"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"354","2020-08-20 20:38:09-03","UFSC","FLOR","18916","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Cordeiro, J.; Manosso, A.","246","1986","03","11",NA,"Brasil","Paraná","Palmeira","Rod. do Café.","-50.0064010620117","-25.4293994903564",NA,"xilopodífero, flor capítulo creme, 0,8m altura","FLOR0018916",NA,NA,NA,NA,NA,"1986",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"355","2021-03-04 15:42:36-03","IF","SPSF","30256","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia",NA,NA,"R.S.Bianchini","410 & S.Bianchini","1993","07","24","América do Sul","Brasil","MG","Capitolio","Morro do Chapeu","-46.0499992370605","-20.6152992248535",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29474","auto","Magnoliopsida",NA,NA,NA,NA
"356","2021-03-04 15:42:36-03","IF","SPSF","41122","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","F.O.Souza-Buturi","C.R.Lima & J.B.Baitello & R.Cielo-Filho",NA,"2008","10","29","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.078611","-24.076667",NA,"COLETA: Arbusto 1m; GEOGRAFIA: Início da trilha 2.;",NA,NA,"750","750",NA,NA,"2010","06","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"357","2021-02-08 12:36:43-03","UFRGS","ICN","133891","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Oliveira, CT","Hagelund, K","6336","1972","07","22","América do Sul","Brasil","MG",NA,NA,NA,NA,NA,"Doação Hagelund.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-02-08 12:36:43-03","UFRGS","ICN","053704","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Matzenbacher, NI","Matzenbacher, NI","337","1975","12","06","América do Sul","Brasil","MG","Belo Horizonte","5 km ao sul da cidade","-43.937801361084","-19.9207992553711",NA,"Espécie ameaçada de extinção (Em perigo).; Na encosta de uma montanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"359","2021-02-08 12:36:43-03","UFRGS","ICN","178227","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, MR","Pasini, E; Filho, PJ; Soares, ELC","1017","2014","01","29","América do Sul","Brasil","PR","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,"cmapo sujo, subarbustivo, solo rochoso",NA,NA,NA,NA,NA,NA,"2019","01","30","46557","auto",NA,NA,NA,NA,NA
"360","2021-02-08 12:36:43-03","UFRGS","ICN","118076","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, MR","Matzenbacher, NI","2329","2000","02","25","América do Sul","Brasil","RS","São Francisco de Paula","Centro de Pesquisas e Conservação da Natureza Pró-Mata PUCRS","-50.5835990905762","-29.4480991363525",NA,"Espécie ameaçada de extinção (Em perigo).; Em campo com Gramíneas predominantes de Eragrostis airoides e Andropogon lateralis",NA,NA,"930","930",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"361","2021-02-08 12:36:43-03","UFRGS","ICN","131984","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, JN","Nakajima, JN; Romero, R","1449","1994","12","06","América do Sul","Brasil","MG","Sacramento","Serra da Canastra","-47.439998626709","-19.8652992248535",NA,"Espécie ameaçada de extinção (Em perigo).; Subarbusto, ca. 1,2m. Brácteas esverdeads. Corola, estilete e estigmas creme.; Borda de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA
"362","2021-02-08 12:36:43-03","UFRGS","ICN","200649","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Silva, JM; et al.","4257","2005","03","03","América do Sul","Brasil","PR","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,"ereta, capítulo alvacento.; Campo do alto do morro",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"363","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","63910","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Robinson, H. H.","Hatschbach, G.","45635","1982","10",NA,NA,"Brasil","Minas Gerais","Perdizes","BR 262","-47.2928009033203","-19.3528003692627",NA,"guaco; arbusto Cerca de 1 m de altura, flor alva.","HAS0063910",NA,NA,NA,NA,NA,"1983",NA,NA,"45889","auto",NA,NA,NA,NA,NA
"364","2020-08-26 10:47:58-03","MCN-FZBRS","HAS","96279","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Molz, M.","Molz, M.","s.n.","2019","01",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Na estrada para Caconde","-50.516917","-29.460932",NA,"Arbusto ramificado com aproximadamente 40 cm de altura; flores brancas.","HAS0096279",NA,NA,NA,"-50,516917","-29,460932","2019","01","14",NA,NA,NA,NA,NA,NA,NA
"365","2014-09-23 11:01:07-03","G","G-DC","G00495557","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","415",NA,NA,NA,"AMERIQUE DU SUD","Brazil","São Paulo",NA,NA,"-48.65972222","-22.40444444",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00495557",NA,NA,NA,"-48.65972222","-22.40444444","2013","01","01",NA,NA,NA,NA,NA,"ISOTYPUS of Mikania oblongifolia DC.",NA
"366","2019-11-21 10:01:02-03","IBt","SP","140029","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Eiten, G; Freitas Campos, JM","3395","1961","11","30",NA,"Brasil","São Paulo","Itirapina","3.1km along road east from RR crossing at city of Itirapina","-47.783333","-22.25",NA,NA,NA,NA,"800","800","-47.783333","-22.25","1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:01:02-03","IBt","SP","296007","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Batalha, M; Aragaki, S","218","1994","10","27",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:01:02-03","IBt","SP","296008","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Aragaki, S; Batalha, M","230","1994","11","24",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:01:02-03","IBt","SP","296518","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, MR","Tozzi, AMGA; Silva, LHS","94111","1994","11","09",NA,"Brasil","São Paulo","Cássia dos Coqueiros","Sítio N.S. do Carmo, bairro Delícia","-47.168","-21.281",NA,NA,NA,NA,NA,NA,"-47.168","-21.281","2014","08","22",NA,NA,NA,NA,NA,NA,NA
"370","2020-12-17 09:29:05-03","IBt","SP","316177","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, MR","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1449","1997","11","05",NA,"Brasil","São Paulo","Estreito","Perto da Fazenda 3 Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","08","22",NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:01:02-03","IBt","SP","331268","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, MR","Batalha, MA","750","1995","10","03",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,"-47.566667","-21.6","2000","09","27",NA,NA,NA,NA,NA,NA,NA
"372","2019-11-21 10:01:02-03","IBt","SP","426314","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Dematteis, M","Dematteis, M; Salas, R; Vega, A","3074","2009","02","17","Southern America","Argentina","Misiones","General Manuel Belgrano","Campina de Americo, cementerio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:01:02-03","IBt","SP","474094","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barboza, E","Cordeiro, J; Cardoso, TR; Laus, MD; Stupp, P","5172","2014","01","28",NA,"Brasil","Paraná","Piraquara","Chácara Vista da Serra","-49.04","-25.518056",NA,NA,NA,NA,"912","912","-49.04","-25.518056","2014","02",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:01:02-03","IBt","SP","85011","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barroso, GM","Feliciano, JB","26","1966","02","03",NA,"Brasil","São Paulo",NA,"Entre São Carlos e Descalvado, Fazenda Graciosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1979","11","05",NA,NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:01:02-03","IBt","SP","66106","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Magalhães, FMR","9","1963","02","26",NA,"Brasil","Minas Gerais","Alfenas","Estrada Alfenas - Gasper Lopes, a 2 km de Alfenas","-45.9472007751465","-21.42919921875",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"32044","auto",NA,NA,NA,NA,NA
"376","2019-11-21 10:01:02-03","IBt","SP","20787","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","s.col.","250",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"SP029924","SP029924",NA,NA,NA,NA,"1997","10",NA,"25710","auto",NA,NA,NA,NA,NA
"377","2019-11-21 10:01:02-03","IBt","SP","2794","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Hoehne, FC","s.n.","1919","01","11",NA,"Brasil","Minas Gerais","Caldas","Cascata, no meio das pedras do campo photographado","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"25710","auto",NA,NA,NA,NA,NA
"378","2019-11-21 10:01:02-03","IBt","SP","262936","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Simão Bianchini, R","Simão Bianchini, R; Bianchini, S","410","1993","07","24",NA,"Brasil","Minas Gerais","Capitólio","Morro do Chapéu","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,NA,NA,NA,NA,"1994","12","17","29474","auto",NA,NA,NA,NA,NA
"379","2019-11-21 10:01:02-03","IBt","SP","85348","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Ferreira, AG; Marques, M","27","1965","09","29",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"12338","auto",NA,NA,NA,NA,NA
"380","2019-11-21 10:01:02-03","IBt","SP","20800","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Campos, RF","s.n.","1900","10","20",NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"44599","auto",NA,NA,NA,NA,NA
"381","2019-11-21 10:01:02-03","IBt","SP","19104","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Hoehne, FC","s.n.","1927","04","19",NA,"Brasil","Minas Gerais","Paraisópolis","Campo do Meio","-45.7799987792969","-22.55419921875",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"23209","auto",NA,NA,NA,NA,NA
"382","2019-11-21 10:01:02-03","IBt","SP","3762","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Hoehne, FC","s.n.","1920","03","11",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"23696","auto",NA,NA,NA,NA,NA
"383","2019-11-21 10:01:02-03","IBt","SP","179404","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Leitão Filho, HF","Pirani, JR; Furlan, A; Cordeiro, I; Kawasaki, ML","CFSC7604","1981","10","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mãe d'Água","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"384","2020-12-17 09:29:05-03","IBt","SP","406242","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, JN","Romero, R; Nakajima, JN; Farinaccio, MA; Furlan, A; Prado, PMM","4450","1997","08","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos, próximo a mata","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"57119","auto",NA,NA,NA,NA,NA
"385","2019-11-21 10:01:02-03","IBt","SP","262914","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Simão Bianchini, R","Simão Bianchini, R; Bianchini, S","387","1993","07","20",NA,"Brasil","Minas Gerais","São Sebastião do Paraíso","Termópolis","-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,NA,NA,NA,"1994","12","17","24792","auto",NA,NA,NA,NA,NA
"386","2019-11-21 10:01:02-03","IBt","SP","54561","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Macedo, A","940","1947","02","07",NA,"Brasil","Minas Gerais","Uberlândia","Campo de aviação","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"58223","auto",NA,NA,NA,NA,NA
"387","2019-11-21 10:01:02-03","IBt","SP","23399","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Hoehne, FC","s.n.","1928","11","05",NA,"Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"44368","auto",NA,NA,NA,NA,NA
"388","2020-12-17 09:29:05-03","IBt","SP","159948","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Nakajima, JN","Davidse, G; D'Arcy, WG","11103","1976","03","10",NA,"Brasil","Santa Catarina","Ponte Alta","5 km S of Ponte Alta along Highway BR-116 to Lajes","-50.380298614502","-27.4841995239258",NA,NA,NA,NA,"900","900",NA,NA,"1999",NA,NA,"33166","auto",NA,NA,NA,NA,NA
"389","2019-11-21 10:01:02-03","IBt","SP","137757","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Sakane, M","182","1975","01","10",NA,"Brasil","São Paulo","Campos do Jordão","Vila Inglesa","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"21048","auto",NA,NA,NA,NA,NA
"390","2019-11-21 10:01:02-03","IBt","SP","267644","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Leitão Filho, HF","Souza, HM","s.n.","1968","10","01",NA,"Brasil","São Paulo","Indaiatuba",NA,"-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"1968","10","09","17640","auto",NA,NA,NA,NA,NA
"391","2019-11-21 10:01:02-03","IBt","SP","119828","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Grotta, AS","s.n.","1956","11","03",NA,"Brasil","São Paulo","Indaiatuba",NA,"-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"17640","auto",NA,NA,NA,NA,NA
"392","2019-11-21 10:01:02-03","IBt","SP","101747","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Mattos, J","14286","1966","11","06",NA,"Brasil","São Paulo","Itapetininga","Encruzilhada da rodovia Itapetininga-Sorocaba, com a de Alambarí","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"40712","auto",NA,NA,NA,NA,NA
"393","2019-11-21 10:01:02-03","IBt","SP","343312","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Esteves, RL","Barros, F","3021","2000","02","09",NA,"Brasil","São Paulo","Itararé","Fazenda Santa Isabel (RIPASA S.A.)","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"2001","02","02","27729","auto",NA,NA,NA,NA,NA
"394","2019-11-21 10:01:02-03","IBt","SP","98620","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Coleman, JR","260","1966","01","21",NA,"Brasil","São Paulo","Itirapina","Ca. 5 km E of Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"22843","auto",NA,NA,NA,NA,NA
"395","2019-11-21 10:01:02-03","IBt","SP","198280","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Rodrigues, TS","Forero, E; Mantovani, W; Custodio Filho, A; Abreu, LC; Fonnegra, R","8275","1980","09","23",NA,"Brasil","São Paulo","Pirassununga","Estrada Pirassununga - Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,"1992","01","10","24621","auto",NA,NA,NA,NA,NA
"396","2019-11-21 10:01:02-03","IBt","SP","232403","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Rodrigues, TS","Barros, F","386","1980","09","23",NA,"Brasil","São Paulo","Pirassununga","Estrada Pirassununga-Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,"1992","01","10","24621","auto",NA,NA,NA,NA,NA
"397","2019-11-21 10:01:02-03","IBt","SP","81633","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Simão Bianchini, R","Kuhlmann, M","1577","1947","11","18",NA,"Brasil","São Paulo","Santa Rita do Passa Quatro","Beira da estrada","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,"2000","10",NA,"24893","auto",NA,NA,NA,NA,NA
"398","2019-11-21 10:01:02-03","IBt","SP","120191","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Mimura, I","624","1967","11","22",NA,"Brasil","São Paulo","São José dos Campos","Área de várias centenas de km². Parte superior da encosta leste do vale do Córrego da Ressaca, 6 - 6 1/2 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para São José dos Campos, 100 - 500 m ao lado SE da rodovia. O trecho mais para o oeste ainda","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"600","600",NA,NA,"1997","10",NA,"39297","auto",NA,NA,NA,NA,NA
"399","2019-11-21 10:01:02-03","IBt","SP","84991","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Bordo, A","39","1966","01","14",NA,"Brasil","São Paulo","São Paulo","Água Funda","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
"400","2019-11-21 10:01:02-03","IBt","SP","42551","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Pickel, B","4600","1940","03","03",NA,"Brasil","São Paulo","São Paulo","Bosque","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
"401","2019-11-21 10:01:02-03","IBt","SP","119030","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Semir, J","2279","1968","01","25",NA,"Brasil","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
"402","2019-11-21 10:01:02-03","IBt","SP","119000","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Semir, J","2314","1968","01","25",NA,"Brasil","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
"403","2019-11-21 10:01:02-03","IBt","SP","27806","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Simão Bianchini, R","Gehrt, A","s.n.","1935","02","06",NA,"Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"2000","10",NA,"53584","auto",NA,NA,NA,NA,NA
"404","2019-11-21 10:01:02-03","IBt","SP","36655","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Simão Bianchini, R","Hoehne, FC","s.n.","1934","02","02",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"2000","10",NA,"53584","auto",NA,NA,NA,NA,NA
"405","2019-11-21 10:01:02-03","IBt","SP","6167","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Brade, AC","5512","1910","01","28",NA,"Brasil","São Paulo","São Paulo","Mooca","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
"406","2019-11-21 10:01:02-03","IBt","SP","16453","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Usteri, A","s.n.","1907","04","21",NA,"Brasil","São Paulo","São Paulo","Parque Antarctica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
"407","2019-11-21 10:01:02-03","IBt","SP","20866","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hind, DJN","Luederwaldt, H","s.n.","1908","02","07",NA,"Brasil","São Paulo","São Paulo","Ypiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"1997","10",NA,"53584","auto",NA,NA,NA,NA,NA
