"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"182","2017-04-11 14:55:07-03","F","FMNH-PTERIDOPHYTES","C0650698F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","A. Fendler","433","1856",NA,NA,"South America","Venezuela",NA,NA,NA,"C0650698F","C0650698F_01",NA,"-65.9119","7.0758",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-04-11 14:53:53-03","F","FMNH-PTERIDOPHYTES","C0650699F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","Ll. Williams","10799","1938","2","12","South America","Venezuela",NA,NA,NA,"C0650699F","C0650699F_01","Aragua","-67.1667","10",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-04-11 14:55:06-03","F","FMNH-PTERIDOPHYTES","C0650700F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","E. P. Killip & A. C. Smith","29522","1929","9","18","South America","Peru",NA,NA,NA,"C0650700F","C0650700F_01","Loreto","-75","-4",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-04-11 14:47:12-03","F","FMNH-PTERIDOPHYTES","C0650701F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm",NA,"[s.n.]",NA,NA,NA,"South America","French Guiana",NA,NA,NA,"C0650701F","C0650701F_01",NA,"-52.9708","3.8558",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-02-07 14:23:35-03","F","FMNH-PTERIDOPHYTES","C0650703F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm",NA,"s.n.",NA,NA,NA,"South America","Guyana",NA,NA,NA,"C0650703F","C0650703F_01",NA,"-58.7017","4.7364",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-04-11 14:56:01-03","F","FMNH-PTERIDOPHYTES","C0650704F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","W. R. Anderson","12234","1978","3","22","South America","Brazil",NA,NA,NA,"C0650704F","C0650704F_01","Rondônia","-63","-11",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-04-11 14:56:24-03","F","FMNH-PTERIDOPHYTES","C0650705F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","D. F. Austin et al.","7177","1979","10","23","South America","Brazil",NA,NA,NA,"C0650705F","C0650705F_01","Amapá","-52","1",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-04-11 14:57:09-03","F","FMNH-PTERIDOPHYTES","C0650706F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","S. Barrier","780","1978","2","28","South America","Peru",NA,NA,NA,"C0650706F","C0650706F_01","Loreto","-75","-4",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2017-04-11 14:57:36-03","F","FMNH-PTERIDOPHYTES","C0650707F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","O. L. Haught","4275","1944","7","30","South America","Colombia",NA,NA,NA,"C0650707F","C0650707F_01","Magdalena","-74.5","10",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2017-04-11 14:57:30-03","F","FMNH-PTERIDOPHYTES","C0650702F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","B. Maguire","24622","1944","9","3","South America","Suriname",NA,NA,NA,"C0650702F","C0650702F_01","Sipaliwini",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 11:56:45-03","UFPE","UFP","84554","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturn) Ebihara & Dubuisson","Souza, MGC; Pietrobom, MR","1333","2012","04","11",NA,"Brasil",NA,NA,"Epífita na base de tronco vivo no interior da mata.; Floresta de Terra Firme.","UFP084554",NA,"Pará","-50.473333","-1.62",NA,NA,"Breves",NA,"Pietrobom",NA,NA,"2014","10","31","-50.473333","-1.62",NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","2723395","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","557","1971","3","3","South America - Neotropics","Colombia","0.5-2.5 km N of the Inderena Camp on the Rio Truando near Caserio La Terestia.",NA,NA,"US01411194",NA,"Chocó",NA,NA,"50","100",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","3223842","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","J. A. Steyermark & M. Rabe","96254","1966","8","9","South America - Neotropics","Venezuela","Estado Sucre: Peninsula de Paria: Cerro de Rio Arriba: laderas de bosque siempre verde oeste de Cerro de Humo, a lo largo de Rio Santa Isabel, arriba de Santa Isabel.",NA,NA,"US01411187",NA,"Sucre",NA,NA,"600","700",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","2723393","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","702","1971","3","18","South America - Neotropics","Colombia","Along the Rio Monomacho (tributary of the Rio Guale) in the foothills of the Serrania de Darien ca. 8-10 km W of Acandi.",NA,NA,"US01411193",NA,"Chocó",NA,NA,"100","150",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2723391","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","139","1971","2","6","South America - Neotropics","Colombia","Rio Mutata ca. 3 km above its junction with the Rio El Valle, NW of Alto del Buey.",NA,NA,"US01411192",NA,"Chocó",NA,NA,"800",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","827152","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","A. Fendler","455",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US01411190",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","2723394","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","335","1971","2","10","South America - Neotropics","Colombia","NW side of Alto del Buey, Slope of ridge to NE below trail along ridge from the confluence of the forks of the Rio Mutata above the Rio Dos Bocas toward the top of Alto del Buey.",NA,NA,"US01411195","US01411195_01","Chocó",NA,NA,"1300",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","2153970","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","H. A. Allard","20912","1949","10","30","South America - Neotropics","Peru","In ravine east of Tingo Maria on slope, Dept. San Martin: Tingo Maria. [interpreted]",NA,NA,"US01411186",NA,"San Martin",NA,NA,"625","1100",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","3252573","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","J. M. Beitel","85248","1985","2","22","South America - Neotropics","Venezuela","Neblina Base Camp on Río Barío (Río Mawarinuma), left bank, NE of Base Camp",NA,NA,"US00785361","US00785361_01","Amazonas","-66.16","0.83","140",NA,"Río Negro","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3223841","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","J. A. Steyermark & M. Rabe","96203","1966","8","9","South America - Neotropics","Venezuela","Estado Sucre: Peninsula de Paria: Cerro de Rio Arriba: laderas de bosque siempre verde oeste de Cerro de Humo, a lo largo de Rio Santa Isabel, arriba de Santa Isabel.",NA,NA,"US01411188",NA,"Sucre",NA,NA,"600","700",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","3071996","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","R. L. Liesner","17320","1984","11","25","South America - Neotropics","Venezuela","Cerro de La Neblina Base Camp, close to, on Río Mawarinuma",NA,NA,"US00785360","US00785360_01","Amazonas","-66.16","0.83","140",NA,"Río Negro","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","1224331","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","A. Fendler","455","1854",NA,NA,"South America - Neotropics","Venezuela","Maracas and Charoni, prope coloniam Tovar",NA,NA,"US01411189",NA,NA,NA,NA,"1676",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","2723392","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","126","1971","1","28","South America - Neotropics","Colombia","8 km from Puerto Mutis (Bahia Solano) along the road to El Valle.",NA,NA,"US01411191","US01411191_01","Chocó",NA,NA,"50",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","1499587","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess. Boer) Ebihara & Dubuisson","W. R. Taylor","1267","1934","2","13","South America - Neotropics","Colombia","West Coast. Cabita Bay, Cape Corrientes.",NA,NA,"US01411196",NA,"Chocó",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","3360328","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","C. Feuillet & Montagne Torte Exped. members","10244","1988","6","17","South America - Neotropics","French Guiana","Mt. Tortue, 11 km WNW of Approuague river, at the end of the road",NA,NA,"US00588258",NA,"Régina","-52.3667","4.3","200","450",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","1879444","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","B. Maguire","24622","1944","9","3","South America - Neotropics","Suriname","Tafelberg (Table Mountain), Arrowhead Basin, S slopes",NA,NA,"US00703365",NA,NA,"-56.18","3.91",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","2136580","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","R. E. Schultes & I. Cabrera","13092","1951","7","18","South America - Neotropics","Colombia","Amazonas-Vaupes, Rio Apaporis: entre el rio Pacoa y el rio Kananari. Mouth of Pacoa.",NA,NA,"US01411130",NA,NA,NA,NA,"250",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","1480137","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","E. P. Killip & A. C. Smith","29522","1929","9","18","South America - Neotropics","Peru","Dept. Loreto: San Antonio, on Rio Itaya.",NA,NA,"US01411134",NA,"Loreto",NA,NA,"110",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","2864690","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","W. R. Anderson","12234","1978","3","22","South America - Neotropics","Brazil","Rio dos Pacaas Novos, above the first cachoeira; forest on terra firme between the river and the base of the Serra dos Pacaas Novos.",NA,NA,"US01411139","US01411139_01","Rondônia",NA,NA,"220",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","3554564","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","K. M. Redden, C. Perry, D. Singh & P. Benjamin","5723","2007","3","21","South America - Neotropics","Guyana","Meamu Mnt. Base",NA,NA,"US01000737",NA,"Cuyuni-Mazaruni","-60.4192","6.28331","233",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","1858887","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","B. Maguire","24168","1944","7","24","South America - Neotropics","Suriname","Coppename River Headwaters, betw. km 16-19",NA,NA,"US00703361","US00703361_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","3142803","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","C. Feuillet","2459","1985","7","19","South America - Neotropics","French Guiana","Rivière Itany, confluent avec de la crique Koulé-Koulé, Monts Tumuc-Humac",NA,NA,"US00705499",NA,NA,"-54.46","2.45",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","3306465","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","D. B. Lellinger & H. Robinson","2017","1985","10","17","South America - Neotropics","Guyana","Trail along Wabaru Creek to Waramadon Mt., ca. 32 km above Kamarang",NA,NA,"US00708963","US00708963_01","Cuyuni-Mazaruni","-60.6833","5.78333","495",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","3527885","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","M. Boudrie","4127","2005","10","13","South America - Neotropics","French Guiana","Layon de Saut Pararé, Station de Nouragues. Bord et debut du layon de Saut Pararé, non loin du camp des Nouragues, reserve naturelle de Nouragues (Guyane)",NA,NA,"US00963757",NA,NA,"-52.66","4.08","80",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","2972183","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","C. C. Berg, F. A. Bisby, W. C. Steward & J. F. Ramos","P18149","1973","9","27","South America - Neotropics","Brazil","Brazilian Amazonia. Manaus-Caracarai Road, Km. 148.",NA,NA,"US01411136","US01411136_01","Amazonas",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","1742637","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","T. G. Tutin","408","1933","7","20","South America - Neotropics","Guyana","Arawak Matope, Cuyuni R.",NA,NA,"US00705495",NA,"Cuyuni-Mazaruni","-58.91","6.51","91",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","71131","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","F. M. R. Leprieur","s.n.","1830","10",NA,"South America - Neotropics","French Guiana","Gabaret",NA,NA,"US00705497",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","71128","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","F. M. R. Leprieur","94",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,"US00703367","US00703367_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2723397","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","672","1971","3","9","South America - Neotropics","Colombia","Slopes and ridge, slopes and ridge of Loma del Cuchillo, ca. 15 km WSW of Chigorodo",NA,NA,"US01411132","US01411132_01","Chocó",NA,NA,"150","400",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","3305381","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","G. Cremers et al.","10115","1989","1","6","South America - Neotropics","French Guiana","Gobaya Soula, Bassin du Maroni, Camp 1",NA,NA,"US00703359","US00703359_01",NA,"-53.96","3.61","125",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","1879299","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","B. Maguire & D. B. Fanshawe","23532","1944","5","17","South America - Neotropics","Guyana","Tukeit to Kaieteur Plateau trail, Potaro River Gorge",NA,NA,"US00705493","US00705493_01","Potaro-Siparuni","-59.45","5.2",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","3084822","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","J. Florschütz-de Waard & R. Zielman","5655","1981","11","20","South America - Neotropics","Suriname","Nickerie Dist., Kabalebo Dam project area, opp. camp road km 212",NA,NA,"US00703366","US00703366_01","Nickerie",NA,NA,NA,"50",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","2935988","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","D. Austin, C. E. Nauman, R. S. Secco, C. S. Rosario & M. R. dos Santos","7177",NA,NA,NA,"South America - Neotropics","Brazil","Plantas da Amazonia. T.F. de Amapa, arredores da Agua Fria e Igarape Agua Fria.",NA,NA,"US01411137","US01411137_01","Amazonas",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","71130","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","F. M. R. Leprieur","s.n.","1830","12",NA,"South America - Neotropics","French Guiana","Gabaret",NA,NA,"US00705498",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","2258112","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","J. Lanjouw & J. C. Lindeman","51 2318","1951","6","5","South America - Neotropics","Suriname","Nassau Mts., km 2.1",NA,NA,"US00703362",NA,NA,"-54.6","4.8",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","2723398","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","D. B. Lellinger & E. R. de la Sota","721","1971","3","18","South America - Neotropics","Colombia","Along the Rio Monomacho (tributary of the Rio Guale) in the foothills of the Serrania de Darien ca. 8-10 km W of Acandi.",NA,NA,"US01411131",NA,"Chocó",NA,NA,"100","150",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","2019747","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Collector illegible","327","1915","7","12","South America - Neotropics","Suriname","Brownsberg, Browns Creek",NA,NA,"US00703363",NA,"Brokopondo","-55.21","4.88",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","3294429","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","B. Maguire, J. A. Steyermark & C. K. Maguire","53743","1962","9","12","South America - Neotropics","Venezuela","Alto Río Cuyuni, Cerro Uroi, summit of north portion, Río Uroi",NA,NA,"US00785362",NA,"Bolívar","-61.81","6.21","700",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","3253515","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","A. Fay & L. Fay","2352","1989","7","12","South America - Neotropics","Bolivia","Carrasco Provincia Projecto Valle del Sacta, 241 km W of Santa Cruz, 219 km E of Cochabamba off new road between Cochabamba and Santa Cruz.",NA,NA,"US01411135","US01411135_01","Cochabamba","-64.72","-17.2","290",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","2425277","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","J. Florschütz-de Waard & P. Florschütz","1248","1951","2","9","South America - Neotropics","Suriname","Paka Paka (Saramacca R.) trail to Ebbatop, van Asch van Wijk Mts, near km 5",NA,NA,"US00703364",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2827512","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","R. Spruce","s.n.","1849","9",NA,"South America","Brazil","Tanaii, ad Rio Acara, juxra Para.",NA,NA,"US01411140","US01411140_01",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
