"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"45","2021-03-15 16:37:00-03","NY","NYBG","00926100","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. J. Wurdack",NA,NA,NA,"H. S. Irwin","1971","01","22","Brazil","Minas Gerais",NA,"Serra do Espinhaço, lower cut over slopes of Serra da Caraça, sandy slopes near riacho, ca. 10 km W. of Barão de Cocais.","-43.4927778","-20.1263",NA,NA,"1400","1400","NY00926100","NY00926100_01","28861","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999886' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00926097","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. J. Wurdack",NA,NA,NA,"G. G. Hatschbach","1973","02","05","Brazil","Minas Gerais","São Thomé das Letras",NA,"-44.9853","-21.7222",NA,NA,NA,NA,"NY00926097","NY00926097_01","31290","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999873' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","522559","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","E. Martins",NA,NA,NA,"F. Segadas-Vianna",NA,NA,NA,"Brazil","São Paulo","Sao José do Barreiro","Barreiras Co. Serra da Bocaina, Lageado Farm","-44.622423","-22.796043",NA,NA,"1600","1600","NY00522559","NY00522559_01","3206","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=268504' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","522554","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","E. Martins",NA,NA,NA,"P. C. Porto","1937","02","05","Brazil","São Paulo","Campos do Jordao","Camos de Jordao","-45.540301","-22.687374",NA,NA,NA,NA,"NY00522554","NY00522554_01","3153","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=268499' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00926105","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"A. M. Giulietti","1994","01","16","Brazil","Minas Gerais","Tiradentes","Serra de São José.","-44.15","-21.08",NA,NA,"1120","1120","NY00926105","NY00926105_01","CFCR13668","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999916' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00926096","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. J. Wurdack",NA,NA,NA,"G. F. J. Pabst","1962","03","06","Brazil","Minas Gerais",NA,"Entre Rio das Mortes e Nazaré.",NA,NA,NA,NA,NA,NA,"NY00926096","NY00926096_01","6853","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999867' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1654144","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","T. Rolim",NA,NA,NA,"F. A. Michelangeli","2011","02","02","Brazil","Minas Gerais","Ouro Branco","Serrania de Ouro Branco, road to antennas.","-43.6442","-20.5055",NA,NA,"1320",NA,"NY01654144","NY01654144_01","1570","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568217' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00926108","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. J. Wurdack",NA,NA,NA,"A. C. Brade","1950","07","13","Brazil","Minas Gerais","Baependi","São Tomé das Letras.","-44.8897","-21.9592",NA,NA,"1300","1300","NY00926108","NY00926108_01","20446","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999982' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01873818","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"J. H. A. Dutilh","1998","02","02","Brazil","Minas Gerais",NA,"BR 267, km 207, 4km depois de Bom Jardim de Minas, indo para Juiz de Fora. Campo de altitude ao lado da estrada.",NA,NA,NA,NA,NA,NA,"NY01873818","NY01873818_01","24","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2947171' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00926092","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"H. L. de M. Barreto","1937","08","12","Brazil","Minas Gerais","Ouro Preto","Alto do Caboclo.","-43.5081","-20.2878",NA,NA,NA,NA,"NY00926092","NY00926092_01","9029","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999853' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00926109","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"L. O. Williams","1945","02","28","Brazil","Minas Gerais","Nova Lima","Vicinity of Lagôa Grande, Serra da Mutuca.","-43.8467","-19.9858",NA,NA,"1600","1600","NY00926109","NY00926109_01","5797","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999986' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00926104","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","R. Romero",NA,NA,NA,"J. N. Nakajima","1997","02","20","Brazil","Minas Gerais","São Roque de Minas","Serra Brava. Parque Nacional da Serra da Canastra.","-46.3656","-20.2456",NA,NA,NA,NA,"NY00926104","NY00926104_01","2171","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999909' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4218267","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"F. Almeda","1998","05","24","Brazil","Minas Gerais","Carrancas","Estrada para Pedreira do Guilherme, próximo à Pedreira","-44.65","-21.5",NA,NA,NA,NA,"NY04218267",NA,"7711","South America","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451130' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00926094","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","A. C. Brade",NA,NA,NA,"A. P. Duarte","1948","01","10","Brazil","Minas Gerais","Carandaí","Cachoeira - Hermilo Alves.","-43.8064","-20.9536",NA,NA,NA,NA,"NY00926094","NY00926094_01","1106","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999861' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","522557","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","E. Martins",NA,NA,NA,"P. C. Porto","1937","02","05","Brazil","São Paulo","Campos do Jordao","Campos de Jordao","-45.540301","-22.687374",NA,NA,NA,NA,"NY00522557","NY00522557_01","3151","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=268503' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1654149","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","T. Rolim",NA,NA,NA,"F. A. Michelangeli","2011","02","02","Brazil","Minas Gerais","Itutinga","BR 265 40 km E of Lavra","-44.7045","-21.29881666666",NA,NA,"950",NA,"NY01654149","NY01654149_01","1564","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568214' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3910030","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"R. Romero","1998","05","25","Brazil","Minas Gerais","Tiradentes","Estrada de terra Tiradentes-São João D'El Rey. Serra de São José.","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"NY03910030",NA,"5257","South America","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451061' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,"10355","auto",NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00926085","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","E. M. Woodgyer",NA,NA,NA,"M. C. de Assis","1999","02","22","Brazil","Minas Gerais","São Thomé das Letras","Pico do Gavião, em volta da pedra da Cruz.","-44.92","-21.62",NA,NA,"1400","1400","NY00926085","NY00926085_01","591","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999829' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00926091","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"F. C. Hoehne","1921","01","24","Brazil","Minas Gerais","Caeté",NA,"-43.6694","-19.88",NA,NA,NA,NA,"NY00926091","NY00926091_01","5087","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999848' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","522551","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","J. J. Wurdack",NA,NA,NA,"Serra-I","1953","03","03","Brazil","São Paulo","Sao José do Barreiro","Barreiro Co. Serra da Bocaina. Farm Lageado","-44.622423","-22.796043",NA,NA,NA,NA,"NY00522551","NY00522551_01","193","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389146' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1551904","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","R. Romero",NA,NA,NA,"L. O. Williams","1945","04","15","Brazil","Minas Gerais","Nova Lima","Serra da Mutuca, beyond Barreiro","-43.8467","-19.9858",NA,NA,"1400","1400","NY01551904","NY01551904_01","6655","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1415785' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","522549","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"NY00522549","NY00522549_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389149' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","114856","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"P. Clausen",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00114856",NA,"376","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389147' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia","isosyntype",NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00926089","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"A. F. M. Glaziou","1886","01","21","Brazil","Minas Gerais","Aiuruoca",NA,"-44.6031","-21.9758",NA,NA,NA,NA,"NY00926089","NY00926089_01","16043","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999840' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00926088","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","F. C. Hoehne",NA,NA,NA,"F. C. Hoehne","1921","01","27","Brazil","Minas Gerais","Ouro Preto","Miguel Burnier.","-43.5081","-20.2878",NA,NA,NA,NA,"NY00926088","NY00926088_01","5163","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999838' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00926090","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"A. F. M. Glaziou","1886","10","13","Brazil","Minas Gerais",NA,"Serra do Lenheiro.","-44.302262","-21.145111",NA,NA,NA,NA,"NY00926090","NY00926090_01","15966","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999846' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","522560","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Minas Gerais",NA,"Sao Joao",NA,NA,NA,NA,NA,NA,"NY00522560","NY00522560_01","15965","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389150' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","114857","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil","Minas Gerais",NA,"In montosis siccis ad Villa ricca et Alto do Morro Ouro branco, Cap. Min. Ger.",NA,NA,NA,NA,NA,NA,"NY00114857",NA,"3693et 4168 (D. No. 1222)","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389148' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia","isosyntype",NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00926091","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.",NA,NA,NA,NA,"F. C. Hoehne","1921","01","24","Brazil","Minas Gerais","Caeté",NA,"-43.6694","-19.88",NA,NA,NA,NA,"NY00926091","NY00926091_01","5087","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999848' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","522551","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","J. J. Wurdack",NA,NA,NA,"Serra-I","1953","03","03","Brazil","São Paulo","Sao José do Barreiro","Barreiro Co. Serra da Bocaina. Farm Lageado","-44.622423","-22.796043",NA,NA,NA,NA,"NY00522551","NY00522551_01","193","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=389146' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1551904","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","R. Romero",NA,NA,NA,"L. O. Williams","1945","04","15","Brazil","Minas Gerais","Nova Lima","Serra da Mutuca, beyond Barreiro","-43.8467","-19.9858",NA,NA,"1400","1400","NY01551904","NY01551904_01","6655","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1415785' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","latifolia",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00926162","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"L. O. Williams","1945","07","22","Brazil","Minas Gerais","Belo Horizonte","Acaba Mundo, Serra do Curral.","-43.9378","-19.9208",NA,NA,NA,NA,"NY00926162","NY00926162_01","7403","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000454' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","522570","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.","1841",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00522570","NY00522570_01","916","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=134941' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","522571","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella diffusa","Cogn.",NA,NA,NA,NA,"L. Riedel","1824","11",NA,"Brazil","Minas Gerais",NA,"Brasilia; In Serra da Lapa",NA,NA,NA,NA,NA,NA,"NY00522571","NY00522571_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=557960' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","diffusa",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1281684","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.","T. Rolim",NA,NA,NA,"T. Rolim","2009","08","27","Brazil","Minas Gerais",NA,"Parque Estadual do Itacolomi-PEI, trilha alternativa para o morro do cachorro (ESF)",NA,NA,NA,NA,NA,NA,"NY01281684","NY01281684_01","100","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1741362' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","522571","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella diffusa","Cogn.",NA,NA,NA,NA,"L. Riedel","1824","11",NA,"Brazil","Minas Gerais",NA,"Brasilia; In Serra da Lapa",NA,NA,NA,NA,NA,NA,"NY00522571","NY00522571_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=557960' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","diffusa",NA,NA,NA,NA,NA,NA,NA
"81","2020-06-29 11:31:25-03","UFRJ","RFA","13007","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Brade","1958",NA,NA,"G. Pabst; E. Pereira 2966","1957","04","18","Brasil","Minas Gerais","Minas Gerais","Serra de Ouro Branco",NA,NA,NA,NA,NA,NA,"RFA45534",NA,"3802",NA,NA,NA,"Subarbusto de flores sulferinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 11:31:25-03","UFRJ","RFA","24293","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","D. Nunes","2018","05","15","F. M. de B. Pereira","2000","04","30","Brasil","Minas Gerais","Itamonte","Distrito Dois Irmãos, Comarca de Itanhandú, Fazenda dos Dois Irmãos.","-44.684167","-22.250278","44º41'3''W","22º15'1''S",NA,NA,"RFA41308",NA,"334",NA,NA,NA,"Erva de flores brancas, comum no local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
