"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"530","2019-10-04 16:06:17-03","MCN-FZBRS","HAS","53851","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Mattos, J.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HAS0053851",NA,"(Marchal) Frodin","2013",NA,NA,"s.n.",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"531","2019-11-21 09:59:22-03","IBt","SP","279515","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Rodrigues, RR; et al.","1995","02","13","Brasil","São Paulo","Sete Barras","Estrada Sete Barras a Juquiá","-47.948889","-24.353611","-47.948889","-24.353611",NA,NA,"SP010782","SP010782","(Marchal) Frodin","2006","08",NA,"33425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-11-21 09:59:22-03","IBt","SP","195763","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Custodio Filho, A","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia, 23°38'- 23°39'S e 45°52'- 45°53' W","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,"(Marchal) Frodin","2004","08",NA,"1742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-11-21 09:59:22-03","IBt","SP","263607","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Lima, HC; et al.","1989","09","11","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Estrada para Hotel Fazenda S. João","-42.05","-22","-42.05","-22","1200","1200",NA,NA,"(Marchal) Frodin","2004","05",NA,"3679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-11-21 09:59:22-03","IBt","SP","263610","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Martinelli, G; et al.","1987","10","05","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Nascente do rio das Flores","-42.05","-22","-42.05","-22","1100","1100",NA,NA,"(Marchal) Frodin","2005",NA,NA,"12255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-11-21 09:59:22-03","IBt","SP","263615","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Pessoa, SVA; et al.","1989","08","30","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","-42.05","-22","-42.05","-22","1100","1100",NA,NA,"(Marchal) Frodin","2002",NA,NA,"481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-11-21 09:59:22-03","IBt","SP","276621","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada, km 13 da Rodovia Rio/Santos","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"SP010779","SP010779","(Marchal) Frodin","2007",NA,NA,"1409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-11-21 09:59:22-03","IBt","SP","392463","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P; Reydon, A; Martins, SE; Mamede, MCH; Peralta, DF; Souza, GO; Santos, AL","2006","06","22","Brasil","São Paulo","Cunha","Pedra da Macela. Estrada Parati - Cunha, km 25. RAmal de acesso à direita. Estrada de acesso ao mirante","-44.813333","-23.140278","-44.813333","-23.140278","1470","1810",NA,NA,"(Marchal) Frodin","2006","07",NA,"3080","Amostra de madeira e folhas em sílica-gel. Prensado em álcool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-21 09:59:22-03","IBt","SP","392465","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Mamede, MCH","Silva Neto, SJ; et al.","2001","09","12","Brasil","Rio de Janeiro","Nova Iguaçu","Pedra 90, trilha para o Pico","-43.2863","-22.35172","-43.2863","-22.35172","900","900",NA,NA,"(Marchal) Frodin","2007",NA,NA,"1455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-21 09:59:22-03","IBt","SP","310594","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; Souza, VC; Tamashiro, JY; I",NA,NA,NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Morro da Marlene - Trilha em direção ao campo de altitude","-45.033611","-23.212222","-45.033611","-23.212222",NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-21 09:59:22-03","IBt","SP","359586","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P; Oliveira, FB; Silva, MB","2001","03","31","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Árvores bastante comuns na beira da estrada de acesso à sede","-45.883333","-23.65","-45.883333","-23.65","900","900","SP010781","SP010781","(Marchal) Frodin","2002",NA,NA,"725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-21 09:59:22-03","IBt","SP","514850","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Lima, MER","Lima, MEL; Moreno, PRH","2009","11","20","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade","-46.285556","-23.769167","-46.285556","-23.769167","927","927",NA,NA,"(Marchal) Frodin","2009","11",NA,"2254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-21 09:59:22-03","IBt","SP","74157","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1957","11","22","Brasil","São Paulo",NA,"Estação Biológica de Boracéia, Mata próxima à divisa da Estação Biológica",NA,NA,NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"4282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-02-11 09:24:20-03","IBt","SP","74149","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1950","10","27","Brasil","Minas Gerais","Sapucaí-Mirim","Serraria Boa Vista","-45.7425003051758","-22.7478008270264",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"2600",NA,NA,NA,NA,NA,NA,"23877","auto",NA,NA,NA,NA,NA,NA
"544","2019-11-21 09:59:22-03","IBt","SP","392464","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Mamede, MCH","Lima, HC; et al.","2001","11","15","Brasil","Rio de Janeiro","Nova Iguaçu","Rebio. Tinguá. Estrada do Ouro. Trilha para o Rancho dos Bobos. Mato Escuro, próximo ao riacho Nova Estrela. Vale entre as Serras de Tinguá e do Coito","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2007",NA,NA,"5944",NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"545","2020-10-22 10:12:33-03","IBt","SP","359580","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P; Lobão, A","2001","01","22","Brasil","Rio de Janeiro","Parati","Estrada de acesso para Trindade. Ponto do Cepilho. Mata junto a um curso d'água no final da estrada","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"SP010780","SP010780","(Marchal) Frodin","2002",NA,NA,"593",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"546","2020-10-22 10:12:33-03","IBt","SP","297012","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Giordano, LC; Oliveira, SP; et al.","1995","12","04","Brasil","Rio de Janeiro","Parati","Laranjeiras caminho para a Praia do Sono, Reserva Ecológica da Juatinga","-44.7131004333496","-23.2178001403809",NA,NA,"70","70",NA,NA,"(Marchal) Frodin","2002","12",NA,"2087",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"547","2019-11-21 09:59:22-03","IBt","SP","359485","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P; Lobão, AQ; Vieira, S","2001","04","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha Mozart Catão, acesso para o mirante Alexandre Oliveira","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2002",NA,NA,"745",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"548","2019-11-21 09:59:22-03","IBt","SP","344538","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Costa, A; Vieira, S; Proença, SL; Fiaschi, P; Garcia, R","2000","04","14","Brasil","São Paulo","Bananal","Serra da Bocaina, Estação Ecológica de Bananal","-44.3199996948242","-22.6800003051758",NA,NA,"1100","1100",NA,NA,"(Marchal) Frodin","2006","08",NA,"742",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"549","2019-11-21 09:59:22-03","IBt","SP","223978","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Barros, F","1988","04","07","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Estrada para a captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"1502",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"550","2019-11-21 09:59:22-03","IBt","SP","238582","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Barros, F","1990","05","09","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Estrada para o Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"1840",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"551","2019-11-21 09:59:22-03","IBt","SP","215962","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Melo, MMRF; Penina, A; Sacay, MS","1986","02","25","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Mata às margens da estrada da captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"646",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"552","2019-11-21 09:59:22-03","IBt","SP","246336","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Mamede, MCH","Sugiyama, M; Corrêa, JA","1990","11","27","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2016","04","26","865",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"553","2019-11-21 09:59:22-03","IBt","SP","258525","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Sugiyama, M","1992","12","09","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"1124",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"554","2019-11-21 09:59:22-03","IBt","SP","244699","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Sugiyama, M; Luchi, AE","1990","04","09","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha, lado direito da estrada para captação de água.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"839",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"555","2019-11-21 09:59:22-03","IBt","SP","219095","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Barros, F","1987","04","13","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Trilha de captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"1362",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"556","2019-11-21 09:59:22-03","IBt","SP","255938","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Ferreira, S; Rossi, L; Gomes da Silva, SJ; Sugiyama, M; Pereira, DF","1992","08","14","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2010","07",NA,"570",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"557","2019-11-28 09:18:15-03","IBt","SP","308985","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Rossi, L","Melo, MMRF; Jardim, JG","1994","12","07","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"1115",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"558","2019-11-28 09:18:15-03","IBt","SP","308984","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Rossi, L","Melo, MMRF; Oliveira, CF","1995","02","09","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"1114",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"559","2019-11-21 09:59:22-03","IBt","SP","275138","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Melo, MMRF; Cordeiro, I; Jardim, JG; Barros, M","1994","11","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Mata de Planície, às margens do Rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2010","07",NA,"1038",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"560","2019-11-21 09:59:22-03","IBt","SP","311205","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Labiak Evangelista, P; Nicolau, SA; Belinello, R","1996","05","31","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2010","07",NA,"346",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"561","2019-11-21 09:59:22-03","IBt","SP","247525","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Cordeiro, I; Gomes da Silva, SJ; Costa, MP; Chu, EP; Piacentin, EP","1990","12","11","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o pocinho","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2010","07",NA,"780",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"562","2019-11-21 09:59:22-03","IBt","SP","309058","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Rossi, L","Fávero, OA; Prado, DM","1992","10","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Imperador, no Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2010","12",NA,"674",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"563","2019-11-21 09:59:22-03","IBt","SP","251823","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Rossi, L; Cordeiro, I; Anunciação, EA; Costa, MP","1991","12","16","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha em direção ao alto do maciço da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2010","07",NA,"1011",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"564","2019-11-21 09:59:22-03","IBt","SP","58147","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1950","02","17","Brasil","São Paulo","Mogi das Cruzes","Estrada de rodagem para Boracéia","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"2365",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"565","2019-11-21 09:59:22-03","IBt","SP","347508","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Tomasulo, PLB","1992","12","15","Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"318",NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"566","2019-11-21 09:59:22-03","IBt","SP","74150","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Kuhlmann, M; Gonçalves, P","1951","11","29","Brasil","São Paulo","Salesópolis","Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2005",NA,NA,"2764",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"567","2019-11-21 09:59:22-03","IBt","SP","1108","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Kirizawa, M","Hoehne, FC","1917","12","19","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2008","07","31","s.n.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"568","2019-11-21 09:59:22-03","IBt","SP","426","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Kirizawa, M","Schwebel, E",NA,NA,NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2008","07","30","s.n.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"569","2019-11-21 09:59:22-03","IBt","SP","5781","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Kirizawa, M","Gehrt, A","1921","10","14","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2008","07","31","s.n.","Árvore, flor verde amarelenta",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"570","2019-11-21 09:59:22-03","IBt","SP","6574","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Kirizawa, M","Brade, AC","1914","02","01","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Campo Grande","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2008","07","31","7411",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"571","2019-11-21 09:59:22-03","IBt","SP","411843","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Medeiros, MCMP","Medeiros, MCMP","2008","06","13","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Microbacia do Córrego Casa de Pedra","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA
"572","2019-11-21 09:59:22-03","IBt","SP","359505","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Fiaschi, P; Lobão, A","2001","01","18","Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia. Trilha para o Salto Grande, beirando o Rio Paraibuna","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2002","12",NA,"540",NA,NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA
"573","2019-11-21 09:59:22-03","IBt","SP","245250","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Mazzoni Viveiros, SC","1990","08","15","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"574","2019-11-21 09:59:22-03","IBt","SP","47141","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Handro, O","1931","09","23","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"575","2019-11-21 09:59:22-03","IBt","SP","66055","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1945","07","02","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"2832",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"576","2019-11-21 09:59:22-03","IBt","SP","74172","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1945","01","11","Brasil","São Paulo","São Paulo","Jardim Botânico, Capoeira do lado das estupas, junto à escada de pedra","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"2152",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"577","2019-11-21 09:59:22-03","IBt","SP","58142","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1950","09","18","Brasil","São Paulo","São Paulo","Jardim Botânico, Picada Porsh","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"1382",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"578","2019-11-21 09:59:22-03","IBt","SP","58145","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Gonçalves, P; Pereira, MA","1945","07","02","Brasil","São Paulo","São Paulo","Jardim Botânico, Picada Porsh","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"579","2019-11-21 09:59:22-03","IBt","SP","58144","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Kuhlmann, M","1948","10","01","Brasil","São Paulo","São Paulo","Jardim Botânico, Picada Porsh, logo depois do Largo das Guaricangas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"1187",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
