"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","locality","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet"
"192","2019-10-07 09:35:48-03","UEFS","HUEFS","54893","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ribeiro-Filho, A.A.","276","2001","05",NA,"Brasil","Bahia",NA,"Mata ciliar.","HUEFS0054893","HUEFS0054893",NA,"Rio Mandassaia.","17","Lençóis","-41.433333","-12.466667",NA,NA,NA,NA,NA,NA,"41W26'","12S28'","Rosanae",NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:35:48-03","UEFS","HUEFS","86621","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.","Tipo","Martius, K.F.P.von","852",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"HUEFS0086621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"194","2019-09-04 18:19:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","chapadensis","Aulomyrcia chapadensis",NA,"Isotype","L. Riedel",NA,"1834","8","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"195","2019-01-22 15:33:08-02","F","FMNH-SEEDPLANTS","V0064699F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","chapadensis","Aulomyrcia chapadensis",NA,"Possible type","L. Riedel","2498",NA,NA,"South America","Brazil",NA,NA,NA,"V0064699F","V0064699F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"196","2019-01-23 11:02:17-02","F","FMNH-SEEDPLANTS","V0064700F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","chapadensis","Aulomyrcia chapadensis",NA,"Isotype","L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064700F","V0064700F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"197","2019-09-04 18:38:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","thyrsiflora","Aulomyrcia thyrsiflora",NA,"Syntype","J. B. E. Pohl","1049",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"198","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118076F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118076F","V0118076F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"199","2019-09-04 20:00:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,"Holotype","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"200","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118071F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118071F","V0118071F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"201","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118072F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118072F","V0118072F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"202","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118073F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118073F","V0118073F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"203","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118067F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118067F","V0118067F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"204","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118064F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118064F","V0118064F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"205","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118065F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118065F","V0118065F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"206","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118066F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118066F","V0118066F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"207","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118068F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118068F","V0118068F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"208","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118069F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118069F","V0118069F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"209","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118070F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118070F","V0118070F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"210","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118074F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118074F","V0118074F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"211","2015-03-07 09:01:14-03","F","FMNH-SEEDPLANTS","V0118075F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0118075F","V0118075F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"212","2020-07-23 12:16:26-03","CEPLAC","CEPEC","35914","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita",NA,NA,"S. A. Mori","16789","1984","07",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"M. Sobral","Entre Buriti e Água Fria, 5Km ao N de Buriti.","14","CHAPADA DOS GUIMARÃES","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA
"213","2020-02-17 11:30:10-03","UEG","HUEG","9041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, J.E.Q.; Fagg, C.W.; Proença, C.","566","2009","07","Southern America","Brasil","Bahia",NA,"Margem da Br 349, próximo à Correntina, ponto 230. campos gerais. Arbusto ca. de 2 m de altura, botões florais jovens. Solo arenoso, relevo plano.","HUEG009041",NA,"Faria, J.E.Q.",NA,"05","Correntina","-44.743611","-13.422778",NA,NA,NA,NA,"2009","07","-44.743611","-13.422778",NA,NA,NA,NA,NA,NA,NA
"214","2020-02-17 11:30:10-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Kirkbride Junior, J.H.; Faria, J.E.Q.","1459","2011","07","Southern America","Brasil","Goiás",NA,"Arbusto bem ramificado, frutos imaturos avermelhados; Cerrado rupestre",NA,NA,"Incógnito; Gama, R.","Margem da BR-040, ca. 5 Km ao sul de Cristalina","30","Cristalina","-47.575278","-16.786667",NA,NA,NA,NA,"2011","02","-47.575278","-16.786667",NA,"03",NA,NA,NA,NA,NA
"215","2020-02-17 11:30:10-03","UEG","HUEG","4097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ramalho, C.L.; Faria Junior, J.E.Q.","3","2006","06","Southern America","Brasil","Goiás",NA,"Subasrbusto ca. 50 cm, crescendo em touceiras, flores creme.; Campo rupestre.","HUEG004097",NA,"Fonseca, M.L.; Pokosa","Base do Três Picos.","03","Serra dos Pireneus",NA,NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-02-17 11:30:10-03","UEG","HUEG","2234","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ramalho, C.L.; Miranda","586","2003","10","Southern America","Brasil","Goiás",NA,"Arbusto 40 cm.; Cerrado rupestre.","HUEG002234",NA,"Wurdack, J.J.; Pokosa","Serra dos Pirineus.","11","Serra dos Pireneus",NA,NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-02-17 11:30:10-03","UEG","HUEG","4785","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ramalho, C.L.; Faria Junior, J.E.Q.","175","2007","07","Southern America","Brasil","Goiás",NA,"Arbusto ca. 70cm, frutos imaturos verdes com pilosidade, 5 lobos calicíneos persistentes, uma bráctea, uma bractéola, toda planta pilosa e caule com partes mais velhas com retidoma esfoliante.; Cerrado ralo.","HUEG004785",NA,"Wurdack, J.J.; Pokosa","Dentro do Parque, no topo da Serra.","07","Serra dos Pireneus",NA,NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-02-17 11:30:10-03","UEG","HUEG","3999","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ramalho, C.L.; Faria Junior, J.E.Q.","107","2006","12","Southern America","Brasil","Goiás",NA,"Subasrbusto ca. 50 cm, frutos maduros vináceos e imaturos verdes vináceos, com 5 lobos calicíneos persistentes, embrião folhoso verde escuro, pilosidade por toda a planta.; Cerrado Rupestre.","HUEG003999",NA,"Munhoz, C.B.R.; Pokosa","Topo dos Três Picos.","06","Serra dos Pireneus",NA,NA,NA,NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-02-17 11:30:10-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ratter, J.A.; Faria, J.E.Q.","566","2009","07","Southern America","Brasil","Bahia",NA,"Solo arenoso, relevo plano; Arbusto ca. de 2 m de altura, botões florais jovens; Campos gerais",NA,NA,"Hatschbach, G.; Barneby, R.","Margem da BR 349, próximo à Correntina, ponto 230","05","Correntina","-44.743611","-13.422778",NA,NA,NA,NA,"1982","07","-44.743611","-13.422778",NA,NA,NA,NA,NA,NA,NA
"220","2020-02-17 11:30:10-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Santos, H.; Faria, J.E.Q.","1043","2011","02","Southern America","Brasil","Goiás",NA,"Arbusto ca. 0,7 m de altura, flores brancas com odor adocicado; Cerrado rupestre",NA,NA,"Cavalcante, P.B.","Parque Estadual dos Pireneus, subida do Pico dos Pireneus, próximo à capela","13","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-02-17 11:30:10-03","UEG","HUEG","3998","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria Júnior, J.E.Q.","107","2006","12","Southern America","Brasil","Goiás",NA,"subarbusto de 50 cm frto maduro vínaceo, e imauros verde-vinaceo com os cinco lobos cailicínios persistentes, embrião folhoso verde escuro, pilosidade por toda planta.; cerrado rupestre no topo dos tres picos","HUEG003998",NA,"Pokosa","Parque Estadual serra dos Pireneus.","06","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-02-17 11:30:10-03","UEG","HUEG","4097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria Júnior, J.E.Q.","3","2008","06","Southern America","Brasil","Goiás",NA,"Subarbusto ( + ou - 50 cm), crescendo em touceira, flores creme.; Campo rupestre na base dos três picos.","HUEG004097",NA,"Pokosa","Parque Estadual serra dos Pireneus.","03","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-02-17 11:30:10-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Heringer, E.P.; Faria, J.E.Q.","1306","2011","07","Southern America","Brasil","Goiás",NA,"Subarbusto ca. 0,5 m de altura, botões verdes; Cerrado sensu stricto",NA,NA,"Ramos, P.C.M.","Margem da estrada entre Alto Paraíso de Goiás e São Jorge","17","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-02-17 11:30:10-03","UEG","HUEG","4368","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria Júnior, J.E.Q.","42","2006","08","Southern America","Brasil","Goiás",NA,"Coordenadas:&nf;&nf;15°47'29'' S&nf;48°50'09'' W; Arbusto de ca. de 50cm, frutos imaturos vermelhos com lobos calicínios persistentes, planta toda pilosa, até os frutos.; Cerrado rupestre, no topo dos três picos.","HUEG004368",NA,"Pokosa","Parque Estadual serra dos Pireneus.","13","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-02-27 14:03:19-03","UFSJ","HUFSJ","6231","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Rêgo, V","27","2012","10",NA,"Brasil","Mato Grosso",NA,"Arbusto de 1m de altura, com flores e botões.","HUFSJ006231",NA,"Sobral, M","Rio Pindaíba. Campo do Murundum 2, região próxima a estrada.","04","Araguaiana","-51.872919","-14.848711",NA,NA,NA,NA,"2014",NA,"-51.872919","-14.848711",NA,NA,NA,NA,NA,NA,NA
"226","2019-12-09 10:46:09-03","UFSJ","HUFSJ","7489","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Fernandes-Bulhão, C; et al.","CBF774","2009","10",NA,"Brasil","Mato Grosso",NA,"Arbusto, ca. 2m de altura. Casca verde e corola branca. Crescendo na margem da mata, beira de rio.","HUFSJ007489",NA,"Sobral, M","Margem da mata ciliar do Rio das Mortes.","09","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,"79739","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-12-09 10:46:09-03","UFSJ","HUFSJ","3656","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Arbo, MM; Monteiro, R; Schinini, A; Furlan, A","3259","1990","01",NA,"Brasil","Minas Gerais",NA,"70cm de altura, flores brancas.","HUFSJ003656",NA,"Sobral, M","Serra dos Pilões, 12KM sudoeste de Guarda Mor, caminho de Santo Antônio do Rio Verde.","31",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-02-27 14:03:19-03","UFSJ","HUFSJ","6147","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Souza, LF","5010","2012","09",NA,"Brasil","Goiás",NA,"Subarbusto de aproximadamente 3m de altura, flores alvas, botões verdes.","HUFSJ006147",NA,"Sobral, M","Reserva IBAMA.","23","Rio Verde","-50.985556","-17.7975","718","718",NA,NA,"2014",NA,"-50.985556","-17.7975",NA,NA,NA,NA,NA,NA,NA
"229","2019-12-09 10:46:09-03","UFSJ","HUFSJ","6798","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Schinini, A; Dematteis, M","33842","1997","12",NA,"Paraguai",NA,NA,"Arbusto ramoso com ramas erguidas de 50cm de altura. Haz foliar brilhante. Flors brancas.","HUFSJ006798",NA,"Sobral, M","Dep. Amanbay. Rota 3, 32 Km a NE desde rota 5. Cerrado arbóreo, bosque queimado com solo arenoso.","14",NA,NA,NA,"250","250",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-08 17:13:04-03","UESB","HUESB","3182","S","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Fonseca, R.B.S.","45","2005","10",NA,"Brasil","Bahia",NA,"Troca de Material.; Arbusto ca. 1,5m alt. Folhas coriáceas, discolores, com face adaxial verde albo-tomentosa e face abaxial ferugínea, densamente tomentosa. Inflorescências em diferenciação.; Campo Rupestre",NA,NA,"L.Funch","Morro da Mãe inácia.","03","Palmeiras","-41.466667","-12.45","1000","1150",NA,NA,"2005","10","-41.466667","-12.45",NA,NA,NA,NA,NA,NA,NA
"231","2016-08-23 09:45:40-03","NHMLondon","NHM-LONDON-BOT","BM001191658","S","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","vestita","Aulomyrcia vestita","DC.","Syntype","Pedro Cláudio Dinamarquez (Peter) Clausen; b.1804; d.1855; Clausen","s.n.","1840","04",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Duane Fernandes Lima; Universidade Estadual de Campinas; Departamento de Biologia Vegetal",NA,NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,"2016","02","-44.096503","-19.690239",NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6527416",NA
"232","2019-11-01 15:06:38-03","UnB","UB","168690","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Heringer, EP","9224","1963","03","Southern America","Brasil","Goiás",NA,"Cerrado",NA,NA,"Rosa, PO","Cristalina","23","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,"2015","08","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:06:38-03","UnB","UB","108879","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Proença, CEB; Harris, SA","3532","2008","07","Southern America","Brasil","Goiás",NA,"Estames e pistilo totalmente alvos. Fotos C. Proença; Subarbusto 0,7 m. Flor branca; Cerrado sensu stricto com áreas de pasto.",NA,NA,"Rosa, PO","Parque Estadual da Serra dos Pirineus. RPPN Vargem Grande","24","Pirenópolis","-48.916667","-15.8",NA,NA,NA,NA,"2015","08","-48.916667","-15.8",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:06:38-03","UnB","UB","168364","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13512","1966","03","Southern America","Brasil","Goiás",NA,"Subshrub ca. 1m. tall. Corolla ande anthers white.",NA,NA,"Rosa, PO","Ca 5 km S of Cristalina","04","Serra dos Cristais","-48","-17","1200","1200",NA,NA,"2015","08","-48","-17",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:06:38-03","UnB","UB","132414","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Irwin, HS","11712","1966","01","Southern America","Brasil","Goiás",NA,"Fruit green, maturing reddish purple.; Subshrub 0,25m.; Campo and cerrado",NA,NA,"Irwin, HS","Ca. 20km SE of Goiás Velho","18",NA,"-50","-14",NA,NA,NA,NA,"1970",NA,"-50","-14",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:06:38-03","UnB","UB","168566","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Ferreira, A; Richards, PW","6817","1968","08","Southern America","Brasil","Mato Grosso",NA,"C. 5m high.Shrub. Flowers white, strongly scented.; Cerrado",NA,NA,"Rosa, PO","18 km S along road from Base Camp","31",NA,"-51.766667","-12.816667",NA,NA,NA,NA,"2011","10","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:06:38-03","UnB","UB","161588","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, JEQ; Fagg, CW; Proença, CEB","566","2009","07","Southern America","Brasil","Bahia",NA,"Solo arenoso, relevo plano; Arbusto ca. de 2 m de altura, botões florais jovens; Campos gerais",NA,NA,"Faria, JEQ","Margem da BR 349, próximo à Correntina, ponto 230","05","Correntina","-44.743611","-13.422778",NA,NA,NA,NA,"2009","07","-44.743611","-13.422778",NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:06:38-03","UnB","UB","168352","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Anderson, WR","10268","1978","05","Southern America","Brasil","Goiás",NA,"Stems 30 cm tall; flowers white.; Morro florestado em solo quarzitico",NA,NA,"Rosa, PO","Corumbá de Goiás, 15 km ao norte de Corumbá de Goiás","14","Corumbá de Goiás","-48.8086","-15.9236","1250","1300",NA,NA,"2011","10","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:06:38-03","UnB","UB","168392","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","26332","1970","02","Southern America","Brasil","Minas Gerais",NA,"Shrub ca. 1m tall;Corolla and stamens white.; Cerrado",NA,NA,"Rosa, PO","Ca. 35 km N.W of Paracatu","08","Paracatu","-46.88","-17.22","1000","1000",NA,NA,"2011","10","-46.88","-17.22",NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:06:38-03","UnB","UB","168431","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25845","1970","02","Southern America","Brasil","Minas Gerais",NA,"Shrub 1,5m tall. In bud.; Gentle slopes with Cerrado",NA,NA,"Faria, JEQ","Ca. 70 km N of Patrocínio","01","Patrocínio","-46.99","-18.94","1050","1050",NA,NA,"2013","03","-46.99","-18.94",NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:06:38-03","UnB","UB","168435","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Irwin, HS; Soderstrom, TR","5565","1964","08","Southern America","Brasil","Minas Gerais",NA,"Shrub ca. 1,5m tall. Inflorescence with ferrugineous tomentum. Flowers white.; cerrado",NA,NA,"Lourteig, A",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-01 15:06:38-03","UnB","UB","168519","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Prance, GT; Silva, NT; Pires, JM","59150","1964","09","Southern America","Brasil","Mato Grosso",NA,"Tree, 4m x 5cm diameter. Corolla and filaments white.; Cerrado",NA,NA,"Rosa, PO","Vicinity of Garapu","28","Garapu",NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
