"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"149","2020-07-23 12:12:01-03","CEPLAC","CEPEC","107948","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"Amorim, A. M.",NA,NA,NA,"P. R. Farag","322",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-07-23 12:12:01-03","CEPLAC","CEPEC","132783","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"Amorim, A. M.",NA,NA,NA,"Dantas, H.G.","171",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-23 12:12:01-03","CEPLAC","CEPEC","20622","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"Amorim, A. M.",NA,NA,NA,"S. Mori","13427",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-07-23 12:12:01-03","CEPLAC","CEPEC","78997","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"Amorim, A. M.",NA,NA,NA,"C. Farney","1371",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-07-23 12:12:01-03","CEPLAC","CEPEC","16321","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"Amorim, A. M.",NA,NA,NA,"S. A. Mori","11833","1979","05","06","Brasil","Bahia","JEQUIÉ","Chacara Provisao. 4Km a E Jequie.","-40.0835990905762","-13.8575000762939","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49443","auto",NA,NA,"09/10/1979",NA,NA,NA,NA
"154","2020-07-23 12:12:01-03","CEPLAC","CEPEC","73097","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"C. Anderson",NA,NA,NA,"G. Hatschbach","61456","2005","12","09","Brasil","Paraná","CERRO AZUL","Cabeceiras do Ribeirao do Tigre.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,"30/12/1995",NA,NA,NA,NA
"155","2020-07-23 12:12:01-03","CEPLAC","CEPEC","56962","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"A. M. Amorim",NA,NA,NA,"D. Sucre","1442","1967","01","22","Brasil","Rio de Janeiro","rio de janeiro","Estr. p/ Armacao dos Buzios.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"30/12/1993",NA,NA,NA,NA
"156","2020-07-23 12:12:01-03","CEPLAC","CEPEC","110769","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys",NA,"Sem Informação",NA,NA,NA,"Domingues, D. F.","10",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro","Prainha.","-43.2075004577637","-22.9027996063232",NA,NA,"Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-11-12 17:01:14-03","UEL","FUEL","37118","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Juliana S. Carneiro","2004",NA,NA,"Juliana S. Carneiro; et al.","209","2004","06","27","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-12 17:01:14-03","UEL","FUEL","45820","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Almeida, RF","2013","06",NA,"Estevan, DA; et al.","1791","2009","06","09","Brasil","Paraná","Assaí","Fazenda São José","-50.839111","-23.354917","-50.839111","-23.354917",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-12 17:01:14-03","UEL","FUEL","45822","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Almeida, RF","2013","06",NA,"Estevan, DA; et al.","1793","2009","06","09","Brasil","Paraná","Assaí","Fazenda São José","-50.839111","-23.354917","-50.839111","-23.354917",NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-12 17:01:14-03","UEL","FUEL","21453","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Almeida, RF","2013","06",NA,"Azevedo, F; et al.","s.n.","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-11-12 17:01:14-03","UEL","FUEL","26581","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Francener, A","2013","06","06","Kinupp, VF; et al.","1010","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-11-12 17:01:14-03","UEL","FUEL","26582","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Almeida, RF","2013","06",NA,"Medri, C; Francisco, EM","778","1999","04","10","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-11-12 17:01:14-03","UEL","FUEL","29127","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Francener, A","2013","06","06","Medri, C; Francisco, EM","875","1999","11","13","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-11-12 17:01:14-03","UEL","FUEL","29128","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Francener, A","2013","06","06","Ferreira, JA; et al.","s.n.","1999","12","09","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 15:03:19-03","UnB","UB","133688","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, WR","1973",NA,NA,"Irwin, HS","23213","1969","02","13","Brasil","Minas Gerais",NA,"Ca. 5km NE of Francisco Sá, road to Salinas",NA,NA,NA,NA,"Corolla yellow.; Liana 8m.",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-01 15:03:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Francener, A","2013",NA,NA,"Ferreira, JA; et al.","s.n.","1999","12","09","Brasil","Paraná ","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,"Arbusto 3m; flores verdes.; Borda da mata.",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-01 15:03:19-03","UnB","UB","133687","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, C","1994",NA,NA,"Belém, RP","202","1965","01","22","Brasil","Bahia","Jequié",NA,"-40.0835990905762","-13.8575000762939",NA,NA,"Botões verde-sujo; corola amarela.; Subescandente 2-4m.; Transição para caatinga",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:58:55-03","UFU","HUFU","24863","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Roth, P.L.","1808","1956","05","06","Brasil","Minas Gerais","Belo Horizonte","Marzagão","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto.; Cerrado e capoeira.","HUFU00014761",NA,NA,NA,NA,"HUFU00014761",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-08-20 20:39:44-03","UFSC","FLOR","64236","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Soares, E.L.C.","2015",NA,NA,"Lozano, E.D.","806","2011","12","14","Brasil","Paraná","Telêmaco Borba","PCH Getúlio Vargas, próximo à PCH.","-50.6156005859375","-24.3239002227783",NA,NA,"Liana, flores amarelas","FLOR0064236",NA,"Malpighiales",NA,NA,"FLOR0064236",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-08-20 14:57:24-03","UFSC","FLOR","3072","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Almeida, R.F.","2015","12","07","Klein, R.M.","7049","1967","01","16","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"liana, flor amarela","FLOR0003072",NA,"Malpighiales",NA,NA,NA,"100","100","27000","auto",NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vellozo, JMC","s.n.",NA,NA,NA,"?",NA,NA,"in silvis maritimis Regii Praedii S. Crucis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Brazil",NA,NA,"inter Cabo Frio et Espirito Santo, m. Martio",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Jussieu, AHL","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2017-09-11 17:10:31-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil",NA,NA,"In prov. Rio de Janeiro (in collectionibus plerisque copiosa), v. c. in silvis caeduis supra Serra dos Orgãos, m. Oct.",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:43:15-03","UFRGS","ICN","199345","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Soares, ELC",NA,"2013","12","11","Brasil","PR","Cerro Azul","saída para Dr. Ulysses","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:43:15-03","UFRGS","ICN","193467","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Soares, ELC","2015",NA,NA,"Lozano, ED","806","2011","12","14","Brasil","PR","Telêmaco Borba","PCH Getúlio Vargas,próximo á PCH.","-50.6156005859375","-24.3239002227783",NA,NA,"Liana,flores amarelas,borda de fragmento.; Floresta Estacional Semidecidual.",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:15-03","UFRGS","ICN","179375","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Almeida, RF","2015",NA,NA,"Brotto, ML; et al.","1528","2013","12","11","Brasil","PR","Cerro Azul","Ribeirão do Rocha","-49.131389","-24.715278","-49.131389","-24.715278","Doação Herbário MBM; liana, flores amarelas; Floresta Ombrófila Densa",NA,"Dicotyledon",NA,"América do Sul",NA,NA,"261","261",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:43:15-03","UFRGS","ICN","002999","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Záchia, R",NA,NA,NA,"Homrich, MH","s.n.","1962","02","16","Brasil","SC","Itajaí","Cabeçudas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-04-05 12:35:35-03","UNIVASF","HVASF","117","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","A.M. Amorim","2006","08","25","J.A. Siqueira Filho","1602","2006","04","22","Brasil","Bahia","Curaçá","Fazenda Ouricuri","-39.602555","-9.352555","-39.602555","-9.352555","Arbusto ca. de 1,5m alt.. Folhas pilosas, alternas. Flores de óleo, amarelas.","HVASF000117",NA,NA,"América do Sul",NA,"HVASF000117_v01","515","515",NA,NA,NA,NA,NA,NA,NA,"U",NA
"180","2019-11-21 10:09:19-03","IBt","SP","314477","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Mamede, MCH","1998",NA,NA,"Félix, LP","s.n.","1996","01","15","Brasil","Bahia","Anajé","Estrada para Brumado","-41.1356010437012","-14.6121997833252",NA,NA,NA,"SP022170",NA,NA,NA,NA,"SP022170",NA,NA,"54364","auto",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-21 10:09:19-03","IBt","SP","445463A","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1994",NA,NA,"Brade, AC; Altamiro; Aparicio","18083","1946","05","06","Brasil","Espírito Santo","Vitória","Vila Velha","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:09:19-03","IBt","SP","151985","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1994",NA,NA,"Hatschbach, G","37839","1975","12","15","Brasil","Paraná","Adrianópolis","Col. 7 Barras","-48.9911003112793","-24.6571998596191",NA,NA,NA,"SP022171",NA,NA,NA,NA,"SP022171",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:09:19-03","IBt","SP","470914","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Francener, A","2013","06","06","Medri, C; Francisco, EM","875","1999","11","13","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:09:19-03","IBt","SP","492121","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Mamede, MCH","2018","02",NA,"Lozano, ED","806","2011","12","14","Brasil","Paraná","Telêmaco Borba","PCH Getúlio Vargas, próximo à PCH","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:09:19-03","IBt","SP","17819","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1994",NA,NA,"Recch, P","s.n.","1926","12","28","Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,"SP022173",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:09:19-03","IBt","SP","20939","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1994",NA,NA,"Araújo, P","13","1927","06",NA,"Brasil","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,"SP022168",NA,NA,NA,NA,"SP022168",NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:09:19-03","IBt","SP","46803","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1994",NA,NA,"Kühn, E; Kuhlmann, M","1143","1942","05","04","Brasil","São Paulo","Amparo","Monte Alegre, Fazenda Nossa Senhora da Encarnação","-46.7599983215332","-22.7000007629395",NA,NA,NA,"SP022174",NA,NA,NA,NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:09:19-03","IBt","SP","64099","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, CE","1994",NA,NA,"Kuhlmann, M","1785","1949","07","20","Brasil","São Paulo","Monte Alegre do Sul","Fazenda Nossa Senhora da Encarnação","-46.6800003051758","-22.6800003051758",NA,NA,NA,"SP022172",NA,NA,NA,NA,"SP022172",NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:09:19-03","IBt","SP","253705","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Mamede, MCH","2019","08","22","De Lucca, ALT; et al.","1374","1987","04","30","Brasil","São Paulo","Pirapozinho","Faz. Água Mansa","-51.5","-22.2700004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53887","auto",NA,NA,NA,NA,NA,NA,NA
"190","2014-09-23 10:58:36-03","G","G","G00352967","S","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson, C. E.","1994","01","01","Glaziou, A. F. M.","12487","1882",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00352967",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ISOTYPUS of Thryallis ovatifolia Nied."
