"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"614","2015-03-22 13:17:57-03","F","FMNH-SEEDPLANTS","V0273600F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0273600F","V0273600F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"615","2015-03-22 13:17:58-03","F","FMNH-SEEDPLANTS","V0273601F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0273601F","V0273601F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"616","2020-04-29 16:30:24-03","UFVJM","HDJF","5346","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Moreira, SN","Moreira, SN; Pereira, E","1852","2016","01","13","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419384","-18.912706",NA,NA,"HDJF005346","HDJF005346_01","718","718","2016","01",NA,NA,NA,"-43.419384","-18.912706",NA,NA,NA,NA,NA
"617","2019-01-25 15:37:09-02","IAC","IAC","21620","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Cupania","emarginata","Cupania emarginata","Camb.","H.F. Leitão Filho","H.F. Leitão Filho","1151","1971","05","10",NA,"Brasil","São Paulo","Taubaté","Taubaté-S.Luiz.","-45.5553","-23.0264",NA,NA,NA,NA,NA,NA,"1971","05","10",NA,NA,"-45.5553","-23.0264",NA,NA,NA,NA,NA
"618","2019-01-25 15:37:09-02","IAC","IAC","43955","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Cupania","emarginata","Cupania emarginata","Cambess.","G.V. Somner","W. Hoehne","6071","1965","08","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, próximo Recreio dos Bandeirantes","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"1997","07","08",NA,NA,"-43.2075","-22.9028",NA,NA,NA,NA,NA
"619","2020-07-23 12:21:54-03","CEPLAC","CEPEC","105758","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. L. Guedes","M. L. Guedes","10658","1967","02","03",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Extremo Sul. Santo André.","-39","-16.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","16S14'",NA,"30/08/2003",NA,NA,NA
"620","2020-07-23 12:21:54-03","CEPLAC","CEPEC","118308","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","L. A. Mattos-Silva","4198","2000","10","07",NA,"Brasil","Bahia","MUCURÍ","Rod. Mucurí/Nova Viçosa (BA-001), KM 8.","-39.509444","-18.021389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W30'34","18S1'17",NA,"30/05/2010",NA,NA,NA
"621","2020-07-23 12:21:54-03","CEPLAC","CEPEC","118482","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"P. Acevedo R.","L. A. Mattos-Silva","4864","2004","11","25",NA,"Brasil","Bahia","UNA","Fazenda Bolandeira. Coletas ao longo do ramal principal que liga Comandatuba a desembocadura do Rio Doce na parte norte.","-38.994722","-15.334444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W59'41","15S20'4",NA,"30/12/2009",NA,NA,NA
"622","2020-07-23 12:21:54-03","CEPLAC","CEPEC","119579","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","L. A. Mattos-Silva","4852","2004","11","22",NA,"Brasil","Bahia","UNA","Faz. Bolandeira. Coletas ao longo do ramal principal que liga Comandatuba a desembocadura do Rio Doce na parte Norte.","-38.994722","-15.334444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W59'41","15S20'4",NA,"30/12/2011",NA,NA,NA
"623","2020-07-23 12:21:54-03","CEPLAC","CEPEC","123327","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","J. G. Jardim","5171","2007","05","20",NA,"Brasil","Bahia","BELMONTE","Rod. Mogiquiçaba/Belmonte, entrada a 0,7Km de Mogiquiçaba, 1,2Km da entrada.","-38.956667","-16.074722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38W57'24","16S4'29",NA,"30/04/2010",NA,NA,NA
"624","2020-07-23 12:21:54-03","CEPLAC","CEPEC","132182","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","L. F. S. Magnapo","1060","2006","05","18",NA,"Brasil","Espírito Santo","santa leopoldina","Morro Agudo, prop. Dona Maria.","-40.431667","-20.093889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W25'54","20S5'38",NA,"30/12/2013",NA,NA,NA
"625","2020-07-23 12:21:54-03","CEPLAC","CEPEC","132455","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","V. Demuner","2585","2006","07","12",NA,"Brasil","Espírito Santo","colatina","Alto Moacir, prop. Lalau.","-40.553056","-19.339167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S20'21",NA,"30/12/2011",NA,NA,NA
"626","2020-07-23 12:21:54-03","CEPLAC","CEPEC","137617","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"G. V. Somner","H. M. Dias","139","2007","04","16",NA,"Brasil","Bahia","caravelas","Extremo Sul da Bahia. Pontal do Sul. Coletas em área próxima a desembocadura do Rio Caravelas.","-39.183333","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W11'","17S45'",NA,"25/10/2012",NA,NA,NA
"627","2020-07-23 12:21:54-03","CEPLAC","CEPEC","137944","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"G. V. Somner","H. M. Dias","305","2007","10","09",NA,"Brasil","Bahia","caravelas","Extremo Sul da Bahia. Ilha do Cassurubá, na região conhecida como telhas. Próx. a região de Barra Velha, distrito de Nova Viçosa.","-39.282778","-17.842222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W16'58","17S50'32",NA,"25/10/2012",NA,NA,NA
"628","2020-07-23 12:21:54-03","CEPLAC","CEPEC","150439","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. Asprino","Rocha, F.O.","231","2014","11","18",NA,"Brasil","Bahia","CANAVIEIRAS","Conglomerado BA_1363-2-3-6","-39.059444","-15.659722",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'34","15S39'35",NA,NA,NA,NA,NA
"629","2020-07-23 12:21:54-03","CEPLAC","CEPEC","150604","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"L. Daneu","Rocha, F.O.","20","2014","07","20",NA,"Brasil","Bahia","NOVA VIÇOSA","Conglomerado BA_1440-4-1-5","-39.78","-17.82",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W46'48","17S49'12",NA,NA,NA,NA,NA
"630","2020-07-23 12:21:54-03","CEPLAC","CEPEC","21204","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"P. Acevedo-Rodriguez","L. A. Mattos-Silva","874","1980","06","17",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada que liga Cabralia/Sto. Andre, numa extensão de aprox. 3Km.","-39.025","-16.25",NA,"<ll>dwc_commonname:</ll> Caju-bravo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'30","16S15'",NA,"30/12/1985",NA,NA,NA
"631","2020-07-23 12:21:54-03","CEPLAC","CEPEC","37834","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","M. M. Santos","138","2002","08","02",NA,"Brasil","Bahia","PORTO SEGURO","Prox. ao Vale Verde.","-39.166667","-16.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W10'","16S28'",NA,"30/12/1996",NA,NA,NA
"632","2020-07-23 12:21:54-03","CEPLAC","CEPEC","91158","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","L. A. Mattos-Silva","4198","1990","10","07",NA,"Brasil","Bahia","MUCURÍ","Rod. Mucurí/Nova Viçosa (BA-001), Km 8.","-39.509444","-18.021389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W30'34","18S1'17",NA,"30/05/2010",NA,NA,NA
"633","2020-07-23 12:21:54-03","CEPLAC","CEPEC","11014","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","T. S. dos Santos","2981","1975","04","17",NA,"Brasil","Bahia","BELMONTE","Km 1 a 10 do ramal (de cima) p/ Mogiquiçaba.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,NA,"30/04/2010",NA,NA,NA
"634","2020-07-23 12:21:54-03","CEPLAC","CEPEC","44025","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2550","1988","09","20",NA,"Brasil","Bahia","CAIRÚ","Faz. Parafuso, do outro lado do Rio, em frente à sede do município.","-39.0438995361328","-13.4869003295898",NA,"<ll>dwc_commonname:</ll> Amescla-da-praia",NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,"20/09/1988",NA,NA,NA
"635","2020-07-23 12:21:54-03","CEPLAC","CEPEC","35499","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"T. S. dos Santos","L. A. Mattos-Silva","1797","1984","10","25",NA,"Brasil","Bahia","CAIRÚ","Km 3 Rod. Cairu/Nilo Peçanha, prox. A residencias.","-39.0438995361328","-13.4869003295898",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,"07/10/1988",NA,NA,NA
"636","2020-07-23 12:21:54-03","CEPLAC","CEPEC","137960","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"G. V. Somner","C. Farney","4711","2007","07","02",NA,"Brasil","Bahia","caravelas","Distrito de Barra.","-39.2658004760742","-17.7318992614746",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA
"637","2020-07-23 12:21:54-03","CEPLAC","CEPEC","58983","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","J. G. Jardim","239","1993","07","29",NA,"Brasil","Bahia","ILHÉUS","5 a 6Km SW de Olivença. Na estr. que liga Olivença ao Povoado do Maruim.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1996",NA,NA,NA
"638","2020-07-23 12:21:54-03","CEPLAC","CEPEC","24304","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","A. M. de Carvalho","733","1981","07","18",NA,"Brasil","Bahia","ILHÉUS","5Km ao S Olivenca. Cana Brava.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"18/12/1985",NA,NA,NA
"639","2020-07-23 12:21:54-03","CEPLAC","CEPEC","23422","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","A. M. de Carvalho","612","1981","04","19",NA,"Brasil","Bahia","ILHÉUS","Km 33 Rod. ILheus/Canavieiras.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"18/12/1985",NA,NA,NA
"640","2020-07-23 12:21:54-03","CEPLAC","CEPEC","38722","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","L. A. Mattos-Silva","2069","1986","04","17",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilhéus/Ponta do Ramo/Itacaré. Coltas entre o KM 6 e 12 ao N de Ilhéus. Próx. ao litoral.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/05/2010",NA,NA,NA
"641","2020-07-23 12:21:54-03","CEPLAC","CEPEC","27530","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"P. Acevedo-Rodriguez","S. A. Mori","13713","1981","04","21",NA,"Brasil","Bahia","ILHÉUS","Rodovia Olivença/Una.20Km S d e Olivença.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,"30/12/1994",NA,NA,NA
"642","2020-07-23 12:21:54-03","CEPLAC","CEPEC","6795","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","T. S. dos Santos","1582","1980","04","09",NA,"Brasil","Bahia","ITAPEBÍ","Rio Jequitinhonha, estrada a Itaimbé.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,"30/05/2010",NA,NA,NA
"643","2020-07-23 12:21:54-03","CEPLAC","CEPEC","2699","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","R. P. Belém","2131","1966","05","09",NA,"Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,"30/11/2010",NA,NA,NA
"644","2020-07-23 12:21:54-03","CEPLAC","CEPEC","14845","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"P. Acevedo-Rodriguez","S. A. Mori","10518","1978","09","14",NA,"Brasil","Bahia","MUCURÍ","A 7Km a NW cidade.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,"30/12/1994",NA,NA,NA
"645","2020-07-23 12:21:54-03","CEPLAC","CEPEC","43603","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","G. Hatschbach","50725","1986","11","08",NA,"Brasil","Bahia","MUCURÍ","Arredores da cidade.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,"30/12/1988",NA,NA,NA
"646","2020-07-23 12:21:54-03","CEPLAC","CEPEC","9245","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","R. S. Pinheiro","2123","1973","04","24",NA,"Brasil","Bahia","NOVA VIÇOSA","Km 10 Rod. N. Viçosa/Posto da Mata, a 300m da praia.","-39.371898651123","-17.8918991088867",NA,"<ll>dwc_commonname:</ll> Camboatá-vermelho",NA,NA,NA,NA,NA,NA,NA,"70538","auto",NA,NA,NA,"18/12/1985",NA,NA,NA
"647","2020-07-23 12:21:54-03","CEPLAC","CEPEC","7652","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","T. S. dos Santos","1990","1971","09","22",NA,"Brasil","Bahia","PORTO SEGURO","Km 11 ao S da Rod. Porto Seguro/Eunapolis.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,"30/12/1996",NA,NA,NA
"648","2020-07-23 12:21:54-03","CEPLAC","CEPEC","82037","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","A. M. Amorim","2550","1998","09","14",NA,"Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Próximo a Reserva Indígena de Barra Velha.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,"30/08/2010",NA,NA,NA
"649","2020-07-23 12:21:54-03","CEPLAC","CEPEC","60379","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","L. A. Mattos-Silva","2946","1993","11","17",NA,"Brasil","Bahia","UNA","Comandatuba, Faz. Bolandeira, 2Km ao N.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1996",NA,NA,NA
"650","2020-07-23 12:21:54-03","CEPLAC","CEPEC","35654","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","S. A. Mori","16620","1965","08","09",NA,"Brasil","Bahia","UNA","Estrada Ilhéus/Una, ao N da ponte sobre o Rio Acuipe, ca. 30Km ao S de Ilhéus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/04/2010",NA,NA,NA
"651","2020-07-23 12:21:54-03","CEPLAC","CEPEC","99991","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","4797","2007","10","09",NA,"Brasil","Bahia","UNA","Fazenda Bolandeira.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/2003",NA,NA,NA
"652","2020-07-23 12:21:54-03","CEPLAC","CEPEC","98170","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","L. A. Mattos-Silva","4658","2002","07","17",NA,"Brasil","Bahia","UNA","Fazenda Bolandeira. Ramal da entrada até o Cerrado.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/04/2010",NA,NA,NA
"653","2020-07-23 12:21:54-03","CEPLAC","CEPEC","24440","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"P. Acevedo-Rodriguez","L. A. Mattos-Silva","1350","1981","07","23",NA,"Brasil","Bahia","UNA","Povoado de Comandatuba, 17Km S de Una (ramal com entrada Km 13 Rod. Una/Canavieiras). Coletas ao longo do ramal que liga Comandatuba à Pedras com 8Km de extensão.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"02/07/1986",NA,NA,NA
"654","2020-07-23 12:21:54-03","CEPLAC","CEPEC","23641","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","J. L. Hage","861","2000","01","04",NA,"Brasil","Bahia","UNA","Ramal a esq. no Km 14 da Rod. Una/Canavieiras, BA-001. Comandatuba.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"18/12/1985",NA,NA,NA
"655","2020-07-23 12:21:54-03","CEPLAC","CEPEC","7305","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M. S. Ferrucci","R. S. Pinheiro","1355","1971","06","15",NA,"Brasil","Bahia","UNA","Rod. Rio Branco/Una.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/12/1996",NA,NA,NA
"656","2020-07-23 12:21:54-03","CEPLAC","CEPEC","11012","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"R. de O. Perdiz","T. S. dos Santos","2994","1975","04","22",NA,"Brasil","Bahia","UNA","Rod. Una/Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,"30/05/2010",NA,NA,NA
