"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"198","2019-11-01 15:05:30-03","UnB","UB","193000","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Kawasaki, ML",NA,"Handro, O","1934","10","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Nativa no Jardim Botânico",NA,NA,"Árvore grande da mata. Flores alvas.","Dicotyledoneae",NA,"SP32550","Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"199","2019-11-01 15:05:50-03","UnB","UB","207797","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2014","Barros, WD","1941","08","28","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"06",NA,"Vale do Taquaral",NA,NA,"Árvore delgada alta. Copa bem formada, flores brancas, casca rugosa","Dicotyledoneae",NA,"363","Southern America",NA,NA,"19648","auto",NA,NA,NA,NA,NA
"200","2019-11-01 15:05:50-03","UnB","UB","193630","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2013","Duarte, AR",NA,NA,NA,"Brasil","São Paulo","Sete Barras","-47.924722","-24.191389","-47.924722","-24.191389",NA,NA,"02",NA,"Parque Estadual de Carlos Botelho - Parcela permanente.",NA,NA,"Árvore número 716. Botão.; Floresta Ombrófila Densa Submontana.","Dicotyledoneae",NA,"510","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:05:50-03","UnB","UB","199096","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Faria, JEQ; Lima, MEL","2012","11","21","Brasil","São Paulo","Santo André","-46.282778","-23.77","-46.282778","-23.77",NA,NA,"11",NA,"Paranapiacaba, parcela I4 do Marcos Enoque, árvore 2057, Parque Natural Municipal Nascentes de Paranapiacaba","959","959","Árvore ca. 13 m de altura, estéril, caule cinza pouco fissurado. (coletado material em sílica gel); Floresta ombrófila densa","Dicotyledoneae",NA,"3033","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:05:50-03","UnB","UB","199180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Faria, JEQ","2012","12","02","Brasil","Espírito Santo","Santa Leopoldina","-40.543056","-19.998333","-40.543056","-19.998333",NA,NA,"12",NA,"Margem da estrada de terra entre Santa Teresa e Santa Leopoldina","714","714","Árvore ca. 4,5 m de altura, caule com ritidoma creme acinzentado com fissuras profundas, estéril. (coletado material em sílica gel); Floresta Ombrófila na borda de cachoeira","Dicotyledoneae",NA,"3123","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:05:50-03","UnB","UB","201812","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Guilherme, FAG","2000","10","11","Brasil","São Paulo","Sete Barras","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,"09",NA,"Parque Intervales - Base Saibadela",NA,NA,"Árvore aprox. 18m de alt., flores velhas com 4 pétalas esbranquiçadas; Floresta Atlântica de terras baixas, ambiente sombreado","Dicotyledoneae",NA,"191","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:05:50-03","UnB","UB","195030","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2015","Folli, DA","2001","03","16","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"12",NA,"Reserva Natural da CVRD. Estrada Flamengo km 1000. Trilha do Pequi Vinagreiro",NA,NA,"Árvore, fuste cilíndrico, casca escamosa. Fruto amarelo quando maduro.; Mata de tabuleiro","Dicotyledoneae",NA,"3846","Southern America",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"205","2019-11-01 15:05:50-03","UnB","UB","207796","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2014","Barros, WD","1941","08","28","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"06",NA,"Caminho para o planalto, ponte sobre o Taquaral",NA,NA,"Árvore gigante, flores brancas","Dicotyledoneae",NA,"362","Southern America",NA,NA,"19648","auto",NA,NA,NA,NA,NA
"206","2019-11-01 15:05:50-03","UnB","UB","201811","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Almeida-Scabbia, RJ; et al.","1994","09","07","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Fazenda Intervales, Base Saibadela, trilha do rio",NA,NA,"Árvore, presença de flores brancas","Dicotyledoneae",NA,"572","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"207","2019-11-01 15:05:50-03","UnB","UB","201785","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Almeida-Scabbia, RJ; et al.","1994","09","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Faz. Intervales, Base Saibadela, trilha do rio",NA,NA,"Coleção Saibadela; Árvore, 10 m de altura, presença de flores creme","Dicotyledoneae",NA,"714","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"208","2019-11-01 15:05:50-03","UnB","UB","201792","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Almeida-Scabbia, RJ","1994","09","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Faz. Intervales, Base Saibadela, trilha do rio",NA,NA,"Coleção Saibadela; Árvore, 12m de altura, presença de muitas flores brancas. Flores em alcool","Dicotyledoneae",NA,"707","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"209","2019-11-01 15:05:50-03","UnB","UB","201790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Zipparro, VB","1996","08","12","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Parque Intervales-Base Saibadela",NA,NA,"Flores brancas, árvore com ca. de 10 m, n. 193 na Fenologia. Igual ao n. de coleta 1536; Trilha do rio, antes do ponto 0","Dicotyledoneae",NA,"1534","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"210","2019-11-01 15:05:50-03","UnB","UB","201787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Sobral, M","2009","Zipparro, VB","1996","08","12","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"03",NA,"Parque Intervales-Base Saibadela",NA,NA,"Flores brancas, árvore com ca. de 8 m; Trilha do rio, ponto 16","Dicotyledoneae",NA,"1536","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"211","2019-11-01 15:05:50-03","UnB","UB","201788","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Galetti, M","1995","10","17","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Parque Intervales-Base Saibadela",NA,NA,"Árvore caída com 13 m, frutos verdes com casca muito rugosa, n.26#?#R na Fenologia; Trilha do rio","Dicotyledoneae",NA,"1474","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"212","2019-11-01 15:05:50-03","UnB","UB","201791","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Izar, P","1996","09","18","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Parque Intervales-Base Saibadela",NA,NA,"Árvore com 12m de altura, botão, flor e fruto imaturo no mesmo indivíduo; Trilha do rio, ponto 20","Dicotyledoneae",NA,"1558","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"213","2019-11-01 15:05:50-03","UnB","UB","201789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Zipparro, VB","1996","09","09","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Parque Intervales-Base Saibadela",NA,NA,"Botões e flores brancas, árvore com ca. de 18m. Na Fitossociologia é n. 294; Trilha do rio, ponto 18","Dicotyledoneae",NA,"1541","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"214","2019-11-01 15:05:50-03","UnB","UB","201786","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Sobral, M","2009","Morellato, LPC","1994","11","21","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"03",NA,"Parque Intervales-Base Saibadela",NA,NA,"Árvore com 12 m de altura, frutos imaturos verdes (quando maduros atingem o dobro do tamanho e adquirem coloração amarela); Trilha do rio","Dicotyledoneae",NA,"837","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"215","2019-11-01 15:05:50-03","UnB","UB","201813","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Faria, JEQ","2012","Zipparro, VB","1999","09","17","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09",NA,"Parque Intervales - Base Saibadela. Trilha do Rio, entre 7 e 8.",NA,NA,"Árvore com cerca de 6,5m de altura, inflorescência com botões verde claros e presença de 1 fruto verde","Dicotyledoneae",NA,"1797","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"216","2019-10-03 10:04:09-03","UFSCar","SORO","4969","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aff. convexinervia","Eugenia aff. convexinervia",NA,NA,NA,NA,"1995",NA,NA,"Brasil","São Paulo","Pariquera-Açu","-47.876944","-24.675833","47°52'37W","24°40'33S",NA,NA,NA,NA,"Propriedade de Antonio Povinski. Floresta Atlânica.",NA,NA,"Árvore de 10m, casca esfoliante. Material vegetativo. Indivíduo 663D do levantamento fitossociológico.",NA,NA,"926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-10-03 10:04:10-03","UFSCar","SORO","7459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","F.F. Mazine","2003","Mazine, F.F.; Capelo, F.A.; Lucas, E. & Silva, J.M.","2003","11","07","Brasil","Paraná","Quatro Barras","-48.859444","-25.228333","48°51'34W","25°13'42S",NA,NA,"11",NA,"Trilha para o Pico do Paraná.","973","973","Árvore ca. 10m, flores brancas, frutos verdes. Amostras coletadas para análise macromolecular.",NA,NA,"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-05 14:48:38-03","UFSCar","SORO","7776","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","S.L.Marçon","2009","Garcia, R.J.F.; Peña, R.P.S; Pando, R.S.; Fries, B.G.","2007","11","26","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"04",NA,"Fazenda Castanheiras. Trilha das pedras. Coord. UTM X 332365 e Y 7365493. Mata secundária.",NA,NA,"Árvore, casca lisa, bege-clara, 16m alt.; flores brancas.",NA,NA,"3224",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"219","2021-02-23 13:22:50-03","MN","R-TIPOS","9124","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Legrand, C.D.",NA,"Glaziou, A.F.M.","1873","08","17","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"R000009124","R000009124_001",NA,NA,"Caminho da Gávea",NA,NA,NA,NA,NA,"6536",NA,NA,"Isotypus","57442","auto",NA,NA,NA,NA,NA
"220","2020-08-20 14:58:15-03","UFSC","FLOR","60970","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Mazine, F.F.","2003","Mazine, F.F.; Capelo, F.A.; Lucas, E. & Silva, J.M.","2003","11","07","Brasil","Paraná","Quatro Barras","-49.076944","-25.365556","49º4'37''W","25º21'56''S","FLOR0060970","FLOR0060970","11",NA,"Trilha para o Pico do Paraná.","973","973","Árvore, ca 10m alt, flores brancas, frutos verdes. amostra coletada para análise macromolecular.",NA,"Myrtales","994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-08-20 20:40:26-03","UFSC","FLOR","18958","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Sobral, M.","1987","Hatschbach, G.; Cervi, A.C. & Acra","1987","04","24","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"FLOR0018958","FLOR0018958",NA,NA,"Cabeceiras do Rib. do Tigre.","600","600","árvore, tronco vermelho, liso, flor alva odorífera, 10m altura",NA,"Myrtales","51225",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"222","2020-08-20 20:40:26-03","UFSC","FLOR","1674","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Sobral, M.","1993","Bresolin, A.","1968","03","13","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001674","FLOR0001674 FLOR0001674_2",NA,NA,"Saco Grande, Ilha de Santa Catarina.","300","300","árvore, flor branca, 30m altura",NA,"Myrtales","8",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"223","2020-08-20 20:40:26-03","UFSC","FLOR","1258","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1969","Klein, R.M.","1969","01","24","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001258","FLOR0001258 FLOR0001258_2",NA,NA,"Saco Grande, Ilha de Santa Catarina.","250","250","árvore, Fruto Maduro, alaranjado, comestível, 15m altura. Fruto com sabor agradavel.",NA,"Myrtales","8129",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"224","2020-08-20 20:40:26-03","UFSC","FLOR","1591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1967","Klein, R.M.; Bresolin, A.","1967","06","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001591","FLOR0001591 FLOR0001591_2",NA,NA,"Saco Grande, Ilha de Santa Catarina.","300","300","árvore, flor branca, 15m altura",NA,"Myrtales","7474",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"225","2020-08-20 20:40:26-03","UFSC","FLOR","1666","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1969","Klein, R.M.","1969","02","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001666","FLOR0001666 FLOR0001666_2",NA,NA,"Saco Grande, Ilha de Santa Catarina.","350","350","árvore, flor estéril, 15m altura. Flor da mesma árvore sob R.M. Klein & A. Bresolin 8273.",NA,"Myrtales","8157",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"226","2020-08-20 20:40:26-03","UFSC","FLOR","1667","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1969","Klein, R.M.; Bresolin, A.","1969","03","14","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0001667",NA,NA,NA,"Saco Grande, Ilha de Santa Catarina.","350","350","árvore com casca liso-clara, flor branca parecida com goiabeira do mato, 15m altura",NA,"Myrtales","8273",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"227","2020-08-20 20:40:26-03","UFSC","FLOR","3516","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1974","Klein, R.M.","1972","03","28","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"FLOR0003516","FLOR0003516 FLOR0003516_2",NA,NA,"Jordão.","100","100","árvore, Fruto Maduro, alaranjado, 20m altura",NA,"Myrtales","10139",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA
"228","2020-08-20 20:40:26-03","UFSC","FLOR","3485","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1974","Klein, R.M.","1972","02","22","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"FLOR0003485","FLOR0003485 FLOR0003485_2",NA,NA,"Jordão.","100","100","árvore, Fruto Imaturo, verde, 15m altura",NA,"Myrtales","10053",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA
"229","2020-08-20 20:40:26-03","UFSC","FLOR","4126","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1975","Reitz, R.; Klein, R.M.","1967","03","09","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"FLOR0004126","FLOR0004126 FLOR0004126_2",NA,NA,"Parque Botânico do Morro do Baú.","450","450","árvore, flor branca, 20m altura",NA,"Myrtales","18048",NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA
"230","2020-08-20 20:40:26-03","UFSC","FLOR","5743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1960","Reitz, R.; Klein, R.M.","1956","03","22","Brasil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"FLOR0005743",NA,NA,NA,"Braço Joaquim.","400","400","árvore, Fruto Maduro, alaranjado, 12m altura. Paratypus de Eugenia convexinervia.",NA,"Myrtales","2901",NA,NA,"Paratypus","16079","auto",NA,NA,NA,NA,NA
"231","2020-08-20 20:40:26-03","UFSC","FLOR","3535","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1974","Bresolin, A.","1972","04","05","Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"FLOR0003535","FLOR0003535 FLOR0003535_2",NA,NA,"Morro do Cambirela.","250","250","árvore, Fruto Imaturo, verde, 15m altura",NA,"Myrtales","536",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"232","2020-08-20 20:40:26-03","UFSC","FLOR","3538","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C.D.","1974","Klein, R.M.","1971","05","20","Brasil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"FLOR0003538","FLOR0003538 FLOR0003538_2",NA,NA,"Costa do Morro de Paulo Lopes.","200","200","árvore, Fruto Imaturo, verde, 15m altura",NA,"Myrtales","9506",NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
"233","2021-03-04 15:45:21-03","IF","SPSF","33638","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,NA,NA,"R.F.Lorza & D.Souza","2004","10","28","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"bairro Rio Preto",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"234","2021-03-04 15:45:21-03","IF","SPSF","37274","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana",NA,"O.T. Aguiar","2006","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","2006","09","04","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"10","31","PECB, trilha da figueira","53","53","COLETA: XLS: SPSFNovo; árvore, 12m alt., frutos maduros vináceos; GEOGRAFIA: Trilha da Figueira 1&nf;UTM: X=202165 Y=7320428 ZONA=23J;","Magnoliophyta","Myrtales","6222","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"235","2021-03-04 15:45:21-03","IF","SPSF","40636","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","O.T. Aguiar","2008","F.A.R.D.P Arzolla & F.E.S.P.Vilela & J.B.Baitello & S.C.P.M. Souza & A.Brasil","2008","02","19","Brasil","SP","Mairiporã","-46.604167","-23.396667",NA,NA,NA,NA,"08","31","Parque Estadual da Cantareira, Pinheirinho","1049","1049","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 18m, frutos maduros alaranjados;","Magnoliophyta","Myrtales","1293","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"236","2021-03-04 15:45:21-03","IF","SPSF","12466","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia",NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brasil","PR","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Myrtales","51225","América do Sul",NA,NA,"32006","auto","Magnoliopsida",NA,NA,NA,NA
"237","2021-03-04 15:45:26-03","IF","SPSF","04321","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","F.F.Mazine","2011","M.A. Cunha","1952","02","20","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"04","18","arboreto Vila Amalia",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: cambuí-preto&nf;Frutos amarelo-alaranjados;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"238","2021-03-04 15:45:26-03","IF","SPSF","03451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris",NA,"F.F.Mazine","2005","D.Bento Pickel","1949","09","12","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"06","28","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto da Vila Amália&nf;;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"239","2021-03-04 15:45:26-03","IF","SPSF","45971","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","O.T. Aguiar","2012","O.T.Aguiar","2010","07","20","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09","05","Parque Estadual Carlos Botelho",NA,NA,"COLETA: Botões florais cor creme.; GEOGRAFIA: Trilha interna, a 4km da sede.;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"240","2021-03-04 15:45:26-03","IF","SPSF","47235","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","O.T.Aguiar","2012","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","2012","04","05","Brasil","SP","Guapiara","-48.581944","-24.304722",NA,NA,NA,NA,"09","05",NA,"900","900","COLETA: Árvore com 40m de altura. Frutos imaturos verdes e maduros de cor laranja.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Floresta madura.;","Magnoliophyta","Myrtales","1574","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"241","2021-03-04 15:45:26-03","IF","SPSF","45970","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","O.T. Aguiar","2012","O.T.Aguiar","2010","07","20","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09","05","Parque Estadual Carlos Botelho",NA,NA,"COLETA: Botões florais creme.; GEOGRAFIA: Trilha interna, a 4km da sede.;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"242","2021-03-04 15:45:26-03","IF","SPSF","45972","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","O.T. Aguiar","2012","O.T.Aguiar","2010","07","20","Brasil","SP","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"09","05","Parque Estadual Carlos Botelho",NA,NA,"COLETA: Botões florais cor creme.; GEOGRAFIA: Trilha interna, a 4km da sede.;","Magnoliophyta","Myrtales",NA,"América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"243","2021-03-04 15:45:26-03","IF","SPSF","53231","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","O.T.Aguiar","2018","E. Ramos et al.","2007","09","13","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"10","11","Fazenda Capricórnio - Núcleo Picinguaba - PESM","110","110","COLETA: Árvore com 18,8m de altura. PAP 97,3cm.; GEOGRAFIA: Floresta Ombrófila Densa de Terras Baixas. -23.381.039N , -45.079.719L;","Magnoliophyta","Myrtales","353","América do Sul",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"244","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"in monte telegraphum ferente prope Rio de Janeiro",NA,NA,"LE (fr)",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
