"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"384","2019-05-06 11:58:44-03","UFU","HUFU","2913","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A.","Schiavini, I.; et al.","350","1991","11","11",NA,"Brasil","Goiás","Cristalina","BR 040, Km 95, Rodovia Brasília - Uberlândia.","-47.6136016845703","-16.7686004638672",NA,NA,NA,"Arbusto com flor amarela.","HUFU00013801","HUFU00013801",NA,NA,"2014","85457","auto","12",NA,"22",NA,NA,NA,NA,NA
"385","2019-05-06 11:58:44-03","UFU","HUFU","10052","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Volpi, R.L.","Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2862","1995","09","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada para Cachoeira dos Rolinhos","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Arbusto, ca. 0,4m. Glândulas avermelhadas, cálice amarelada a avermelhada.; Campo rupestre.","HUFU00039587",NA,NA,NA,"2006","57119","auto","03",NA,NA,NA,NA,NA,NA,NA
"386","2019-05-06 11:58:44-03","UFU","HUFU","19637","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Volpi, R.L.","Elias, S.I.; Rolim, G.S. de","336","1999","03","23",NA,"Brasil","Minas Gerais",NA,"Parque Nacional da Serra da Canastra",NA,NA,NA,NA,NA,"Arbusto de 50cm. Flores avermelhadas com glândulas do cálice avermelhadas e flores amarelas com glândulas do cálice amareladas.","HUFU00039585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-05-06 11:58:44-03","UFU","HUFU","63332","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Zanatta, M.R.V.","Proença, C.; Zanata, M.R.V.; Villaroel, D.; Nogales, T.; Alkimim, W.; Albuquerque, V.; et al.","3810","2011","06","03",NA,"Brasil","Distrito Federal","Brasília","APA de Cafuringa, Região do Catingueiro II. Sítio Flor das Águas.","-47.973611","-15.536667","840","890",NA,"Arbusto. Frutos imaturos verdes.; Campo sujo com afloramentos rochosos.","HUFU00013802","HUFU00013802","-47.973611","-15.536667","2011",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"388","2019-05-06 11:58:44-03","UFU","HUFU","38048","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Volpi, R.L.","Hattori, E.K.O.; et al.","352","2004","09","13",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para a Gurita","-46.8539009094238","-20.343900680542",NA,NA,NA,"Erva, ca. 0,3 m. Cálice ferrugíneo, corola amarela-alaranjada.; Cerrado rupestre.","HUFU00039583",NA,NA,NA,"2005","41380","auto","08",NA,NA,NA,NA,NA,NA,NA
"389","2019-05-06 11:58:44-03","UFU","HUFU","29684","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Volpi, R.L.","Volpi, R.L.; Pacheco, R.A.; Nakajima, J.N. & Silva, S.M.","432","2002","12","07",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casinha Branca","-46.8539009094238","-20.343900680542",NA,NA,NA,"Subarbusto, ca. 0,8 m. Cálice e glândulas alaranjadas, corola amarela.; Cerrado rupestre.","HUFU00039584",NA,NA,NA,"2005","41380","auto","07",NA,NA,NA,NA,NA,NA,NA
"390","2019-05-06 11:58:44-03","UFU","HUFU","12695","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Nakajima, J.N.; Romero, R.","1753","1996","05","23",NA,"Brasil","Minas Gerais","Delfinópolis","Serra Preta, Estrada para a fazenda do Antonio Lopes, beira do rio Santo Antônio, base da Serra Preta.","-46.8539009094238","-20.343900680542",NA,NA,NA,"Arbusto, ca. 0,8m. Glândulas púrpuras, cálice ferrugíneo, corola amarelada a avermelhada, estames e estigmas amarelados.; Campo rupestre.","HUFU00039586",NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-01-09 09:12:38-03","FMM","FMM","2370","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Byrsonima","cf. guilleminianna","Byrsonima cf. guilleminianna","A.Juss.",NA,NA,NA,"2016","10","15",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.826458","-14.163411",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado rupestre","FMM02370","FMM02370_v1 FMM02370_v2 FMM02370_v3 FMM02370_v4 FMM02370_v5","47°49'35.25W","14°9'48.28S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-08-08 16:59:46-03","FMM","FMM","1747","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,NA,NA,"2015","04","10",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01747","FMM01747_v1 FMM01747_v2 FMM01747_v3","47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-08-08 16:59:46-03","FMM","FMM","1746","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,NA,NA,"2015","02","13",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01746","FMM01746_v","47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-08-08 16:59:46-03","FMM","FMM","1748","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,NA,NA,"2015","07","16",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01748","FMM01748_v1 FMM01748_v2","47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-08-06 10:39:37-03","FMM","FMM","1003","MachineObservation","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,NA,NA,"2015","01","10",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.880333","-15.898114",NA,NA,NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01003","FMM01003_v1 FMM01003_v2","47°52'49.20W","15°53'53.21S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-08-20 20:39:44-03","UFSC","FLOR","67989","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Turma de Vegetação do Cerrado","Proença, C.E.B.; Munhoz, C.B.R.; Chaves, D.A.; Turma de Vegetação do Cerrado","5030","2013","06","08",NA,"Brasil","Distrito Federal","Brasília","Região do Catingueiro; RPPN (Reserva Praticular do Patrimônio Natural) Flor das Águas.","-47.976667","-15.5375",NA,NA,NA,"Arbusto. Flores do dia com pétalas amarelo ouro, passadas com pétalas vermelhas. Frutos imaturos verdes; Campo sujo de encosta","FLOR0067989",NA,"47º58'36''W","15º32'15''S","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-02-19 16:18:36-03","UFMT","UFMT","36272","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Nasser, O.","71","2005","09","28",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","Cachoeira do Rio Claro.","-55.749698638916","-15.460599899292",NA,NA,NA,"Amostra retirada para Atlas Palinológico.; com botão floral.; Cerrado Botucatu.",NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-04 15:44:42-03","IF","SPSF","32921","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,"J.B.Baitello & F.S.Peres","1645","2003","12","13","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"12135","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"399","2021-03-04 15:44:42-03","IF","SPSF","23176","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"M.C.H.Mamede","E.E.Macedo","25A","1997","09","30","América do Sul","Brasil","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado.&nf;Arvoreta 2m altura; flores amarelas.; GEOGRAFIA: Solo arenoso.;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"400","2021-03-04 15:44:42-03","IF","SPSF","31708","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,"J.B.Baitello & F.S.Peres","1547","2003","04","24","América do Sul","Brasil","SP","Franco da Rocha","P.E.Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,NA,NA,NA,NA,"12135","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"401","2021-03-04 15:44:42-03","IF","SPSF","37288","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"G.Durigan","R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo","75","2006","09","26","América do Sul","Brasil","SP","Pedregulho","P.E.F.B.J. Núcleo Neca Pedro","-47.4700012207031","-20.25",NA,NA,NA,"COLETA: XLS: SPSFNovo; árvore, 2,5m, flores amarelo-alaranjadas; GEOGRAFIA: cerrado SS&nf;UTM: X=247274 Y=7760394 ZONA=23K;",NA,NA,NA,NA,"2006","27552","auto","09","Magnoliopsida","26",NA,NA,NA,NA,NA
"402","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Gardner, G","2496",NA,NA,NA,"Southern America","Brazil",NA,NA,"In campis siccis prov . Piauhiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-09-11 17:10:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Jussieu, AHL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In campis prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 16:27:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Sabará ","et in campis editis graminosis prov. Minarum prope Sabara","-43.81","-19.89",NA,NA,NA,NA,NA,NA,"-43.81","-19.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-12-05 10:14:39-03","UNESP-IS","HISA","10887","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"A. A. Rezende","2289","2016","03","11",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.41","-20.384444",NA,NA,NA,"Bovino, árvore, ca 3m, fruto imaturo verde.",NA,NA,"51w24'36''","20s23'04''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-12-05 10:14:39-03","UNESP-IS","HISA","10886","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.",NA,"A. A. Rezende","1614","2015","01","28",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Reserva Legal, árvore, ca 5m, fruto imaturo verde.",NA,NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-21 10:08:21-03","IBt","SP","128609","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Heringer, EP; Eiten, G","14114","1974","12","20",NA,"Brasil","Goiás","Caldas Novas","Próximo ao hotel Pousada do Rio Quente","-48.75","-17.8",NA,NA,NA,NA,"SP014853",NA,"-48.75","-17.8","2003",NA,NA,"04",NA,"24",NA,NA,NA,NA,NA
"408","2019-11-21 10:08:21-03","IBt","SP","236292","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Azevedo, MLM","95","1988","08","16",NA,"Brasil","Distrito Federal","Brasília","Cristo Redentor","-47.9","-15.916667",NA,NA,NA,NA,"SP014876",NA,"-47.9","-15.916667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-21 10:08:21-03","IBt","SP","236297","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Furtado, PP; Mendonça, RC","331","1988","12","06",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada Alto Paraíso - Colinas, 13 km de A. Paraíso","-47.619444","-14.166667",NA,NA,NA,NA,"SP015639",NA,"-47.619444","-14.166667","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"410","2019-11-21 10:08:21-03","IBt","SP","256270","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Walter, BMT; et al.","727","1991","11","19",NA,"Brasil","Goiás","Minaçu","Serra da Mesa, ca. 3 km da entrada norte do canteiro","-48.283333","-13.816667","510","510",NA,NA,"SP014699","SP014699","-48.283333","-13.816667","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-11-21 10:08:21-03","IBt","SP","296770","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cavalcanti, TB; Assis, MC; Eggers, L; Pereira da Silva, G; Cordeiro, I","628","1990","08",NA,NA,"Brasil","Distrito Federal","Brasília","Sobradinho, APA da Cafuringa. Cerrado","-47.933333","-15.516667",NA,NA,NA,NA,NA,NA,"-47.933333","-15.516667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-11-21 10:08:21-03","IBt","SP","312299","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Azevedo, MLM; Oliveira, FCA; Fonseca, ML; Barros, BS","1074","1996","11","28",NA,"Brasil","Goiás","Niquelândia","CNT, Macêdo, ca. 5,5 km à direita da mina de níquel","-48.422222","-14.400556","1045","1045",NA,NA,"SP015647",NA,"-48.422222","-14.400556","2003",NA,NA,"11",NA,"21",NA,NA,NA,NA,NA
"413","2019-11-21 10:08:21-03","IBt","SP","312303","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Aparecida da Silva, M; Ferreira, CCS","3110","1996","09","18",NA,"Brasil","Goiás","Niquelândia","Próximo ao povoado de Macedo, ca. 7 km da mina de níquel Tocantins","-48.430833","-14.445278",NA,NA,NA,NA,"SP015690",NA,"-48.430833","-14.445278","2003",NA,NA,"11",NA,"25",NA,NA,NA,NA,NA
"414","2019-11-21 10:08:21-03","IBt","SP","314605","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cavalcanti, TB; Pereira da Silva, G; Rezende, JM; Gualda, CMA; Silva, MC; Carvalho, IM","1577","1995","07","22",NA,"Brasil","Goiás","Niquelândia","Margens do rio Tocantizinho","-48.3","-13.983333","400","400",NA,NA,"SP014856",NA,"-48.3","-13.983333","2003",NA,NA,"04",NA,"24",NA,NA,NA,NA,NA
"415","2019-11-21 10:08:21-03","IBt","SP","314606","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cavalcanti, TB; Pereira da Silva, G; Rezende, JM; Gualda, CMA; Silva, MC; Carvalho, IM","1545","1995","07","21",NA,"Brasil","Goiás","Niquelândia","Margens do rio Tocantizinho","-48.3","-13.966667","420","420",NA,NA,"SP014857",NA,"-48.3","-13.966667","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"416","2019-11-21 10:08:21-03","IBt","SP","314694","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Pedralli, G; Pereira da Silva, G; Vieira, RC; Silva, JA","3320","1990","05","24",NA,"Brasil","Tocantins","Pequizeiro","A 9 km de Pequizeiro em direção a Conceição do Araguaia","-49.016667","-8.533333","300","300",NA,NA,"SP015669",NA,"-49.016667","-8.533333","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"417","2019-11-21 10:08:21-03","IBt","SP","326960","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Oliveira, FCA","799","1997","11","30",NA,"Brasil","Goiás","Formosa","Córrego Capetinga","-47.3","-15.566667",NA,NA,NA,NA,"SP014852","SP014852","-47.3","-15.566667","2003",NA,NA,"04",NA,"24",NA,NA,NA,NA,NA
"418","2019-11-21 10:08:21-03","IBt","SP","328912","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Alvarenga, D; Aparecida da Silva, M; Fonseca, ML; Santos, AJV","1191","1998","05","08",NA,"Brasil","Goiás","Niquelândia","Ca. 4 km de Muquém","-48.152222","-14.520556","495","495",NA,NA,"SP014698","SP014698","-48.152222","-14.520556","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-11-21 10:08:21-03","IBt","SP","329190","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Walter, BMT; Assis, MC; Nunes, RV; Litt, A","2740","1995","10","08",NA,"Brasil","Goiás","Campinaçu","Estrada da Fazenda Praia Grande a Faz. Palmeiras do Maranhão. Ca. 8 km ao N do córrego Praia Grande. Área de influencia do AHE Serra da Mesa","-48.4","-13.95","490","490",NA,NA,"SP015622",NA,"-48.4","-13.95","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"420","2019-11-21 10:08:21-03","IBt","SP","329207","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Dias, TAB; Vieira, RF; Vieira, CC","10","1991","03","14",NA,"Brasil","Distrito Federal","Brasília","Sobradinho, APA da Cafuringa, córrego do Ouro","-47.933333","-15.516667",NA,NA,NA,NA,"SP014875",NA,"-47.933333","-15.516667","2003",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"421","2019-11-21 10:08:21-03","IBt","SP","333807","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cavalcanti, TB; Pereira da Silva, G; Rezende, JM; Gualda, CMA; Silva, MC; Carvalho, IM","1663","1995","07","25",NA,"Brasil","Goiás","Niquelândia","Estrada paralela ao rio Tocantins. Entre rio Tocantins e Serra Negra","-48.4","-14","510","510",NA,NA,"SP015630",NA,"-48.4","-14","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"422","2019-11-21 10:08:21-03","IBt","SP","333814","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Cavalcanti, TB; Walter, BMT; Assis, MC; Silva, V; Nunes, R; Calago, K; Litt, A; Cordovil Silva","1871","1995","10","08",NA,"Brasil","Goiás","Niquelândia","Estrada Niquelândia - Rosariana, área de influência da UHE Serra da Mesa","-48.366667","-14.05",NA,NA,NA,NA,"SP015676",NA,"-48.366667","-14.05","2004",NA,NA,"01",NA,"20",NA,NA,NA,NA,NA
"423","2019-11-21 10:08:21-03","IBt","SP","329189","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Walter, BMT; Assis, MC; Leite, A; Xavier, S","1691","1992","07","06",NA,"Brasil","Goiás","Barro Alto","Fazenda Buritizinho, ca. 7 km da GO-342 na região próxima ao Córrego Pombal e Rio das Almas (margem direita)","-49.05","-14.733333","470","470",NA,NA,"SP015664",NA,"-49.05","-14.733333","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"424","2019-11-21 10:08:21-03","IBt","SP","314693","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Pedralli, G; Pereira da Silva, G; Vieira, RC; Silva, JA","3329","1990","05","25",NA,"Brasil","Tocantins","Colinas do Tocantins","BR 153, a 21 km de Colinas em direção a Araguaina","-48.45","-7.833333","300","300",NA,NA,"SP015660",NA,"-48.45","-7.833333","2003",NA,NA,"11",NA,"20",NA,NA,NA,NA,NA
"425","2021-01-21 15:29:18-03","IBt","SP","352192","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Munhoz, CBR; Rodrigues, N; Ramos, KMO","1678","2000","06","27",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE","-47.90625","-15.929944",NA,NA,NA,NA,"SP014871",NA,"-47.90625","-15.929944","2003",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"426","2021-01-21 15:29:18-03","IBt","SP","352194","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Munhoz, CBR; Rodrigues, N; Ramos, KMO","1558","2000","06","13",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, divisa com o Cristo Redentor (Jardim Botânico de Brasília) e o IBGE","-47.90625","-15.929944",NA,NA,NA,NA,"SP014872",NA,"-47.90625","-15.929944","2003",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"427","2019-11-21 10:08:21-03","IBt","SP","361193","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Mendonça, RC; Alvarenga, D","4960","2002","09","09",NA,"Brasil","Distrito Federal","Brasília","APA Gama - Cabeça de Veado, Fazenda Água Limpa - UnB","-47.915833","-15.931389","985","985",NA,NA,"SP014874",NA,"-47.915833","-15.931389","2003",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-21 10:08:21-03","IBt","SP","361210","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Mendonça, RC; Alvarenga, D","4935","2002","09","02",NA,"Brasil","Distrito Federal","Brasília","APA Gama - Cabeça de Veado, Fazenda Água Limpa - UnB. Área da Moa","-47.918333","-15.918611","1050","1050",NA,NA,"SP014873",NA,"-47.918333","-15.918611","2003",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"429","2019-11-21 10:08:21-03","IBt","SP","361268","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Aparecida da Silva, M; Fonseca, ML; Oliveira, FCA; Cardoso, E","5123","2002","03","22",NA,"Brasil","Goiás","Cocalzinho de Goiás","Estrada de terra na saída da Fazenda Bombaça","-48.753611","-15.746389","1115","1115",NA,NA,"SP014860",NA,"-48.753611","-15.746389","2003",NA,NA,"04",NA,"15",NA,NA,NA,NA,NA
"430","2019-11-21 10:08:21-03","IBt","SP","361270","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Mamede, MCH","Mendonça, RC; Alvarenga, D","4956","2002","09","09",NA,"Brasil","Distrito Federal","Brasília","APA Gama - Cabeça de Veado, Fazenda Água Limpa. Próximo a um reflorestamento de Pinus, RA Lago Sul","-47.915833","-15.931389","985","985",NA,NA,"SP015710",NA,"-47.915833","-15.931389","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-21 10:08:21-03","IBt","SP","363122","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Barros, M","979","1985","05","03",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa-FAL, Campo Experimental da Universidade de Brasília-UnB","-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,"-47.916667","-15.966667","2013",NA,NA,"11",NA,"12",NA,NA,NA,NA,NA
"432","2019-11-21 10:08:21-03","IBt","SP","363133","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Kirkbride Jr, JH","5479","1983","11","23",NA,"Brasil","Distrito Federal","Brasília","Perto de DF 06, 10 km S de Planaltina","-47.633333","-15.733333","1000","1000",NA,NA,NA,NA,"-47.633333","-15.733333","2013",NA,NA,"11",NA,"12",NA,NA,NA,NA,NA
