"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"46","2016-09-30 04:46:00-03","NY","NYBG","01345046","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata adenocarpa","Hassl.",NA,"L. Malmierca","2100","1995","01","20","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598819' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345046","NY01345046_01",NA,NA,NA,"Parque Nacional Iguazú, Ruta 101 y A° Zanja Honda","South America","sheet",NA,"Magnoliophyta","Fabales","adenocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","419004","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","H. S. Irwin","O. Norris","168","1964","04","18","Brazil","São Paulo","Campinas","-47.06","-22.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419004","NY00419004_01",NA,NA,NA,"Nova Campinas, a suburb of Campinas","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","419016","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"C. E. O. Kuntze",NA,"1892","12",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419016","NY00419016_01",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","419018","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","G. Eiten","7227","1966","04","25","Brazil","Rio de Janeiro","Duque de Caxias","-43.23","-22.6667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390202' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419018","NY00419018_01",NA,NA,NA,"Fazenda Anhanga, near main house. About 2km east of village and RR station of Saracuruna (formerly Rosario). On east side of small hill. Along Rio Gongoxoco, a short tributary of the Rio Imbarie, 100-200m from its mouth","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","419034","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","A. E. Burkart","J. E. Leite","118","1941",NA,NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390171' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419034","NY00419034_01",NA,NA,NA,"Vicinity of Sao Leopoldo","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00933179","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","H. S. Irwin","29671","1971","02","02","Brazil","Minas Gerais",NA,"-43.41805556","-20.37495",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008595' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933179","NY00933179_01",NA,NA,NA,"Serra do Espinhaço, ca. 3 km N. of Mariana, road to Santa Bárbara","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 12:13:00-03","NY","NYBG","419002","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,"W. Hoehne",NA,"1949","05","20","Brazil","São Paulo","Sao Paulo","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419002",NA,NA,NA,NA,"Jabaquara","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 22:00:00-03","NY","NYBG","00933180","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","A. Gomes","s.n.","1978","11","29","Brazil","Ceará","Guaramiranga","-38.9331","-4.2633",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008600' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933180","NY00933180_01",NA,NA,NA,"Remanso-Guaramiranga","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-11-01 12:56:00-02","NY","NYBG","418985","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","R. P. Belém","3352","1967","03","01","Brazil","Bahia","Camamu","-39.1","-13.94",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390191' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418985","NY00418985_01",NA,NA,NA,"Camamu","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00933154","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","E. P. Killip","Y. E. J. Mexia","4440","1930","03","08","Brazil","Minas Gerais","Viçosa","-42.860644","-20.766686",NA,NA,"670","670","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008582' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933154","NY00933154_01",NA,NA,NA,"Viçosa. Agricultural College lands. Cha-Cha Valley","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02702118","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"M. Cortopassi-Laurino",NA,"1989","01","31","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997314' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702118","NY02702118_01",NA,NA,NA,"Universidade de Sao Paulo, Biomedicas.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","419022","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","H. Kennedy","950","1971","04","18","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419022",NA,NA,NA,NA,"Barra de Guaratiba, Sitio Roberto Burle Marx","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-01 12:56:00-02","NY","NYBG","418995","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","A. M. V. de Carvalho","6469","1998","01","28","Brazil","Bahia","Una","-39.08","-15.15",NA,NA,NA,NA,"Projeto de Eco-turismo do IESB <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418995","NY00418995_01",NA,NA,NA,"Reserva Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Entorno da REBIO. Margem do Rio Maruim","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","419015","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","J. B. E. Pohl","1367d",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419015","NY00419015_01",NA,NA,NA,"Brasilia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-10-28 14:41:00-02","NY","NYBG","00933177","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","M. Figuera","22","1983","02","18","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933177","NY00933177_01",NA,NA,NA,"Guarazinho","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01345043","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","A. E. Burkart","G. J. Schwarz","999","1945","04","21","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598816' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345043","NY01345043_01",NA,NA,NA,"Rio Parana","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00933150","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","G. G. Hatschbach","49129","1985","03","16","Brazil","Mato Grosso do Sul","Bela Vista","-56.5208","-22.1092",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008571' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933150","NY00933150_01",NA,NA,NA,"Bela Vista, rod. p/Ponta Pora","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-10-28 14:41:00-02","NY","NYBG","00933178","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","G. Macedo","11","1983","02","12","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933178","NY00933178_01",NA,NA,NA,"Reserva Forestal. Agua Mineral.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","419031","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","A. E. Burkart","R. M. Klein","1117","1955","11","08","Brazil","Santa Catarina","Itajaí","-48.6617","-26.9081",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390174' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419031","NY00419031_01",NA,NA,NA,"Cunhas","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","418999","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","G. Eiten","6203","1965","02","19","Brazil","São Paulo","Iguape","-47.57","-24.7",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390198' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418999","NY00418999_01",NA,NA,NA,"Northern outskirts of city of Iguape, 1/2km NNW from its center","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 12:13:00-03","NY","NYBG","419035","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,"L. C. de Guevara","2496","1977","01","14","Venezuela","Barinas","Barinas",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390205' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419035",NA,NA,NA,NA,"Yendo de Guanare a Barinas, ±a7km despues de pasar la Alcabal en el km 316 que dice Sabaneta-Libertad-Puerto Nutrias. En San Rafael de Masparro","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02702143","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"W. Hoehne","s.n.","1949","05","20","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997365' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702143","NY02702143_01",NA,NA,NA,"Jabaquara","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 12:13:00-03","NY","NYBG","419037","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"E. A. Ulibarri","F. O. Zuloaga","5282","1995","03","05","Argentina","Misiones","Iguazú","-54.25","-25.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390162' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419037",NA,NA,NA,NA,"Ruta Nac. 101, Arroyo Santo Domingo","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-11-01 12:56:00-02","NY","NYBG","419007","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","Victorio","1427","1930","01","21","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390178' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419007","NY00419007_01",NA,NA,NA,"Itaricá. Horto Florestal","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-11-07 12:02:00-02","NY","NYBG","01345042","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","G. J. Schwarz","999","1945","04","21","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1598812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01345042","NY01345042_01",NA,NA,NA,"Rio Parana","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-11-01 12:56:00-02","NY","NYBG","418991","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","S. G. da Vinha","84","1968","02","15","Brazil","Bahia","Ilhéus","-39.0492","-14.7892",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390177' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418991","NY00418991_01",NA,NA,NA,"Castelo Novo. Faz. Ponta Grossa. Margem da lagoa Encantada","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-10-28 14:41:00-02","NY","NYBG","00933152","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","E. T. Neto","383","1991","02","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008576' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933152","NY00933152_01",NA,NA,NA,"Estaçao Ecologica da UFMG, Belo Horizonte. II estaçao de coleta, Trilha D","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","419020","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","G. P. Lewis","C. M. Lira","404","1981","02","19","Brazil","Rio de Janeiro","Rio de Janeiro","-43.434173","-22.934444",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419020","NY00419020_01",NA,NA,NA,"Jacarepagua, Morro do Pau da Fome","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02864680","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"E. Córdula","1115","2016","03","11","Brazil","Pernambuco","Sirinhaém","-35.1152778","-8.5894444",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3196317' target='other'> <mi>dwc_moreinfo</mi></a>","NY02864680","NY02864680_01",NA,NA,NA,"Usina Trapiche. Estrada para a sede da Usina.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","419011","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","L. Riedel","148","1832","05",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419011","NY00419011_01",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-10-28 14:41:00-02","NY","NYBG","00933176","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","L. V. Costa","s.n.","1995","02","21","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00933176","NY00933176_01",NA,NA,NA,"Parque Estadual do Rio Doce, Marliéria. Entre delegacia e viveiro","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-11-01 12:56:00-02","NY","NYBG","419033","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"J. C. Lindeman","J. C. Lindeman","2313","1966","08","14","Brazil","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419033","NY00419033_01",NA,NA,NA,"Ca. 10km W of Cerro Azul","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-11-01 12:56:00-02","NY","NYBG","418992","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"G. P. Lewis","G. P. Lewis","1034","1982","01","08","Brazil","Bahia","Valença","-39.08","-13.37",NA,NA,"25","25","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418992","NY00418992_01",NA,NA,NA,"Residential area by Hotel Rio de Una","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-11-01 12:56:00-02","NY","NYBG","419008","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,"R. C. Barneby","C. T. Rizzini",NA,"1978","11","18","Brazil","Rio de Janeiro","Rio Claro","-44.1356","-22.7233",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419008","NY00419008_01",NA,NA,NA,"Estrada para Lidice","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","419030","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","A. E. Burkart","R. Reitz","8692","1959","03","20","Brazil","Santa Catarina","Lauro Muller","-49.3967","-28.3931",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390173' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419030","NY00419030_01",NA,NA,NA,"Rio do Meio, Lauro Muller","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-11-01 12:56:00-02","NY","NYBG","419021","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,"H. C. de Lima","2836","1987","04","25","Brazil","Rio de Janeiro","Saquarema","-42.5103","-22.9203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390203' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419021","NY00419021_01",NA,NA,NA,"Praia de Itaunas","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","419025","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","L. B. Smith; S. F. Smith","G. G. Hatschbach","16009","1967","02","18","Brazil","Paraná","Antonina","-48.7117","-25.4286",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419025","NY00419025_01",NA,NA,NA,"Caeatu","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-09-29 12:13:00-03","NY","NYBG","418988","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata",NA,NA,"R. P. Belém","3356","1967","03","01","Brazil","Bahia","Camamu","-39.1","-13.94",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390194' target='other'> <mi>dwc_moreinfo</mi></a>","NY00418988",NA,NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","419014","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. C. Barneby","J. B. E. Pohl","1367d",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=390187' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419014","NY00419014_01",NA,NA,NA,"Brasilia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
