"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"429","2019-12-19 16:21:03-03","UFMG","BHCB-SL","49430","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Freitas, DM","1999","09","23","Freitas, DM","1999","09","23","Brasil","Minas Gerais","Belo Horizonte","Bairro Santa Tereza","-43.937801361084","-19.9207992553711","17082","Crescendo no muro de uma residência.","BHCB002343","auto",NA,NA,"s.n.","América",NA,"BHCB002343",NA,NA,NA,NA,NA,NA,NA,NA
"430","2021-01-12 15:24:54-03","UFMG","BHCB-SL","23484","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Grandi, TSM",NA,NA,NA,"Tameirão-Neto, E","1990","06","13","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711","17082","Herbáceo. Coletada na 3° estação de coleta.",NA,"auto",NA,NA,"50","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-01-12 15:24:54-03","UFMG","BHCB-SL","4168","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","07","21","Grandi, TSM; Grandi, TSM","1982","09","10","Brasil","Minas Gerais","Belo Horizonte","Pampulha, Margem da represa da Pampulha.","-43.937801361084","-19.9207992553711","17082","Terrestre. Herbáceo.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-07 11:20:17-03","UFMG","BHCB-SL","7914","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","T.S.M.G.",NA,NA,NA,"Paula, JA; et al.","1986","07","05","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051",NA,NA,"auto",NA,NA,"31","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-07 11:20:17-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","T.S.M.G.",NA,NA,NA,"Paula, JA; et al.","1986","07","05","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051",NA,NA,"auto",NA,NA,"31","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-01-12 15:24:54-03","UFMG","BHCB-SL","7914","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Grandi, TSM",NA,NA,NA,"Grandi, TSM","1986","07","05","Brasil","Minas Gerais","Caeté","Serra da Piedade;, Caeté","-43.6697006225586","-19.8799991607666","22051","Herbáceo em campo rupestre.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-07 11:20:17-03","UFMG","BHCB-SL","89548","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","2004","07",NA,"Salino, A; Mota, NFO; Morais, PO","2004","07","10","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, A caminho do Tanque Grande.","-43.4075012207031","-20.0746994018555","11966","Terrestre em barranco úmido.",NA,"auto",NA,NA,"9618","América",NA,NA,"1350","1350",NA,NA,NA,NA,NA,NA
"436","2019-11-07 11:20:17-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","2004","07",NA,"Salino, A; Mota, NFO; Morais, PO","2004","07","10","Brasil","Minas Gerais","Catas Altas","Parque Natural do Caraça, A caminho do Tanque Grande.","-43.4075012207031","-20.0746994018555","11966","Terrestre em barranco úmido.",NA,"auto",NA,NA,"9618","América",NA,NA,"1350","1350",NA,NA,NA,NA,NA,NA
"437","2019-11-07 11:20:17-03","UFMG","BHCB-SL","101884","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Almeida, TE","2006","10",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Costa, EG; Silva, SN da; Ávila, GC de","2006","10","03","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.6002998352051","-18.2493991851807","101169","Rupícola a beira do Rio Cristais",NA,"auto",NA,NA,"488","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-07 11:20:17-03","UFMG","BHCB-SL","10955","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1995","05",NA,"Teixeira, WA; Salino, A","1995","04","13","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348","20553","Coletada sobre rochas em local sombreado.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-07 11:20:17-03","UFMG","BHCB-SL","11373","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","07","21","Carvalho, IC de","1987","11","14","Brasil","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348","20553","Herbáceo em campo rupestre.",NA,"auto",NA,NA,"s.n.","América",NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA
"440","2021-01-12 15:24:54-03","UFMG","BHCB-SL","16533","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","07","21","Pequeno, PHA","1989","09","14","Brasil","Minas Gerais","João Monlevade","Belgo Mineira","-43.1735992431641","-19.8099994659424","9985","Herbáceo. Mata atlântica.",NA,"auto",NA,NA,"82","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-07 11:20:17-03","UFMG","BHCB-SL","4400","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","07","21","Krieger, L; Krieger, L","1982","03","10","Brasil","Minas Gerais","Juiz de Fora","Academia","-43.3502998352051","-21.7642002105713","36144","Em gretas de muros velhos, certamente devido à necessidade de Ph alto e de cálcio.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-01-12 15:24:54-03","UFMG","BHCB-SL","181637","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Lima, LV","2014","02",NA,"Lima, LV","2014","02","20","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha; Trilha da Cachoeira","-43.3502998352051","-21.7642002105713","36144",NA,NA,"auto",NA,NA,"26","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-01-12 15:24:54-03","UFMG","BHCB-SL","105270","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","2006","12",NA,"Mota, RC","2006","10","18","Brasil","Minas Gerais","Mariana","Mina de Alegria","-43.4160995483398","-20.377799987793","33524","Planta coletada em barranco, erva terrestre.",NA,"auto",NA,NA,"3248","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-07 11:20:17-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1997","09",NA,"Salino, A; Melo, LCN","1997","09","14","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Salão Dourado, ca. de 1,5km depois da entrada do Parque. Em barranco na beira da estrada.","-42.7322006225586","-19.7122001647949","28215","Terrestre.",NA,"auto",NA,NA,"3437","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-01-12 15:24:54-03","UFMG","BHCB-SL","38577","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1997","09",NA,"Salino, A; Melo, LCN","1997","09","14","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Salão Dourado, ca. de 1,5km depois da entrada do Parque. Em barranco na beira da estrada.","-42.7322006225586","-19.7122001647949","28215","Terrestre.",NA,"auto",NA,NA,"3437","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-01-12 15:24:54-03","UFMG","BHCB-SL","38577","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1997","09",NA,"Salino, A","1997","09","14","Brasil","Minas Gerais","Marliéria","Salão Dourado;","-42.7322006225586","-19.7122001647949","28215","Terrestre em barranco na beira da estrada.",NA,"auto",NA,NA,"3442","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-07 11:20:17-03","UFMG","BHCB-SL","19220","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1996","01",NA,"Porto, LMP","1991","04","17","Brasil","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344","14750","Herbáceo. Campo rupestre. Em barranco. Coletada na 3° estação de coleta.",NA,"auto",NA,NA,"24","América",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA
"448","2021-01-12 15:24:54-03","UFMG","BHCB-SL","50994","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","2000","03",NA,"Viana, A","2000","03","03","Brasil","Minas Gerais","Montes Claros","Tiririca;","-43.8616981506348","-16.7350006103516","72568",NA,NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-07 11:20:17-03","UFMG","BHCB-SL","85590","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","2005","09",NA,"Figueiredo, JB; Mota, NFO","2003","09","26","Brasil","Minas Gerais","Nova Lima","RPPN de Tumbá","-43.8466987609863","-19.9855995178223","29211","Terrestre; capinzal à margem do córrego.",NA,"auto",NA,NA,"143","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-07 11:20:17-03","UFMG","BHCB-SL","74451","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Badini, J",NA,NA,NA,"Badini, J","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","Paredões.",NA,"auto",NA,NA,"226","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-07 11:20:17-03","UFMG","BHCB-SL","1505","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","1992","07","21","Pinheiro, JM","1950",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697","44599","Rupícola. Herbácea.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-07 11:20:17-03","UFMG","BHCB-SL","4769","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Rennó, L",NA,NA,NA,"Rennó, L; Rennó, L","1952","09",NA,"Brasil","Minas Gerais","Ouro Preto","Campo rupestre","-43.5080986022949","-20.2875003814697","44599","Herbáceo.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-07 11:20:17-03","UFMG","BHCB-SL","85531","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Figueiredo, JB; Salino, A","2003","11",NA,"Figueiredo, JB; Almeida, TE","2003","11","25","Brasil","Minas Gerais","Rio Acima","RPPN de Andaime","-43.7893981933594","-20.0874996185303","13827","Terrestre; bordo mata.",NA,"auto",NA,NA,"83","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2021-01-12 15:24:54-03","UFMG","BHCB-SL","27562","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Pereira, ACS","1996","01",NA,"Tameirão-Neto, E",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869","10355","Herbáceo. Barranco úmido e solo arenoso.",NA,"auto",NA,NA,"567","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-01-12 15:24:54-03","UFMG","BHCB-SL","127438","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Rezende, SG","2007","05","23","Brasil","Minas Gerais","Vazante","Votorantin Metais;, Lavra ao céu aberto desativada","-46.9077987670898","-17.9869003295898","62440","herbáceo em área em regeneração.",NA,"auto",NA,NA,"2714","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-07 11:20:17-03","UFMG","BHCB-SL","166257","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Lautert, M","2013","08","13","Lautert, M; BuTURI, CV; Toderke, ML; Temponi, LG; Escher, AR","2013","02","13","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Floresta Estacional Semidecidual. Margem do rio São João.","-54.5881004333496","-25.5478000640869","39570","Rupícola (inserido na rocha da ponte do rio São João).",NA,"auto",NA,NA,"179","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-07 11:20:17-03","UFMG","BHCB-SL","49142","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1999","09",NA,"Cruz, JM","1999","02","03","Brasil","Paraná","Palmeira","Colônia Witmarsum","-50.0064010620117","-25.4293994903564","35166","Campo; nas fendas de velha ponte de pedra.",NA,"auto",NA,NA,"71","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-07 11:20:17-03","UFMG","BHCB-SL","49147","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1999","09",NA,"Barbosa, E","1999","05","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Fortaleza","-48.5092010498047","-25.5200004577637","24916","Nos paredões a beira de morro.",NA,"auto",NA,NA,"274","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-07 11:20:17-03","UFMG","BHCB-SL","34204","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, AR","1994",NA,NA,"Hatschbach, GM","1993","08","08","Brasil","Paraná","Rio Branco do Sul","Inicio da rodovia para Cerro Azul","-49.3142013549805","-25.1900005340576","37352","Barranco rochoso na beira da estrada.",NA,"auto",NA,NA,"59452","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-07 11:20:17-03","UFMG","BHCB-SL","1510","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Ir. Vale",NA,NA,NA,"Ir. Vale","1957","06",NA,"Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838","33190","Herbáceo. Em barranco. Espécie Africana subespontânea no Brasil.",NA,"auto",NA,NA,"s.n.","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-01-12 15:24:54-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Gasper, AL de","2009","05","12","Souza, NL","2009","05","10","Brasil","Santa Catarina","Imbuia","Campo das Flores","-49.423900604248","-27.4927997589111","16577","Epífita.",NA,"auto",NA,NA,"166","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-01-12 15:24:54-03","UFMG","BHCB-SL","133861","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Gasper, AL de","2009","05","12","Souza, NL","2009","05","10","Brasil","Santa Catarina","Imbuia","Campo das Flores","-49.423900604248","-27.4927997589111","16577","Epífita.",NA,"auto",NA,NA,"166","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-01-12 15:24:54-03","UFMG","BHCB-SL","84168","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Dittrich, VAO","2002",NA,NA,"Silva, JM","2002","01","18","Brasil","Santa Catarina","Itapoá","Guaratuba - Itapoá","-48.6161003112793","-26.1168994903564","18121","Terrícola. Floresta Atlântica da planície litorânea.",NA,"auto",NA,NA,"3513","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-07 11:20:17-03","UFMG","BHCB-SL","29575","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1993",NA,NA,"Salino, A","1993","08","28","Brasil","São Paulo","Analândia","Serra do Cuscuzeiro, Torre de pedra","-47.6599998474121","-22.1200008392334","14271","Rupícola em rochas esparsas, na borda de floresta de encosta, a ca. De 900m de altitude.",NA,"auto",NA,NA,"s.n.","América",NA,NA,"900","900",NA,NA,NA,NA,NA,NA
"465","2019-11-07 11:20:17-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","2010","05","28","Guillaumon, JR","2008","03","01","Brasil","São Paulo","São Paulo","Parque Estadual Alberto Löfgren, Área administrativa, próximo ao prédio 5.","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"s.n","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-07 11:20:17-03","UFMG","BHCB-SL","150337","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Prado, J","2010","05","28","Guillaumon, JR","2008","03","01","Brasil","São Paulo","São Paulo","Parque Estadual Alberto Löfgren, Área administrativa, próximo ao prédio 5.","-46.6300010681152","-23.5400009155273","53584",NA,NA,"auto",NA,NA,"s.n","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-07 11:20:17-03","UFMG","BHCB-SL","30136","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Salino, A","1993",NA,NA,"Salino, A","1993","05","09","Brasil","São Paulo","Ubatuba","Parque Estadual de Ilha de Anchieta, Arredores do presídio","-45.0699996948242","-23.4300003051758","34265","Crescendo em muros e frestas de tijolos da construção do presídio.",NA,"auto",NA,NA,"1749","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-11-12 17:02:48-03","UEL","FUEL","11418","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Matos, FB","2009","04",NA,"Francisco das Chagas e Silva","1993","01","08","Brasil","Paraná","Sapopema","Barranco rio Tibagi, Próximo à área do projeto Tibagi, local úmido","-50.5802993774414","-23.9108009338379","21990",NA,"FUEL000925","auto","Tracheophyta","Polypodiales","1625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:18:15-03","UnB","UB","23727","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Pereira, KBD",NA,NA,NA,"Novelino, RF; Pereira, KBD; Caires, CS","2001","05","23","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília, entre o ICC, Biblioteca e Reitoria. Na frente do DAA Central","-47.9296989440918","-15.7797002792358","70570","Fronde ca. 1m.; Terrestre; Local sombreado e úmido.","UB0035573","auto","Pteridophyta",NA,"1510","Southern America",NA,"UB0035573",NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-01 15:18:15-03","UnB","UB","137419","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Parada, MM","1979","11","20","Brasil","Distrito Federal","Brasília","Campus universitário, próximo ao Centro Olímpico","-47.9296989440918","-15.7797002792358","70570","Sobre solo argiloso.",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-01 15:18:15-03","UnB","UB","137423","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Cláudio, M","1979","11","22","Brasil","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília (UnB)","-47.9296989440918","-15.7797002792358","70570","Sobre o solo. Solo argiloso","UB0035596","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035596",NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:18:16-03","UnB","UB","7296","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"?","1979","11","08","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, 18Km SSW do centro de Brasília","-47.9296989440918","-15.7797002792358","70570","Mata ciliar.",NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-01 15:18:15-03","UnB","UB","137425","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Cardoso, MA","1979","11","08","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, 18 km SSW do centro de Brasília. Córrego do Capetinga","-47.9296989440918","-15.7797002792358","70570","Mata ciliar; sobre solo úmido","UB0035594","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035594",NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-01 15:18:16-03","UnB","UB","7295","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Garcia, E","1979","11","27","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, ca. de 18Km SSW de Brasília. Córrego Capetinga","-47.9296989440918","-15.7797002792358","70570","Mata ciliar. Solo: Na sombra, no chão, em solo úmido.",NA,"auto","Pteridophyta",NA,"79042","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:18:15-03","UnB","UB","7285","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF",NA,NA,NA,"Botelho, MB","1979","11","08","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa Córrego Capetinga.","-47.9296989440918","-15.7797002792358","70570","Mata ciliar sombreada e úmida. Solo: Orgânico vivo.",NA,"auto","Pteridophyta",NA,"5","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-01 15:18:15-03","UnB","UB","137430","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Andrade, MC; Souza, MGM","2006","11","17","Santiago, MM; et al.","1999","06","27","Brasil","Distrito Federal","Brasília","Lago Norte. Parque Garça Branca, 1 km da água","-47.9296989440918","-15.7797002792358","70570","Planta 0,3m; Entre pedras","UB0035591","auto","Pteridophyta",NA,"04","Southern America",NA,"UB0035591",NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-01 15:18:16-03","UnB","UB","7287","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Silva, JGF","1979","11","27","Brasil","Distrito Federal","Brasília","Margem do Lago Paranoá 3km SSE da UnB","-47.9296989440918","-15.7797002792358","70570","Construção abandonada.; . Solo: Argiloso úmido e sombreado.","UB0035600","auto","Pteridophyta",NA,"79044","Southern America",NA,"UB0035600",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:18:15-03","UnB","UB","137417","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Silva, JGF","1979","11","27","Brasil","Distrito Federal","Brasília","Margem do Lago Paranoá, ca. 3 km SSE da Universidade de Brasília, construção abandonada","-47.9296989440918","-15.7797002792358","70570","Sombreado; crescendo sobre substrato argiloso úmido",NA,"auto","Pteridophyta",NA,"79044","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:18:15-03","UnB","UB","137424","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Silva, JGF","1979","11","27","Brasil","Distrito Federal","Brasília","Margem do Lago Paranoá, ca. 3 km SSE da Universidade de Brasília, construção abandonada","-47.9296989440918","-15.7797002792358","70570","Sombreado; crescendo sobre substrato argiloso úmido","UB0035595","auto","Pteridophyta",NA,"79042","Southern America",NA,"UB0035595",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-01 15:18:16-03","UnB","UB","7290","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Reis, MA","1979","10","24","Brasil","Distrito Federal","Brasília","MSPW","-47.9296989440918","-15.7797002792358","70570","Margem do ribeirão afluente de Vicente Pires.; . Solo: Solo argiloso.","UB0035610","auto","Pteridophyta",NA,"s.n.","Southern America",NA,"UB0035610",NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-01 15:18:15-03","UnB","UB","137420","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Novelino, RF","1997","04","16","Reis, MA","1979","10","24","Brasil","Distrito Federal","Brasília","MSPW. Margem do ribeirão afluente de Vicente Pires","-47.9296989440918","-15.7797002792358","70570",NA,NA,"auto","Pteridophyta",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-01 15:18:15-03","UnB","UB","107175","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS","2008","04",NA,"Stein, MG; Andrade, MC; Angarten, NBO; Ferreira, RS; Souza, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo ao Iate Clube de Brasília. Construção abadonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; Solo argiloso.","UB0035570",NA,"Pteridophyta",NA,"9","Southern America",NA,"UB0035570",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"483","2019-11-01 15:18:15-03","UnB","UB","107176","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS","2008","04",NA,"Stein, MG; Andrade, MC; Angarten, NBO; Ferreira, RS; Souza, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo ao Iate Clube de Brasília. Construção abadonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; Solo argiloso.","UB0035572",NA,"Pteridophyta",NA,"10","Southern America",NA,"UB0035572",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
"484","2019-11-01 15:18:15-03","UnB","UB","107177","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Stein, MG; Ferreira, RS","2008","04",NA,"Stein, MG; Andrade, MC; Angarten, NBO; Ferreira, RS; Souza, MG","2007","08","21","Brasil","Distrito Federal","Brasília","Setor de Clubes Norte, próximo ao Iate Clube de Brasília. Construção abadonada, área sob ação de aterramento.","-47.853611","-15.7725",NA,"Erva; Solo argiloso.","UB0035571",NA,"Pteridophyta",NA,"14","Southern America",NA,"UB0035571",NA,NA,"-47.853611","-15.7725",NA,NA,NA,NA
