"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount","class","previousCatalogNumber"
"116","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Comm. Geogr.Geol. S. Paulo","1719?",NA,NA,NA,"Southern America","Brazil",NA,NA,"in campis ad Morro Pellado prope Campanha",NA,NA,NA,"Floret Septembri - Novembri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in campis ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-09-11 17:11:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in campis ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-21 10:13:06-03","IBt","SP","327486","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Bianchetti, LB; Batista, JAN","Fonseca, ML; et al.","1581","1997","10","01",NA,"Brasil","Goiás","Niquelândia","Estrada à esquerda da mina de níquel","-48.399167","-12.343611",NA,NA,NA,NA,"1015","1015",NA,NA,NA,NA,"-48.399167","-12.343611",NA,NA,NA,NA,NA,NA
"120","2019-11-21 10:13:06-03","IBt","SP","29393","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Batista, JAN","Hoehne, FC","s.n.","1908","10",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 10:13:06-03","IBt","SP","378612","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Bianchetti, LB","Guarino, ESG; Pereira, JB","487","2000","10","05",NA,"Brasil","Distrito Federal","Brasília","Fazenda Sucupira, área ao lado da antiga sede do clube da EMBRAPA, à direita da entrada na Fazenda","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:13:06-03","IBt","SP","369174","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Bianchetti, LB; Batista, J","Batista, JAN","1253","2001","10",NA,NA,"Brasil","Distrito Federal","Brasília","Plano Piloto, Asa Norte, 713-714 N, área da UNB (arboreto) entre o Parque Olhos D'água e a estação de tratamento de esgoto da CAESB","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:13:06-03","IBt","SP","369195","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Bianchetti, LB; Batista, J","Batista, JAN","1341","2002","12","21",NA,"Brasil","Distrito Federal","Brasília","Plano Piloto, final da Asa Norte, área entre o Parque Ecológico Norte e o Parquen Nacional de Brasília, local do futuro setor noroeste","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:13:06-03","IBt","SP","29400","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","Hoehne, FC","Edwall, G","CGG6042","1901","01",NA,NA,"Brasil","São Paulo","Itirapina","Morro Pelado","-47.8199996948242","-22.25",NA,NA,"SP009511","SP009511","880","880","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-07 17:11:46-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum",NA,NA,"Rabelo, BV","2853","1984","12","01",NA,"Brasil","Amapá","Oiapoque",NA,"-51.683333","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.683333","3.35",NA,NA,NA,NA,NA,NA
