"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","eventTime","previousCatalogNumber"
"177","2019-08-20 10:09:59-03","UNICAMP","UEC","116733","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Nogueira-Silva, PE","Nogueira-Silva, PE; Richter, M","655","2000","01","15",NA,"Brazil","Tocantins","Caseara","Parque Estadual do Cantão; área alagada,, Transecto 2 e 9.","-49.848056","-9.253611",NA,"Frutos, Árvore ca. 5m alt. Frutos imaturos verdes. Látex amarelado abundante no fuste e folhas.","UEC147085","UEC147085",NA,NA,NA,NA,"-49.848056","-9.253611",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-01-28 15:52:49-03","UNICAMP","UEC","133426","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Berg, ME","Prance, GT; Ramos, JF; Steward, WC; Ongley, JC; Lleras, E; Coelho, DF; Lima, JF","16760","1973","07","23",NA,"Brazil","Amazonas",NA,"Ilha Aramaçá, Almost opposite Tabatinga.",NA,NA,NA,"fruto, Partially cleared varzea forest, white water flooded. Treelet, 4m tall. Yellow fruit. Yellow latex.","UEC147086","UEC147086",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:09:59-03","UNICAMP","UEC","133427","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Berg, ME","Prance, GT; Ramos, JF; Steward, WC; Ongley, JC; Lleras, E; Coelho, DF; Lima, JF","16801","1973","07","24",NA,"Brazil","Amazonas",NA,"Ilha Aramaçám, Almost opposite Tabatinga.",NA,NA,NA,"flor, Varzea forest, white water flooded. Tree, 15m x 20cm diameter. Latex yellow. Corolla and filaments white. Bacu","UEC147087","UEC147087",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-20 10:09:59-03","UNICAMP","UEC","133454","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Maguire, B","Fróes, RL","23709","1948","12","14",NA,"Brazil","Amazonas",NA,"Rio Solimões. Igarapé Belém.",NA,NA,NA,"flor, Àrvore de 8m x 25cm, flores brancas, frutos comestíveis.","UEC147080","UEC147080",NA,NA,NA,NA,NA,NA,NA,NA,"1949","07",NA,NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:09:59-03","UNICAMP","UEC","42261","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Ratter, JA; Castro, RA; Rocha, MP","4456","1980","09","20",NA,"Brazil","Goiás",NA,"Ilha do Bananal, Parque Nacional do Arag, (C. 2km from Macaúba.","-50.5","-10.5",NA,"Frutos, NV.: Azeidinho, bacuri. Small, 4m tall, 8cm d.b.h. with regular branching (Picea-like). Sparse yellow latex in bark and pericarps. In seasonally floaded forest on the banks of Lago Rufino.","UEC147081","UEC147081",NA,NA,NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:28:20-03","UNICAMP","UEC","186342","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Nusbaumer, L; Studer, A","LN3910","2014","04","19",NA,"Brazil","Alagoas",NA,"Brasil, Estado do Alagoas, Reserva Biológica Federal da Pedra Talhada, localidade de Quebrangulo.","-36.730331","-9.400875",NA,"Árvore 6m, 7cm DBH, fruta com cor e forma de um limão, apiculada, látex amarelo pálido no secto das frutas e dos galhos, pule branco translúcido, sementes marrons externamente e branco internamente. Com látex amarelo. Amostra seca em","UEC117037","UEC117037","860","860",NA,NA,"-36.730331","-9.400875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:28:20-03","UNICAMP","UEC","186343","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Nusbaumer, L; Ammann, M","LN4063","2014","05","18",NA,"Brazil","Alagoas",NA,"Brasil, Estado do Alagoas, Reserva Biológica Federal da Pedra Talhada, localidade de Quebrangulo.","-36.750069","-9.401531",NA,"Árvore 11m, 15 cm DBH, flor branca com 4 pétalas brancas que refletem branco, muitos estames brancos, anteras marrons pequenas. Amostra seca com ar quente e fotografada.; Floresta Ombrófila Submontana de Planalto, com pequeno cume, flo","UEC117036","UEC117036","710","710",NA,NA,"-36.750069","-9.401531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:28:20-03","UNICAMP","UEC","170534","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Vieira, CM","Braga, JMA; Bovini, MG; Vieira, CM; et al.","3135","1995","12","19",NA,"Brazil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, morro de frente ao sítio São Jorge.","-42.9818992614746","-22.5372009277344",NA,"Arvoreta, ca. 4 m de altura, ciófila. Folhas discolores e cartáceas. Inicio de frutificação.","UEC010198","UEC010198","450","450",NA,NA,NA,NA,"21463","auto","1996","02","23",NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:28:20-03","UNICAMP","UEC","198698","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Vieira, CM","Frutuoso, LCF; Klein, VLG; Costa, DP","76","1990","10","17",NA,"Brazil","Rio de Janeiro","Paraty","Sítio Canela Amarela, km 206 da Rod. Rio-Santos.","-44.7131004333496","-23.2178001403809",NA,"Árvore de folhas alvas. Muitos estames, com botões, verticilos reflexos. Casca utilizada para hepatite. Fruto comestível.; Mata.","UEC147083","UEC147083",NA,NA,NA,NA,NA,NA,"34470","auto","1994","05","16",NA,NA,NA,NA,NA,NA
"186","2019-08-20 10:09:59-03","UNICAMP","UEC","97834","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana","Vieira, CM","Sucre, D","5873","1969","09","02",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá, Restinga do lado sul da Pedra de Itaúna.","-43.2075004577637","-22.9027996063232",NA,"Material veget, Arbusto com mais ou menos 4m alt., botões de cor esverdeada, látex amarelo.","UEC147082","UEC147082",NA,NA,NA,NA,NA,NA,"57442","auto","1995","09",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:28:20-03","UNICAMP","UEC","68464","S","Plantae","Magnoliopsida",NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Lobo, PC","29331","1993","11","11",NA,"Brazil","São Paulo","Ubatuba","Estrada do Poruba","-45.0699996948242","-23.4300003051758",NA,"Árvore 5 m, flores femininas creme e fruta verdes.","UEC039779","UEC039779",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-19 14:05:55-03","UFRPE","PEUFR","26340","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","E.M.N.Ferraz","E.M.N.Ferraz; A.G.Bispo","561","1999","01","21",NA,"Brasil","Pernambuco","Vicência","Mata do Estado","-35.5","-7.583333",NA,"Árvore ca. De 13m de altura; frutos maduros amarelos.","PEUFR026340",NA,NA,NA,NA,NA,"35º30'W","7º35'S",NA,NA,"2000","01",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-19 14:05:55-03","UFRPE","PEUFR","43024","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","M.F.A. Lucena","K.D.Rocha; S.G.Freire","28","2002","09","12",NA,"Brasil","Pernambuco","Igarassu","Mata da usina são José","-35.002778","-7.838889",NA,"Árvore com 4,5m de altura, apresenta látex amarelo enxofre. Individuo estéril nº 3.","PEUFR043024",NA,NA,NA,NA,NA,"35º00'10W","7º50'20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-19 14:05:55-03","UFRPE","PEUFR","43027","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","M.F.A. Lucena","S.G.Freire; H.C.H.Silva","90","2001","09","05",NA,"Brasil","Pernambuco","Igarassu","Mata da usina são José","-35.002778","-7.838889",NA,"Árvore com 19m, apresenta látex amarelo enxofre, entrecasca vermelha, terrestre, folhas discolores, flor individuo estéril.","PEUFR043027",NA,NA,NA,NA,NA,"35º00'10W","7º50'20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-19 14:05:55-03","UFRPE","PEUFR","43030","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","M.F.A. Lucena","H.C.H.Silva; K.D.Rocha","239","2002","06",NA,NA,"Brasil","Pernambuco","Igarassu","Mata da usina são José","-35.002778","-7.838889",NA,"Presença de látex verde limão, arvoreta lenhosa de 2m, hábito terrestre, folhas verdes discolores, flor individuo estéril, fruto ausente, frequência baixa.","PEUFR043030",NA,NA,NA,NA,NA,"35º00'10W","7º50'20S",NA,NA,"2005","01","20",NA,NA,NA,NA,NA,NA
"192","2019-11-19 14:05:55-03","UFRPE","PEUFR","49296","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","C.G.Lopes","C.G.Lopes","654","2006","05","06",NA,"Brasil","Pernambuco","Vicência","Mata do Triunfo","-35.469722","-7.619722",NA,"Árvore material vegetativo.","PEUFR049296",NA,NA,NA,NA,NA,"35º28'11W","7º37'11S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-19 14:05:55-03","UFRPE","PEUFR","26093","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","E.M.N.Ferraz","E.M.N.Ferraz; L.Figueiredo; W.Andrade","459","1998","10","05",NA,"Brasil","Pernambuco","Vicência","Mata do Estado","-35.5","-7.583333",NA,"Árvore ca. De 15m de altura; frutos imaturos verdes.","PEUFR026093",NA,NA,NA,NA,NA,"35º30'W","7º35'S",NA,NA,"2000","01",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-19 14:05:55-03","UFRPE","PEUFR","2235","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","G.Mariz","I.Pontual","665","1967","10","25",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore de 10m de altura, frutos imaturos.","PEUFR002235",NA,NA,NA,NA,NA,NA,NA,"18865","auto","1979","09","20",NA,NA,NA,NA,NA,NA
"195","2019-11-19 14:05:55-03","UFRPE","PEUFR","10983","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.)","M.L.Guedes","M.L.Guedes","2376","1990","03","06",NA,"Brasil","Pernambuco","Recife","Mata de Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,"Árvore de 15m de altura; material estéril.","PEUFR010983",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-04-22 16:18:36-03","UFPB","JPB","25402","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Mouinho, L","Pontes, AF","354","1999","12","15","Southern America","Brasil","Paraíba","Cabedelo",NA,"-34.833889","-6.981111",NA,"; DESC: arvoreta c/3,5m. flores brancas",NA,NA,"3","3",NA,NA,"-34.833889","-6.981111",NA,NA,"2013","10","14",NA,NA,NA,NA,NA,NA
"197","2020-04-22 16:18:36-03","UFPB","JPB","40435","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Lourenço, AR","221","2009","01","22","Southern America","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Trilha na mata.","-35.007778","-6.369444",NA,"; HABITAT: Mata Atlântica. Restinga.; DESC: Frutos amarelados, com duas sementes de polpa esbranquiçada.",NA,NA,"4","4",NA,NA,"-35.007778","-6.369444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-04-22 16:18:36-03","UFPB","JPB","48593","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Barbosa, MR","Thomas, WW; Barbosa, MR; Souza-Alves, JP","15557","2011","11","03","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","40 Km S of Aracaju on SE 99 to Poavoado Paraé, then 4 Km Fazenda Trapsa.","-37.255972","-11.166417",NA,"; HABITAT: Disturbed moist forest (tabuleiro forest) over sand and clay. Habitat for Calicebus coimbrae.; DESC: Tree, 5m; sap sticky and clear; flowers pale green; leaves coriaceous.","JPB0048593",NA,"40","40",NA,NA,"-37.255972","-11.166417",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-04-22 16:18:36-03","UFPB","JPB","48771","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Mouinho, L","Pereira, LA; Chagas, ECO","104","2010","12","09","Southern America","Brasil","Paraíba","João Pessoa","Mata Ciliar do Rio Cabelo, Mangabeira","-34.863056","-7.115",NA,NA,"JPB0048771",NA,"47","47",NA,NA,"-34.863056","-7.115",NA,NA,"2013","10","14",NA,NA,NA,NA,NA,NA
"200","2020-04-22 16:18:36-03","UFPB","JPB","50012","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Lima, IB; Gadelha Neto, PC","1279","2012","02","09","Southern America","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Lagoa do Capitão.","-35.020694","-6.379778",NA,"; DESC: Árvore ca. 1-2m de altura.","JPB0050012",NA,"65","65",NA,NA,"-35.020694","-6.379778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-04-22 16:18:36-03","UFPB","JPB","50317","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Gomes, LA","Gomes, LA; Déda, RM; Santos, E","278","2011","11","11","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata","-37.433889","-11.400278",NA,"; HABITAT: Mata Atlântica.; DESC: Flores com brácteas verdes, pétalas alvas, estames com ápice marrom e base branca. Com látex amarelo.","JPB0050317",NA,NA,NA,NA,NA,"-37.433889","-11.400278",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA
"202","2020-04-22 16:18:36-03","UFPB","JPB","52522","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Barbosa, MR","Souza-Alves, JP","1000","2011","01","24","Southern America","Brasil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa, Entrada principal 3 km ao leste do Povoado Paruí e área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.233333","-11.2",NA,"; HABITAT: Mata Atlântica (Floresta Estacional Semidecidual)","JPB0052522",NA,NA,NA,NA,NA,"-37.233333","-11.2",NA,NA,"2013","01","31",NA,NA,NA,NA,NA,NA
"203","2020-04-22 16:18:36-03","UFPB","JPB","53344","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Gomes, LA","Gomes, LA; Farias, MCV; Santos, E","1004","2013","02","22","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","-37.425417","-11.398694",NA,"; HABITAT: Mata Atlântica; DESC: Árvore com cerca de 8m. Frutos imaturos verde escuro. Látex amarelo.","JPB0053344",NA,NA,NA,NA,NA,"-37.425417","-11.398694",NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA
"204","2020-04-22 16:18:36-03","UFPB","JPB","36707","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Gadelha Neto, PC; Quirino, MR; Melo, AS; Araújo, O","1630","2007","04","02","Southern America","Brasil","Paraíba","João Pessoa","Jardim Botânico, Floresta Estacional Semidecidual. Areno-argiloso","-34.866667","-8",NA,"; DESC: Árvore com cerca de 6m; folhas simples coriáceas; inflorescência axilar. Fruto drupa alaranjada.",NA,NA,NA,NA,NA,NA,"-34.866667","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-04-22 16:18:36-03","UFPB","JPB","57893","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Clusiaceae","Rheedia","brasiliensis","Rheedia brasiliensis","(Mart.) Planch. & Triana",NA,"Nusbaumer, L; Ammann, M","4063","2014","05","18","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.450025","-9.240551",NA,"; HABITAT: Forêt ombrophile submontagnarde de plaeau, petite arête, forêt partiellement dégradée; DESC: arbre, 11m, 15 cm DBh; fleur blanche à 4 pétales blanc réfléchis blanc, étamines blanches nombreuses, anthères brunwe petites; réc","JPB0057893",NA,"710","710",NA,NA,"-36.450025","-9.240551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-05 16:46:47-03","UFOP","OUPR","28717","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","50","2014","10","19",NA,"Brasil","Minas Gerais","Santana de Pirapama","Inhames, Próximo à casa de Francisco","-43.773611","-19.004444",NA,"Árvore ca. 4m, frutos imaturos castanhos, frutos maduros vermelhos e doces, entrecasca avermelhada, medicinal. Cerrado",NA,NA,NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-05 16:46:47-03","UFOP","OUPR","17375","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Badini, J.; Mello-Barreto, H.L.","s.n.","1944","10","10",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,"Arvore. Flor pallida. Beira de estrada",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-05 16:46:47-03","UFOP","OUPR","20567","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Messias, M.C.T.B.","1170","2006","11","01",NA,"Brasil","Minas Gerais","Viçosa","Mata da Garagem, UFV","-42.8819007873535","-20.7539005279541",NA,"Arbusto 2m, flores amarelo-claras. Floresta estacional semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-01-17 11:26:11-02","PUCRS","MPUC","21452","S","Plantae",NA,"Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","A. Sehnem",NA,NA,"1950","11","20","South America","Brasil","RS","Montenegro","Linha Pinhal","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21601","auto","1950","01","01","Magnoliopsida",NA,"5043","1",NA,NA
"210","2019-02-25 16:14:51-03","UNEMAT","HERBAM","12641","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Ferneda Rocha, L","Dias, D.C.; Salgueiro, A.; Amorim, D.P. & Virtuoso, V.S.","1362Equipe","2014","09","26",NA,"Brasil","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Lote C de supress","-55.2764015197754","-11.0616998672485",NA,NA,"HERBAM012641",NA,NA,NA,NA,NA,NA,NA,"111180","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA
"211","2014-10-14 15:56:46-03","BS","M","M-0086226","S","Plantae","Magnoliophyta","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Spruce, R.",NA,"1851","07","31",NA,"Brasil",NA,NA,"Ad oram septentrionalem flum. Amazonum, ad ostium Rio Negro.",NA,NA,NA,NA,"M0086226",NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"21:00",NA
"212","2014-10-14 15:56:46-03","BS","M","M-0089133","S","Plantae","Magnoliophyta","Malpighiales","Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0089133",NA,NA,NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"213","2020-04-27 16:09:18-03","UFES","VIES","28899","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Giaretta, A.O.","Giaretta, A.O.; Monteiro, M.M. & Ribeiro, M.","642","2009","09","27",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES028899","VIES028899",NA,NA,NA,NA,NA,NA,"41644","auto","2009","09","27",NA,NA,NA,NA,NA,NA
"214","2021-02-12 18:12:00-03","UFES","VIES","15186","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Pereira, O.J.; Gomes, J.M.L. & Coelho, F.N.","4874b","1993","09","21",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015186","VIES015186",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-09-27 18:04:15-03","UFES","VIES","14832","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.","Assis, A.M.","Assis, A.M.","751","1999","11","25",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014832","VIES014832",NA,NA,NA,NA,NA,NA,"28401","auto","1999","11","25",NA,NA,NA,NA,NA,NA
"216","2019-06-27 10:24:33-03","UFES","VIES","14999","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Pereira, O.J.; Aquino, L.H.M. de","5361","1995","02","02",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES014999","VIES014999",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-06-27 10:24:34-03","UFES","VIES","4379","S","Plantae",NA,NA,"Clusiaceae","Garcinia","brasiliensis","Garcinia brasiliensis","Mart.",NA,"Vinha, P.C.","929",NA,NA,NA,NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES004379","VIES004379",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
