"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"1452","2020-12-21 16:24:48-03","MBM","MBM","85225","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","38328","1982","12","26","Brazil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,"MBM085225","MBM085225","Southern America",NA,NA,NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1453","2020-12-21 16:24:48-03","MBM","MBM","110036","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Smith; Downs",NA,NA,NA,"Bresolin, A.; Klein, R.M.; Klein, R.M.","1262","1976","11","23","Brazil","Santa Catarina","Videira","Parque Uva","-51.1516990661621","-27.00830078125",NA,NA,NA,NA,NA,"MBM110036","MBM110036","Southern America",NA,NA,NA,NA,NA,NA,"18720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1454","2020-12-21 16:24:48-03","MBM","MBM","343421","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Franco, G.A.D.C.","2006","01","01","Ivanauskas, N.M.; et al.; et al.","6069","2005","12","13","Brazil","São Paulo","Embu","Itatuba, Avenida 7 de setembro, Comunidade terapêutica (Datum Córrego alegre)","-46.8499984741211","-23.6399993896484",NA,NA,"840","840","Árvore de 7m. Flor e frutos imaturos verdes","MBM343421","MBM343421","Southern America",NA,NA,NA,NA,NA,NA,"6851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1455","2020-12-21 16:24:48-03","MBM","MBM","183186","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Rodrigues, R.R.",NA,NA,NA,"Rodrigues, R.R.","s.n.","1993","12","05","Brazil","São Paulo","Pilar do Sul","Fazenda Ribeirão","-47.7099990844727","-23.8099994659424",NA,NA,NA,NA,NA,"MBM183186","MBM183186","Southern America",NA,NA,NA,NA,NA,NA,"21910","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1456","2020-12-21 16:24:48-03","MBM","MBM","183170","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Moraes, P.L.R. de",NA,NA,NA,"Moraes, P.L.R. de","657","1992","02","20","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM183170","MBM183170","Southern America",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1457","2020-12-21 16:24:48-03","MBM","MBM","196052","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Ribas, O.S.",NA,NA,NA,"Hohene, F.C.","2812","1931","11","17","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM196052",NA,"Southern America",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1458","2020-12-21 16:24:50-03","MBM","MBM","91425","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Cordeiro, I.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","47938","1984","06","15","Brazil","Bahia","Mucugê","Rio Paraguaçu","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"MBM091425","MBM091425","Southern America",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1459","2020-12-21 16:24:48-03","MBM","MBM","106533","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Cordeiro, I.",NA,NA,NA,"Bernardi, L.","18554","1978","11","13","Paraguay",NA,NA,"Entre Pirapó e Capitan Mesa, Itapuá",NA,NA,NA,NA,NA,NA,NA,"MBM106533","MBM106533","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460","2020-12-21 16:24:50-03","MBM","MBM","87617","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Cordeiro, I.",NA,NA,NA,"Hatschbach, G.; Callejas, R.; Callejas, R.","47260","1983","12","15","Paraguay",NA,NA,"Fazenda El Buracon, 30 Km o de Pedro Juan Caballero",NA,NA,NA,NA,NA,NA,NA,"MBM087617","MBM087617","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461","2020-12-21 16:24:48-03","MBM","MBM","50886","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Cordeiro, I.",NA,NA,NA,"Hatschbach, G.","39469","1977","01","12","Brazil","Bahia","Barreiras","Rod. BR-020, km 122","-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,"MBM050886","MBM050886","Southern America",NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1462","2020-12-21 16:24:48-03","MBM","MBM","65744","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Rotta, E.","s.n.","1978","12","01","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065744","MBM065744","Southern America",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1463","2020-12-21 16:24:48-03","MBM","MBM","65743","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Rotta, E.","s.n.","1979","03","06","Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"MBM065743","MBM065743","Southern America",NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1464","2020-12-21 16:24:48-03","MBM","MBM","196054","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Smith, L.B.",NA,NA,NA,"Klein, R.","278","1952","11","03","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM196054",NA,"Southern America",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1465","2020-12-21 16:24:48-03","MBM","MBM","19879","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","27536","1971","10","16","Brazil","Santa Catarina","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"MBM019879","MBM019879","Southern America",NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1466","2020-12-21 16:24:48-03","MBM","MBM","105835","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Cordeiro, I.",NA,NA,NA,"Cordeiro, I.; et al.; et al.","s.n.","1980","11","07","Brazil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte - Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"MBM105835","MBM105835","Southern America",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1467","2020-12-21 16:24:48-03","MBM","MBM","111211","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","50810","1986","11","26","Brazil","Paraná","Bocaiúva do Sul","Colônia João XXIII","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM111211","MBM111211","Southern America",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1468","2020-12-21 16:24:48-03","MBM","MBM","196047","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1795","1987","10","15","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM196047",NA,"Southern America",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1469","2020-12-21 16:24:48-03","MBM","MBM","196049","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Motta, J.T.",NA,NA,NA,"Dombrowski, L.T.","s.n.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM196049",NA,"Southern America",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1470","2020-12-21 16:24:48-03","MBM","MBM","196053","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Kuniyoshi, Y.S.",NA,NA,NA,"Kuniyoshi, Y.S.","4393","1978","01","31","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM196053",NA,"Southern America",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1471","2020-12-21 16:24:48-03","MBM","MBM","30440","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","33488","1973","12","12","Brazil","Paraná","Pitanga","Rio Batista","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,"MBM030440","MBM030440","Southern America",NA,NA,NA,NA,NA,NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1472","2020-12-21 16:24:48-03","MBM","MBM","40884","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","8799","1961","11","17","Brazil","Paraná","Tijucas do Sul","Tabatinga","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM040884","MBM040884","Southern America",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1473","2020-12-21 16:24:48-03","MBM","MBM","10965","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Koczicki, C.","45","1967","12","25","Brazil","Paraná","União da Vitória",NA,"-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,NA,"MBM010965","MBM010965","Southern America",NA,NA,NA,NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1474","2020-12-21 16:24:48-03","MBM","MBM","343070","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax",NA,NA,NA,NA,"Luchiari, C.; et al.; et al.","697","1995","10","18","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Est. do Proj. Mico Leão Dourado, km 2","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Árvore heliófila, cerca de 6m de altura; terreno enxarcado; folha discolor, face superir verde-escura e face inferior verde; nervura principal verde-amarelada; presença de látex branco nas folhas e no galho; botões, flores e anteras","MBM343070","MBM343070","Southern America",NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1475","2020-12-21 16:24:48-03","MBM","MBM","218127","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; Sobral, M.; Sobral, M.","3292","1996","11","30","Brazil","Rio Grande do Sul","Morrinhos do Sul","Morro Azul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,"MBM218127","MBM218127","Southern America",NA,NA,NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1476","2020-12-21 16:24:48-03","MBM","MBM","227076","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","497","1986","11","09","Brazil","Rio Grande do Sul","Pelotas","Horto Botânico Irmão Teodoro Luís","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"MBM227076","MBM227076","Southern America",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1477","2020-12-21 16:24:48-03","MBM","MBM","173847","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","61711","1995","02","17","Brazil","Santa Catarina","Urubici","Corvo Branco","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM173847","MBM173847","Southern America",NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1478","2020-12-21 16:24:50-03","MBM","MBM","223987","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Hesser, J.H.",NA,NA,NA,"Hansen, M.J.; et al.; et al.","4494","1995","07","15","Guiana",NA,NA,"Kanaku",NA,NA,NA,NA,NA,NA,NA,"MBM223987","MBM223987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479","2020-12-21 16:24:50-03","MBM","MBM","400047","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Lozano, E.D.","2015",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","2957","2015","03","07","Brazil","Paraná","Morretes","Estrada da Graciosa, Caminho dos Jesuitas","-48.898861","-25.331778","-48.898861","-25.331778",NA,NA,"Árvore, 4 m, frutos imaturos verdes.; Floresta Ombrófila Densa Montana, interior da mata.","MBM400047","MBM400047","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480","2020-12-21 16:24:50-03","MBM","MBM","413981","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Felitto, G.","2017","01","26","Felitto, G.; Dutra, M.M.; Daniel, V.A.; Roher, D.; Dutra, M.M.; Daniel, V.A.; Roher, D.","1080","2017","01","26","Brazil","São Paulo","Santa Salete","Linha Férrea RUMO-ALL, trecho Jales-Pimenta","-50.728611","-20.238333","-50.728611","-20.238333","434","434","Arbusto, 3m, frutos verdes.; Floresta Estacional Semidecidual em ecótone com o Cerrado.","MBM413981",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2020-12-21 16:24:50-03","MBM","MBM","427759","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Schwirkowski, P.","2017","11","15","Schwirkowski, P.","2592","2017","11","15","Brazil","Santa Catarina","São Bento do Sul","Bairro Progresso, Depósito do SAMAE","-49.3575","-26.240278","-49.3575","-26.240278","870","870","Árvore. Pétalas amareladas. Heliófita em área antropizada.","MBM427759",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2020-12-21 16:24:50-03","MBM","MBM","224824","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I.","2009","04",NA,"Pott, A.","6643","1994","02","26","Brazil","Mato Grosso do Sul","Coxim","Km 0,6 Rodovia coxim-silviolandia, área do exército.","-54.7599983215332","-18.5067005157471",NA,NA,"300","300","Arbusto ereto, 2,5m alt.; lactescente. Cerrado. Solo arenoso. Relevo plano convexo, esparso","MBM224824","MBM224824","Southern America",NA,NA,NA,NA,NA,NA,"102528","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1483","2020-12-21 16:24:50-03","MBM","MBM","394833","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Felitto, G.","2015",NA,NA,"Felitto, G.","906","2014",NA,NA,"Brazil","Paraná","Nova Cantu",NA,"-52.5694007873535","-24.6730995178223",NA,NA,NA,NA,"Árvore, 11m, frutos imaturos verdes.; Floresta Estacional Semidecidual.","MBM394833","MBM394833","Southern America",NA,NA,NA,NA,NA,NA,"19858","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1484","2020-12-21 16:24:50-03","MBM","MBM","193743","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I.","2009","04",NA,"Secco, R.S.; et al.; et al.","512","1983","03","19","Brazil","Pará","Marabá","Serra Norte (Carajás), no morro de canga","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"Arbusto de 2m de alt. Folhas com pecíolos e glandulas avermelhados. Frutos verdes, com linhas avermelhadas no ápice, no sulco das cocas.","MBM193743","MBM193743","Southern America",NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1485","2020-12-21 16:24:50-03","MBM","MBM","405743","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Rosario, C.S.","2012","01","15","Rosario, C.S.; Acacio, R.; Maria, J.; Acacio, R.; Maria, J.","s.n.","2012","01","15","Brazil","Pará","Vitória do Xingu","Rio Xingu, Sítio Pimental","-52.0099983215332","-2.88000011444092",NA,NA,NA,NA,"Arvoreta de 5m de altura; frutos imaturos verdes.","MBM405743","MBM405743","Southern America",NA,NA,NA,NA,NA,NA,"79439","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1486","2020-12-21 16:24:50-03","MBM","MBM","392295","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Bohrer, P.","2014","09","29","Rosario, C.S.; Acacio, R.; Maria, J.; Acacio, R.; Maria, J.","s.n.","2012","01","15","Brazil","Pará","Vitória do Xingu","Rio Xingu, Sítio Pimental","-52.0099983215332","-2.88000011444092",NA,NA,NA,NA,"Arvoreta de 5m de altura; frutos imaturos verdes.","MBM392295","MBM392295","Southern America",NA,NA,NA,NA,NA,NA,"79439","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1487","2020-12-21 16:24:50-03","MBM","MBM","169515","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.","1609","1966","10",NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM169515","MBM169515","Southern America",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1488","2020-12-21 16:24:50-03","MBM","MBM","221821","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; et al.; et al.","579","1996","11","17","Brazil","Paraná","Campo Largo","São Pedro","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"MBM221821","MBM221821","Southern America",NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1489","2020-12-21 16:24:50-03","MBM","MBM","411909","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Borges, J.P.; Tiscoski, T.L.","2013","03","23","Borges, J.P.; Antunes, N.; Antunes, N.","125","2012","12","29","Brazil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"Arbórea. Frutos imaturos verdes.","MBM411909","MBM411909","Southern America",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1490","2020-12-21 16:24:50-03","MBM","MBM","398150","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, J.","2010",NA,NA,"Bolson, M.","451","2010","11","19","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore. UPCB-DNA Nº 1656.; Entorno da mata Floresta Ombrófila Mista.","MBM398150","MBM398150","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1491","2020-12-21 16:24:50-03","MBM","MBM","338874","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Sobral, M.","2008","02",NA,"Meneghel, R.","98","2007","01","10","Brazil","Rio Grande do Sul","Mostardas","Lagoa do Tarumã","-50.9211006164551","-31.1068992614746",NA,NA,"10","10","Em orla da mata","MBM338874","MBM338874","Southern America",NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1492","2020-12-21 16:24:50-03","MBM","MBM","342085","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Sobral, M.","2008","05","09","Scur, L.","1169","2008","01","13","Brazil","Rio Grande do Sul","Mostardas","Lagoa Paruá","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"Na mata de restinga","MBM342085","MBM342085","Southern America",NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1493","2020-12-21 16:24:50-03","MBM","MBM","223986","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Punt, W.",NA,NA,NA,"Hansen, M.J.; et al.; et al.","4464","1995","07","14","Guiana",NA,NA,"Kanaku",NA,NA,NA,NA,NA,NA,NA,"MBM223986","MBM223986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494","2020-12-21 16:24:50-03","MBM","MBM","320899","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I.",NA,NA,NA,"Hind, D.J.N.; Lughadha, E.N.; Souza, V.C.; Sakuragui, C.M.; Lughadha, E.N.; Souza, V.C.; Sakuragui, C.M.","s.n.","1991","12","23","Brazil","Bahia","Abaíra","Subida da Forquilha da Serra","-41.883333","-13.283333","-41.883333","-13.283333","1600","1600","Árvore até 7m alt. Tronco de casa cinza, DAP = 15 cm. latescente. Estípulas avermelhadsa. Nectários verde-amarelos. Tépalas creme. Filetes verde, anteras avermelhadas. Muito visitadas por abelhas.; Campo alterado.","MBM320899","MBM320899","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495","2020-12-21 16:24:50-03","MBM","MBM","402116","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Barboza, E.","2016","01",NA,"Silva, J.M.","8810","2015","03","15","Brazil","Paraná","Antonina","Bairro Alto, Rio Cachoeira","-48.726389","-25.249722","-48.726389","-25.249722","50","50","Árvore de 6m. Frutos de cor verde.; Floresta Ombrófila Densa.","MBM402116","MBM402116","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496","2020-12-21 16:24:50-03","MBM","MBM","409584","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Antar G.M.","2016","01",NA,"Antar, G.M.; Zaterka, P.G.; Fidelis, A.; Durigan, G.; Zaterka, P.G.; Fidelis, A.; Durigan, G.","570","2014","12","04","Brazil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.886","-22.235","-47.886","-22.235","763","763","Arbusto ca. 1,1 m alt. Látex branco abundante. Estilete amarelado. Ovário esverdeado.; Campo sujo, solo arenoso seco.","MBM409584","MBM409584","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497","2020-12-21 16:24:50-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Barboza, E.","2013","06","24","Dalmaso, C.A.","320","2013","05","24","Brazil","Paraná","Guarapuava",NA,"-51.66","-25.200003","-51.66","-25.200003",NA,NA,"Árvore.","IFN000528",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","2020-12-21 16:24:50-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Barboza, E.","2013","05","29","Czornei, N.","18","2013","04","25","Brazil","Paraná","Porto Barreiro",NA,"-52.38","-25.560006","-52.38","-25.560006",NA,NA,"Árvore.","IFN000253",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
