"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"483","2020-02-07 13:19:54-03","UEFS","HUEFS","77919","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Mattos, J.","13739",NA,"Brasil","Fazenda da Guarda (Reserva Florestal).",NA,NA,"HUEFS0077919","HUEFS0077919 HUEFS0077919_e1","A.M.Giulietti","1966","12","17","São Paulo","-45.5900001525879","-22.7299995422363",NA,NA,"Campos do Jordão","21048","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"484","2020-02-07 13:19:54-03","UEFS","HUEFS","195242","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Bolson, M.","463",NA,"Brasil","Parque Estadual do Pico do Marumbi - Trilha da Chaminé.",NA,"Floresta Ombrófila Mista.","HUEFS0195242","HUEFS0195242 HUEFS0195242_e1","A.M.Giulietti","2011","03","01","Paraná","-49.0633010864258","-25.4416999816895",NA,NA,"Piraquara","12577","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"485","2020-02-07 13:19:54-03","UEFS","HUEFS","32166","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Hoehne, W.","SPF14056",NA,"Brasil","Próximo a Cidade Ademar.",NA,NA,"HUEFS0032166","HUEFS0032166 HUEFS0032166_e1","A.M.Giulietti","1951","12","17","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"486","2020-02-07 13:19:54-03","UEFS","HUEFS","109159","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Farney, C.","3894",NA,"Brasil","Serra das Almas, Pico das Almas.",NA,"Campo Rupestre.","HUEFS0109159","HUEFS0109159 HUEFS0109159_e1","A.M.Giulietti","1999","01","26","Bahia","-41.8114013671875","-13.5789003372192","1800","1800","Rio de Contas","49773","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"487","2020-02-07 13:19:54-03","UEFS","HUEFS","89156","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Francisco, E.M.","FUEL27930",NA,"Brasil","Sítio Três Minas",NA,NA,"HUEFS0089156","HUEFS0089156 HUEFS0089156_e1","A.M.Giulietti","2000","10","26","Paraná","-50.7411003112793","-23.7275009155273",NA,NA,"São Jerônimo da Serra","30511","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"488","2020-02-07 13:19:54-03","UEFS","HUEFS","71675","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Emygdio, L.","882",NA,"Brasil","Tijuca",NA,NA,"HUEFS0071675","HUEFS0071675 HUEFS0071675_e1","A.M.Giulietti","1948","11","11","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto","Rosanae",NA,NA,NA,"2020","02",NA,NA,NA,NA
"489","2019-06-11 13:00:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha",NA,NA,"J. L. Waechter","1763","South America","Brazil",NA,NA,NA,NA,NA,"RRC ID Flag","1980","10","30","Rio Grande do Sul","-54","-30",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1763",NA,NA
"490","2015-03-07 08:10:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha",NA,NA,"S. Llatas Quiroz","3087","South America","Peru","Cerro Lanchez, Niepos",NA,NA,NA,NA,"N. Hensold : Field Museum of Natural History","1992","2","18","Cajamarca",NA,NA,"2400",NA,"San Miguel",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2015-03-07 08:10:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha","(Reissek) M. C. Johnst.",NA,"V. Quipuscoa S. et al.","579","South America","Peru","ruinas de Aypate",NA,NA,NA,NA,"N. Hensold : Field Museum of Natural History","1996","5","22","Piura","-79.57","-4.7","2700","2800","Ayabaca",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2015-03-07 08:10:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha",NA,NA,"A. Sagástegui A. et al.","15989","South America","Peru","Bosque El Pargo (arriba de Huarimarca) Llama - Huambos",NA,NA,NA,NA,"N. Hensold : Field Museum of Natural History","1997","3","18","Cajamarca",NA,NA,"3000",NA,"Chota",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2015-03-07 08:10:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","polymorpha","Rhamnus sphaerosperma polymorpha",NA,NA,"A. Sagástegui A. & et al.","14732","South America","Peru","Bosque de Cachil",NA,NA,NA,NA,"N. Hensold : Field Museum of Natural History","1992","6","28","Cajamarca",NA,NA,"2600",NA,"Contumazá",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2017-03-10 10:21:14-03","F","FMNH-SEEDPLANTS","V0416705F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens",NA,NA,"J. Cuatrecasas & R. Romero Castañeda","24715","South America","Colombia",NA,NA,NA,"V0416705F","V0416705F_01","S. F. Smith","1959","10","11","Magdalena","-74.5","10",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-03-10 11:38:54-03","UNILA","EVB","445","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(reissek) m.c.johnst.",NA,"Buttura, E.","581",NA,"Brasil","BR 277. Km 8.",NA,NA,"EVB000445","EVB000445","Lima, L.C.P.","1980","10","02","Paraná","-54.586111","-25.448889",NA,NA,"Foz do Iguaçu",NA,NA,NA,"54º35'10''W","25º26'56''S",NA,"2016","09","16",NA,NA,NA
"496","2020-11-12 17:02:57-03","UEL","FUEL","13751","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Leitão Filho, HF; D.M.S. da Rocha; Yamamoto, KY; Joly, CA","1713",NA,"Brasil","Campo do Saco",NA,NA,NA,NA,"Tamashiro, JY","1982","11","30","Minas Gerais","-46.564722","-21.838889",NA,NA,"Poços de Caldas",NA,NA,NA,"-46.564722","-21.838889",NA,"1983","08",NA,NA,NA,NA
"497","2020-11-12 17:02:57-03","UEL","FUEL","14109","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Gabrielli, AC; et al.","335",NA,"Brasil","Mata da Colina",NA,NA,NA,NA,NA,"1980","11","04","Minas Gerais","-46.564722","-21.838889",NA,NA,"Poços de Caldas",NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA
"498","2020-11-12 17:02:57-03","UEL","FUEL","47156","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Pires, HH; et al.","11",NA,"Brasil","Parque Estadual do Cerrado",NA,NA,NA,NA,"Aguiar, TH","2010","06","12","Paraná","-49.668333","-24.181111","810","810","Jaguariaíva",NA,NA,NA,"-49.668333","-24.181111",NA,"2011","03","28",NA,NA,NA
"499","2020-11-12 17:02:57-03","UEL","FUEL","47395","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Aguiar, TH; et al.","64",NA,"Brasil","Parque Estadual do Cerrado",NA,NA,NA,NA,"Aguiar, TH","2009","11","27","Paraná","-49.668056","-24.171111",NA,NA,"Jaguariaíva",NA,NA,NA,"-49.668056","-24.171111",NA,"2011","03","28",NA,NA,NA
"500","2020-11-12 17:02:57-03","UEL","FUEL","38973","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Silva, JM; Nicolack, V","995",NA,"Brasil","Cidade Industrial",NA,NA,NA,NA,"Hatschbach, G","1991","02","17","Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"Curitiba","25180","auto",NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA
"501","2020-11-12 17:02:57-03","UEL","FUEL","5946","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Vieira, AOS; et al.","259",NA,"Brasil","Estrada da Fazenda Alto Ribas",NA,NA,NA,NA,"Silva, SM; Nakajima, JN","1988","12","04","Paraná","-49.7057991027832","-24.2511005401611","900","900","Jaguariaíva","44368","auto",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA
"502","2020-11-12 17:02:57-03","UEL","FUEL","5940","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Silveira, M; et al.","58",NA,"Brasil","Estrada da Fazenda Alto Ribas",NA,NA,NA,NA,"Vieira, AOS","1988","12","04","Paraná","-49.7057991027832","-24.2511005401611","900","900","Jaguariaíva","44368","auto",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA
"503","2020-11-12 17:02:57-03","UEL","FUEL","23517","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Moro; Takeda","671",NA,"Brasil","Cascata São Jorge",NA,NA,NA,NA,NA,"1992","11","21","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-11-12 17:02:57-03","UEL","FUEL","21173","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Souza, LRM; Francisco, EM; Pavão, OC","59",NA,"Brasil","Estrada para Porto Amazonas",NA,NA,NA,NA,"Vieira, AOS","1996","12","06","Paraná","-49.8903007507324","-25.5447006225586",NA,NA,"Porto Amazonas","14684","auto",NA,NA,NA,NA,"1998","11","16",NA,NA,NA
"505","2020-11-12 17:02:57-03","UEL","FUEL","21212","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Paiva, MRC; Alves, J; Francisco, EM","85",NA,"Brasil","Estrada para município de Reserva",NA,NA,NA,NA,"Vieira, AOS","1996","12","13","Paraná","-50.8506011962891","-24.6502990722656",NA,NA,"Reserva","43627","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"506","2019-10-16 14:14:43-03","UEL","FUEL","36377","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Hoehne, FC","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,"Carvalhares, MA","1928","10","22","Paraná","-49.7975006103516","-26.1058006286621",NA,NA,"Rio Negro","31514","auto",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA
"507","2020-11-12 17:02:57-03","UEL","FUEL","21247","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Demarchi, LF; et al.","s.n.",NA,"Brasil","Sítio Yoshida",NA,NA,NA,NA,"Vieira, AOS","1997","09","25","Paraná","-50.6455993652344","-23.4936008453369",NA,NA,"Santo Antônio do Paraíso","24994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-11-12 17:02:57-03","UEL","FUEL","22124","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Francisco, EM; Pavão, OC; Alves, J","s.n.",NA,"Brasil","Entrada da Vila Nova",NA,NA,NA,NA,"Vieira, AOS","1998","10","08","Paraná","-50.7411003112793","-23.7275009155273",NA,NA,"São Jerônimo da Serra","30511","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"509","2020-11-12 17:02:57-03","UEL","FUEL","34579","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"K.L.V.R. de Sá","369",NA,"Brasil","Reserva Indígena São Jerônimo",NA,NA,NA,NA,"K.L.V.R. de Sá","2002","10","24","Paraná","-50.7411003112793","-23.7275009155273",NA,NA,"São Jerônimo da Serra","30511","auto",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA
"510","2020-11-12 17:02:57-03","UEL","FUEL","6059","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Silveira, M; et al.","80",NA,"Brasil","Rio Funil, Margem com cerrado perturbado",NA,NA,NA,NA,"Silveira, AOS","1988","12","04","Paraná","-49.4636001586914","-24.1128005981445",NA,NA,"Sengés","55682","auto",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA
"511","2020-11-12 17:02:57-03","UEL","FUEL","26635","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Ferreira, JA; et al.","s.n.",NA,"Brasil","Fazenda Prata",NA,NA,NA,NA,NA,"1999","06","08","Paraná","-51.0971984863281","-23.7233009338379",NA,NA,"Tamarana","23681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-11-12 17:02:57-03","UEL","FUEL","26214","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Francisco, EM; et al.","s.n.",NA,"Brasil","Fazenda São João",NA,NA,NA,NA,NA,"1998","05","15","Paraná","-51.0971984863281","-23.7233009338379",NA,NA,"Tamarana","23681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-11-12 17:02:57-03","UEL","FUEL","21156","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Souza, LRM; Francisco, EM; Francisco das Chagas e Silva","21",NA,"Brasil","Área de estudo",NA,NA,NA,NA,"Vieira, AOS","1996","12","04","Paraná","-50.4606018066406","-25.3682994842529",NA,NA,"Teixeira Soares","31767","auto",NA,NA,NA,NA,"1998","11","16",NA,NA,NA
"514","2020-11-12 17:02:57-03","UEL","FUEL","20695","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Souza, LRM; Francisco das Chagas e Silva; Soares-Silva, LH","554",NA,"Brasil","Estrada para Teixeira Soares",NA,NA,NA,NA,"Vieira, AOS","1996","12","03","Paraná","-50.4606018066406","-25.3682994842529",NA,NA,"Teixeira Soares","31767","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"515","2020-11-12 17:02:57-03","UEL","FUEL","7784","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Francisco das Chagas e Silva; et al.","s.n.",NA,"Brasil","Beira da BR-376, Próximo ao limite Tibagi-Ponta Grossa",NA,NA,NA,NA,"Silva, SM; Nakajima, JN","1989","12","04","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-11-12 17:02:57-03","UEL","FUEL","39523","PreservedSpecimen","Plantae","Tracheophyta","Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reiss.) M.C.Johnst.",NA,"Souza, LC","284",NA,"Brasil","Estação Experimental",NA,NA,NA,NA,"Franco, GADC","1998","03","17","São Paulo","-48.0499992370605","-23.5900001525879",NA,NA,"Itapetininga","40712","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA
"517","2019-11-01 15:08:36-03","UnB","UB","166314","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Irwin, HS; Harley, RM; Onishi, E","28674","Southern America","Brasil","Ca. 35km E of Belo Horizonte, near BR-31",NA,"Tree 5m. Fruit green, reddish on insolated side.; Steep rocky iron-rich",NA,NA,"Kallunki, J","1971","01","18","Minas Gerais",NA,NA,"1800","1800",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"518","2019-11-01 15:08:36-03","UnB","UB","166316","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","35354","Southern America","Brasil","Ca. 8km N of Gouveia on road to Diamantina",NA,"Tree 10m. Fruit green, maturing red.; Rocky (sandstone) cerrado and open rocky hillsides with white sandy soil",NA,NA,NA,"1972","02","04","Minas Gerais",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-01 15:08:36-03","UnB","UB","166317","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","35923","Southern America","Brasil","Eastern slopes of Pico do Itambé",NA,"Tree 5m. Fruit green, maturing red and green.; Steep-sided grassy",NA,NA,"Kallunki, J","1972","02","13","Minas Gerais",NA,NA,"1310","1310",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"520","2019-11-01 15:08:36-03","UnB","UB","189851","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Lindeman, JC; Haas, JH","3699","Southern America","Brasil","Km 116 of BR 2, S. of Mafra.",NA,"Shrubby; fruit red, with 3 yellowish seeds.; Thickets.",NA,NA,"Johnston, MC","1966","12","27","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA
"521","2019-11-01 15:08:36-03","UnB","UB","29484","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Irwin, HS","10729","Southern America","Brasil","Ca. 12km S of Corumbá de Goiás",NA,"Shrub 2m. Flowers pale green. Fruit green.; Gallery forest",NA,NA,"Kallunki, J","1965","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA
"522","2019-11-01 15:08:36-03","UnB","UB","166321","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Silva, JM; Poliquesi, CB","1549","Southern America","Brasil","Itaiacoca",NA,"Arbusto 3m. Flor esverdeada.; Orla de capão",NA,NA,"Hatschbach, G","1995","09","05","Paraná ","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa","46557","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA
"523","2019-11-01 15:08:36-03","UnB","UB","166311","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Handro, O","s.n.","Southern America","Brasil","Jardim Botânico",NA,"Árvore. Flores verde-claras.",NA,NA,"Marques, JJ","1939","11","22","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,"1983","03",NA,NA,NA,NA
"524","2019-11-01 15:08:36-03","UnB","UB","166312","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C. Johnst.",NA,"Roth, L","95","Southern America","Brasil","Santo Amaro",NA,"Árvore. Flores esverdeadas; frutos vermelhos-negros.",NA,NA,"Carvalhaes, MA","1942","03","15","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA
"525","2019-05-06 12:01:58-03","UFU","HUFU","5934","S","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Gabrielli, A.C.; et al.","335",NA,"Brasil",NA,NA,"Árvore, ca. 9 m. Flores esverdeadas.; Mata da colina.","HUFU00021821","HUFU00021821",NA,"1980","11","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-05-06 12:01:58-03","UFU","HUFU","32724","S","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(Reissek) M.C.Johnst.",NA,"Emygdio, L.","882",NA,"Brasil","Tijuca",NA,NA,"HUFU00021930","HUFU00021930",NA,"1948","11","11","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-08-20 20:41:57-03","UFSC","FLOR","2769","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","polymorpha",NA,"Rhamnus polymorpha","(Reissek) Werberb.",NA,"Smith, L.B.; Klein, R.M.","15921",NA,"Brasil","8km ao sul de Painel.",NA,"Estava registrado na ficha original como Rhamnus polymorphus (Reiss.) Web","FLOR0002769",NA,"Smith, L.B.","1971","12","19","Santa Catarina","-50.326099395752","-27.8160991668701",NA,NA,"Lages","70701","auto",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA
"528","2020-08-20 20:42:00-03","UFSC","FLOR","8039","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(reissek) m.c.johnst.",NA,"Hatschbach, G.","49358",NA,"Brasil","Lago Azul.",NA,"arbusto, flor vinoso, 2m altura","FLOR0008039",NA,"Hatschbach, G.","1984","12","01","Paraná","-49.2731018066406","-25.4277992248535",NA,NA,"Curitiba","25180","auto",NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA
"529","2020-08-20 20:42:00-03","UFSC","FLOR","21617","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(reissek) m.c.johnst.",NA,"Hatschbach, G.; Manosso, A.","52676",NA,"Brasil","Rod. PR-11, rio Jaguariaíva.",NA,"arbusto ramoso, flor preto, 2m altura","FLOR0021617",NA,"Hatschbach, G.","1989","01","27","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva","44368","auto",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA
"530","2020-08-20 20:42:00-03","UFSC","FLOR","22127","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Rhamnus","sphaerosperma","pubescens","Rhamnus sphaerosperma pubescens","(reissek) m.c.johnst.",NA,"Ribas, O.S.; Giberti, G.C.","315",NA,"Brasil","Parque Estadual do ITCF.",NA,"arbusto, flor creme, 3m altura","FLOR0022127",NA,"Hatschbach, G.","1990","11","06","Paraná","-51.9906005859375","-26.4841995239258",NA,NA,"Palmas","46666","auto",NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA
