"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"719","2019-11-01 14:52:21-03","UnB","UB","91899","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Sampaio, AB","13","1996","04","11","Southern America","Brasil",NA,NA,"Árvore 25m. Flor vermelha. Fruto creme; Mata de galeria. Latossolo. Relevo declive suave",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Distrito Federal","Brasília","Fazenda Sucupira","-48.033333","-15.924167",NA,NA,NA,"Walter, BMT",NA,NA,NA,NA,NA,"-48.033333","-15.924167",NA,NA,NA,NA,NA,NA,NA
"720","2019-11-01 14:52:21-03","UnB","UB","93998","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Soares-Silva, LH; Farias, R; Carvalho, JA","1309","2002","02","12","Southern America","Brasil",NA,NA,"Caule castanho liso, súber castanho; córtex creme.; Árvore 5m",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.632833","-14.164667","1164","1164",NA,"Soares-Silva, LH",NA,NA,"2012","03","02","-47.632833","-14.164667",NA,NA,NA,NA,NA,NA,NA
"721","2019-11-01 14:52:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ratter, JA","6676","1991","11","15","Southern America","Brasil",NA,NA,"Small, 4 m tall, very floriferous tree. Petals and androecium pale marzipan yellow-green; In dense cerrado, protected from fire for a considerable number of years",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Distrito Federal","Brasília","Fazenda Água Limpa ( University of Brasilia field station), near Vargem Bonita, c. 18 Km SSW of Brasília TV tower","-47.933333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.933333",NA,NA,NA,NA,NA,NA,NA
"722","2020-09-30 10:50:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Giacoppini, DR; Córdova, MO; Jodoi, JO","779","2019","12","13","Southern America","Brasil",NA,NA,"Estudo de Impacto Ambiental BR-163, referente ao licenciamento ambiental da Ferrovia EF-170 (MT/PA) - Ferrogrão. CNMT 9417; Árvore, 36 cm CAP, 15 m de altura. Frutos amarelos e vermelhos imaturos, pretos maduros; Floresta Ombrófila Aberta. Transição",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Mato Grosso","Peixoto de Azevedo","Fragmento próximo a BR-163","-55.1259","-10.395461",NA,NA,NA,"Córdova, MO",NA,NA,"2020","01","09","-55.1259","-10.395461",NA,NA,NA,NA,NA,NA,NA
"723","2019-11-01 14:52:19-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Mori, S; Rabelo, BS; Belo, H; Cardoso, J; Nonato, R; Santos, MR","16496","1983","09","21","Southern America","Brasil",NA,NA,"Tree, 8m tall. Flower buds greenish",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Amapá",NA,"EMBRAPA reserve and vicinity",NA,NA,NA,NA,NA,"Abreu, LG",NA,NA,"2007","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2019-11-01 14:52:19-03","UnB","UB","217000","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Muller, VR; Guimarães, MM","MG353","2018","07","11","Southern America","Brasil",NA,NA,"Mata de Galeria, solo com afloramento rochoso",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Goiás","Mara Rosa",NA,"-14.0367","-49.21",NA,NA,NA,"Muller, VR",NA,NA,"2018","07","20","-14.0367","-49.21",NA,NA,NA,NA,NA,NA,NA
"725","2019-11-01 14:52:19-03","UnB","UB","216620","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Kuhlmann, MP","205","2013","04","16","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 5 m; frutos maduros cor roxa; 1 semente p/fruto; zoocórico.; Mata de Galeria",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Kuhlmann, MP","70570","auto","2013","04","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-01 14:52:19-03","UnB","UB","194486","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Soares-Silva, LH","1612","2011","11","05","Southern America","Brasil",NA,NA,"Árvore 5m. Flores verdes",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,"Soares-Silva, LH","44724","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-01 14:52:19-03","UnB","UB","177814","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Soares-Silva, LH","1352","2004","03","06","Southern America","Brasil",NA,NA,"Árvore 6m. Flores verde-amarelado. Frutos imaturos verde-castanhos.; Mata de galeria",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Soares-Silva, LH","44724","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2019-11-01 14:52:19-03","UnB","UB","114792","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Magalhães, M","8","1940","01","10","Southern America","Brasil",NA,NA,"Árvore 6m.; Capoeira e cerrado.",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"Pirani, JR","17082","auto","1987","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-11-01 14:52:19-03","UnB","UB","114785","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Forzza, RC","324","1997","10","21","Southern America","Brasil",NA,NA,"Flores creme.; Árvore 6m.; Mata ciliar.",NA,NA,"Dicotyledoneae",NA,"Schltdl.","Minas Gerais","Santana do Riacho","Serra do Cipó. Córrego Grande - Bandeirinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Silva, RM","26557","auto","1998","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-08-04 12:47:24-03","UFU","HUFU","55315","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7831","2006","07","13",NA,"Brasil",NA,NA,"Árvore, ca. 10m. Frutos creme-esverdeados.; Beira da Mata.","HUFU00053158",NA,NA,NA,"Schltdl.","Minas Gerais","Capitólio","Região da represa de Furnas, Estrada para Cachoeira Feixo da Serra.","-46.0499992370605","-20.6152992248535",NA,NA,"HUFU00053158","P.H.N.Bernardes","29474","auto","2007","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-05-06 11:51:54-03","UFU","HUFU","31124","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Romero, R.; Nakajima, J.N.; Volpi, R.L.; Pacheco, R.A. & Faria, C.A.","6756","2003","03","13",NA,"Brasil",NA,NA,"Árvore 3 m. Cálice e corola verde.; Mata.","HUFU00053153",NA,NA,NA,"Schltdl.","Minas Gerais","Delfinópolis","Fazenda Águas da Serra, Trilha das cachoeiras.","-46.8539009094238","-20.343900680542",NA,NA,"HUFU00053153","Volpi, R.L.","41380","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2019-05-06 11:51:54-03","UFU","HUFU","12883","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Romero, R.; Nakajima, J.N.","3697","1996","09","23",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Cálice e corola marrom. Estames creme. Estigmas amarelos.; Campo limpo.","HUFU00053176",NA,NA,NA,"Schltdl.","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, Guarita de Sacramento, após o cerrado.","-47.439998626709","-19.8652992248535",NA,NA,"HUFU00053176","Pontes, A.F.","69737","auto","2002","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2019-05-06 11:51:54-03","UFU","HUFU","10702","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1626","1995","11","23",NA,"Brasil",NA,NA,"Árvore, ca. 8m. Cálice e corola esverdeados. Estames creme.; Capão.","HUFU00053167",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Córrego dos Passageiros.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053167","Mello-Silva, R.","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-05-06 11:51:54-03","UFU","HUFU","8867","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1077","1995","05","12",NA,"Brasil",NA,NA,"Árvore, ca. 3,0m. Flores esverdeados. Frutos verdes.; Campo rupestre.","HUFU00053174",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta, trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053174","Mello-Silva, R.","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-05-06 11:51:54-03","UFU","HUFU","15601","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Romero, R.; Nakajima, J.N.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","4485","1997","08","21",NA,"Brasil",NA,NA,"Árvore ca. 3m. Cálice e corola verde-avermelhados. Estames amarelados. Pistilos esverdeados. Frutos arroxeados.; Capão de mata de encosta.","HUFU00053178",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante, vertente do Córrego da Mata.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053178","Pontes, A.F.","57119","auto","2002","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2019-05-06 11:51:54-03","UFU","HUFU","13894","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2198","1997","02","20",NA,"Brasil",NA,NA,"Árvore ca. 5m. Cálice e corola avermelhado-esverdeado. Estames amarelados. Pistilos esverdeados.; Capão de mata.","HUFU00053177",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Retiro de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053177","Pontes, A.F.","57119","auto","2002","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","2019-05-06 11:51:54-03","UFU","HUFU","7184","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.","782","1994","12","11",NA,"Brasil",NA,NA,"Árvore, ca. 2,50m. Cálice e corola esverdeado-avermelhados. Estames amarelos.; Cerrado próximo à guarita de Sacramento.","HUFU00053165",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053165","Mello-Silva, R.","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2019-05-06 11:51:54-03","UFU","HUFU","37509","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A.F. Pontes; M.A. Farinaccio, M Magenta & J.E. Magenta Neto","581","2003","03","17",NA,"Brasil",NA,NA,"Árvore ca. 9m alt. Botões verdes, flores jovens amarelo-esverdeadas e flores maduras amarelo-avermelhadas. Frutos com carpídios estipitados verdes a verce-vináceos, imaturos.; Mata de galeria.","HUFU00053173",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, parte alta da cachoeira Casca D'Anta, córrego das Lavras.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053173","Pontes, A.F.","57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2019-05-06 11:51:54-03","UFU","HUFU","24199","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Sano, P.T.","962","1998","03","21",NA,"Brasil",NA,NA,"Árvore de ca. 4,0m alt.. Folhas discolores. Face abaxial ferrugínea. Sépalas e pétalas verdes. Estames amarelos. Pistilos verdes. Frutos imaturos verde-vináceos.; Cerrado.","HUFU00053160",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo à guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053160","Mello-Silva, R.","57119","auto","1998","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2019-05-06 11:51:54-03","UFU","HUFU","16184","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2889","1997","10","17",NA,"Brasil",NA,NA,"Árvora ca. 3m. Cálice esverdeado. Corola creme-esverdeada. Estames creme. Pistilos esverdeados.; Cerrado.","HUFU00053180",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3Km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053180","Pontes, A.F.","57119","auto","2002","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-05-06 11:51:54-03","UFU","HUFU","15851","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2780","1997","08","24",NA,"Brasil",NA,NA,"Árvore ca. 12m. Cálice e corola creme-esverdeados. Estames amarelados. Pistilos esverdeados. Frutos esverdeados a vinho.; Mata de galeria, solo hidromórfico.","HUFU00053179",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do córrego do Bárbaro.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053179","Pontes, A.F.","57119","auto","2002","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2019-05-06 11:51:54-03","UFU","HUFU","37512","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A.F. Pontes; R. Mello-Silva & L.R. Lima","541","2002","11","08",NA,"Brasil",NA,NA,"Árvore ca. 4m alt. Botões esverdeados. Flors amarelo-avermelhadas, maduras. Fruto com ca. 40 carpídios. Carpídios verde-vináceos.; Campo sujo de encosta.","HUFU00053163",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha na escarpa da cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053163","Pontes, A.F.","57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2019-05-06 11:51:54-03","UFU","HUFU","37508","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A.F. Pontes; M.A. Farinaccio, M Magenta & J.E. Magenta Neto","582","2003","03","17",NA,"Brasil",NA,NA,"Árvore ca. 5m alt. Botões muito jovens ferrugíneos. Frutos com carpídios estipitados verde-vináceos, imaturos.; Cerrado de altitude com afloramentos rochosos.","HUFU00053170",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053170","Pontes, A.F.","57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2019-05-06 11:51:54-03","UFU","HUFU","37507","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A.F. Pontes; M.A. Farinaccio, M Magenta & J.E. Magenta Neto","583","2003","03","17",NA,"Brasil",NA,NA,"Árvore ca. 6m alt. Botões amarelo-esverdeados, flores jovens esverdeadas. Frutos com carpídios estipitados verde-vináceos, imaturos.; Mata de galeria.","HUFU00053168",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte de baixo da cachoeira Casca D'Anta, próximo ao fim da trilha, rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053168","Pontes, A.F.","57119","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-05-06 11:51:54-03","UFU","HUFU","37510","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A.F. Pontes; M.A. Farinaccio, M Magenta & J.E. Magenta Neto","580","2003","03","17",NA,"Brasil",NA,NA,"Árvore 2-8m alt. Flores maduras amarelo-avermelhadas, flores jovens amarelo-esverdeadas. Frutos com carpídios estipitados verde-vináceos, ainda imaturos.; Mata de galeria.","HUFU00053162",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, rio do Peixe.","-46.592778","-20.191944","1289","1289","HUFU00053162","Pontes, A.F.",NA,NA,"2003",NA,NA,"-46.592778","-20.191944",NA,NA,NA,NA,NA,NA,NA
"746","2019-05-06 11:51:54-03","UFU","HUFU","43802","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4134","2005","12","08",NA,"Brasil",NA,NA,"Árvore, ca. 3 m. Cálice e corola marrom, estames creme.; Beira de mata ciliar.","HUFU00053156",NA,NA,NA,"Schltdl.","Minas Gerais",NA,"Região da Represa de Furnas., Estrada depois do Paraíso Perdido em direção ao paredão.",NA,NA,NA,NA,"HUFU00053156","K.B.S.Melo",NA,NA,"2006","08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-08-04 12:47:24-03","UFU","HUFU","44539","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Hattori, E.K.O. & Freitas, F.S.","1705","2006","02","15",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Frut[iculos imaturos verde-arroxeados.; Mata de galeria, borda do riacho Turvo.","HUFU00053154",NA,NA,NA,"Schltdl.","Minas Gerais",NA,"Região da Represa de Furnas., Trilha da cachoeira Feixo da Serra.",NA,NA,NA,NA,"HUFU00053154","K.B.S.Melo",NA,NA,"2006","08","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-05-06 11:51:54-03","UFU","HUFU","46264","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4371","2006","10","26",NA,"Brasil",NA,NA,"Árvore, ca. 5m. Cálice verde, corola avermelhada.; Mata de Galeria.","HUFU00053157",NA,NA,NA,"Schltdl.","Minas Gerais",NA,"Região da Represa de Furnas., Estrada para mineradora Gabi Extrações, último córrego.",NA,NA,NA,NA,"HUFU00053157","K.B.S.Melo",NA,NA,"2007","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-05-06 11:51:54-03","UFU","HUFU","65958","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G. & Tsuji, R.","5587","2005","02","07",NA,"Brasil",NA,NA,"Arbusto com ramos pendentes. Flores verde, passando a amarelas.; Cerrado.","HUFU00001045",NA,NA,NA,"Schltdl.","Minas Gerais","Pedra Azul","estrada para Jequitinhonha, ca. 18,2 km de Pedra Azul.","-41.225556","-16.126944","780","780",NA,"Lopes, J.C.",NA,NA,"2012",NA,NA,"-41.225556","-16.126944",NA,NA,NA,NA,NA,NA,NA
"750","2020-11-27 11:33:10-03","UFU","HUFU","61555","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","s/coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUFU00001046",NA,NA,NA,"Schltdl.","Minas Gerais","Juíz de Fora","Reserva Biológica Municipal Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Garcia, P.O.","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-05-06 11:51:54-03","UFU","HUFU","68473","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Scatigna, A.V.; Silva, J.S.; Costa, M.F.B.; Silva, E.D.; Galvão, J.C. & Tozzi, A.M.G.A.","5","2011","11","13",NA,"Brasil",NA,NA,"Árvore. Ca. 3 m. Corola verde/avermelhada. Cálice verde/castanho.; Mata ciliar.","HUFU00053175",NA,NA,NA,"Schltdl.","Minas Gerais","São João Batista do Glória","Serra da Canastra, Entrada para Cachoeira do Quilombo.","-46.5055999755859","-20.6413993835449",NA,NA,"HUFU00053175",NA,"29048","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-05-06 11:51:54-03","UFU","HUFU","10601","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Zanini, E. & Simão, D.G.","1571","1995","11","21",NA,"Brasil",NA,NA,"Árvore, ca. 4m. Cálice e corola esverdeados. Gineceu creme.; Interior de capão.","HUFU00053166",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Estrada para a cachoeira dos Rolinhos.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053166","Mello-Silva, R.","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-05-06 11:51:54-03","UFU","HUFU","37511","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","A.F. Pontes; R. Mello-Silva & L.R. Lima","546","2002","11","08",NA,"Brasil",NA,NA,"Árvore ca. 10m alt.. Flores jovens esverdeadas. Fruto com carpídios verde-vináceos, imaturos, negros, quando maduros.; Mata ciliar do Rio São Francisco, no interior da mata.","HUFU00053159",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base da cachoeira Casca D'Anta, na trilha que vai à cachoeira.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053159","Pontes, A.F.","57119","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-05-06 11:51:54-03","UFU","HUFU","6750","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; et al.","570","1994","10","17",NA,"Brasil",NA,NA,"Arvoreta, ca. 3,0m. Perigônio marrom. Estames creme.; Paredão, solo pedregoso.","HUFU00053169",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053169","Mello-Silva, R.","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-05-06 11:51:54-03","UFU","HUFU","6776","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; et al.","602","1994","10","19",NA,"Brasil",NA,NA,"Árvore, ca. 8,0m. Perigônio creme. Frutos avermelhados e arroxeados. Botões florais formando galhas.; Interior da mata.","HUFU00053161",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053161","Mello-Silva, R.","57119","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-05-06 11:51:54-03","UFU","HUFU","16419","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2991","1997","10","19",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Cálice e corola externamente verde-acastanhado, internamente verde-creme. Estames creme.; Capão de mata (borda).","HUFU00053164",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Córrego do Bárbaro.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053164","Pontes, A.F.","57119","auto","2002","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-05-06 11:51:54-03","UFU","HUFU","6619","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Romero, R.; et al.","1386","1994","10","18",NA,"Brasil",NA,NA,"Arbusto, ca. 1,0m. Perigônio marrom. Estames creme.; Cerrado.","HUFU00053171",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo à guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053171","Romero, R.","57119","auto","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-05-06 11:51:54-03","UFU","HUFU","5838","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Romero, R.; Nakajima, J.N.","1095","1994","06","29",NA,"Brasil",NA,NA,"Árvore, ca. 2,50m. Tépalas verde-avermelhadas. Estames amarelos.; Cerrado.","HUFU00053181",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00053181","Romero, R.","57119","auto","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-05-06 11:51:54-03","UFU","HUFU","24171","S","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Mello-Silva, R.; Farinaccio, M.A. & Costa, F.N.","1678","1999","09","30",NA,"Brasil",NA,NA,"Árvore 4m alt., DAP 20cm. Casca cinzenta. Folhas discolores. Pétalas verde-avermelhadas. Androceu amarelo, gineceu verde. Frutos imaturos verdes, depois vermelhos.; Entre rochas.","HUFU00053172",NA,NA,NA,"Schltdl.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha para a parte inferior da cachoeira Casca D'Anta, partindo do alto da serra.","-46.3657989501953","-20.2453002929688","900","1200","HUFU00053172","Mello-Silva, R.","57119","auto","1999","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
