"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","year","month","day","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"3260","2020-11-04 17:29:27-03","UEM","HUEM","2170","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","L.M.Garcia","S.Rodrigues","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000026519",NA,"20","1992","10","19","rio Paraná, mata do Araldo.","Arbórea. Flores brancas. Área alagada.","2019","10",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"3261","2019-07-03 20:06:28-03","UEM","HUEM","3798","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","In Flora do Brasil","Ma.C.Souza","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000019336","HUEM000019336","562","1993","03",NA,"Rio Paraná., Mata do Araldo.","Plântula.","2019","02","04",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"3262","2020-11-04 17:29:27-03","UEM","HUEM","3040","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","L.M.Garcia","Ma.C.Souza-Stevaux","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000026517",NA,"258","1992","11","07","rio Paraná, mata do Araldo. Parcela 21.","Arbóreo, flor branca, fruto piloso.Frequência rara. Solo alagado. Árvore debruçada sobre lâmina d'água.","2019","10",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"3263","2020-11-04 17:29:27-03","UEM","HUEM","2364","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","L.M.Garcia","Ma.C.Souza","Brasil","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000026499",NA,"465","1992","06","06","rio Paraná, mata do Araldo. Parcela 3.","Arbórea.","2019","10",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"3264","2020-11-04 17:29:27-03","UEM","HUEM","12841","S","Plantae","Leguminosae","Inga","vera",NA,"Inga vera","Willd.","L.M.Garcia","Alves, EM; colaboradores","Brasil","Paraná","Querência do Norte","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"HUEM000006139","HUEM000006139","159","2005","10","07","rio Paraná, Porto Brasílio",NA,"2020","03",NA,NA,NA,NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA
"3265","2020-11-04 17:29:27-03","UEM","HUEM","12775","S","Plantae","Leguminosae","Inga","vera",NA,"Inga vera","Willd.","Ma.C.Souza","Alves, EM; colaboradores","Brasil","Paraná","Querência do Norte","-53.4844017028809","-23.0835990905762",NA,NA,NA,NA,"HUEM000006110","HUEM000006110","511","2006","08","14","rio Paraná, Porto Brasílio, APA",NA,"2015","08",NA,NA,NA,NA,NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA
"3266","2020-11-04 17:29:27-03","UEM","HUEM","8393","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Rubim Filho, CJ","Brasil","São Paulo","Guatapará","-48.0299987792969","-21.4899997711182",NA,NA,NA,NA,"HUEM000006120","HUEM000006120","s.n.","1995","03","24","Rio Mogiguaçu, Margem direita","Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"20896","auto",NA,NA,NA,NA,NA,NA
"3267","2020-11-04 17:29:27-03","UEM","HUEM","8431","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Rubim Filho, CJ","Brasil","São Paulo","Guatapará","-48.0299987792969","-21.4899997711182",NA,NA,NA,NA,"HUEM000006121","HUEM000006121","s.n.","1995","10","28","Rio Mogiguaçu, Margem esquerda do rio (ao lado do Rio Claro); segunda correnteza","Flores brancas; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"20896","auto",NA,NA,NA,NA,NA,NA
"3268","2020-11-04 17:29:27-03","UEM","HUEM","5461","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Rubim Filho, CJ","Brasil","São Paulo","Guatapará","-48.0299987792969","-21.4899997711182",NA,NA,NA,NA,"HUEM000006105","HUEM000006105","s.n.","1995","10","28","Rio Mogiguaçu, Margen direita do rio; barranco; segunda correnteza","Árvore de 5 a 6 m de altura; flores brancas; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"20896","auto",NA,NA,NA,NA,NA,NA
"3269","2020-11-04 17:29:27-03","UEM","HUEM","5460","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Rubim Filho, CJ","Brasil","São Paulo","Guatapará","-48.0299987792969","-21.4899997711182",NA,NA,NA,NA,"HUEM000006109","HUEM000006109","s.n.","1995","02","23","Rio Mogiguaçu, Mata","Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"20896","auto",NA,NA,NA,NA,NA,NA
"3270","2020-11-04 17:29:27-03","UEM","HUEM","2561","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Feddersen Jr.; A.","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006119","HUEM000006119","141","1986","02","05","Arredores do campus-UNESP","Árvore até 2,5 m de altura; frutos castanhos; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3271","2020-11-04 17:29:27-03","UEM","HUEM","2223","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Menacci, PC; Zipparro, V","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006117","HUEM000006117","17","1989","08",NA,"Bairro Bela Vista, Arredores do Campus de Rio Claro; cultivado","Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3272","2020-11-04 17:29:27-03","UEM","HUEM","2563","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Cesar, O","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006113","HUEM000006113","s.n.","1982","10","22","Bairro Bela Vista, Arredores do Campus de Rio Claro; cultivado","Arbusto até 3 m de altura; inflorescências amarelas; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3273","2020-11-04 17:29:27-03","UEM","HUEM","2224","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Menacci, PC; Zipparro, V","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006118","HUEM000006118","16","1989","08",NA,"Bairro Bela Vista, Arredores do Campus de Rio Claro; cultivado","Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3274","2020-11-04 17:29:27-03","UEM","HUEM","2559","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Sartori Paoli, AA","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006115","HUEM000006115","18","1985","10","04","Fazenda São José, Mata","Árvore até 9 m de altura; DAP=15 cm; flores brancas; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3275","2020-11-04 17:29:27-03","UEM","HUEM","2225","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Menacci, PC; Zipparro, V","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006111","HUEM000006111","15","1989","08",NA,"Ribeirão Claro, Mata ciliar","Porte arbóreo; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3276","2020-11-04 17:29:27-03","UEM","HUEM","2562","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possette, RFS","Ma.C.Souza","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUEM000006114","HUEM000006114","190","1984","08","30","UNESP","Árvore até 4 m de altura; flores amarelas; planta cultivada; Mata Mesófila Semidecídua.","2007","01",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA
"3277","2021-03-10 11:38:38-03","UNILA","EVB","3390","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Lima, L.C.P.","Caxambu, M.G.; Siqueira, E.L.; Ré, T.M.; Dettke, G.A.","Brasil","Paraná","Foz do Iguaçu","-54.432778","-25.692778","54º25'58''W","25º41'34''S","150","150","EVB003390","EVB003390","7941","2017","10","19","Parque Nacional do Iguaçu. Restaurante. Parque Nacional do Iguaçu","Flores com filetes alvos. Habitat: A montante das Cataratas do Iguaçu. Relevo suavemente ondulado com vegetação do tipo Floresta Estacional Semidecidual Aluvial Habito: Arvoreta, heliófita, ripária","2019","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3278","2021-03-10 11:38:38-03","UNILA","EVB","1383","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Lima, L.C.P.","Lima, L.C.P.","Brasil","Paraná","Foz do Iguaçu","-54.437222","-25.650556","54º26'14''W","25º39'2''S","237","237","EVB001383","EVB001383","891","2017","02","13","Parque Nacional do Iguaçu. Trilha do Macuco. Parque Nacional do Iguaçu",NA,"2017","02","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3279","2021-03-10 11:38:38-03","UNILA","EVB","2837","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Da Silva, D.R.","Da Silva, D.R.; Dama, V.J.; Moura, A.P.","Brasil","Paraná","Capanema","-53.663889","-25.511389","53º39'50''W","25º30'41''S","241","241","EVB002837",NA,"348","2018","07","09","Área do reservatório da UHE Baixo Iguaçu. Mata do lado esquerdo do rio Iguaçu.","Inflorescência alvacenta. Folhas cartáceas. Habitat: Floresta Ripária sobre solo argiloso. Associação entre Latossolo e Nitossolo Vermelho. Habito: Árvore","2018","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3280","2021-03-10 11:38:38-03","UNILA","EVB","2828","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Lima, L.C.P.","Huergo, E.M.; Lima, L.C.P.","Brasil","Paraná","Foz do Iguaçu","-54.575","-25.486944","54º34'30''W","25º29'13''S","224","224","EVB002828","EVB002828","59","2018","09","06","Vila A. Condomínio Terras Alpha 2 - Alameda das Copaíbas.","Flor branca. Fruto imaturo verde, maduro amarelo. Habitat: Terreno baldio - Área urbana. Habito: Árvore","2019","02","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3281","2021-03-10 11:38:38-03","UNILA","EVB","3715","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Huergo,E.M.","Huergo,E.M.","Brasil","Paraná","Céu Azul","-53.725833","-25.089444","53º43'33''W","25º5'22''S",NA,NA,"EVB003715","EVB003715","139","2019","02","27","Parque Nacional do Iguaçu. Céu azul. Parque Nacional do Iguaçu","Fruto do tipo vagem, marrom quando maduro. Habitat: Borda da floresta. Habito: Arbórea","2019","08","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3282","2021-03-10 11:38:38-03","UNILA","EVB","4266","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Vieira, H.T.P.","Fusiger, F.A.; Souza, M.A.; Vieira, H.T.P.","Brasil","Paraná","Foz do Iguaçu","-54.567222","-25.502222","54º34'2''W","25º30'8''S",NA,NA,"EVB004266",NA,"3","2018","09","20","Avenida Araucária.","Estames brancos Habitat: borda de mata Habito: Arbóreo","2018","11","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3283","2021-03-10 11:38:38-03","UNILA","EVB","473","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Flecha, C.A.","Penayo, F.","Brasil","Paraná","Foz do Iguaçu","-54.584722","-25.509722","54º35'5''W","25º30'35''S",NA,NA,"EVB000473","EVB000473","1","2015","09","24",NA,NA,"2016","06","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3284","2021-03-10 11:38:38-03","UNILA","EVB","1355","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Calambás, L.F.","Lima, L.C.P.","Brasil","Paraná","Foz do Iguaçu","-54.437778","-25.648889","54º26'16''W","25º38'56''S","251","251","EVB001355","EVB001355","786","2016","11","05","Parque Nacional do Iguaçu. Próximo a trilha do Macuco. Parque Nacional do Iguaçu",NA,"2017","02","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3285","2021-03-10 11:38:38-03","UNILA","EVB","318","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Garrido, F.; Huergo, E.M.","Buttura, E.","Brasil","Paraná","Guaíra","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,NA,"EVB000318","EVB000318","635","1981","01","21","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas",NA,"2016","09","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3286","2021-03-10 11:38:38-03","UNILA","EVB","999","PreservedSpecimen","Plantae","Fabaceae","Inga","vera",NA,"Inga vera","Willd.","Huergo, E.M.","Arcain, B.M.S.","Brasil","Paraná","Foz do Iguaçu","-54.557222","-25.442778","54º33'26''W","25º26'34''S",NA,NA,"EVB000999","EVB000999","24","2016","10","05","Ervanário de plantas medicinais.","Flor amarela esverdeada. Flor aromática, folha aveludada Habitat: Solo argiloso Habito: Arbórea","2019","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3287","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000547293","S","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) Penn.",NA,"George Gardner; b.1812; d.1849; Gardner","Brasil",NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4977874",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"3288","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","vera","affinis","Inga vera affinis","Silveira, M; Daly, D; Saraiva, R S; WALTHIER, F C; GEBHARDS,",NA,"Daly, DC","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA
"3289","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","vera","affinis","Inga vera affinis","Silveira, M; Daly, D; Saraiva, R S; WALTHIER, F C; GEBHARDS,",NA,"Figueiredo, CS","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA
"3290","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Inga","vera","affinis","Inga vera affinis","Silveira, M; Daly, D; Saraiva, R S; WALTHIER, F C; GEBHARDS,",NA,"Lima, L","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alismatales",NA,NA,NA,NA,NA,NA,NA,NA
"3291","2016-12-19 13:51:26-02","PERD","PERD","362","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Nunes, SRDFS;","Nunes, SRDF da S; Pereira, RM","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"101","2001","10","01","Parque Estadual do Rio Doce, Estrada do Salão Dourado","Árvore. Cálice e corola verdes. Corola reflexa e filetes brancos.","2001","11","07",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3292","2016-12-19 13:51:26-02","PERD","PERD","454","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Garcia, FCP","Silva, AF","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"1624","1989","09","22","Parque Estadual do Rio Doce","Árvore de até 7m, flores brancas aromáticas.","1998","05","07",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3293","2016-12-19 13:51:26-02","PERD","PERD","250","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.",NA,"Bortoluzzi, RLC; Bovini, MG; Sr. Waldemar; Rogério.","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"415","1998","12","15","Parque Estadual do Rio Doce, Lagoa do Aníbal.","Árvore ca. 6m de altura. Frutos verdes imaturos. Na entrada da lagoa.",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3294","2016-12-19 13:51:26-02","PERD","PERD","248","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.",NA,"Bortoluzzi, RLC; Bovini, MG; Sr. Waldemar; Rogério.","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"414","1998","12","15","Parque Estadual do Rio Doce, Lagoa do Aníbal.","Árvore ca. 6m de altura. Frutos verde imaturos. Na entrada da Lagoa do Aníbal.",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3295","2016-12-19 13:51:26-02","PERD","PERD","247","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Bortoluzzi, RLC","Bortoluzzi, RLC; Morais, GAP; Marquinhos; Rogério","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"288","1998","10","28","Parque Estadual do Rio Doce, Lagoa do Aníbal.","Árvore ca. 5m de altura, na beira da lagoa. Inflorescência com flores vistosas, sépalas marrom.","1998","10","28",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3296","2016-12-19 13:51:26-02","PERD","PERD","249","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Garcia, FCP; Bortoluzzi, RLC","Bortoluzzi, RLC; Morais, GAP; Rogério","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"335","1998","10","28","Parque Estadual do Rio Doce, Ponte Queimada.","Árvore ca. 8m de altura; ocorre nas margens do rio Doce, flores secas, estames vermelhos. Frutos verdes pilosos imaturos.","1998","10","28",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3297","2016-12-19 13:51:26-02","PERD","PERD","368","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Nunes, SRDFS;","Nunes, SRDF da S; Santos, AG","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"110","2001","10","26","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","Árvore com ca. 12m de altura, com flores de filetes brancos, cálice e corola verde-amarelados, com cheiro adocicado.","2001","11","07",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3298","2016-12-19 13:51:26-02","PERD","PERD","450","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Nunes, SRDFS;","Nunes, SRDF da S; Santos, AG","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"173","2002","03","22","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","Árvore ca. 8m de altura; inflorescências com botões florais e flores abertas de filetes brancos. Apenas um fruto (parecendo velho) estava presente.","2002","03",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3299","2016-12-19 13:51:26-02","PERD","PERD","484","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Nunes, SRDFS;","Nunes, SRDF da S","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"186","2002","04","18","Parque Estadual do Rio Doce, Trilha da Lagoa Carioca","Árvore ca. 10m alt., com flores de filetes brancos, cálice e corola verdes.","2002","04",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3300","2016-12-19 13:51:26-02","PERD","PERD","246","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.",NA,"Bortoluzzi, RLC; Garcia, FCP; Sr. Waldemar; Rogério","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"376","1998","11","27","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","Árvore ca. 6m de altura. Frutos verde escuro imaturos. Coleta nas margens da Lagoa do Aníbal.",NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3301","2016-12-19 13:51:26-02","PERD","PERD","437","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Garcia, FCP; Nunes, SRDFda S","Nunes, SRDF da S; Pereira, RM; Santos, WQ dos; Almeida, ED","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"157","2002","03","13","Parque Estadual do Rio Doce, Trilha da Lagoa do Aníbal.","Árvore, com flores de filetes brancos, cálice e corola verdes e botões florais.","2002","09",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3302","2016-12-19 13:51:26-02","PERD","PERD","267","S","Plantae","Leguminosae-Mim","Inga","vera",NA,"Inga vera","Willd.","Nunes, SRDFS;","Bortoluzzi, RLC; Morais, GAP","Brasil","MG","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"100","1998","04","06","Parque Estadual do Rio Doce, Trilha do Mumbaça.","Folhas compostas paripenadas com raque alada, uma glândula presente na parte central entre os dois pecíolos das jugas. Frutos acanalados, com fissuras longitudinais, cor marrom quando secos.","2001","11","08",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"3303","2020-11-12 16:59:31-03","UEL","FUEL","49152","PreservedSpecimen","Plantae","Leguminosae","Inga","vera",NA,"Inga vera","Willd.","Sobral, M","Verdi, M; Hasckel, RP; Klemz, G","Brasil","Santa Catarina","Anita Garibaldi","-51.033611","-27.851944","-51.033611","-27.851944","833","833","FUEL001480",NA,"1437","2009","01","26","São Paulo",NA,"2009","03",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"3304","2020-11-12 16:59:31-03","UEL","FUEL","33715","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Possete, RFS","Mansano, VF; et al.","Brasil","Uf Nao Selecionada",NA,NA,NA,NA,NA,NA,NA,"FUEL001497",NA,"100","1999","11","05","Margens do Lago Juparanã",NA,"2007","01",NA,NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"3305","2020-11-12 16:59:31-03","UEL","FUEL","34092","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Dias, MC","J.C. de Souza; et al.","Brasil","São Paulo","Potirendaba","-49.377222","-21.042778","-49.377222","-21.042778",NA,NA,"FUEL001486",NA,"50","1999","06","08","Trecho da Mata Ciliar do Ribeirão Cubatão",NA,"2001","07","16",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"3306","2020-11-12 16:59:31-03","UEL","FUEL","40610","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Custódio, L; Custódio Filho, A","Brasil","São Paulo","Itapetininga","-48","-23.566667","-48","-23.566667",NA,NA,"FUEL013233",NA,"445","1997","11","11","Estação Experimental",NA,"2014","10","06",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"3307","2020-11-12 16:59:31-03","UEL","FUEL","42978","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Lescano, LEAM; Nunes, GP; Noguchi, DK","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.824444","-21.651944","-57.824444","-21.651944",NA,NA,"FUEL013236",NA,"299","2005","04","17","Estrada Bocaiuval 1 (Ponte Rio Monguijá), Formação Mata aberta.",NA,"2014","10","06",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"3308","2020-11-12 16:59:31-03","UEL","FUEL","50035","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.",NA,"Ferreira Jr, M; Francisco, EM","Brasil","Paraná","Londrina","-51.006806","-23.378444","-51.006806","-23.378444","332","332","FUEL013288",NA,"271","2011","09","27","Estação de captação de água da SANEPAR (Rio Tibagi",NA,"2014","10","06",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"3309","2020-11-12 16:59:31-03","UEL","FUEL","21496","PreservedSpecimen","Plantae","Leguminosae","Inga","vera","affinis","Inga vera affinis","(DC.) T.D.Penn.","Pennington, TD","Hatschbach, G","Brasil","Bahia","Ibotirama","-43.2206001281738","-12.1852998733521",NA,NA,NA,NA,"FUEL001501",NA,"44159","1981","10","11","Rio São Francisco, 2 km acima de Ibotirama, 2 Km acima de Ibotirama",NA,"1996",NA,NA,NA,NA,NA,"Tracheophyta","Fabales","71086","auto",NA,NA,NA,NA,NA,NA
