"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"146","2013-01-28 05:13:00-02","MO","MOBOT","2442048","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Andres E. Johnson","Johnson 835","2001","1","28","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","Ezcurra, C.","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í","-54.11666","-25.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2013-01-28 05:13:00-02","MO","MOBOT","2442066","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Andres E. Johnson","Johnson 884","2001","7","17","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","Ezcurra, C.","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, camino de acceso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2010-05-05 17:37:00-03","MO","MOBOT","2456357","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Juan H. Hunziker","Hunziker 2608","1948","7","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham",NA,"Paraná",NA,"Foz de Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-06-22 05:25:00-03","MO","MOBOT","2456372","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Pe. Raulino Reitz","Reitz 1522","1946","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham",NA,"Santa Catarina",NA,"Araranguá. Praia Grande Capoeira",NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-12-23 06:59:00-02","MO","MOBOT","2492831","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Karl Fiebrig","Fiebrig 6040",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham",NA,"Alto Paraná",NA,"in regione fluminis Alto Paraná","-54.61666","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2014-04-21 14:35:00-03","MO","MOBOT","3070410","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Apparicio P. Duarte","Duarte 1644","1949","12","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","W.D. Stevens","Paraná",NA,"PN Iguacú, abaixo do salto e margen do S. Joao, Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"152","2014-04-21 14:45:00-03","MO","MOBOT","3070528","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Gert G. Hatschbach|J. Saldaña","Hatschbach 55260","1991",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","W.D. Stevens","Paraná",NA,"Barra do Rio Caputera (mun. Pinhao)",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"153","2008-05-27 22:02:00-03","MO","MOBOT","3078490","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Itaipú Binacional","Itaipú Binacional 1001","1982","4","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","C Ezcurra","Paraná",NA,"Rio Itabo; sotobosque, ribera de rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2010-01-29 13:43:00-02","MO","MOBOT","3078587","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Per Dusén","Dusén 7379","1908",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","Lindau","Paraná",NA,"Lajos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2013-01-28 05:13:00-02","MO","MOBOT","3391631","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Andres E. Johnson","Johnson 835","2001","1","28","South America","Argentina",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham",NA,"Misiones","General Manuel Belgrano","R.V.S. Urugua-í.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-12-05 21:16:00-02","MO","MOBOT","3078378","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","M. Ortiz","Ortiz 001280","1989","5","18","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","C Ezcurra","Caazapá",NA,"Tavai-Cia Toranso.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2018-07-16 16:51:30-03","UNIOESTE","UNOP","9209","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Assis, R.E.; Temponi, L.G.; Hentz, E.; Nunes, A.N.T.; Assis, R.E.; Temponi, L.G.; Hentz, E.; Nunes, A.N.T.","166","2016","07","14",NA,"Brasil",NA,NA,"Erva, aprox. 50 cm alt., flor lilás externamente, internamente com linhas brancas.",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Lindoeste","Linha Goes","-53.576099395752","-25.2600002288818",NA,NA,NA,NA,"14969","auto","2016","07","30",NA,NA,NA,NA,NA,NA
"158","2018-09-12 14:47:58-03","UNIOESTE","UNOP","3963","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Caxambu, M.G.; Siqueira, E.L.; Stencel, L.F.; Siqueira, E.L.; Stencel, L.F.","7399","2016","04","15",NA,"Brasil",NA,NA,"Erva semi-ciófila, ca. 0,60 m. Flores com cálice verde e corosa rosa",NA,NA,NA,"(Nees) V.A.W.Graham","Caxambu, M.G.","Paraná","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen","-51.950028","-24.374528","627","627",NA,NA,NA,NA,"2016","05","21","-51.950028","-24.374528",NA,NA,NA,NA
"159","2019-05-20 08:20:11-03","UNIOESTE","UNOP","10167","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Temponi, L.G.; Rauber, C.R.; Zabotti, K.; Temponi, L.G.; Rauber, C.R.; Zabotti, K.","218","2019","04","04",NA,"Brasil",NA,NA,"Corola roxa, com maculas brancas",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Capanema","Parque Nacional do Iguaçu, Silva Jardim","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"23753","auto","2019","05","12",NA,NA,NA,NA,NA,NA
"160","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9458","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rauber, C.R.; Hentz Junior, E.J.; Toscan M.A.G.; Winter, F.; Hentz Junior, E.J.; Toscan M.A.G.; Winter, F.","116","2018","07","05",NA,"Brasil",NA,NA,"Erva, caule verde, folha verde discolor membranácea, cálice verde, corola lilas, antecas com tecas enegrescente",NA,NA,NA,"(Nees) V.A.W.Graham","Rauber, C.R.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha Poço Preto","-54.41475","-25.603944",NA,NA,NA,NA,NA,NA,"2018","07","13","-54.41475","-25.603944",NA,NA,NA,NA
"161","2018-12-20 14:19:34-02","UNIOESTE","UNOP","9149","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rauber, C.R.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.","30","2018","05","22",NA,"Brasil",NA,NA,"Subarbusto 50 cm, caule verde, folha verde discolor, brácteas verdes, cálice branco, corola branca e lilás",NA,NA,NA,"(Nees) V.A.W.Graham","Temponi, L.G.; Rauber, C.R.; Reinke, R.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha da Represa","-54.469194","-25.6265",NA,NA,NA,NA,NA,NA,"2018","06","07","-54.469194","-25.6265",NA,NA,NA,NA
"162","2019-05-20 08:20:11-03","UNIOESTE","UNOP","10169","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Temponi, L.G.; Rauber, C.R.; Wink, J.G.; Temponi, L.G.; Rauber, C.R.; Wink, J.G.","221","2019","05","07",NA,"Brasil",NA,NA,"corola branca, com maculas roxas",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Br próximo a Trilha do Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"39570","auto","2019","05","12",NA,NA,NA,NA,NA,NA
"163","2018-04-19 15:15:11-03","UNIOESTE","UNOP","8631","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Escher, A.; Conceição, L.H.S.M.; Escher, A.; Conceição, L.H.S.M.","156","2016","07","07",NA,"Brasil",NA,NA,"Erva, ereta ou decumbente, até ca. 0,50 m alt. Corola alva externamente, internamente roxa com linhas brancas.",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha de visitação.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"39570","auto","2016","09","05",NA,NA,NA,NA,NA,NA
"164","2019-05-20 08:20:11-03","UNIOESTE","UNOP","10170","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Temponi, L.G.; Rauber, C.R.; Zabotti, K.; Temponi, L.G.; Rauber, C.R.; Zabotti, K.","222","2019","04","04",NA,"Brasil",NA,NA,"corola branca, com as extremidades roxas e maculas roxas",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"39570","auto","2019","04","15",NA,NA,NA,NA,NA,NA
"165","2019-05-20 08:20:11-03","UNIOESTE","UNOP","10168","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Temponi, L.G.; Rauber, C.R.; Wink, J.G.; Temponi, L.G.; Rauber, C.R.; Wink, J.G.","220","2019","05","07",NA,"Brasil",NA,NA,"Corola roxa com maculas brancas",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha do Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"39570","auto","2019","05","12",NA,NA,NA,NA,NA,NA
"166","2018-07-16 16:51:30-03","UNIOESTE","UNOP","9214","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Hammes, J.K.; Assis, R.E.; Temponi, L.G.; Hentz, E.; Nunes, A.N.T.; Assis, R.E.; Temponi, L.G.; Hentz, E.; Nunes, A.N.T.","171","2016","06","01",NA,"Brasil",NA,NA,"Erva, aprox. 50 cm alt., flor lilás externamente, internamente com linhas brancas.",NA,NA,NA,"(Nees) V.A.W.Graham","Hammes, J.K.","Paraná","Lindoeste","Linha Goes","-53.576099395752","-25.2600002288818",NA,NA,NA,NA,"14969","auto","2016","07","04",NA,NA,NA,NA,NA,NA
"167","2020-07-10 09:43:08-03","MBML","MBML-HERBARIO","43934",NA,"Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","L. B. Santos; F.L.S. Ferreira","527","2010","02","18",NA,"Brasil",NA,NA,"Mata Atlântica, floresta estacional semidecídua. Herbácea, comum na beira do fragmento, cálice verde, corola com base branca e ápice roxo","MBML043934",NA,NA,"(Nees) V.A. Graham","L.B. Santos/III-2010","São Paulo","Botucatu","Parque ecológico da Pavuna, da sede até o lago e volta contornando a borda, depois descida até a primeira cachoeira pela trilha a direita","-46.511111","-22.8375","750","750","MBML043934",NA,NA,NA,NA,NA,NA,"46W30'40","22S50'15",NA,NA,NA,NA
"168","2020-06-15 15:28:07-03","UNESP-RC","HRCB","32269","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Carneiro, C.E.","43","2000","02","25",NA,"Brasil",NA,NA,"Erva ca. 70cm alt. ; botões fechados verdes e levemente rosados ; flor arroxeada.",NA,NA,NA,"(Nees) V.A. Graham","Azevedo, I.H.F.","São Paulo","Analândia",NA,"-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"14271","auto","2017","05","18",NA,NA,NA,NA,NA,NA
"169","2020-06-15 15:28:07-03","UNESP-RC","HRCB","20098","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Kiyama, C.Y.","84","1995","04","18",NA,"Brasil",NA,NA,"Subarbusto; flores lilás-claro",NA,NA,NA,"(Nees) V.A.W. Graham","Kameyama, C.","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"17840","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-15 15:28:07-03","UNESP-RC","HRCB","20492","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Bernacci, L.C.","1245","1995",NA,NA,NA,"Brasil",NA,NA,"Subarbusto ca. 20cm alt., flores lilás com estrias brancas",NA,NA,NA,"(Nees) V.A.W. Graham","Kameyama, C.","São Paulo","Monte Alegre do Sul",NA,"-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"11114","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-15 15:28:07-03","UNESP-RC","HRCB","20613","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, J.Y.","954","1995","05","08",NA,"Brasil",NA,NA,"Flores com lábio inferior lilaz com centro branco",NA,NA,NA,"(Nees) V.A.W. Graham","Kameyama, C.","São Paulo","Pedra Bela",NA,"-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-15 15:28:07-03","UNESP-RC","HRCB","52297","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Lombardi","7688","2010","03","25",NA,"Brasil",NA,NA,"Erva decumbente, folhas papiráceas, cálice verde, corola externamente lilás esbranquiçada, internamente lilás",NA,NA,NA,"(Ness) V.A. Graham","Oliveira, A.P.C.","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"13859","auto","2010","08",NA,NA,NA,NA,NA,NA,NA
"173","2020-06-15 15:28:07-03","UNESP-RC","HRCB","20614","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, J.Y.","1002","1995","05","09",NA,"Brasil",NA,NA,"Herbáceo com 0,6m, flor liaz com centro branco",NA,NA,NA,"(Nees) V.A.W. Graham","Wasshausen, D.C.","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-15 15:28:07-03","UNESP-RC","HRCB","19098","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Souza, V.C.","5739","1994","04","15",NA,"Brasil",NA,NA,"Erva até 40cm alt., corola rósea",NA,NA,NA,"(Nees) V.A.W. Graham","Kameyama, C.","São Paulo","Pindorama",NA,"-48.924444","-21.223611",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"48º55'28W","21º13'25S",NA,NA,NA,NA
"175","2020-06-15 15:28:07-03","UNESP-RC","HRCB","19513","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Tamashiro, J.Y.","797","1995","04","11",NA,"Brasil",NA,NA,"Herbácea, flores lilazes",NA,NA,NA,"(Nees) V.A.W. Graham","Kameyama, C.","São Paulo","Joanópolis",NA,"-46.189722","-22.895833","1280","1280",NA,NA,NA,NA,NA,NA,NA,"46º11'23W","22º53'45S",NA,NA,NA,NA
"176","2020-06-15 15:28:07-03","UNESP-RC","HRCB","52006","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Santos, L.B.","527","2010","02","18",NA,"Brasil",NA,NA,"Herbácea, comum na beira do fragmento, cálice verde, corola com base branca e ápice roxo",NA,NA,NA,"(Ness) V.A. Graham","Santos, L.B.","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375","750","750",NA,NA,NA,NA,"2010","03",NA,"46º30'40W","22º50'15S",NA,NA,NA,NA
"177","2020-06-15 15:28:07-03","UNESP-RC","HRCB","51205","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Santos, L.B.","280","2009","05","28",NA,"Brasil",NA,NA,"Herbácea, 0,8 m, beira da trilha, folhas membranáceas, corola roxa, de base mais clara, botões verdes",NA,NA,NA,"(Nees) V.A.Graham","Santos, L.B.","São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375","750","750",NA,NA,NA,NA,"2009","06",NA,"46º30'40W","22º50'15S",NA,NA,NA,NA
"178","2020-06-15 15:28:07-03","UNESP-RC","HRCB","69502","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Azevedo",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees) V.A.W. Graham","Azevedo, I.H.F.","São Paulo","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade","-47.877653",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47º52'39.55W","22º40'88.63S",NA,NA,NA,NA
"179","2020-06-15 15:28:07-03","UNESP-RC","HRCB","49401","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Lombardi","7304","2008","02","20",NA,"Brasil",NA,NA,"Erva, sub-bosque em área muito úmida , folhas herbáceas, flores lilases.",NA,NA,NA,"(Nees) V.A.W. Graham","Santos, L.B.","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.935778","-23.230444",NA,NA,NA,NA,NA,NA,"2008","11",NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA
"180","2020-06-15 15:28:07-03","UNESP-RC","HRCB","51055","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Santos, L.B.","130","2009","04","22",NA,"Brasil",NA,NA,"Herbácea, 0,3m, interior da mata, corola roxa, com a coloração mais acentuada próximo do ápice.",NA,NA,NA,"(Nees) V.A.W. Graham","Santos, L.B.","São Paulo","Botucatu","Parque Ecológico da Pavuna","-48.513056","-22.841667","761","761",NA,NA,NA,NA,"2009","06",NA,"48º30'47W","22º50'30S",NA,NA,NA,NA
"181","2020-06-15 15:28:07-03","UNESP-RC","HRCB","53029","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Echternacht, L.","453","2004","05","18",NA,"Brasil",NA,NA,"Erva em sub-bosque. Corola branca, com o lábio listrado de rosa e branco no interior.",NA,NA,NA,"(Nees) V.A.W. Graham","Echternacht, L.","Minas Gerais","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-12-19 11:16:50-03","UFG","UFG","3468","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rizzo, J.A.","9091","1973","06","26",NA,"Brasil",NA,NA,"40cm; corola roxa.","UFG003468",NA,NA,"(Nees) V.A.W. Graham","Côrtes, A.L.A.","Goiás","Itumbiara","À margem esquerda do rio Paranaíba, 20km de Itmbiara seguindo rio acima; mata.","-49.2153015136719","-18.4192008972168",NA,NA,NA,NA,"77216","auto","2010","04","20",NA,NA,NA,NA,NA,NA
"183","2019-12-19 11:16:50-03","UFG","UFG","2897","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rizzo, J.A.; Barbosa, A.","1655","1968","07","03",NA,"Brasil",NA,NA,"Herbácea; corola roxa.","UFG0002897",NA,NA,"(Nees) V.A.W. Graham","Côrtes, A.L.A.","Goiás","Goiânia","Às margens do ribeirão João Leite, que a 400m deságua no rio Meia Ponte; mata e zonas alagadas.","-49.2538986206055","-16.6786003112793",NA,NA,"UFG0002897",NA,"25250","auto","2010","04","20",NA,NA,NA,NA,NA,NA
"184","2019-12-19 11:16:50-03","UFG","UFG","9133","S","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Rizzo, J.A.","9133","1973","07","19",NA,"Brasil",NA,NA,"Herbácea, 30cm; corola lilás.","UFG009133",NA,NA,"(Nees) V.A.W. Graham","Côrtes, A.L.A.","Goiás","Itumbiara","À margem esquerda do rio Paranaiba, 20km de Itumbiara seguindo rio acima; mata.","-49.2153015136719","-18.4192008972168",NA,NA,NA,NA,"77216","auto","2010","04","20",NA,NA,NA,NA,NA,NA
"185","2021-03-17 14:34:27-03","UTFPR-SL","SHPR","470","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","Biral, L. | C.C. Araújo | V. Cavarzere","1606","2019","05","04","América do Sul","Brasil","exsicata",NA,"Herbácea, folhas membranáceas, corola roxa.Habitat: Floresta estacional semidecidual","SHPR000470","Anthophyta",NA,"(Nees) V. A.W. Graham","Biral, L.","Paraná","Campo Mourão","Parque Estadual Lago Azul.","-52.326436","-24.104561",NA,NA,NA,NA,NA,NA,"2019","06",NA,"52º19'35.17 W","24º06'16.42 S",NA,NA,NA,NA
"186","2021-02-04 10:24:45-03","UFRPE","HST","14317","PreservedSpecimen","Plantae","Acanthaceae","Justicia","lythroides","Justicia lythroides","M.L.Bordin; et al.","s.n.","1989","04","05",NA,"Brasil",NA,NA,"Arbustivo; flor roxa.","HST014317",NA,NA,"(Nees) V.A.W.Graham",NA,"Paraná","Ibiporã","Horto Florestal, Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-07-31 14:31:59-03","CPATSA","HTSA","3920","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","S.R. Slusarski","229","2003","04","15",NA,"Brasil",NA,NA,"Herbácea 0,7cm corola branca ou arroxeadasa com guia de nectário bordo. Fragmento 1.",NA,NA,NA,NA,NA,"Paraná","Londrina","Fazenda Figueira Paiquerê","-51.632222","-23.902222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.632222","-23.902222",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","L. Riedel & -- Lund","1983","1834","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"São Paulo",NA,"Yparema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","2543240","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","19212","1968","5","8","South America","Brazil",NA,NA,NA,"US02883433",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Est. Paraná, Mun. Rio Branco do Sul, Ribeirinha.",NA,NA,NA,NA,"US02883433_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","3384695","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","J. A. Carneiro","960","2000","6","7","South America","Brazil",NA,NA,NA,"US02883421",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Fazenda Monte Verde, Mata de Cruzeiro (Mun. Jundiaí do Sul).",NA,NA,NA,NA,"US02883421_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","1619946","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","E. L. Ekman","927","1908","1",NA,"South America","Argentina",NA,NA,NA,"US02883448",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Misiones",NA,"Posadas, Bonpland, in sitae primaeva ad flum. Yabebiry.",NA,NA,NA,NA,"US02883448_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","2543253","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach & O. Guimarães","1915/238*","1968","4","24","South America","Brazil",NA,NA,NA,"US02883438",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Est. Paraná, Mun. Mal. Candido Rondon, Pato Bragado. Mata pluvial, da baica do Rio Paraná.",NA,NA,NA,NA,"US02883438_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","2509250","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Hatschbach","14436","1966","6","22","South America","Brazil",NA,NA,NA,"US02883437",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"Paraná",NA,"Cristo Rei (mun. Paranavai). Flor lilaz, do mata pluvial vertente Bacia do Rio Paraná.",NA,NA,NA,NA,"US02883437_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","2555637","PreservedSpecimen","Plantae","Acanthaceae","Chaetothylax","lythroides","Chaetothylax lythroides","G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3098","1961","6","21","South America - Neotropics","Brazil",NA,NA,NA,"US02883426",NA,"Scrophulariales","(Nees) Benth. & Hook. f. ex Hemsl.",NA,"São Paulo",NA,"Mun. de Araraquara; Fazenda Tamoyo. Along headwaters of the brook Córrego Morro Azul, near village of Banhadenho, 5 km due west of village of Tamóio. (This brook is a tributary of the Rio Jacaré-Graçu.).",NA,NA,NA,NA,"US02883426_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
