"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"1124","2020-09-12 05:00:02-03","US","US","1360918","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","H. F. A. von Eggers",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,NA,NA,"15792","Manabí",NA,"Sapindales",NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1125","2020-09-12 05:00:02-03","US","US","3387526","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","X. F. Cornejo & C. Bonifaz","1994","3","22","South America - Neotropics","Ecuador",NA,NA,NA,NA,"2170","Loja",NA,"Sapindales",NA,"L.",NA,"Cerca Catamayo",NA,NA,"-79.35","4","1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1126","2020-09-12 05:00:02-03","US","US","1344926","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Bro. Elias","1928","1",NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,"429",NA,NA,"Sapindales",NA,"L.",NA,"Baranquilla and vicinity; Puerto Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1127","2020-09-12 05:00:02-03","US","US","17702","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","E. Palmer","1853",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"s.n.",NA,NA,"Sapindales",NA,"L.",NA,"La Plata River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1128","2020-09-12 05:00:02-03","US","US","1592800","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. F. Macbride","1923","4","28","South America - Neotropics","Peru",NA,NA,NA,NA,"3536","Huánuco",NA,"Sapindales",NA,"L.",NA,NA,NA,NA,NA,NA,"2134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1129","2020-09-12 05:00:02-03","US","US","534416","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C. H. T. Townsend","1910","6","27","South America - Neotropics","Ecuador",NA,NA,NA,NA,"883",NA,NA,"Sapindales",NA,"L.",NA,"Checo, Rio Macara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1130","2020-09-12 05:00:02-03","US","US","27666","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","H. H. Rusby","1886","5",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,"1390",NA,NA,"Sapindales",NA,"L.",NA,"Guanai",NA,NA,NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1131","2020-09-12 05:00:02-03","US","US","604227","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","O. F. Cook & G. B. Gilbert","1915","6","1","South America - Neotropics","Peru",NA,NA,NA,NA,"1059",NA,NA,"Sapindales",NA,"L.",NA,"Colpani, Urubamba Valley",NA,NA,NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1132","2020-09-12 05:00:02-03","US","US","3439579","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. Rodriguez","1999","9",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,"730","La Paz",NA,"Sapindales",NA,"L.","Rodriguez, J.","Prov. Sud Yungas, Alto Beni, Colonia Tupiza.",NA,NA,NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1133","2020-09-12 05:00:02-03","US","US","1189811","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","F. Bond, T. Gillin & S. Brown","1911","2","28","South America - Neotropics","Venezuela",NA,NA,NA,NA,"s.n.","Delta Amacuro",NA,"Sapindales",NA,"L.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Orinoco Delta, Caño del Corisal - Corisal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1134","2020-09-12 05:00:02-03","US","US","2048926","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R. A. Ferreyra","1948","6","27","South America - Neotropics","Peru",NA,NA,NA,NA,"3711","Junín",NA,"Sapindales",NA,"L.",NA,"La Merced",NA,"Tarma",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1135","2020-09-12 05:00:02-03","US","US","619554","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","P. G. Lorentz","1879","2","8","South America","Paraguay",NA,NA,NA,NA,"s.n.",NA,NA,"Sapindales",NA,"L.",NA,"Villa occidental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1136","2020-09-12 05:00:02-03","US","US","3708369","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G. Calatayud, I. Huamantupa, E. Suclli, E. Acurio & V. Chama","2003","6","21","South America","Peru",NA,NA,NA,NA,"1607","Cusco",NA,"Sapindales",NA,"L.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","La Convención. Dist. Santa Ana, Esmeralda",NA,NA,"-72.77","-12.9","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1137","2020-09-12 05:00:02-03","US","US","3498253","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G. Quintana, J. Wasna & C. Bane","1994","1","30","South America - Neotropics","Bolivia",NA,NA,"Common name: Shewijriqiij; Common name language: Mosten",NA,"102","La Paz",NA,"Sapindales",NA,"L.","Michel, R. de","Prov. Sud Yungas: Covendo, arroyo Covendo.",NA,NA,"-66.9833","-15.5","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1138","2020-09-12 05:00:02-03","US","US","3668699","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. A. Carneiro","2004","7","8","South America - Neotropics","Brazil",NA,NA,NA,"US01869392","1537","Jacarezinho",NA,"Sapindales",NA,"L.",NA,"Horto do IAP.","US01869392_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1139","2020-09-12 05:00:02-03","US","US","3352696","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","F. M. Freire","1978","12","16","South America - Neotropics","Brazil",NA,NA,NA,"US01056633","313",NA,NA,"Sapindales",NA,"L.","Fernández, A.","Sao Riaimundo Nonato, Serrote","US01056633_01 US01056633_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1140","2020-09-12 05:00:02-03","US","US","3033638","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C. A. Cid Ferreira & A. Souza","1980","10","23","South America - Neotropics","Brazil",NA,NA,NA,"US01056637","3014","Acre",NA,"Sapindales",NA,"L.",NA,"Município de Rio Branco, estrada para Sena Madureira km 40","US01056637_01 US01056637_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1141","2020-09-12 05:00:02-03","US","US","3476057","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G. Quintana, J. Wasna & C. Bane","1994","8","3","South America - Neotropics","Bolivia",NA,NA,"Common name: Shewijriqqiij; Common name language: Moseten",NA,"1227","La Paz",NA,"Sapindales",NA,"L.","Michel, R. de","Prov. Sud Yungas: Covendo. Shejwasi-Covendo.",NA,NA,"-66.9833","-15.5","540",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1142","2020-09-12 05:00:02-03","US","US","3598019","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G. V. Somner et al.","2009","6","12","South America - Neotropics","Brazil",NA,NA,NA,"US01056976","1357","Rio de Janeiro",NA,"Sapindales",NA,"L.",NA,"Cabo Frio, Estaçao Radiogoniométrica de Campos Novos, 2º Districo. Estrada do Anel Aviário","US01056976_01 US01056976_02","Rio de Janeiro","-42.0074","-22.7084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1143","2020-09-12 05:00:02-03","US","US","3371970","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","B. G. Stergios & L. Zambrano","1996","1",NA,"South America - Neotropics","Venezuela",NA,NA,"PORT, US","US00603214","16682","Trujillo",NA,"Sapindales",NA,"L.",NA,"Parque Nacional Guaramacal, Fila de Agua Fria","US00603214_01",NA,"-70.1442","9.2783","2700","2800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"1144","2020-09-02 16:39:34-03","Cenargen","CEN","7910","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Michael Jeffrey Balick","1983","09","13",NA,"Brasil","Exsicatas",NA,"In primary forest near river; dark, sandy soil rich in organic matter. Tree, 8m tall, dbh 20cm, fruits round, green, turning transparent-orange when ripe. Seeds black. Doação : Plants of Brazil.","CEN00007910","1625","TO",NA,NA,NA,"L.",NA,"Posto Indígena São José, ca 20 km west of Tocantinópolis, (FUNAI Reservation - Apinajé Indians).","CEN00007910","TOCANTINOPOLIS","-47.5","-6.5",NA,NA,NA,NA,NA,NA,NA,"-47.5","-6.5",NA,NA,NA,NA,"1"
"1145","2020-09-02 16:39:34-03","Cenargen","CEN","56194","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Anderson Cássio Sevilha","2003","08","26",NA,"Brasil","Exsicatas",NA,NA,"CEN00056194","3122","GO",NA,NA,NA,"L.","M. S. Ferrucci","Fazenda Estância Paraná. Ponto 5.","CEN00056194","ALVORADA DO NORTE","-46.790555","-14.527222","481","481",NA,NA,"2013","01",NA,"-46.790555","-14.527222",NA,NA,NA,NA,"4"
"1146","2020-09-02 16:39:34-03","Cenargen","CEN","100164","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Glocimar Pereira-Silva","2010","05","21",NA,"Brasil","Exsicatas",NA,"Pétalas e sápalas creme.","CEN00100164","15279","MA",NA,NA,NA,"L.",NA,"Estrada BR - 230 Barra do Ouro, km 16.","CEN00100164","CAROLINA","-47.438611","-7.4586111","170","170",NA,NA,NA,NA,NA,"-47.438611","-7.4586111",NA,NA,NA,NA,"4"
"1147","2020-09-02 16:39:34-03","Cenargen","CEN","113570","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Aécio Amaral-Santos","2009","09","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00113570","3224","TO",NA,NA,NA,"L.","A. A. Santos","Estrada vicinal Filadélfia - Babaçulândia, próxima à fazenda Tranqueira.","CEN00113570","FILADELFIA","-47.614722","-7.3255555","166","166",NA,NA,"2009","09",NA,"-47.614722","-7.3255555",NA,NA,NA,NA,"2"
"1148","2020-09-02 16:39:34-03","Cenargen","CEN","70238","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","José Francisco Montenegro Valls","1985","10","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00070238","9108","MS",NA,NA,NA,"L.","L. B. Bianchetti","Beira do rio Paraguai no pesqueiro Paraíso dos Dourados, em Morrinho.","CEN00070238","CORUMBA","-57.414166","-19.463611","100","100",NA,NA,"1985","10",NA,"-57.414166","-19.463611",NA,NA,NA,NA,"5"
"1149","2020-09-02 16:39:34-03","Cenargen","CEN","72490","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Aécio Amaral-Santos","2008","08","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00072490","3047","TO",NA,NA,NA,"L.",NA,"Estrada do povoado Cana Brava, sentido Babaçulândia, ao lado de uma ponte.","CEN00072490","FILADELFIA","-47.623333","-7.3236111","169","169",NA,NA,NA,NA,NA,"-47.623333","-7.3236111",NA,NA,NA,NA,"3"
"1150","2020-09-02 16:39:34-03","Cenargen","CEN","79871","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Beatriz Machado Gomes","2011","10","23",NA,"Brasil","Exsicatas",NA,"Local desmatado, com poucas árvores remanescentes.","CEN00079871","538","RO",NA,NA,NA,"L.","A. A. Santos","Ponto da balsa, à margem do rio Madeira. 9° 34' 17,9 S; 65° 00' 42,6'' O.","CEN00079871","PORTO VELHO","-65.011666","-9.5713888","89","89",NA,NA,NA,NA,NA,"-65.011666","-9.5713888",NA,NA,NA,NA,"8"
"1151","2020-09-02 16:39:34-03","Cenargen","CEN","84388","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Glocimar Pereira-Silva","2008","06","12",NA,"Brasil","Exsicatas",NA,"Área de influência direta (APP).","CEN00084388","13460","TO",NA,NA,NA,"L.","G. P. Silva","Margem esquerda do rio Tocantins.","CEN00084388","PALMEIROPOLIS","-48.158333","-13.048055","280","280",NA,NA,"2008","06",NA,"-48.158333","-13.048055",NA,NA,NA,NA,"4"
"1152","2020-09-02 16:39:34-03","Cenargen","CEN","90565","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. P. Coulleri","2012","03","21",NA,"Argentina","Exsicatas",NA,"Selva marginal, al borde del riacho Porteño. Frutos inmaduros. Doação do Herbario del Instituto de Botanica del Nordeste (CTES)","CEN00090565","354",NA,NA,NA,NA,"L.","M. S. Ferrucci","Formosa, Pilcomayo, EEA INTA, Laguna Naick Neck.","CEN00090565",NA,"-58.120833","-25.202222",NA,NA,NA,NA,"2012",NA,NA,"-58.120833","-25.202222",NA,NA,NA,NA,"1"
"1153","2020-09-02 16:39:34-03","Cenargen","CEN","98222","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Glocimar Pereira-Silva","2008","09","01",NA,"Brasil","Exsicatas",NA,"Área de influência indireta. Germoplasma obtido de 8 indivíduos.","CEN00098222","13685","MA",NA,NA,NA,"L.",NA,"Estrada balsa do rio Manoel Alves Grande - Carolina, km 19.","CEN00098222","CAROLINA","-47.383611","-7.4866666","200","200",NA,NA,NA,NA,NA,"-47.383611","-7.4866666",NA,NA,NA,NA,"4"
"1154","2020-09-02 16:39:34-03","Cenargen","CEN","91324","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Glocimar Pereira-Silva","2008","04","21",NA,"Brasil","Exsicatas",NA,"Botões florais verde. Área de influência indireta.","CEN00091324","13152","TO",NA,NA,NA,"L.","M. Figueira & B.Schindler","Estrada Babaçulândia córrego Jatobá, margem da ferrovia Norte - Sul.","CEN00091324","BABACULANDIA","-47.767222","-7.1627777","180","180",NA,NA,"2019","10",NA,"-47.767222","-7.1627777",NA,NA,NA,NA,"4"
"1155","2020-09-02 16:39:34-03","Cenargen","CEN","52434","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","João de Souza Silva","1973","06","13",NA,"Brasil","Exsicatas",NA,"Planta 15m alt. Doação Instituto de Botânica de São Paulo. SP nº 120424.","CEN00052434","193","MS",NA,NA,NA,"L.",NA,"Sede da fazenda Guaicurus. Alt. 80-200m.","CEN00052434","MIRANDA","-56.3782997131348","-20.2406005859375",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1156","2020-09-02 16:39:34-03","Cenargen","CEN","55397","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Anderson Cássio Sevilha","2002","08","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00055397","2379","PB",NA,NA,NA,"L.","J. R. Pirani","Estrada PB-071 para povoado Caiana.","CEN00055397","MAMANGUAPE","-35.1260986328125","-6.83861017227173","93","93","36853","auto","2016","04",NA,"-3514806.0","-671861.0",NA,NA,NA,NA,"4"
"1157","2020-09-02 16:39:34-03","Cenargen","CEN","32153","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Bruno Machado Teles Walter","1997","10","16",NA,"Brasil","Exsicatas",NA,"Planta coletada próxima à antiga Cachoeira do Machadinho. Apenas a copa fora d`água.","CEN00032153","3915","GO",NA,NA,NA,"L.","B. M. T. Walter","Reservatório em formação do AHE Serra da Mesa. Região do Rio Maranhão, anterior ao rio das Almas.","CEN00032153","BARRO ALTO","-48.9157981872559","-14.9708003997803","430","430","39532","auto","1997","10",NA,"-4898333.0","-1461667.0",NA,NA,NA,NA,"4"
"1158","2020-09-02 16:39:34-03","Cenargen","CEN","60408","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Anderson Cássio Sevilha","2003","09","05",NA,"Brasil","Exsicatas",NA,"Associado à curso d#?#água.","CEN00060408","3376","GO",NA,NA,NA,"L.","M. S. Ferrucci","Faz. Alagoanos. Estrada fazenda São Domingos/Estiva.","CEN00060408","SAO DOMINGOS","-46.3182983398438","-13.3983001708984","474","474","73215","auto","2013","01",NA,"-4662889.0","-1362083.0",NA,NA,NA,NA,"4"
"1159","2019-12-09 17:31:01-03","UFPR","EFC","17904","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","DALL AGNOL, R. T.","2019","01","13",NA,"Brasil",NA,NA,"Árvore, 7 m, cápsulas infladas alaranjadas com semente negra única. __COMMOM_NAME__: jequiriti","EFC017904","868","Paraná",NA,NA,NA,"L.","BLUM, C. T.","R. Adolfo Stedile, 26.",NA,"Curitiba","-49.2755194444444","-25.4034388888889",NA,NA,NA,NA,"2019","01","13","-49,2755194444444","-25,4034388888889",NA,NA,NA,NA,NA
"1160","2019-11-13 11:31:36-03","USP","SPF","122981","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Balick, MJ","1983","09","13",NA,"Brasil",NA,NA,NA,"SPF00122981","1625","Goiás",NA,NA,NA,"L.","Pirani, JR",NA,NA,"Tocantinópolis","-47.5","-6.5",NA,NA,NA,NA,"2004",NA,NA,"-47.5","-6.5",NA,NA,NA,NA,NA
"1161","2019-11-13 11:31:36-03","USP","SPF","170646","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Sevilha, AC","2002","08","23",NA,"Brasil",NA,NA,NA,"SPF00170646","2379","Paraíba",NA,NA,NA,"L.","Pirani, JR",NA,NA,"Mamanguape","-35.148056","-6.718611","93","93",NA,NA,"2005",NA,NA,"-35.148056","-6.718611",NA,NA,NA,NA,NA
"1162","2021-03-15 18:30:05-03","USP","SPF","209454","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Paula-Souza, J; Ferreira, MAP; Silva, RER; Franco, JOR","2012","04","23",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt. Frutos vermelho-escuros.; Leito de rio em caatinga arbórea aberta.","SPF00209454","10816","Ceará",NA,NA,NA,"L.","Ferreira, MAP; Paula-Souza, J","1,5 km E da sede da Fazenta Itataia.",NA,"Santa Quitéria","-39.794589","-4.575389",NA,NA,NA,NA,"2012","04",NA,"-39.794589","-4.575389",NA,NA,NA,NA,NA
"1163","2021-03-15 18:30:05-03","USP","SPF","209494","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Paula-Souza, J; Ferreira, MAP; Silva, RER; Franco, JOR","2012","04","25",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt. Flores alvas, frutos imaturos verdes.; Leito de rio seco em área de caatinga arbórea aberta.","SPF00209494","10959","Ceará",NA,NA,NA,"L.","Ferreira, MAP; Paula-Souza, J","6 km SW (em linha reta) da sede da fazenda Itataia.",NA,"Santa Quitéria","-39.839211","-4.608147",NA,NA,NA,NA,"2012","04",NA,"-39.839211","-4.608147",NA,NA,NA,NA,NA
"1164","2019-11-13 11:31:36-03","USP","SPF","68939","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Arouck-Ferreira, JDC","1981","09","18",NA,"Brasil",NA,NA,NA,"SPF00068939","135","Sergipe",NA,NA,NA,"L.","Pirani, JR",NA,NA,NA,"-36.833333","-10.15",NA,NA,NA,NA,"2000",NA,NA,"-36.833333","-10.15",NA,NA,NA,NA,NA
"1165","2020-01-14 12:02:20-03","USP","SPF","230921","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Ramalho, FB","1972","05","25",NA,"Brasil",NA,NA,NA,"SPF00230921","121","Bahia",NA,NA,NA,"L.","Tavares, EJ",NA,NA,"Curaçá","-39.9094009399414","-8.99028015136719",NA,NA,"105662","auto","1972","06",NA,NA,NA,NA,NA,NA,NA,NA
"1166","2019-11-13 11:31:36-03","USP","SPF","196147","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Mattos-Silva, LA","2003","06","12",NA,"Brasil",NA,NA,NA,"SPF00196147","4742","Bahia",NA,NA,NA,"L.","Mattos-Silva, LA",NA,NA,"Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2019-11-13 11:31:36-03","USP","SPF","225949","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Baraquizio, BNJ","2010","12","16",NA,"Brasil",NA,NA,NA,"SPF00225949","5","Bahia",NA,NA,NA,"L.","Pirani, JR",NA,NA,"Jequié","-40.0835990905762","-13.8575000762939",NA,NA,"49443","auto","2013","12",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2019-11-13 11:31:36-03","USP","SPF","119507","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Hatschbach, G","1995","05","07",NA,"Brasil",NA,NA,NA,"SPF00119507","62455","Mato Grosso",NA,NA,NA,"L.","Ferrucci, MS",NA,NA,"Jauru","-58.8664016723633","-15.3418998718262",NA,NA,"40234","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2019-11-13 11:31:36-03","USP","SPF","150636","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Roth, L","1949","02",NA,NA,"Brasil",NA,NA,NA,"SPF00150636","s.n.","Minas Gerais",NA,NA,NA,"L.","Somner, GV",NA,NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto","2000","04","12",NA,NA,NA,NA,NA,NA,NA
"1170","2020-01-14 12:02:20-03","USP","SPF","230911","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Tavares, S","1961","09","14",NA,"Brasil",NA,NA,NA,"SPF00230911","810","Pernambuco",NA,NA,NA,"L.","Smith, LB",NA,NA,"Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto","1963","02",NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-11-13 11:31:36-03","USP","SPF","70234","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Lima, VC","1986","04","15",NA,"Brasil",NA,NA,NA,"SPF00070234","194","Pernambuco",NA,NA,NA,"L.","Ferrucci, MS",NA,NA,"Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"14606","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-11-13 11:31:36-03","USP","SPF","43182","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Joly, AB","1948","03","14",NA,"Brasil",NA,NA,NA,"SPF00043182","s.n.","São Paulo",NA,NA,NA,"L.","Joly, AB",NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-13 11:31:36-03","USP","SPF","16101","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Joly, AB","1948","03","14",NA,"Brasil",NA,NA,NA,"SPF00016101","s.n.","São Paulo",NA,NA,NA,"L.","Joly, AB",NA,NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-13 11:31:36-03","USP","SPF","17692","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pirani, JR","1981","06","24",NA,"Brasil",NA,NA,NA,"SPF00017692","116","São Paulo",NA,NA,NA,"L.","Pirani, JR",NA,NA,"Penápolis","-50.0699996948242","-21.4200000762939",NA,NA,"25555","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","2019-11-13 11:31:36-03","USP","SPF","70661","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Simão-Bianchini, R","1990","10","31",NA,"Brasil",NA,NA,NA,"SPF00070661","199","São Paulo",NA,NA,NA,"L.","Somner, GV","Cidade Universitária Armando de Salles Oliveira",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1996","11","21",NA,NA,NA,NA,NA,NA,NA
"1176","2019-11-13 11:31:36-03","USP","SPF","77166","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Meyer, AL","1992","04","15",NA,"Brasil",NA,NA,NA,"SPF00077166","s.n.","São Paulo",NA,NA,NA,"L.","Pirani, JR","Cidade Universitária Armando de Salles Oliveira",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-11-13 11:31:36-03","USP","SPF","34887","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Rossi, L","1984","06","15",NA,"Brasil",NA,NA,NA,"SPF00034887","s.n.","São Paulo",NA,NA,NA,"L.","Rossi, L","Parque da Luz",NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto","1984","07","03",NA,NA,NA,NA,NA,NA,NA
