"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","fieldNumber","individualCount","previousCatalogNumber"
"199","2019-11-21 10:13:17-03","IBt","SP","75865","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Hatschbach, G","2657","1951","11","11","Brasil","Paraná","Campo Largo","Rio Papagaios","-49.5283012390137","-25.4585990905762",NA,NA,"53742",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:13:17-03","IBt","SP","75866","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Hatschbach, G","1642","1949","12","04","Brasil","Paraná","Campo Largo","Rio Papagaios","-49.5283012390137","-25.4585990905762",NA,NA,"53742",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:13:17-03","IBt","SP","75862","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Reitz, R","3445","1950","01","21","Brasil","Santa Catarina","São Joaquim","Cambajuva","-49.9317016601562","-28.2938995361328",NA,NA,"48290","1200","1200",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:13:17-03","IBt","SP","36639","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Kuhlmann, M","s.n.",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:13:17-03","IBt","SP","54192","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Pabst, GFJ","338","1946","12","20","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:13:17-03","IBt","SP","117265","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Coe Teixeira, B","361","1970","12","28","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:13:17-03","IBt","SP","271902","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Xavier, S; Caetano, E","314","1992","11","24","Brasil","São Paulo","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:13:17-03","IBt","SP","251665","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Sakane, PT","s.n.","1991","11","03","Brasil","São Paulo","Campos do Jordão","Vila Albertina, morro atrás do Sanatório São Francisco Xavier","-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:13:17-03","IBt","SP","155968","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Mattos, J","14062-a","1966","10","20","Brasil","São Paulo","Itararé","Campos de São Pedro, Fazenda Ventania (Horto Florestal)","-49.3400001525879","-24.1100006103516",NA,NA,"27729",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:13:17-03","IBt","SP","27320","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Lemos, C","s.n.","1928","12","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"27258",NA,NA,"Campo, flor amarela no labelo e petalos castanhos","auto",NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:13:17-03","IBt","SP","34712","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Lemos, C","s.n.","1935","11","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"27258",NA,NA,"Mata, flores amarelas","auto",NA,NA,NA,NA,NA,NA,NA
"210","2019-11-21 10:13:17-03","IBt","SP","304927","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Rodrigues, RR; et al.","390","1995","10","07","Brasil","São Paulo","São João da Boa Vista","Pico do Gavião","-46.7900009155273","-21.9599990844727",NA,NA,"17205",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:13:17-03","IBt","SP","761A","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Hoehne, FC","s.n.","1917","10","22","Brasil","São Paulo","São Paulo","Butantã","-46.6300010681152","-23.5400009155273",NA,NA,"53584",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:13:17-03","IBt","SP","27329","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Usteri, A","s.n.","1906","12","02","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,"53584",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:13:17-03","IBt","SP","37075","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Doering, R","s.n.","1936","12","09","Brasil","São Paulo","Suzano",NA,"-46.310001373291","-23.5400009155273",NA,NA,"22625",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:13:37-03","IBt","SP","27324","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.","Barros, F","1997","01","16","Loefgren, A; Edwall, G","CGG2422","1894","04","14","Brasil","São Paulo","Bocaina","Campos de Bocaina. Invernada Pinhal","-48.5099983215332","-22.1299991607666",NA,NA,"18396",NA,NA,NA,"auto",NA,NA,"SP029860","SP029860",NA,NA,NA
