"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"44","2020-02-08 10:32:17-03","NBC","NL-BOTANY","U.1589778","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Ratter JA; et al.",NA,"1968","06","21","Southern America","Brazil",NA,NA,"Flora of Mato Grosso. 8 km E of the Base Camp of the Expidition. (C. 270 km N. of Xavantina on the Xavantina - Sao Felix Road).","-51.866667","-12.9",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1589778 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1589778","NL-U1589778",NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"45","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L 0421132","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"[ ]",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200421132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0421132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.1080817","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"[ ]",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1080817 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1080817","NL-L1080817",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.1080818","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"[ ]",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1080818 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1080818","NL-L1080818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.1141628","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"[ ]",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141628","NL-L1141628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.1141629","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"[ ]",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1141629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1141629","NL-L1141629",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.4221726","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Guillén R; Salvatierra G",NA,"1994","10","11","Southern America","Bolivia",NA,NA,"Santa Cruz: Velasco. Campamento El Refugio. En la orilla del rio Paragua, yendo hacia el SE de la casa.","-61.036389","-14.769167",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4221726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4221726","NL-L4221726",NA,NA,NA,NA,"-61.036389","-14.769167",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.4285742","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Santos EB dos",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4285742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4285742","NL-L4285742",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.4287798","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Krapovickas A",NA,NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4287798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4287798","NL-L4287798",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:32:17-03","NBC","NL-BOTANY","L.4287799","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Pott A; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4287799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4287799","NL-L4287799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:32:17-03","NBC","NL-BOTANY","U 0292594","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"[ ]",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292594 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17603",NA,NA,NA,NA
"55","2020-02-08 10:32:17-03","NBC","NL-BOTANY","U.1589702","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Steinbach J",NA,"1924","09","27","Southern America","Bolivia",NA,NA,"Campos-region. Lugar : Buenavista. Prov: Santa Cruz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1589702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1589702","NL-U1589702",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:32:17-03","NBC","NL-BOTANY","U.1589777","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Fróes RL",NA,"1953","06","27","Southern America","Brazil",NA,NA,"Plantas da Amazonia. Estado do Para. Conceicao do Araguaia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1589777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1589777","NL-U1589777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:32:17-03","NBC","NL-BOTANY","U.1589779","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Prance GT; Silva NT",NA,"1964","07","20","Southern America","Brazil",NA,NA,"Chapada dos Veadeiros, Goias. 15km north of Veadeiros; Valley of Rio Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1589779 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1589779","NL-U1589779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:32:17-03","NBC","NL-BOTANY","U.1589780","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Irwin HS; Harley RM; Smith GL",NA,"1971","03","02","Southern America","Brazil",NA,NA,"Plants of the Planalto do Brasil. Estado de Bahia. Valley of Rio das Ondas.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1589780 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1589780","NL-U1589780",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 10:32:17-03","NBC","NL-BOTANY","WAG.1269971","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Killeen TJ",NA,"1985","07","19","Southern America","Bolivia",NA,NA,"Santa Cruz, Nuflo de Chavez, Rancho Zapoco, an community 80km SE of Concepción.","-61.633333","-16.483333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1269971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1269971","NL-WAG1269971",NA,NA,NA,NA,"-61.633333","-16.483333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-11-04 11:19:27-03","ESALQ","ESA","111200","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"Souza, V.C.","Caliari, C.P.","151.0","2006","07","01",NA,"Brasil","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535",NA,NA,"ESA111200","ESA111200",NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:19:27-03","ESALQ","ESA","88076","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Hatschbach, G.","Hatschbach, G. et al.","73856.0","2002","11","08",NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,"ESA088076","ESA088076",NA,NA,"71352","auto",NA,NA,"2003","01","01",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:19:27-03","ESALQ","ESA","90239","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Ferrucci, M.S.","Ferrucci, M.S.; Paula-Souza, J.; Duarte, A.R.; Rando, J.G. ; Tsuji, R.","3229.0","2005","01","25",NA,"Brasil","Tocantins","Lavandeira","5,5km de Lavandeira em direção a Aurora do Tocantins. Mata sobre afloramento de calcáreo","-46.5060997009277","-12.7885999679565",NA,"Rebrota jovem, vegetativo","ESA090239","ESA090239_1 ESA090239_2","460","460","43579","auto","-46,493,889","-12,746,389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:19:27-03","ESALQ","ESA","113942","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"Caliari, C.P.","Souza, V.C.","32436.0","2006","07","15",NA,"Brasil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,"ESA113942","ESA113942",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:19:27-03","ESALQ","ESA","51898","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,"ESA051898",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:33:33-03","MN","R","8309","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Glaziou, A.F.M.","18956","1892","04","30",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008309","R000008309_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-19 10:25:23-03","CPAP","CPAP","13109","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Mattos, P. P. de","11","1994","07","06",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia, Pantanal","-56.65","-18.983333",NA,"Arbóreo, 11m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Madeireira, ornamental. FREQUÊNCIA: Pouco frequente. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Maria-Pobr",NA,NA,"90","90",NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:25:23-03","CPAP","CPAP","17302","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Pott, A.","8069","1998","07","16",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Árvore, 8m de altura. FLOR: creme. FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: Ocasional. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Maria-Pobr",NA,NA,"90","90",NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-19 10:25:23-03","CPAP","CPAP","3311","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. Pott","Pott, A.","2953","1987","06","10",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Árvore ereta de copa ampla. Folíolos discolores. FLOR: botões amarelados. Início de processo de floração. FRUTO: não visto. INTERESSE: Substituto de sabão. FREQUÊNCIA: Rara. AMBIENTE: Vegetação secundária de cerradão/mata, não inundável. SUBSTRATO: solo",NA,NA,"90","90",NA,NA,"56°39' W","18°59' S","1987","06","10",NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:25:23-03","CPAP","CPAP","4116","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A. Pott; V. J. Pott","Pott, A.","3537","1987","09","30",NA,"Brasil","MS","Corumbá","Fazenda Acurizal, Sub-região de Nabileque, Pantanal - invernada Bodoque","-57.266667","-19.533333",NA,"Árvore. FLOR: não vista. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Caapão (ilha de mata), não alagável, degradado por gado. SUBSTRATO: solo calcimórfico petrocálcico. RELEVO: convexo. <ll>dwc_commonname:</ll> Maria-Po",NA,NA,"90","90",NA,NA,"57°16' W","19°32' S","1987","10",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-19 10:25:23-03","CPAP","CPAP","4600","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Cunha, C. N. da","2099","1986","12","10",NA,"Brasil","MS","Corumbá","Fazenda Campo Dora; Sub-região da Nhecolândia; Pantanal - área 1","-56.716667","-18.916667",NA,"Árvore. FLOR: . FRUTO: . INTERESSE: Substituto de carvão. FREQUÊNCIA: Frequente. AMBIENTE: Mata semidecídua, não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico) relat. fértil. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Maria pobre",NA,NA,"90","90",NA,NA,"56°43' W","18°55' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:25:23-03","CPAP","CPAP","523","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Pott, A.","1384","1984","08","31",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Árvore. Só fruto. AMBIENTE: Cordilheira (paleodique), não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano com mesorelevo. <ll>dwc_commonname:</ll> Saboneteira",NA,NA,"89","89",NA,NA,"56°39' W","18°59' S","1988","09",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:25:23-03","CPAP","CPAP","8998","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","S. M. Salis","Salis, S. M.","541","1991","09","13",NA,"Brasil","MT","Poconé","Fazenda Carandá, beira de estrada","-56.433333","-16.166667",NA,"Arbóreo, 7m de altura. FLOR: não vista. FRUTO: acinzentado. Sementes com arilo branco. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Área com muitos cambarás. SUBSTRATO: solo argilo-arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Maria-Pobr",NA,NA,"116","116",NA,NA,"56°26' W","16°10' S","1991","09",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:25:23-03","CPAP","CPAP","16797","PreserverdSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","M. S. Ferrucci","Hatschbach, G.","63413","1995","10","16",NA,"Brasil","MS","Aquidauana","Estrada Ecológica, Serra de Maracaju","-55.7872009277344","-20.4710998535156",NA,"Árvore, 8m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata da base dos paredões rochoso. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"212961","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"74","2014-09-25 12:33:14-03","FEMACT","MIRR","2744","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Ratter, J.A.","6329V","1988","02","17",NA,"Brasil","Roraima","Alto Alegre","Ilha de Maracá, SEMA Estação., On trilha de Preguiça, c5km N of the Casa de Maracá.","-61.516667","3.35",NA,"In terra firme forest.&nf;Saplimg, 3.5m tall.&nf;Vernacular name: Mulher pobre.&nf;Vegetative ecological voucher.; In terra firme forest.&nf; ; DE",NA,NA,NA,NA,NA,NA,"-61.516667","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:50:10-02","IPA","IPA","11769","S","Plantae","Plantae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Davinha, S.","Andrade-Lima","58-3187","1958","05","21","Southern America","Brasil","Mato Grosso",NA,"Cerrado a NE. do Posto Indígena Cap. Vasconcelos.",NA,NA,NA,"Árvore ca. 3-4m de altura, dióica. Flor (masculina) creme.","IPA0011769",NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-07-26 11:41:16-03","IPA","IPA","11770","S","Plantae","Plantae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Davinha, S.","Andrade-Lima","11770","1958","05","21","Southern America","Brasil","Mato Grosso",NA,"Cerrado a NE. do Posto Indígena Cap. Vasconcelos.",NA,NA,NA,"Árvore ca. 3-4m de altura, dióica. Flor (masculina) creme, com ovário vermelho.","IPA0011770",NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-15 11:50:10-02","IPA","IPA","11772","S","Plantae","Plantae",NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Davinha, S.","Andrade-Lima","58-3188","1958","05","21","Southern America","Brasil","Mato Grosso",NA,"Cerrado a NE. do Posto Indígena Cap. Vasconcelos.",NA,NA,NA,"Árvore ca. 3-4m de altura, dióica. Flor (feminina) creme.","IPA0011772",NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:19:24-03","UFV","VIC","015213","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari","-48.187198638916","-18.6471996307373",NA,NA,"VIC015213","VIC015213",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:19:24-03","UFV","VIC","025718","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Valente, G.E.; Meira neto, J.A.","709","2001","04","14",NA,"Brasil","Minas Gerais","Paraopeba","EFLEX","-44.4042015075684","-19.2744007110596",NA,"Árvore coletada em borda de cerradão, inflorescência apcal de flores pequeninas de coloração esverdeadas.; Árvore coletada em borda de cerradão, inflorescência apical de flores pequeninas de coloração esverdeada.","VIC025718","VIC025718",NA,NA,"26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:19:24-03","UFV","VIC","016926","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Proj Jaiba; et al.","46","1996","10","15",NA,"Brasil","Minas Gerais","Mocambinho","Ao lado do posto médico",NA,NA,NA,"Árvore de 7 m de altura, frutos maduros.; Árvore de 7 m de altura, frutos maduros.","VIC016926","VIC016926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:19:24-03","UFV","VIC","018217","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Ana Luiza","s.n.","1995","10","16",NA,"Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,"Altura de 14 m, P 38 n°138; Altura de 14 m, P 38 °168","VIC018217","VIC018217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:19:24-03","UFV","VIC","023866","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Mota, A.L.P.; et al.","1157","1992","06","17",NA,"Brasil","Mato Grosso","Uberlândia","Mata de galeria próximo a casa de visita",NA,NA,NA,"Árvore de 8 m, casca cinza clara lisa, casca interna rosa de estraias brancas, flores esverdeadas de anteras vermelhas.; Árvore de 8 m,casca cinza clara,lisa, casca interna rosa de esrias branca, flores esverdeadas,anteras vermelhas.","VIC023866","VIC023866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:19:24-03","UFV","VIC","041037","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Duarte, T.","16","2005","07","12",NA,"Brasil","Mato Grosso","B. Melgaço","RPPN SESC Pantanal",NA,NA,NA,"Mata seca , subér avermelhados, inflorescência de raque e botões florais de resina levemente avermelhada, arbórea 8,5 m.; Mata secas, súber avermelhados, inflorescência de raque e botões florais de resina levemente avermelhada, arbóreo","VIC041037","VIC041037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:19:24-03","UFV","VIC","041038","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Duarte, T.","40","2005","10","09",NA,"Brasil","Mato Grosso","B. Melgaço","RPPN SESC Pantanal",NA,NA,NA,"Mata seca frutos, arbóreo.; Mata seca fruto arbóreo.","VIC041038","VIC041038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
