"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber","sex"
"1957","2020-09-12 05:00:02-03","US","US","3172742","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"A. C. Cervi & et al.","3041","1989","11","24","Brazil","Paraná",NA,"Parque Nacional do Iguaçu, Casa de Hospede (mun. Foz do Iguaçu).",NA,NA,NA,NA,NA,NA,"US03231650","US03231650_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1958","2020-09-12 05:00:02-03","US","US","2596645","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"M. Kuhlmann","3096","1959","11","26","Brazil","São Paulo",NA,"Juquiá.",NA,NA,NA,NA,NA,NA,"US03231551","US03231551_01",NA,NA,"Gentianales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1959","2020-09-12 05:00:02-03","US","US","2027737","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"R. M. Klein & Eq. Ecologia","129 c.p.","1949","12","2","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,NA,"US03231647","US03231647_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1960","2020-09-12 05:00:02-03","US","US","3470882","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"F. Marchett","79","2004","10","12","Brazil","Rio Grande do Sul",NA,"RS - Mun. de Itati.",NA,NA,NA,NA,"500",NA,"US03231631","US03231631_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1961","2020-09-12 05:00:02-03","US","US","3207786","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"R. Wasum & et al.","8010","1991","11","12","Brazil","Rio Grande do Sul",NA,"RS - Tupanciretã - Praça da Prefeitura.",NA,NA,NA,NA,"415",NA,"US03231633","US03231633_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1962","2020-09-12 05:00:02-03","US","US","1057220","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"E. Hassler","12260","1913","9",NA,"Paraguay","Paraguari",NA,"Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"US03231626",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1963","2020-09-12 05:00:02-03","US","US","2564206","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"G. Hatschbach","13066","1965","11","1","Brazil","Paraná",NA,"Mun. Paranagua. Caiobá, Morro do Boi.",NA,NA,NA,NA,"50",NA,"US03231649","US03231649_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1964","2020-09-12 05:00:02-03","US","US","1803991","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"B. Pickel","5543","1941","12","7","Brazil","São Paulo",NA,"S. Paulo (Helvetia).",NA,NA,NA,NA,NA,NA,"US03231553","US03231553_01",NA,NA,"Gentianales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1965","2020-09-12 05:00:02-03","US","US","3394370","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"C. Ribeiro","13611","1999","5","28","Brazil","Santa Catarina",NA,"Mun. de Zortéa - Costa do Rio Pelotas.",NA,NA,NA,NA,NA,NA,"US03231636","US03231636_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1966","2020-09-12 05:00:02-03","US","US","2536546","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"G. Hatschbach","17591","1967","10","27","Brazil","Paraná",NA,"Mun. Rio Branco Sul. Curiola.",NA,NA,NA,NA,NA,NA,"US03231653","US03231653_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1967","2020-09-12 05:00:02-03","US","US","1571754","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"H. M. Curran","670","1918","12","11","Brazil","Rio de Janeiro",NA,"Vic. Nova Friburgo.",NA,NA,NA,NA,NA,NA,"US03231573","US03231573_01",NA,NA,"Gentianales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1968","2020-09-12 05:00:02-03","US","US","2961100","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"M. Foster","76-1","1976","9","26","Paraguay","Paraguari",NA,"10 km. N. of Paraguarí on road to Caacupé, Depto. de Paraguarí.",NA,NA,NA,NA,NA,NA,"US03231622",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1969","2020-09-12 05:00:02-03","US","US","3451139","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"R. Wasum","1927","2003","6","13","Brazil","Rio Grande do Sul",NA,"Mun. Camaquã.",NA,NA,NA,NA,"100",NA,"US03231635","US03231635_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1970","2020-09-12 05:00:02-03","US","US","1056907","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"E. Hassler","11100*","1913",NA,NA,"Paraguay","Paraguari",NA,"Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"US03231627",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1971","2020-09-12 05:00:02-03","US","US","2596619","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"M. Kuhlmann","1476","1947","11","11","Brazil","São Paulo",NA,"Estrada para Mogi-Mirim.",NA,NA,NA,NA,NA,NA,"US03231552","US03231552_01",NA,NA,"Gentianales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1972","2020-09-12 05:00:02-03","US","US","3261343","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"S. A. Renvoize, M. Wilmot-Dear & N. Tur","3601","1978","11","24","Argentina","San Luis",NA,"Ruta provincial, 5, east of San Luis del Palmar.",NA,NA,NA,NA,NA,NA,"US03231575",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1973","2020-09-12 05:00:02-03","US","US","389689","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"J. de Campos Novães","378",NA,NA,NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,NA,NA,"US03231559","US03231559_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1974","2020-09-12 05:00:02-03","US","US","2893413","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"J. Gamerro & M. Toursarkissian","103","1958","11","5","Argentina","Misiones",NA,"Bernardo de Irigoyen.",NA,NA,NA,NA,NA,NA,"US03231585","US03231585_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1975","2020-09-12 05:00:02-03","US","US","2841304","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Reitz & Klein, --","7349","1958","10","18","Brazil","Santa Catarina",NA,"Matador, Rio do Sul.",NA,NA,NA,NA,"350",NA,"US03231640","US03231640_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1976","2020-09-12 05:00:02-03","US","US","2892585","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"T. Pederson","5183","1959","10","21","Paraguay","Misiones",NA,"Estancia La Soledad. Santiago. Dep. Misiones.",NA,NA,NA,NA,NA,NA,"US03231623",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1977","2020-09-12 05:00:02-03","US","US","2248630","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"R. M. Klein","1772","1955","11","18","Brazil","Santa Catarina",NA,"Morro da Ressacada, Itajaí.",NA,NA,NA,NA,"10",NA,"US03231643","US03231643_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1978","2020-09-12 05:00:02-03","US","US","1684586","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Eq. Ecologia","129","1949","12","2","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,NA,"US03231646","US03231646_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1979","2020-09-12 05:00:02-03","US","US","79228","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,NA,"273","1888",NA,NA,"Paraguay","Central",NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,"US03231629","US03231629_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1980","2020-09-12 05:00:02-03","US","US","1233760","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"P. G. Lorentz","129","1879","1","29","Paraguay",NA,NA,"Iter ad Paraguay flumen. In silvulis sejunetis [interpreted] prope Villa occidental.",NA,NA,NA,NA,NA,NA,"US03231595",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1981","2020-09-12 05:00:02-03","US","US","2026748","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"G. Hatschbach","562","1946","11","10","Brazil","Paraná",NA,"Mun. Morretes. Rio Mãe Catira, Estrada da Graciosa.",NA,NA,NA,NA,NA,NA,"US03231661","US03231661_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1982","2020-09-12 05:00:02-03","US","US","2484175","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","11705","1965","11","1","Argentina","Corrientes",NA,"Dto. Concepción. Tabay.",NA,NA,NA,NA,NA,NA,"US03231580",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1983","2020-09-12 05:00:02-03","US","US","2027736","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"R. M. Klein & Eq. Ecologia","129","1950","2","4","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,NA,"US03231645","US03231645_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1984","2020-09-12 05:00:02-03","US","US","2829738","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"Reitz & Klein, --","3902","1956","10","26","Brazil","Santa Catarina",NA,"Pilões, Palhoça.",NA,NA,NA,NA,"20",NA,"US03231642","US03231642_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1985","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"E. Palmer","s.n.","1853",NA,NA,"Paraguay",NA,NA,"The River La Plata and adjacent countries.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1986","2020-09-12 05:00:02-03","US","US","2958933","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"M. Foster","83-6","1983","5","15","Paraguay","Itapua",NA,"El Tirol, 19.5 km. by road NNE of Encarnación, Depto. Itapúa.",NA,NA,NA,NA,"240",NA,"US03231619",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1987","2020-09-12 05:00:02-03","US","US","2892571","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"T. Pederson","7105","1964","11","5","Argentina","Corrientes",NA,"Estancia Las Tres Marias. Dep. Empedrado. Near the R. Paraná.",NA,NA,NA,NA,NA,NA,"US03231582",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1988","2020-09-12 05:00:02-03","US","US","3118736","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"A. Macedo","5466",NA,NA,NA,"Brazil",NA,NA,"Faz. S. José do Lageado. Campina Verde.",NA,NA,NA,NA,NA,NA,"US03231560","US03231560_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1989","2020-09-12 05:00:02-03","US","US","2883229","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"T. Pederson","9251","1969","10","11","Argentina","Corrientes",NA,"Estancia Garruchos. Dep. Santo Tomé.",NA,NA,NA,NA,NA,NA,"US03231578",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1990","2020-09-12 05:00:02-03","US","US","920644","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"H. M. Curran","228","1913","11","2","Argentina","Corrientes",NA,"Vicinity of Goya. Palo de víbara.",NA,NA,NA,NA,"15","30","US03231593",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1991","2020-09-12 05:00:02-03","US","US","2056240","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"J. E. Montes","3349","1948","11","13","Argentina","Misiones",NA,"Gob. de Misiones, dep. Cainguás, Puerto Rico.",NA,NA,NA,NA,"205",NA,"US03231588","US03231588_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1992","2020-09-12 05:00:02-03","US","US","2955834","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"E. P. Heringer","17956","1980","9","27","Brazil","Distrito Federal",NA,"Brasília DF. Estação Experimental de Biologia Unb.",NA,NA,NA,NA,NA,NA,"US03231562","US03231562_01",NA,NA,"Gentianales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1993","2020-09-12 05:00:02-03","US","US","2492120","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"L. Smith & R. M. Klein","13136","1964","11","11","Brazil","Santa Catarina",NA,"Mun. Itapiranga: bank of Rio Uruguai, west of ferry landing.","-53.72","-27.17",NA,NA,"200",NA,"US03231638","US03231638_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1994","2020-09-12 05:00:02-03","US","US","3682107","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"E. Zardini & T. Tilleria","28497","1991","11","4","Paraguay","Central",NA,"Estero del Ypoá Peninsula south of Pindoty along eastern coast on Lake Yaheby.","-57.48","-25.67",NA,NA,NA,NA,"US03231615",NA,NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1995","2020-09-12 05:00:02-03","US","US","2691559","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"G. Hatschbach","15288","1966","11","29","Brazil","Paraná",NA,"Prainhas (mun. Morretes).",NA,NA,NA,NA,"20","50","US03231656","US03231656_01",NA,NA,"Gentianales",NA,"South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1996","2020-09-12 05:00:02-03","US","US","2541893","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A. DC.",NA,NA,NA,NA,"ex Herb. Universidade de Brasilia","s.n.","1932","11","15","Brazil","São Paulo",NA,"Ilha Porchat, Santos.",NA,NA,NA,NA,NA,NA,"US03231556","US03231556_01",NA,NA,"Gentianales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA
"1997","2020-09-02 16:20:12-03","Cenargen","CEN","106764","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","affinis","Tabernaemontana affinis","Müll.Arg.","F. F. M. Santos","2018","07",NA,"Francisco Ferreira de Miranda Santos","727","2018","07","14","Brasil","DF","BRASILIA","Parque Ecológico Burle Marx, Asa Norte.","-47.956666","-15.739722","-47.956666","-15.739722","1053","1053","CEN00106764","CEN00106764","Doação. Flora do Parque Ecológico Burle Marx (subsídio ao plano de manejo).",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1998","2020-09-02 16:20:12-03","Cenargen","CEN","14427","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","B. M. T. Walter","2007","02",NA,"Arturo Burkart","27337","1968","11","27","Argentina",NA,NA,"Entre Ríos, Salto Grande. Argentina.",NA,NA,NA,NA,NA,NA,"CEN00014427","CEN00014427","Doação do Ex-Instituto de Botanica Darwinion - San Isidro, Argentina.",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1999","2020-09-02 16:20:12-03","Cenargen","CEN","107870","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","G. D. Colletta","2015","10",NA,"Gabriel Dalla Colleta","2201","2015","10","16","Brasil","SP","ITIRAPINA","Fragmento ao lado da rodovia, São Pedro/Itirapina","-47.902222","-22.288611","-47.902222","-22.288611","820","820","CEN00107870","CEN00107870","Doação Universidade de São Paulo. Herbário ESA 134864. Látex branco.",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2000","2020-09-02 16:20:12-03","Cenargen","CEN","112045","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","Maurício Figueira",NA,NA,NA,"Maurício Figueira","186","2013","05","16","Brasil","RS","ALEGRETE","Cerro do Tigre","-55.396111","-29.662222","-55.396111","-29.662222","84","84","CEN00112045","CEN00112045","Campo inserido do Domínio Pampa, relevo suave na base do cerro a forte-ondulado. Planta latescente, látex abundante, branco. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6832",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2001","2020-09-02 16:20:12-03","Cenargen","CEN","69648","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","W. H. Matos - UEL","2005","12",NA,"W. H. Matos - UEL","22","2005","11","11","Brasil","PR","LONDRINA","Estância Patrial.","-51.233333","-23.366666","-51.233333","-23.366666",NA,NA,"CEN00069648","CEN00069648","Árvore borda. Latescente. Doação Herbário FUEL nº 39352.",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"2002","2020-09-02 16:20:12-03","Cenargen","CEN","54681","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","B. M. T. Walter","2007","02",NA,"Francisco Ferreira de Miranda Santos","152","2004","07","00","Brasil","DF","BRASILIA","Parque Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00054681","CEN00054681",NA,NA,NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"3",NA,NA,NA
"2003","2020-09-02 16:20:12-03","Cenargen","CEN","55196","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","B. M. T. Walter","2007","02",NA,"Juliene Roveratti Santos","102","2003","10","17","Brasil","DF","BRASILIA","Parque Ecológico Norte Burle Marx.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00055196","CEN00055196","Latescente.",NA,NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"4",NA,NA,NA
"2004","2020-09-02 16:20:12-03","Cenargen","CEN","20238","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","B. M. T. Walter","2015","07",NA,"Glocimar Pereira-Silva","2281","1994","02","15","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.","-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0","1035","1035","CEN00020238","CEN00020238 CEN00020238_1",NA,NA,NA,NA,NA,"Exsicatas","70570","auto",NA,NA,NA,NA,"4",NA,NA,NA
"2005","2020-09-02 16:20:12-03","Cenargen","CEN","37996","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","S. F. Andrade","2000",NA,NA,"E. M. Francisco - UEL",NA,"1999","06","25","Brasil","PR","LEOPOLIS","Sítio Santo Antônio.","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,"CEN00037996","CEN00037996","Árvore latescente. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL tombo nº 30308.",NA,NA,NA,NA,"Exsicatas","22638","auto",NA,NA,NA,NA,"1",NA,NA,NA
"2006","2020-09-02 16:20:12-03","Cenargen","CEN","82750","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","I. koch","1987","10",NA,"Fabio Eduardo Paro","73","1987","03","26","Brasil","PR","LONDRINA","Brasil - Paraná - Londrina - Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"CEN00082750","CEN00082750","Com látex, Doação da Universidade Estadual de Londrina - Departamento de de Biologia Animal e Vegetal. Herbário nº4.370",NA,NA,NA,NA,"Exsicatas","63728","auto",NA,NA,NA,NA,"1",NA,NA,NA
"2007","2020-09-02 16:20:12-03","Cenargen","CEN","82751","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","I. koch","2010","10",NA,"A. E. Yoshida - UEL","17","1997","10","30","Brasil","PR","LONDRINA","Chácara São José","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"CEN00082751","CEN00082751","Folhas simples. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (15.641)",NA,NA,NA,NA,"Exsicatas","63728","auto",NA,NA,NA,NA,"1",NA,NA,NA
"2008","2020-09-02 16:20:12-03","Cenargen","CEN","37988","PreservedSpecimen","Plantae","Apocynaceae","Tabernaemontana","catharinensis","Tabernaemontana catharinensis","A.DC.","S. F. Andrade","2000",NA,NA,"E. M. Francisco - UEL",NA,"1999","11","04","Brasil","PR","RANCHO ALEGRE","Fazenda Congonhas.","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"CEN00037988","CEN00037988","Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL tombo nº 30312.",NA,NA,NA,NA,"Exsicatas","11419","auto",NA,NA,NA,NA,"1",NA,NA,NA
