"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"189","2021-02-09 10:12:26-03","UENF","HUENF","3924","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","2350","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003927",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-09 10:12:26-03","UENF","HUENF","3919","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","3025","2002","11","18",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003922",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-09 10:12:26-03","UENF","HUENF","3932","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"Souza, J.S.","1742","2002","07","26",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","39","39",NA,"5X5","HUENF00003935",NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-09 10:12:26-03","UENF","HUENF","8971","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.",NA,"s/c","480",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"5x5 m","HUENF00008975",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"193","2021-03-25 12:03:50-03","UENF","HUENF","4467","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","D.R. Couto","Souza, J.S.; Gomes, J.M.L.","112","2002","05","29",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Bom Jesus","-41.263889","-21.713889","13","13",NA,"M.V.P.","HUENF00004470",NA,NA,"41º15'50''W","21º42'50''S","2021","03","16",NA,NA,NA,NA,NA,NA,NA
"194","2021-02-25 10:11:45-03","CVRD","CVRD","12626","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Folli, D.A.","6472","2009","11","16","América do Sul","BRASIL","ES","Linhares",NA,"-39.965961","-19.242374","32","32",NA,"<ll>dwc_commonname:</ll> Boaria","CVRD012626",NA,NA,"-39,965961","-19,242374","2019","06","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"195","2021-02-25 10:11:45-03","CVRD","CVRD","15169","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Siqueira, G.S.","1024","2014","11","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Boaria","CVRD015169","CVRD015169",NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"196","2021-02-25 10:11:45-03","CVRD","CVRD","7002","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Luz, A.A. da","18","2001","07","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Boaria","CVRD007002",NA,NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"197","2021-02-25 10:11:45-03","CVRD","CVRD","15159","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Siqueira, G.S.","1014","2014","11","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","26","26",NA,"Proximo a entrada da estrada da Orelha de macaco no Y. <ll>dwc_commonname:</ll> Boaria","CVRD015159","CVRD015159",NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"198","2021-02-25 10:11:45-03","CVRD","CVRD","6640","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Folli, D.A.","3705","2000","10","08","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Boaria","CVRD006640",NA,NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"199","2021-02-25 10:11:45-03","CVRD","CVRD","1353","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Sobral, M.","4655","1986","03","23","América do Sul","BRASIL","ES","Linhares","Árvore em interior de mata.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Frutos imaturos, abrindo somente após a secagem. <ll>dwc_commonname:</ll> Boaria","CVRD001353","CVRD001353",NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"200","2021-02-25 10:11:45-03","CVRD","CVRD","3563","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Farias, G.L.","474","1991","11","22","América do Sul","BRASIL","ES","Linhares","Próximo à estrada, encontrado no Aceiro do Espelta.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Boaria","CVRD003563",NA,NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"201","2021-02-25 10:11:45-03","CVRD","CVRD","5275","PreservedSpecimen","Plantae","Magnoliophyta","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","Leonardo Biral","Folli, D.A.","2638","1995","08","02","América do Sul","BRASIL","ES","Linhares","Trilha do Tatu Canastra, próximo a um Ipê amarelo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Boaria","CVRD005275","CVRD005275",NA,NA,NA,"2019","06","05","48094","auto","Magnoliopsida",NA,NA,NA,NA
"202","2021-03-01 11:47:11-03","UFPE","UFP","86839","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L","Saka, MN; Shimizu, GH; Campos-Rocha, A","351","2013","12","18",NA,"Brasil","Espírito Santo","Montanha",NA,"-40.475333","-18.182444",NA,NA,NA,"Árvore ca. 3,5m altura. Folhas verdes concolores, flores creme esverdeadas. Amostra em sílica. Prensado em álcool.; Capoeira degradada com presença de gado.","UFP086839",NA,NA,"-40.475333","-18.182444","2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 11:47:11-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral, L","Saka, MN; Shimizu, GH; Campos-Rocha, A","351","2013","12","18",NA,"Brasil","Espírito Santo","Montanha",NA,"-40.475333","-18.182444",NA,NA,NA,"Árvore ca. 3,5m altura. Folhas verdes concolores, flores creme esverdeadas. Amostra em sílica. Prensado em álcool.; Capoeira degradada com presença de gado.",NA,NA,NA,"-40.475333","-18.182444","2014","05",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-13 11:17:42-03","USP","SPF","151054","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Groppo, M","980","2002","01","30",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.719444","-19.846667",NA,NA,NA,NA,"SPF00151054",NA,NA,"-40.719444","-19.846667","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-13 11:17:42-03","USP","SPF","151945","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Fiaschi, P","658","2001","03","06",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas","-40.516667","-20.283333","620","620",NA,NA,"SPF00151945",NA,NA,"-40.516667","-20.283333","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-13 11:17:42-03","USP","SPF","154300","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Amorim, AMA","2255","1998","02","21",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso","-39.528611","-15.158056",NA,NA,NA,NA,"SPF00154300",NA,NA,"-39.528611","-15.158056","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:17:42-03","USP","SPF","165580","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Bovini, MG","1948","2000","12","20",NA,"Brasil","Rio de Janeiro","Macaé","Distrito de Frade.","-42.098333","-22.218",NA,NA,NA,NA,"SPF00165580",NA,NA,"-42.098333","-22.218","2015","09",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:17:42-03","USP","SPF","165958","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Fiaschi, P","1866","2003","11","07",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso","-39.528611","-15.158056",NA,NA,NA,NA,"SPF00165958",NA,NA,"-39.528611","-15.158056","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:17:42-03","USP","SPF","169398","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Fiaschi, P","2716","2005","02","19",NA,"Brasil","Bahia","Ilhéus",NA,"-39.117222","-14.586111","170","170",NA,NA,"SPF00169398",NA,NA,"-39.117222","-14.586111","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 18:26:27-03","USP","SPF","175031","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Lopes, MMM","557","2006","02","15",NA,"Brasil","Bahia","Arataca","RPPN Caminho das Pedras, Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras. Flores Ombrófila Densa Montana.","-39.341667","-15.173611","1000","1000",NA,"Árvore ca. 16 m alt. Folhas discolores, membranáceas. Flores amarelo-claro (em álcool). Coletada na base da serra.","SPF00175031",NA,NA,"-39.341667","-15.173611","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-13 11:17:42-03","USP","SPF","176394","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Mattos-Silva, LA","671","1979","10","30",NA,"Brasil","Bahia","Itamaraju",NA,"-39.55","-17.016667",NA,NA,NA,NA,"SPF00176394",NA,NA,"-39.55","-17.016667","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 11:17:42-03","USP","SPF","177519","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Lopes, MMM","592","2006","04","09",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.565278","-15.391667","850","850",NA,NA,"SPF00177519",NA,NA,"-39.565278","-15.391667","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-13 11:17:42-03","USP","SPF","181453","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Jardim, JG","4484","2005","02","24",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso","-39.536111","-15.160278","700","700",NA,NA,"SPF00181453",NA,NA,"-39.536111","-15.160278","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-13 11:17:42-03","USP","SPF","154303","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Jardim, JG","3136","2000","11","02",NA,"Brasil","Bahia","Potiraguá",NA,"-39.974444","-15.377222","224","224",NA,NA,"SPF00154303",NA,NA,"-39.974444","-15.377222","2012","05",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-13 11:17:42-03","USP","SPF","154299","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Jardim, JG","1229","1998","01","15",NA,"Brasil","Bahia","Almadina","Serra dos Sete Paus","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"SPF00154299",NA,NA,NA,NA,"2012","05",NA,"14289","auto",NA,NA,NA,NA,NA
"216","2019-11-13 11:17:42-03","USP","SPF","175931","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Amorim, AMA","2425","1998","05","10",NA,"Brasil","Bahia","Santa Luzia",NA,"-39.3342018127441","-15.4294004440308","510","510",NA,NA,"SPF00175931",NA,NA,NA,NA,"2012","05",NA,"33804","auto",NA,NA,NA,NA,NA
"217","2019-11-13 11:17:42-03","USP","SPF","194958","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Kollmann, L","3912","2001","06","12",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617","1030","1030",NA,NA,"SPF00194958",NA,NA,NA,NA,"2012","05",NA,"23813","auto",NA,NA,NA,NA,NA
"218","2019-11-13 11:17:42-03","USP","SPF","81644","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Pirani, JR","2847","1993","05","14",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Serra do Imbé","-41.3244018554688","-21.7541999816895","400","400",NA,NA,"SPF00081644",NA,NA,NA,NA,"2012","05",NA,"62761","auto",NA,NA,NA,NA,NA
"219","2019-11-13 11:17:42-03","USP","SPF","198484","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Pessoa, SVA","975","1999","04","30",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"SPF00198484",NA,NA,NA,NA,"2012","05",NA,"29995","auto",NA,NA,NA,NA,NA
"220","2019-11-13 11:17:42-03","USP","SPF","145108","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","Biral dos Santos, L","Martuscelli, P","118","1985","05","20",NA,"Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"SPF00145108",NA,NA,NA,NA,"2014","07",NA,"43974","auto",NA,NA,NA,NA,NA
"221","2019-11-13 11:17:44-03","USP","SPF","189865","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek","Groppo, M","Forzza, RC","4237","2006","09","19",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1100","1700",NA,NA,"SPF00189865",NA,NA,NA,NA,"2008",NA,NA,"30417","auto",NA,NA,NA,NA,NA
"222","2019-11-13 11:17:44-03","USP","SPF","114818","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina","Reissek","Biral dos Santos, L","Franco, GADC","1417","1996","05","15",NA,"Brasil","São Paulo","Apiaí","Parque Estadual Turístico do Alto Ribeira, Núcleo Santana.","-48.8400001525879","-24.5",NA,NA,NA,NA,"SPF00114818",NA,NA,NA,NA,"2012","05",NA,"37738","auto",NA,NA,NA,NA,NA
"223","2019-10-07 09:23:54-03","UEFS","HUEFS","19913","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L.Biral","Melo, E.","1290","1995","06","12",NA,"Brasil","Bahia","Prado","Arredores da sede do município até a praia da amendoeira, a 8 km da sede.","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,"HUEFS0019913","HUEFS0019913",NA,NA,NA,"2014","06",NA,"53161","auto","Rosanae",NA,NA,NA,NA
"224","2019-10-07 09:23:54-03","UEFS","HUEFS","109007","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L.Biral","Lopes, M.M.M.","557","2006","02","15",NA,"Brasil","Bahia","Arataca","Serra do Peito de Moça. Estrada Arataca-Una, com entrada no assentamento Santo Antônio, ca. 22,4 km de Arataca. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,"Floresta Ombrófila. Densa Montana.","HUEFS0109007","HUEFS0109007",NA,"39W20'30''","15S10'25''","2014","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"225","2019-10-07 09:23:54-03","UEFS","HUEFS","112991","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L.Biral","Lopes, M.M.M.","592","2006","05","21",NA,"Brasil","Bahia","Barro Preto","RPPN Serra Bonita. 9,7 Km W de Camacão na estrada para Jacarecí, daí 6 Km SW na estrada para RPPN e Torre da Embratel.","-39.565278","-15.391667","850","850",NA,"Floresta Ombrófila Densa Montana.","HUEFS0112991","HUEFS0112991",NA,"39W33'55''","15S23'30''","2014","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"226","2019-10-07 09:23:54-03","UEFS","HUEFS","66801","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L.Biral","Jardim, J.G.","4048","2002","11","02",NA,"Brasil","Bahia","Jussari","Reserva Particular do Patrimônio Natural Serra do Teimoso, ca. 7,5km de Jussari na rod. para Palmeira.","-39.536111","-15.160278",NA,NA,NA,"Floresta Higrófila.","HUEFS0066801","HUEFS0066801",NA,"39W32'10''","15S9'37''","2014","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"227","2019-10-07 09:23:54-03","UEFS","HUEFS","23512","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L.Biral","Mattos-Silva, L.A.","3105","1995","04","07",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878","600","600",NA,NA,"HUEFS0023512","HUEFS0023512",NA,NA,NA,"2014","06",NA,"36070","auto","Rosanae",NA,NA,NA,NA
"228","2019-10-07 09:23:54-03","UEFS","HUEFS","33965","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis","Mart.","L.Biral","Mattos-Silva, L.A.","3671","1997","12","11",NA,"Brasil","Bahia","Una","Fazenda São Rafael (antiga Fazenda Dendhevea).","-39.0752983093262","-15.2932996749878",NA,NA,NA,"Coletas na mata Os Gonçalves. Vegetação de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argiloso-silicoso.","HUEFS0033965","HUEFS0033965",NA,NA,NA,"2014","06",NA,"36070","auto","Rosanae",NA,NA,NA,NA
"229","2021-03-04 11:16:22-03","UEFS","HUEFS","228133","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis","(Mart.) Biral","M.L.Guedes","Asprino, R.","82","2014","05","20",NA,"Brasil","Bahia","Una","Rod. BA-001 Ilhéus/Una. Entrada para Pedras de Una, floresta à direita a ca. 500m da rodovia.","-39.053056","-15.27","70","70",NA,"Floresta de Tabuleiro.","HUEFS0228133","HUEFS0228133",NA,"39W3'11''","15S16'12''","2020","06",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"230","2019-01-23 11:04:59-02","F","FMNH-SEEDPLANTS","V0053731F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis",NA,NA,"C. F. P. von Martius","627","1839",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0053731F","V0053731F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"231","2019-01-23 11:04:59-02","F","FMNH-SEEDPLANTS","V0053732F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","brasiliensis","Maytenus brasiliensis",NA,NA,"C. F. P. von Martius","627","1839",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0053732F","V0053732F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"232","2019-09-04 18:58:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Maytenus","ligustrina","Maytenus ligustrina",NA,NA,"C. Gaudichaud","819",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"233","2020-08-17 16:11:10-03","CEPLAC","CEPEC","115256","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L.Biral","Thomas, W.W.","14555","2006","01","18",NA,"Brasil","Bahia","arataca","Serra Peito de moça, 9,7 km NE of Arataca, on dirt road to Una, then 8,8 km NW (left) on road through Faz. Sta. Rita to Reserva do IESB (Faz. Palmeira.)","-39.505556","-15.173056","510","510",NA,NA,NA,NA,NA,"39W30'20","15S10'23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-08-17 16:11:10-03","CEPLAC","CEPEC","129123","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","A. M. Amorim","7117","2008","02","15",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco.","-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"235","2020-08-18 11:43:36-03","CEPLAC","CEPEC","133810","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink/lacunas","H. C. de Lima","2173","1984","10","14",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de paraiso, área do Centro Primatologia. Área FP 63. Indívíduo F1839.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"236","2020-08-18 11:43:36-03","CEPLAC","CEPEC","133700","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"SpeciesLink/lacunas","C. M. B. Correia","296","1991","11","22",NA,"Brasil","Rio de Janeiro","GUAPIMIRIM","Estação Ecológica Estadual de Paraíso. Caminho para o Morro do Pirulito. Área F04.","-42.933333","-22.533333",NA,NA,NA,NA,NA,NA,NA,"42W56'0","22S32'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"237","2020-08-17 16:11:10-03","CEPLAC","CEPEC","101092","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","P. Fiaschi","1866","1983","12","09",NA,"Brasil","Bahia","JUSSARÍ","Estrada Jussarí/Palmira, entrada a esq.ca. 7,5Km de Jussarí. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"238","2020-08-17 16:11:10-03","CEPLAC","CEPEC","104192","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"L. Biral","P. Fiaschi","2716","2005","02","19",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilhéus/Itacaré (BA-001), na altura do Km 20, estrada a esquerda. Acesso ao retiro. Ramal vicinal ca. 5,5Km a direita, para a Lagoa Encantada.","-39.117222","-14.586111",NA,NA,NA,NA,NA,NA,NA,"39W7'2","14S35'10",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"239","2020-08-17 16:11:10-03","CEPLAC","CEPEC","106218","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"A. M. Amorim","W. W. Thomas","14100","2004","09","15",NA,"Brasil","Bahia","arataca","Serra das Lontras, 9Km WNW de Itatinguí na Rod. para Fazenda, depois na estrada de barro no topo da montanha para Fazenda Cairo.","-39.397222","-15.198056",NA,NA,NA,NA,NA,NA,NA,"39W23'50","15S11'53",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA
"240","2020-08-17 16:11:10-03","CEPLAC","CEPEC","111526","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Monteverdia","brasiliensis","Monteverdia brasiliensis",NA,"Sem Informação","Lopes, M. M. M.","592","2006","04","09",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","850","850",NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
