"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"151","2021-02-11 17:18:57-03","UFPR","UPCB","12109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Bem, F.S.","1","1982","03","15",NA,"Brasil","Distrito Federal","Planaltina",NA,NA,NA,"Pastagem nativa. Cerrado..",NA,NA,NA,"Chapada CPAC",NA,NA,"1985","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:18:57-03","UFPR","UPCB","50385","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Guimarães, O.A.","Gonçalves, R.","39","2002","12","07",NA,"Brasil","Paraná","Ponta Grossa","-49.983333","-25.233333",NA,"Trepadeira, flor lilás claro..",NA,NA,NA,"Parque Estadual de Vila Velha, próximo a Fortaleza, 25°14'S49°59'W",NA,NA,"2004","01","01","-49.983333","-25.233333",NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:18:57-03","UFPR","UPCB","79991","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth","Cardozo, A. P.","Cardozo, A.P.","25","2011","11","11",NA,"Brasil","Paraná","Jaguariaíva","-50.3","-24.15",NA,"Herbácea, flor lilás com estrias brancas na parte interna da pétala..",NA,NA,NA,NA,NA,NA,"2011","12","01","-50.300","-24.150",NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:18:57-03","UFPR","UPCB","79169","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mazziero, F.F.F.","Mazziero, F.F.F. | Rosa, T.S. | Lima, C.S.","742","2011","11","10",NA,"Brasil","Paraná","Jaguariaíva","-49.65","-24.166667",NA,"Erva rastejante. Crescendo na trilha em local ensolarado e solo seco. Flor lilás clara..",NA,NA,NA,"Parque Estadual do Cerrado. 780m.Cerrado.",NA,NA,"2011","11","15","-49.650000","-24.166667",NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:18:57-03","UFPR","UPCB","8629","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","25278","1970","10","27",NA,"Brasil","Mato Grosso","Sidrolândia",NA,NA,NA,"Reptante, flor lilás. Campo úmido aberto..",NA,NA,NA,"Rodovia BR163, Km 811",NA,NA,"1970","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:18:57-03","UFPR","UPCB","33703","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Guimarães, O.A.","Silva, S.M.",NA,"1994","11","21",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Erva de flores roxas. Campo..",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"1998","06",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"157","2021-02-11 17:18:57-03","UFPR","UPCB","60020","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, A.L.P.","Andrade, A.L.P.","20","2006","11","25",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Erva rasteira, flores lilás clara. Coletada em campo seco, descendo a recepção..",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"2006","11",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"158","2021-02-11 17:18:57-03","UFPR","UPCB","60021","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, A.L.P.","Andrade, A.L.P.","31","2006","11","25",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Erva rasteira, flores lilás. Coletada no cerrado..",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"2006","11",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"159","2021-02-11 17:18:57-03","UFPR","UPCB","60022","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, A.L.P.","Andrade, A.L.P.","35","2006","11","25",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Erva rasteira, flores lilás. Campo seco, área antigo camping..",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"2006","11",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"160","2021-02-11 17:18:57-03","UFPR","UPCB","60023","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Andrade, A.L.P.","Andrade, A.L.P.","74","2007","01","21",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Erva rasteira, flores lilás, fruto. Coletada no cerrado..",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"2007","01",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"161","2021-02-11 17:18:57-03","UFPR","UPCB","4639","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Pereira, E.","10724","1963","11","23",NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Reptante, flor lilás interna e externa esbranquiçada. Campo..",NA,NA,NA,"Parque Estadual Vila Velha",NA,NA,"1964","04",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"162","2021-02-11 17:18:57-03","UFPR","UPCB","3444","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","8893","1962","03","02",NA,"Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Liana, flor anilada. Campo..",NA,NA,NA,"Parque Estadual Vila Velha, Rio vermelho",NA,NA,"1962","03",NA,NA,NA,"46557","auto",NA,NA,NA,NA
"163","2021-02-11 17:18:57-03","UFPR","UPCB","31217","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Guimarães, O.A.","Cervi, A.C.","3459","1991","12","16",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Erva rasteira, flor alva com centro roxo..",NA,NA,NA,"Próximo da cidade 2km.",NA,NA,"1997","08",NA,NA,NA,"44368","auto",NA,NA,NA,NA
"164","2021-02-11 17:18:57-03","UFPR","UPCB","33547","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Guimarães, O.A.","Cervi, A.C.","3860","1992","11","18",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Erva rastejante. Flores lilases..",NA,NA,NA,"Rio das Mortes",NA,NA,"1998","06",NA,NA,NA,"44368","auto",NA,NA,NA,NA
"165","2020-05-25 15:13:54-03","FSU","FSU","000078568","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"J. W. Grear, Jr., H. S. Irwin, R. Reis dos Santos, R. Souza","14452",NA,NA,NA,NA,"Brazil",NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2012-10-02 19:19:00-03","MO","MOBOT","100529603","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"J.R.I. Wood","Wood 23934",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000","825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2008-05-27 22:02:00-03","MO","MOBOT","1075276","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","R. Fortunato (BAB)","Elsa M. Zardini|M. Vera","Zardini 44598","1996","1","20","South America","Paraguay","San Pedro",NA,"-56.21833","-23.79888",NA,NA,NA,NA,NA,"Yaguareté Forest (Sustainable Forest Systems Site). Around Río Verde. Cerrado scrub with isolated trees on white sand.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1051","4",NA
"168","2010-10-07 15:39:00-03","MO","MOBOT","3176307","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mary T. Kalin Arroyo","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9441","1965","10","21","South America","Brazil","Goiás",NA,"-47.0004786","-14.0007128",NA,NA,NA,NA,NA,"Frequent. Campo slope, ca. 12 km. N.W. of Veadeiros, road to Cavalcante.","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","3176514","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","R. Liesner","Ezechias P. Heringer","Heringer 12966","1973",NA,NA,"South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Sobradinho. Nome comum rabo de tatu, trepadeira voluvel sobre o solo, flores ornamentis roseas, de cerrado seco, aberto, sujeito ao fogo, raiz enfogado nos males do estomago.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","3176634","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","P. Dusén","Per Dusén","Dusén 15933","1914",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Jaguariahyva app., in campo cerrado.","735.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2010-10-07 15:27:00-03","MO","MOBOT","3176875","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mary T. Kalin Arroyo","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 13398","1966","3","3","South America","Brazil","Goiás",NA,"-48.0002","-17",NA,NA,NA,NA,NA,"Serra dos Cristais. Rocky slope,ca. 3 km. S. of Cristalina, Goiás.","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-10-07 15:39:00-03","MO","MOBOT","3177122","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mary T. Kalin Arroyo","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 9784","1965","11","2","South America","Brazil","Goiás",NA,"-48.0005833","-17.0009167",NA,NA,NA,NA,NA,"Serra dos Cristais. Occasional. Cerrado, 5 km. W. of Cristalina.","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","3177192","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","T. Pavani","* MIERELLES","MIERELLES s.n.","1977","12","13","South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Água Limpa, 17-21 km ao sul do centro de Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-11-04 15:52:00-02","MO","MOBOT","3177351","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"J.B.E. Pohl","Pohl s.n.","1839",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","3177848","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 52665","1988",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Rod. PR-11, Riop Jaguariaíva (mun. Jaguariaíva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","3177849","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","R. Barneby","F.H.F. Oldenburger","Oldenburger 1760","1975","11","13","South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","3177851","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Paul R. Fant","Ezechias P. Heringer","Heringer 5591","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado do lado oeste da Recor Planta rastejante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","3177852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Paul R. Fant","Ezechias P. Heringer","Heringer 2476","1979",NA,NA,"South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"Estrada Alto Paraiso-Terezina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","3177854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Paul R. Fant","Ezechias P. Heringer","Heringer 2743","1979",NA,NA,"South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Reserva Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","3177855","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","P.R. Fant","Ezechias P. Heringer","Heringer 17967","1980",NA,NA,"South America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"(Monumento do Candango).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3179299","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 23211","1969",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Ponta Grossa. Fortaleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-04-07 14:03:40-03","UNIOESTE","UNOP","2105","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth","Cavali. A. P.","Cavali, A.P.; Liesenfeld, V.; Bernardon, E.; Souza, T.; Liesenfeld, V.; Bernardon, E.; Souza, T.","12","2015","06","03",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Herbácea. Planta rupícola com estolão que se alastra. Flores roxas.",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"2015","04","01",NA,NA,"56988","auto",NA,NA,NA,NA
"183","2016-04-07 14:03:40-03","UNIOESTE","UNOP","2107","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth","Cavali. A. P.","Cavali, A.P.; Martins, S.; Liesenfeld, V.; Bernardon, E.; Souza, T.; Martins, S.; Liesenfeld, V.; Bernardon, E.; Souza, T.","4","2015","03","26",NA,"Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Herbácea. Planta rupícola com estolão que se alastra. Flores roxas.",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,"2015","04","01",NA,NA,"56988","auto",NA,NA,NA,NA
"184","2020-06-15 15:30:35-03","UNESP-RC","HRCB","4941","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz, L.P.","Leitão Filho, H.F.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"Estação Experimental do Instituto Florestal e Arredores",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA
"185","2020-06-15 15:30:35-03","UNESP-RC","HRCB","30922","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Tamashiro, J.","Fina, B.G.","141","1998","03","05",NA,"Brasil","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,"Herbácea ca. 20 cm, lobelo branco/lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA
"186","2017-11-24 14:10:46-02","UFLA","ESAL","16150","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;; floresta",NA,NA,NA,"Reserva Biológica do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"187","2017-11-24 14:10:46-02","UFLA","ESAL","3601","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Appolinário, V","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Rio Grande",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2017-11-24 14:10:46-02","UFLA","ESAL","16206","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;; floresta",NA,NA,NA,"Reserva Biológica do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"189","2017-11-24 14:10:46-02","UFLA","ESAL","16007","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;; floresta",NA,NA,NA,"Reserva Biológica do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"190","2017-11-24 14:10:46-02","UFLA","ESAL","16010","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;; floresta",NA,NA,NA,"Reserva Biológica do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"191","2017-11-24 14:10:46-02","UFLA","ESAL","16012","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;; floresta",NA,NA,NA,"Reserva Biológica do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"192","2017-11-24 14:10:46-02","UFLA","ESAL","15826","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;",NA,NA,NA,"Reserva Biológica do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"193","2017-11-24 14:10:46-02","UFLA","ESAL","24884","S","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Appolinário, V","Alvarenga, MF","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,"liana; ; ;; floresta",NA,NA,NA,"Reserva Florestal do Boqueirão",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","3177832","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"G. Hatschbach & J. Cordeiro","52665","1988","12","7","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02335820","US02335820_01",NA,"Rod. PR-11, Rio Jaguariaiva (mun. Jaguariaiva) Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"195","2020-09-12 05:00:02-03","US","US","2561352","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"L. Smith & R. M. Klein","14892","1965","1","20","South America","Brazil","Paraná",NA,"-50.03","-25.22",NA,NA,"US02335837","US02335837_01",NA,"Mun. Ponta Grossa, campo","800","920",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"196","2020-09-12 05:00:02-03","US","US","2931682","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"G. Hatschbach & C. Koczicki","35317","1974","10","25","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02335828","US02335828_01",NA,"S' Ana do Riacho, arredores, Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"197","2020-09-12 05:00:02-03","US","US","2928618","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","2476","1979","10","11","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,"US02335824","US02335824_01",NA,"Estrada Alto Paraiso - Terezina, Go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"198","2020-09-12 05:00:02-03","US","US","2864553","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"R. Mierelles","s.n.","1977","12","13","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335825","US02335825_01",NA,"Distrito Federal. Fazenda Agua Limpa, 17-21 km ao sul do centro de Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","2643276","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13398","1966","3","3","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,"US02335831","US02335831_01",NA,"Planalto do Brasil. Serra dos Cristais, Estado de Goias. Rocky slope, ca. 3 km. S. of Cristalina, Goias","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","2523164","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"J. R. de Mattos & N. Mattos","8450","1960","11","17","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02335838","US02335838_01",NA,"Estado de Sao Paulo. Mun. de Moji-Guacu: Fazenda Campininha, 3,4 km NNW de Padua Sales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","2940844","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","2743","1979","11","12","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335823","US02335823_01",NA,"Brasilia DF. Reserva Ecologica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2321469","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"G. Hatschbach","6619","1959","11","27","South America","Brazil","Paraná",NA,NA,NA,NA,NA,"US02335839","US02335839_01",NA,"Est. Parana (Brasil). Mun. Arapoti. Barra Rio das Perdizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3017688","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"E. P. Heringer","17364","1977","11","16","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,"US02335826","US02335826_01",NA,"Luziania, Go. Cipo decumbente sobre o solo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2965192","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"E. P. Heringer","17967","1980","11","12","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335821","US02335821_01",NA,"Brasilia DF. (Monumento do Candango).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","2643275","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10689","1965","11","26","South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02335832","US02335832_01",NA,"Planalto do Brasil. Distrito Federal. Cerrado, ca. 12 km. W. of Taguatinga on road to Braslandia","1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
