"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","01467523","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","E. Lleras","19437","1973","10","30","Brazil","Rondônia",NA,"On Km 240 from Porto Velho to Rondônia.","-62.8278172","-10.1747516",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712010' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467523","NY01467523_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4138251","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"M. H. Nee","37279","1988","12","20","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, along Rio Saguayo, 0.5 km upstream from last Andean foothills","-63.725","-17.67",NA,NA,"450",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467597' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138251",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4138243","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"A. Araujo-M.","1508","2004","11","24","Bolivia","La Paz","Franz Tamayo","Parque Nacional y area Natural de Manejo Integrado Madidi. Chalalan, Sendero Silvador","-67.9239","-14.4231",NA,NA,"350",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467589' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138243",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4138318","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Y. E. J. Mexia","8490","1936","12","23","Ecuador","Esmeraldas",NA,"Parroquia Concepcion; below Playa Rica",NA,NA,NA,NA,"90",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467664' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138318",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4138515","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"H. S. Irwin","54687","1963","08","11","Suriname",NA,NA,"Wilhelmina Gebergte. Locally common at edge of creek, 2 km south of Juliana Top, 13 km north of Lucie Rivier.",NA,NA,NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467899' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138515",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00957473","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","E. F. Guimarães","H. S. Irwin","2159","1958","11","26","Brazil","Minas Gerais","Viçosa","4 km S of Viçosa on road to Uba.","-42.8817","-20.7542",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096997' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957473","NY00957473_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01467524","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","G. T. Prance","16767","1973","07","24","Brazil","Amazonas",NA,"Rio Solimões, north bank, 2 km below Tabatinga","-69.9458313","-4.2595681",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712011' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467524","NY01467524_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01467522","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","G. T. Prance","16767","1973","07","24","Brazil","Amazonas",NA,"Rio Solimões, north bank 2 km below Tabatinga.","-69.9386","-4.2533",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712009' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467522","NY01467522_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4138453","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"R. Vásquez","1310","1981","01","31","Peru","Loreto","Maynas","Indiana; trocha a Mazan, NE of Iquitos","-72.97","-3.5",NA,NA,"115",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467837' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138453",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","556641","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","C. C. Townsend","R. M. Harley","15010","1974","01","10","Brazil","Bahia","Itabuna","Itabuna, in the grounds of CEPLAC (Centro de Pesquisas do Cacau), near the research station","-39.25","-14.75",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556641","NY00556641_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4138569","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"G. S. Bunting","6980","1979","02","06","Venezuela","Zulia","Colón","alrededores de Casigua El Cubo: sector West-Tarra: en la vecindad del Pozo de gas WT-38, (sitio unos 3 km al SO de la Alcabala La Redoma)",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467953' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138569",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4138516","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"H. S. Irwin","54678","1963","08","11","Suriname",NA,NA,"Wilhelmina Gebergte. 2 km south of Juliana Top, 13 km north of Lucie Rivier.",NA,NA,NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467900' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138516",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","556652","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"A. C. Smith","10080","1956","03","10","Trinidad and Tobago","Arima",NA,"Trinidad. Arima Valley: Santa Isabella trail, near Simala",NA,NA,NA,NA,"250","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556652","NY00556652_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01467546","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"B. Maguire","47034","1960","07","17","Brazil","Amapá",NA,"Rio Oiapoque. Woodland, 1 km. south of army post at Clevelandia.","-51.88","3.8",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712245' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467546","NY01467546_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","556651","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","M. H. Nee","17691","1979","08","23","Venezuela","Miranda",NA,"Parque Nacional Guatopo: Vicinity Agua Blanca, 24 km (by air) NNW of Alta gracia de Orituco. Vicinity of the old sugarcane mill at Agua Blanca.","-66.47","10.07",NA,NA,"360","420","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556651","NY00556651_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01467520","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","M. T. Madison","6234","1978","10","13","Brazil","Amazonas",NA,"Rio Negro. campina de Temenddui, ca. 40 km below Tapuruquara.","-64.67","-0.58",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712004' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467520","NY01467520_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4138363","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"L. B. Holm-Nielsen","19640","1979","08","20","Ecuador","Napo",NA,"Road Coca - Auca oilfield, 3 km along the road to Yucca","-76.92","-0.47",NA,NA,"400",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467710' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138363","NY04138363_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4138565","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"T. B. Croat","53979","1982","07","24","Venezuela","Bolívar","Gran Sabana","along road between El Dorado and Santa Elena 110 km S of the turn off to Santa Elena and km 88 N of El Dorado","-61.4","5.8",NA,NA,"990",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467949' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138565",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4138539","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"L. C. M. Croizat","580A","1951","07",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467923' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138539",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01467317","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","T. G. Yuncker","J. G. Kuhlmann","1104","1924","01","05","Brazil","Amazonas",NA,"Bocca do Rio Branco.",NA,NA,NA,NA,NA,NA,"Coll. Kuhlmann <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1713558' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467317","NY01467317_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","4138572","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"J. A. Steyermark","122710","1980","05","28","Venezuela","Zulia","Mara","lower slopes (northwest side) of Cerro Negro, following quebrada to Lagunita Araguaney, south-east of Río Guasare, 2.5 - 3 km (by air) southeast of Rancho 505","-72.42","10.925",NA,NA,"400","530","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467956' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138572",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","4138568","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"G. S. Bunting","10958","1982","02","27","Venezuela","Zulia","Perijá","alrededores de la Estació Hidrológica Aricuaisá-Pie de Monte, en zona de bosque siempreverde","-72.8986","9.5917",NA,NA,"100","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467952' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138568",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01467539","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","T. G. Yuncker","W. A. Egler","1153","1959","09","01","Brazil","Pará",NA,"Km 12 da Estrada Belém.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1712225' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467539","NY01467539_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4138573","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"R. L. Liesner","7604","1979","06","20","Venezuela","Falcón",NA,"Sierra de San Luis. Piedra de Agua","-69.67","11.13",NA,NA,"600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467957' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138573",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","556660","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","C. A. Cid Ferreira","4159","1983","07","14","Brazil","Amazonas","Maués","Rio Parauarí, margem direita, entre os lugares Agua Mineral e Calcário.","-57.92","-4.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556660","NY00556660_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00957472","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"E. Pereira","469","1953","10","24","Brazil","Mato Grosso do Sul","Corumbá","Banda Alta","-57.6531","-19.0094",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1096994' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957472","NY00957472_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","4138482","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"J. M. Schunke-Vigo","2937","1969","01","02","Peru","Huánuco","Pachitea","Dtto. Puerto Inca. Bosque Nacional de Iapria: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río pachitea cerca del pueblo del Puerto Inca (a unos 85 km en distancia lineasl de la confluencia con el Río Ucayali). Río Sungarayacu, nor oeste de Puerto Inca",NA,NA,NA,NA,"400","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467866' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138482",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00957474","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","T. G. Yuncker","A. Macedo","4830","1956","10","19","Brazil","Goiás","Silvânia","Horto.","-48.6081","-16.6592",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957474","NY00957474_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4138320","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"W. H. Camp","E889","1944","11","05","Ecuador",NA,NA,"Santiago-Zamora: Oriente: Near Mendez",NA,NA,NA,NA,"533","762","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467666' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138320","NY04138320_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","4148247","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum lanceolatum","Steyerm.",NA,"T. B. Croat","54653","1982","08","04","Venezuela","Yaracuy",NA,"Along road due north from plaza of Salom (NE of Nirgua, W of Valencia) on road to Candelaria, 7.5 - 8 km N of plaza in Salom","-68.5","10.18",NA,NA,"1200",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468046' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148247",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","556670","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"R. M. Harley","20190","1977","03","30","Brazil","Bahia","Barra do Choça","Serra da Conquista. Ca. 12 km SE of Barra do Choca on the road to Itapetinga","-40.52","-14.95",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556670","NY00556670_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","556657","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","R. Callejas Posada","J. L. Luteyn","10380","1984","05","13","Colombia","Valle del Cauca",NA,"Ansermanuevo-San José del Palmar rod., ca. 30-37 km W of Ansermanuevo.",NA,NA,NA,NA,"1850","1875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203389' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556657","NY00556657_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","556676","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum trachydermum","(Trel.) Yunck.","T. G. Yuncker","C. Stellfeld","2008","1956","12","18","Brazil","Paraná","Foz do Iguaçu","Pr. Foz do Iguaçu. Parque Nacional","-54.5881","-25.5481",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=330322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556676","NY00556676_02",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales","trachydermum",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4138474","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"J. M. Schunke-Vigo","1482","1967","01","06","Peru","Huánuco","Pachitea","Dtto. Honoria. Bosque Nacional de Iparia: Región de bosque seco tropical: (sensu Tosi, 1960) a lo largo del Río Pachutea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali). En sitios abiertos en la carretera Miel de Abeja",NA,NA,NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467858' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138474",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4138224","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"M. H. Nee","43289","1992","12","24","Bolivia","Santa Cruz","Ichilo","W side of río Yapacaní, ca. 4 km S (upstream) from highway bridge","-63.85","-17.43",NA,NA,"300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467570' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138224",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","556644","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","H. 't Hart","J. C. Lindeman","3324","1966","11","21","Brazil","Paraná",NA,"High bank of Rio Iguacúa, near ferry to Capanema",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556644","NY00556644_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","4138541","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"T. B. Croat","60548","1985","03","17","Venezuela","Aragua",NA,"Along road between Maracay and Ocumare de la Costa: Henri Pittier National Park; 1.6 km N of summit of the Cordillera","-67.72","10.32",NA,NA,"1030","1060","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4467925' target='other'> <mi>dwc_moreinfo</mi></a>","NY04138541",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA
