"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"365","2020-09-12 05:00:02-03","US","US","1901884","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. A. Steyermark","1945","5","21","South America - Neotropics","Venezuela",NA,NA,NA,"US03309145",NA,"Sapindales","pilocarpoides","Kunth",NA,"62839","Sucre",NA,"Southern slopes of Cerro Imposible, between Cedeño and Boca del Tataricual, along Quebrada Imposible.",NA,NA,NA,"140","220",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"366","2020-09-12 05:00:02-03","US","US","2824126","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. L. Fróes","1953","9","12","South America - Neotropics","Brazil",NA,NA,NA,"US01858602",NA,"Sapindales","pilocarpoides","Kunth",NA,"30212","Pará",NA,"Rio Maicurú, cachoeira Muira",NA,NA,"US01858602_01 US01858602_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"367","2020-09-12 05:00:02-03","US","US","3183889","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","W. W. Thomas, C. D. A. Mota & E. F. Lima","1986","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US01858585",NA,"Sapindales","pilocarpoides","Kunth",NA,"5213","Rondônia","Porto Velho","Represa Samuel: outcrop and surrounding forest near S end of E dike road","-63.25","-9.07","US01858585_01 US01858585_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"368","2020-09-12 05:00:02-03","US","US","3067521","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pinheiro, C. S. Rosário & N. A. Silva","1981","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US01858595",NA,"Sapindales","pilocarpoides","Kunth",NA,"4499","Pará",NA,"Sete Varas airstrip on Rio Curua (a clear-water river)",NA,NA,"US01858595_01 US01858595_02",NA,NA,NA,"54 92 W","00 95 S",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"369","2020-09-12 05:00:02-03","US","US","3120742","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor, C. S. Rosário & M. R. Santos","1981","12","3","South America - Neotropics","Brazil",NA,NA,NA,"US01858587",NA,"Sapindales","pilocarpoides","Kunth",NA,"1662","Pará",NA,"Near Rio Itacaiunas: approx. 80 km from Marabá; 37 km S on PA-150 and 50 km WNW on service road",NA,NA,"US01858587_01 US01858587_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"370","2020-09-12 05:00:02-03","US","US","3338482","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","A. S. Silva, G. T. Prance, M. J. Balick, C. C. Berg, A. J. Henderson & B. W. Nelson","1977","11","17","South America - Neotropics","Brazil",NA,NA,NA,"US01858591",NA,"Sapindales","pilocarpoides","Kunth",NA,"250","Pará",NA,"Cuiabá-Santarém highway, km 1203",NA,NA,"US01858591_01 US01858591_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","1187952","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","W. E. Broadway","1923","1","5","South America - Neotropics","Venezuela",NA,NA,NA,"US03309146",NA,"Sapindales","pilocarpoides","Kunth",NA,"384",NA,NA,"Hills. Vicinity of Cristobal Colon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","3067518","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pinheiro, C. S. Rosário & N. A. Silva","1981","7","28","South America - Neotropics","Brazil",NA,NA,NA,"US01858593",NA,"Sapindales","pilocarpoides","Kunth",NA,"3651","Pará",NA,"W bank of Rio Maicuru, ca. 23 Km upstream from Lageira airstrip. N side of Mutum stream","-52.43","-0.92","US01858593_01 US01858593_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","1067186","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","H. F. Pittier","1920","7","11","South America - Neotropics","Venezuela",NA,NA,NA,"US03309147",NA,"Sapindales","pilocarpoides","Kunth",NA,"8961","Carabobo",NA,"Upper Guaremales, road from Puerto Cabello to San Felipe, in forest and clearings.",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","2914567","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. C. Berg, W. C. Steward, J. F. Ramos, O. P. Monteiro & J. F. Lima","1973","10","16","South America - Neotropics","Brazil",NA,NA,NA,"US01858601",NA,"Sapindales","pilocarpoides","Kunth",NA,"18590","Mato Grosso",NA,"On road from Humboldt Centre to port on Rio Aripuanã","-59.35","-10.2","US01858601_01 US01858601_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","2824127","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","G. A. Black & E. Cordeiro","1952","6","14","South America - Neotropics","Brazil",NA,NA,NA,"US01858603",NA,"Sapindales","pilocarpoides","Kunth",NA,"52-14977","Amazonas",NA,"Rio Guaporé; fazenda Ilha das Flôres",NA,NA,"US01858603_01 US01858603_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","2696788","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","G. Agostini, G. N. Morillo & B. Morillo","1973","7","11","South America - Neotropics","Venezuela",NA,NA,NA,"US03309142",NA,"Sapindales","pilocarpoides","Kunth",NA,"1750","Yaracuy",NA,"Distrito San Felipe, Municipio Veroes: Fila montañosa 5 Kms. S de Bella Vista.","-68.4","10.38","US03309142_01","200","450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","1777444","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","A. C. Smith","1937","11","1","South America - Neotropics","Guyana",NA,NA,NA,"US00469069",NA,"Sapindales","pilocarpoides","Kunth","Kaastra, R. C., (UTRECHT)","2361","U. Takutu-U. Essequibo",NA,"Charwair Creek, near mouth, Rupununi R. basin","-59.48","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","602115","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","H. F. Pittier","1913","6","26","South America - Neotropics","Venezuela",NA,NA,NA,"US03309148",NA,"Sapindales","pilocarpoides","Kunth",NA,"6377","Lara",NA,"Around Palmasola, in forest along the Aroa River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","2174805","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Bro. Gines","1953","8","1","South America - Neotropics","Venezuela",NA,NA,NA,"US01121353",NA,"Sapindales","pilocarpoides","Kunth",NA,"3770",NA,NA,"R. Espinosa",NA,NA,"US01121353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","534027","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","M. Miller & J. Johnston","1901","7","25","South America - Neotropics","Venezuela",NA,NA,NA,"US01093808",NA,"Sapindales","pilocarpoides","Kunth",NA,"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","2579080","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","1963","9","1","South America - Neotropics","Suriname",NA,NA,NA,"US00469067",NA,"Sapindales","pilocarpoides","Kunth","Kaastra, R. C., (UTRECHT)","55309",NA,NA,"Juliana Top, 7 km SSW of, 12 km N of Lucie R., Wilhelmina Gebergte","-56.53","3.68",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","3067520","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pinheiro, C. S. Rosário & N. A. Silva","1981","8","6","South America - Neotropics","Brazil",NA,NA,NA,"US01858592",NA,"Sapindales","pilocarpoides","Kunth",NA,"4267","Pará",NA,"Sete Varas airstrip on Rio Curua","-54",NA,"US01858592_01 US01858592_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","2825783","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. Schunke Vigo","1970","4","14","South America - Neotropics","Peru",NA,NA,NA,"US03309139",NA,"Sapindales","pilocarpoides","Kunth",NA,"3907","San Martin",NA,"Dpto. San Martín: Prov. Mariscal Caceres. Dtto. Tocache Nuevo. Carretera al río Tocache.",NA,NA,"US03309139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","3576727","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","W. A. Díaz","1994","7","30","South America - Neotropics","Venezuela",NA,NA,NA,"US01206883",NA,"Sapindales","pilocarpoides","Kunth","Sanoja-Angel, E.","2525","Bolívar","Caroni","Cercanias de Lechozal, entre Cd. Guayana el El Pao","-62.7167","8.1167",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"385","2020-09-12 05:00:02-03","US","US","3119288","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. R. Sperling, M. G. Silva, M. A. Condon, C. S. Rosário, R. P. Lima & J. C. Santos","1982","6","8","South America - Neotropics","Brazil",NA,NA,NA,"US01858588",NA,"Sapindales","pilocarpoides","Kunth",NA,"5979","Pará",NA,"AMZA camp 3-alfa (Serra dos Carajás)","-50.55","-5.8","US01858588_01 US01858588_02","300","475",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"386","2020-09-12 05:00:02-03","US","US","3119282","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. Vilhena, E. L. Taylor, G. C. Schatz, T. Richard, C. S. Rosário & M. R. Santos","1983","3","10","South America - Neotropics","Brazil",NA,NA,NA,"US01858590",NA,"Sapindales","pilocarpoides","Kunth",NA,"981","Maranhão",NA,"Estrada a direita entre Grajaú e Arame km 52",NA,NA,"US01858590_01 US01858590_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"387","2020-09-12 05:00:02-03","US","US","3440913","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J.-J. de Granville, F. Crozier, C. Feuillet, V. Hequet, S. A. Mori & N. Smith","2000","9","19","South America - Neotropics","French Guiana",NA,NA,NA,"US00740583",NA,"Sapindales","pilocarpoides","Kunth","Crozier, F.","14300",NA,NA,"Pic Matécho, versant sud","-53.03","3.73",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"388","2020-09-12 05:00:02-03","US","US","2932775","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","G. T. Prance et al.","1977","11","10","South America - Neotropics","Brazil",NA,NA,NA,"US01858598",NA,"Sapindales","pilocarpoides","Kunth",NA,"25161","Pará",NA,"BR-163, Cuiabá-Santarém highway, km 885,5",NA,NA,"US01858598_01 US01858598_02","240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"389","2020-09-12 05:00:02-03","US","US","3654758","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","N. A. Rosa, M. R. Santos & M. C. Silva Jr.","1986","3","7","South America - Neotropics","Brazil",NA,NA,NA,"US01858604",NA,"Sapindales","maurioides","(Mart.) Kaastra",NA,"5075","Rondônia","Presidente Médici","Margens da BR-429 Presidente Médici Costa Marques a altura dos kms 32 e 33 entre as linhas 7 e 8","-61.9014015197754","-11.1752996444702","US01858604_01 US01858604_02",NA,NA,NA,NA,NA,NA,NA,"32307","auto","Dicotyledonae",NA,NA,NA,"1"
"390","2020-09-12 05:00:02-03","US","US","2954526","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","T. B. Croat","1972","8","22","South America - Neotropics","Peru",NA,NA,NA,"US03309140",NA,"Sapindales","pilocarpoides","Kunth",NA,"19447","Loreto",NA,"Varadero de Mazan from Rio Amazonas to Rio Napo.",NA,NA,"US03309140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"391","2020-09-12 05:00:02-03","US","US","2778292","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","M. Cordeiro","1976","4","28","South America - Neotropics","Brazil",NA,NA,NA,"US01858600",NA,"Sapindales","pilocarpoides","Kunth",NA,"923","Rondônia","Guajará-Mirim","Sub-base Proj. RADAM. Front. Brasil-Bolívia-Ponto 19","-65.3394012451172","-10.7827997207642","US01858600_01 US01858600_02",NA,NA,NA,NA,NA,NA,NA,"205539","auto","Dicotyledonae",NA,NA,NA,"1"
"392","2020-09-12 05:00:02-03","US","US","3138674","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","1984","6","23","South America - Neotropics","Brazil",NA,NA,NA,"US01858594",NA,"Sapindales","pilocarpoides","Kunth",NA,"4723","Rondônia","Cacoal","BR-364, rodovia Cuiabá-Porto Velho, km 234, ao norte da cidade, morro da Torre da Embratel. Mata de beira de estrada","-61.4472007751465","-11.4385995864868","US01858594_01 US01858594_02",NA,NA,NA,"61 62 W",NA,NA,NA,"68529","auto","Dicotyledonae",NA,NA,NA,"1"
"393","2020-09-12 05:00:02-03","US","US","3254514","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","G. T. Prance et al.","1973","10","8","South America - Neotropics","Brazil",NA,NA,NA,"US01858584",NA,"Sapindales","pilocarpoides","Kunth",NA,"18202","Mato Grosso","Aripuanã","Road from Humboldt Centre to new airport","-59.35","-10.2","US01858584_01 US01858584_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"394","2020-09-12 05:00:02-03","US","US","3085509","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. I. Jangoux & B. G. S. Ribeiro","1981","7","28","South America - Neotropics","Brazil",NA,NA,NA,"US01858586",NA,"Sapindales","pilocarpoides","Kunth",NA,"1543","Pará",NA,"Rio Maicuru, igarapé do Mutum, 3.30 hrs por canoa de motor de poupa acima da pista de pouso do Lageiro","-54.5","-0.92","US01858586_01 US01858586_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"395","2020-09-12 05:00:02-03","US","US","3368155","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. Evans, R. Burnham & S. Koemar","1997","6","10","South America - Neotropics","Suriname",NA,NA,NA,"US00619204",NA,"Sapindales","pilocarpoides","Kunth","Liesner, R. L.","2722","Sipaliwini",NA,"Blanche Marie Waterfall, vic., on Nickerie R.","-56.87","4.75","US00619204_01","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"396","2020-09-12 05:00:02-03","US","US","1999693","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","H. F. Pittier","1947","8",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03309144",NA,"Sapindales","pilocarpoides","Kunth",NA,"15554","Aragua",NA,"Selvas de los alrededores de Guamitas, Parque Nacional.",NA,NA,"US03309144_01","700","800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"397","2020-09-12 05:00:02-03","US","US","3119305","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","M. J. G. Hopkins, K. F. Rodrigues, E. S. Silva, R. P. Lima, J. Oliveira & B. Lowy","1986","6","14","South America - Neotropics","Brazil",NA,NA,NA,"US01858589",NA,"Sapindales","pilocarpoides","Kunth",NA,"742","Roraima","Alto Alegre","Ilha de Maracá. SEMA Estação. Furo Pananá de Firmino of Rio Uraricuera on S side of island","-61.43","-3.4","US01858589_01 US01858589_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"398","2020-09-12 05:00:02-03","US","US","3018012","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","D. C. Daly, D. G. Campbell, A. S. Silva, R. P. Bahia, M. R. Santos & N. C. Bastos","1980","10","5","South America - Neotropics","Brazil",NA,NA,NA,"US01858596",NA,"Sapindales","pilocarpoides","Kunth",NA,"492","Maranhão",NA,"Fazenda Bacaba, Doctor Haroldo. 5 km S of MA-119 from entrance 3 km NW of Lago do Junco","-44.97","-4.43","US01858596_01 US01858596_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"399","2020-09-12 05:00:02-03","US","US","2369242","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","L. Aristeguieta & G. Agostini","1961","8",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US03309143",NA,"Sapindales","pilocarpoides","Kunth",NA,"4736","Sucre",NA,"Sitios protegidos. Serranías de Patao. Pto. de Hierro. (Guiria).",NA,NA,"US03309143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"400","2020-09-12 05:00:02-03","US","US","2984920","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US01858597",NA,"Sapindales","pilocarpoides","Kunth",NA,"8842","Pará","Santana do Araguaia","100 Km south of Redenção on road (PA 150) to Barreiras dos Campos. Fazenda Inajaporã between Rio Inajazinho and Rio Inajá","-50.42","-8.75","US01858597_01 US01858597_02","210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"401","2020-09-12 05:00:02-03","US","US","2932698","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","C. C. Berg, A. S. Silva, R. P. Bahia & M. R. Santos","1977","10","29","South America - Neotropics","Brazil",NA,NA,NA,"US01858599",NA,"Sapindales","pilocarpoides","Kunth",NA,"BG749","Pará",NA,"Near EMBRAPA station, at km 23 on road Altamira - Itaituba",NA,NA,"US01858599_01 US01858599_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"402","2020-09-12 05:00:02-03","US","US","2168818","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. S. Cowan & J. C. Lindeman","1955","1","7","South America - Neotropics","Suriname",NA,NA,NA,"US00469068",NA,"Sapindales","pilocarpoides","Kunth","Kaastra, R. C., (UTRECHT)","39194",NA,NA,"Nassau Mts., Marowijne R., Camp 1","-54.6","4.8","US00469068_01","400","550",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"403","2020-09-12 05:00:02-03","US","US","2174547","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Bro. Gines","1953","9","1","South America - Neotropics","Venezuela",NA,NA,NA,"US01121352",NA,"Sapindales","pilocarpoides","Kunth",NA,"3355",NA,NA,"C. Guayamurí",NA,NA,"US01121352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"404","2020-09-12 05:00:02-03","US","US","2994046","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. Liesner, A. C. González & R. C. Wingfield","1979","6","28","South America - Neotropics","Venezuela",NA,NA,NA,"US03309141",NA,"Sapindales","pilocarpoides","Kunth",NA,"8286","Falcon",NA,"Cerro Socopo, east side above Socopito.","-70.775","10.492",NA,"440","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"405","2020-09-12 05:00:02-03","US","US","1901884","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. A. Steyermark","1945","5","21","South America - Neotropics","Venezuela",NA,NA,NA,"US03309145",NA,"Sapindales","pilocarpoides","Kunth",NA,"62839","Sucre",NA,"Southern slopes of Cerro Imposible, between Cedeño and Boca del Tataricual, along Quebrada Imposible.",NA,NA,NA,"140","220",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"406","2020-09-12 05:00:02-03","US","US","2824126","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","R. L. Fróes","1953","9","12","South America - Neotropics","Brazil",NA,NA,NA,"US01858602",NA,"Sapindales","pilocarpoides","Kunth",NA,"30212","Pará",NA,"Rio Maicurú, cachoeira Muira",NA,NA,"US01858602_01 US01858602_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"407","2020-09-12 05:00:02-03","US","US","3183889","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","W. W. Thomas, C. D. A. Mota & E. F. Lima","1986","6","22","South America - Neotropics","Brazil",NA,NA,NA,"US01858585",NA,"Sapindales","pilocarpoides","Kunth",NA,"5213","Rondônia","Porto Velho","Represa Samuel: outcrop and surrounding forest near S end of E dike road","-63.25","-9.07","US01858585_01 US01858585_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"408","2020-09-12 05:00:02-03","US","US","3067521","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","J. J. Strudwick, G. L. Sobel, B. W. Nelson, A. Pinheiro, C. S. Rosário & N. A. Silva","1981","8","10","South America - Neotropics","Brazil",NA,NA,NA,"US01858595",NA,"Sapindales","pilocarpoides","Kunth",NA,"4499","Pará",NA,"Sete Varas airstrip on Rio Curua (a clear-water river)",NA,NA,"US01858595_01 US01858595_02",NA,NA,NA,"54 92 W","00 95 S",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"409","2020-09-12 05:00:02-03","US","US","3120742","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor, C. S. Rosário & M. R. Santos","1981","12","3","South America - Neotropics","Brazil",NA,NA,NA,"US01858587",NA,"Sapindales","pilocarpoides","Kunth",NA,"1662","Pará",NA,"Near Rio Itacaiunas: approx. 80 km from Marabá; 37 km S on PA-150 and 50 km WNW on service road",NA,NA,"US01858587_01 US01858587_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"410","2020-09-12 05:00:02-03","US","US","3338482","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","A. S. Silva, G. T. Prance, M. J. Balick, C. C. Berg, A. J. Henderson & B. W. Nelson","1977","11","17","South America - Neotropics","Brazil",NA,NA,NA,"US01858591",NA,"Sapindales","pilocarpoides","Kunth",NA,"250","Pará",NA,"Cuiabá-Santarém highway, km 1203",NA,NA,"US01858591_01 US01858591_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"411","2020-09-12 05:00:02-03","US","US","1187952","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","W. E. Broadway","1923","1","5","South America - Neotropics","Venezuela",NA,NA,NA,"US03309146",NA,"Sapindales","pilocarpoides","Kunth",NA,"384",NA,NA,"Hills. Vicinity of Cristobal Colon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
