"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","locality","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2682","2020-09-02 16:35:47-03","Cenargen","CEN","36403","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2000","08",NA,"Micheline Carvalho-Silva","2000","09","01","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00036403","CEN00036403",NA,NA,"Inflorescências pêndulas.",NA,"Exsicatas",NA,"4",NA,NA,"Mata do córrego Bananal - abaixo CEN.",NA,"70570","auto",NA,NA,NA,NA,"4",NA
"2683","2020-09-02 16:35:47-03","Cenargen","CEN","80045","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2015","07",NA,"Jair Eustáquio Quintino de Faria Jr.","2011","08","03","Brasil","GO","ALTO HORIZONTE","-49.3386001586914","-14.1955995559692",NA,NA,"CEN00080045","CEN00080045",NA,NA,"Espigas eretas e recurvadas. HERBÁRIO UB - Goiás.",NA,"Exsicatas",NA,"1513",NA,NA,"Fazenda do Sr. Jair Eustáquio. Nascente do córrego Sururuca. Brejo da nascente do córrego Sururuca.",NA,"27619","auto",NA,NA,NA,NA,"1",NA
"2684","2020-09-02 16:35:47-03","Cenargen","CEN","80077","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2015","07",NA,"Jair Eustáquio Quintino de Faria Jr.","2011","08","13","Brasil","GO","ALTO HORIZONTE","-49.3386001586914","-14.1955995559692",NA,NA,"CEN00080077","CEN00080077",NA,NA,"Margem de córrego. Botões florais verdes. HERBÁRIO UB - Goiás.",NA,"Exsicatas",NA,"1575",NA,NA,"Fazenda do Sr. Manoel Braz.",NA,"27619","auto",NA,NA,NA,NA,"1",NA
"2685","2020-09-02 16:35:47-03","Cenargen","CEN","27793","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","04",NA,"Bruno Machado Teles Walter","1996","02","08","Brasil","GO","BARRO ALTO","-48.9157981872559","-14.9708003997803","-4898333.0","-1465000.0","CEN00027793","CEN00027793","500","500","Coletada em pequena grota, entre cerrado e pastagem. Inflorescência creme esverdeada. Área de influência da UHE Serra da Mesa.",NA,"Exsicatas",NA,"3150",NA,NA,"Estrada de terra que sai da GO-342 para a barra dos rios Maranhão e Almas. (rumo a fazenda Pontal.)",NA,"39532","auto",NA,NA,NA,NA,"2",NA
"2686","2020-09-02 16:35:47-03","Cenargen","CEN","54375","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","J. F. B. Pastore","2004","06",NA,"José Floriano Barêa Pastore","2004","06","05","Brasil","GO","BELA VISTA DE GOIAS","-48.9533004760742","-16.9727993011475",NA,NA,"CEN00054375","CEN00054375",NA,NA,NA,NA,"Exsicatas",NA,"983",NA,NA,"Próximo da GO - 020 (6 km). Próximo ao rio Caldas. Próximo do Distrito de Roselândia.",NA,"39117","auto",NA,NA,NA,NA,"4",NA
"2687","2020-09-02 16:35:47-03","Cenargen","CEN","46077","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2001","06",NA,"Micheline Carvalho-Silva","2001","06","27","Brasil","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","-4807611.0","-1356528.0","CEN00046077","CEN00046077","310","310",NA,NA,"Exsicatas",NA,"51",NA,NA,"Balsa Serra Branca para vila Veneno, km 4,5. Margem direita do rio Macacão.",NA,"92497","auto",NA,NA,NA,NA,"3",NA
"2688","2020-09-02 16:35:47-03","Cenargen","CEN","40190","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","01",NA,"Glocimar Pereira-Silva","2000","12","13","Brasil","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","-4808056.0","-1356417.0","CEN00040190","CEN00040190","300","300","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).",NA,"Exsicatas",NA,"4511",NA,NA,"Margem direita do rio Macacão.",NA,"92497","auto",NA,NA,NA,NA,"4",NA
"2689","2020-09-02 16:35:47-03","Cenargen","CEN","46074","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2001","06",NA,"Micheline Carvalho-Silva","2001","06","25","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268",NA,NA,"CEN00046074","CEN00046074",NA,NA,"Inflforescências cremes.",NA,"Exsicatas",NA,"48",NA,NA,"Estrada para Minaçú.",NA,"58154","auto",NA,NA,NA,NA,"4",NA
"2690","2020-09-02 16:35:47-03","Cenargen","CEN","43550","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","G. Pereira-Silva","2001","08",NA,"Glocimar Pereira-Silva","2001","08","21","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","-4812833.0","-1341139.0","CEN00043550","CEN00043550","310","310","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).",NA,"Exsicatas",NA,"5259",NA,NA,"Margem direita do rio do Carmo, cerca de 500 m de sua foz.",NA,"58154","auto",NA,NA,NA,NA,"4",NA
"2691","2020-09-02 16:35:47-03","Cenargen","CEN","46146","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2011","11",NA,"Micheline Carvalho-Silva","2001","12","03","Brasil","GO","LUZIANIA","-47.9502983093262","-16.2525005340576",NA,NA,"CEN00046146","CEN00046146",NA,NA,NA,NA,"Exsicatas",NA,"124",NA,NA,"AHE Corumbá IV. Eixo da barragem.",NA,"83221","auto",NA,NA,NA,NA,"3",NA
"2692","2020-09-02 16:35:47-03","Cenargen","CEN","49942","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Glocimar Pereira-Silva","2003","02","08","Brasil","GO","PADRE BERNARDO","-48.2839012145996","-15.1603002548218","-4801222.0","-1524000.0","CEN00049942","CEN00049942","700","700",NA,NA,"Exsicatas",NA,"7076",NA,NA,"Barra do Rio do Sal (rio Maranhão).",NA,"56279","auto",NA,NA,NA,NA,"2",NA
"2693","2020-09-02 16:35:47-03","Cenargen","CEN","51664","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2003","07",NA,"Gert Guenther Hatschbach","2001","05","15","Brasil","MS","BODOQUENA","-56.7150001525879","-20.5386009216309",NA,NA,"CEN00051664","CEN00051664",NA,NA,"Espiga alva. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"72960",NA,NA,"Rodovia Bodoquena a Morraria do Sul, Serra da Bodoquena",NA,"47684","auto",NA,NA,NA,NA,"1",NA
"2694","2020-09-02 16:35:47-03","Cenargen","CEN","50809","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","B. M. T. Walter","2020","01",NA,"Gert Guenther Hatschbach","2002","11","08","Brasil","MS","BONITO","-56.4818992614746","-21.1210994720459",NA,NA,"CEN00050809","CEN00050809",NA,NA,"Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"73877",NA,NA,"Campo dos Índios, Fazenda Espora de Prata.",NA,"71352","auto",NA,NA,NA,NA,"1",NA
"2695","2020-09-02 16:35:47-03","Cenargen","CEN","39756","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2001","10",NA,"Osmar dos Santos Ribas","1998","02","01","Brasil","MS","BONITO","-56.4818992614746","-21.1210994720459",NA,NA,"CEN00039756","CEN00039756",NA,NA,"Espiga creme. Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.",NA,"Exsicatas",NA,"2401",NA,NA,"Rio Formoso",NA,"71352","auto",NA,NA,NA,NA,"1",NA
"2696","2020-09-02 16:35:47-03","Cenargen","CEN","47017","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","10",NA,"Osmar dos Santos Ribas","1997","10","28","Brasil","MS","ELDORADO","-54.2835998535156","-23.7868995666504",NA,NA,"CEN00047017","CEN00047017",NA,NA,"Coletada às margens do Rio Ribeira. Espiga creme. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"2011",NA,NA,"Rod. SP 139*, 3km L da Fazenda Pinheiros.",NA,"27119","auto",NA,NA,NA,NA,"1",NA
"2697","2020-09-02 16:35:47-03","Cenargen","CEN","47109","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","10",NA,"Gert Guenther Hatschbach","1995","05","05","Brasil","MT","CACERES","-57.6789016723633","-16.0706005096436",NA,NA,"CEN00047109","CEN00047109",NA,NA,"Doação: Museu Botânico Municipal - Herbário MBM (Curitiba)",NA,"Exsicatas",NA,"62317",NA,NA,"Gleba Facão, rodovia para Rio Jacobina.",NA,"172193","auto",NA,NA,NA,NA,"1",NA
"2698","2020-09-02 16:35:47-03","Cenargen","CEN","50805","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2003","07",NA,"Gert Guenther Hatschbach","1996","11","08","Brasil","MT","PORTO ESPERIDIAO","-58.4603004455566","-15.8528003692627",NA,NA,"CEN00050805","CEN00050805",NA,NA,"Doação - Museu Botânico Municipal - Curitiba",NA,"Exsicatas",NA,"65396",NA,NA,"BR174, próximo ao Córrego Caetê.",NA,"113725","auto",NA,NA,NA,NA,"1",NA
"2699","2020-09-02 16:35:47-03","Cenargen","CEN","45026","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","08",NA,"Osmar dos Santos Ribas","2000","01","17","Brasil","PR","ADRIANOPOLIS","-48.9911003112793","-24.6571998596191",NA,NA,"CEN00045026","CEN00045026",NA,NA,"Espiga creme.Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"3008",NA,NA,"Parque Estadual das Lauráceas.",NA,"49901","auto",NA,NA,NA,NA,"1",NA
"2700","2020-09-02 16:35:47-03","Cenargen","CEN","45030","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","09",NA,"Osmar dos Santos Ribas","2001","02","10","Brasil","PR","CERRO AZUL","-49.261100769043","-24.823600769043",NA,NA,"CEN00045030","CEN00045030",NA,NA,"Espiga creme-esverdeada. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"3233",NA,NA,"Mato Preto. Mata da Margem do rio Ribeira.",NA,"32006","auto",NA,NA,NA,NA,"1",NA
"2701","2020-09-02 16:35:47-03","Cenargen","CEN","45028","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","G. A. Queiroz","2018","05",NA,"Osmar dos Santos Ribas","2001","02","09","Brasil","PR","DOUTOR ULYSSES","-49.4197006225586","-24.5680999755859",NA,NA,"CEN00045028","CEN00045028",NA,NA,"Espiga creme. Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"3197",NA,NA,"Cabeceiras do Ribeirão do Tigre",NA,"32237","auto",NA,NA,NA,NA,"1",NA
"2702","2020-09-02 16:35:47-03","Cenargen","CEN","44966","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","08",NA,"E. V. Odia","1996","11","08","Brasil","PR","DOUTOR ULYSSES","-49.4197006225586","-24.5680999755859",NA,NA,"CEN00044966","CEN00044966",NA,NA,"Espigas alvescentes. Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.",NA,"Exsicatas",NA,"40",NA,NA,"Rio do Turvo",NA,"32237","auto",NA,NA,NA,NA,"1",NA
"2703","2020-09-02 16:35:47-03","Cenargen","CEN","44991","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","09",NA,"J. Carneiro","1998","08","08","Brasil","PR","JUNDIAI DO SUL","-50.247501373291","-23.4367008209229",NA,NA,"CEN00044991","CEN00044991",NA,NA,"Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"476",NA,NA,"Fazenda Monte Verde. Paraná.",NA,"17300","auto",NA,NA,NA,NA,"1",NA
"2704","2020-09-02 16:35:47-03","Cenargen","CEN","41548","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","03",NA,"Osmar dos Santos Ribas","1991","09","01","Brasil","PR","MORRETES","-48.834400177002","-25.476900100708",NA,NA,"CEN00041548","CEN00041548",NA,NA,"Doação Museu Botânico Municipal.",NA,"Exsicatas",NA,"362",NA,NA,"Margens do caminho da mata pluvial da Serra do Mar.",NA,"30514","auto",NA,NA,NA,NA,"1",NA
"2705","2020-09-02 16:35:47-03","Cenargen","CEN","44989","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Carvalho-Silva","2002","07",NA,"J. M. Silva","1998","12","15","Brasil","PR","MORRETES","-48.834400177002","-25.476900100708",NA,NA,"CEN00044989","CEN00044989",NA,NA,"Espiga alva. Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.",NA,"Exsicatas",NA,"2717",NA,NA,"Serra da Prata, início da trilha para a Torre da Prata",NA,"30514","auto",NA,NA,NA,NA,"1",NA
"2706","2020-09-02 16:35:47-03","Cenargen","CEN","47027","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Osmar dos Santos Ribas","2002","01","10","Brasil","PR","PARANAGUA","-48.5092010498047","-25.5200004577637",NA,NA,"CEN00047027","CEN00047027","100","100","Espigas creme. Transição da mata de restinga para Mata Atlântica. Doação Museu Botânico Municipal.",NA,"Exsicatas",NA,"4205",NA,NA,"Colônia Santa Cruz",NA,"24916","auto",NA,NA,NA,NA,"1",NA
"2707","2020-09-02 16:35:47-03","Cenargen","CEN","45021","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","E. F. Guimarães","2008",NA,NA,"Osmar dos Santos Ribas","1997","07","25","Brasil","PR","SAO JOSE DOS PINHAIS","-49.2064018249512","-25.5347003936768",NA,NA,"CEN00045021","CEN00045021","60","60","Espiga alva. Mata pluvial atlântica da Serra do Mar. Doação - MBM",NA,"Exsicatas",NA,"1914",NA,NA,"Catelhanos.",NA,"45291","auto",NA,NA,NA,NA,"1",NA
"2708","2020-09-02 16:35:47-03","Cenargen","CEN","45035","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","D. Ruschell","2005","07",NA,"Osmar dos Santos Ribas","2001","03","09","Brasil","SC","ARAQUARI","-48.7221984863281","-26.3700008392334",NA,NA,"CEN00045035","CEN00045035",NA,NA,"Espiga creme esverdeada. Alt.: 8-10m. Doação Museu Botânico Municipal - MBM.",NA,"Exsicatas",NA,"3441",NA,NA,"Ilha do Mel",NA,"25329","auto",NA,NA,NA,NA,"1",NA
"2709","2020-09-02 16:35:47-03","Cenargen","CEN","92124","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","G. A. Queiroz","2018","05",NA,"José Floriano Barêa Pastore","2015","08","14","Brasil","SC","TRES BARRAS","-50.3222007751465","-26.1063995361328",NA,NA,"CEN00092124","CEN00092124",NA,NA,"Ocorre em sub-bosque. Espigas de cor creme. Doação do Herbário CTBS.",NA,"Exsicatas",NA,"5120",NA,NA,"Três Barras. Trilha do Bugio, área de conservação da Rigesa.",NA,"22564","auto",NA,NA,NA,NA,"1",NA
"2710","2020-09-02 16:35:47-03","Cenargen","CEN","106730","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas","1984","01",NA,"Wilson Hoehne","1951","10","23","Brasil","SP","JALES","-50.5400009155273","-20.2600002288818",NA,NA,"CEN00106730","CEN00106730",NA,NA,"Doação da Universidade de São Paulo - Herbário SPF",NA,"Exsicatas",NA,NA,NA,NA,"Pastos do Retiro.",NA,"16486","auto",NA,NA,NA,NA,"1",NA
"2711","2020-09-02 16:35:47-03","Cenargen","CEN","92896","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","G. A. Queiroz","2018","05",NA,"Roseli B. Torres","1998","12","08","Brasil","SP","VERA CRUZ","-49.810001373291","-22.2199993133545",NA,NA,"CEN00092896","CEN00092896",NA,NA,"Local sombreado, c/ árvores isoladas. Inflorescência creme. Doação Universidade Estadual de Campinas - Plantas do Brasil - IAC 37473",NA,"Exsicatas",NA,"644",NA,NA,"Microbacia Tres Unidos.",NA,"16684","auto",NA,NA,NA,NA,"1",NA
"2712","2020-09-02 16:35:47-03","Cenargen","CEN","15603","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum var. cordulatum","L.","R. Callejas","1999","04",NA,"Bruno Machado Teles Walter","1991","12","10","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","-4806667.0","-1413333.0","CEN00015603","CEN00015603","400","400","Inflorescência verde amarelada. Bacia de inundação da UHE Serra da Mesa.I",NA,"Exsicatas",NA,"988",NA,NA,"Estrada Colinas do Sul - Niquelândia. Ponte sobre o rio Tocantinzinho a 6 km de Colinas do Sul.","var. cordulatum","58154","auto",NA,NA,NA,NA,"5",NA
"2713","2020-09-02 16:35:47-03","Cenargen","CEN","109247","PreservedSpecimen","Plantae","Piperaceae","Piper","aff. aduncum","Piper aff. aduncum","L.","G. A. Queiroz","2018","05",NA,"Weuler Alves Vasconcelos - IFN","2018","03","16","Brasil","GO","ANAPOLIS","48.96","11.16","48.96","11.16","CEN00109247","CEN00109247",NA,NA,"Projeto Inventário Florestal Nacional (IFN). Árvore com 23,3 cm de DAP. Base reta. Fuste de casca externa fina, do tipo lisa, desprendimento indeiscente, cor da casca externa marrom, cor da casca interna amarela , odor aromático no corte.",NA,"Unicata",NA,"122",NA,NA,"Conglomerado: GO-454. Subunidade 03, subparcela 01, indivíduo 08.",NA,NA,NA,NA,NA,NA,NA,"3",NA
"2714","2020-09-02 16:35:51-03","Cenargen","CEN","86421","PreservedSpecimen","Plantae","Piperaceae","Piper","cf. aduncum","Piper cf. aduncum","L.","A. M. Alonso","2013","01",NA,"Araci Molnar Alonso","2013","01","02","Brasil","DF","BRASILIA","-48.123611","-15.950555","-48.123611","-15.950555","CEN00086421","CEN00086421",NA,NA,"Doação.",NA,"Exsicatas",NA,"130",NA,NA,"Embrapa CTZL",NA,NA,NA,NA,NA,NA,NA,"1",NA
"2715","2020-09-02 16:35:47-03","Cenargen","CEN","15603","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum var. cordulatum","L.","R. Callejas","1999","04",NA,"Bruno Machado Teles Walter","1991","12","10","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","-4806667.0","-1413333.0","CEN00015603","CEN00015603","400","400","Inflorescência verde amarelada. Bacia de inundação da UHE Serra da Mesa.I",NA,"Exsicatas",NA,"988",NA,NA,"Estrada Colinas do Sul - Niquelândia. Ponte sobre o rio Tocantinzinho a 6 km de Colinas do Sul.","var. cordulatum","58154","auto",NA,NA,NA,NA,"5",NA
"2716","2019-06-05 10:33:57-03","UFG","HJ","6716","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","E.V.E.J. Amaral","2012","10","10","Amaral, E.V.E.J. et al.; Oliveira, A.F.","2012","09","13","Brasil","Goiás","Jataí","-51.878333","-17.964722","51º52'42''W","17º57'53''S","HJ00006716",NA,NA,NA,NA,NA,NA,NA,"291",NA,NA,"Parque Samuel Graham.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","2019-06-05 10:33:57-03","UFG","HJ","7872","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum aduncum","L.","Luzia Francisca de Souza","2017","10","04","Souza, L.F.; Dias, A.L.B.","2017","08","02","Brasil","Goiás","Rio Verde","-50.780278","-18.501111","50º46'49''W","18º30'4''S","HJ00007872",NA,"740","740",NA,NA,NA,NA,"6163",NA,NA,"Universidade de Rio Verde","aduncum",NA,NA,NA,NA,NA,NA,NA,NA
"2718","2020-05-07 10:21:09-03","UFG","HJ","3548","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Guilherme, F.A.G. et al.","2007","03","05","Brasil","Goiás","Aparecida do Rio Doce","-51.086944","-18.135833","51º5'13''W","18º8'9''S","HJ00003548",NA,"546","546",NA,NA,NA,NA,"454",NA,NA,"PCH Irara.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","2020-09-22 10:17:57-03","UFG","HJ","6176","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","07","10","Brasil","Goiás","Caçu","-51.204167","-18.736111","51º12'15''W","18º44'10''S","HJ00006176",NA,"450","450",NA,NA,NA,NA,"1118",NA,NA,"UHE Salto.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","2019-06-05 10:33:57-03","UFG","HJ","8163","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Souza, L F",NA,NA,NA,"Luzia Francisca de Souza","2017","07",NA,"Brasil","Goiás","Rio Verde","-50.780278","-18.501111","50º46'49''W","18º30'4''S","HJ00008163",NA,NA,NA,"local antrópico",NA,NA,NA,"7063",NA,NA,"UNIRV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","2020-09-22 10:17:57-03","UFG","HJ","6178","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","10","22","Brasil","Goiás","Caçu","-51.279167","-18.711389","51º16'45''W","18º42'41''S","HJ00006178",NA,"450","450",NA,NA,NA,NA,"1308",NA,NA,"UHE Salto.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","2019-06-05 10:33:57-03","UFG","HJ","3547","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Guilherme, F.A.G. et al.","2007","03","08","Brasil","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"HJ00003547",NA,NA,NA,NA,NA,NA,NA,"642",NA,NA,"PCH Jataí.",NA,"75073","auto",NA,NA,NA,NA,NA,NA
"2723","2019-06-05 10:33:57-03","UFG","HJ","968","S","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Moura, J.C.M.S.","2004","07","12","Brasil","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,"HJ00000968",NA,NA,NA,NA,NA,NA,NA,"51",NA,NA,"zona urbana, quintal.",NA,"75073","auto",NA,NA,NA,NA,NA,NA
"2724","2019-12-09 17:30:39-03","UFPR","EFC","5096","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Lima, R.X.","1993","11","21","Brasil","Paraná","Guaraqueçaba","-48.2268","-25.462","-48.2268","-25.4620","EFC005096",NA,NA,NA,NA,NA,NA,NA,"40",NA,NA,"Ilha do Superagui",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","2019-12-09 17:30:39-03","UFPR","EFC","5115","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Lima, R.X.","1995","10","03","Brasil","Paraná","Guaraqueçaba","-48.2977","-25.1752","-48.2977","-25.1752","EFC005115",NA,NA,NA,"Arbusto com 2m de altura, inflorescência branca.",NA,NA,NA,"353",NA,NA,"Salto do Morato",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","2019-12-09 17:30:39-03","UFPR","EFC","16099","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Seki M. S.","2017","09","27","Seki, M.S.","2017","09","26","Brasil","Santa Catarina","Palhoça","-48.7209","-27.6564","-48.7209","-27.6564","EFC016099",NA,"102","102","Arbusto 3,5 m, sem flores e com frutos imaturos; ocorrência em sub-bosque de mata de encosta. Floresta Ombrófila Densa Submontana __COMMOM_NAME__: jaborandi",NA,NA,NA,NA,NA,NA,"Obra Contorno Rodoviário Florianópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","2019-12-09 17:30:39-03","UFPR","EFC","17466","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Dall Agnol, R.T.","2018","10","26","Dall Agnol, R.T.","2018","10","26","Brasil","Paraná","Antonina","-48.6955","-25.3136","-48.6955","-25.3136","EFC017466",NA,"5","5","Arbusto, 2 m, flores creme e frutos enegrecidos. Área em recuperação há 12 anos. Floresta Ombrófila Densa das Terras Baixas __COMMOM_NAME__: pimenta-de-macaco",NA,NA,NA,"673",NA,NA,"Reserva Natural Guaricica - SPVS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","2019-11-13 11:28:21-03","USP","SPF","144453","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Carvalho-Silva, M","2001","06",NA,"Groppo, M","2000","03","07","Brasil","São Paulo","Socorro","-46","-22","-46","-22","SPF00144453","SPF00144453",NA,NA,NA,NA,NA,NA,"385",NA,NA,"Bairro dos Domingues, Sítio Beija-flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","2019-11-13 11:28:21-03","USP","SPF","101346","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Carvalho-Silva, M","2011","08",NA,"Tamashiro, JY","1995","06","12","Brasil","São Paulo","Lençóis Paulista","-48.8675","-22.651111","-48.8675","-22.651111","SPF00101346","SPF00101346",NA,NA,NA,NA,NA,NA,"1125",NA,NA,"Lençóis Paulista - Águas de Santa Bárbara.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","2019-11-13 11:28:21-03","USP","SPF","110345","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Carvalho-Silva, M","2011","08",NA,"Pereira-Noronha, MR","1995","04","11","Brasil","São Paulo","Andradina","-51.566667","-20.783333","-51.566667","-20.783333","SPF00110345","SPF00110345","355","355",NA,NA,NA,NA,"MSP1037",NA,NA,"Reserva Biológica da Estação Experimental de Zootecnia de Andradina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","2019-11-13 11:28:21-03","USP","SPF","102449","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Carvalho-Silva, M","2001","06",NA,"Silva, MR","1993","04","03","Brasil","São Paulo","Irapuã","-49.366667","-21.216667","-49.366667","-21.216667","SPF00102449","SPF00102449",NA,NA,NA,NA,NA,NA,"810",NA,NA,"Córrego Figueira (divisa entre os municípios de Irapuã-Urupês).",NA,NA,NA,NA,NA,NA,NA,NA,NA
