"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"148","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Warre, Fr","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Warre, Fr","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Vervaet","s.n.(Hort.",NA,NA,NA,"Southern America","Brazil",NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Schenck, H","2681?",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sylvis ad Serra dos Orgãos prope Theresopolis prov. Rio de Janeiro",NA,NA,NA,NA,"P03P5N0081","Teresópolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Schenck, H","2681",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sylvis ad Serra dos Orgãos prope Theresopolis prov. Rio de Janeiro",NA,NA,NA,NA,"P03P5N0081","Teresópolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:12:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Warrea","tricolor","Warrea tricolor","Lindl.","Vervaet","s.n.(Hort.",NA,NA,NA,"Southern America","Brazil",NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,NA,"P03P5N0081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-08 12:52:22-03","UFRGS","ICN","015017","S","Plantae","Monocotyledon",NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Dutra, J","1017","1928","02",NA,"América do Sul","Brasil","RS","Ferrabraz",NA,NA,NA,"ICN00041342",NA,"São Leopoldo","-51.1472015380859","-29.7602996826172","Meneguzzo, TEC",NA,NA,NA,NA,"2013","07",NA,"10287","auto",NA,NA,NA,NA,NA,NA
"155","2021-02-08 12:52:24-03","UFRGS","ICN","140957","S","Plantae","Monocotyledon",NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Jurinitz, CF","136","2001","01","20","América do Sul","Brasil","RS","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","300",NA,"Hábito herbáceo, interior de mata, flores brancas com labelo lilás.; Mata.","ICN00041343",NA,"Camaquã","-51.812198638916","-30.8511009216309","J.L. Waechter de","300",NA,NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"156","2021-02-08 12:52:22-03","UFRGS","ICN","085187","S","Plantae","Monocotyledon",NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Silveira, ED","s.n.","1986","01",NA,"América do Sul","Brasil","RS","Morro Santana.",NA,NA,NA,"ICN00041341",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738","Tissot, ML",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"157","2021-03-03 22:00:02-03","FLAS","FLAS","181709","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Mark Whitten","93107",NA,NA,NA,NA,"Brazil",NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-12-04 20:27:53-02","UNIR","RON","e2872","S","Plantae","Angiosperma","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Pereira, HS","1700212-1","1996","12","02","Southern America","Brasil","Rondônia",NA,NA,NA,NA,"RON000e2872","RON000e2872","Cerejeiras","-60.812198638916","-13.1888999938965","Rosa, NA",NA,NA,NA,NA,"1997","02","15","114990","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:12:49-03","IBt","SP","344276","S","Plantae",NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Lindl.) Rchb.f.","Silva, JBF","s.n.","1986","03",NA,NA,"Brasil","Pará","Rio Uatumã, Igarapé da Antonina",NA,NA,NA,"SP033147","SP033147",NA,NA,NA,"Meneguzzo, TEC",NA,NA,NA,NA,"2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-21 10:13:54-03","IBt","SP","37054","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Mazzini, E","7","1936","12","04",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,"SP033163","SP033163","Itabapoana",NA,NA,"Meneguzzo, TEC",NA,NA,NA,NA,"2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-19 09:29:56-03","IBt","SP","373189","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Forzza, RC; Assis, LCS; Jardim, JG; Lima, LR; Lucas, E; Silva, BR; Edwards, S; Zappi, DC","2750","2004","03","01",NA,"Brasil","Rio de Janeiro","Rio Bonito de Lumiar, Pousada dos Cristais","721",NA,NA,"SP033162","SP033162","Nova Friburgo","-42.416667","-22.406944","Meneguzzo, TEC","721",NA,"-42.416667","-22.406944","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-21 10:13:54-03","IBt","SP","52298","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,"SP033164","SP033164","Londrina","-51.1627998352051","-23.3103008270264","Meneguzzo, TEC",NA,NA,NA,NA,"2017","01",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"163","2019-11-21 10:13:54-03","IBt","SP","8430","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Santos, PM","s.n.","1923","06","26",NA,"Brasil","Paraná",NA,NA,NA,NA,"SP033161","SP033161","Ribeirão Claro","-49.7580986022949","-23.1942005157471","Meneguzzo, TEC",NA,NA,NA,NA,"2017","01",NA,"28076","auto",NA,NA,NA,NA,NA,NA
"164","2019-11-21 10:13:54-03","IBt","SP","25604","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Spannagel, C","109","1928","01","20",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"SP033165","SP033165","Petrópolis","-43.1786003112793","-22.5049991607666","Meneguzzo, TEC",NA,NA,NA,NA,"2017","01",NA,"36524","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-21 10:13:54-03","IBt","SP","294119","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Nicolau, SA; Yamamoto, MAM","806","1994","02","26",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande, próximo a curso d'água.",NA,NA,NA,"SP033160","SP033160","Pindamonhangaba","-45.4599990844727","-22.9200000762939","Meneguzzo, TEC",NA,NA,NA,NA,"2017","01",NA,"24176","auto",NA,NA,NA,NA,NA,NA
"166","2010-08-16 16:34:49-03","AMES","HU-HERB","AMES 00090990","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindley","R. Spruce","1790","1852",NA,NA,"South America","Brazil",NA,"Prope Lanure ad Rio Vaupes",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1790",NA,NA,"undetermined"
"167","2014-12-16 11:22:00-02","AMES","HU-HERB","AMES 00090711","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","bidentata","Warrea bidentata","Lindley","J. J. Linden","1283",NA,NA,NA,"South America","Colombia","Tolima","N. Grenade, Prov. of Mariquita",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1283",NA,NA,"undetermined"
