"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"477","2020-08-20 14:59:54-03","UFSC","FLOR","54479","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nuernberg, A.","2013","05","20","Nuernberg, A.","2013","02","21","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental da Ponta do Araçá.","-48.517222","-27.121944","48º31'2''W","27º7'19''S","2","2","herbácea. Coordenadas aproximadas.","FLOR0054479",NA,NA,NA,NA,NA,"Poales","985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-08-20 14:59:54-03","UFSC","FLOR","62668","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Nuernberg, A.","2013","01","28","Nuernberg, A.; Cisne, C.V.","2013","01","28","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho.","-48.416944","-27.523611","48º25'1''W","27º31'25''S","15","15","Herbácea,","FLOR0062668",NA,NA,NA,NA,NA,"Poales","949",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-08-20 20:41:41-03","UFSC","FLOR","4602","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1976",NA,NA,"Klein, R.M.","1976","02","24","Brasil","Rio Grande do Sul","Salvador do Sul","Boa vista.","-51.5113983154297","-29.4382991790771",NA,NA,"150","150",NA,"FLOR0004602",NA,NA,NA,NA,NA,"Poales","11744","14966","auto",NA,NA,NA,NA,NA,NA,NA
"480","2020-08-20 20:41:41-03","UFSC","FLOR","19639","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Boldrini, I.","1987",NA,NA,"Jarenkow, J.A.; Cestaro, L.; Dillenburg, L.R. & Leite, S.L.C.","1985","11","04","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim, litoral atlântico em frente à Fazenda Caçapava.","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,NA,"FLOR0019639",NA,NA,NA,NA,NA,"Poales","271","130170","auto",NA,NA,NA,NA,NA,NA,NA
"481","2020-08-20 14:59:54-03","UFSC","FLOR","48368","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Mello, A.S.","2011","06","04","Nuernberg, A.; Mello, A.S.","2011","06","04","Brasil","Santa Catarina","Araranguá","Morro dos conventos.","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"herbácea","FLOR0048368",NA,NA,NA,NA,NA,"Poales","1048","19353","auto",NA,NA,NA,NA,NA,NA,NA
"482","2020-08-20 20:41:41-03","UFSC","FLOR","1876","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1966","01","17","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1","1",NA,"FLOR0001876",NA,NA,NA,NA,NA,"Poales","6559","27000","auto",NA,NA,NA,NA,NA,NA,NA
"483","2020-08-20 20:41:41-03","UFSC","FLOR","1852","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Sob, Souza & Bresolin, A.","1966","02","15","Brasil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1","1",NA,"FLOR0001852",NA,NA,NA,NA,NA,"Poales","6654","27000","auto",NA,NA,NA,NA,NA,NA,NA
"484","2020-08-20 20:41:41-03","UFSC","FLOR","24895","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Falkenberg, D.B.","1994",NA,NA,"Falkenberg, D.B.; Souza, M.L.","1994","12","28","Brasil","Santa Catarina","Florianópolis","Parque do Rio Vermelho, final da estrada geral da praia, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1","1","graminóide, rizomatoso; limbo comprido (contraria bol. soc. arg. bot. 29: 150, 1993)","FLOR0024895",NA,NA,NA,NA,NA,"Poales","6781","27000","auto",NA,NA,NA,NA,NA,NA,NA
"485","2020-08-20 20:41:41-03","UFSC","FLOR","35490","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zanin, A.; Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2005","03","31","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea. Planta doente, espigas unidas","FLOR0035490",NA,NA,NA,NA,NA,"Poales","1119","27000","auto",NA,NA,NA,NA,NA,NA,NA
"486","2020-08-20 20:41:41-03","UFSC","FLOR","35489","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zanin, A.; Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2004","03","26","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea, estames roxos, estilete e estigma vináceos","FLOR0035489",NA,NA,NA,NA,NA,"Poales","512","27000","auto",NA,NA,NA,NA,NA,NA,NA
"487","2020-08-20 20:41:41-03","UFSC","FLOR","35487","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zanin, A.; Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2004","10","23","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea, estames roxos, estilete e estigma vináceos","FLOR0035487",NA,NA,NA,NA,NA,"Poales","1118","27000","auto",NA,NA,NA,NA,NA,NA,NA
"488","2020-08-20 20:41:41-03","UFSC","FLOR","35488","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zanin, A.; Guimarães, T.B.","2005",NA,NA,"Guimarães, T.B.; Falkenberg, D.B.","2005","02","16","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo do estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"herbácea, estames roxos, estilete e estigma vináceos","FLOR0035488",NA,NA,NA,NA,NA,"Poales","921","27000","auto",NA,NA,NA,NA,NA,NA,NA
"489","2020-08-20 20:41:41-03","UFSC","FLOR","3633","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1973",NA,NA,"Bresolin, A.; Andrade-Lima, D.","1972","10","24","Brasil","Santa Catarina","Florianópolis","Ponta das Canas, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1","1","flor espiga verde; anteras escuras","FLOR0003633",NA,NA,NA,NA,NA,"Poales","602","27000","auto",NA,NA,NA,NA,NA,NA,NA
"490","2020-08-20 20:41:41-03","UFSC","FLOR","1855","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1966","01","18","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1","1","Forma associações densas.","FLOR0001855",NA,NA,NA,NA,NA,"Poales","6632","27000","auto",NA,NA,NA,NA,NA,NA,NA
"491","2020-08-20 20:41:41-03","UFSC","FLOR","1865","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Sob, Souza","1965","12","21","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"1","1",NA,"FLOR0001865",NA,NA,NA,NA,NA,"Poales","6443","27000","auto",NA,NA,NA,NA,NA,NA,NA
"492","2020-08-20 20:41:41-03","UFSC","FLOR","1864","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Sob, Souza & Bresolin, A.","1965","12","22","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2",NA,"FLOR0001864",NA,NA,NA,NA,NA,"Poales","6450","27000","auto",NA,NA,NA,NA,NA,NA,NA
"493","2020-08-20 20:41:41-03","UFSC","FLOR","1851","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1968",NA,NA,"Klein, R.M.; Bresolin, A.","1965","11","23","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2",NA,"FLOR0001851",NA,NA,NA,NA,NA,"Poales","6330","27000","auto",NA,NA,NA,NA,NA,NA,NA
"494","2020-08-20 20:41:41-03","UFSC","FLOR","4719","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1980",NA,NA,"Bresolin, A.","1971","01","10","Brasil","Santa Catarina","Garopaba","Siriú.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,"FLOR0004719",NA,NA,NA,NA,NA,"Poales","81","11115","auto",NA,NA,NA,NA,NA,NA,NA
"495","2020-08-20 20:41:41-03","UFSC","FLOR","3668","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Smith, L.B.","1973",NA,NA,"Klein, R.M.","2007","02","08","Brasil","São Paulo","São Paulo","CRUSP, Cidade Universitária.","-46.6300010681152","-23.5400009155273",NA,NA,"700","700",NA,"FLOR0003668",NA,NA,NA,NA,NA,"Poales","10785","53584","auto",NA,NA,NA,NA,NA,NA,NA
"496","2021-03-04 15:42:13-03","IF","SPSF","29440","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum",NA,NA,NA,NA,NA,"J.A.Pastore & C.Moura","2002","03","01","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: praia de Paranapua, duna anterior&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Poales","1143","25482","auto","Liliopsida",NA,NA,NA,NA,NA,NA
"497","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"?",NA,NA,"prope Venda de Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Brown, R",NA,NA,NA,"?",NA,NA,"et in Australia obvium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Ochsenius, CC",NA,NA,NA,"Chile",NA,NA,"et Chilensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Bahia","Ilhéus","prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","61245","auto",NA,NA,NA,NA,NA,NA,NA
"501","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Espírito Santo","Vitória","inter Bahia et Victoria","-40.3378","-20.3194",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","15291","auto",NA,NA,NA,NA,NA,NA,NA
"502","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sieber, FW",NA,NA,NA,"?",NA,NA,"nec non in India occidentali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Meyen, FJF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"prope Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"et Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"prope Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Meyen, FJF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in inundatis exsiccatis in Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"in inundatis exsiccatis in Serra d'Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Meyen, FJF",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Piauí",NA,"in arenosis salso-humidis provinciae Piauhyensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Bahia",NA,"inter Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Bahia","Ilhéus","prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","61245","auto",NA,NA,NA,NA,NA,NA,NA
"515","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Humboldt, FWHA",NA,NA,NA,"Venezuela",NA,NA,"Etiam in civitate Novo-Granatensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Uruguay",NA,NA,"prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Ochsenius, CC",NA,NA,NA,"Chile",NA,NA,"et Chilensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Uruguay",NA,NA,"prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Uruguay",NA,NA,"prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"?",NA,NA,"prope Venda de Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sieber, FW",NA,NA,NA,"?",NA,NA,"nec non in India occidentali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Humboldt, FWHA",NA,NA,NA,"?",NA,NA,"Etiam in civitate Novo-Granatensi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"?",NA,NA,"prope Venda de Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Swartz, OP",NA,NA,NA,"?",NA,NA,"nec non in India occidentali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Sieber, FW",NA,NA,NA,"?",NA,NA,"nec non in India occidentali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Swartz, OP",NA,NA,NA,"?",NA,NA,"nec non in India occidentali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Swartz, O",NA,NA,NA,"?",NA,NA,"nec non in India occidentali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Brown, R",NA,NA,NA,"Australia",NA,NA,"et in Australi obvium",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia-Tropical",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Brown, R",NA,NA,NA,"Australia",NA,NA,"et in Australi obvium",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia-Tropical",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Bahia","Ilhéus","prope Ilheos","-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.","61245","auto",NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Gardner, G",NA,NA,NA,"Brazil","Pernambuco",NA,"et Pernambucensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"5908",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Piauí",NA,"in arenosis salso-humidis provinciae Piauhyensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,"prope Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2017-09-11 17:13:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
