"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","eventTime","fieldNumber","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","1281635","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E. M. Nic Lughadha",NA,NA,NA,"G. G. Hatschbach","16303","1967","04","13","Brazil","Paraná","Guaraqueçaba","Serrinha.","-48.3289","-25.3069",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1736343' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281635","100","100","NY01281635_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00907755","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"D. Philcox","3235","1967","11","24","Brazil","Mato Grosso",NA,"Km 267, Xavantina-Cachimbo road","-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907755",NA,NA,"NY00907755_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00907777","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"J. F. Ramos","R. & S.10","1967","10",NA,"Brazil","Mato Grosso",NA,"Collected near the base camp of the expedition (c. 270 km N of Xavantina)","-51.87","-12.9",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907777",NA,NA,"NY00907777_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","616403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","D. Martins",NA,NA,NA,"D. Martins","74","1982","01","06","Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Estrada da Vista Chinesa, perto do DECAM","-43.273873","-22.971901",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616403",NA,NA,"NY00616403_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00907756","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"D. Philcox","3003","1967","11","14","Brazil","Mato Grosso",NA,"1 km E. of km 264, Xavantina-Cachimbo road. Transect 750m. S from road to base camp","-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907756",NA,NA,"NY00907756_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","616411","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E. M. Nic Lughadha",NA,NA,NA,"G. G. Hatschbach","18644","1968","02","27","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5744","-25.8831",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616411","50","100","NY00616411_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02703756","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"J. Braga","3282","1996","03","13","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Lago Azul, próximo da estrada.","-44.566667","-22.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987864' target='other'> <mi>dwc_moreinfo</mi></a>","NY02703756",NA,NA,"NY02703756_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01461778","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E. M. Nic Lughadha",NA,NA,NA,"M. L. Kawasaki","150","1987","11","13","Brazil","Amazonas",NA,"Rio Tuari (afluente do rio Negro), Lago Uirauaçu (= pássaro Grande em Língua Geral)","-67.333333","0.333333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332345' target='other'> <mi>dwc_moreinfo</mi></a>","NY01461778",NA,NA,"NY01461778_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00907722","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","M. L. Kawasaki",NA,NA,NA,"C. A. Cid Ferreira","6161","1985","09","19","Brazil","Mato Grosso","Nobres","BR 163, Rod. Cuiabá-Sinop. Estr. da Faz. Sta Maria do Amazonas a 65 km S de Sinop","-55.75","-12.42",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988626' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907722",NA,NA,"NY00907722_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01461780","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E. M. Nic Lughadha",NA,NA,NA,"I. L. do Amaral","1191","1983","05","06","Brazil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR 163, entre os km 859 a 870, Serra do Cachimbo","-54.916667","-8.75",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1711738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01461780",NA,NA,"NY01461780_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","616382","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","9412","1960","01","27","Brazil","Santa Catarina","Jacinto Machado","Sanga da Areia, Jacinto Machado","-49.766476","-29.084523",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616382","250","250","NY00616382_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1039339","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","M. V. Peron",NA,NA,NA,"M. V. Peron","926","1992","02","19","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.","-42.883","-22.483",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1485564' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039339",NA,NA,"NY01039339_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","616399","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"G. Martinelli","11960","1986","11","26","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616399","1100","1100","NY00616399_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","616398","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"M. V. Peron","774","1989","03","06","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","-42.05","-22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616398","1100","1100","NY00616398_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","616406","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"M. V. Peron","761","1989","03","06","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores. Parcela 1A, microp. 1a, Ind. 42","-42.5308","-22.2819",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616406","1100","1100","NY00616406_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","616400","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"M. V. Peron","761","1989","03","06","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores. Parcela 1A, microp. 1a, Ind. 42","-42.5308","-22.2819",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616400","1100","1100","NY00616400_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00907753","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"J. A. Ratter","R4391","1980","09","12","Brazil","Tocantins","Pium","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (c. 2 km from Macaúba)","-50.5","-10.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907753",NA,NA,"NY00907753_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","616391","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","3362","1950","02","23","Brazil","Santa Catarina","Brusque","Mata do Hoffman, Brusque","-48.9","-27.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616391","50","50","NY00616391_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","616389","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","1712","1954","03","04","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616389","50","50","NY00616389_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00907750","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"J. A. Ratter","R518","1967","07","28","Brazil","Mato Grosso",NA,"5 km S. of Xavantina","-52.33","-14.73",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907750",NA,NA,"NY00907750_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00907723","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","M. L. Kawasaki",NA,NA,NA,"C. A. Cid Ferreira","6128","1985","09","18","Brazil","Mato Grosso","Nobres","BR 163, a 125 km ao S de Sinop, 10 km de Primavera.","-55.88","-12.92",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907723",NA,NA,"NY00907723_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","616392","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","3095","1948","02","23","Brazil","Santa Catarina","Brusque","Brusque","-48.9172","-27.0983",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18241' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616392","35","35","NY00616392_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","616393","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","1944","1954","07","16","Brazil","Santa Catarina","Ibirama","Estaçao Florestal I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616393","300","300","NY00616393_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","616385","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. M. Klein","241","1950","02","23","Brazil","Santa Catarina","Brusque","Mata do Hoffman, Brusque","-48.9","-27.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616385","50","50","NY00616385_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02578901","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"S. J. da Silva Neto","1408","2000","06","27","Brazil","Rio de Janeiro","Duque de Caxias","Interior da mata. Reserva da Petrobras","-43.233333","-22.516667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2846399' target='other'> <mi>dwc_moreinfo</mi></a>","NY02578901",NA,NA,"NY02578901_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01461779","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E. M. Nic Lughadha",NA,NA,NA,"P. J. M. Maas","6904","1987","11","03","Brazil","Amazonas",NA,"Rio Negro, Rio Içana, 1/2 to 1 hour by motorboat upstream from mouth of Rio Cubate.","-67.633333","0.55",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1711737' target='other'> <mi>dwc_moreinfo</mi></a>","NY01461779",NA,NA,"NY01461779_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00907748","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"G. C. G. Argent","6772","1968","08","21","Brazil","Mato Grosso",NA,"c. 20 km N along road from Base Camp","-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907748",NA,NA,"NY00907748_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","616410","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","E. M. Nic Lughadha",NA,NA,NA,"J. P. P. Carauta","1294","1971","02","05","Brazil","Rio de Janeiro",NA,"GB, Serra Carioca, Reserva Florestal do Instituto de Conservaçao da Natureza, caminho para a Gruto Geonoma",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616410","400","500","NY00616410_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","616402","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","D. Martins",NA,NA,NA,"M. C. Vianna","652","1976","02","16","Brazil","Rio de Janeiro",NA,"Estrada Vista Chinesa, km. 2","-43.272486","-22.971682",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616402",NA,NA,"NY00616402_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00907754","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"D. Philcox","3100","1967","11","17","Brazil","Mato Grosso",NA,"Cerrado Road between base camp and main road. km. 264 Xavantina-Cachimbo road","-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907754",NA,NA,"NY00907754_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","616388","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","C. M. D. E. Legrand",NA,NA,NA,"R. Reitz","1587","1954","03","01","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616388","300","300","NY00616388_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","616396","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"G. Martinelli","12040","1987","05","25","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616396","1100","1100","NY00616396_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","616384","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","G. M. Barroso",NA,NA,NA,"B. D. Sucre","8220","1972","01","18","Brazil","Rio de Janeiro","Rio de Janeiro","Estr. para Vista Chinesa","-43.257166","-22.971675",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616384","400","400","NY00616384_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00907780","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"R. M. Harley","10102","1968","09","18","Brazil","Mato Grosso",NA,"C. 4 km East of Base Camp","-51.77","-12.82",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=988659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907780",NA,NA,"NY00907780_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","616401","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"H. C. de Lima","3774","1990","06","01","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Caminho para a parcela I","-42.5311012268066","-22.2819004058838",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616401",NA,NA,"NY00616401_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00906739","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"W. W. Thomas","3888","1985","09","19","Brazil","Mato Grosso","Nobres","1.5-2 km E of BR 163, 18 km S of Rio Celeste, ca. 70 km S of Sinop.","-55.67","-12.45",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982525' target='other'> <mi>dwc_moreinfo</mi></a>","NY00906739",NA,NA,"NY00906739_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","616380","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.","M. L. Kawasaki",NA,NA,NA,"C. A. Cid Ferreira","6325","1985","10","03","Brazil","Mato Grosso","Sinop","BR 080, a 142 km da BR 163. Estr. da Faz. Flor da Mata, km 04","-53.92","-10.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616380",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","616397","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","pubipetala","Myrcia pubipetala","Miq.",NA,NA,NA,NA,"C. M. B. Correia","156","1990","09","11","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","-42.05","-22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=18258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616397","1100","1100","NY00616397_01","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
