"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"787","2020-07-23 12:24:05-03","CEPLAC","CEPEC","43020","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"T. S. dos Santos",NA,NA,NA,"T. S. dos Santos","1994","06","09","Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662","61245",NA,NA,"auto","4357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1988",NA,NA,NA,NA
"788","2020-07-23 12:24:05-03","CEPLAC","CEPEC","26322","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"V. C. Lima",NA,NA,NA,"J. L. Hage","1981","12","16","Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662","61245",NA,NA,"auto","1571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/07/1986",NA,NA,NA,NA
"789","2020-07-23 12:24:05-03","CEPLAC","CEPEC","2252","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"P. Brack",NA,NA,NA,"R. P. Belém","1966","05","16","Brasil","Bahia","UBATÃ","Rod. p/ Ubata.","-39.5228004455566","-14.2138996124268","37956",NA,NA,"auto","2229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1989",NA,NA,NA,NA
"790","2020-07-23 12:24:05-03","CEPLAC","CEPEC","1170","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"S. G. da Vinha",NA,NA,NA,"R. P. Belém","1965","04","09","Brasil","Bahia","CAMACAN","Sem informação.","-39.4958000183105","-15.4191999435425","22686",NA,NA,"auto","728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"791","2020-07-23 12:24:05-03","CEPLAC","CEPEC","24214","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana",NA,"V. C. Lima",NA,NA,NA,"J. L. Hage","1981","05","12","Brasil","Bahia","ILHÉUS","Quadra E do CEPEC.","-39.0494003295898","-14.7889003753662","61245",NA,NA,"auto","658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/07/1986",NA,NA,NA,NA
"792","2020-07-23 12:24:05-03","CEPLAC","CEPEC","16728","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis",NA,"P. Brack",NA,NA,NA,"L. A. Mattos-Silva","1995","02","04","Brasil","Bahia","ITAMARAJÚ","5Km NW cidade, Faz. Pau-Brasil.","-39.55","-17.016667",NA,NA,NA,NA,"527",NA,"39W33'0","17S1'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1986",NA,NA,NA,NA
"793","2020-07-23 12:24:05-03","CEPLAC","CEPEC","66418","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis",NA,"J. P. P. Carauta",NA,NA,NA,"J. M. L. Guedes","1990","05","27","Brasil","Espírito Santo","IBIRAÇU","Est. Eco. do Morro da Vargem. Trilha do bananal.","-40.383333","-19.883333",NA,NA,NA,NA,"1159",NA,"40W23'0","19S53'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1993",NA,NA,NA,NA
"794","2020-07-23 12:24:05-03","CEPLAC","CEPEC","93897","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis",NA,"P. Fiaschi",NA,NA,NA,"J. L. da Paixão","2002","04","05","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entrada ca. 7,5Km de Jussari, Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,"187",NA,"39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,NA,NA,NA
"795","2020-07-23 12:24:05-03","CEPLAC","CEPEC","13936","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis",NA,"P. Brack",NA,NA,NA,"S. A. Mori","1978","07","19","Brasil","Bahia","ALMADINA","3Km S cidade, Faz. Beija-flor.","-39.6371994018555","-14.7053003311157","14289",NA,NA,"auto","10276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1986",NA,NA,NA,NA
"796","2020-07-23 12:24:05-03","CEPLAC","CEPEC","16190","PreservedSpecimen","Plantae","Urticaceae","Urera","mitis","Urera mitis",NA,"P. Brack",NA,NA,NA,"S. A. Mori","1979","03","15","Brasil","Bahia","caatiba","6Km W BA-265, trecho Caatiba/B. do Choca.","-40.4075012207031","-14.9766998291016","35485",NA,NA,"auto","11574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1986",NA,NA,NA,NA
"797","2021-04-08 17:13:17-03","UESB","HUESB","7247","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","V.C. Lima","1998","09","10","A.M. Miranda; L.P. Félix, SC Rodrigu; L.P. Félix, SC Rodrigu","1994","03","13","Brasil","Pernambuco","Maraial","Lagoa dos Gatos, Serra do Urubu","-35.8088989257812","-8.78250026702881","17320","Arbusto de ramos crassos; folhas membranáceas discolores; inflorescência esverdeada.","HUESB000007247","auto","1411",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2020-11-04 17:30:57-03","UEM","HUEM","5642","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Sakuragui, CM",NA,NA,NA,"s.c.",NA,NA,NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre - KLABIN","-50.611111","-24.314167",NA,"Arbustiva. &nf;Coletada entre os anos de 1999 e 2000.","HUEM000013578",NA,"s.n.",NA,"-50.611111","-24.314167",NA,NA,NA,NA,"HUEM000013578","677","677",NA,NA,NA,NA,NA,NA,NA
"799","2016-08-23 11:00:27-03","NHMLondon","NHM-LONDON-BOT","BM000993348","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Richard Spruce; b.1817; d.1893; Spruce","1850","07",NA,"Brasil","Pará",NA,NA,"-52.4957","-3.601317",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/326bcb3835f1dd8464d3c201f1d6e17b940f7ffa/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"s.n.",NA,"-52.4957","-3.601317",NA,"NHMUK:ecatalogue:546386",NA,NA,NA,NA,NA,NA,NA,NA,"Neotype",NA,NA,NA
"800","2016-08-23 11:00:27-03","NHMLondon","NHM-LONDON-BOT","BM000993349","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1839",NA,NA,"Brasil","Bahia",NA,NA,"-41.844147","-13.442881",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/33bb890ba4e92fce048c15ff51f44aeafbc96e3f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"927",NA,"-41.844147","-13.442881",NA,"NHMUK:ecatalogue:546388",NA,NA,NA,NA,NA,NA,NA,NA,"Neotype",NA,NA,NA
"801","2020-09-18 09:34:17-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Violaceae","Urera","caracasana","Urera caracasana","Souto, R",NA,NA,NA,NA,"Amorozo, MC",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,"218",NA,NA,NA,NA,NA,NA,"Violales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2020-11-12 17:03:00-03","UEL","FUEL","53512","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Oliveira, APC","2011","11",NA,"Lombardi, JA; Oliveira, APC","2011","03","17","Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira, Trilha do Rio Mogi-Guaçú","-47.416667","-21.816667",NA,NA,NA,NA,"8090",NA,"-47.416667","-21.816667",NA,NA,"Tracheophyta","Rosales",NA,"520","600",NA,NA,NA,NA,NA,NA,NA
"803","2020-11-12 17:03:00-03","UEL","FUEL","17241","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Wilmot-Dear, CM","1999",NA,NA,"Dias, AT; et al.","1995","12","01","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379","20625",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2020-11-12 17:03:00-03","UEL","FUEL","36302","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Estevan, DA; et al.","2003","10","31","Brasil","Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264","63728",NA,NA,"auto","243",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-11-12 17:03:00-03","UEL","FUEL","18174","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Wilmot-Dear, CM","1999",NA,NA,"Guembarovsk, RL; et al.","1996","05","15","Brasil","Paraná","Sertanópolis","Faz. Ferraz-proximo a Rodovia Londrina-Sertanopoli, proximo a Rodovia Londrina-Sertanopolis. Ferraz","-51.0363998413086","-23.0585994720459","19992",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-11-01 15:11:25-03","UnB","UB","11280","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach","Mecenas, VV",NA,NA,NA,"Mecenas, VV; Leite, LQ; Augusto, MM","1997","06","17","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.169444","-18.524167",NA,"Árvore 5m; Mata.",NA,NA,"346","Southern America","-48.169444","-18.524167",NA,NA,"Dicotyledoneae",NA,NA,"780","780",NA,NA,NA,NA,NA,NA,NA
"807","2019-11-01 15:11:25-03","UnB","UB","11317","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach","Mecenas, VV",NA,NA,NA,"Mecenas, VV; Leite, LQ; Augusto, MM","1998","01","08","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.169444","-18.524167",NA,"2,5m; Mata.",NA,NA,"383","Southern America","-48.169444","-18.524167",NA,NA,"Dicotyledoneae",NA,NA,"780","780",NA,NA,NA,NA,NA,NA,NA
"808","2019-11-01 15:11:25-03","UnB","UB","107203","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach","Pereira, BAS",NA,NA,NA,"Pereira, BAS","2004","10","16","Brasil","Mato Grosso","Nova Xavantina",NA,"-52.353056","-14.673333",NA,"Casca marrom escura, levemente fissurada. Folha híspida na face abaxial.; Árvore 5m x 10cm. Flor esverdeada; Floresta estacional decidual em afloramento calcário.",NA,NA,"3539","Southern America","-52.353056","-14.673333",NA,NA,"Dicotyledoneae",NA,NA,"275","275",NA,NA,NA,NA,NA,NA,NA
"809","2019-11-01 15:11:25-03","UnB","UB","210898","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach","Harris, SA","2012",NA,NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Brasil","Goiás","Edéia","Fazenda Canadá (MCFCEB)","-50.078611","-17.7225",NA,"Erva, 0,6m; Mata ciliar. Solo areno-argiloso",NA,NA,"BP270","Southern America","-50.078611","-17.7225",NA,NA,"Dicotyledoneae",NA,NA,"478","478",NA,NA,NA,NA,NA,NA,NA
"810","2019-11-01 15:11:25-03","UnB","UB","34993","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach","Smith, SF",NA,NA,NA,"Kirkbride Junior, JH","1980","10","08","Brasil","Distrito Federal","Brasília",NA,"-47.95","-15.516667",NA,NA,NA,NA,"3626","Southern America","-47.95","-15.516667",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-01 15:11:25-03","UnB","UB","11318","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach","Mecenas, VV",NA,NA,NA,"Mecenas, VV; Leite, LQ; Augusto, MM","1998","01","08","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.169444","-18.524167",NA,"Árvore 5m; Mata.",NA,NA,"384","Southern America","-48.169444","-18.524167",NA,NA,"Dicotyledoneae",NA,NA,"780","780",NA,NA,NA,NA,NA,NA,NA
"812","2019-11-01 15:11:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Grisebach",NA,NA,NA,NA,"Ratter, JA; et al.","1978","11","30","Brasil","Goiás","Padre Bernardo","Fazenda Pau Ferro","-48.2839012145996","-15.1603002548218","56279","Shrub 2,5m. Flowers green; In the shade of semideciduous forest on good soil",NA,"auto","4344","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-05-06 12:02:42-03","UFU","HUFU","13617","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Mota, A.L.P.","1992","03","10","Brasil","Minas Gerais","Triângulo Mineiro","Vale do Rio Araguari, Mata Edson Mendes",NA,NA,NA,"Árvore de 5.0m de altura, flores brancas","HUFU00023825",NA,"1121",NA,NA,NA,NA,NA,NA,NA,"HUFU00023825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-05-06 12:02:42-03","UFU","HUFU","15067","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Mota, A.L.P.","1993","09","21","Brasil","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo Mineiro. Área 15.","-48.187198638916","-18.6471996307373","58653","Árvore, ca. 5 m. Botões florais.","HUFU00023826","auto","1925",NA,NA,NA,NA,NA,NA,NA,"HUFU00023826",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-05-06 12:02:42-03","UFU","HUFU","7623","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Araújo, G.M.; et al.","1993","10","30","Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975","58223","Árvore, ca. 5 m. Pétalas brancas.; Mata decidua.","HUFU00023821","auto","1064",NA,NA,NA,NA,NA,NA,NA,"HUFU00023821",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-05-06 12:02:42-03","UFU","HUFU","4039","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Araújo, G.M.","1993","03","23","Brasil","Minas Gerais","Araguari","Fazenda da Mata","-48.187198638916","-18.6471996307373","58653","Arbusto, ca. 3 m. Inflorescência roxa, frutos brancos.; Mata de encosta.","HUFU00023819","auto","844",NA,NA,NA,NA,NA,NA,NA,"HUFU00023819",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-05-06 12:02:42-03","UFU","HUFU","4041","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Araújo, G.M.","1993","03","23","Brasil","Minas Gerais","Araguari","Fazenda da Mata","-48.187198638916","-18.6471996307373","58653","Arbóreo, ca. 4 m. Estigma branco.; Mata de encosta.","HUFU00023820","auto","846",NA,NA,NA,NA,NA,NA,NA,"HUFU00023820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-05-06 12:02:42-03","UFU","HUFU","72021","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Nakajima, J.N.","2006",NA,NA,"Pegorari, P.","2006",NA,NA,"Brasil","Minas Gerais","Uberaba","Ipê, Mata do Ipê","-47.9319000244141","-19.7483005523682","73879","Flores.","HUFU00059091","auto","237",NA,NA,NA,NA,NA,NA,NA,"HUFU00059091",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-05-06 12:02:42-03","UFU","HUFU","10968","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Araújo, G.M.; et al.","1993","09","17","Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975","58223","Árvore, ca. 4,5 m. Pétalas brancas.; Mata decidua.","HUFU00023822","auto","1255",NA,NA,NA,NA,NA,NA,NA,"HUFU00023822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-05-06 12:02:42-03","UFU","HUFU","10969","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Araújo, G.M.; et al.","1994","02","05","Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975","58223","Árvore, ca. 4 m.; Mata decidua.","HUFU00023823","auto","1256",NA,NA,NA,NA,NA,NA,NA,"HUFU00023823",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-05-06 12:02:42-03","UFU","HUFU","10970","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Araújo, G.M.; et al.","1994","02","05","Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975","58223","Mata decidua.","HUFU00023824","auto","1257",NA,NA,NA,NA,NA,NA,NA,"HUFU00023824",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-05-06 12:02:42-03","UFU","HUFU","41085","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Milla, A.P.; Albuquerque, J.A.C.; Oliveira, A.L.F. & Vargas, B.T.","2005","02","24","Brasil","Minas Gerais","Uberlândia","Reserva de Miranda, Cerca de 20km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975","58223","Interior de mata de galeria.","HUFU00023818","auto","394",NA,NA,NA,NA,NA,NA,NA,"HUFU00023818",NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-05-06 12:02:42-03","UFU","HUFU","229","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Pirani, J.R.; et al.","1981","01","14","Brasil","São Paulo","São Paulo","Jardins do prédio do departamento de Zoologia da IBUSP.","-46.6300010681152","-23.5400009155273","53584","Árvore, ca. 5-6 m. Inflorescência e pecíolos rosados.","HUFU00023827","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,"HUFU00023827",NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2020-08-20 20:42:00-03","UFSC","FLOR","15671","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Lima, V.C.","1984",NA,NA,"Andrade-Lima, D.; Lima, V.C.; Maia Filho, M.A. & Cavalcanti, G.","1981","01","21","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos, Sítio Abacate, Na subida da Mata.","-35.9761009216309","-8.28332996368408","35136","arbusto. Abundante: Caule lenhoso fistuloso, formando touceiras sobre raízes","FLOR0015671","auto","3",NA,NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-08-20 15:00:21-03","UFSC","FLOR","40091","PreservedSpecimen","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Cabral, F.S.","2015","06","29","Lobato, T.; Geiser, G.C.","2005","05","26","Brasil","São Paulo","Botucatu","Cachoeira da Marta.","-48.439998626709","-22.8799991607666","40412","erva 1,5m altura, flor laranja,","FLOR0040091","auto","22",NA,NA,NA,NA,NA,NA,"Rosales",NA,"900","900",NA,NA,NA,NA,NA,NA,NA
"826","2020-09-16 15:29:40-03","UFMT","UFMT","32080","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Souza, V.C.","1997","05","09","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","1997","04","25","Brasil","Mato Grosso","Matupá","BR-080. Agropecuária Cachimbo. Reserva de mata entre as fazendas São José e São Jerônimo.","-54.75","-10.233333",NA,"Arbusto de 2m de altura. Pedúnculos vinho. Frutos imaturos róseos.; Área de tensão ecológica floresta estacional semidecidual/Floresta ombrófila aberta.",NA,NA,"15696",NA,"-54.75","-10.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-09-16 15:29:40-03","UFMT","UFMT","11525","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Dubs, B.","1996",NA,NA,"Dubs, B.","1996","03","30","Brasil","Mato Grosso","Alto Paraguai","Serra das Araras, fazenda Currupira.","-56.85","-15.166667",NA,"Árvore de andar inferior. Comum.; Floresta semidecidual.",NA,NA,"2144",NA,"-56.85","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-09-16 15:29:40-03","UFMT","UFMT","10444","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Smith, S.F.","1994",NA,NA,"Kirkbride Junior, J.H.","1980","10","08","Brasil","Distrito Federal","Brasília","Perto do Rio das Salinas.","-47.95","-15.516667",NA,"Arbusto de até 1m de altura. Flores brancas.; Na margem de mata decidua sobre rochas calcáreas.",NA,NA,"3626",NA,"-47.95","-15.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-09-16 15:29:40-03","UFMT","UFMT","38461","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Comparação no Herbário da UFMT","2008","02",NA,"Carniello, M.A.; Silva, R.S.; Mello, A.R.","2007","10","18","Brasil","Mato Grosso","Curvelândia","Fazenda Mata Bela - Soroteca.",NA,NA,NA,"Arbustivo. Folha simples, verde discolor, alternas, ovada, base levemente cordada, ápice acuminado, bordo cremado, áspera na face adaxial, pubérola na abaxial. Inflorescência axilar, flores pequenas cerca de 1mm.; Planta natural de Floresta estaciona",NA,NA,"1465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-09-16 15:29:40-03","UFMT","UFMT","32079","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Souza, V.C.","1997",NA,NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","1997","04","23","Brasil","Mato Grosso","Matupá","Agropecuária Cachimbo. Estrada vicinal E-60. Cerca de 35 km ENE (em linha reta) de Matupá.","-54.733333","-10.05",NA,"Arbusto de 2m de altura. Pedúnculos e flores rosa-forte.; Área de tensão ecológica floresta estaional semidecidual/floresta ombrófila aberta. Dossel ca. 30m alt. com intenso desmatamento.",NA,NA,"15407",NA,"-54.733333","-10.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-09-16 15:29:40-03","UFMT","UFMT","11327","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Ratter, J.A.","1996",NA,NA,"Dubs, B.","1995","10","19","Brasil","Mato Grosso","Alto Paraguai","Serra das Araras, vale do Currupira.","-56.85","-15.166667",NA,"Árvore de 8m de altura. Inflorescência morrom esverdeado.; Margem de floresta.",NA,NA,"1848",NA,"-56.85","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-09-16 15:29:40-03","UFMT","UFMT","24757","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Cunha, C.N.; Silveiro, E.A.; Amorim Neto, L.","2001","03","25","Brasil","Mato Grosso do Sul",NA,"Próximo a base do IBAMA. MT e MS.",NA,NA,NA,"1.2m de altura. Inflorescência arrocheada, flores brancas.; Floresta inundável em dique marginal Rio Cuiabá. Beira de rio (campo).",NA,NA,"1516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-09-16 15:29:40-03","UFMT","UFMT","24078","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Nishi, I.D.G.D.","2001","02","19","Brasil","Mato Grosso","Alta Floresta","Parque Zoo. Leopoldo Linhares Fernandes.","-56.0861015319824","-9.87555980682373","109392","Arbusto de 2m de altura. Flores minúsculas e brancas.; Mata. Terra firme.",NA,"auto","005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-09-16 15:29:40-03","UFMT","UFMT","24071","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.",NA,NA,NA,NA,"Nishi, I.D.G.D.","2001","02","19","Brasil","Mato Grosso","Alta Floresta","Parque Zoo. Leopoldo Linhares Fernandes.","-56.0861015319824","-9.87555980682373","109392","Arbusto de 2m de altura. Flores brancas.; Mata de terra firme. Solo argilo arenoso.",NA,"auto","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-09-16 15:29:40-03","UFMT","UFMT","38597","S","Plantae","Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Griseb.","Comparação no Herbário da UFMT","2008","02",NA,"Carniello, M.A.; Silva, R.S.; Conceição, M.E.; Mello, A.R.; et al.","2007","10","15","Brasil","Mato Grosso","Rio Branco","Fazenda do Mozar Quirino.","-58.1156005859375","-15.2407999038696","18946","Arbustivo. Folha simples, verde discolor, alternas, acuminado, bordo cremado, áspera na face adaxial, pubérola na abaxial. Inflorescência axiliar, flores pequenas cerca de 1mm.; floresta estacional semidecidual.",NA,"auto","1381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
