"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"1188","2021-03-04 15:45:58-03","IF","SPSF","51846","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","A.G. Aguirre & J. Teixeira","2014","02","10","Brasil","SP","Ilhabela","Sul da ilha","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,"A.G. Aguirre","COLETA: Árvore 12m.; GEOGRAFIA: Floresta ombrófila densa;",NA,NA,NA,"12","23719","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1189","2021-03-04 15:45:58-03","IF","SPSF","29740","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"F.M.Souza","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"224","26998","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1190","2021-03-04 15:45:58-03","IF","SPSF","29552","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"F.T.Farah","2001","04","17","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"2322","26998","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1191","2021-03-04 15:45:58-03","IF","SPSF","37206","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & P.D.Fogaça","2006","08","29","Brasil","SP","São Miguel Arcanjo","PECB","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"G.A.D.C. Franco","COLETA: XLS: SPSFNovo; árvore, 8m alt., flores, NP: mata-pau; GEOGRAFIA: Trilha do Turvinho 1&nf;UTM: X=202674 Y=7340707 ZONA=23J;","2006","10","31","6144","27904","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1192","2021-03-04 15:45:58-03","IF","SPSF","07134","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"M.Koscinski",NA,NA,NA,"Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1193","2021-03-04 15:45:58-03","IF","SPSF","03116","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"D.Bento Pickel","1947","09","03","Brasil","SP","São Vicente","Mangue","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"25482","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1194","2021-03-04 15:45:58-03","IF","SPSF","18313","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"M.Galletti","1994","03","11","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha de rio&nf;;",NA,NA,NA,"110","34059","auto","Magnoliophyta","Rosales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"1195","2017-09-11 17:14:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Urticaceae","Coussapoa","fontanesiana","Coussapoa fontanesiana","Brongn. ex Trécul","Gaudichaud Beaupré, C",NA,NA,NA,"Brazil",NA,NA,"Crescit in provincia S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2017-09-11 17:14:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Urticaceae","Coussapoa","schottii","Coussapoa schottii","Miq.","Schott, HW",NA,NA,NA,"Brazil",NA,NA,"Crescit in prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2017-09-11 17:14:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Urticaceae","Coussapoa","schottii","Coussapoa schottii","Miq.","Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,"Crescit in prov. Sebastianopolitanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1198","2021-02-08 12:46:06-03","UFRGS","ICN","005467","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Homrich, MH; Vianna, E; Ceroni, Z; Ferreira, A; Irgang, B","1968","11","12","Brasil","RJ","Torres","Colônia São Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Cabral, FS","árvore; mato","2017","05","16",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","2021-02-08 12:46:06-03","UFRGS","ICN","027874","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Baptista, LRM; Lorschaitter, ML","1972","07","14","Brasil","RJ","Torres","Parque de Torres, dunas altas N",NA,NA,NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","2021-02-08 12:46:06-03","UFRGS","ICN","027959","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Lindeman, JC; Porto, ML","1972","07","12","Brasil","RJ","Torres","Parque de Torres, até dunas fixas S",NA,NA,NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","2021-02-08 12:46:06-03","UFRGS","ICN","093339","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Rossoni, MG","1989","10","15","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","185","15157","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","2021-02-08 12:46:06-03","UFRGS","ICN","141047","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Jurinitz, CF","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300",NA,NA,"Jarenkow, JA","Hábito arbóreo.; Mata.",NA,NA,NA,"263","49429","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","2021-02-08 12:46:06-03","UFRGS","ICN","004490","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Rambo, B","1950","02","21","Brasil","RS","Capão da Canoa","Lagoa dos Quadros","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,NA,NA,"Cabral, FS","Árvore 10m altura, espécime masculino.","2017","05","16","45904","15808","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2021-02-08 12:46:06-03","UFRGS","ICN","004488","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Rambo, B","1951","01","18","Brasil","RS","Capão da Canoa","Posto da Lagoa dos Quadros","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,NA,NA,"Cabral, FS","Espécime feminino.","2017","05","16","49744","15808","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2021-02-08 12:46:06-03","UFRGS","ICN","004489","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Rambo, B","1951","01","18","Brasil","RS","Capão da Canoa","Posto da Lagoa dos Quadros","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,NA,NA,"Cabral, FS","Espécime maculino.","2017","05","16","49709","15808","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","2021-02-08 12:46:06-03","UFRGS","ICN","120913","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Nunes, CC","1999","04","18","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"Baptista, LRM",NA,NA,NA,NA,"s.n.","7549","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2021-02-08 12:46:06-03","UFRGS","ICN","160857","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Seger, GDS; Grings, M","2008","11","01","Brasil","RS","Dom Pedro de Alcântara","Lagoa do Jacaré","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"Cabral, FS","árvore de 5 m de altura com flores creme; em mata brejosa","2017","05","16","1002","7549","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2021-02-08 12:46:06-03","UFRGS","ICN","004052","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Baptista, LRM","1966","03","31","Brasil","RS","Gravataí","Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","25424","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2021-02-08 12:46:06-03","UFRGS","ICN","103914","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sevegnani, L","1993","01","12","Brasil","RS","Maquiné","Estação Experimental Fitotécnica de Osório","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"Cabral, FS","Árvore 12m altura.","2017","05","16","s.n.","28094","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","2021-02-08 12:46:06-03","UFRGS","ICN","087144","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Fernandes, I","1989","10","05","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,"Cabral, FS","Arvoreta 3m altura.","2017","05","16","554","21601","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","2021-02-08 12:46:06-03","UFRGS","ICN","034781","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Longhi; Born","1977","08","02","Brasil","RS","Porto Alegre","Ilha do Humaitá, margem leste","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2021-02-08 12:46:06-03","UFRGS","ICN","034780","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Longhi; et al.","1977","03","20","Brasil","RS","Porto Alegre","Ilhas do Delta do Jacuí","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2021-02-08 12:46:06-03","UFRGS","ICN","184570","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Grings, M","2011","09","11","Brasil","RS","Porto Alegre","Morro São Pedro Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","árvore de 10 m com botões florais e flores; em borda de mata ciliar no meio do morro","2017","05","16","1475","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","2021-02-08 12:46:06-03","UFRGS","ICN","063324","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sanchotene, MC","1981","12","02","Brasil","RS","Porto Alegre","Parque Saint Hilaire, Área de Preservação","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","árvore alta inclinada sobre o caminho, com inflorescência masculina e infrutescência verde com um pedúnculo de 1,7 cm","2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2021-02-08 12:46:06-03","UFRGS","ICN","090248","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Waechter, JL","1991","02","24","Brasil","RS","Porto Alegre","Partenon","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","Epífito estrangulante sobre Butia capitata; árvore 8m altura, espécime feminino, inflorescências esverdeadas.","2017","05","16","2488","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2021-02-08 12:46:06-03","UFRGS","ICN","113235","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Roso, AL","1982","05","21","Brasil","RS","Porto Alegre","Praça Baltazar de Bem","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2021-02-08 12:46:06-03","UFRGS","ICN","063326","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Habekost, N","1983","11","20","Brasil","RS","Porto Alegre","Praça Fazendinha - rua Gonçalves Dias","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","Com flores masculinas.","2017","05","16","s.n.","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2021-02-08 12:46:06-03","UFRGS","ICN","004386","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Schultz, AR","1967","08","28","Brasil","RS","Porto Alegre","Praia do Cego","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","4386","29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2021-02-08 12:46:06-03","UFRGS","ICN","115181a","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Gonçalves, CN; Azevedo-Gonçalves, CF","1999","01","09","Brasil","RS","Terra de Areia",NA,"-50.07080078125","-29.5853004455566",NA,NA,NA,NA,NA,NA,"Gonçalves, CN","Sobre figueira, localidade de Arroio Bonito",NA,NA,NA,"s.n.","32697","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2021-02-08 12:46:06-03","UFRGS","ICN","005465","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Vianna, E; et al.","1968","11","12","Brasil","RS","Torres","Colônia de São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Cabral, FS","Árvore.","2017","05","16","s.n.","20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2021-02-08 12:46:06-03","UFRGS","ICN","083779","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Hagelund, K","1987","11",NA,"Brasil","RS","Torres","Passo de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16",NA,"20837","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2021-02-08 12:46:06-03","UFRGS","ICN","090796","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Waechter","1991","03","23","Brasil","RS","Viamão","Lombas","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Cabral, FS","árvoe estrangulante com ca. 12 m de altura, inflorescências verdes com anteras amarelo-pálidas; em interior de mata arenosa","2017","05","16","2490","41667","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2021-02-08 12:46:06-03","UFRGS","ICN","146737","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Kinupp, VF","2006","08","07","Brasil","RS","Viamão","Morro do Coco","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Kinupp, VF","Árvore; 12 m; botões florais verdes; flores (masculinas?) cremes; frutos comestíveis.; Borda da mata; solo arenoso; início da lomba após a sede da fazenda da estrada principal de acesso Seminário.",NA,NA,NA,"3174","41667","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2021-02-08 12:46:06-03","UFRGS","ICN","122209","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Buss, G","2000","04","22","Brasil","RS","Viamão","Parque Estadual de Itapuã Morro do Campista","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Sobral, M",NA,NA,NA,NA,"s.n.","41667","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2021-02-08 12:46:06-03","UFRGS","ICN","132326","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Wiesbauer, MB","2004","01","02","Brasil","RS","Viamão","Parque Estadual de Itapuã Praia do Tigre","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"Junto aos pedrões na beira da praia",NA,NA,NA,"32","41667","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2021-02-08 12:46:06-03","UFRGS","ICN","127911","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Kray, JG","2003","04","05","Brasil","RS","Viamão","Parque Estadual de Itapuã Praia do Tigre","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,"Kray, JG","Indivíduo de 4 metros de altura; Beira da mata sobre matacões da praia",NA,NA,NA,"54","41667","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2021-02-08 12:46:06-03","UFRGS","ICN","009105","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Lindeman, JC; Porto, ML","1971","11","15","Brasil","SC","Araranguá","Morro dos Conventos, E de Araranguá na costa, na margem E da chapada","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,"Cabral, FS","arvoreta, 10 cm diâm., 4 m, botões marrons avermelhados; resto do matinho baixo (ca. 4 m alt.)","2017","05","16",NA,"19353","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2021-02-08 12:46:06-03","UFRGS","ICN","009110","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Lindeman, JC; Porto, ML","1971","11","15","Brasil","SC","Araranguá","Morro dos Conventos, E de Araranguá, na costa, na margem E da chapada","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,"Cabral, FS","arvoreta, 3 m, anteras brancas; resto de matinho baixo (ca. 4 m alt.)","2017","05","16",NA,"19353","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2021-02-08 12:46:06-03","UFRGS","ICN","020753","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Dárdano, AL; Irgang, BE","1972","11","05","Brasil","SC","Araranguá","Morro dos Conventos, entre paredão e dunas","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,"Cabral, FS","árvore, ca. 4 m alt.","2017","05","16",NA,"19353","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2021-02-08 12:46:06-03","UFRGS","ICN","120374","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sobral, M; Attili, D",NA,NA,NA,"Brasil","SP","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Sobral, M","Arredores do rio Guilherme; arvoreta 4-5m, em beira de mata; flores verde-amareladas.",NA,NA,NA,"6934","21922","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2021-02-08 12:46:06-03","UFRGS","ICN","159716","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Molz, M","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,NA,"Molz, M",NA,NA,NA,NA,"140",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2021-02-08 12:46:06-03","UFRGS","ICN","161885","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Molz, M","2007","02","08","Brasil","RS","Nova Hartz","Canudos Alto 22J506129 E 6729565 S","-50.936667","-29.563611","-50.936667","-29.563611",NA,NA,NA,NA,"Molz, M","Árvore;16 m de altura com frutos imaturos; perímetros de 100, 56, 47e 47 cm; Floresta de encosta","2007","02","08","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2021-02-08 12:46:06-03","UFRGS","ICN","161917","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Molz, M","2007","03","24","Brasil","RS","Sapiranga","estrada para o Alto Ferrabraz 22J504022.78 E 6726315.11 S coleta do projeto PDA 192-MA (Ministério do Meio Ambiente)","-50.958333","-29.593056","-50.958333","-29.593056","480","480",NA,NA,"Molz, M","Árvore; Floresta de encosta","2008","05","18","s.n.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2021-02-08 12:46:06-03","UFRGS","ICN","179381","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Brotto, ML; et al.","2013","12","11","Brasil","PR","Cerro Azul","Ribeirão do Rocha","-49.131389","-24.715278","-49.131389","-24.715278","261","261",NA,NA,"Brotto, ML","Doação Herbário MBM; árvore de 5 m, flores esverdeadas; Floresta Ombrófila Densa",NA,NA,NA,"1525",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2021-02-08 12:46:06-03","UFRGS","ICN","149448","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Borgo et al, M","2003","01","16","Brasil","PR","Guaraqueçaba","Reserva Natural Itaqui trilha do Rio do Poço","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Hatschbach, G","Doação MBM.; Hemiepífita com 12m de altura, inflorescência esverdeada.; Floresta ombrófila densa submontana.",NA,NA,NA,"2385","37295","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2021-02-08 12:46:06-03","UFRGS","ICN","003124","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Baptista, LRM","1962","08","18","Brasil","RS","Gravataí","Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,"Cabral, FS",NA,"2017","05","16","s.n.","25424","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2021-02-08 12:46:06-03","UFRGS","ICN","170873","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Matzenbacher, NI","2010","12","03","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Castro, JHW",NA,NA,NA,NA,"s.n.","28343","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2021-02-08 12:46:06-03","UFRGS","ICN","166093a","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Dettke, GA; Kieling-Rubio, MA","2010","12","16","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,"Cabral, FS","Interior de mata.","2017","05","16","435","28343","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2021-02-08 12:46:06-03","UFRGS","ICN","113232","S","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sanchotene, MC","1982","08","03","Brasil","RS","Porto Alegre","Chácara do Seu Mário Bernardes, Av. Bento Gonçalves","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Cabral, FS","jovem","2017","05","16",NA,"29946","auto","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
