"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","sex"
"199","2021-03-25 13:53:46-03","UNIVILLE","JOI","3939","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","F.C.S. Vieira","165","2003","12","07",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529","15","15",NA,"; HABITAT: mata secundária; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta ombrófila Densa de Restinga","JOI003939",NA,"M.E.G. Sobral",NA,"2005","10",NA,NA,"23627","auto",NA,"15",NA,NA,NA
"200","2021-03-04 11:15:27-03","UEFS","HUEFS","35355","PreservedSpecimen","Plantae","Angiospermae","Ericales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Melo, E.","2505","1998","11","08",NA,"Brasil","Paraná","Quatro Barras","Taquari de Cima, ca. 3 Km do entroncamento com a estrada da Graciosa,","-48.926667","-25.331944","850","900",NA,"Mata de Araucária antropizada. Interior da Mata.","HUEFS0035355","HUEFS0035355","J.L.M.Aranha Filho",NA,"2010","05","48W55'36''","25S19'55''",NA,NA,"Asteranae",NA,NA,NA,NA
"201","2018-04-06 15:19:19-03","F","FMNH-SEEDPLANTS","V0408328F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"G. G. Hatschbach","15089","1966","11","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408328F","V0408328F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"202","2018-04-06 15:19:19-03","F","FMNH-SEEDPLANTS","V0408329F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"G. G. Hatschbach","15089","1966","11","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408329F","V0408329F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"203","2018-04-06 15:19:19-03","F","FMNH-SEEDPLANTS","V0408330F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"G. G. Hatschbach","45713","1982","10","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408330F","V0408330F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"204","2018-04-06 15:19:19-03","F","FMNH-SEEDPLANTS","V0408331F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"G. G. Hatschbach","13053","1965","10","22","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408331F","V0408331F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"205","2018-04-06 15:19:20-03","F","FMNH-SEEDPLANTS","V0408332F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"G. G. Hatschbach","43002","1980","5","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408332F","V0408332F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"206","2018-04-06 15:19:20-03","F","FMNH-SEEDPLANTS","V0408333F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"G. G. Hatschbach","13112","1965","11","11","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408333F","V0408333F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"207","2018-04-06 15:19:20-03","F","FMNH-SEEDPLANTS","V0408334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"P. Dusén","12143","1911","9","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0408334F","V0408334F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"208","2019-01-25 15:37:23-02","IAC","IAC","43173","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","L.C. Bernacci; G. Durigan; E.Q. Santos & E. Furlan","3466","2001","04","25",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Japonês, indivíduo U 9.2","-47.067224","-23.693939",NA,NA,NA,NA,NA,NA,"L.C. Bernacci et al.",NA,"2001","04","-47.067224","-23.693939",NA,NA,NA,"25",NA,NA,NA
"209","2019-07-02 15:56:47-03","UEM","HUEM","10751","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Antonio","104","1984","11","28",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000013279","HUEM000013279","J.R. Mattos",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"210","2020-11-12 16:59:12-03","UEL","FUEL","52996","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Santos, AS; Legal, E; Silveira, S","1646","2010","02","01",NA,"Brasil","Santa Catarina","Angelina","Rancho das Tábuas, Floristica IFFSC 314","-49.049444","-27.630278","590","590",NA,NA,"FUEL018150",NA,"Sobral, M",NA,"2010","08","-49.049444","-27.630278",NA,NA,NA,"15",NA,NA,NA
"211","2020-11-12 16:59:12-03","UEL","FUEL","40035","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Antonio","104","1984","12","12",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL005083",NA,"Mattos, JR",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"212","2020-11-12 16:59:12-03","UEL","FUEL","25115","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Barbosa, E; et al.","197","1998","11","06",NA,"Brasil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"FUEL005079",NA,"Ribas, OS",NA,"1999",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"213","2020-11-12 16:59:12-03","UEL","FUEL","52935","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Verdi, M; Dreveck, S","5730","2010","10","13",NA,"Brasil","Santa Catarina","São Bento do Sul","Minas de Caulin, - APA rio Vermelho/humbold 26.165500 S 49.132600 W","-49.3786010742188","-26.2502994537354","995","995",NA,NA,"FUEL005081",NA,"Oliveira, AA",NA,"2011","03",NA,NA,"23090","auto",NA,"03",NA,NA,NA
"214","2019-11-01 15:11:16-03","UnB","UB","157623","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Ribas, OS; et al.","4421","2002","02","23","Southern America","Brasil","Paraná ","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Arvoreta, 4m, fruto maduro negro.; Mata da encosta do morro.",NA,NA,"Aranha Filho, JLM",NA,"2010","06",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"215","2019-11-01 15:11:16-03","UnB","UB","157624","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Cordeiro, J; et al.","1512","1999","01","21","Southern America","Brasil","Paraná ","São José dos Pinhais","Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"Árvore, 4,5m, frutos imaturos verdes.; Floresta atlântica.",NA,NA,"Aranha Filho, JLM",NA,"2010","06",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"216","2019-11-01 15:11:16-03","UnB","UB","157625","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Motta, JT; Ribas, OS; Cordeiro, J","3017","1996","01","30","Southern America","Brasil","Paraná ","Bocaiúva do Sul","Serra de Santana.","-49.1150016784668","-25.2061004638672","1110","1110",NA,"Arvoretas, 3m, frutos verdes.",NA,NA,"Aranha Filho, JLM",NA,"2010","06",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"217","2019-11-01 15:11:16-03","UnB","UB","157626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Barbosa, E; Cruz, JM; Poliquesi, CB","197","1998","11","06","Southern America","Brasil","Paraná ","Tijucas do Sul","Serra de Papanduva. Trilha para o cume da serra.","-49.1988983154297","-25.9281005859375","1000","1000",NA,"Arbusto, 2m, flor creme.",NA,NA,"Aranha Filho, JLM",NA,"2010","06",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"218","2021-02-23 13:23:11-03","MN","R-TIPOS","214941","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Handro, O.","s.n.","1932","11","10",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"R000214941","R000214941_001",NA,"Isotypus",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"219","2020-08-20 14:55:51-03","UFSC","FLOR","64418","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Santos, E.P.; Moraes, E.N.; Viezzer, J.","1236","2008","02","28",NA,"Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba.","-49.051667","-25.751389","1000","1000",NA,"Arvoreta, cerca de 3m de altura, flor alva","FLOR0064418","FLOR0064418","Santos, E.P.",NA,"2017","06","49º3'6''W","25º45'5''S",NA,NA,NA,"22",NA,NA,NA
"220","2020-08-20 14:55:51-03","UFSC","FLOR","41138","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Stival-Santos, A.; Legal, E. & Silveira, S.","1462","2010","01","27",NA,"Brasil","Santa Catarina","Angelina","Coqueiral.","-49.049722","-27.54","835","835",NA,"arbusto, Fruto Maduro, roxo. Coleta Extra IFFSC.","FLOR0041138",NA,"Sobral, M.",NA,"2010","08","49º2'59''W","27º32'24''S",NA,NA,NA,"15",NA,NA,NA
"221","2020-08-20 14:55:51-03","UFSC","FLOR","54982","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Dreveck, S.; Verdi, M.","2503","2010","10","09",NA,"Brasil","Santa Catarina","São Bento do Sul","plano de manejo APA do Rio Vermelho/Humbold.","-49.304444","-26.255556","890","890",NA,"hábito arbórea, 7m, fruto imaturo verde","FLOR0054982",NA,"Oliveira, A.A.",NA,"2011","02","49º18'16''W","26º15'20''S",NA,NA,NA,"11",NA,NA,NA
"222","2020-08-20 14:55:51-03","UFSC","FLOR","54983","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Stival-Santos, A.; Legal, E. & Silveira, S.","1646","2010","02","01",NA,"Brasil","Santa Catarina","Angelina","Rancho das Tábuas.","-49.049444","-27.630278","590","590",NA,"hábito arbóreo, 5m, fruto imaturo verde","FLOR0054983",NA,"Sobral, M.",NA,"2010","08","49º2'58''W","27º37'49''S",NA,NA,NA,"18",NA,NA,NA
"223","2020-08-20 20:38:36-03","UFSC","FLOR","36896","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Cordeiro, J.; Silva, J.M.; Fendrich, R. & Pacheco, F.R.V.","1512","1999","01","21",NA,"Brasil","Paraná","São José dos Pinhais","Zinco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,"árvore, Fruto Imaturo, verde, 4,5m altura. Duplicata de MBM.","FLOR0036896",NA,"Aranha Filho, J.L.M.",NA,"2010",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"224","2020-08-20 20:38:36-03","UFSC","FLOR","30837","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Barbosa, E.; Cruz, J.M. & Poliquesi, C.B.","197","1998","11","06",NA,"Brasil","Paraná","Tijucas do Sul","Serra de Papanduva.","-49.1988983154297","-25.9281005859375","1000","1000",NA,"arbusto, flor creme, 2m altura. Duplicata de MBM.","FLOR0030837",NA,"Aranha Filho, J.L.M.",NA,"2010",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"225","2020-08-20 14:55:51-03","UFSC","FLOR","68384","PreservedSpecimen","Plantae",NA,"Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Klein, R.M.; Bresolin, A.","9922","1971","11","17",NA,"Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499","800","800",NA,"Arvoreta de 6m de altura; flor verde. Duplicata de HBR","FLOR0068384",NA,"Bidá, A.",NA,"1995","11",NA,NA,"31105","auto",NA,"25",NA,NA,NA
"226","2021-03-05 18:39:19-03","UFMT","UFMT","39824","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Silva, A.R.","122","2006","11","18",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra.","-48.981111","-25.497778","1021","1021",NA,"Arvoreta heliófita ca. 5m de altura. Com frutos imaturos verdes.; Relevo ondulado. Floresta ombrófila densa montana.",NA,NA,"Barboza, E.; Cordeiro, J.",NA,"2007","02","-48.981111","-25.497778",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-04 15:42:50-03","IF","SPSF","48950","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","F. A. R. D. P. Arzolla & C.de Moura & F.E.S.P.Vilela & N.M.Ivanauskas","1723","2012","11","29","América do Sul","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.495556","-24.495556","888","888",NA,"COLETA: Árvore com flores.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,NA,"N.M.Ivanauskas",NA,"2012","12",NA,NA,NA,NA,"Magnoliopsida","30",NA,NA,NA
"228","2021-03-04 15:42:50-03","IF","SPSF","48949","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","F. A. R. D. P. Arzolla & F.E.S.P.Vilela & N.M.Ivanauskas","1722","2012","12","18","América do Sul","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.680556","-24.4275",NA,NA,NA,"COLETA: Árvore com flores.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"N.M.Ivanauskas",NA,"2012","12",NA,NA,NA,NA,"Magnoliopsida","18",NA,NA,NA
"229","2021-03-04 15:42:50-03","IF","SPSF","48951","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","481","2012","11","28","América do Sul","Brasil","SP","Apiaí","Gleba Banhado Grande","-48.660278","-24.414167","866","866",NA,"COLETA: Árvore de 6m de altura, com flores.; GEOGRAFIA: Floresta Ombrófila Densa Aluvial.;",NA,NA,"N.M.Ivanauskas",NA,"2012","12",NA,NA,NA,NA,"Magnoliopsida","30",NA,NA,NA
"230","2021-03-04 15:42:50-03","IF","SPSF","53488","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","O.T. Aguiar et al.","1423","2015","03","11","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.218333","-24.299722","1150","1150",NA,"COLETA: Árvore.; GEOGRAFIA: Vegetação de Floresta Ombrófila Densa Alto Montana.;",NA,NA,"L.S. Braga",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"231","2021-03-04 15:42:50-03","IF","SPSF","53489","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","O.T. Aguiar et al.","1424","2014","11","06","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.212222","-24.301111","1180","1180",NA,"COLETA: Arvoreta de 4 m de altura.; GEOGRAFIA: Vegetação de Floresta Ombrófila Densa Montana.;",NA,NA,"L.S. Braga",NA,"2017","03",NA,NA,NA,NA,"Magnoliopsida","31",NA,NA,NA
"232","2021-03-04 15:42:50-03","IF","SPSF","16198","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"J.Cordeiro & C.B.Poliquesi","921","1992","11","19","América do Sul","Brasil","SC","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto","Magnoliopsida",NA,NA,NA,NA
"233","2021-03-04 15:42:50-03","IF","SPSF","34337","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5068","2004","01","28","América do Sul","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Rio Bonito, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 8m de altura e 48+43+35+27+27cm de perímetro à altura do peito. Matriz 2468; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,NA,"Natália M. Ivanauskas",NA,"2005","05",NA,NA,"38855","auto","Magnoliopsida","01",NA,NA,NA
"234","2021-03-04 15:42:50-03","IF","SPSF","34757","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","F. M. Souza & M. T. Z. Toniato & D.Souza","497","2005","02","23","América do Sul","Brasil","SP","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455","1331","1331",NA,"COLETA: XLS: SPSFNovo; Árvore ca. 5 m, frutos amarelos; GEOGRAFIA: Trilha da Torre (SABESP). Floresta Ombrófila Densa Montana.&nf;UTM: X=428940 Y=7386300;",NA,NA,"J.L.M.Aranha Filho",NA,"2008","09",NA,NA,"18032","auto","Magnoliopsida","17",NA,NA,NA
"235","2018-08-02 10:16:48-03","CAS","CAS-BOT","590542","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Fritsch, P. W.; Aranha Filho, J. L. M.; Barbosa, E.","1809","2005","10",NA,"South America","Brazil","Paraná",NA,"Mun. Piraquara, along trail on W slope of Morro Canal. Entrance to the trail is along a road ca. 12 km from BR - 277 (the turnoff from BR - 277 is ca. 500 m before the Policia Rodoviaria Federal). Serra do Mar","-48.9872777778","-25.5146111111","1147",NA,NA,"Sapling 0.5 m tall.",NA,NA,NA,NA,NA,NA,"48° 59' 14.2 W","25° 30' 52.6 S",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"236","2018-08-02 10:12:47-03","CAS","CAS-BOT","590543","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Fritsch, P. W.; Aranha Filho, J. L. M.","1826","2005","10",NA,"South America","Brazil","Paraná",NA,"Mun. Piraquara, road to and vicinity of SANEPAR Water Company, 500 m from Represa do Carvalhinho, ca. 23 km from BR - 277","-48.9838611111","-25.4971388889","1017",NA,NA,"Tree with dense spreading crown, 5 m tall. Flower buds green. Occasional.",NA,NA,NA,NA,NA,NA,"48° 59' 1.9 W","25° 29' 49.7 S",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"237","2018-08-02 10:18:19-03","CAS","CAS-BOT","590541","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Fritsch, P. W.; Aranha Filho, J. L. M.; Barbosa, E.","1808","2005","10",NA,"South America","Brazil","Paraná",NA,"Mun. Piraquara, along trail on W slope of Morro Canal. Entrance to the trail is along a road ca. 12 km from BR - 277 (the turnoff from BR - 277 is ca. 500 m before the Policia Rodoviaria Federal). Serra do Mar","-48.9872777778","-25.5146111111","1147",NA,NA,"Spreading tree with dense crown, 4 m tall. Bark ash-gray. Flower buds green. Mature plant.",NA,NA,NA,NA,NA,NA,"48° 59' 14.2 W","25° 30' 52.6 S",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"238","2018-08-02 10:21:56-03","CAS","CAS-BOT","590540","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Fritsch, P. W.; Aranha Filho, J. L. M.; Barbosa, E.","1832","2005","10",NA,"South America","Brazil","Paraná",NA,"Mun. Antonina. Trail to Pico Caratuva, ca. 6 km from Fazenda Pico Paraná. The Fazenda is ca. 5 km from BR - 160","-48.8516388889","-25.2275833333","1136",NA,NA,"Densely branched tree 3 m tall with rounded crwon. In bud. Occasional.",NA,NA,NA,NA,NA,NA,"48° 51' 5.9 W","25° 13' 39.3 S",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"239","2009-03-09 10:16:41-03","CAS","CAS-BOT","4603","PreservedSpecimen","Plantae","Magnoliophyta","Ebenales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Handro, Oswaldo","29945","1932","11",NA,"South America","Brazil","São Paulo",NA,"Jardim Botanico, S.Paulo.",NA,NA,NA,NA,NA,"Planta viva, no. 297.",NA,NA,"F. C. Hoehne","isotype",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"240","2021-02-08 12:46:03-03","UFRGS","ICN","002706","S","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoene","Reitz, R; Klein, RM","4130","1959","10","23","América do Sul","Brasil","SC","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746","900","900",NA,"arvoreta 6m, flores brancas; mata",NA,NA,"Aranha Filho, JLM",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"241","2020-10-15 10:09:38-03","IBt","SP","338379","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Silva, JM","2622","1998","11","11",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"242","2019-11-21 10:19:35-03","IBt","SP","15930","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Edwall, G","CGG5792","1902","11",NA,NA,"Brasil","São Paulo","Santo André","Est. Campo Grande, capão beira da mata virgem.","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Árvore pequena.","SP008687","SP008687","Aranha Filho, JLM",NA,"2005","06",NA,NA,"27258","auto",NA,NA,NA,NA,NA
"243","2019-11-21 10:19:35-03","IBt","SP","29945","S","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Handro, O","s.n.","1932","11","10",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore grande da mata. Flores alvas. Planta viva nº 297","SP001656","SP001656","Aranha Filho, JLM","Holotype","2005","06",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"244","2016-04-14 11:03:52-03","GH","HU-HERB","GH 00076962","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","O. Handro","s/n","1932","11","10","South America","Brazil","São Paulo",NA,"Sao Paulo (Capital), nativa no Jardim Botanico",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"s/n",NA,"undetermined"
