"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"404","2020-08-20 14:54:36-03","UFSC","FLOR","51388","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Fiaschi, P.","Fiaschi, P.","2013","12","08","Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Estrada para os campos de Santa Bárbara.","-49.633333","-28.15","49º38'W","28º9'S","1450","1450","FLOR0051388","FLOR0051388","4095",NA,NA,NA,"Erva aquática, em local alagado na beira da estrada. Inflorescência alva",NA,"Apiales","2013","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-08-20 20:37:45-03","UFSC","FLOR","54508","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Ferreira, J.P.R.","Ferreira, J.P.R.; Funez, L.A.","2014","10","21","Brasil","Santa Catarina","Imbituba","Arroio, na Lagoa Doce.","-48.683333","-28.172778","48º41'0''W","28º10'22''S",NA,NA,"FLOR0054508","FLOR0054508","636",NA,NA,NA,"Macrófita aquática anfíbia; flores brancas",NA,"Apiales","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-08-20 14:54:36-03","UFSC","FLOR","65233","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","10","06","Brasil","Santa Catarina","Orleans",NA,"-49.411944","-28.259722","49º24'43''W","28º15'35''S","309","309","FLOR0065233",NA,"1203",NA,NA,NA,"Erva. IFFSC- 2/118 coleta extra. Recebido de FURB 54999",NA,"Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-08-20 20:37:45-03","UFSC","FLOR","67114","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Porfírio, G.E.O.","Avellar, A.L.F.","2002","10","23","Brasil","Mato Grosso do Sul","Corumbá","Rio Paraguai, Serra do Amolar.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"FLOR0067114","FLOR0067114","6",NA,NA,NA,"Erva flutuante livre ou enraizada ou emergente perene, estolonífera",NA,"Apiales","2002",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"408","2020-08-20 20:37:45-03","UFSC","FLOR","19641","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Jarenkow, J.A.","Jarenkow, J.A.; Cestaro, L.; Dillenburg, L.R. & Leite, S.L.C.","1985","11","03","Brasil","Rio Grande do Sul","Santa Vitória do Palmar","Estação Ecológica do Taim, canal paralelo à BR-471.","-53.3680992126465","-33.5189018249512",NA,NA,NA,NA,"FLOR0019641","FLOR0019641","248",NA,NA,NA,"flutuante",NA,"Apiales","1989",NA,NA,"130170","auto",NA,NA,NA,NA,NA,NA,NA
"409","2020-08-20 14:54:36-03","UFSC","FLOR","3548","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"Klein, R.M.; Bresolin, A.","1969","11","20","Brasil","Santa Catarina","Florianópolis","Alto Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0003548","FLOR0003548","8479",NA,NA,NA,"erva, flor branca",NA,"Apiales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"410","2020-08-20 14:54:36-03","UFSC","FLOR","65681","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.","Nery, E.K.","Nery, E.K.; Fiaschi, P.; Nuernberg, A.; Cabral, F.S.; Ostroski, P.; Redivo, L.; Lombardi, L.","2017","11","11","Brasil","Santa Catarina","Urubici","Cânion do Espraiados, trilha para o alto dos cânions.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"FLOR0065681","FLOR0065681","48",NA,NA,NA,"Erva aquática estolonífera, fruto amarelo",NA,"Apiales","2017","11","11","30102","auto",NA,NA,NA,NA,NA,NA,NA
"411","2020-05-19 17:19:28-03","UFMT","UFMT","23342","S","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L.f.",NA,"SchessI, M.","1993","03","26","Brasil","Mato Grosso","Poconé","Pantanal Mato-grossense; district of Poconé, transpantaneira hihway at km 140, 10km north of Porto Jofre.","-56.833333","-17.316667","-56.833333","-17.316667",NA,NA,NA,NA,"3252",NA,NA,NA,"Margin of the highway embankment; permanently inundated floodplains; floting meadows, sample plot.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Beyrich, HC",NA,NA,NA,"USA",NA,NA,"in Virginia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"413","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Meyen, FJF",NA,NA,NA,"?",NA,NA,"prope Valparaiso",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"414","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Bertero, CLG",NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"415","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Ochsenius, CC",NA,NA,NA,"?",NA,NA,"prope Coronel",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"416","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Chrismar, ? von",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"417","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides adoensis","Urb.",NA,"Schimper, GHW",NA,NA,NA,"?",NA,NA,"in Abyssinia prope Axum",NA,NA,NA,NA,NA,NA,NA,NA,"III1482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adoensis"
"418","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco non adnotato",NA,NA,NA,NA,NA,NA,NA,NA,"4879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"419","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"250","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"420","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Weddell, HA",NA,NA,NA,"Brazil",NA,NA,"in Brasiliae prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"421","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Lund, PW",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia inter Rio Pardo et Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"422","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Widgren, JF",NA,NA,NA,"Brazil",NA,NA,"in Brasiliae prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"1242","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"423","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Chamisso, LKA",NA,NA,NA,"USA",NA,NA,"in California prope S. Francisco",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"424","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Schaffner, JG",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"425","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Curtiss, AH",NA,NA,NA,"USA",NA,NA,"in Virginia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"426","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Mandon, G",NA,NA,NA,"Bolivia",NA,NA,"in Bolivia prope La Paz",NA,NA,NA,NA,NA,NA,NA,NA,"573","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"427","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Chamisso, LKA",NA,NA,NA,"?",NA,NA,"prope Talcaguano",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"428","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Schnyder, O",NA,NA,NA,"Argentina",NA,NA,"in Argentina prope Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"429","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Lorentz, PG",NA,NA,NA,"Argentina",NA,NA,"in Argentina prope Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,"331","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"430","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro prope Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"431","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo inter Taubaté et Mugy",NA,NA,NA,NA,NA,NA,NA,NA,"1410","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"432","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia prope Ilheos",NA,NA,NA,NA,NA,NA,NA,NA,"3045","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"433","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Jameson, W",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"434","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"in Paraguay prope Assomption",NA,NA,NA,NA,NA,NA,NA,NA,"1095","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"435","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides inciso-crenata","Urb.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"inciso-crenata"
"436","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides lobata","Urb.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lobata"
"437","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides natans","(Cyr.) Urb.",NA,"Levier",NA,NA,NA,"Italy",NA,NA,"in Italia prope Neapolin",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natans"
"438","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides adoensis","Urb.",NA,"Schimper, GHW",NA,NA,NA,"?",NA,NA,"in Abyssinia prope Axum",NA,NA,NA,NA,NA,NA,NA,NA,"III1482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adoensis"
"439","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco non adnotato",NA,NA,NA,NA,NA,NA,NA,NA,"4879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"440","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais",NA,"prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"250","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"441","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Weddell, HA",NA,NA,NA,"Brazil",NA,NA,"in Brasiliae prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"442","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Lund, PW",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia inter Rio Pardo et Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"443","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides brasiliensis","Urb.",NA,"Widgren, JF",NA,NA,NA,"Brazil",NA,NA,"in Brasiliae prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,"1242","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brasiliensis"
"444","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Beyrich, HC",NA,NA,NA,"USA",NA,NA,"in Virginia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"445","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Meyen, FJF",NA,NA,NA,"?",NA,NA,"prope Valparaiso",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"446","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Bertero, CLG",NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"447","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Ochsenius, CC",NA,NA,NA,"?",NA,NA,"prope Coronel",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"448","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Chrismar, ? von",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"449","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Chamisso, LKA",NA,NA,NA,"USA",NA,NA,"in California prope S. Francisco",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"450","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Schaffner, JG",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"451","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Curtiss, AH",NA,NA,NA,"USA",NA,NA,"in Virginia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"452","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Mandon, G",NA,NA,NA,"Bolivia",NA,NA,"in Bolivia prope La Paz",NA,NA,NA,NA,NA,NA,NA,NA,"573","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"453","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Chamisso, LKA",NA,NA,NA,"?",NA,NA,"prope Talcaguano",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"454","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Schnyder, O",NA,NA,NA,"Argentina",NA,NA,"in Argentina prope Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"455","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Lorentz, PG",NA,NA,NA,"Argentina",NA,NA,"in Argentina prope Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,"331","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"456","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro prope Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"457","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo inter Taubaté et Mugy",NA,NA,NA,NA,NA,NA,NA,NA,"1410","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"458","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in prov. Bahia prope Ilheos",NA,NA,NA,NA,NA,NA,NA,NA,"3045","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"459","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Jameson, W",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"889","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"460","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides genuina","Urb.",NA,"Balansa, B",NA,NA,NA,"Paraguay",NA,NA,"in Paraguay prope Assomption",NA,NA,NA,NA,NA,NA,NA,NA,"1095","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"genuina"
"461","2017-09-11 17:07:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides lobata","Urb.",NA,"?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lobata"
