"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"49","2021-03-30 12:38:10-03","EAO","IAN","199398","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Cunha, ELC da","2019","09","04","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN199398",NA,"Dicotiledônea",NA,"4","Southern America","Embrapa ao lado da climatologia, terra firme, solo argiloso.",NA,NA,NA,"arbusto de 2 metros, flor branca, fruto verde.",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:38:10-03","EAO","IAN","11985","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Archer, WA","1943","01","21","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"IAN011985","IAN011985 IAN011985_e","Dicotiledônea",NA,"8149","Southern America","South woods of the I.A.N.",NA,NA,NA,"1-2 feet. flor white.",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:38:10-03","EAO","IAN","167739","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Nitta, A","1996","09","05","Brasil","Pará","Tomé-Açu","-48.1521987915039","-2.41888999938965",NA,NA,"IAN167739",NA,"Dicotiledônea",NA,"17159","Southern America","Jardim do Sr. Sasaki.",NA,NA,NA,NA,NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:38:10-03","EAO","IAN","35991","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Ginzbarg, S","Viégas, AP","1939","01","19","Brasil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,"IAN035991","IAN035991 IAN035991_e IAN035991_e1","Dicotiledônea",NA,"3972","Southern America","Estacao Experimental.",NA,NA,NA,"Herbaceo.","1988","01","24390","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:38:21-03","EAO","IAN","5518","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Müll.Arg.",NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN005518","IAN005518_ft","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-23 12:16:01-03","UEMA","HABIT","3654","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","J.M.Nascimento","J.M.Nascimento","2019","02","14","Brasil","Maranhão","Caxias","-43.3560981750488","-4.85889005661011",NA,NA,NA,NA,NA,NA,"213",NA,"Morro do Alecrim/CESC/UEMA",NA,NA,NA,"Ambiente: Cerrado",NA,NA,"72086","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:14:16-03","UFBA","ALCB","025034","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Caruzo, MBR","Miranda, AM; Félix, LP; Guedes, ML","1993","06","01","Brasil","Pernambuco","Fernando de Noronha","-32.425","-3.836111","-32.425","-3.836111","ALCB051913","ALCB051913","Dicotyledon",NA,"786","Southern America",NA,NA,NA,NA,"piloso, caule levemente alaranjado, pelos hirtus, folhas membranáceas, pilosas, discolores, flores alvas singelas, frutos imaturos verdes.","2006","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:14:16-03","UFBA","ALCB","026445","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Carneiro-Torres, DS","Ginzbarg, S; Mattos Silva, LA; Brito, HS","1988","03","23","Brasil","Bahia","Iramaia","-40.95","-13.283333","-40.95","-13.283333","ALCB051905","ALCB051905","Dicotyledon",NA,"852","Southern America","Chapada Diamantina, Rodovia Maracás / Contendas de Sincorá, 33 Km ao sudeste de Mracás. Vegetação de caatinga. Margem da rodovia. Solo sílico-argiloso",NA,NA,NA,"Caatinga aberta arbustiva (até 1,5 metros) adjacente.","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:14:16-03","UFBA","ALCB","026480","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Mattos Silva, LA; Brito, HS","1988","03","24","Brasil","Bahia","Iramaia","-40.95","-13.283333","-40.95","-13.283333","ALCB051907","ALCB051907","Dicotyledon",NA,"862","Southern America","Chapada Diamantina, Distrito de Novo Acre. 2 Km ao Nordeste de Jiquí, na estrada de Barra do Estiva para Iramaia",NA,NA,NA,"Região de mata de cipó, pasto com cupinzeiro alto. Margem da estrada com croton hirtus, c. moritibensis","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:14:16-03","UFBA","ALCB","026539","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Ginzbarg, S","Ginzbarg, S; Mattos Silva, LA; Brito, HS","1988","03","22","Brasil","Bahia","Iaçu","-40.166667","-12.816667","-40.166667","-12.816667","ALCB051910","ALCB051910","Dicotyledon",NA,"798","Southern America","Rodovia Iaçu/Milagres (BA 046), km 13. Coletas no início do ramal para as fazendas Suíbra e Morros. Lado esquerdo da rodovia.","240","240",NA,"Pelos glandulares nas inflorescências muito pouco frequentes na população. Frequente.; Área de pastaria abandonada. Solo sílico-argiloso (ca. 80% areia).","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:14:16-03","UFBA","ALCB","029409","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Webster, GL","Noblick, LR","1984","05","25","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","-38.966667","-12.25","ALCB051904","ALCB051904","Dicotyledon",NA,"3295","Southern America","Paraguaçu, Fazenda Boa Vista, próximo a sede",NA,NA,NA,"entre 50 e 70 cm de altura, apresentando flores com corola alvas e frutos pilosos verdes. Abundante nas pastagens.","1987","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:14:16-03","UFBA","ALCB","038554","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Carneiro-Torres, DS","Miranda, AM; Félix, LP; Guedes, ML; Grillo, M","1993","05","31","Brasil","Pernambuco","Fernando de Noronha","-32.416667","-3.833333","-32.416667","-3.833333","ALCB051912","ALCB051912","Dicotyledon",NA,"786","Southern America","Próximo ao hotel de transito do governo",NA,NA,NA,"caule alaranjado, pelos hirtos; folhas membranáceas, pilosas, discolor, flores alvas, singelas, frutos imaturos verdes","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:14:16-03","UFBA","ALCB","110668","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Silva, OLM da","Melo, E; Silva, M; et al.","2012","03","06","Brasil","Paraíba","Alagoa Nova","-35.72","-7.032778","-35.72","-7.032778","ALCB051914","ALCB051914","Dicotyledon",NA,"10959","Southern America","faz. Capim-acú, próximo ao açude, beira de estrada.","338","338",NA,"1m de altura. Folhas membranáceas. Frutos verdes. (PPBio 558317/2009).","2014","08",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:14:16-03","UFBA","ALCB","111219","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Guedes, ML","Guedes, ML; Gomes, FS; Kelmo, F; et al.","2013","07","19","Brasil","Bahia","Jandaíra","-37.783333","-11.55","-37.783333","-11.55","ALCB051909","ALCB051909","Dicotyledon",NA,"20976","Southern America","Litoral Norte, dunas de São Francisco do Conde.",NA,NA,NA,"Folhas membranáceas, discolores. Frutos imaturos verdes.","2013","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:14:16-03","UFBA","ALCB","114103","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Hurbath, F","Hurbath, F; Borges, RL; Stadnik, A; Ogasawara, HA","2013","01","21","Brasil","Bahia","Licínio de Almeida","-42.545556","-14.745278","-42.545556","-14.745278","ALCB051902","ALCB051902","Dicotyledon",NA,"420","Southern America","Serra Geral. Caminho p/ Pedra Preta.","854","854",NA,"ca. 30-100 cm, folhas discolores, planta verde, flores masculinas alvas.","2014","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:14:16-03","UFBA","ALCB","118565","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Hurbath, F","Hurbath, F; Alves, M; Cordeiro, I; Roque, N; Borges, RL","2014","02","21","Brasil","Bahia","Licínio de Almeida","-42.546667","-14.6525","-42.546667","-14.6525","ALCB051903","ALCB051903","Dicotyledon",NA,"610","Southern America","Serra Geral, Fazenda Tabuleiro (Mata do Xaxá).","924","924",NA,"ca. 50 cm. Ramos levemente viscosos. Folhas levemente discolores, flores e frutos verdes.","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:14:16-03","UFBA","ALCB","122962","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Guedes, ML","Guedes, ML; Alunos de Botânica BIOC05","2016","03","11","Brasil","Bahia","Wagner","-41.162778","-12.242222","-41.162778","-12.242222","ALCB010525","ALCB010525","Dicotyledon",NA,"24303","Southern America","Ponto 05, Pirajá.","456","456",NA,"com indumento de tricomas simples e estrelados.Folha alternas, passando a oposta no ápice dos ramos, limbo oval a orbicular, margem serrilhada. 2 glândulas no ápice do pecíolo, longo-estipitadas, arredondadas. Inflorescência contínu","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:14:16-03","UFBA","ALCB","19820","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Carneiro-Torres, DS","Queiroz, LP de; Lemos; Lôbo","1987","07","21","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","-38.966667","-12.25","ALCB051911","ALCB051911","Dicotyledon",NA,"1738","Southern America","Paraguaçu, 11 Km a nordeste de Jaguara, Fazenda Monte Verde. Campo sujo",NA,NA,NA,"ca de 1 metro de altura. Folhas membranáceas. Flores femininas verdes e masculinas brancas.","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:14:16-03","UFBA","ALCB","89814","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Guedes, ML","Guedes, ML; Gomes, FS; et al.","2009","08","04","Brasil","Bahia","Urandi","-42.650833","-14.765278","-42.650833","-14.765278","ALCB051900","ALCB051900","Dicotyledon",NA,"15741","Southern America","Serra Geral, Caminho para o Rio Raízes. Ponto 01","709","709",NA,"de ca 20 cm de altura, com pelos hirtos. Fruto tricoca, passadas.","2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:14:16-03","UFBA","ALCB","69536","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Caruzo, MBR","Xavier, AB; Guedes, ML","2005","02","23","Brasil","Bahia","Formosa do Rio Preto","-44.95","-11.966667","-44.95","-11.966667","ALCB051906","ALCB051906","Dicotyledon",NA,"479","Southern America","Oeste, Nas margens da Varzea do Anil",NA,NA,NA,"com pêlos hispidos. Folhas membranáceas, discolores. Flores alvas. Frutos imaturos verdes. Ocasional.","2006","09",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:14:16-03","UFBA","ALCB","107778","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Guedes, ML","Guedes, ML; Silveira, ER; et al.","2013","03","01","Brasil","Ceará","Viçosa do Ceará","-41.016667","-3.739444","-41.016667","-3.739444","ALCB051908","ALCB051908","Dicotyledon",NA,"20469a","Southern America","Sítio do Sr. Antônio.",NA,NA,NA,"com ramos e face abaxial da folha com indumentos esbranquiçados. Inflorescência com flores masculinas cremes. Frutos imaturos.","2013","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211255","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.","Smith LB","Reitz R; Klein RM","1962","02","22","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-L2211255","NL-L2211255",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"Campo<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234394 | 128628",NA,NA,NA,NA
"71","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211258","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Samuels JA","1916","05","23","Surinam","Paramaribo",NA,"-55.159049","5.846517","-55.159049","5.846517","NL-L2211258","NL-L2211258",NA,"Malpighiales",NA,"Southern America","Near the 2n or Oude Ryweg, Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234459 | 924273463",NA,NA,NA,NA
"72","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211261","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Otto E",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,"NL-L2211261","NL-L2211261",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234463 | 903156390",NA,NA,NA,NA
"73","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211262","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Splitgerber FL",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,"NL-L2211262","NL-L2211262",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234464 | 903156634",NA,NA,NA,NA
"74","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211263","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Burchell WJ",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,"NL-L2211263","NL-L2211263",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234465 | 910306249",NA,NA,NA,NA
"75","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211264","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L2211264","NL-L2211264",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234460 | 903156391",NA,NA,NA,NA
"76","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211266","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Splitgerber FL","1838","06","01","Surinam","Paramaribo",NA,"-55.159049","5.846517","-55.159049","5.846517","NL-L2211266","NL-L2211266",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234467 | 903156393",NA,NA,NA,NA
"77","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211267","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Splitgerber FL","1838","06","01","Surinam","Paramaribo",NA,"-55.159049","5.846517","-55.159049","5.846517","NL-L2211267","NL-L2211267",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211267 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234468 | 903156400",NA,NA,NA,NA
"78","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211268","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Miquel FAW",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,"NL-L2211268","NL-L2211268",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211268 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234469 | 903156395",NA,NA,NA,NA
"79","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211270","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.","Pulle AA","Tulleken JE","1900","02","26","Surinam","Paramaribo",NA,"-55.159049","5.846517","-55.159049","5.846517","NL-L2211270","NL-L2211270",NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"Sand soil<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211270 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus","L 0234471 | 9033221308",NA,NA,NA,NA
"80","2020-02-08 09:47:59-03","NBC","NL-BOTANY","U.1267639","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","glandulosus","Croton glandulosus hirtus","(L'Hér.) Müll.Arg.",NA,"Pires JM; Black GA","1945","01","01","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1267639","NL-U1267639",NA,"Malpighiales",NA,"Southern America","Plantas da amazonia, Estado do Amazonas, Belém; Capoeira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1267639 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","hirtus",NA,NA,NA,NA,NA
"81","2020-02-08 09:47:59-03","NBC","NL-BOTANY","U.1272150","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Riina R","Trujillo B","1959","07","01","Venezuela",NA,NA,NA,NA,NA,NA,"NL-U1272150","NL-U1272150",NA,"Malpighiales",NA,"Southern America","Moron Edo. Carabobo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1272150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","2014","10",NA,NA,"01","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"82","2020-02-08 09:47:59-03","NBC","NL-BOTANY","U 0001884","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Schomburgk RH",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,"NL-U0001884",NA,NA,"Malpighiales",NA,"Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200001884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"284453 B","isotype",NA,NA,NA
"83","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211259","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Smith HH","1898","07","01","Colombia","Magdalena",NA,NA,NA,NA,NA,"NL-L2211259","NL-L2211259",NA,"Malpighiales",NA,"Southern America","Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"L 0234461 | 907101144",NA,NA,NA,NA
"84","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.2211260","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Smith HH","1898","01","01","Colombia","Magdalena",NA,NA,NA,NA,NA,"NL-L2211260","NL-L2211260",NA,"Malpighiales",NA,"Southern America","Plants of Santa Marta. United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2211260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"L 0234462 | 907101145",NA,NA,NA,NA
"85","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.3784239","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Granville C de","1973","12","11","French Guiana",NA,NA,NA,NA,NA,NA,"NL-L3784239","NL-L3784239",NA,"Malpighiales",NA,"Southern America","Ile de Cayenne - Savanae route de Raban.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3784239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.3799533","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Granville J-J de","2004","01","15","French Guiana",NA,NA,"-52.595","5.081389","-52.595","5.081389","NL-L3799533","NL-L3799533",NA,"Malpighiales",NA,"Southern America","Guyane Francaise, Savane Matiti, région littorale.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3799533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"87","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.3799534","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Granville J-J de","2004","02","05","French Guiana",NA,NA,"-52.916667","5.316667","-52.916667","5.316667","NL-L3799534","NL-L3799534",NA,"Malpighiales",NA,"Southern America","Guyane Francaise, Savane Changement, région littorale.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3799534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"88","2020-02-08 09:47:59-03","NBC","NL-BOTANY","L.3800139","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Granville J-J de; Crozier F; Sarthou C","2004","05","17","French Guiana",NA,NA,"-53.827778","2.505556","-53.827778","2.505556","NL-L3800139","NL-L3800139",NA,"Malpighiales",NA,"Southern America","Guyane Francaise. Inselbergs de La Haute Wanapi: Savane roche du sud ouest. Extremite Est de La savane-roche.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3800139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
