"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","eventTime","dayIdentified","individualCount","relatedCatalogItem","sex"
"185","2019-10-07 09:17:26-03","UEFS","HUEFS","2907","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Noblick, L.R.","2904","1983","11","20",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0002907","Estrada entre Andaraí e Mucugê.","-41.3","-12.25","41W18'","12S15'","Angiospermae","Lamiales","Mansf.",NA,"Andaraí","HUEFS0002907","900","1000",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:17:26-03","UEFS","HUEFS","40556","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Nunes, T.S.","125","1999","09","20",NA,"Brasil","Bahia",NA,NA,"Campo rupestre","HUEFS0040556","Catolés Distrito de Catolés: Campo do Bicota.","-41.851111","-13.328611","41W51'4''","13S19'43''","Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0040556","1548","1548",NA,NA,NA,NA,"Asteranae","2003","01",NA,NA,NA,NA,NA
"187","2019-10-07 09:17:26-03","UEFS","HUEFS","40926","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Carneiro-Torres, D.S.","160","1999","10","24",NA,"Brasil","Bahia",NA,NA,"Campo de altitude.","HUEFS0040926","Catolés Catolés, Serra da Tromba.","-41.7875","-13.281667","41W47'15''","13S16'54''","Angiospermae","Lamiales","Mansf.",NA,"Abaíra","HUEFS0040926","1520","1520",NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"188","2019-10-07 09:17:26-03","UEFS","HUEFS","64216","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Santos, T.R.","PCD5852","1997","02","17",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0064216","Estrada Mucugê Barra da Estiva, 1 km para Mucugê.","-41.563333","-13.006667","41W33'48''","13S0'24''","Angiospermae","Lamiales","Mansf.","S.Atkins","Mucugê","HUEFS0064216","1000","1000",NA,NA,NA,NA,"Asteranae","2003","01",NA,NA,NA,NA,NA
"189","2019-10-07 09:17:26-03","UEFS","HUEFS","74419","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, A.S.","607","2003","05","31",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0074419","Catolés, Campo do Virassaia","-41.85","-13.316667","41W51'","13S19'","Angiospermae","Lamiales","Mansf.","F.França & S.H.N.Monteiro","Abaíra","HUEFS0074419",NA,NA,NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"190","2019-10-07 09:17:26-03","UEFS","HUEFS","75451","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Correia, C.","290","2003","07","22",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0075451","Catolés. Subida para Bicota.","-41.85","-13.3","41W51'","13S18'","Angiospermae","Lamiales","Mansf.",NA,"Abaíra","HUEFS0075451","1380","1380",NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"191","2019-10-07 09:17:26-03","UEFS","HUEFS","85180","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Borba, E.L.","1802","2004","08","04",NA,"Brasil","Bahia",NA,NA,"Campo rupestre. Substrato arenoso.","HUEFS0085180","Gobira.","-41.375278","-13.077222","41W22'31''","13S4'38''","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0085180",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:17:26-03","UEFS","HUEFS","91679","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Nascimento, J.G.A.do","308","2005","01","21",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0091679","Serra do Gobira.","-41.379444","-13.073333","41W22'46''","13S4'24''","Angiospermae","Lamiales","Mansf.","F.França & S.H.N.Monteiro","Mucugê","HUEFS0091679","1471","1568",NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"193","2019-10-07 09:17:26-03","UEFS","HUEFS","91737","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Souza, E.B.","977","2005","01","20",NA,"Brasil","Bahia",NA,NA,"Campo rupestre, 1447-1471m alt. Solo arenoso com afloramentos rochosos e áreas de depressão encharcadas por pequenos cursos d'água.","HUEFS0091737","Chapada Diamantina, Pico do Gobira. Área encharcada no sopé do morro, ás margens de um pequeno curso d'água.","-41.377778","-13.076667","41W22'40''","13S4'36''","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0091737","1471","1471",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"194","2019-10-07 09:17:26-03","UEFS","HUEFS","93821","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ferreira-Silva, A.","40","2004","07","29",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0093821","Paque Municipal de Mucugê (Projeto Sempre Viva). Parte Alta.","-41.333333","-12.983333","41W20'","12S59'","Angiospermae","Lamiales","Mansf.","F.França & S.H.N.Monteiro","Mucugê","HUEFS0093821",NA,NA,NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"195","2019-10-07 09:17:26-03","UEFS","HUEFS","77483","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Oliveira, A.A.de","268","2003","12","16",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0077483","Lagoinha.","-41.8","-13.316667","41W48'","13S19'","Angiospermae","Lamiales","Mansf.","F.França & S.H.N.Monteiro","Catolés","HUEFS0077483",NA,NA,NA,NA,NA,NA,"Asteranae","2007","10",NA,NA,NA,NA,NA
"196","2019-10-07 09:17:26-03","UEFS","HUEFS","41207","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, A.S.","422","1999","10","23",NA,"Brasil","Bahia",NA,NA,"Campo rupestre. Solo argiloso com rochas.","HUEFS0041207","Catolés-Campo do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,"Angiospermae","Lamiales","Mansf.","F.França","Abaíra","HUEFS0041207","1770","1770",NA,NA,"26531","auto","Asteranae","2002","09",NA,NA,NA,NA,NA
"197","2019-10-07 09:17:26-03","UEFS","HUEFS","39218","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Giulietti, A.M.","1415","1998","08","15",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0039218","Pico do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,"Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0039218","1800","2430",NA,NA,"26531","auto","Asteranae","2003","01",NA,NA,NA,NA,NA
"198","2019-10-07 09:17:26-03","UEFS","HUEFS","34954","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Oliveira, R.P.","97","1998","11","14",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0034954","Subida para o Pico do Itubira, ca. 28Km de Rio de Contas.","-41.8114013671875","-13.5789003372192",NA,NA,"Angiospermae","Lamiales","Mansf.","S.Atkins","Rio de Contas","HUEFS0034954","1700","1700",NA,NA,"49773","auto","Asteranae","2003","01",NA,NA,NA,NA,NA
"199","2019-10-07 09:17:27-03","UEFS","HUEFS","109865","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana var. radlkoferiana","Atkins, S.","CFCR14258","2006","02","20",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0109865","3-5 Km N na cidade, em direção a Palmeiras.","-41.389444","-13.005833","41W23'22''","13S0'21''","Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0109865",NA,NA,"var. radlkoferiana",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"200","2019-10-07 09:17:27-03","UEFS","HUEFS","227129","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana var. radlkoferiana","Lima, A.Q.","133","2015","01","27",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0227129","Bacia do Gobira-Mucugê-Chapada Diamantina.","-41.3708000183105","-13.0052995681763","41W37'67''","13S7'81''","Angiospermae","Lamiales","Mansf.","L.C.Marinho","Mucugê","HUEFS0227129_e1","1452","1452","var. radlkoferiana",NA,"52493","auto","Asteranae","2019","05",NA,NA,NA,NA,NA
"201","2019-10-07 09:17:26-03","UEFS","HUEFS","43107","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Queiroz, L.P.de","5664","2000","01","24",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0043107",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"Angiospermae","Lamiales","Mansf.","S.Atkins","Mucugê","HUEFS0043107",NA,NA,NA,NA,"52493","auto","Asteranae","2003","01",NA,NA,NA,NA,NA
"202","2019-10-07 09:17:26-03","UEFS","HUEFS","11731","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Hatschbach, G.","56858","1992","04","08",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0011731",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0011731",NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"203","2019-10-07 09:17:26-03","UEFS","HUEFS","230724","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Martins, C.T.V.D.","356","2013","11","29",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0230724","Alto do rio Paraguaçu.","-41.3708000183105","-13.0052995681763",NA,NA,"Angiospermae","Lamiales","Mansf.",NA,"Mucugê",NA,NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"204","2019-10-07 09:17:26-03","UEFS","HUEFS","39631","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Giulietti, A.M.","1524","1999","07","28",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0039631","Campo do Zé Maria.","-41.8114013671875","-13.5789003372192",NA,NA,"Angiospermae","Lamiales","Mansf.","S.Atkins","Rio de Contas","HUEFS0039631",NA,NA,NA,NA,"49773","auto","Asteranae","2003","01",NA,NA,NA,NA,NA
"205","2019-10-07 09:17:26-03","UEFS","HUEFS","20257","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","França, F.","1297","1995","07","09",NA,"Brasil","Bahia",NA,NA,"Beira do córrego.","HUEFS0020257","Catolés Caminho Boa Vista para Bicota.","-41.6636009216309","-13.2496995925903",NA,NA,"Angiospermae","Lamiales","Mansf.","S.Atkins","Abaíra","HUEFS0020257","1200","1600",NA,NA,"26531","auto","Asteranae","1997","01",NA,NA,NA,NA,NA
"206","2019-10-07 09:17:26-03","UEFS","HUEFS","96143","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Watanabe, M.","1","2004","09","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0096143","Chapada Diamantina.","-41.3708000183105","-13.0052995681763",NA,NA,"Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0096143",NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:17:26-03","UEFS","HUEFS","56403","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, A.A.","953","2001","07","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0056403","Guiné. Serra do Esbarrancado.","-41.3708000183105","-13.0052995681763",NA,NA,"Angiospermae","Lamiales","Mansf.","S.Atkins","Mucugê","HUEFS0056403","1410","1410",NA,NA,"52493","auto","Asteranae","2003","01",NA,NA,NA,NA,NA
"208","2019-10-07 09:17:26-03","UEFS","HUEFS","50831","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Menezes, N.L.","1443","1981","07","20",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0050831","Margem da estrada Mucugê-Cascavel, km 3 a 6. Próximo ao rio Paraguaçu.","-41.3708000183105","-13.0052995681763",NA,NA,"Angiospermae","Lamiales","Mansf.",NA,"Mucugê","HUEFS0050831",NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"209","2019-09-04 19:12:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","P. von Luetzelburg","493",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:24:22-03","CEPLAC","CEPEC","35285","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","L. R. Noblick","2904","1973","03","29",NA,"Brasil","Bahia",NA,NA,NA,NA,"Estrada Andarai/Mucuge.","-12.25","-41.3","12W15'","41S18'",NA,NA,NA,"L. R. Noblick","ANDARAÍ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA
"211","2020-07-23 11:59:39-03","CEPLAC","CEPEC","10237","PreservedSpecimen","Plantae","Avicenniaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","R. M. Harley","15938","1974","02","04",NA,"Brasil","Bahia",NA,NA,NA,NA,"Prox. ao Rio Cumbuca. 3Km ao S Mucuge, perto peq. represa Rod. p/ Cascavel.","-41.35","-13.016667","41W21'0","13S1'0",NA,NA,NA,"H. N. Moldenke","MUCUGÊ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-23 11:59:39-03","CEPLAC","CEPEC","17806","PreservedSpecimen","Plantae","Avicenniaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","S. A. Mori","12604","1979","07","26",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km ao S de Mucuge, na estrada p/ Jussiape.","-41.4","-13","41W24'0","13S0'0",NA,NA,NA,"L. R. Noblick","MUCUGÊ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/12/1979",NA
"213","2020-07-23 12:24:22-03","CEPLAC","CEPEC","25271","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","R. M. Harley","20981","1982","11","30",NA,"Brasil","Bahia",NA,NA,NA,NA,"Serra do Sincora. 15Km ao NW de Mucuge, Rod. Guine/Palmeiras.","-41.466667","-12.966667","41W28'","12S58'",NA,NA,NA,"G. Bromley","MUCUGÊ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA
"214","2020-07-23 12:24:22-03","CEPLAC","CEPEC","41662","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","R. P. Orlandi","740","1994","09","28",NA,"Brasil","Bahia",NA,NA,NA,NA,"3Km em direçao a cidade.","-41.383333","-12.166667","41W23'","12S10'",NA,NA,NA,"G. C. P. Pinto","MUCUGÊ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/10/1986",NA
"215","2020-07-23 12:24:22-03","CEPLAC","CEPEC","77350","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","N. Hind","3655","1981","12","18",NA,"Brasil","Bahia",NA,NA,NA,NA,"Pedra Redonda, entre o Rio Preto/Rio Paraguacu.","-41.4075","-12.95","41W24'27","12S57'",NA,NA,NA,"R. M. Harley","MUCUGÊ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1996",NA
"216","2020-07-23 12:24:22-03","CEPLAC","CEPEC","96533","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","A. S. Conceição","422","1999","10","23",NA,"Brasil","Bahia",NA,NA,NA,NA,"Catolés/Campo do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,"A. S. Conceição","ABAÍRA",NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"217","2020-07-23 12:24:22-03","CEPLAC","CEPEC","47687","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","A. M. de Carvalho","3055","1969","10","17",NA,"Brasil","Bahia",NA,NA,NA,NA,"20Km de Mucuge, Rod. p/ Andarai.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"S. Atkins","MUCUGÊ",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"218","2020-07-23 12:24:22-03","CEPLAC","CEPEC","84106","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","M. L. de Menezes",NA,"1981","07","20",NA,"Brasil","Bahia",NA,NA,NA,NA,"Km 3 a 6 na margem da estrada Mucuge/Cascavel. Prox. ao Rio Paraguaçu.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"G. Bromley","MUCUGÊ",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1982",NA
"219","2020-07-23 12:24:22-03","CEPLAC","CEPEC","38072","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","R. Kral","72850","1974","03","30",NA,"Brasil","Bahia",NA,NA,NA,NA,"15Km ao N de Mucuge, prox. a Rod. Andarai/Mucuge.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"J. A. Kallunki","MUCUGÊ",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"220","2020-07-23 12:24:22-03","CEPLAC","CEPEC","38133","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","R. Kral","72915","1980","03","24",NA,"Brasil","Bahia",NA,NA,NA,NA,"Ao NW de Mucuge. 6-12Km em direçao a Serra do Pina.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"J. A. Kallunki","MUCUGÊ",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"221","2020-07-23 12:24:22-03","CEPLAC","CEPEC","35798","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","G. Hatschbach","47946","1998","10","18",NA,"Brasil","Bahia",NA,NA,NA,NA,"Rio Paraguacu.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"H. N. Moldenke","MUCUGÊ",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"222","2019-07-02 15:56:50-03","UEM","HUEM","1436","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","G.Hatschabach; R.Kummrow","47946","1984","06","15",NA,"Brasil","Bahia",NA,NA,"arbusto; até 1,50 m de altura; flor vermelha; formações cerradas; Campo rupestre; solo arenoso.","HUEM000013776","rio Paraguaçu","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","H.N.Moldenke","Mucugê","HUEM000013776",NA,NA,NA,NA,"52493","auto",NA,"1984",NA,NA,NA,NA,NA,NA
"223","2020-11-12 17:00:37-03","UEL","FUEL","35144","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Conceição, AS; et al.","422","1999","10","23",NA,"Brasil","Bahia",NA,NA,NA,"FUEL000714","Campo do Barbado",NA,NA,NA,NA,"Tracheophyta","Lamiales","Mansf.",NA,"Catolés",NA,"1770","1770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-04-05 12:38:33-03","UNIVASF","HVASF","22730","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","J.A. Siqueira Filho","3463","2015","07","25","América do Sul","Brasil","Bahia",NA,NA,"Arbusto ca. de 40-60 alt., Arbusto esgalhado, isoaldo, folhas suculentas, flores terminais, tubulosas, vermelhas, com ápice da corola reflexo, que facilmente caem quando manuseadas. ocasional","HVASF022730","Chapada Diamantina. Vale do Pati. Gerais do Rio Preto, trilha do Mirante do Pati para o Aleixo","-41.47725","-12.795","-41.477250","-12.795000",NA,NA,"Mansf.","J.A. Siqueira Filho","Mucugê","HVASF022730_02 HVASF022730_v01 HVASF022730_v03 HVASF022730_v04","1282","1282",NA,NA,NA,NA,NA,"2017","09",NA,"06",NA,NA,"U"
"225","2021-01-11 11:20:41-03","IBt","SP","203891","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Cerati, TM; Wanderley, MGL; Kral, R","319","1985","07","21",NA,"Brasil","Bahia",NA,NA,NA,NA,"Estrada Andaraí - Mucugê, 27 km S de Andaraí, após atravessar o Rio Piaba",NA,NA,NA,NA,NA,NA,"Mansf.","Salimena, FRG",NA,NA,"940","940",NA,NA,NA,NA,NA,"2017","08",NA,NA,NA,NA,NA
"226","2020-11-26 10:01:04-03","IBt","SP","382303","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Souza, ER","977","2005","01","20",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.",NA,"Mucugê",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-15 10:09:39-03","IBt","SP","343458","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Menezes, NL","CFCR1443","1981","07","20",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.",NA,"Mucugê",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-27 12:20:28-03","IBt","SP","304268","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Cavalcanti, TB","346","1989","02","27",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.",NA,"Mucugê",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 10:19:51-03","IBt","SP","204722","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Kral, R; Wanderley, MGL; Cerati, TM; Lima, E","72915","1985","07","23",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Kallunki, JA","Mucugê",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 10:19:51-03","IBt","SP","204573","S","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Kral, R; Wanderley, MGL; Cerati, TM; Lima, E","72850","1985","07","21",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Kallunki, JA","Mucugê",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
