"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1915","2021-03-04 15:46:11-03","IF","SPSF","22794","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"V.C.Souza","1993","10","30","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"4554",NA,NA,"mata de araucaria","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA
"1916","2021-03-04 15:46:11-03","IF","SPSF","22795","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"V.C.Souza","1993","10","30","Brasil","SP","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"4457",NA,NA,"mata mesofila semidecidua","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA
"1917","2021-03-04 15:46:11-03","IF","SPSF","12559","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"D.Bento Pickel","1953","03","11","Brasil","SP","Leme","-47.3899993896484","-22.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosario","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"20942","auto","Magnoliopsida",NA,NA,NA,NA
"1918","2021-03-04 15:46:11-03","IF","SPSF","27665","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"N.M.Ivanauskas","2000","04","24","Brasil","SP","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,NA,"4620",NA,NA,"floresta ombrofila densa","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"28666","auto","Magnoliopsida",NA,NA,NA,NA
"1919","2021-03-04 15:46:11-03","IF","SPSF","16008","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll-Arg.","B.S.Dias","S.E.Martins","1993","02","18","Brasil","SP","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,"2009","01","20","6",NA,NA,"Parque Estadual da Serra do Mar","COLETA: XLS: SPSFAntigo&nf;Em sub bosque.&nf;Arvoreta 1,5-2m altura, frutos roxos.;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"30824","auto","Magnoliopsida",NA,NA,NA,NA
"1920","2021-03-04 15:46:11-03","IF","SPSF","19043","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"C.Moura","1995","04","03","Brasil","SP","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"30824","auto","Magnoliopsida",NA,NA,NA,NA
"1921","2021-03-04 15:46:11-03","IF","SPSF","37066","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,"G.Franco","F.M.Souza & R.Cielo-Filho & A.P.Ribeiro","2006","09","19","Brasil","SP","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,"658",NA,NA,"Estação Ecologica de Xitué","COLETA: XLS: SPSFNovo; Arvore 5m de altura, fruto imaturo verde.; GEOGRAFIA: Floresta Ombrofila Densa Montana, trilha Xitué&nf;;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"25028","auto","Magnoliopsida",NA,NA,NA,NA
"1922","2021-03-04 15:46:11-03","IF","SPSF","37218","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,"G.A.D.C. Franco","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & C.O.da.Silva & P.D.Fogaça","2006","08","29","Brasil","SP","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"2006","10","31","6158","763","763","PECB","COLETA: XLS: SPSFNovo; árvore, 5m alt., frutos imaturos verdes; GEOGRAFIA: Trilha do Turvinho 5&nf;UTM: X=202379 Y=7440365 ZONA=23J;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"1923","2021-03-04 15:46:11-03","IF","SPSF","29590","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides ssp. corniculata (müll. arg.) zappi","(Cham.) Müll-Arg.","D.Zappi","F.M.Souza","2001","04","11","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"54",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutú","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales","ssp. corniculata (müll. arg.) zappi","53584","auto","Magnoliopsida",NA,NA,NA,NA
"1924","2021-03-04 15:46:11-03","IF","SPSF","01513","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides",NA,NA,"D.Bento Pickel","1941","05","04","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santo Amaro","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1925","2021-03-04 15:46:11-03","IF","SPSF","34375","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll-Arg.","S.L.Jung Mendacolli","N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza. & Sr.Rosendo. (Guia)","2005","02","16","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"2007","09","14","6010",NA,NA,"Parque Estadual da Serra do Mar - Núcleo Picinguaba / Instituto Agronômico de Campinas.Trilha do Poção.","COLETA: XLS: SPSFNovo; Arvoreta de 4m. Frutos amarelos.; GEOGRAFIA: UTM: X=486735 Y=7409857 ZONA=23;","América do Sul",NA,NA,"Magnoliophyta","Rubiales",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"1926","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"In Brasilia intratropica orientali.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"in Brasilia intratropica oerientali",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","2021-02-08 12:45:11-03","UFRGS","ICN","157335","S","Plantae","Rubiaceae","Rudgea","cf. jasminoides","Rudgea cf. jasminoides","(Cham.) Mül. Arg.",NA,"D E Klein","2008","11","09","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"mata da Cova Funda","arboreta ca. de 4m, inflorescência branca, flores brevistilas (anteras brancas) e longistilas (anteras azuladas) em indivíduos diferentes; Interior de mata","América do Sul",NA,NA,"Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"1929","2021-02-08 12:45:11-03","UFRGS","ICN","120977","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Baptista, LRM","Nunes, CC","1999","01","30","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"1930","2021-02-08 12:45:11-03","UFRGS","ICN","129566","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","De Marchi, TC","De Marchi; T.C.","2003","10","12","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"121",NA,NA,"Lagoa do Morro do Forno",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"1931","2021-02-08 12:45:11-03","UFRGS","ICN","174003","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Molz, M; Mancino, LC","Mancino, LC; Molz, M","2011","09","29","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,NA,NA,NA,"761","11","11","Pixirica","mata paludosa","América do Sul",NA,NA,"Dicotyledon",NA,NA,"12766","auto",NA,NA,NA,NA,NA
"1932","2021-02-08 12:45:11-03","UFRGS","ICN","122633","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Kirkbrid Jr, JK","Hatschbach, G; Silva, JM","1985","10","17","Brasil","ES","Caxixa (mun. Castelo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49889",NA,NA,NA,"Doação do MBM; Arbusto ramoso, 3m, flores alvas. Mata pluvial.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1933","2021-02-08 12:45:11-03","UFRGS","ICN","122635","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Kirkbrid, JK","Hatschbach, G; Kummrow, R","1984","10","13","Brasil","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48391",NA,NA,"Fda. Pirai (mun. Eldorado)","Doação do MBM; Arbusto ramoso, 3m, flores alvas; mata pluvial tropical.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","2021-02-08 12:45:11-03","UFRGS","ICN","176630","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Mancino, L","Schmidt-Silveira, F; Mancino, L",NA,NA,NA,"Brasil","RS","Morrinhos do Sul","-49.916944","-29.301944","-49.916944","-29.301944",NA,NA,NA,NA,NA,"301",NA,NA,"Pixirica","Floresta Paludosa arenosa, inundável periodicamente, solo gleissolo háplico","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","2021-02-08 12:45:11-03","UFRGS","ICN","160552","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Grings, M; Seger, GDS","Seger, GDS; Grings, M","2008","11","01","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"1003",NA,NA,"Lagoa do Jacaré","arvoreta de 4m de alt. com flores brancas e com frutos vermelhos; em sub-bosque de mata de encosta","América do Sul",NA,NA,"Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"1936","2021-02-08 12:45:11-03","UFRGS","ICN","118807","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Rossoni, MG","1998","08","07","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Mato da Cova Funda","Com frutos.","América do Sul",NA,NA,"Dicotyledon",NA,NA,"7549","auto",NA,NA,NA,NA,NA
"1937","2021-02-08 12:45:11-03","UFRGS","ICN","007861","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Baptista, LRM","Vianna, EC","1970","11","20","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"2005","01","14","s.n.",NA,NA,"Colônia de São Pedro","Mato","América do Sul",NA,NA,"Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"1938","2020-03-04 16:04:38-03","UNESP-IS","HISA","10375","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","S.L. Jung-Mendaçolli","Martins,A.R","2011","04","07","Brasil","São Paulo","Capão Bonito","-48.340278","-24.000556","48W20'25","24S00'02",NA,NA,"2015","04","27","369",NA,NA,"Próximo à Companhia de Cimento de Ribeirão Grande, Mata Atlântica","Nome vulgar: Buquê-de-noiva.",NA,NA,NA,"Magnoliophyta","Gentianales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1939","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","94773","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.",NA,"Sasaki, E.Y.","1995","09",NA,"Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"HAS0094773",NA,NA,NA,NA,"s.n.",NA,NA,"Fazenda São Pedro, margem da rodovia do Cerne","Arbusto 2 m alt; flores brancas com cálice amarelo-esverdeado, interior da mata. Herbário Fuel n 20511",NA,NA,NA,"Magnoliophyta",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"1940","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","91561","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll. Arg.","Molz, M.","Molz, M.","2015","06",NA,"Brasil","Rio Grande do Sul","Três Coroas","-50.73755","-29.5181","-50.73755","-29.5181","HAS0091561",NA,"2015","08","19","s.n.","500","500","Localidade de Figueira","Primeiro registro desta espécie para a Bacia do Rio dos Sinos e fora da Floresta Ombrófila Densa no Estado",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1941","2021-02-25 09:38:57-03","IBt","SP","337587","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Wanderley, MGL","1995","10","31","Brasil","São Paulo","Embu das Artes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1942","2019-11-21 10:18:35-03","IBt","SP","197571","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Custodio Filho, A","1983","12","08","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"1996",NA,NA,"1973","890","950","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1943","2019-11-21 10:18:35-03","IBt","SP","194409","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Jung Mendaçolli, SL","Xavier, RDC; et al.","1982","10","27","Brasil","São Paulo","Cananéia","-48","-25.166667","-48","-25.166667",NA,NA,"2001","05","17","19",NA,NA,"Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1944","2019-11-21 10:18:35-03","IBt","SP","234931","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Hahn, W; Simonis, E; Duré, R; Pérez-M, L","1983","03","19","Paraguai","Amambay",NA,"-46.083333","-22.666667","-46.083333","-22.666667",NA,NA,"2004","01",NA,"1238","250","300","Paso Ñande-jara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","2019-11-21 10:18:35-03","IBt","SP","266795","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Wendt, T; et al.","1991","12","03","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22",NA,NA,"1996",NA,NA,"212",NA,NA,"Reserva Ecológica Municipal de Macaé de Cima, Caminho para Teodoro de Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1946","2020-11-19 09:30:07-03","IBt","SP","300550","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Tamashiro, JY; et al.","1995","06","13","Brasil","São Paulo","Manduri","-49.356944","-23.008614","-49.356944","-23.008614",NA,NA,"2007",NA,NA,"1178",NA,NA,"Horto Florestal de Manduri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","2019-11-21 10:18:35-03","IBt","SP","301204","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Garcia, RJF; et al.","1994","09","14","Brasil","São Paulo","São Paulo","-46.735","-23.835556","-46.735","-23.835556",NA,NA,NA,NA,NA,"236",NA,NA,"Jardim Novo Parelheiros, síto do Sr. José Guilguer Reimberg (José Toco), a direita na estrada Eng°Marsilac, após entrocamento com a estrada da Colônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1948","2019-11-21 10:18:35-03","IBt","SP","301206","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Bruniera, CP","Souza, VC; Miyagi, PH; Moncaio, E","1994","06","04","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1","-24.266667","-49.1","-24.266667",NA,NA,"2011","07",NA,"6195",NA,NA,"Fazenda Nicolau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1949","2019-11-21 10:18:35-03","IBt","SP","301217","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Bruniera, CP","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT; Ma","1995","09","03","Brasil","São Paulo","Eldorado","-48.394722","-24.6475","-48.394722","-24.6475",NA,NA,"2011","07",NA,"159",NA,NA,"Parque Estadual Jacupiranga, Núcleo da Caverna do Diabo, trilha do rolado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","2019-11-21 10:18:35-03","IBt","SP","429719","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Kirizawa, M","Kirizawa, M","2010","11","06","Brasil","São Paulo","São Francisco","-45.96","-22.911389","-45.96","-22.911389",NA,NA,"2010","11","11","3717","900","900","Serra da Mantiqueira, Trilha Pedra da Onça em direção À cachoeira de Zé Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1951","2021-02-25 09:38:57-03","IBt","SP","337583","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Catharino, ELM","1995","09","19","Brasil","São Paulo","Embu das Artes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2089-A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1952","2019-11-21 10:18:35-03","IBt","SP","343912","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Zappi, DC; et al.","1999","11","23","Brasil","Espírito Santo","Vargem Alta","-41.036667","-20.69","-41.036667","-20.69",NA,NA,"1999",NA,NA,"398","400","450","Estrada de Cachoeiro do Itapemirim, ca. 6 km de Vargem Alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1953","2019-11-21 10:18:35-03","IBt","SP","349007","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Costa, CB","Costa, CB; Amorim, AM; Kawauchi, GY","2001","03","13","Brasil","Rio de Janeiro","Guapimirim","-43.001111","-22.496111","-43.001111","-22.496111",NA,NA,"2003","08",NA,"517","435","435","Parque Nacional da Serra dos Órgãos, Sede Guapimirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","2019-11-21 10:18:35-03","IBt","SP","358012","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Fiaschi, P; et al.","2000","11","02","Brasil","São Paulo","Ribeirão Grande","-48.366667","-24.283333","-48.366667","-24.283333",NA,NA,"2004","03",NA,"444",NA,NA,"Parque Estadual Intervales, Trilha da Barra Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","2019-11-21 10:18:35-03","IBt","SP","404882","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Bruniera, CP","Thomas, WW; Amorim, AM; Macedo, GP; Fiaschi, P; Paixão, JL; Sant'Ana, SC","2004","02","05","Brasil","Bahia","Jequié","-40.111111","-13.943611","-40.111111","-13.943611",NA,NA,"2011","07",NA,"13817","575","650","10,5 km S of Mandacaru (juction of stadium road and road to Jequié) on road to Serra dos Brejos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","2019-11-21 10:18:35-03","IBt","SP","192410","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","Zappi, DC","Custodio Filho, A; Cerati, TM","1983","03","29","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-22.633333","-45.866667","-22.633333",NA,NA,"2007",NA,NA,"1230","890","950","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"corniculata",NA,NA,NA,NA,NA,NA,NA
"1957","2019-11-21 10:18:35-03","IBt","SP","454724","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Kondrat, H","Kondrat, H","2012","10","10","Brasil","São Paulo","São Paulo","-46.614167","-23.641944","-46.614167","-23.641944",NA,NA,NA,NA,NA,"11","832","832","Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 3, espécime nº 475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","2019-11-21 10:18:35-03","IBt","SP","195846","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","Zappi, DC","Custodio Filho, A","1983","12","28","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"2007",NA,NA,"2093","890","950","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"corniculata",NA,NA,NA,NA,NA,NA,NA
"1959","2019-11-21 10:18:35-03","IBt","SP","195294","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","Zappi, DC","Custodio Filho, A","1983","11","11","Brasil","São Paulo","Biritiba-Mirim","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,"2007",NA,NA,"1793","890","950","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"corniculata",NA,NA,NA,NA,NA,NA,NA
"1960","2019-11-21 10:18:35-03","IBt","SP","497385","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Barboza, E","Silva, JM; Brotto, ML","2015","07","22","Brasil","São Paulo","Apiaí","-48.823056","-24.517222","-48.823056","-24.517222",NA,NA,"2015","11","17","8912","918","918","Rodovia BR-373, ao lado do Morro do Ouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","2019-11-21 10:18:35-03","IBt","SP","349447","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi",NA,"Quinet, A","2000","09","01","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2661","-22.553","-43.2661","-22.553",NA,NA,NA,NA,NA,"517",NA,NA,"Localidade da Taquara Jacarepaguá",NA,NA,NA,NA,NA,NA,"corniculata",NA,NA,NA,NA,NA,NA,NA
"1962","2019-11-28 09:18:41-03","IBt","SP","497746","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","Giaquinto, CB","Lima, MEL; Moreno, PRH","2009","11","16","Brasil","São Paulo","Santo André","-46.286111","-23.768889","-46.286111","-23.768889",NA,NA,"2018","12",NA,"2259","964","964","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",NA,NA,NA,NA,NA,NA,"corniculata",NA,NA,NA,NA,NA,NA,NA
"1963","2019-11-21 10:18:36-03","IBt","SP","301178","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Gorenstein, MR; et al.","1994","09","09","Brasil","São Paulo","Tapiraí","-47.560833","-20.029461","-47.560833","-20.029461",NA,NA,"2007",NA,NA,"32",NA,NA,"12 km de Tapiraí em direção a Juquiá, Cachoeira do Chá",NA,NA,NA,NA,NA,NA,"jasminoides",NA,NA,NA,NA,NA,NA,NA
"1964","2019-11-21 10:18:36-03","IBt","SP","289262","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Godoy, SAP; et al.","1995","04","19","Brasil","São Paulo","São Paulo","-46.774444","-23.9","-46.774444","-23.9",NA,NA,"2007",NA,NA,"482",NA,NA,"Parelheiros, camping Ana Paula, trilha na mata",NA,NA,NA,NA,NA,NA,"jasminoides",NA,NA,NA,NA,NA,NA,NA
"1965","2019-11-21 10:18:36-03","IBt","SP","289274","S","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides jasminoides","(Cham.) Müll.Arg.","Zappi, DC","Ávila, NS; et al.","1994","09","14","Brasil","São Paulo","São Paulo","-46.716944","-23.818611","-46.716944","-23.818611",NA,NA,"2007",NA,NA,"377",NA,NA,"Centro Paulus, mata reigão sul do munícipio de São Paulo",NA,NA,NA,NA,NA,NA,"jasminoides",NA,NA,NA,NA,NA,NA,NA
