"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"868","2019-11-01 15:10:31-03","UnB","UB","107255","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Massarotto, NP","31","2008","04","20","Southern America","Brasil","Goiás","Comunidade Limoeiro","-47.217611","-13.593194",NA,"Espécie nativa do Cerrado&nf;Coleta de duas amostras em cerrado antropizado próxima a uma casa&nf;Material com fruto; Arbórea; Cerrado sensu stricto.",NA,NA,"Massarotto, NP","Teresina de Goiás",NA,NA,NA,NA,"-47.217611","-13.593194",NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2019-11-01 15:10:31-03","UnB","UB","107681","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Montoro, GR","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Plântula FHR: 2 cotilédones opostos hipógeos a semi-hipógeos; sésseis; criptocotiledonares; de reserva; limbo inteiro; verde levemente discolor; dimensões entre 1,5-2,1 cm de comp., 3,1-5,8 cm de larg. e 0,2-0,3 cm de esp. (Figura 29-B). Hipocótilo m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2019-11-01 15:10:31-03","UnB","UB","11068","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Caires, CS; Mendes, VC","82","2002","03","26","Southern America","Brasil","Distrito Federal","S.D.V.S.A. 126-02","-48.166667","-15.533333",NA,"Hospedeiro de Phoradendron bathyoryctum Eichl. (81).; Árvore; .",NA,NA,"Caires, CS",NA,"900","900",NA,NA,"-48.166667","-15.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-11-01 15:10:31-03","UnB","UB","114331","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Fank-de-Carvalho, SM; Breyer, LM; Andrade, LAA; Araújo, RF; Silva, PIT; Valdevino","57","2005","08","04","Southern America","Brasil","Goiás","Assentamento Veredas 1 - Buraco do Reginaldo - Serra Feia","-48.5075","-15.504444",NA,"Rara. Em pela frutificação. Cápsula seca, deiscente. Sementes aladas. Folhas compostas, glabras, paripenadas. Ritidoma com depressões pequenas e irregulares. Com cupinzeiro, plantas trepadeiras e marcas de queimada na base do caule. Uso econômico: ar",NA,NA,"Fank-de-Carvalho, SM","Padre Bernardo","715","715",NA,NA,"-48.5075","-15.504444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-11-01 15:10:31-03","UnB","UB","147746","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Fank-de-Carvalho, SM; et al.","57","2005","08","04","Southern America","Brasil","Goiás","Assentamento Veredas 1 - Buraco do Reginaldo - Serra Feia.","-48.5075","-15.504444",NA,"Rara. Em pela frutificação. Cápsula seca, deiscente. Sementes aladas. Folhas compostas, glabras, paripenadas. Ritidoma com depressões pequenas e irregulares. Com cupinzeiro, plantas trepadeiras e marcas de queimada na base do caule. Uso econômico: ar",NA,NA,"Fank-de-Carvalho, SM","Padre Bernardo","715","715",NA,NA,"-48.5075","-15.504444","2005","08","04",NA,NA,NA,NA,NA,NA
"873","2019-11-01 15:10:31-03","UnB","UB","14951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Gomes, BM; Martins, RC","379","2003","11","12","Southern America","Brasil","Minas Gerais","Serra das Araras, Parque Estadual Serra das Araras - PESA.","-45.379722","-15.494167",NA,"Árvore.; Cerrado.",NA,NA,"Gomes, BM","Chapada Gaúcha","653","653",NA,NA,"-45.379722","-15.494167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-11-01 15:10:31-03","UnB","UB","14973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Brito, M; Paes, NO; Matos, VL; Santos, JB","133","2003","12","18","Southern America","Brasil","Goiás","Região do Jalapão","-49.133333","-15.783333",NA,"Material testemunha da tese de doutoramento em ecologia pela UnB de Márcia Brito: Ecologia do baru (Projeto CMBBC).; Lenhosa; Transição Cerrado sentido restrito/Cerradão.",NA,NA,"Proença, CEB","Pirenópolis",NA,NA,NA,NA,"-49.133333","-15.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2019-11-01 15:10:31-03","UnB","UB","16424","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","73","2005","06","02","Southern America","Brasil","Piauí","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.524444","-6.833056",NA,"Fuso 23M.; Árvore 5m x 63cm; Bioma cerrado / área de transição.",NA,NA,"Gomes, BM","Guadalupe","152","152",NA,NA,"-43.524444","-6.833056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2019-11-01 15:10:31-03","UnB","UB","208244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Lindoso, GS; Costa, JM; Lopes, RN","371","2007","08","08","Southern America","Brasil","Piauí",NA,"-42.496667","-6.477222",NA,"Árvore medindo 12m altura e 6cm DAP. Com frutos e flores de cor roxa; Solo neossolo quartzarênico. Cerrado s.s.",NA,NA,"Pereira, BAS","Arraial","170","170",NA,NA,"-42.496667","-6.477222","2007","08","16",NA,NA,NA,NA,NA,NA
"877","2019-11-01 15:10:31-03","UnB","UB","165497","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Walter, BMT; Dias, JB; Pereira Neto, M; Mendonça, RC","102","1989","03","04","Southern America","Brasil","Minas Gerais","Rodovia BR40, entre Paracatu e João Pinheiro.","-46.766667","-17.283333",NA,"Árvore, 12m de altura, frutos imaturos de cor marrom.; Coletado na beira de estrada à 5km de Paracatu, num ecótono cerrado/cerradão.",NA,NA,"Walter, BMT","Paracatu",NA,NA,NA,NA,"-46.766667","-17.283333","1989","03",NA,NA,NA,NA,NA,NA,NA
"878","2019-11-01 15:10:31-03","UnB","UB","89233","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Haridasan, M","MH178","1983","04","06","Southern America","Brasil","Goiás","Padre Bernardo, Fazenda Lagoa Santa","-48.2839","-15.1603",NA,NA,NA,NA,"Incógnito","Padre Bernardo",NA,NA,NA,NA,"-48.2839","-15.1603",NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2019-11-01 15:10:31-03","UnB","UB","169227","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Lunardelli, C; Lima, RV","41B","2011","06","17","Southern America","Brasil","Mato Grosso","Salto Magessi.","-55.266944","-13.576111",NA,"Hospedeiro com 6m, DAP 59cm; Erva 1 com 5,0m; 1 com 4,5m.",NA,NA,"Caires, CS","Sorriso",NA,NA,NA,NA,"-55.266944","-13.576111","2011",NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-11-01 15:10:31-03","UnB","UB","179800","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4212","2012","03","27","Southern America","Brasil","Goiás","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.038056","-17.4925",NA,"Convênio UnB/Oxford; Arvoreta 4m estéril. Testemunha; Interiora do cerradão",NA,NA,"Proença, CEB","Edéia","475","475",NA,NA,"-50.038056","-17.4925","2012","04",NA,NA,NA,NA,NA,NA,NA
"881","2019-11-01 15:10:31-03","UnB","UB","199041","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Faria, JEQ; Zanatta, MRV; Concha, C; Castro, BM","2977","2012","10","11","Southern America","Brasil","Goiás","Fazenda Tropical, área A, área da unidade Tropical da usina de álcool BP","-50.116111","-17.666389",NA,"Árvore ca. 6 m de altura, fruto imaturo castanho; Cerradão",NA,NA,"Faria, JEQ","Edéia",NA,NA,NA,NA,"-50.116111","-17.666389","2012",NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-11-01 15:10:31-03","UnB","UB","200106","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Antunes, EC; Antunes, LL","302","2012","04","25","Southern America","Brasil","Mato Grosso",NA,"-60.353889","-13.7325",NA,"Cerrado",NA,NA,NA,"Comodoro",NA,NA,NA,NA,"-60.353889","-13.7325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2019-11-01 15:10:31-03","UnB","UB","211100","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","BP471","2012","10","11","Southern America","Brasil","Goiás","Fazenda Canadá (CSFCBA)","-50.100833","-17.663056",NA,"Foto (exsicata); Arbusto, 1m; Cerrado sensu stricto. Solo areno argiloso vermelho com canga (pedras ricas em minério de ferro)",NA,NA,"Zanatta, MRV","Edéia","491","491",NA,NA,"-50.100833","-17.663056","2012",NA,NA,NA,NA,NA,NA,NA,NA
"884","2019-11-01 15:10:31-03","UnB","UB","211852","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","MSFCBB101","2012","08","01","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCBB)","-50.0532","-17.4044",NA,"Árvore; Mata seca. Solo argiloso escuro, pedregoso",NA,NA,NA,"Edéia","498","498",NA,NA,"-50.0532","-17.4044","2012",NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-11-01 15:10:31-03","UnB","UB","212590","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE655","2012","10","04","Southern America","Brasil","Goiás","Fazenda Canadá (CSFCAB)","-50.0839","-17.6472",NA,"Subarbusto, 0,3m; Cerrado sensu stricto. Latossolo vermelho",NA,NA,"Zanatta, MRV","Edéia","425","425",NA,NA,"-50.0839","-17.6472","2012",NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-11-01 15:10:31-03","UnB","UB","212902","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE964","2012","10","06","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCDB)","-50.1158","-17.7214",NA,"Arbusto, 1,2m; Mata mesofítica. Solo argilo-arenoso, marrom",NA,NA,"Zanatta, MRV","Edéia","523","523",NA,NA,"-50.1158","-17.7214","2012",NA,NA,NA,NA,NA,NA,NA,NA
"887","2019-11-01 15:10:31-03","UnB","UB","89243","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ramos, AE","205","1988","01","13","Southern America","Brasil","Mato Grosso","Ponte Branca, Região do córrego Cambauva","-52.666667","-16.45",NA,NA,NA,NA,"Sato","Ponte Branca",NA,NA,NA,NA,"-52.666667","-16.45","1988","04",NA,NA,NA,NA,NA,NA,NA
"888","2019-11-01 15:10:31-03","UnB","UB","27034","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Haidar, RF; Pereira, BAS; Matos, MQ; Vale, GD; Felfili, JM","23","2006","08","23","Southern America","Brasil","Piauí",NA,"-41.669167","-4.108056",NA,"Nome popular de literatura (não é local); Árvore 4m x 6,68cm; Floresta Estacional Semidecidual. Solo: Litossolo Quartzarênico.",NA,NA,"Haidar, RF","Piracuruca","174","174",NA,NA,"-41.669167","-4.108056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-11-01 15:10:31-03","UnB","UB","2868","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ratter, JA","1098","1968","04","19","Southern America","Brasil","Mato Grosso","270 Km ao norte de Xavantina","-51.866667","-12.9",NA,"Casca escura pouco espessa.; Árvore 18m x 0,30 m; Região de transição entre mata e cerradão.",NA,NA,"Joly, CA",NA,NA,NA,NA,NA,"-51.866667","-12.9","1979","06",NA,NA,NA,NA,NA,NA,NA
"890","2019-11-01 15:10:31-03","UnB","UB","3258","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Belém, RP; Mendes, JM","437","1965","01","30","Southern America","Brasil","Minas Gerais","Entre Várzea da Palmas e Pirapora",NA,NA,NA,"Árvore com copa larga. Frutos terrosos.; Árvore 6-8m; Cerrado.",NA,NA,"Joly, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-01 15:10:31-03","UnB","UB","89232","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Fonseca, ML","4898","2003","10","20","Southern America","Brasil","Goiás","Vila Propício, Fazenda Baixão","-48.672306","-15.20775",NA,NA,NA,NA,"Fonseca, ML","Vila Propício",NA,NA,NA,NA,"-48.672306","-15.20775","2003","10",NA,NA,NA,NA,NA,NA,NA
"892","2019-11-01 15:10:31-03","UnB","UB","89234","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Haridasan, M","MH89","1983","01","12","Southern America","Brasil","Goiás","Padre Bernardo, Fazenda Lagoa Santa","-48.2839","-15.1603",NA,NA,NA,NA,"Incógnito","Padre Bernardo",NA,NA,NA,NA,"-48.2839","-15.1603",NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-01 15:10:31-03","UnB","UB","89235","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Hunt, DR","5823","1966","06",NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Joly, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-11-01 15:10:31-03","UnB","UB","3797","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ratter, JA; Ramos, J","267","1967","08","02","Southern America","Brasil","Mato Grosso","Ca. 6 km SW of Xavantina","-52.333333","-14.733333",NA,"Tree 7m; Cerrado.",NA,NA,"Joly, CA","Xavantina",NA,NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2019-11-01 15:10:31-03","UnB","UB","89237","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ratter, JA","107","1967","07","11","Southern America","Brasil","Mato Grosso","5 Km S de Xavantina",NA,NA,NA,NA,NA,NA,"Joly, CA",NA,NA,NA,NA,NA,NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"896","2019-11-01 15:10:31-03","UnB","UB","89238","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ratter, JA","267","1967","08","02","Southern America","Brasil","Mato Grosso","6 Km SW de Xavantina",NA,NA,NA,NA,NA,NA,"Joly, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-01 15:10:31-03","UnB","UB","89239","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Heringer, EP","12185","1974","08","10","Southern America","Brasil","Goiás","Caldas Novas, Rio Quente","-48.625","-17.7417",NA,NA,NA,NA,"Joly, CA","Caldas Novas",NA,NA,NA,NA,"-48.625","-17.7417","1979","06",NA,NA,NA,NA,NA,NA,NA
"898","2019-11-01 15:10:31-03","UnB","UB","89240","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Bucci, FFB","1078","2000","04","13","Southern America","Brasil","Goiás","UHE Cana Brava","-48.088333","-13.551944",NA,NA,NA,NA,"Bucci, FFB",NA,NA,NA,NA,NA,"-48.088333","-13.551944","2000",NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:10:31-03","UnB","UB","89241","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Paes, NS","s.n.aciden","1986","09","11","Southern America","Brasil","Distrito Federal","FERCAL",NA,NA,NA,NA,NA,NA,"Ferreira, HM","Sobradinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-01 15:10:31-03","UnB","UB","89242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Conceição, AC","1458",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:10:31-03","UnB","UB","217021","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Muller, VR; Guimarães, MM","C276","2018","07","11","Southern America","Brasil","Goiás",NA,"-14.0274","-49.2055",NA,"Cerrado sentido restrito, solo com afloramentos lateríticos",NA,NA,"Muller, VR","Mara Rosa",NA,NA,NA,NA,"-14.0274","-49.2055","2018","07","20",NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:10:31-03","UnB","UB","89247","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Borges, V","8","1982","03","29","Southern America","Brasil","Mato Grosso","Acorizal","-56.366667","-15.2",NA,NA,NA,NA,"Incógnito","Acorizal",NA,NA,NA,NA,"-56.366667","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:10:31-03","UnB","UB","89249","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Macedo, M","2268","1989","08","15","Southern America","Brasil","Mato Grosso","Fazenda Rosalina",NA,NA,NA,NA,NA,NA,"Incógnito","Livramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2019-11-01 15:10:31-03","UnB","UB","89250","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Macedo, M","2303","1989","08","17","Southern America","Brasil","Mato Grosso","Fazenda Rosalina",NA,NA,NA,NA,NA,NA,"Incógnito","Livramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-11-01 15:10:31-03","UnB","UB","89251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ratter, JA","381","1967","08","17","Southern America","Brasil","Mato Grosso","3 Km SW de Xavantina",NA,NA,NA,NA,NA,NA,"Joly, CA",NA,NA,NA,NA,NA,NA,NA,"1979","06",NA,NA,NA,NA,NA,NA,NA
"906","2019-11-01 15:10:31-03","UnB","UB","89252","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Queiroz, AD","3","1982","03","20","Southern America","Brasil","Mato Grosso","Rodovia Cuiabá - Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2019-11-01 15:10:31-03","UnB","UB","89253","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Irwin, HS","15146","1966","04","20","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci, MS",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-11-01 15:10:31-03","UnB","UB","89254","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Irwin, HS","10867","1965","12","01","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci, MS",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-11-01 15:10:31-03","UnB","UB","89255","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Irwin, HS","34821A","1972","01","22","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Ferrucci, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-11-01 15:10:31-03","UnB","UB","89248","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Pereira, BAS","3092","1996","06","29","Southern America","Brasil","Goiás","Nova Glória, Km 63 da BR-153","-49.816667","-15.333333",NA,NA,NA,NA,"Pereira, BAS","Nova Glória",NA,NA,NA,NA,"-49.816667","-15.333333","1996","07",NA,NA,NA,NA,NA,NA,NA
"911","2019-11-01 15:10:31-03","UnB","UB","89246","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Ramos, AE","221","1988","01","14","Southern America","Brasil","Mato Grosso","Ponte Branca","-52.666667","-16.45",NA,NA,NA,NA,"Sato","Ponte Branca",NA,NA,NA,NA,"-52.666667","-16.45","1988","04",NA,NA,NA,NA,NA,NA,NA
"912","2019-11-01 15:10:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Barbosa, RAA","IFN-5291extra","2017","06","30","Southern America","Brasil","Maranhão",NA,"-43.2","-5.58",NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_529. Subunidade 3.&nf;Coleta não registrada em formulários anteriores - extra; Árvore 11,5m, DAP 14cm. Base do tipo reta. Casca de cor externa acinzentada e interna avermelhada, espess","UB0126564","UB0126564","Oliveira, ALR","Matões",NA,NA,NA,NA,"-43.2","-5.58","2018","01","15",NA,NA,NA,NA,NA,NA
"913","2019-11-01 15:10:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Silva, RM","IFN-8121494","2018","07","15","Southern America","Brasil","Maranhão","Povoado São Pedro","-46.619636","-9.180824",NA,"Conglomerado MA-812. Extra; Árvore; DAP em cm: 12,2; altura em m: 6,00; base reta; casca amarronzada por fora, salmão por dentro, fina, áspera; Área de cerrado com regeneração de Bambu",NA,NA,"Bijos, NR","Alto Parnaíba","551","551",NA,NA,"-46.619636","-9.180824","2018","09","20",NA,NA,NA,NA,NA,NA
"914","2019-11-01 15:10:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Silva, RM","IFN-6721599","2018","08","05","Southern America","Brasil","Maranhão","Boa Vista","-43.919785","-6.660445",NA,"Conglomerado MA-672. Extra; Árvore; DAP em cm: 10,5; altura em m: 6,00; base reta; casca amarronzada por fora, salmão por dentro, fina, rugosa, áspera; Vegetação de Cerrado com grande maioria dos indivíduos em período caducifólio",NA,NA,"Faria, JEQ","Nova Iorque","272","272",NA,NA,"-43.919785","-6.660445","2018","09","26",NA,NA,NA,NA,NA,NA
"915","2019-11-01 15:10:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Konopczyk, RMG","IFN-5133383.7","2017","07","17","Southern America","Brasil","Maranhão",NA,"-46.08","-5.58",NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_513. Subunidade 3. Subparcela 7. Indivíduo 16.&nf;F6 - Medições na subunidade completa; Árvore 14,4m, DAP 20,4cm. Base do tipo reta. Casca de cor externa marrom, espessura externa fina","UB0128613",NA,"Oliveira; Faria, JEQ; Bijos, NR","Grajaú",NA,NA,NA,NA,"-46.08","-5.58","2017","12","12",NA,NA,NA,NA,NA,NA
"916","2019-11-01 15:10:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Konopczyk, RMG","IFN-559417-A1.1","2017","07","26","Southern America","Brasil","Maranhão",NA,"-46.44","-5.94",NA,"Inventário Florestal Nacional (IFN). Conglomerado MA_559. Subunidade 1. Subparcela 10. Indivíduo 45.&nf;F6 - Medições na subunidade completa; Árvore 10,9m, DAP 19,8cm. Base do tipo reta. Casca de cor externa marrom e interna vermelha, ti","UB0128614",NA,"Oliveira, ALR","Grajaú",NA,NA,NA,NA,"-46.44","-5.94","2017","12","12",NA,NA,NA,NA,NA,NA
"917","2019-11-01 15:10:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Magonia","pubescens","Magonia pubescens","St.-Hil.","Sousa, CA","IFN-4476584.10","2017","08","25","Southern America","Brasil","Maranhão",NA,"-43.019722","-5.039722",NA,"Medições na subunidade completa. Conglomerado MA-447. Subunidade 4. Subparcela 10. Indivíduo 61; Árvore; 5m; DAP 9,1cm. Base reta. Casca externa marrom, interna bege; espessura fina; do tipo áspera","UB0126598U",NA,"Oliveira, ALR","Timon",NA,NA,NA,NA,"-43.019722","-5.039722","2018","04","04",NA,NA,NA,NA,NA,NA
