"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"292","2020-09-02 16:27:29-03","Cenargen","CEN","11540","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Alexander Curt Brade","17709","1945","04","20",NA,"Brasil","Exsicatas",NA,"Flor Alvescentes , arroxeada, Doação do Jardim Botânico do Rio de Janeiro - Herbário RB (53363).","CEN00011540",NA,NA,"MG","SAO SEBASTIAO DO PARAISO","Faz. Fortaleza","-46.9914016723633","-20.9169006347656","CEN00011540","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"V. P. Barbosa","1975","02",NA,NA,NA,"24792","auto",NA,"1",NA,NA,NA,NA
"293","2020-09-02 16:27:29-03","Cenargen","CEN","44915","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Glocimar Pereira-Silva","6359","2002","03","27",NA,"Brasil","Exsicatas",NA,"Área de Influência da AHE Queimado.","CEN00044915",NA,NA,"MG","UNAI","Margem esquerda do rio Preto (próximo à ponte de madeira).","-46.9061012268066","-16.3575000762939","CEN00044915","(Humb. & Bonpl. ex Willd.) Brandegee","800","800","G. Pereira-Silva","2002","03",NA,"-4733139.0","-1618694.0","97926","auto",NA,"5",NA,NA,NA,NA
"294","2020-09-02 16:27:29-03","Cenargen","CEN","90144","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","José Francisco Montenegro Valls","12593","1990","06","17",NA,"Brasil","Exsicatas",NA,"Erva tvolúvel.","CEN00090144",NA,NA,"MT","ACORIZAL","6 km a sudeste de Jangada, ao longo da rodovia Várzea Grande - Nobres (BR-163).","-56.3657989501953","-15.2047004699707","CEN00090144","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"B. M. T. Walter","2018","11",NA,NA,NA,"29115","auto",NA,"3",NA,NA,NA,NA
"295","2020-09-02 16:27:29-03","Cenargen","CEN","5091","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Lídio Coradin","2471","1980","05","21",NA,"Brasil","Exsicatas",NA,NA,"CEN00005091",NA,NA,"PE","ARCOVERDE","Alto da Serra das Varas, IPA - Arcoverde, PE.Est. Expeirmental","-37.0539016723633","-8.41888999938965","CEN00005091","(Humb. & Bonpl. ex Willd.) Brandegee","875","875",NA,NA,NA,NA,NA,NA,"23066","auto",NA,"1",NA,NA,NA,NA
"296","2020-09-02 16:27:29-03","Cenargen","CEN","11634","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Haroldo Cavalcante de Lima","2592","1985","05","09",NA,"Brasil","Exsicatas",NA,"Flores amarelo-esverdeado, vexilo com centro-variegado, calice com pelos nucinados. fruto novo, esverdeado. Doação Jardim Botânico do Rio de Janeiro RB 230263","CEN00011634",NA,NA,"RJ","NITEROI","Frequente nas capoeiras nas margens da picada","-43.1035995483398","-22.88330078125","CEN00011634","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"H. C. Lima",NA,NA,NA,NA,NA,"14785","auto",NA,"1",NA,NA,NA,NA
"297","2020-09-02 16:27:29-03","Cenargen","CEN","11635","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Haroldo Cavalcante de Lima","2600","1985","05","23",NA,"Brasil","Exsicatas",NA,"Flores amarelo-esverdeados, vexi-lo com mácula central purpurea, frutos novos esverdeados, frequente em capoeiras e matas secundárias, Doação do Jardim Botânico do Rio de Janeiro-RB 230264.","CEN00011635",NA,NA,"RJ","NITEROI","P. do Alto Morrão","-43.1035995483398","-22.88330078125","CEN00011635","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"H. C. Lima","1985",NA,NA,NA,NA,"14785","auto",NA,"1",NA,NA,NA,NA
"298","2020-09-02 16:27:29-03","Cenargen","CEN","11593","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","Dimitri Sucre Benjamin","3605","1968","07","25",NA,"Brasil","Exsicatas",NA,"Helíofila, crescendo em capoeira, Doação do Jardim Botânico do Rio de Janeiro - Herbário RB (141119). Rio de Janeiro.","CEN00011593",NA,NA,"RJ","RIO DE JANEIRO","Ilha Furtada, Baia de Sepetiba.","-43.2075004577637","-22.9027996063232","CEN00011593","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"V. P. Barbosa","1975","02",NA,NA,NA,"57442","auto",NA,"1",NA,NA,NA,NA
"299","2020-09-02 16:27:29-03","Cenargen","CEN","70551","PreservedSpecimen","Plantae","Fabaceae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","José Francisco Montenegro Valls","12943","1991","05","14",NA,"Brasil","Exsicatas",NA,"Erva volúvel. Flor com estrias brancas. O estandarte mostra estrias roxo- azuladas.","CEN00070551",NA,NA,"TO","PARANA","Margem de rio largo a 46 Km da balsa do rio Palmas na estrada Paranã- Conceição.","-47.8830986022949","-12.6153001785278","CEN00070551","(Humb. & Bonpl. ex Willd.) Brandegee","370","370",NA,NA,NA,NA,NA,NA,"96675","auto",NA,"5",NA,NA,NA,NA
"300","2019-11-13 11:21:46-03","USP","SPF","121114","PreservedSpecimen","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Mello-Silva, R","1310","1997","03","24",NA,"Brasil",NA,NA,NA,"SPF00121114",NA,NA,"Minas Gerais","Santo Hipólito",NA,"-44.185","-18.288056",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","500","500","Queiroz, LP","1997","07",NA,"-44.185","-18.288056",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:21:46-03","USP","SPF","79966","PreservedSpecimen","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Esteves, GL","2573","1991","05","05",NA,"Brasil",NA,NA,NA,"SPF00079966",NA,NA,"Ceará","Crato","Floresta Nacional do Araripe - Apodi","-39.4094009399414","-7.23416996002197",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Queiroz, LP","1995","10",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:21:46-03","USP","SPF","109725","PreservedSpecimen","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","Bernacci, LC","1829","1995","05","18",NA,"Brasil",NA,NA,NA,"SPF00109725",NA,NA,"São Paulo","Cardoso",NA,"-49.9099998474121","-20.0799999237061",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Queiroz, LP","1997","03",NA,NA,NA,"22486","auto",NA,NA,NA,NA,NA,NA
"303","2020-12-02 09:07:10-03","UNITINS","HUTO","7293","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Morais, L.F.","27","2018","04","07",NA,"Brasil",NA,NA,"Trepadeira. Flores roxas. Projeto PIBIC Unitins.; Floresta estacional.","HUTO007293",NA,NA,"Tocantins","Palmas","Parque Cesmar","-48.32","-10.206667",NA,"(Will.) L. Rilley",NA,NA,NA,NA,NA,NA,"-48.32","-10.206667",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-05-08 11:12:00-03","UEFS","HUEFS","213084","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Moura, E.O.","175","2014","06","05",NA,"Brasil",NA,NA,NA,"HUEFS0213084","Angiospermae","Fabales","Rio Grande do Norte","São Francisco do Oeste","Serra do Jatobá. Propriedade do Sr. Nacai.","-38.179444","-5.104722",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","376","376",NA,NA,NA,NA,"38W10'46''","5S6'17''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"305","2020-05-08 11:12:00-03","UEFS","HUEFS","28089","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Coradin, L.","7822","1987","06","26",NA,"Brasil",NA,NA,"Vegetação Secundária.","HUEFS0028089","Angiospermae","Fabales","Ceará","Santana do Cariri","Estrada Buritis - Crato, km 1.","-39.75","-7.216667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","550","550","L.P.de Queiroz","1999","08",NA,"39W45'","7S13'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"306","2020-05-08 11:12:00-03","UEFS","HUEFS","208675","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Valls, J.F.M.","12593","1990","06","17",NA,"Brasil",NA,NA,NA,"HUEFS0208675","Angiospermae","Fabales","Mato Grosso","Acorizal","6 Km a sudeste de Jangada, ao longo da rodovia Várzea Grande-Nobres (BR-163). Beira de roça em área de mata seca.","-56.3657989501953","-15.2047004699707",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"K.L.Barreto","2016","05",NA,NA,NA,"29115","auto","Rosanae",NA,NA,NA,NA,NA
"307","2020-05-08 11:12:00-03","UEFS","HUEFS","138893","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.",NA,"1961","06","20",NA,"Brasil",NA,NA,NA,"HUEFS0138893","Angiospermae","Fabales","Ceará","Fortaleza","Barra do Ceará.","-38.543098449707","-3.71722006797791",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"308","2020-05-08 11:12:00-03","UEFS","HUEFS","27189","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Torres, R.B.","133","1994","04","26",NA,"Brasil",NA,NA,"Mata secundária.","HUEFS0027189","Angiospermae","Fabales","São Paulo","São Paulo","E.E. São Roque.","-46.6300010681152","-23.5400009155273","HUEFS0027189","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"L.P.de Queiroz","1997","11",NA,NA,NA,"53584","auto","Rosanae",NA,NA,NA,NA,NA
"309","2020-05-08 11:12:00-03","UEFS","HUEFS","138891","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.",NA,"1960","07","08",NA,"Brasil",NA,NA,NA,"HUEFS0138891","Angiospermae","Fabales","Ceará","Meruoca","Serra da Meruoca.","-40.4550018310547","-3.54167008399963",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"14054","auto","Rosanae",NA,NA,NA,NA,NA
"310","2020-05-08 11:12:00-03","UEFS","HUEFS","138895","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Nunes, E.",NA,"1980","05","13",NA,"Brasil",NA,NA,"Capoeira.","HUEFS0138895","Angiospermae","Fabales","Ceará","Capistrano","Serra do Vicente.","-38.9014015197754","-4.46999979019165",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"16641","auto","Rosanae",NA,NA,NA,NA,NA
"311","2020-05-08 11:12:00-03","UEFS","HUEFS","247887","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Buttura, E.","138",NA,NA,NA,NA,"Brasil",NA,NA,"Capoeira alta.","HUEFS0247887","Angiospermae","Fabales","Paraná","Guaíra","Sete Quedas.","-54.2557983398438","-24.0799999237061",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto","Rosanae",NA,NA,NA,NA,NA
"312","2020-05-08 11:12:00-03","UEFS","HUEFS","119337","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Conceição, A.A.","1970","2007","04","29",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0119337","Angiospermae","Fabales","Bahia","Paramirim",NA,"-42.247222","-13.296389",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","546","546","D.Cardoso","2007","07",NA,"42W14'50''","13S17'47''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"313","2020-05-08 11:12:00-03","UEFS","HUEFS","121381","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Cardoso, D.","2087","2007","06","30",NA,"Brasil",NA,NA,"Floresta ciliar.","HUEFS0121381","Angiospermae","Fabales","Bahia","Rio de Contas","Distrito de Marcolino Moura. Trilha para o Ribeirão.","-41.751944","-13.611111",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","580","580",NA,NA,NA,NA,"41W45'7''","13S36'40''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"314","2020-05-08 11:12:00-03","UEFS","HUEFS","156183","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Queiroz, L.P.de","14165","2009","04","24",NA,"Brasil",NA,NA,"Afloramento calcário.","HUEFS0156183","Angiospermae","Fabales","Goiás","São Domingos","Estrada Nova Roma a São Domingos, após a balsa no rio Paranâ, ao lado da Fazenda Cedro.","-46.830556","-13.528333",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","448","448","L.P.de Queiroz","2011","12",NA,"46W49'50''","13S31'42''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"315","2020-05-08 11:12:00-03","UEFS","HUEFS","144198","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Ceccantini, G.C.T.","2795","2006","04","27",NA,"Brasil",NA,NA,"Ecótono cerradão - mata ciliar.","HUEFS0144198","Angiospermae","Fabales","Minas Gerais","Matozinhos","Fazenda Castelo de Jagoara; trilha em direção ao lago.","-43.985556","-19.471389",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","699","699","L.P.de Queiroz","2010","01",NA,"43W59'8''","19S28'17''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"316","2020-05-08 11:12:00-03","UEFS","HUEFS","153053","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Arbo, M.M.","9249","2006","04","28",NA,"Argentina",NA,NA,NA,"HUEFS0153053","Angiospermae","Fabales","Corrientes","General Paz","Ruta 12 y arroyo Santa Lucia.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"317","2020-05-08 11:12:00-03","UEFS","HUEFS","198610","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Demuner, V.","2033","2006","03","16",NA,"Brasil",NA,NA,NA,"HUEFS0198610","Angiospermae","Fabales","Espírito Santo","Águia Branca","Assentamento 16 de Abril, fragmento a esquerda do campo.","-40.734722","-18.906944",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","200","400","K.L.Barreto","2014","04",NA,"40W44'5''","18S54'25''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"318","2020-05-08 11:12:00-03","UEFS","HUEFS","28088","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Coradin, L.","7808","1987","06","25",NA,"Brasil",NA,NA,"Transição caatinga/mata, solo arenoso.","HUEFS0028088","Angiospermae","Fabales","Ceará","Crato","Estrada do Lameiro Km 5 (desde o centro da cidade - Praça da Sé).","-39.316667","-7.233333",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","490","490","L.P.de Queiroz","1999","08",NA,"39W19'","7S14'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"319","2020-05-08 11:12:00-03","UEFS","HUEFS","27204","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Souza, V.C.","5642","1994","04","14",NA,"Brasil",NA,NA,"Mata mesófila semidecídua.","HUEFS0027204","Angiospermae","Fabales","São Paulo","São Paulo","Matão, Fazenda Cambuhy.","-48.558056","-21.620833",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","600","600","L.P.de Queiroz","1997","11",NA,"48W33'29''","21S37'15''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"320","2020-05-08 11:12:00-03","UEFS","HUEFS","28198","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Coradin, L.","7864","1987","06","30",NA,"Brasil",NA,NA,NA,"HUEFS0028198","Angiospermae","Fabales","Ceará","Tianguá","Rodovia Sobral - Tianguá (BR-222), km 67, início da subida da Serra de Ibiapaba.","-40.933333","-3.666667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","240","240","L.P.de Queiroz","1999","08",NA,"40W56'","3S40'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"321","2020-05-08 11:12:00-03","UEFS","HUEFS","28199","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Coradin, L.","7873","1987","06","30",NA,"Brasil",NA,NA,NA,"HUEFS0028199","Angiospermae","Fabales","Ceará","Tianguá","Rodovia Sobral - Tianguá (Br 222), km 69, início da subida da Serra de Ibiapaba.","-40.966667","-3.683333",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","360","360","L.P.de Queiroz","1999","08",NA,"40W58'","3S41'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"322","2020-05-08 11:12:00-03","UEFS","HUEFS","48972","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Silva, G.P.","1215","1992","07","08",NA,"Brasil",NA,NA,"Ecotono cerradão mata de galeria pertubada. Solo areno-argiloso.","HUEFS0048972","Angiospermae","Fabales","Goiás","Niquelândia","Margem dir. do R. Maranhão. Faz. Ponte Alta ao lado de pequena cachoeira. Área de inf. direta da UHE S. da Mesa.","-48.95","-14.666667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","450","450","L.P.de Queiroz","2000","12",NA,"48W57'","14S40'",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"323","2020-05-08 11:12:00-03","UEFS","HUEFS","68754","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Roque, A.A.","1163","2011","05","28",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0068754","Angiospermae","Fabales","Rio Grande do Norte","Martins","Propriedade de Seu Clesinho.","-37.937222","-6.065278",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","711","711","L.P.Queiroz","2016","08",NA,"37W56'14''","6S3'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"324","2020-05-08 11:12:00-03","UEFS","HUEFS","85511","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Queiroz, L.P.de","9441","2004","09","03",NA,"Brasil",NA,NA,"Floresta estacional com dossel a ca. 15 m alt.","HUEFS0085511","Angiospermae","Fabales","Bahia","Rui Barbosa","Encosta da Serra do Orobó, Bom Jardim.","-40.475833","-12.3275","HUEFS0085511","(Humb. & Bonpl. ex Willd.) Brandegee","478","478",NA,NA,NA,NA,"40W28'33''","12S19'39''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"325","2020-05-08 11:12:00-03","UEFS","HUEFS","91331","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Queiroz, L.P.de","10013","2004","12","20",NA,"Brasil",NA,NA,NA,"HUEFS0091331","Angiospermae","Fabales","Bahia","Rui Barbosa","Serra do Orobó. Fazenda Sta. Maria (Bom Jardim).","-40.479167","-12.333611",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","574","574",NA,NA,NA,NA,"40W28'45''","12S20'1''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"326","2020-05-08 11:12:00-03","UEFS","HUEFS","95355","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Queiroz, L.P.de","10553","2005","04","21",NA,"Brasil",NA,NA,"Floresta com dossel ca. 18 -20 m alt., denso, com poucas lianas e epifitas.","HUEFS0095355","Angiospermae","Fabales","Mato Grosso","Diamantino","Chapada dos Parecis, ca. 50 km W de Parecis na estrada para Campo Novo dos Parecis (MT - 160). Campo cerrado com capões de mata.","-57.136389","-14.161944",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","573","573","K.L.Barreto","2016","05",NA,"57W8'11''","14S9'43''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"327","2020-05-08 11:12:00-03","UEFS","HUEFS","97908","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Cardoso, D.","742","2005","07","14",NA,"Brasil",NA,NA,"Mata estacional semidecídua em transição com caatinga.","HUEFS0097908","Angiospermae","Fabales","Bahia","Senhor do Bonfim","Fazenda Passaginha. Subida da Serra da Maravilha.","-40.206111","-10.378611",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","600","700",NA,NA,NA,NA,"40W12'22''","10S22'43''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"328","2020-05-08 11:12:00-03","UEFS","HUEFS","27208","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Bernacci, L.C.","1591","1995","04","27",NA,"Brasil",NA,NA,"Mata à beira do rio próximo à estação.","HUEFS0027208","Angiospermae","Fabales","São Paulo","Tietê",NA,"-47.7099990844727","-23.1000003814697",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"L.P.de Queiroz","1997","11",NA,NA,NA,"26682","auto","Rosanae",NA,NA,NA,NA,NA
"329","2020-05-08 11:12:00-03","UEFS","HUEFS","27185","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Bernacci, L.C.","1829","1995","05","18",NA,"Brasil",NA,NA,"Mata mesófila.","HUEFS0027185","Angiospermae","Fabales","São Paulo","Cardoso","Antigo Porto Militão.","-49.9099998474121","-20.0799999237061",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"L.P.de Queiroz","1997","11",NA,NA,NA,"22486","auto","Rosanae",NA,NA,NA,NA,NA
"330","2020-05-08 11:12:00-03","UEFS","HUEFS","138894","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.",NA,"1961","10","06",NA,"Brasil",NA,NA,NA,"HUEFS0138894","Angiospermae","Fabales","Ceará","Fortaleza","Barra do Ceará.","-38.543098449707","-3.71722006797791","HUEFS0138894","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"331","2020-05-08 11:12:00-03","UEFS","HUEFS","138892","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.",NA,"1961","06","18",NA,"Brasil",NA,NA,NA,"HUEFS0138892","Angiospermae","Fabales","Ceará","Fortaleza","Barra do Ceará.","-38.543098449707","-3.71722006797791",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"332","2020-05-08 11:12:00-03","UEFS","HUEFS","138890","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.",NA,"1960","07","06",NA,"Brasil",NA,NA,NA,"HUEFS0138890","Angiospermae","Fabales","Ceará","Fortaleza","Barra do Ceará.","-38.543098449707","-3.71722006797791","HUEFS0138890","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"19924","auto","Rosanae",NA,NA,NA,NA,NA
"333","2020-05-08 11:12:00-03","UEFS","HUEFS","21922","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Esteves, G.L.","2573","1991","05","05",NA,"Brasil",NA,NA,"Floresta úmida perenifólia","HUEFS0021922","Angiospermae","Fabales","Ceará","Crato","Floresta Nacional do Ararine, estrada Crato-Exu.","-39.4094009399414","-7.23416996002197",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"L.P.de Queiroz","1996","05",NA,NA,NA,"30071","auto","Rosanae",NA,NA,NA,NA,NA
"334","2020-05-08 11:12:00-03","UEFS","HUEFS","48977","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Silva, G.P.","1263","1993","03","23",NA,"Brasil",NA,NA,"Ecotono mata secundaria-cerrado. Solo areno-argiloso.","HUEFS0048977","Angiospermae","Fabales","Goiás","Ipameri","Margem esquerda do R. Corumbá; Em frente a estação de medição de vasão S.O. 3. Área de influência.","-48.1596984863281","-17.7219009399414",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","600","600","L.P.de Queiroz","2000","12",NA,NA,NA,"102542","auto","Rosanae",NA,NA,NA,NA,NA
"335","2020-05-08 11:12:00-03","UEFS","HUEFS","27207","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Centrosema","sagittatum","Centrosema sagittatum","Wanderley, M.G.L.","2132","1995","04","18",NA,"Brasil",NA,NA,NA,"HUEFS0027207","Angiospermae","Fabales","São Paulo","Jundiaí","Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"L.P.de Queiroz","1997","11",NA,NA,NA,"17840","auto","Rosanae",NA,NA,NA,NA,NA
"336","2019-01-25 15:40:31-02","IAC","IAC","25701","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","s/col.","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L.Riley",NA,NA,"s/det.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-01-25 15:40:31-02","IAC","IAC","18888","S","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","J. Delistoianov","s/nº","1963","02","19",NA,"Brasil",NA,NA,"Material raro, único",NA,NA,NA,"São Paulo","Colina",NA,"-48.5408","-20.7133",NA,"(Humb. & Bonpl. ex Willd.) Brandegee ex L.Riley",NA,NA,"H.F. Leitão Filho","1968","02","09","-48.5408","-20.7133",NA,NA,NA,NA,NA,NA,NA,NA
