"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime"
"307","2021-02-11 17:17:52-03","UFPR","UPCB","20440","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Braga, R.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Sítio Santa Bernadete",NA,NA,"(Hook. & Arn.) R.E.Woodson",NA,"Hatschbach, G.","Paraná","-49.7158012390137","-25.7696990966797","Lapa",NA,NA,"1958","05",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"308","2011-02-18 15:11:00-02","MO","MOBOT","2810128","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Apparicio P. Duarte","Duarte 2281","1949","12","22","South America","Brazil",NA,NA,NA,NA,NA,"São Sebastião da campina.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales, 22/6/","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2008-05-27 22:02:00-03","MO","MOBOT","1264603","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Elsa M. Zardini|Leongino Guerrero","Zardini 47681","1997","11","26","South America","Paraguay",NA,NA,NA,NA,NA,"Cabaña María Auxiliadora, between Eusebio Ayala and Itacurubi de la Cordillera, Km 80. Collecting area around 30 square meters. Cerrado scrub.",NA,NA,"(Hook. & Arn.) Woodson",NA,"B.F. Hansen (USF)","Cordillera","-56.91055","-25.435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1123",NA,NA,"3",NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","1313113","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Elsa M. Zardini|Isabelino Chaparro","Zardini 49538","1998","10","31","South America","Paraguay",NA,NA,NA,NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.",NA,NA,"(Hook. & Arn.) Woodson",NA,"J.F. Morales (INB)","Canindeyú","-55.47888","-23.99416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1159",NA,NA,"4",NA
"311","2013-03-09 05:41:00-03","MO","MOBOT","1321961","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Alfredo F. Fuentes|G. Navarro","Fuentes Claros 2192","1998","2","7","South America","Bolivia",NA,NA,NA,NA,NA,"Parque Nacional Kaa Iya del Gran Chaco, Fortín Ravelo, cima del cerro San Miguelito. Complejo de matorrales y pajonales cerradenses con Axonopus cf cuatrecasasii, Bredemeyera, Arrabidaea brachypoda y Luehea cf. candicans. Terreno ondulado, en partes casi plano, suelos superficiales, rojizos; muy quemado.",NA,NA,"(Hook. & Arn.) Woodson",NA,"A. Fuentes","Santa Cruz","-60.62","-19.29611","Cordillera","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","1936251","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Elsa M. Zardini|Isabelino Chaparro","Zardini 60283","2003","10","29","South America","Paraguay",NA,NA,NA,NA,NA,"Mbaracayú Biosphere Reserve. Aguará Ñu. Cerrado scrub on sandy soil. Voucher for cuttings, seedlings, undergrounds, seeds and/or young plants for Ball Horticultural.",NA,NA,"(Hook. & Arn.) Woodson",NA,"J.F. Morales (INB)","Canindeyú","-55.27916","-24.18611",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1285",NA,NA,"4",NA
"313","2012-04-27 13:09:00-03","MO","MOBOT","2340678","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","M. S. Bertoni","Bertoni 495",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2018-06-22 05:25:00-03","MO","MOBOT","2455463","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Pe. Raulino Reitz|Roberto M. Klein","Reitz 16573","1963","12","29","South America","Brazil",NA,NA,NA,NA,NA,"Abelardo Luz. ao norte da cidade Abelardo Luz",NA,NA,"(Hook. & Arn.) Woodson",NA,NA,"Santa Catarina",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-08-07 05:41:00-03","MO","MOBOT","2490317","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Émile Hassler","Hassler 7125",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"In valle fluminis Y-acá in campis pro. Valenzuela",NA,NA,"(Hook. & Arn.) Woodson",NA,"Ezcurra, C.","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-05-17 05:29:00-03","MO","MOBOT","2490329","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","María E. Múlgura|C. Calviño|S. Martínez|Nataly O'Leary","Múlgura 3609","2003","12","7","South America","Paraguay",NA,NA,NA,NA,NA,"Reserva Natural Mbaracayú, puesto Aguará Nú, pajonal",NA,NA,"(Hook. & Arn.) Woodson",NA,"Calviño, C. & Múlgura, M. E., II-","Canindeyú",NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2010-01-29 20:51:00-02","MO","MOBOT","2514426","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","W.G. Herter","Herter 94185","1933","12","2","South America","Uruguay",NA,NA,NA,NA,NA,"Galgo, campo pedregoso",NA,NA,"(Hook. & Arn.) Woodson",NA,NA,"Rivera",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-06-22 05:25:00-03","MO","MOBOT","2806915","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lyman B. Smith|Pe. Raulino Reitz","Smith 10029","1957","1","15","South America","Brazil",NA,NA,NA,NA,NA,"Lajes: Campo, Morro Pinheiro Seco, 3 km east of Lajes.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales","Santa Catarina",NA,NA,NA,"900.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2018-06-22 05:25:00-03","MO","MOBOT","2807129","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lyman B. Smith|Pe. Raulino Reitz|Roberto M. Klein","Smith 7259","1956","11","2","South America","Brazil",NA,NA,NA,NA,NA,"Palhoça: Ilha do Papagaio Grande and Praia do Massiambú.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales, 22/6/","Santa Catarina",NA,NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2010-01-29 20:52:00-02","MO","MOBOT","2807494","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","W.G. Herter","Herter 1630","1933","12","2","South America","Uruguay",NA,NA,NA,NA,NA,"Galgo. In saxosis, subsicc., ill.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales, 22/6/","Rivera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2018-06-22 05:25:00-03","MO","MOBOT","2807853","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Lyman B. Smith|Pe. Raulino Reitz","Smith 9349","1956","12","26","South America","Brazil",NA,NA,NA,NA,NA,"Chapecó: Campo, Fazenda Campo São Vicente, 24 km west of Campo Erê.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales, 22/6/","Santa Catarina",NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2009-12-24 06:40:00-02","MO","MOBOT","2809348","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Shunsuke Tsugaru|Yasuo Otsuka","Tsugaru B-2243","1987","12","2","South America","Brazil",NA,NA,NA,NA,NA,"De São Roque. Bairro Caete, 50km W from São Paulo. On grassy gentle slope.",NA,NA,"(Hook. & Arn.) Woodson",NA,"J. Francisco Morales, (INB), April","São Paulo",NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-12-23 05:58:00-02","MO","MOBOT","2809477","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Keiichi Mizoguchi|Tadashi Sano","Mizoguchi 1209","1979","10","19","South America","Paraguay",NA,NA,NA,NA,NA,"Pedro Juan Caballero.",NA,NA,"(Hook. & Arn.) Woodson",NA,"J. Francisco Morales, (INB), April","Amambay",NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","2809581","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","MOREIRA","MOREIRA 107","1960","11","28","South America","Brazil",NA,NA,NA,NA,NA,"Atuba-Curitiba. Chacara Glaser-Terreno sêco.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margoueth F. Soles, 23/6/","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2012-04-24 12:22:00-03","MO","MOBOT","2809738","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Apparicio P. Duarte|J.I. Falção","Duarte 3307","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Entre a enseada do Brito e Paula [Lopes].",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira de Sales, 22/6/","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-26 09:44:00-03","MO","MOBOT","2810014","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47280","1983","12","15","South America","Paraguay",NA,NA,NA,NA,NA,"Fda. El Buracon, 30 km O de Pedro Juan Cabalero.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales, 22/6/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"327","2011-02-17 08:48:00-02","MO","MOBOT","2810151","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Per Dusén","Dusén 1307a","1914",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Villa Velha, in campo.",NA,NA,"(Hook. & Arn.) Woodson",NA,"R.E. Woodson, Jr., 5/22/","Paraná",NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-02-17 08:48:00-02","MO","MOBOT","2810237","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Per Dusén","Dusén 10854a","1910",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Tamanduá, in campo.",NA,NA,"(Hook. & Arn.) Woodson",NA,"R.E. Woodson, Jr., 5/22/","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2009-08-24 12:06:00-03","MO","MOBOT","2810410","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Itaipú Binacional","Itaipú Binacional 1051","1982",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Rva. Tatí Yupí. Sabana - campo alto.",NA,NA,"(Hook. & Arn.) Woodson",NA,"C. Ezcurra, (SI)","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2012-03-29 05:23:00-03","MO","MOBOT","2810655","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2494","1987","12","13","South America","Brazil",NA,NA,NA,NA,NA,"Vicinity of Vaca Golda, 10km NE from state border bitween Rio Grande do Sul, along the Rt. BR-116. On grassy field.",NA,NA,"(Hook. & Arn.) Woodson",NA,"J. Francisco Morales, (INB)","Santa Catarina",NA,NA,NA,"980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2011-02-08 10:15:00-02","MO","MOBOT","2811914","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","H.L. Mello Barreto","Barreto 11003","1940",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Poços de Caldas. Aeroporto. Campo em varzea.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Margareth Ferreira De Sales, 22/6/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-07-09 17:05:00-03","MO","MOBOT","3133398","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Gert G. Hatschbach","Hatschbach 43410","1980","11","26","South America","Brazil",NA,NA,NA,NA,NA,"Fda. Cajuru (mun. Jaguariaiva).",NA,NA,"(Hook. & Arn.) Woodson",NA,"!J.F. Morales (INB)","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2015-10-22 10:02:25-02","UNIOESTE","UNOP","6373","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Cervi, A.C.","3000","1989","11","03",NA,"Brasil",NA,NA,"Campo sujo, flores vermelhas com base das pétalas amarelas, xilopodífero.",NA,NA,"1Km do rio das mortes campo sujo.",NA,NA,"(Hook. & Arn.) Woodson",NA,"Koch, I.","Paraná","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"2009","05",NA,NA,"44368","auto","17",NA,NA,NA,NA,NA,NA
"334","2020-08-31 08:55:31-03","INPA","INPA","127975","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Sobral, MEG","3546","1984","12","02","Southern America","Brasil",NA,NA,NA,"INPA0127975",NA,"Itapuã, Itapuã.","Dicotyledon Asterids","Gentianales","(Hook. & Arn.) Woodson","INPA0127975 INPA0127975_e",NA,"Rio Grande do Sul","-51.0233001708984","-30.0811004638672","Viamão",NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:28:27-03","UNESP-RC","HRCB","54249","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Tannus, J.L.S.","1022","2005","11","30",NA,"Brasil",NA,NA,"Erva ereta, com raízes gemíferas, latescente.",NA,NA,"Unidade de Pesquisa e Desenvolvimento de Itararé",NA,NA,"(Hook. & Arn.) Woodson",NA,"Tannus, J.L.S.","São Paulo","-49.205278","-24.268333","Itararé",NA,NA,"2006","07","49º12'19W","24º16'06S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-06-25 16:06:03-03","FUVATES","HVAT","5638","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","E. Freitas","1149","2016","11","22",NA,"Brasil",NA,NA,"Subarbusto, com latex e flores vermelhas.; Beira da estrada de acesso à PCH Morrinhos.","HVAT00005638",NA,"PCH Morrinhos.",NA,NA,"(Hook. & Arn.) Woodson",NA,"E. Freitas","Rio Grande do Sul","-51.854167","-30.320833","Barão do Triunfo",NA,NA,"2016","11","-51º51'15''W","-30º19'15''S",NA,NA,"22",NA,NA,NA,NA,NA,NA
"337","2020-09-08 14:21:42-03","FUVATES","HVAT","5874","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","F. Bruxel; W. B. Wurlitzer",NA,"2020","01","18",NA,"Brasil",NA,NA,"Subarbusto, flores vermelhas","HVAT00005874",NA,"Linha São Miguel. Beira de estrada com vegetação.",NA,NA,"(Hook. & Arn.) Woodson",NA,"F. Bruxel","Rio Grande do Sul","-52.561389","-28.796389","Soledade",NA,NA,"2020","01","52º33'41''W","28º47'47''S",NA,NA,"18",NA,NA,NA,NA,NA,NA
"338","2019-06-10 10:10:05-03","FZB-BH","BHZB","3211","S","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","Fernandes, F.M.","172","2001","12","12",NA,"Brasil",NA,NA,"Altitude:1300m.Anteriormente Mandevilla sp.",NA,NA,"Área do Futuro Jardim Botânico",NA,NA,NA,NA,"Rapini","MG","-46.5614013671875","-21.7877998352051","Poços de Caldas","1300","1300","2015","03",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"339","2021-02-04 10:25:26-03","UFRPE","HST","9295","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","A.C.Cervi; & Dunaiski","3273","1990","12","23",NA,"Brasil",NA,NA,"Erva ereta lactescente, flores com pétalas vermelhas.","HST009295",NA,"Rio das Mortes",NA,NA,"(Hook. & Arn.) Woodson",NA,"A.Uhlmann","Paraná","-49.7057991027832","-24.2511005401611","Jaguariaíva",NA,NA,"1996","03",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"340","2021-02-04 10:25:26-03","UFRPE","HST","4850","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","M. B. de Matos","s.n.","1959","09",NA,NA,"Brasil",NA,NA,NA,"HST004850",NA,NA,NA,NA,"(Hook. & Arn.) Woodson",NA,"J.F.Morales","São Paulo","-47.7099990844727","-23.8099994659424","Pilar do Sul",NA,NA,"2008","11",NA,NA,"21910","auto",NA,NA,NA,NA,NA,NA,NA
"341","2020-09-12 05:00:02-03","US","US","2267518","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","L. Smith, R. Reitz & R. M. Klein","7259","1956","11","2","South America","Brazil",NA,NA,NA,"US03247589",NA,"Mun. Palhoça: Ilha do Papagaio Grande and Praia do Massiambú.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247589_01",NA,"Santa Catarina",NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","2471071","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","L. Smith & R. M. Klein","13749","1964","12","6","South America","Brazil",NA,NA,NA,"US03247582",NA,"Mun. Campo Erê: 6 km west of Campo Erê.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247582_01",NA,"Santa Catarina","-53.1","-26.37",NA,"900","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","2249723","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","L. Smith & R. M. Klein","11157","1957","2","9","South America","Brazil",NA,NA,NA,"US03247585",NA,"Mun. Campos Novos: Campo, 10 km west of Campos Novos.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247585_01",NA,"Santa Catarina",NA,NA,NA,"800","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","2249452","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","G. Hatschbach","3809","1953","12","20","South America","Brazil",NA,NA,NA,"US03247590",NA,"Mun.: Campo Largo, Rio Papagaios.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247590_01",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","2267816","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","L. Smith, R. Reitz & O. Sufridini","9349","1956","12","26","South America","Brazil",NA,NA,NA,"US03247586",NA,"Mun. Chapecó: Campo, Fazenda Campo São Vicente, 24 km west of Campo Erê.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247586_01",NA,"Santa Catarina",NA,NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","2841302","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","-- Reitz & Klein, --","14283","1962","12","20","South America","Brazil",NA,NA,NA,"US03247583",NA,"Campos Novos.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247583_01",NA,"Santa Catarina",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","1339085","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","A. Regnell","875","1862","12","5","South America - Neotropics","Brazil",NA,NA,NA,"US03247598",NA,NA,NA,"Gentianales","(Hook. & Arn.) Woodson","US03247598_01",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","1284858","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","P. K. Dusén","17356","1915","11","28","South America","Brazil",NA,NA,NA,"US03247593",NA,"Jaguariahyva [interpreted].",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247593_01",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","2249717","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","L. Smith & R. M. Klein","8308","1956","12","5","South America","Brazil",NA,NA,NA,"US03247588",NA,"21 km. from C, Mun. Curitibanos and Campos Novos: campo, west of Curitibanos toward Campos Novos.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247588_01",NA,"Santa Catarina",NA,NA,NA,"850","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","2471073","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","L. Smith, R. M. Klein & G. Hatschbach","14666","1965","1","17","South America","Brazil",NA,NA,NA,"US03247580",NA,"Mun. Jaquariaiva: Campo, stream bank, and gallery forest, road to Arapoti near boundary.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247580_01",NA,"Paraná","-49.33","-24.13",NA,"850","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","1159780","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","K. Fiebrig","5677","1909",NA,NA,"South America","Paraguay",NA,NA,NA,"US03247595",NA,"In regione fluminis Alto Paraná.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247595_01",NA,"Alto Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","3331797","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","R. Wasum & et al.","11449","1995","12","27","South America","Brazil",NA,NA,NA,"US03247600",NA,"Erebango.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247600_01",NA,"Rio Grande do Sul",NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","3358054","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","R. Wasum & et al.","11449","1995","12","27","South America","Brazil",NA,NA,NA,"US03247601",NA,"RS - Ipiranga do Sul - BR 153.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247601_01",NA,"Rio Grande do Sul",NA,NA,NA,"730",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","3389055","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","A. Kegler","543","2000","1","12","South America","Brazil",NA,NA,NA,"US03247599",NA,"Mun. de Caxias do Sul - Vila Oliva.",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247599_01",NA,"Rio Grande do Sul",NA,NA,NA,"780",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","2706912","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","coccinea","Mandevilla coccinea","G. Hatschbach & P. Ravenna","23093","1969","12","4","South America","Brazil",NA,NA,NA,"US03247602",NA,"Posto Agro-Pecuário (mun. Guarapuava).",NA,"Gentianales","(Hook. & Arn.) Woodson","US03247602_01",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
