"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"343","2017-01-17 10:49:00-02","MNHN","RECOLNAT_MNHN_P","P02763064","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C.Presl) Benth.","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763064' target='other'> <mi>dwc_moreinfo</mi></a>","P02763064",NA,"P02763064_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2015-09-04 02:27:00-03","MNHN","RECOLNAT_MNHN_P","P02763065","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C.Presl) Benth.","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763065' target='other'> <mi>dwc_moreinfo</mi></a>","P02763065",NA,"P02763065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-01-16 09:42:28-02","MNHN","RECOLNAT_MNHN_P","P02763386","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Harley",NA,"1974","3","17",NA,"Brésil",NA,NA,"Estado de Bahia, Coastal zone",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763386' target='other'> <mi>dwc_moreinfo</mi></a>","P02763386",NA,"P02763386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17064",NA,NA,NA,NA
"346","2017-05-11 14:20:42-03","MNHN","RECOLNAT_MNHN_P","P00039236","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Pignal, M.|Lechat, F.",NA,"1993","5","31",NA,"Brésil","bahia","salvador","Parque da Cidade (Salvador)","-38.53333","-13","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00039236' target='other'> <mi>dwc_moreinfo</mi></a>","P00039236",NA,"P00039236_01",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"H 37",NA,NA,NA,NA
"347","2016-06-09 14:15:11-03","MNHN","RECOLNAT_MNHN_P","P00053128","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Pignal, M.|Lechat, F.",NA,"1993","9","11",NA,"Brésil","bahia","mucugé","Mucugé, le long du rio Mucugé",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00053128' target='other'> <mi>dwc_moreinfo</mi></a>","P00053128",NA,"P00053128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 452",NA,NA,NA,NA
"348","2015-09-04 16:03:58-03","MNHN","RECOLNAT_MNHN_P","P00070076","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Pignal, M.",NA,"1992","8","27",NA,"Brésil","bahia","gameleira","Itaparica, Mun. Gameleira","-38.61667","-12.95","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00070076' target='other'> <mi>dwc_moreinfo</mi></a>","P00070076","Pignal","P00070076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"407",NA,NA,NA,NA
"349","2015-10-22 15:31:16-02","MNHN","RECOLNAT_MNHN_P","P00708394","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Desvaux, A.N.",NA,NA,NA,NA,NA,"Guyane Française",NA,NA,"in pratis Guyanae",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00708394' target='other'> <mi>dwc_moreinfo</mi></a>","P00708394","Fantz","P00708394_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2017-01-16 09:42:28-02","MNHN","RECOLNAT_MNHN_P","P02763380","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Harley, R.M.|Mayo, S.J.|Storr, R.M.|Santos, T.S.|Pinheiro, R.S.",NA,"1977","1","18",NA,"Brasil","Bahia",NA,"Cumuruxatiba","-39.18333","-17.1","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763380' target='other'> <mi>dwc_moreinfo</mi></a>","P02763380",NA,"P02763380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18063",NA,NA,NA,NA
"351","2015-09-04 02:28:39-03","MNHN","RECOLNAT_MNHN_P","P02763381","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Harley, R.M.",NA,"1977","2","3",NA,"Brésil",NA,NA,"Near Maraù? 12 km North from road junction from Maraù towards Ponta do Mutà","-38.96667","-14.03333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763381' target='other'> <mi>dwc_moreinfo</mi></a>","P02763381",NA,"P02763381_01",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,"18530",NA,NA,NA,NA
"352","2015-09-04 02:28:40-03","MNHN","RECOLNAT_MNHN_P","P02763383","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Salzmann, P.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,"hb","Donné par sa veuve en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763383' target='other'> <mi>dwc_moreinfo</mi></a>","P02763383",NA,"P02763383_01 P02763383_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-01-16 09:42:28-02","MNHN","RECOLNAT_MNHN_P","P02763387","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Moraes, J.C.",NA,"1959","10","18",NA,"Brasil","Paraíba",NA,"Baia da Traição; Paraiba",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763387' target='other'> <mi>dwc_moreinfo</mi></a>","P02763387",NA,"P02763387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2282",NA,NA,NA,NA
"354","2015-09-04 02:28:40-03","MNHN","RECOLNAT_MNHN_P","P02763388","PreservedSpecimen",NA,NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02763388' target='other'> <mi>dwc_moreinfo</mi></a>","P02763388",NA,"P02763388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:35:52-03","UFMG","BHCB","3558","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C.Presl) Benth.","Grandi, TSM","825","1982","01","28","Southern America","Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,"Dunas;escandente-volúvel;flores roxas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:35:52-03","UFMG","BHCB","66531","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C.Presl) Benth.","Barreto, HLM","5587",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Praia da Gavea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:35:53-03","UFMG","BHCB","41996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:35:53-03","UFMG","BHCB","143819","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Miranda, AM","1260","1994","02","08","Southern America","Brasil","Pernambuco","Ipojuca","Utinga.","-35.0638999938965","-8.39888954162598",NA,"Arbusto ca. 1,50m alt, flores liláses pálido, frutos imaturos verdes.","BHCB004860",NA,NA,NA,NA,NA,NA,"2014","03","27",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA
"359","2021-03-24 17:17:10-03","UFMA","MAR","7952","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, G. S","156","2015","04","11",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.186278","-2.464194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44°11'10.6W","2°27'51.1S",NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-24 17:17:10-03","UFMA","MAR","7667","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","ARAÚJO, A.C.M",NA,"2015","07","11",NA,"Brasil","Maranhão","São Luís","Praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto 0,7 - 1m, ramos com indumento seríceo a glabrescente, flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'7S",NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-24 17:17:10-03","UFMA","MAR","7919","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, G. S","121","2015","04","11",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183333","-2.463806",NA,"Flor lilás, fruto verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º11'00.0W","02º27'49.7S",NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-03-24 17:17:10-03","UFMA","MAR","6976","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","7","2011","11","12",NA,"Brasil","Maranhão","Paço do Lumiar","Praia de Araçagy","-44.181944","-2.465556",NA,"Subarbusto com 0,70-1,5m, sem latex, ramo com indumento seríceos a glabrescente, flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-24 17:17:10-03","UFMA","MAR","6977","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","122","2012","03","31",NA,"Brasil","Maranhão","Paço do Lumiar","Praia de Araçagy","-44.181944","-2.465556",NA,"Subarbusto com 0,70-1,5m, sem latex, ramo com indumento seríceos a glabrescente, flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-24 17:17:10-03","UFMA","MAR","6978","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","307","2013","04","30",NA,"Brasil","Maranhão","São Luís","Dunas da praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto com 0,70-1,5m, sem latex, ramo com indumento seríceos a glabrescente, flor lilás, coletado no inicio ao meio das dunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'07S",NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-24 17:17:10-03","UFMA","MAR","7006","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","507","2013","02","02",NA,"Brasil","Maranhão","São Luís","Dunas da praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto com cerca de 0,7-1,0m. Folha pinado-trifoliada, flor lilás, fruto maturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'07S",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-24 17:17:10-03","UFMA","MAR","7407","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, I. F. F",NA,"2014","04","26",NA,"Brasil","Maranhão","Paço do Lumiar","Praia de Araçagy","-44.181944","-2.465556",NA,"Flor amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-24 17:17:10-03","UFMA","MAR","10698","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A.N.F","46","2012","02","23",NA,"Brasil","Maranhão","São Luís","Dunas da praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto ca 0,7-1,0m de altura, ramo verde, corola lilás. Coletada em dunas primárias, onde predomina a vegetação herbácea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","2º29'7S",NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-24 17:17:10-03","UFMA","MAR","7921","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, G. S","119","2015","04","11",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183333","-2.463806",NA,"Flor lilás, fruto verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º11'00.0W","02º27'49.7S",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-24 17:17:10-03","UFMA","MAR","4337","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, I. F. F","117","2014","04","26",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.181944","-2.465556",NA,"Herbacea de flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-24 17:17:10-03","UFMA","MAR","7915","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, G. S","28","2015","01","24",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183694","-2.46375",NA,"Flores brancas, presença de caminhos nectaríferos lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º11'01.3W","02º27'49.5S",NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-24 17:17:10-03","UFMA","MAR","11226","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A.N.F.","886","2013","02","02",NA,"Brasil","Maranhão","São Luís","Dunas da Praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto ca. 0,7-1,0m.; ramo verde; corola lilás; coletada em solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","2º29'7S",NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-24 17:17:10-03","UFMA","MAR","7005","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","158","2012","08","08",NA,"Brasil","Maranhão","São Luís","Dunas da praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto com cerca de 0,7-1,0m. Folha pinado-trifoliada, flor lilás, fruto maturo, coletada em cima das dunas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'07S",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-24 17:17:10-03","UFMA","MAR","10162","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, I. F. F","465","2016","03","27",NA,"Brasil","Maranhão","Paço do Lumiar","Dunas da praia do Araçagi","-44.181944","-2.465556",NA,"Subarbusto, ereto, estípula 2, triangular, caduca, flor grande, subséssil, pétalas unguiculadas, violeta. Registro da fito T9P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","2º27'56S",NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-24 17:17:10-03","UFMA","MAR","8848","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, G. S","130","2015","04","11",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183694","-2.46375",NA,"Erva ~ 30cm; frutos verdes; flores com pétalas brancas com caminhos nectaríferos lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º11'01.3W","02º27'49.5S",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-24 17:17:10-03","UFMA","MAR","6979","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","65","2012","02","23",NA,"Brasil","Maranhão","São Luís","Dunas da praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto com 0,70-1,5m, sem latex, ramo com indumento seríceos a glabrescente, flor lilás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'07S",NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-24 17:17:10-03","UFMA","MAR","9703","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","820","2012","08","08",NA,"Brasil","Maranhão","São Luís","Av. Litorânea, Dunas da Praia de São Marcos","-44.266389","-2.485278",NA,"Subarbusto ca. 0,7-1,0 m de alt., ramo verde, cálice verde, corola lilás. Coletada por toda extensão das dunas primárias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º15'59W","02º29'7S",NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-24 17:17:13-03","UFMA","MAR","9736","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","SILVA, A. N. F.","122","2012","03","31",NA,"Brasil","Maranhão","Paço do Lumiar","Entre os municípios de São José de Ribamar e Paço do Lumiar, Praia do Araçagi","-44.181944","-2.465556",NA,"Subarbusto ca. 0,7-1,0 m de alt., ramo verde, cálice verde, corola lilás. Coletada por toda extensão das dunas primárias.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-24 17:17:10-03","UFMA","MAR","7920","S","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","AMORIM, G. S","130","2015","04","11",NA,"Brasil","Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183333","-2.463806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º11'00.0W","02º27'49.7S",NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-11 17:18:57-03","UFPR","UPCB","14769","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Hatschbach, G.","47782","1984","04","09",NA,"Brasil","Bahia","Nova Viçosa","Costa Atlântica","-39.371898651123","-17.8918991088867",NA,"Ereta, ca. 50cm, flor lilás. Campo de restinga..",NA,"Lewis, G.P.",NA,NA,NA,NA,NA,"1985","01","01",NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA
"380","2021-02-11 17:18:57-03","UFPR","UPCB","67654","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Marcilio, V.","41","2009","09","25",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,"Flor lilás/roxa, hábito herbáceo..",NA,"Cestaro, D.",NA,NA,NA,NA,NA,"2009","01","01",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","3391295","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C. Presl) Benth.","Troels M. Pedersen","Pedersen 102","1973","1","27","South America","Brazil","São Paulo",NA,"Peruibe, near the sea-shore.",NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2018-05-16 10:49:00-03","MO","MOBOT","101046460","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","cajanifolia","Clitoria cajanifolia","(C. Presl) Benth.","A. Wilkinson","Wilkinson 725","1972","2","5","South America","Brazil","Minas Gerais","Viçosa","Off road to Belo Horizonte between Itabisito & Lafayette.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,"1",NA,NA,NA
"383","2019-10-30 04:39:00-03","MO","MOBOT","3177382","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17064","1974","3","17","South America","Brazil","Bahia",NA,"11 km. S of Santa Cruz Cabrália. Restinga by the sea, with strand vegetation progressively developing into scrub and low forest further inland.","-69.01666","-16.36666",NA,NA,NA,"P.R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2011-02-18 17:18:00-02","MO","MOBOT","3174557","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","J. Aublet","Aublet s.n.","1978","7",NA,"South America","Brazil",NA,NA,"Photo of W 217013! Non type of Clitoria guianensis (Aubl.) Benth., basionym - Crotalaria guianensis Aubl., Hist. Pl. Fr. Guiana 761, t. 305 1775.",NA,NA,NA,NA,NA,"P.R.Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-08-21 06:56:00-03","MO","MOBOT","3176897","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Keiichi Mizoguchi","Mizoguchi 379","1978","2","7","South America","Brazil","São Paulo",NA,"Gaibõta, Mpio Itanhaen, on sandy soil by road side, near sea level.",NA,NA,NA,NA,NA,"P.R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","3176991","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Gert G. Hatschbach","Hatschbach 47782","1984","4","9","South America","Brazil","Bahia",NA,"Costa Atlantica (mun. Nova Vicosa).",NA,NA,NA,NA,NA,"G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2016-11-15 05:15:00-02","MO","MOBOT","3177108","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","Krapovickas 23165","1973","11","7","South America","Brazil",NA,NA,"Estado: Guanabara. Barra de Tijuca.",NA,NA,NA,NA,NA,"P.R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2014-08-23 05:36:00-03","MO","MOBOT","3177509","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27414","1970","3","13","South America","Brazil","Minas Gerais",NA,"River bank, in large patches. Gallery forest on white sand and low sclerophyllous vegetation on outcrops, Rio Jequití, ca. 20 km E. of Diamentina.",NA,NA,NA,NA,NA,"P.R. Fantz",NA,NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2009-08-08 13:58:00-03","MO","MOBOT","3178527","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Francis E. Drouet","Drouet 2555","1935","10","4","South America","Brazil",NA,NA,"Shrub no. 1 m., low meadow at east of Arenida Herachito Gracs, Fortalega.",NA,NA,NA,NA,NA,"P.R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-04-15 09:54:00-03","MO","MOBOT","3178534","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Leandro Aristeguieta","Aristeguieta 5336","1964","4",NA,"South America","Venezuela","Bolívar",NA,"Ordazo San Felix.",NA,NA,NA,NA,NA,"P.R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"391","2011-03-24 16:19:00-03","MO","MOBOT","2458636","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia","Poir.","Maria M. Arbo|M. Silvia Ferrucci","Arbo 7127","1997","1","12","South America","Brazil","Bahia",NA,"Ilhéus. 10 km al S de Pontal (llhéus), y 2.5 km al oeste de la rodovia Ilhéus-Olivença","-39.03333","-14.88333",NA,NA,NA,"Barneby, R. C., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2009-12-11 12:50:00-02","MO","MOBOT","100213983","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Clitoria","laurifolia","Clitoria laurifolia laurifolia",NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55921","1963","9","22","South America","Suriname",NA,NA,"Zuid Rivier. Common in low scrub thickets, Kayser Airstrip, 45 km above confluence with Lucie Rivier.","-56.4833333","3.1666667",NA,NA,NA,"P.R. Fantz",NA,"laurifolia",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
