"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"780","2019-08-30 21:14:59-03","UEM","HUEM","1157","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza-Stevaux","208","1988","01","22",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Rio Ipoitã","-53.3513984680176","-22.4878005981445",NA,"Arbustiva escandente; frutos com alas amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","63482","auto",NA,NA,NA,NA,NA,NA
"781","2020-11-04 17:29:38-03","UEM","HUEM","22040","Extra","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R.Sebastiani","Romagnolo, MB","307","1996","03","30",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Rio Paraná, margem direita (área 1)","-53.3513984680176","-22.4878005981445",NA,"Trepadeira; fruto imaturo.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","63482","auto",NA,NA,NA,NA,NA,NA
"782","2019-07-03 20:06:31-03","UEM","HUEM","28030","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza","s.n.","2006","02","16",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Rio Samambaia","-53.3513984680176","-22.4878005981445",NA,"Liana; flores coloração amarela; floresta ripária.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","63482","auto",NA,NA,NA,NA,NA,NA
"783","2019-07-03 20:06:31-03","UEM","HUEM","27397","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza; col.","2927","2006","02","16",NA,"Brasil","Mato Grosso do Sul","Taquarussu","Rio Samambaia","-53.3513984680176","-22.4878005981445",NA,"Liana; flores coloração amarela; floresta ripária.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","63482","auto",NA,NA,NA,NA,NA,NA
"784","2020-11-04 17:29:38-03","UEM","HUEM","9075","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","J.S.Carneiro","Rosa, CILF; colaboradores","166","2002","02","21",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, beira da estrada.","-52.8596992492676","-22.656400680542",NA,"Trepadeira; folhas opostas, lisas e grandes; flores creme.","HUEM000006877","HUEM000006877",NA,NA,NA,NA,NA,NA,"2006",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA
"785","2020-11-04 17:29:38-03","UEM","HUEM","1790","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Rossetto, EFS","L.H.Soares; Silva","188","1989","01","20",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,"Trepadeira; botões florais e flores amarelas; frequente.","HUEM000006780","HUEM000006780",NA,NA,NA,NA,NA,NA,"2011","05",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"786","2020-11-04 17:29:38-03","UEM","HUEM","5722","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R.F. Almeida; A. Francener","Rubim Filho, CJ","s.n.","1999","11","09",NA,"Brasil","Paraná","Maringá","Câmpus sede da Universidade Estadual de Maringá, Próximo da sede da AFUEM; margem direita do córrego Mandacarú.","-51.9385986328125","-23.4253005981445",NA,"Trepadeira. 2 m de altura; flores amarelas; sem perfume.","HUEM000006778","HUEM000006778",NA,NA,NA,NA,NA,NA,"2013","06",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"787","2020-11-04 17:29:38-03","UEM","HUEM","10585","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Guimarães, OA","Souza, LA; Odair; William","s.n.","2004","06","23",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Árvore; aproximadamente 4 m de altura; flores pequenas amarelas.","HUEM000006786","HUEM000006786",NA,NA,NA,NA,NA,NA,"2004","08",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"788","2020-11-04 17:29:38-03","UEM","HUEM","11997","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Sebastiani, R","Souza, LA","s.n.","2005","12","01",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Liana (110).","HUEM000006782","HUEM000006782",NA,NA,NA,NA,NA,NA,"2012","07","20","19250","auto",NA,NA,NA,NA,NA,NA
"789","2020-11-04 17:29:38-03","UEM","HUEM","12958","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Guimarães, O","Souza, LA; et al.","s.n.","2006","12","01",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,"Liana com flores amarelas 124 (0011)","HUEM000006784","HUEM000006784",NA,NA,NA,NA,NA,NA,"2007","01",NA,"19250","auto",NA,NA,NA,NA,NA,NA
"790","2020-11-04 17:29:38-03","UEM","HUEM","386","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Francener, A","Margarido, JM; Dutra, ME; Silva, I; Fátima","s.n.","1985","01","17",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 3.","-51.9385986328125","-23.4253005981445",NA,"Cipó nativo; com flores caulinar verde tomate; fruto alado.","HUEM000006779","HUEM000006779",NA,NA,NA,NA,NA,NA,"2013","06","07","19250","auto",NA,NA,NA,NA,NA,NA
"791","2020-11-04 17:29:38-03","UEM","HUEM","10325","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Sebastiani, R","K.S.M.Mourão","33","1999","12","02",NA,"Brasil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes, Área 4.","-51.9385986328125","-23.4253005981445",NA,"Trepadeira robusta; flores amarelas.","HUEM000006783","HUEM000006783",NA,NA,NA,NA,NA,NA,"2012","07","20","19250","auto",NA,NA,NA,NA,NA,NA
"792","2019-07-03 20:06:31-03","UEM","HUEM","28028","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza-Stevaux","216","1988","11","22",NA,"Brasil","Paraná","Porto Rico","Córrego São Pedro","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","08","13","18063","auto",NA,NA,NA,NA,NA,NA
"793","2016-07-14 11:21:05-03","UEM","HUEM","27387","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","P. Maia","111","1993","11","16",NA,"Brasil","Paraná","Porto Rico","Ilha Carioca","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; botões amarelo; solo seco, localiza-se no ecótono água-terra.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"794","2020-11-04 17:29:38-03","UEM","HUEM","19244","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza; Slusarski, SR; Rodrigues, S","1750","2007","05","24",NA,"Brasil","Paraná","Porto Rico","Paraná river, Porto Rico island","-53.2668991088867","-22.7721996307373",NA,"Liana; flores amarelas vistosas, glândulas do cálice brilhantes; frequente; cresce na barranca do rio.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"795","2016-07-14 11:21:05-03","UEM","HUEM","28035","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","G.F. Pereira; A.C. Fontana","148","2005","05","17",NA,"Brasil","Paraná","Porto Rico","Ressaco do Leopoldo, Ilha Porto Rico","-53.2668991088867","-22.7721996307373",NA,"Liana; frutos imaturos coloração verde.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"796","2016-07-14 11:21:05-03","UEM","HUEM","28036","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","S. Rodrigues","78","1992","11","30",NA,"Brasil","Paraná","Porto Rico","rio Paraná, barranca, próximo a Base de Pesquisa Nupélia-UEM.","-53.2668991088867","-22.7721996307373",NA,"Flor coloração amarela; frequente.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"797","2019-07-03 20:06:31-03","UEM","HUEM","27395","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza","1320","1992","12","11",NA,"Brasil","Paraná","Porto Rico","rio Paraná, Canal Cortado.","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flor amarela, glândulas verde clara; solo seco.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"798","2016-07-14 11:21:05-03","UEM","HUEM","28037","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","P.C. Mencacci; M.B. Romagnolo","s.n.","1992","12","14",NA,"Brasil","Paraná","Porto Rico","rio Paraná, capoeira próximo à Base de Pesquisa Nupélia-UEM.","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flor coloração amarela; solo seco.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"799","2020-11-04 17:29:38-03","UEM","HUEM","9787","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Sebastiani, R","Alves, AS; et al.","698","2002","10","27",NA,"Brasil","Paraná","Porto Rico","rio Paraná, ilha Grande","-53.2668991088867","-22.7721996307373",NA,"Planta escandente; folhas opostas e coriáceas; flores pentâmeras, pétalas separadas e amarelas, polistemones com muitos nectários fora das pétalas","HUEM000006781","HUEM000006781",NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"800","2016-07-14 11:21:05-03","UEM","HUEM","3120","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Ricardo Pacifico","D.C. de Souza","07","1994","03","18",NA,"Brasil","Paraná","Porto Rico","rio Paraná, Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flor coloração amarela, fruto imaturo coloração verde clara; frequente; solo seco sujeito a alagamento.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","04",NA,"18063","auto",NA,NA,NA,NA,NA,NA
"801","2016-07-14 11:21:05-03","UEM","HUEM","27388","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","M. Curti","131","1993","07","10",NA,"Brasil","Paraná","Porto Rico","rio Paraná, Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,"Arbórea; flor coloração branca; frequente; solo sujeito a alagamento.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"802","2019-07-03 20:06:31-03","UEM","HUEM","1061","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza-Stevaux","408","1987","11","19",NA,"Brasil","Paraná","Porto Rico","rio Paraná, Ilha Porto Rico, margem esquerda","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"803","2016-07-14 11:21:05-03","UEM","HUEM","28029","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","M. Curti","s.n.","1994","05","17",NA,"Brasil","Paraná","Porto Rico","rio Paraná, jusante Canal Cortado.","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flor de coloração amarela; frequente; solo seco sujeito a alagamento.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"804","2019-07-03 20:06:31-03","UEM","HUEM","28032","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","Ma.C.Souza; P.C. Mencacci","23","1992","12","12",NA,"Brasil","Paraná","Porto Rico","rio Paraná, jusante de Porto Rico","-53.2668991088867","-22.7721996307373",NA,"Escandente; flores coloração amarela, vistosas; fruto com ala verde paleácea; frequente; solo alagado.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"805","2016-07-14 11:21:05-03","UEM","HUEM","27390","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","M. E. Previdello","s.n.","1993","07","08",NA,"Brasil","Paraná","Porto Rico","Rio Paraná, margem direita","-53.2668991088867","-22.7721996307373",NA,"Fruto alado, uma ala oposta a outra; rara; solo seco sujeito a alagamento.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"806","2016-07-14 11:21:05-03","UEM","HUEM","27392","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","K.K.Kita; col.","294","1999","11","29",NA,"Brasil","Paraná","Porto Rico","rio Paraná, margem esquerda, jusante da cidade de Porto Rico","-53.2668991088867","-22.7721996307373",NA,"Liana; botões florais coloração amarela; solo sujeito a alagamento.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"807","2019-07-03 20:06:31-03","UEM","HUEM","3955","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Ricardo Pacifico","Ma.C.Souza","571","1993","02","07",NA,"Brasil","Paraná","Porto Rico","rio Paraná, Mata do Araldo","-53.2668991088867","-22.7721996307373",NA,"Liana; vegetativo; levantamento fitossociológico.",NA,NA,NA,NA,NA,NA,NA,NA,"2013","09",NA,"18063","auto",NA,NA,NA,NA,NA,NA
"808","2016-07-14 11:21:05-03","UEM","HUEM","1541","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","M. Palma","01","1989","02","16",NA,"Brasil","Paraná","Porto Rico","rio Paraná, paredão acima da Base de Pesquisas Nupélia-UEM.","-53.2668991088867","-22.7721996307373",NA,"Arbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","18063","auto",NA,NA,NA,NA,NA,NA
"809","2020-11-04 17:29:38-03","UEM","HUEM","1428","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","W. Anderson","Hatschbach, G","40553","1977","12","09",NA,"Brasil","Paraná","Santa Helena","Porto Verde, Mata pluvial; margens do Rio Paraná.","-54.3328018188477","-24.8603000640869",NA,"Trepadeira lenhosa; flores amarelas.","HUEM000006785","HUEM000006785",NA,NA,NA,NA,NA,NA,"1980",NA,NA,"23937","auto",NA,NA,NA,NA,NA,NA
"810","2016-07-14 11:21:05-03","UEM","HUEM","28033","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","R. Sebastiani","T.S. Michelan; K.K. Kita; S.R. Slusarski; M.A. Pagotto; S. Rodrigues","s.n.","2006","10","05",NA,"Brasil","Paraná","São Pedro do Paraná","Jusante do Porto de Areia Cristo Rei, margem esque","-53.2200012207031","-22.8239002227783",NA,"Liana; botões florais coloração amarela; flores coloração amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","07","20","25063","auto",NA,NA,NA,NA,NA,NA
"811","2021-03-10 11:38:43-03","UNILA","EVB","1933","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Lima, L.C.P.","Lima, L.C.P.","962","2017","03","27",NA,"Brasil","Paraná","Foz do Iguaçu","Entrada do Parque Nacional do Iguaçu. Parque Nacional do Iguaçu","-54.478889","-25.613611",NA,"Fruto verde imaturo- marrom maduro.","EVB001933","EVB001933",NA,"206","206",NA,"54º28'44''W","25º36'49''S","2018","02","22",NA,NA,NA,NA,NA,NA,NA,NA
"812","2016-08-23 10:59:45-03","NHMLondon","NHM-LONDON-BOT","BM000583179","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Nied.","W.R. Anderson","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","911","1839",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/7e885b772de1b69c3b078655383cdc84d9704e42/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Isotype","-53.08982","-10.773109","1981",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4981441",NA
"813","2016-08-23 10:59:45-03","NHMLondon","NHM-LONDON-BOT","BM000583191","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.","W.R. Anderson","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","311","1839",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/4b1c9a2140c90c7a29662ebef9e7082c86a0670a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Isotype","-53.08982","-10.773109","1981",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4981453",NA
"814","2016-08-23 10:59:45-03","NHMLondon","NHM-LONDON-BOT","BM000583192","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","bahiensis","Hiraea bahiensis","Moric.",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","725","1839",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/6d501b265ba56314dcfc2eab4ccd10f676cd14bd/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Isotype","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4981454",NA
"815","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Hiraea","fagifolia","Hiraea fagifolia","Juss",NA,"Félix, LP","6900",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-01 15:03:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Villarroel, D","Villarroel, D; Parada, AG; Inturiaz, YI; Miranda, V","3463","2014","07","26","Southern America","Bolivia","Santa Cruz","Prov. Germán Busch","Cerro Mutún. Bosque Chiquitano Edafohidrófilo, con bastante presencia de Attalea phalerata y Ficus spp. Comunidad vegetal que crece en los borde de quebradas, con afloramientos rocoso frecuentes y zonas con suelos profundos.","-57.8975","-19.359583",NA,NA,NA,NA,NA,"170","170",NA,"-57.8975","-19.359583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-01 15:03:14-03","UnB","UB","133470","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, WR","Hatschbach, G","40553","1977","12","09","Southern America","Brasil","Paraná","Santa Helena","Porto Verde","-54.3328018188477","-24.8603000640869",NA,"Flor amarela.; Trepadeira.; Mata pluvial",NA,NA,NA,NA,NA,NA,NA,NA,"1980",NA,NA,"23937","auto",NA,NA,NA,NA,NA,NA
"818","2019-11-01 15:03:14-03","UnB","UB","133471","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Anderson, WR","Hatschbach, G","59786","1993","12","16","Southern America","Brasil","Paraná ","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,"Trepadeira.; Orla da mata pluvial",NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"819","2019-11-01 15:03:14-03","UnB","UB","133469","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Ribas, OS","Ribas, OS","5659","2003","12","18","Southern America","Brasil","Paraná ","São Pedro do Ivaí","Fazenda Santa Bárbara","-51.8563995361328","-23.8652992248535",NA,"Flor amarela.; Trepadeira.; Floresta estacional semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"16604","auto",NA,NA,NA,NA,NA,NA
"820","2019-11-01 15:03:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Almeida, LF","Bueno, MC","s.n.","1995","09","23","Southern America","Brasil","São Paulo","Platina","Fazenda Santa Isabel. Borda da mata.","-50.2000007629395","-22.6299991607666",NA,"Arbusto 2m altura, flor amarelinha com verde no centro.",NA,NA,NA,NA,NA,NA,NA,NA,"2013","06",NA,"16708","auto",NA,NA,NA,NA,NA,NA
"821","2019-11-01 15:03:15-03","UnB","UB","180911","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A. Juss.) W.R. Anderson","Anderson, WR","Eiten, G","6978","1965","11","29","Southern America","Brasil","Minas Gerais","Ouro Preto","4 km due S city of Ouro Preto. Along dirt road up mountain to east of village of Saramenha.","-43.5","-20.416667",NA,"Woody vine growing 3 m up in crown of small tree. Sepal glands green, petals golden-yellow, new anthers pale cream.; 2 km due E of aluminum factory, on valley slope. Tall secondary shrubbery at roadside.",NA,NA,NA,"1500","1600",NA,"-43.5","-20.416667","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 15:03:15-03","UnB","UB","133604","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A. Juss.) W.R. Anderson","Almeida, RF","Magalhães, M","1138","1942","01","15","Southern America","Brasil","Minas Gerais","Ouro Preto","Pedra de Amolar","-43.5080986022949","-20.2875003814697",NA,"Trepadeira.; Campo sujo",NA,NA,NA,NA,NA,NA,NA,NA,"2014","01","22","44599","auto",NA,NA,NA,NA,NA,NA
"823","2019-11-01 15:03:15-03","UnB","UB","133603","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A. Juss.) W.R. Anderson","Almeida, RF","Silva, JM","59","1986","01","15","Southern America","Brasil","Paraná ","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,"Frutos esverdeado.; Trepadeira.; Orla da mata",NA,NA,NA,NA,NA,NA,NA,NA,"2014","01","22","30514","auto",NA,NA,NA,NA,NA,NA
"824","2019-11-01 15:03:15-03","UnB","UB","133605","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A. Juss.) W.R. Anderson","Almeida, RF","Anderson, WR","11135","1974","03","15","Southern America","Brasil","São Paulo","Itu","Between Cabreúva and Itu","-47.2900009155273","-23.2600002288818",NA,"Petals bright yellow.; Lax shrub forming thicket on boulders.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"825","2019-05-06 11:58:51-03","UFU","HUFU","50956","S","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Anderson, W.R.","Barbosa, E.; Silva, J.M.","1963","2006","11","18",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Aquidaban","-56.4818992614746","-21.1210994720459",NA,"Trepadeira lenhosa. Flor lilás.; Cerrado.","HUFU00014519","HUFU00014519",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"826","2020-08-20 20:39:44-03","UFSC","FLOR","30933","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A.Juss.","Anderson, W.R.","Hatschbach, G.","45858","1982","12","10",NA,"Brasil","Mato Grosso do Sul","Iguatemi","Rio Jogui.","-54.5611000061035","-23.6802997589111",NA,"trepadeira lenhosa, flor amarela","FLOR0030933",NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"71460","auto",NA,NA,NA,NA,NA,NA
"827","2020-08-20 14:57:24-03","UFSC","FLOR","15640","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Niedenzuella","lucida","Niedenzuella lucida","(A.Juss.) W.R.Anderson","Almeida, R.F.","Hatschbach, G.","48086","1984","07","17",NA,"Brasil","Paraná","Cerro Azul","Bom Sucesso, beira do rio Ribeira.","-49.261100769043","-24.823600769043",NA,"trepadeira lenhosa, flor amarela","FLOR0015640",NA,NA,NA,NA,NA,NA,NA,"2015","12","07","32006","auto",NA,NA,NA,NA,NA,NA
