"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"165","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Glaziou, AFM","4273",NA,NA,NA,"Southern America","Brazil",NA,"in prov. Rio de Janeiro in Laguna de Freitas prope metropolin",NA,NA,NA,"fl. et cum fr. Aprili",NA,NA,NA,NA,NA,"P03P3N0121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima brachypus","(J.Gay) K.Schum.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brachypus",NA,NA,NA,NA,NA,NA,NA
"167","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima drepanensis","(Tineo) K.Schum.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drepanensis",NA,NA,NA,NA,NA,NA,NA
"168","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima minor","Mert. & W.D.J.Koch","Gardner, G","1441","1838",NA,NA,NA,"?",NA,"Habitat in prov. Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minor",NA,NA,NA,NA,NA,NA,NA
"169","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima spiralis","(Dumort.) Moris","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spiralis",NA,NA,NA,NA,NA,NA,NA
"170","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima brachypus","(J.Gay) K.Schum.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"brachypus",NA,NA,NA,NA,NA,NA,NA
"171","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima drepanensis","(Tineo) K.Schum.","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drepanensis",NA,NA,NA,NA,NA,NA,NA
"172","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima minor","Mert. & W.D.J.Koch","Gardner, G","1441","1838",NA,NA,NA,"?",NA,"Habitat in prov. Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minor",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:54:44-03","UFRGS","ICN","053103","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Schwarzbold, A","s.n.","1981","08","05","América do Sul","Brasil","RS","Lagoa Armazém (Sul) Lagoa Custódias (Norte)",NA,NA,NA,NA,NA,"Irgang, B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:54:44-03","UFRGS","ICN","043799","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Waechter, JL","1115","1978","12","29","América do Sul","Brasil","RS","Lagoa do Peixe",NA,NA,NA,"Hidrófito submerso, abundante em águas rasas (co. 20 cm de profundidade); anteras amarelo-pálidas; ovário esverdeado; frutos castanho-escuros, quase negros.",NA,"Waechter","Mostardas","-50.9211006164551","-31.1068992614746",NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:54:44-03","UFRGS","ICN","114841","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Irgang, BE","s.n.","1981","03","23","América do Sul","Brasil","RS","Lagoa do Armazém margem oeste",NA,NA,NA,"-",NA,"Rodrigues, RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,"21077","auto",NA,NA,NA,"2000","02",NA,NA,NA,NA,NA
"176","2021-02-08 12:54:44-03","UFRGS","ICN","043796","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Waechter, JL","1112","1978","12","28","América do Sul","Brasil","RS",NA,NA,NA,NA,"Hidrófito submerso; Em pequeno lago nas dunas, próximo ao mar",NA,"Waechter","São José do Norte","-52.0416984558105","-32.0147018432617",NA,"97770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:54:44-03","UFRGS","ICN","119315","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Rodrigues, RS; Flores, AS","947","1999","10","21","América do Sul","Brasil","RS","lagoa das custódias prox ao canal de ligação c/ a lagoa do Armazém",NA,NA,NA,"ca. de 1,5m de profun. próximo da margem com Juncos; frutos",NA,NA,"Tramandaí","-50.1335983276367","-29.9846992492676",NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:54:44-03","UFRGS","ICN","114839","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Schwarzbold, A","s.n.","1981","08","05","América do Sul","Brasil","RS","rio Tramandaí",NA,NA,NA,"-",NA,"Rodrigues, RS","Tramandaí","-50.1335983276367","-29.9846992492676",NA,"21077","auto",NA,NA,NA,"2000","02",NA,NA,NA,NA,NA
"179","2021-02-08 12:54:44-03","UFRGS","ICN","053629","S","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Irgang, B","s.n.","1983","04","08","América do Sul","Brasil","RS","Saco do Ratão",NA,NA,NA,NA,NA,"Irgang, B","Tramandaí","-50.1335983276367","-29.9846992492676",NA,"21077","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-26 10:50:36-03","MCN-FZBRS","HAS","82765","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Potamogetonaceae","Ruppia","maritima","Ruppia maritima subsp. drepanensis","(Tin.) Maire & Weiller","Costa, M.","s.n.","1977","06",NA,NA,"Espanha","Sevilla","Canal de Drenaje",NA,NA,NA,"29S QA49. nº 2088EV. Marisma","HAS0082765","Castroviejo, S.","Aznalcázar",NA,NA,NA,NA,NA,NA,NA,"subsp. drepanensis",NA,NA,NA,NA,NA,NA,NA
"181","2020-08-26 10:50:36-03","MCN-FZBRS","HAS","82765","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Potamogetonaceae","Ruppia","maritima","Ruppia maritima subsp. drepanensis","(Tin.) Maire & Weiller","Costa, M.","s.n.","1977","06",NA,NA,"Espanha","Sevilla","Canal de Drenaje",NA,NA,NA,"29S QA49. nº 2088EV. Marisma","HAS0082765","Castroviejo, S.","Aznalcázar",NA,NA,NA,NA,NA,NA,NA,"subsp. drepanensis",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-21 10:18:42-03","IBt","SP","224744","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ogawa, S; et al.","328","1983","09","04",NA,"Japão","Honshu",NA,NA,NA,NA,NA,"SP044887",NA,"Aomori",NA,NA,"SP044887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-21 10:18:42-03","IBt","SP","108454","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Leonard, SW; et al.","1884","1968","08","06",NA,"Estados Unidos","North Carolina",NA,NA,NA,NA,NA,"SP044884","Haynes, RR","Tyrrell",NA,NA,"SP044884",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:18:42-03","IBt","SP","130142","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Kause, I; Seikkula, E","s.n.","1971","08","22",NA,"Finlândia","Satakunta",NA,NA,NA,NA,NA,"SP044883","Haynes, RR","Luvia",NA,NA,"SP044883",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:18:42-03","IBt","SP","169691","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Latz, PK","8463","1980","07","07",NA,"Austrália","Northern Territory",NA,NA,NA,NA,NA,"SP044882","Haynes, RR","Alice Springs","130.083333","-20.2","SP044882",NA,NA,"130.083333","-20.2",NA,"1989",NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:18:42-03","IBt","SP","66860","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Taylor, TMC; Szczawinski, AF","328","1958","07","03",NA,"Canadá","British Columbia",NA,NA,NA,NA,NA,"SP044885","Haynes, RR","Kyuquot",NA,NA,"SP044885",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:18:42-03","IBt","SP","66996","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","MacKeever, FC","464","1960","08","19",NA,"Estados Unidos","Massachusetts",NA,NA,NA,NA,NA,"SP044886","Haynes, RR","Nantucket",NA,NA,"SP044886",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:18:42-03","IBt","SP","67430","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ashlee, TR","s.n.","1957","08","19",NA,"Canadá","British Columbia",NA,NA,NA,NA,NA,"SP044888","Haynes, RR",NA,NA,NA,"SP044888",NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:18:42-03","IBt","SP","119856","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Hoehne, W","5558","1964","02","02",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"SP044881","Haynes, RR","Guarapari","-40.5110015869141","-20.6580009460449","SP044881","28401","auto",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:18:42-03","IBt","SP","139120","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Abreu, LC","6","1974","02","02",NA,"Brasil","Paraíba","Rio Namumbuca",NA,NA,NA,NA,"SP044880","Haynes, RR","Campina Grande","-35.8810997009277","-7.23055982589722","SP044880","41577","auto",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
