"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount"
"1556","2021-02-08 12:42:57-03","UFRGS","ICN","149381","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Hatschbach, G; Hatschbach, G; Silva, JM","2002","05","21","Brasil","MS","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"Doação MBM.; Árvore, 5m, flor creme.; Cerrado; transição para mata.","ICN00014377","ICN00014377 ICN00014377_1",NA,NA,NA,"73266","Rod. MS-270 próximo do córrego Três Morros",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"1557","2021-02-08 12:42:57-03","UFRGS","ICN","170091","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Kinupp, VF","1998","07","08","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Permuta FUEL 37581; Árvore, 5m altura, botões creme-esverdeados, flores creme-amareladas.; Borda da mata.","ICN00014378","ICN00014378",NA,NA,NA,"1102","Fazenda Leque/Embrapa",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"1558","2021-02-08 12:42:57-03","UFRGS","ICN","068698","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Conceição, CA","1983","06","27","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Doação da Fundação Universidae Federal de Mato Grosso do Sul, Flora do Pantanal; Árvore de pequeno porte 2-3 m, com flores amarelas","ICN00014352","ICN00014352 ICN00014352_1",NA,NA,NA,"1428","margem direita do Rio Paraguai prox. Fazenda Rabicho",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"1559","2021-02-08 12:42:57-03","UFRGS","ICN","165538","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Caxambu, MG; et al.","2008","11","05","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"doação HCF 7240; frutos imaturos verdes, árvore ca. 10 m; relevo plano","ICN00014373","ICN00014373 ICN00014373_1",NA,NA,NA,"2322","margens do Rio MIranda Passo do Lontra",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"1560","2021-02-08 12:42:57-03","UFRGS","ICN","149359","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Hatschbach, G; Hatschbach, G; Ribas, OS","2002","05","18","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Doação MBM.; Árvore, 5m, flor creme.; Margem do rio.","ICN00014376","ICN00014376 ICN00014376_1",NA,NA,NA,"73129","Passo do Lontra",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"1561","2021-02-08 12:42:57-03","UFRGS","ICN","165546","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Silva, JM; Brabosa, E","2006","06","18","Brasil","MS","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"doação MBM; árvore, 5m, flor creme; solo pantanoso","ICN00014372","ICN00014372 ICN00014372_1",NA,NA,NA,"4983","Rodovia Miranda- Corumbá km 668",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA
"1562","2021-02-08 12:42:57-03","UFRGS","ICN","172482","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Silva, EA; Dias, MC","1986","10","22","Brasil","PR","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"Doação FUEL 3589; Árvore 10-12m altura, flores creme-esverdeadas.; Caminho da mata.","ICN00014356","ICN00014356 ICN00014356_1",NA,NA,NA,"64","Sítio do Salto.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"1563","2021-02-08 12:42:57-03","UFRGS","ICN","048891","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Sobral, M","1981","01","23","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,"ICN00014366","ICN00014366",NA,NA,NA,"650",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA
"1564","2021-02-08 12:42:57-03","UFRGS","ICN","101699","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Coelho, GC","1992","10","30","Brasil","RS","Ilópolis","-52.1241989135742","-28.926700592041",NA,NA,NA,"ICN00014360","ICN00014360",NA,NA,NA,"165","Junto ao Parque Municipal",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"10694","auto",NA,NA,NA,NA,NA
"1565","2021-02-08 12:42:57-03","UFRGS","ICN","001080","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Schultz, AR","1947","07","17","Brasil","RS","Santa Rosa","-54.4813995361328","-27.8708000183105",NA,NA,NA,"ICN00014363","ICN00014363",NA,NA,NA,"1080",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"19818","auto",NA,NA,NA,NA,NA
"1566","2021-02-08 12:42:57-03","UFRGS","ICN","047810","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Brack, P","1980","07","12","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,"ICN00014362","ICN00014362",NA,NA,NA,"s.n.","Parque Estadual do Turvo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1567","2021-02-08 12:42:57-03","UFRGS","ICN","086263","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Brack, P; FPET; et al.",NA,NA,NA,"Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"Árvore; flores em botão.; Em interior de mata.","ICN00014375","ICN00014375",NA,NA,NA,"1513","Parque est. do Turvo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1568","2021-02-08 12:42:57-03","UFRGS","ICN","046328","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Smith, B; Klein, RM","1964","12","15","Brasil","SC","Catanduvas","-51.6617012023926","-27.0706005096436",NA,NA,"Na mata","ICN00014367","ICN00014367",NA,NA,NA,"13945","17 a 19 Km de Joaçaba",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"16067","auto",NA,NA,NA,NA,NA
"1569","2021-02-08 12:42:57-03","UFRGS","ICN","082208","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Pastore, U; Klein, RM","1986","10","23","Brasil","MS","Naviraí","-54.283333","-22.9","-54.283333","-22.9","Doação HRB 21808; Árvore 15m altura, DAP 0,50m, diâmetro da copa 6m.; Floresta Estacional Semidecidual. Submontana, solo arenoso","ICN00014374","ICN00014374",NA,NA,NA,"113","Fazenda Juncal","300","300","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","2021-02-08 12:42:57-03","UFRGS","ICN","082200","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Pastore, U; Klein, RM","1986","10","30","Brasil","PR","Icaraíma","-53.8","-23.516667","-53.8","-23.516667","Doação HRB 21867; Árvore 8m altura, DAP 0,40m, diâmetro da copa 6m; Floresta Estacional Semidecidual. Submontana, solo arenoso","ICN00014361","ICN00014361",NA,NA,NA,"170","Vila Alta, 8km a oeste","420","420","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","2021-02-08 12:42:57-03","UFRGS","ICN","174411","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Molz, M; Mauhs, J",NA,NA,NA,"Brasil","SC","Curitibanos","-50.636667","-27.4575","-50.636667","-27.4575","Árvore 17m altura.","ICN00014368","ICN00014368",NA,NA,NA,"s.n.","Usina Celesc (PHC Pery II), Rio Canoas","850","850","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","2021-02-08 12:42:57-03","UFRGS","ICN","048219","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Pedralli, G","1980","09","11","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Arbusto 1,5m altura; Mata com araucária","ICN00014370","ICN00014370",NA,NA,NA,"s.n.","Mato do IBDF",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"1573","2021-02-08 12:42:57-03","UFRGS","ICN","000560","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Schultz, AR","1947","07","17","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,"ICN00014358","ICN00014358 ICN00014358_1",NA,NA,NA,"560",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1574","2021-02-08 12:42:57-03","UFRGS","ICN","046371","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Pedralli, G","1979","10","04","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,"Árvore 15m altura; Beira de mato","ICN00014364","ICN00014364",NA,NA,NA,"s.n.","Estrada p/ Porto Garcia - Reserva do Turvo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1575","2021-02-08 12:42:57-03","UFRGS","ICN","111806","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Jarenkow, JA","1992","11","26","Brasil","RS","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"Doação PEL 13971; Árvore 16m altura, CAP 173cm, flores verde-amarelas; Em mata de encosta","ICN00014365","ICN00014365",NA,NA,NA,"2223","Linha XV de Novembro",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"19833","auto",NA,NA,NA,NA,NA
"1576","2021-02-08 12:42:57-03","UFRGS","ICN","001707","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Schultz, AR","1958","06","01","Brasil","RS","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,NA,"ICN00014371","ICN00014371",NA,NA,NA,"1707","Fazenda Marim - Cotiporã",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA
"1577","2021-02-08 12:42:57-03","UFRGS","ICN","189474","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Godoy, MB; Verdi, M; Dreveck, S","2007","11","21","Brasil","SC","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,"IFFSC 982/N/23; flor botão floral; FOM","ICN00014379","ICN00014379",NA,NA,NA,"s.n.","Carijós lat. 57713 S long. 7083086 O","845","845","Dicotyledon",NA,"América do Sul",NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA
"1578","2021-02-08 12:42:57-03","UFRGS","ICN","120319","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Sobral, M; Attili, D",NA,NA,NA,"Brasil","SP","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; arvoreta 4m; frutos imaturos.; Arredores do rio Guilherme. Em interior de mata.","ICN00014369","ICN00014369",NA,NA,NA,"7053","Estação Ecológica da Juréia",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"1579","2021-02-08 12:42:57-03","UFRGS","ICN","131413","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Grings, M","2004","01","03","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,"árvore em topo de mata de encosta; ramo com flores, pendentes; flores amareladas.",NA,NA,NA,NA,NA,"s.n.","Logradouro","570","570","Dicotyledon",NA,"América do Sul",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA
"1580","2021-02-08 12:42:57-03","UFRGS","ICN","047809","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P","Brack, P","1980","12","04","Brasil","RS","Tenente Portela","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Parque Estadual do Turvo",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA
"1581","2020-03-04 16:04:45-03","UNESP-IS","HISA","5412","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Baitello,J.B","Noronha,M.R.P et al","1995","08","05","Brasil","São Paulo","Ilha Solteira","-51.3400001525879","-20.4300003051758",NA,NA,"Mata degradada pelo gado com muito angico, algumas perobas.Àrvore, ca 13m, botões verdes.",NA,NA,"1997","03","17","1373","Fazenda São José",NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,"31913","auto","Magnoliopsida",NA,NA,NA,NA
"1582","2021-03-22 16:23:13-03","FEPAGRO","BLA","4606","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","H. Van der Werff","R. Kummrow","1981","09","11","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"Mata secundáriaHabitat: Borda de Campo","BLA004606",NA,NA,NA,NA,"1545","Museu Botânico Municipal",NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"1583","2020-04-30 16:07:07-03","UFMT","CNMT","2608","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Estevan, D.A.","Francisco, E.M.","2000","02","16","Brasil","Paraná","Londrina","-51.233333","-23.383333","51°14'00.0W","23°23'00.0S","Fruto maduro preto. Planta isolada.Doação - Universidade Estadual de Londrina - 43075","CNMT002608",NA,"2004",NA,NA,"346","Campus da Universidade Estadual de Londrina.",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","93018","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Estevan, D. A.","Fadelli, L.","2001","01",NA,"Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,"Árvore, 12 m.; frutos imaturos verde com receptáculo e pedúnculo vermelho. CAP 1,20m. Projeção 8x9m. Planta encontrada no interior e na borda de mata.","HAS0093018",NA,"2004",NA,NA,"304","Fazenda Horizonte",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"1585","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","45728","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P.","Hatschbach, G.","1999","12",NA,"Brasil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,"Árvore odorífera, 15 metros, flor creme. Floresta Atlântica.","HAS0045728",NA,"2014","08","29","69847","Sete Quedas",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"1586","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90371","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Assis, L.C.S.","Silveira, N.; Soares, R.V.","1986","12",NA,"Brasil","Rio Grande do Sul","Barracão","-51.4606018066406","-27.6716995239258",NA,NA,"No mato. Com cerca de 8 metros de altura.","HAS0090371",NA,"2005","03","02","3578","Espigão Alto, fora do Parque Estadual",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"28327","auto",NA,NA,NA,NA,NA
"1587","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","100633","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Molz, M.","Manica, I.",NA,NA,NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"(Projeto Pro-Guaíba).","HAS0100633",NA,"2016","01","12","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA
"1588","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90372","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Pedralli, G.","Camargo, O.R.","1957","05",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"No mato.","HAS0090372",NA,"1983","09","12","s.n.","Estação Experimental de Fruticultura",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA
"1589","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","5998","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Pedralli, G.","Soares, Z.","1980","01",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"Árvore de aproximadamente 15 metros de altura.","HAS0005998",NA,"1980","01","31","s.n.","Parque dos Pinheiros",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA
"1590","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","5925","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Pedralli, G.","Aguiar, L.","1978","05",NA,"Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"Árvore de aproximadamente 15 metros de altura. Coletada em mata.","HAS0005925",NA,"1978","08","04","s.n.","Parque dos Pinheiros",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA
"1591","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","39834","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P.","Mansan, C.","2001","05",NA,"Brasil","Rio Grande do Sul","Machadinho","-51.6678009033203","-27.5669002532959",NA,NA,NA,"HAS0039834",NA,"2014","08","29","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"14933","auto",NA,NA,NA,NA,NA
"1592","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","20488","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P.","Schulz, A.G.","1941","08",NA,"Argentina","Chaco",NA,NA,NA,NA,NA,"Em mata ciliar, canal Barranqueras. Árvore de 8 a 10 m de altura; explorado, madeira valiosa. Intercâmbio com o Herbário A.G. Schulz. N° 2947.","HAS0020488",NA,"2014","08","29","s.n.","Chaco, Puerto Vilelas.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","29161","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez",NA,"Cristóbal, C.L.","1986","11",NA,"Argentina","Formosa","Departamento Formosa",NA,NA,NA,NA,"Selva em galeria.","HAS0029161",NA,NA,NA,NA,"2148","Riacho San Hilario",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90368","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Pedralli, G.","Mattos, J.","1983","08",NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,"HAS0090368",NA,"1985","05","28","24258",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"1595","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90367","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P.","Mattos, J.","1984","04",NA,"Brasil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,"Num capãozinho do viveiro. Árvore com frutos passados.","HAS0090367",NA,"2014","08","29","26291","No viveiro da Prefeitura Municipal - IBDF",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA
"1596","2020-09-08 14:56:11-03","MCN-FZBRS","HAS","90370","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Pedralli, G.","Silveira, N. J. E.","1979","04",NA,"Brasil","Rio Grande do Sul","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,"Planta com cerca de 6 metros de altura. Frutos pretos.","HAS0090370",NA,NA,NA,NA,"22","Estação Experimental",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA
"1597","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","90369","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez",NA,"Silveira, N.","1985","12",NA,"Brasil","Rio Grande do Sul","Veranópolis","-51.5494003295898","-28.9361000061035",NA,NA,"No mato. 15 metros de altura.","HAS0090369",NA,NA,NA,NA,"3038","Parque da Femaçã",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA
"1598","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","23296","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Neves, M.","Abruzzi, M.L.","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"Árvore com cerca de 6 m de altura, em interior de mata. Possui cúpula verde de base avermelhada.","HAS0023296",NA,"1988","06","22","1300","Parque Estadual de Itapuã, Praia de Fora",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"1599","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","23123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Neves, M.","Neves, M.","1987","11",NA,"Brasil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"Exemplar encontrado no interior de mata de restinga. Árvore com cerca de 6 metros de altura. Possui frutos verdes. Pouco numeroso e disperso.","HAS0023123",NA,"1988","05","10","982","Parque Estadual de Itapuã, Praia de Fora",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"1600","2020-08-26 10:49:22-03","MCN-FZBRS","HAS","39640","PreservedSpecimen","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Moraes, P.","Santos, O.","2001","02",NA,"Brasil","Santa Catarina","Piratuba","-51.771900177002","-27.4197006225586",NA,NA,NA,"HAS0039640",NA,"2014","08","29","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"13675","auto",NA,NA,NA,NA,NA
"1601","2018-12-04 20:29:27-02","UNIR","RON","7958","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Estevan, DA","Fadelli, L","2001","01","23","Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,"Árvore, 12m de altura, Fruto imaturo verde com receptáculo e pedúnculo vermelho, CAP 1,20m, Projeção 8x9m, Planta encontrada no interior e na borda da mata.","RON00007958","RON00007958","2004",NA,NA,"304","Fazenda Horizonte",NA,NA,"Angiosperma","Laurales","Southern America",NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"1602","2019-11-21 10:07:29-03","IBt","SP","266160","S","Plantae","Lauraceae","Ocotea","diospyrifolia","Ocotea diospyrifolia","(Meisn.) Mez","Quinet, A","Lima, HC; et al.","1989","04","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.05","-22","-42.05","-22",NA,"SP055078","SP055078","1998","05",NA,"3557","Reserva Ecológica de Macaé de Cima, Nascente do rio das Flores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
