"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2016-09-28 13:08:00-03","NY","NYBG","424408","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"L. R. Landrum","South America","Argentina","Peña Victoria, on Parana River ca. 8 km SW of San Ignacio","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=40122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424408","1987","12","10","Magnoliophyta","Myrtales",NA,NA,"M. L. Kawasaki","5725","Misiones","San Ignacio","-55.58","-27.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","424418","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"W. J. Hahn","South America","Paraguay","Parque Nacional Ybycui","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542552' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424418","1984","04","20","Magnoliophyta","Myrtales","cordata","(Mart.) Spreng.","R. E. Spichiger","2355","Paraguarí",NA,"-55.17","-26.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:30:53-03","UNESP-IBB","BOTU","27107","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pinheiro, M.H.O.",NA,"Brasil",NA,NA,NA,"Cerradão. Planta de 1,5m alt.; flores brancas","BOTU027107","1997","09","23",NA,NA,NA,"(Mart.) Spreng.",NA,"267","São Paulo","Bauru",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:30:53-03","UNESP-IBB","BOTU","17783","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Carmello, S.M.",NA,"Brasil","Gruta da Lapinha, a 10 km do município",NA,NA,NA,"BOTU017783",NA,NA,NA,NA,NA,NA,"Spreng.","Lisboa, M.",NA,"Minas Gerais","Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,"9999","9999","2000","08","07",NA,NA,NA,NA
"48","2021-02-18 09:30:53-03","UNESP-IBB","BOTU","27108","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pinheiro, M.H.O.",NA,"Brasil",NA,NA,NA,"Mata mesófila, borda da mata; flores brancas com pequenas manchas roxas.","BOTU027108","1996","11","05",NA,NA,NA,"(Mart.) Spreng.",NA,"186","São Paulo","Bauru",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:53-03","UNESP-IBB","BOTU","5361","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Meneguim, M.A.",NA,"Brasil","A 4 km da cidade em direção a Rubião júnior",NA,NA,NA,"BOTU005361","1975","10","25",NA,NA,NA,"Spreng.","Lisboa, M.","9","São Paulo","Botucatu",NA,NA,"BOTU005361",NA,NA,NA,NA,"9999","9999","2000","08","07",NA,NA,NA,NA
"50","2021-02-08 11:10:29-03","UNESP-IBB","BOTU","15050","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Bicudo, L.R.H.",NA,"Brasil",NA,NA,NA,"4m de altura, 15cm de circunferência no tronco a 30cm do solo, fruos marrons.","BOTU015050","1985","12","18",NA,NA,NA,"(Mart.) Spreng.",NA,"223","São Paulo","Botucatu","-48.283333","-22.8",NA,NA,NA,NA,NA,"48°17'w","22°48's",NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:10:29-03","UNESP-IBB","BOTU","17647","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ono, E.O.",NA,"Brasil",NA,NA,NA,"Campos rupestres, 1250m de altitude; pétalas brancas","BOTU017647","1989","10","09",NA,NA,NA,"(Mart.) Spreng.",NA,"22","Minas Gerais","Lagoa Santa","-43.6","-19.266667",NA,NA,NA,NA,NA,"43°36'w","19°16's",NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:10:29-03","UNESP-IBB","BOTU","17636","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Amaral Jr., A.",NA,"Brasil",NA,NA,NA,"Campos rupestres, 1250m de altitude;","BOTU017636","1989","10","09",NA,NA,NA,"(Mart.) Spreng.",NA,"38","Minas Gerais","Lagoa Santa","-43.6","-19.266667",NA,NA,NA,NA,NA,"43°36'w","19°16's",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:30:53-03","UNESP-IBB","BOTU","5289","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Garcia",NA,"Brasil","Distrito de Rubião Jr., sopé ao sul do morro da Igreja de Sto Antonio",NA,NA,NA,"BOTU005289","1974","10","15",NA,NA,NA,"Spreng.","Lisboa, M.","18","São Paulo","Botucatu",NA,NA,NA,NA,NA,NA,NA,"9999","9999","2000","08","07",NA,NA,NA,NA
"54","2020-11-13 09:21:05-03","UFRJ","RFA","12249","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"C.M. Rizzini",NA,"Brasil","Serra do Cipó",NA,NA,"Arvoreta campestre, casca grossa, sulcada, pétala alva maculada de violácea no centro","RFA51028","1972","03","05",NA,NA,NA,"Spreng.",NA,NA,"Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:21:05-03","UFRJ","RFA","13245","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"G.G. Hatschbach; P. Pelanda",NA,"Brasil","Serra do Espinhaço",NA,NA,NA,"RFA51027","1971","11","12",NA,NA,"cordata","(Spreng.) Worm.","G.G. Hatschbach","27782","Minas Gerais","Gouveia","-43.7407989501953","-18.4543991088867",NA,"1200","1200","37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:11:09-03","UTFPR","DVPR","2745","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Brigatto, AU; et al.",NA,"Brasil","Canion Guartelá",NA,NA,"Arbusto 1,5m, flores brancas.; Encosto do morro.","DVPR002745","1994","10","08","Magnoliophyta",NA,NA,"(Mart.) Spreng.","Dias, MC","40","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA
"57","2020-12-15 11:14:58-03","FUNED","FUNED-POL","2729","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,NA,"Brasil","Funed/Campo rupestre",NA,NA,NA,"POL002729","1990","07","17",NA,NA,NA,NA,NA,NA,"MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-15 11:14:58-03","FUNED","FUNED-POL","2727","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,NA,"Brasil","Funed/Campo rupestre",NA,NA,NA,"POL002727","1990","07","17",NA,NA,NA,NA,NA,NA,"MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-15 11:14:58-03","FUNED","FUNED-POL","2728","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,NA,NA,"Brasil","Funed/Campo rupestre",NA,NA,NA,"POL002728","1990","07","17",NA,NA,NA,NA,NA,NA,"MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:50:38-03","EAO","IAN","183271","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Souza, VC; Yamamoto, KY; Stelmann, JR","Southern America","Brasil","Rodovia Itararé-Itapeva, próximo a ponte do rio Verde. Área de campo alagável com cerrado adjacente. Cerrado.",NA,NA,"Árvore, ca. 8m de altura, tronco com casca fissurada, pétala alvo-rosadas com manchas púrpura, frutos castanhos.","IAN183271","1994","11","26","Dicotiledônea",NA,NA,"Spreng.","Kawasaki, ML","4575","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,"1994","11",NA,NA,NA,NA,NA
"61","2019-12-04 15:25:58-03","PUCPR","HUCP","10485","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Cervi, AC",NA,"Brasil",NA,NA,NA,NA,"HUCP00019537","1993","11","30","Eudicotiledonea",NA,NA,"(Mart.) Spreng.","Cervi, AC","4197","Paraná","Jaguaraíva",NA,NA,"HUCP00019537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:58-03","PUCPR","HUCP","12007","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Kozera, C",NA,"Brasil",NA,NA,NA,"N° 33695.","HUCP00019485","1997","10","30","Eudicotiledonea",NA,NA,"(Mart.) Spreng.","Uhlmann, A","6385","Paraná","Jaguaraíva",NA,NA,"HUCP00019485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:58-03","PUCPR","HUCP","22574","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Hatschbach, GG; Cervi, AC; Barboza, E",NA,"Brasil","Serra do Cabral",NA,NA,NA,"HUCP00019433","1999","10","21","Eudicotiledonea",NA,NA,"(Mart.) Spreng.","Ribas, OS","69404","Minas Gerais","Joaquim Felício","-44.1721992492676","-17.7574996948242","HUCP00019433",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:58-03","PUCPR","HUCP","10457","S","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Negrelle, RRB",NA,"Brasil","Fazenda Santa Gil",NA,NA,NA,"HUCP00019705","1986","12","17","Eudicotiledonea",NA,NA,"(Mart.) Spreng.","Negrelle, RRB","163","Paraná","Sengés","-49.4636001586914","-24.1128005981445","HUCP00019705",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:25:45-03","UFBA","ALCB","83956","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Gomes, FS","Southern America","Brasil","Serra Geral, Brejinho das Ametistas, caminho para o Bloco III",NA,NA,"de ca 5 m de altura. Folhas coriáceas, discolores . Frutos cápsulas.","ALCB056882","2008","05","22","Dicotyledon",NA,NA,"Spreng.","Guedes, ML; Prates, ARS","14462","Bahia","Caetité","-42.537222","-14.213889",NA,"993","993",NA,NA,"-42.537222","-14.213889","2008","06",NA,NA,NA,NA,NA
"66","2019-10-09 11:25:45-03","UFBA","ALCB","034512","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Ribas, OS; Pereira, LBS","Southern America","Brasil",NA,NA,NA,"Arbusto, 50 cm, flor alva, interior da corola com máculas punctiformes vinosas.","ALCB056883","1996","04","28","Dicotyledon",NA,NA,"Spreng.","Hatschbach, G","1391","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:25:45-03","UFBA","ALCB","036799","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Souza, VC; Yamamoto, K; Stehmann, JR","Southern America","Brasil",NA,NA,NA,"árvore, ca 8 m alt., tronco com casca fissurada, pétala alvo-rosadas com mancha púrpura, frutos castanhos.","ALCB056886","1994","11","26","Dicotyledon",NA,NA,"Spreng.","Kawasaki, ML","4575","São Paulo","Itacararé",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","11",NA,NA,NA,NA,NA
"68","2019-10-09 11:25:45-03","UFBA","ALCB","039181","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Velozo, ES","Southern America","Brasil","Chapada Diamantina, Caminho para Guiné, BR-242 no Km 54.",NA,NA,"pequeno. Folhas coriáceas, levemente discolores, Botões esverdeados, flores com pétalas lilases. Fruto cápsula marrom. Freqüente.","ALCB056871","1998","12","05","Dicotyledon",NA,NA,"Spreng.","Gonçalves, DJP; Shimizu, GH","6213","Bahia","Mucugê","-41.4","-12.95",NA,"1000","1000",NA,NA,"-41.4","-12.95","2014","07",NA,NA,NA,NA,NA
"69","2019-10-09 11:25:45-03","UFBA","ALCB","040537","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Harley, RM; Atkins, S; Saar, E; Passos Júnior, LA; Guedes, ML; Stannard, B","Southern America","Brasil","Chapada Diamantina, Fazenda Fiuza",NA,NA,"1,50 m.; Solo argiloso com seixos.","ALCB056866","1997","02","04","Dicotyledon",NA,NA,"Spreng.",NA,"PCD5074","Bahia","Rio de Contas","-41.866667","-13.45",NA,"1130","1130",NA,NA,"-41.866667","-13.45",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:25:45-03","UFBA","ALCB","040776","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Paraguassu, A; Argôlo, AS; Santos, ES; Hudson, A; Silva, MP da; Andrade, F","Southern America","Brasil","Chapada Diamantina, Morro do Pai Inácio",NA,NA,"5,00 m.; Área antropizada próxima a mata ciliar. Afloramentos rochosos de arenito.","ALCB056881","1995","06","28","Dicotyledon",NA,NA,"Spreng.","França, F; Dias, VB","PCD1971","Bahia","Palmeiras","-41.466667","-12.45",NA,"900","900",NA,NA,"-41.466667","-12.45","1996","05",NA,NA,NA,NA,NA
"71","2019-10-09 11:25:45-03","UFBA","ALCB","040815","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Queiroz, LP de; Hind, DJN; Bautista, HP; M.M. da Silva","Southern America","Brasil","Chapada Diamantina, Três Morros",NA,NA,"7,00 m, copada, tronco suberoso, reto. Folhas coriáceas. Flores com sépalas vináceas, pétalas brancas com grande área central com muitas estrias vináceas. Ocasional.","ALCB056888","1996","11","05","Dicotyledon",NA,NA,"Spreng.","Shimizu, GH; Gonçalves, DJP","PCD&nf;4087","Bahia","Piatã","-42","-13",NA,"1300","1300",NA,NA,"-42","-13","2014","07",NA,NA,NA,NA,NA
"72","2019-10-09 11:25:45-03","UFBA","ALCB","105742","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roque, N; Santana, FA; Alves, M; Hurbath, F","Southern America","Brasil","Serra Geral, Serra do Salto. Trilha do Cascarrento",NA,NA,"ca. 1,2m alt. Folhas discolores. Sépalas verdes a avermelhadas, pétalas alvas com estrias róseas. Frutos maduros castanhos.","ALCB056877","2011","09","16","Dicotyledon",NA,NA,"Spreng.","Gonçalves, DJP; Shimizu, GH","3322","Bahia","Licínio de Almeida","-42.564167","-14.566389",NA,"994","994",NA,NA,"-42.564167","-14.566389","2014","07",NA,NA,NA,NA,NA
"73","2019-10-09 11:25:45-03","UFBA","ALCB","105784","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roque, N; Santana, FA; Alves, M; Hurbath, F; Azevedo, FP","Southern America","Brasil","Serra Geral, Serra do Salto. Riacho Fundo",NA,NA,"ca. 2,5m alt. Folhas discolores. Sépalas verde - vináceas, corola alva com estria lilás. Fruto seco castanho.","ALCB056876","2012","05","10","Dicotyledon",NA,NA,"Spreng.","Azevedo, FP","3490","Bahia","Licínio de Almeida","-42.540278","-14.586389",NA,"849","849",NA,NA,"-42.540278","-14.586389","2012","05",NA,NA,NA,NA,NA
"74","2019-10-09 11:25:45-03","UFBA","ALCB","108059","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roque, N; Stadnik, A; Hurbath, F; Borges, RL; Oliveira, GR de","Southern America","Brasil","Serra Geral, Cascarrento",NA,NA,"ca. 4m de alt, sépalas verdes, corola alva, com estrias vináceas. Frutos passados.","ALCB056875","2012","10","28","Dicotyledon",NA,NA,"Spreng.","Gonçalves, DJP; Shimizu, GH","3799","Bahia","Licínio de Almeida","-42.557778","-14.552778",NA,"1003","1003",NA,NA,"-42.557778","-14.552778","2014","07",NA,NA,NA,NA,NA
"75","2019-10-09 11:25:45-03","UFBA","ALCB","109911","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Alunos de Botânica III","Southern America","Brasil","Mucugê caminho para Igatu.",NA,NA,"Folhas coriáceas, discolores. Fruto cápsula.","ALCB056879","2013","07","27","Dicotyledon",NA,NA,"Spreng.","Guedes, ML","20869","Bahia","Mucugê","-41.366667","-13",NA,NA,NA,NA,NA,"-41.366667","-13","2013","08",NA,NA,NA,NA,NA
"76","2019-10-09 11:25:45-03","UFBA","ALCB","113529","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Keller, HA","Southern America","Argentina","Complejo Club del Rio, cima del peñon de la cruz",NA,NA,"flores rosadas; Pastizal natural arbolado","ALCB056873","2009","11","28","Dicotyledon",NA,NA,"Spreng.","Keller, HA","7747","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:25:45-03","UFBA","ALCB","114552","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Alunos de Botânica BIOC05","Southern America","Brasil","Chapada Diamantina, Caminho para Cachoeira de São Bartolomeu.",NA,NA,"Folhas coriáceas, discolores. Frutos cápsulas lenhosas.","ALCB056863","2014","06","13","Dicotyledon",NA,NA,"Spreng.","Gonçalves, DJP; Shimizu, GH","21802","Bahia","Piatã","-41.8925","-13.015278",NA,"1257","1257",NA,NA,"-41.8925","-13.015278","2014","07",NA,NA,NA,NA,NA
"78","2020-05-19 10:30:59-03","UFBA","ALCB","116653","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","Southern America","Brasil","Caminho para o saco da Onça.",NA,NA,"de ca 8 m de altura. Folhas coriáceas, discolores. Inflorescência terminal, botões verdes, flores de pétalas com máculas róseas. Fruto cápsula madura.","ALCB056874","2014","10","14","Dicotyledon",NA,NA,"Spreng.","Guedes, ML","22454","Bahia","Licínio de Almeida","-42.5525","-14.743889",NA,"859","859",NA,NA,"-42.5525","-14.743889","2014","10",NA,NA,NA,NA,NA
"79","2019-10-09 11:25:45-03","UFBA","ALCB","116837","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","Southern America","Brasil","Caminho para Cascarrento.",NA,NA,"Folhas coriáceas, discolores, face abaxial tomentosa. Inflorescência na porção terminal dos ramos, botões esverdeados, flores com pétalas alvas . Frutos cápsulas.","ALCB056878","2014","10","16","Dicotyledon",NA,NA,"Spreng.","Guedes, ML","22642","Bahia","Licínio de Almeida","-42.540278","-14.586944",NA,"906","906",NA,NA,"-42.540278","-14.586944","2014","10",NA,NA,NA,NA,NA
"80","2019-10-09 11:25:45-03","UFBA","ALCB","49936","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Funch, L; Santos, ES; Paraguassu, A; Silva, MP da; Argôlo, AS","Southern America","Brasil","Chapada Diamantina, Serra da Chapadinha",NA,NA,"8,00 m. Folhas compostas, discolores, crassas. Inflorescência com flores alvas e botões esverdeados. Frutos imaturos verdes. Ocasional.; Terreno plano fraturado, rochoso, com instalação de espécies arbustivas e arbóreas. Afloramento r","ALCB056865","1994","12","29","Dicotyledon",NA,NA,"Spreng.","França, F; Dias, VB","PCD1485","Bahia","Lençóis","-41.416667","-12.45",NA,"950","950",NA,NA,"-41.416667","-12.45","1996","05",NA,NA,NA,NA,NA
"81","2019-10-09 11:25:45-03","UFBA","ALCB","52083","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","Southern America","Brasil","Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossociolog",NA,NA,"7,50 m, terrestre. Folhas coriáceas, discolores. Flores pequenas, róseas, dispostas em cachos pendentes. Frutos tricoca, deiscentes quando maduros marrons, imaturos verdes. Frequente.; Vegetação arbustiva/arbórea, pouco antropizada pe","ALCB056884","2000","02","02","Dicotyledon",NA,NA,"Spreng.","Stradmann, MTS","0605","Bahia","Lençóis","-41.369167","-12.635556",NA,"950","950",NA,NA,"-41.369167","-12.635556","2000","05",NA,NA,NA,NA,NA
"82","2019-10-09 11:25:45-03","UFBA","ALCB","52392","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","Southern America","Brasil","Chapada Diamantina, Assentamento Mocambo, área de reserva",NA,NA,"5,0m. Folhas coriáceas, discolores, pubescentes na face abaxial. Frutos cápsulas marrons.; Substrato pedregoso (lajedo).","ALCB056885","2001","04","30","Dicotyledon",NA,NA,"Spreng.","Guedes, ML","8253","Bahia","Andaraí","-41.246944","-12.906389",NA,NA,NA,NA,NA,"-41.246944","-12.906389","2001","05",NA,NA,NA,NA,NA
"83","2019-10-09 11:25:45-03","UFBA","ALCB","52392","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","Southern America","Brasil","Chapada Diamantina, Assentamento Mocambo,  rea de reserva",NA,NA,"5,0m. Folhas coriáceas, discolores, pubescentes na face abaxial. Frutos cápsulas marrons.; Substrato pedregoso (lajedo).",NA,"2001","04","30","Dicotyledon",NA,NA,"Spreng.","Guedes, ML","8253","Bahia","Andaraí","-41.246944","-12.906389",NA,NA,NA,NA,NA,"-41.246944","-12.906389","2001","05",NA,NA,NA,NA,NA
"84","2019-10-09 11:25:45-03","UFBA","ALCB","61869","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Anjos, BA dos; Guedes, ML; Xavier, AB; et al.","Southern America","Brasil","Chapada Diamantina, Subida para o Pati",NA,NA,"de ca. 4m. Folhas coriáceas, discolores. Fruto cápsula, lenhosa, marrom.","ALCB056889","2003","05","10","Dicotyledon",NA,NA,"Spreng.","Guedes, ML; Anjos, BA dos; Xavier, AB","s/n","Bahia","Andaraí","-41.346111","-12.806389",NA,NA,NA,NA,NA,"-41.346111","-12.806389","2003","05",NA,NA,NA,NA,NA
"85","2019-10-09 11:25:45-03","UFBA","ALCB","67845","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Maliarenko, L","Southern America","Brasil","Chapada Diamantina, São Pedro",NA,NA,"indivíduo 453. Folhas coriáceas, discolores. Fruto cápsula madura.",NA,"2004","09",NA,"Dicotyledon",NA,NA,"Spreng.","França, F","s/n","Bahia","Mucugê","-41.366667","-13",NA,NA,NA,NA,NA,"-41.366667","-13","2008","04",NA,NA,NA,NA,NA
