"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","recordNumber","continentOcean","coordinatePrecision","preparationType","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"182","2019-11-27 13:45:46-03","UFS","ASE","25595","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Gomes, LA","2012","11",NA,"Déda, RM; Santos, E","2012","11","13","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Poço dos bois.","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"ASE0004468","ASE0004468","Arbusto com cerca de 2 m. com flores creme e frutos verdes.; Arbusto com cerca de 2 m. com flores creme e frutos verdes.; Mata Atlântica.","Magnoliophyta",NA,"201","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-27 13:45:46-03","UFS","ASE","5628","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","A.Carvalho","1994","03",NA,"S.C.de Sant'Ana; A.M.de Carvalho; J.G.Jardim; J.Delabie; J.Argolo","1993","10","09","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro, Cerca de 2,0 km do Distrito de Castro, na estrada. Orla da Mata","-37.448333","-11.350833","-37.448333","-11.350833",NA,NA,"ASE0004460","ASE0004460","Árvore. 6. metros. Flores com brácteas amareladas.; Árvore. 6. metros. Flores com brácteas amareladas.","Magnoliophyta",NA,"418","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-27 13:45:46-03","UFS","ASE","6187","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello Silva, R; Landim, M","2000","06",NA,"Landim, M","1995","06","26","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"ASE0004461","ASE0004461","Árvore. 6. m. frutos imaturos (verdes).; Árvore. 6. m. frutos imaturos (verdes).; mata (borda da mata com brejo)","Magnoliophyta",NA,"442","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-27 13:45:46-03","UFS","ASE","36085","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Farias, MCV; Figueiredo, MAM","2015","09","18","Brasil","Sergipe","Brejo Grande","Povoado Brejão dos Negros","-36.2907","-10.2758","-36.2907","-10.2758",NA,NA,"ASE0036570","ASE0036570","Árvore. Botões florais amarelos.; Mata de restinga","Magnoliophyta",NA,"611","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-27 13:45:46-03","UFS","ASE","7744","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"José Elias de Paula","2000","09","14","Brasil","Pernambuco","Cabo","Distrito de Cabo, Area estuarina","-35.0159","-8.166","-35.0159","-8.166",NA,NA,"ASE0004473","ASE0004473","Árvore. 5x0,18. metros. Folha cariácea, flor amarelada, fruto amarelo ouro na maturação, aromático, comestível, cordiforme; madeira leve, raiz extremamente leve.; Árvore. 5x0,18. metros. Folha cariácea, flor amarelada, fruto amarelo o","Magnoliophyta",NA,"3649","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-27 13:45:46-03","UFS","ASE","37701","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Santana, JP","2015","04",NA,"Santana, JP","2015","03","11","Brasil","Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo","-37.1944","-11.0429","-37.1944","-11.0429",NA,NA,"ASE0038778","ASE0038778","Arbusto, 4m, flor amarela. Folhas simples, alternas. Coletada interior do fragmento.; Mata Atlântica.","Magnoliophyta",NA,"580","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-27 13:45:46-03","UFS","ASE","23034","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Lopes, JC","2013","07","16","Santos, LAS; Menezes, IRN","2011","03","22","Brasil","Sergipe","Pacatuba","Povoado Atalho, Próximo ao povoado Ouricuri","-36.651389","-10.453333","-36.651389","-10.453333",NA,NA,"ASE0004467","ASE0004467","Árvore de aproximadamente 3 m de altura, as margens da lagoa. Frutos imaturos verde, com poupa branca internamente. Sementes cremes.; Árvore de aproximadamente 3 m de altura, as margens da lagoa. Frutos imaturos verde, com poupa branc","Magnoliophyta",NA,"521","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-27 13:45:46-03","UFS","ASE","27514","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Lopes, JC","2013","07","16","Oliveira, EVS; Ferreira, ES","2013","02","21","Brasil","Sergipe","Pacatuba","Rebio de Santa Isabel, 3° barreta após a sede.","-36.753056","-10.654722","-36.753056","-10.654722",NA,NA,"ASE0004508","ASE0004508","Arbusto. Cerca de 1 m.; Restinga","Magnoliophyta",NA,"176","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-27 13:45:46-03","UFS","ASE","39921","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Santana Júnior, JA","2018","07","27","Santana Júnior, JA; Neto, AMS; Santos Júnior, JL; Santos, MN; Bomfim, DF; Santos, JB","2017","12","19","Brasil","Sergipe","São Cristóvão","Matinha da UFS, Área alagada; forte influência antrópica; próximo à estação de tratamento da Universidade Federal de Sergipe","-37.61","-10.5537","-37.61","-10.5537",NA,NA,"ASE0041438",NA,"Arbórea, 4-6 m de altura, com tronco cilíndrico, curto, engrossado na base, casca rugosa, grossa, aromática, de coloração clara; Frutos do tipo sincarpo carnosos, de coloração verde-amarelada, com textura lisa em sua casca. Suas folha","Magnoliophyta",NA,"570","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-27 13:45:46-03","UFS","ASE","40159","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Santana Júnior, JA","2018","01","11","Santana Júnior, JA; Santos, MN; Santos Júnior, JL; Barreto, J; Neto, A; Rezendo, IS","2017","12","13","Brasil","Sergipe","São Cristóvão","Matinha da UFS, Próximo à reitoria da UFS","-37.61","-10.55371","-37.61","-10.55371",NA,NA,"ASE0041676",NA,"Arbórea, de 4 a 15 m de altura, com ramos esparramados e castanho-acinzentados com lenticelas; folhas rijas e glabras com pecíolo (haste) cilíndrico, com formato foliar elíptico na base e no ápice acuminado (ponta aguda), com nervuras","Magnoliophyta",NA,"622","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-08-20 10:02:39-03","UNICAMP","UEC","89126","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lobo, PC","1993","11","17","Brazil","Rio de Janeiro","Angra dos Reis","Ponto de Encontro","-44.65","-23.5","-44.65","-23.5",NA,NA,"UEC066123","UEC066123","flor, Árvore 6m, flores.","Magnoliopsida",NA,"29307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-02-10 17:49:12-03","UNICAMP","UEC","131036","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Melo, E; Oliveira, RP; Correia, CMB","1997","01","25","Brazil","Bahia","Itatim","Morro do Bastião, Orla externa da mata da base do Inselberg","-39.6981010437012","-12.7118997573853",NA,NA,"282","282","UEC066120","UEC066120","flor, Arvoreta de ca. 3 m. Folhas membranáceas, levemente discolor. Flores com sépalas coriáceas verdes externamente e creme com mancha triangular vermelha internamente, sépalas coriáceas, amarela externamente, partes reprodutivas aver","Magnoliopsida",NA,"1918",NA,"24374",NA,"auto",NA,NA,NA,NA,NA,NA
"194","2019-08-20 10:02:39-03","UNICAMP","UEC","97055","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lobato, LCB","1994","01","22","Brazil","Pará","Maracanã","Fortalezinha., Vegetação de restinga.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,"UEC066119","UEC066119","Árvore de 3m de altura, botões verdes, flores creme.","Magnoliopsida",NA,"1577",NA,"48335",NA,"auto",NA,NA,NA,NA,NA,NA
"195","2019-08-20 10:02:39-03","UNICAMP","UEC","89115","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Lobão, A","2002",NA,NA,"Melo, E; Souza, WS","1987","03","20","Brazil","Paraná","Paranaguá","Caminho do Belo","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC066125","UEC066125","fruto, Árvore de 6m, frutos verdes com manchas claras, restinga.","Magnoliopsida",NA,"24791",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA
"196","2019-08-20 10:02:39-03","UNICAMP","UEC","54749","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Zachia, RA","1993","07",NA,"Grombone-Guaratini, MT; Silveira, LT","1989","11","29","Brazil","São Paulo","Guarujá",NA,"-46.25","-23.9899997711182",NA,NA,NA,NA,"UEC066121","UEC066121","flor, Árvore, flores esverdeadas e amareladas.","Magnoliopsida",NA,"22847",NA,"18989",NA,"auto",NA,NA,NA,NA,NA,NA
"197","2019-08-20 10:02:39-03","UNICAMP","UEC","56269","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Pontes, AF","2002","03",NA,"Spironelo, WR","1989","11","29","Brazil","São Paulo","Guarujá","Mata de encosta, próximo ao pier.","-46.25","-23.9899997711182",NA,NA,NA,NA,"UEC066126","UEC066126","flor, Árvore +/- 3-4m, flores amarelas e botões verdes.","Magnoliopsida",NA,"22320",NA,"18989",NA,"auto",NA,NA,NA,NA,NA,NA
"198","2019-08-20 10:02:39-03","UNICAMP","UEC","33932","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Figueiredo, N; Rodrigues, RR","1983","01","16","Brazil","São Paulo","Iguape","Est. Ecológica de Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UEC066124","UEC066124","fruto, Árvore 6m, frutos grandes verdes. Mangue.","Magnoliopsida",NA,"14409",NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA
"199","2019-08-20 10:02:39-03","UNICAMP","UEC","106860","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Grecco, MDN; Cardoso-Leite, E; Goldenberg, R","1996","02","07","Brazil","São Paulo","Ubatuba","Ilha Anchieta., Restinga de Praia das Palmas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC066128","UEC066128","fruto, Altura de 3m, frutos imaturos esverdeados.","Magnoliopsida",NA,"34692",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"200","2019-08-20 10:02:39-03","UNICAMP","UEC","90185","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Lobão, A","2002","03",NA,"Leitão Filho, HF","1994","12","15","Brazil","São Paulo","Ubatuba","Ilha Anchieta., Trilha - restinga beira do rio. Mata de restinga.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC066118","UEC066118","flor e fruto, Árvore 5m, flores e frutos, local brejoso.","Magnoliopsida",NA,"32606",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"201","2019-08-20 10:02:39-03","UNICAMP","UEC","67486","S","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Damasceno Junior, GA","1993","11","13","Brazil","São Paulo","Ubatuba","Trilha das três Lagoas, Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC066122","UEC066122","flor, Árvore 2,5m.","Magnoliopsida",NA,"29294",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA
"202","2019-11-19 14:04:30-03","UFRPE","PEUFR","25830","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","R. Mello-Silva",NA,NA,NA,"C. de Caula","1989","10","15","Brasil","Pernambuco","Ilha de Itamaraca","Mangue da Vila velha estação",NA,NA,NA,NA,NA,NA,"PEUFR025830",NA,"Planta de mangue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-19 14:04:30-03","UFRPE","PEUFR","8801","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","P. J. M. Maas","1995","11","16","J. D'Arc; C. de Paula","1988","09","14","Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,"PEUFR008801",NA,"Planta de porte arbustivo; presença de botões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-19 14:04:30-03","UFRPE","PEUFR","21911","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"C. de Caula; F. Tenorio","1989","11","14","Brasil","Pernambuco","Itamaracá","Vila Velha- Linha de Transição","-34.8255996704102","-7.74777984619141",NA,NA,NA,NA,"PEUFR021911",NA,"Coleta. Plantas de Mangue.",NA,NA,NA,NA,"9347",NA,"auto",NA,NA,NA,NA,NA,NA
"205","2019-11-19 14:04:30-03","UFRPE","PEUFR","31173","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","P. Mass","2000",NA,NA,"E.M.N. Ferraz; W. Thomas; M.J.N. Rodal; M. R. Barbosa","2000","03","06","Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.4914016723633","-7.59111022949219",NA,NA,NA,NA,"PEUFR031173",NA,"Árvore com cerca de 20m de altura. Frutos maduros verdes. Ocorrencia: Frêquencia na margem do rio.",NA,NA,"833",NA,"11339",NA,"auto",NA,NA,NA,NA,NA,NA
"206","2019-11-19 14:04:30-03","UFRPE","PEUFR","30506","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","R. Mello-Silva","2002","08",NA,"M.F.A. Lucena","1999","05","16","Brasil","Pernambuco","Tamandaré","Loteamento Estrela do mar. Vegetação arbustiva restinga.","-35.1046981811523","-8.75971984863281",NA,NA,NA,NA,"PEUFR030506",NA,"Árvore com cerca de 7m de altura folhas coriáceas, brilhantes.",NA,NA,"752",NA,"16930",NA,"auto",NA,NA,NA,NA,NA,NA
"207","2020-07-02 18:00:21-03","UFPB","JPB","23157","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Pontes, AF","1998","01","31","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","21","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-02 18:00:21-03","UFPB","JPB","23215","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Alves, RRN","1997","09","25","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-02 18:00:21-03","UFPB","JPB","23216","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Alves, RRN","1997","09","25","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","16","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-04 17:57:57-03","UFPB","JPB","23689","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Alves, RRN","1997","07","25","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","15","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-06-25 21:38:10-03","UFPB","JPB","18329","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Moura, OT","1991","11","03","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","706","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-04-22 16:17:13-03","UFPB","JPB","49115","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Gadelha Neto, PC","2012","01","03","Brasil","Paraíba","João Pessoa","Jardim Botânico, Trilha do Bambuzal. Substrato areno-argiloso.","-34.866667","-8","-34.866667","-8",NA,NA,"JPB0049115",NA,"; HABITAT: Mata Ciliar; DESC: Árvore de ramos glabros, lenticelados. Folhas simples, cartáceas. Fruto sincarpico, obovado, não muricado. Vegetando as margens do Rio Jaguaribe.","Angiosperma","Dicotyledon","3139","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-04-22 16:17:13-03","UFPB","JPB","38056","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Gadelha Neto, PC; Lima, IB; Pontes, RA; Lima, RS; Silva, CS","2007","10","18","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Argiloso","-34.978633","-6.493619","-34.978633","-6.493619",NA,NA,NA,NA,"; DESC: Árvore de folhas simples, cartácea e margem plana, glabra. Fruto obovado não muricado.","Angiosperma","Dicotyledon","1921","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-04-22 16:17:13-03","UFPB","JPB","38944","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Gadelha Neto, PC; Lima, IB; Silva, CS","2008","02","20","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Areno-argiloso","-34.978633","-6.493617","-34.978633","-6.493617",NA,NA,NA,NA,"; HABITAT: Restinga; DESC: Árvore de ramos glabros, lenticelados. Folhas com pecíolo cilíndrico. Fruto sincárpico não muricado.","Angiosperma","Dicotyledon","2105","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-04-22 16:17:13-03","UFPB","JPB","39626","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Lima, RB; Araújo, CMLR; Freitas, GB; Miranda, CAB de","2008","04","26","Brasil","Paraíba","Baía da Traição","Aldeia São Miguel","-34.935556","-6.688333","-34.935556","-6.688333",NA,NA,NA,NA,"; DESC: Arvoreta com 3-4 m de altura. Fruto imaturo verde. As margens de curso d'água.","Angiosperma","Dicotyledon","2286","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-05-27 09:24:50-03","UFPB","JPB","41478","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Araújo, CMLR","2008","07","24","Lima, RB; Pessoa, MC; Brito, MFM","2008","07","11","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Loteamento Barra de Jacumã","-34.9075","-7.276667","-34.9075","-7.276667","112","112",NA,NA,"; HABITAT: Mata de Tabuleiro; DESC: Árvore com 4 m de altura. Botões florais verdes com tons acastanhados.","Angiosperma","Dicotyledon","2449","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-05-26 18:58:03-03","UFPB","JPB","4455","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Moura, OT","1980","01","05","Brasil","Paraíba","João Pessoa","Rio Jaguaribe na mediação do conjunto Castelo Branco","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","6","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-05-27 09:24:50-03","UFPB","JPB","45482","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Araújo, AAM","2009","09","14","Araújo, AAM; Araújo, CMLR; Brito, MFM; Santiago, C","2009","09","11","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Barra de Jacumã","-34.801917","-7.365583","-34.801917","-7.365583",NA,NA,NA,NA,"; DESC: Árvore; ca. 3 m de altura; flores cremes; frutos verdes.","Angiosperma","Dicotyledon","156","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-05-27 09:24:50-03","UFPB","JPB","45603","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Araújo, AAM","2010","05","31","Araújo, AAM; Araújo, CMLR; Brito, MFM","2010","05","28","Brasil","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Mata da Chica","-34.9075","-7.26","-34.9075","-7.26","112","112",NA,NA,"; DESC: Árvore; flores esbranquiçadas.","Angiosperma","Dicotyledon","277","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-04-22 16:17:13-03","UFPB","JPB","50479","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Bazante, ML","2016","12","06","Amorim, BS; Araújo, A; Araújo, C; Sampaio, VS; Chagas, MA","2012","01","24","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Mata próximo à Pedra Talhada, interior da mata.","-36.428056","-9.251111","-36.428056","-9.251111",NA,NA,"JPB0050479",NA,"; HABITAT: Floresta Atlântica; DESC: Árvore 12 m alt., frutos verdes.","Angiosperma","Dicotyledon","1411","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-06-04 14:48:40-03","UFPB","JPB","5474","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Agra, MF","1981","12","12","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"; DESC: Flor axilar","Angiosperma","Dicotyledon","361","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-04-22 16:17:13-03","UFPB","JPB","7368","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Miranda, CAB de","1977","09","21","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,NA,"Angiosperma","Dicotyledon","JPB7368","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 17:47:12-03","UFPB","JPB","66231","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Pontes, A F","2020","12","09","Cordula, E,","2020","12","09","Brasil","Paraiba","Lucena",NA,"-34.8689002990723","-6.9002799987793",NA,NA,NA,NA,NA,NA,"; DESC: Fruto maduro e amarelado. Folhas verdes. Aromatico adocicado do fruto. Tom mais clato da folha ventral","Angiosperma","Dicotyledon",NA,"Southern America","14386",NA,"auto",NA,NA,NA,NA,NA,NA
"224","2020-07-09 17:56:19-03","UFPB","JPB","26085","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.",NA,NA,NA,NA,"Quirino, MR","2000","03","25","Brasil","Paraíba","Bayeux",NA,"-34.932201385498","-7.125",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","JPB26085","Southern America","5601",NA,"auto",NA,NA,NA,NA,NA,NA
"225","2020-04-22 16:17:13-03","UFPB","JPB","24503","PreservedSpecimen","Plantae","Annonaceae","Annona","glabra","Annona glabra","L.","Mello-Silva, R","2001","07",NA,"Moura, ACA","1996","09","23","Brasil","Paraíba","Cabedelo","Restinga de Intermares","-34.8339004516602","-6.98111009597778",NA,NA,NA,NA,NA,NA,"; DESC: Flor creme","Angiosperma","Dicotyledon","154","Southern America","13213",NA,"auto",NA,NA,NA,NA,NA,NA
