"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","previousCatalogNumber","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"365","2020-07-23 12:23:14-03","CEPLAC","CEPEC","104980","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"Fotes, A. M.","19","1982","06","08",NA,"Brasil","São Paulo","SÃO PAULO","Jardim Botânco de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Sem Informação",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-07-23 12:23:14-03","CEPLAC","CEPEC","66196","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"W. Hoehne","6096","1990","08","31",NA,"Brasil","Rio de Janeiro","rio de janeiro","Marambaia, estrada Niteroi/Friburgo, k. 22.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"I. Cordeiro",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1965",NA,NA
"367","2020-11-19 14:06:34-03","Unimontes","MCMG","6018","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.(A.)","Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793",NA,NA,"Mata Atlântica",NA,NA,NA,NA,"33524","auto","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-12-20 18:46:51-03","UFSJ","HUFSJ","1649","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Sobral, M; Passos, R; Pinheiro, C; Silva, DM","13619","2010","08","19",NA,"Brasil","Minas Gerais","Ritápolis","Floresta Nacional de Ritápolis","-44.277128","-21.057228","921",NA,"Arbusto 2 m, em beira de mata; flores brancas.","HUFSJ001649","HUFSJ001649_v00 HUFSJ001649_v01","Sobral, M","921",NA,NA,"-44.277128","-21.057228","2011",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-02-27 14:03:41-03","UFSJ","HUFSJ","5500","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Sobral, M","15453","2013","06","22",NA,"Brasil","Minas Gerais","Lavras","BR- 265, junto ao Ribeirão Limeira.","-44.916","-21.276083","877",NA,"Arbusto 3 m; flores com corolas brancas e estames amarelados.","HUFSJ005500",NA,"Sobral, M","877",NA,NA,"-44.916","-21.276083","2013",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-02-27 14:03:41-03","UFSJ","HUFSJ","629","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Quinelato, M","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro",NA,NA,NA,NA,"Planta de aproximadamente 3m de altura. As flores são brancas, sem cheiro e muito pilosas. Encontrada na região basal da serra em locais frescos dentro de grotas próximo a córregos.","HUFSJ000629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-04 17:30:55-03","UEM","HUEM","487","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","I. Silva; et al.","s.n.","1985","04","30",NA,"Brasil","Paraná","Maringá","Av. São Paulo","-51.9385986328125","-23.4253005981445",NA,NA,"Arbusto com 3 a 4 m. de altura; flores brancas; pelos em todo o caule","HUEM000013009","HUEM000013009","Stehmann, JR",NA,"19250","auto",NA,NA,"2009","07","15",NA,NA,NA,NA,NA,NA
"372","2020-11-04 17:30:55-03","UEM","HUEM","1028","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Bareta, I","s.n.","1987","10","27",NA,"Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,"Planta sub-arbustiva, folhas e caule pilosos; flores brancas-amareladas; folhas com odor desagradável","HUEM000013010","HUEM000013010",NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-11-04 17:30:55-03","UEM","HUEM","11820","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Janunzzi, AM","125","2005","08","17",NA,"Brasil","Paraná","Maringá","Horto de Plantas Medicinais Irenice Silva, UEM","-51.9385986328125","-23.4253005981445",NA,NA,"Arbusto com aprox. 2m. de altura; flores de coloração branca; folhas esbranquiçadas na face abaxial; folhas e caule pilosos; presença de muitas formigas (negras)","HUEM000013011","HUEM000013011","Janunzzi, AM",NA,"19250","auto",NA,NA,"2005","08",NA,NA,NA,NA,NA,NA,NA
"374","2021-03-10 11:38:59-03","UNILA","EVB","4467","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Huergo, E.M.","183","2021","02","10",NA,"Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista da Itaipu. Próximo ao trilha dos sentidos (paladar).","-54.550556","-25.448056",NA,NA,NA,"EVB004467",NA,"Huergo, E.M.",NA,NA,NA,"54º33'2''W","25º26'53''S","2021","02","11",NA,NA,NA,NA,NA,NA
"375","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM000935313","S","Plantae","Angiosperm",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, Gert - MBM, Museu Botânico Municipal - Museu Botânico Municipal; Armando Carlos Cervi;","57927","1992","10","10",NA,"Brasil","Minas Gerais",NA,"Rod. BR-116, próximo ao Rio Pombas.",NA,NA,NA,NA,NA,NA,NA,"L.L.Giacomin",NA,NA,NA,NA,NA,"2013","02",NA,NA,"NHMUK:ecatalogue:4340411",NA,NA,NA,NA
"376","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM000849480","S","Plantae","Angiosperm",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","4404","1930","02","25",NA,"Brasil","Minas Gerais",NA,"Viçosa, Viçosa, Agricultural College lands, near western boundary",NA,NA,NA,NA,NA,NA,NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,NA,NA,"2002",NA,NA,NA,"NHMUK:ecatalogue:5449794",NA,NA,NA,NA
"377","2016-08-23 11:00:35-03","NHMLondon","NHM-LONDON-BOT","BM000934995","S","Plantae","Angiosperm",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Friedrich Sellow; b.1789; d.1831; Sellow","140","1815",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ad89bbf3c422e60d987d9d5d32d16f925d957f7a/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Sandra (Sandy) Diane Knapp; b.1956; S.Knapp",NA,NA,NA,"-53.08982","-10.773109","2007",NA,NA,NA,"NHMUK:ecatalogue:480984","Syntype",NA,NA,NA
"378","2016-08-23 10:23:10-03","NHMLondon","NHM-LONDON-BOT","BM000935453","S","Plantae","Angiosperm",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","George Gardner; b.1812; d.1849; Gardner","5045","1840","10","01",NA,"Brasil","Minas Gerais",NA,"near Sao Caetano",NA,NA,NA,NA,NA,NA,NA,"L.L.Giacomin",NA,NA,NA,NA,NA,"2013","01",NA,NA,"NHMUK:ecatalogue:5451326",NA,NA,NA,NA
"379","2020-12-16 08:42:27-03","Fiocruz","FIOCRUZ-CBPM","410","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Monteiro, S.","432","2009","08","18",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Curicica. Área 3 do Exército, dentro da comunidade.Área verde, Bosque dos Eucaliptos perto do bar/sacolão.","-43.207778","-22.903333",NA,NA,"Subarbusto ca. 1,5 m. de altura, folhas discolores verde oliva, na parte abaxial esbranquiçada com pilosidade, com flor branca e anteras amarelas.","CBPM00000410",NA,NA,NA,NA,NA,"43º12'28''W","22º54'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2016-12-19 13:51:34-02","PERD","PERD","898","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pivari, MO; Oliveira, VB; Costa, FM; Santos, MA; Tavares, G","1278","2009","05","18",NA,"Brasil","Minas Gerais","Timóteo","Parque Estadual do Rio Doce","-42.521389","-19.554167","220",NA,"Arbusto na mata ciliar do Rio Doce. Pétalas brancas, tricomas marrons.",NA,NA,"Pivari, MO","220",NA,NA,"-42.521389","-19.554167","2009","05","18",NA,NA,NA,NA,NA,NA
"381","2020-11-12 17:03:38-03","UEL","FUEL","42287","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Caxambu, MG","1156","2006","07","29",NA,"Brasil","Minas Gerais","Boa Esperança","Fazenda Campo Alegre","-45.5657997131348","-21.0900001525879","815",NA,NA,NA,NA,"Barbosa, E; Cordeiro, J","815","37175","auto",NA,NA,"2007","05",NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:11:04-03","UnB","UB","19672","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, CSP; Romero-Silva M.G. (D. Mariinha)","32","2006","01","11","Southern America","Brasil","Goiás","Ouro Verde de Goiás","Rua das Flores. Quintal domiciliar.","-49.2","-16.216667","938",NA,"Arvoreta. 3 m de altura, ramos recobertos por tricomas longos, abundantes e pardacentos. Folhas discolores, sendo a face abaxial acinzentada. Flores brancas. Fruto tipo baga com conteúdo líquido. Indivíduo em floração e frutificação (frutos verdes).",NA,NA,"Silva, CSP","1140",NA,NA,"-49.2","-16.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 15:11:04-03","UnB","UB","90384","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Teixeira, A","s.n.Arbust","1982","12","15","Southern America","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,NA,"Carvalho, LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:11:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Irwin, HS; Harley, RM; Onishi, E","29639","1971","02","02","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço, ca. 3 Km N of Mariana, road to Santa Bárbara",NA,NA,"1500",NA,"Tree ca. 6 m x 10 cm. Corolla white; stamens yellow. Fruit brown - violet; Hills with iron - rich canga soil",NA,NA,"Carvalho, LFd'A","1500",NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:11:04-03","UnB","UB","171405","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krieger, PL","9943","1971","02","06","Southern America","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,"Diurético.; Arbusto, folhas brancas na face dorsal. Pêlos brancos no caule e na inflorescência. Fl. brancas.; Beira da mata.",NA,NA,NA,NA,"14056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:11:06-03","UnB","UB","22494","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Solanaceae","Solanum","jubatum","Solanum jubatum","Willd. ex Roem. & Schult.","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.43","2005","07",NA,"Southern America","Brasil","Maranhão","Barão de Grajaú",NA,"-43.0242004394531","-6.75639009475708",NA,NA,"Arbusto 5m x 29cm; .",NA,NA,"Gomes, BM",NA,"61445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-05-06 12:02:33-03","UFU","HUFU","45865","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Damasceno, A.A.","s.n.","2006","02","20",NA,"Brasil","Minas Gerais","Martinésia","A 32 km de Uberlândia, Quintal.",NA,NA,NA,NA,NA,"HUFU00069613","HUFU00069613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-05-06 12:02:33-03","UFU","HUFU","49477","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pereira, J.F.Q.","s.n.","2007","09","26",NA,"Brasil","Minas Gerais","Uberlândia","Distrito de Tapuirama, A 37 km de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"HUFU00069629","HUFU00069629","Pereira, J.F.Q.",NA,"58223","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-05-06 12:02:33-03","UFU","HUFU","52056","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krieger, P.L.","9943","1971","02","06",NA,"Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,"Arbusto. Folhas brancas na face dorsal pêlos brancos no caule e na inflorescência. Flores brancas.; Beira da mata.","HUFU00026150",NA,NA,NA,"14056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-05-06 12:02:33-03","UFU","HUFU","41415","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Paula, F.S.; Barbosa, J.M.","58","2004","02","03",NA,"Brasil","Minas Gerais","Uberlândia","Olhos D'água, Quintal.","-48.2771987915039","-18.9186000823975",NA,NA,"Árvore, 3 metros. Pétalas brancas. Uso medicinal na região.","HUFU00069657","HUFU00069657",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-02-23 13:23:08-03","MN","R-TIPOS","150559","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","caldense","Solanum caldense","Carvalho","Widgren, J.F","s.n.","1845",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"R000150559","R000150559_001 R000150559_002 R000150559_003","Carvalho, L.F.",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,"Holotypus",NA,NA,NA
"392","2021-02-23 13:23:08-03","MN","R-TIPOS","150558","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","caldense","Solanum caldense","Carvalho","Mosén, C.W.H.","4295","1876","02","01",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"R000150558","R000150558_001 R000150558_002 R000150558_003","Carvalho, L.F.",NA,"25710","auto",NA,NA,"1987",NA,NA,NA,NA,"Paratypus",NA,NA,NA
"393","2021-02-23 13:23:08-03","MN","R-TIPOS","6967","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","oliveirae","Solanum oliveirae","Carvalho","Sousa, A.B.","149","1916",NA,NA,NA,"Brasil","Espírito Santo","Mimoso",NA,NA,NA,NA,NA,NA,"R000006967","R000006967_001","Giacomin, L.L.",NA,NA,NA,NA,NA,"2009","12",NA,NA,NA,"Paratypus",NA,NA,NA
"394","2021-03-04 15:46:45-03","IF","SPSF","41657","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","6277","2009","03","03","América do Sul","Brasil","SP","Ribeirão Preto","Estação Ecológica de Ribeirão Preto","-47.844722","-21.220556","605",NA,"COLETA: Floresta Estacional Semidecidual.&nf;Arvoreta 3m; flores brancas.; GEOGRAFIA: Mata Santa Teresa.;",NA,NA,"G.A.D.C. Franco","605",NA,NA,NA,NA,"2009","03","10","Magnoliopsida",NA,NA,NA,NA,NA
"395","2021-03-04 15:46:45-03","IF","SPSF","42319","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","R.T. Polisel & N.M.Ivanaukas & M.C.Assis","724","2008","05","30","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115",NA,"COLETA: Árvore de 7 m. Botões florais cinzas.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,"N.M.Ivanauskas","1115",NA,NA,NA,NA,"2008","06","30","Magnoliopsida",NA,NA,NA,NA,NA
"396","2021-03-04 15:46:45-03","IF","SPSF","47404","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","N.M.Ivanauskas & D.F.Bertani & I.A.Mattos & P.S.Espíndola","6455","2013","05","23","América do Sul","Brasil","SP","Cajuru","Fazenda Santa Carlota","-47.303889","-21.275",NA,NA,"COLETA: Arvoreta de 2 metros de altura.; GEOGRAFIA: Floresta Estacional Semidescidual. Borda do Fragmento. (WGS84, Zona 23K).;",NA,NA,"G.A.D.C.Franco",NA,NA,NA,NA,NA,"2013","06","20","Magnoliopsida",NA,NA,NA,NA,NA
"397","2021-03-04 15:46:45-03","IF","SPSF","54029","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","A.Maruyama & L.Cicco","1240","2018","08","19","América do Sul","Brasil","SP","Cunha","Sítio Vivenda das Meninas","-45.014167","-23.229444","1108",NA,"COLETA: Árvore com aprox. 4 m de altura. Indumentos castanhos.; GEOGRAFIA: Floresta Ombrófila Densa Alto Montana. Estrada do Paraibuna, Km 18.;",NA,NA,"A.Maruyama","1108",NA,NA,NA,NA,"2018","08","26","Magnoliopsida",NA,NA,NA,NA,NA
"398","2021-03-04 15:46:45-03","IF","SPSF","30178","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"M. Kirizawa",NA,"1977","04","08","América do Sul","Brasil","SP","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"399","2021-03-04 15:46:45-03","IF","SPSF","13926","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"A.M.Fortes & S.Romaniuc Neto","19","1982","06","08","América do Sul","Brasil","SP","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"400","2021-03-04 15:46:45-03","IF","SPSF","30427","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cernuum","Solanum cernuum",NA,"J.A.Pastore & C.Moura","1202","2002","09","27","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"401","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","cernum","Solanum cernum","Vell.","Pohl, JBE","s.n.",NA,NA,NA,NA,"?",NA,NA,"Lagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","cernum","Solanum cernum","Vell.","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia australiore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Solanaceae","Solanum","cernum","Solanum cernum","Vell.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"In sylvis caeduis et ad sepes locis montosis lapidosis, apricis ad viam Regiam, prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:45:46-03","UFRGS","ICN","129228","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Domingues, GS","s.n.","2002","07","15","América do Sul","Brasil","RS","Cachoeirinha",NA,"-51.0938987731934","-29.951099395752",NA,NA,"Cultivada em jardim. Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha (em 2002).","ICN00035792",NA,"Giacomin, LL",NA,"9806","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:45:46-03","UFRGS","ICN","063866","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Fernandes, HQB; et al.","357","1982","01","12","América do Sul","Brasil","RJ","Cantagalo","Distrito Boa Sorte, Fazenda do Palmeira","-42.3680992126465","-21.9811000823975",NA,NA,"arbustinho flores brancas, folhas aromáticas; orla da floresta","ICN00035793",NA,"Giacomin, LL",NA,"33898","auto",NA,NA,"2015","07",NA,NA,NA,NA,NA,NA,NA
"406","2020-02-06 10:42:04-03","IBt","SP","119816","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hoehne, W","6096","1965","08","26",NA,"Brasil","Rio de Janeiro","Marambaia",NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro, I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-02-06 10:42:04-03","IBt","SP","488597","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Sobral, M","15453","2013","06","22",NA,"Brasil","Minas Gerais","Lavras","BR-265, junto ao Ribeirão Limeira","-44.916111","-21.276111","877",NA,NA,"SP116154","SP116154","Sobral, M","877",NA,NA,"-44.916111","-21.276111","2013",NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-02-06 10:42:04-03","IBt","SP","453021","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, ACB","3","1999","10","09",NA,"Brasil","Minas Gerais","Delfinópolis","Estância Carmen Sílvia","-46.8539009094238","-20.343900680542",NA,NA,NA,"SP116151","SP116151","Knapp, S; Giacomin, LL",NA,"41380","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-02-06 10:42:04-03","IBt","SP","53976","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krieger, L","1076","1945","06","10",NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"Carvalho, LAF",NA,"36144","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-02-06 10:42:04-03","IBt","SP","30100","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hoehne, FC","s.n.","1910","08",NA,NA,"Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"Feliciano, EA",NA,"36144","auto",NA,NA,"2007","10","18",NA,NA,NA,NA,NA,NA
"411","2020-02-06 10:42:04-03","IBt","SP","48227B","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hoehne, W","s.n.","1943","02","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Morro da Babilônia","-43.2075004577637","-22.9027996063232",NA,NA,NA,"SP116157","SP116157","Feliciano, EA",NA,"57442","auto",NA,NA,"2007","10","18",NA,NA,NA,NA,NA,NA
"412","2020-02-06 10:42:04-03","IBt","SP","270436","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Guerra, TP; Godoi, JV","234","1994","08","15",NA,"Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Calçada do Lorena","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,"Godoi, JV",NA,"15123","auto",NA,NA,"1994","08",NA,NA,NA,NA,NA,NA,NA
"413","2020-02-06 10:42:04-03","IBt","SP","302104","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Silva, EL","291","1996","10","22",NA,"Brasil","São Paulo","Cubatão","Parque Caminhos do Mar, Estrada Velha de Santos","-46.4199981689453","-23.8899993896484",NA,NA,NA,"SP116152","SP116152",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-02-06 10:42:04-03","IBt","SP","175283","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Coleman, JR","641","1978","08","11",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Coleman, JR",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-02-06 10:42:04-03","IBt","SP","159369","S","Plantae",NA,NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Davidse, G; D'Arcy, WG","10514","1976","02","21",NA,"Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Carvalho, LAF",NA,"53584","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
