"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","sex"
"685","2013-11-13 21:57:00-02","MO","MOBOT","2834623","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Miguel Bang","Bang 2246",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"686","2013-12-30 14:25:00-02","MO","MOBOT","2835590","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood",NA,NA,NA,"Felix Woytkowski","Woytkowski 34437","1946","8","26","Peru","Loreto",NA,"Aguaytia. On outskirts of wood.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"180.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"687","2013-12-30 14:24:00-02","MO","MOBOT","2835669","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood",NA,NA,NA,"Felix Woytkowski","Woytkowski 34457","1946","8","30","Peru","Loreto",NA,"Aguaytia. Amongst reeds in a bog on side of river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"180.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"688","2014-04-10 05:40:00-03","MO","MOBOT","2837835","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","C. O'Donell",NA,NA,NA,"Ramón Ferreyra","Ferreyra 3680","1948","6","27","Peru","Junín","Tarma","Entre La Merced y Quimiri. Selva tropical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"689","2009-07-17 10:52:00-03","MO","MOBOT","2837907","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Hólguer Lugo S.","Lugo Sánchez 4159","1974","10","16","Ecuador","Pastaza",NA,"Rio Chillana, ca 15 km north of Puerto Sarayacu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2009-07-17 10:52:00-03","MO","MOBOT","2838795","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin",NA,NA,NA,"Hólguer Lugo S.","Lugo Sánchez 2269","1972",NA,NA,"Ecuador","Napo",NA,"Misahuallí at Río Napo, ca 12km east of Puerto Napo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2009-10-13 14:37:00-03","MO","MOBOT","2838835","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin",NA,NA,NA,"L. van der Hoogte|C. Roersch","van der Hoogte 942","1983","7","6","Peru","Cusco","Calca","Quebrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2009-06-25 13:32:00-03","MO","MOBOT","2838846","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","DF Austin",NA,NA,NA,"William R. Anderson","Anderson 10195","1973","5","12","Brazil","Goiás",NA,"Ca. 17km (straightline) S of Goiás Velho, 6 km NE of Mossamedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"700.00000000","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"693","2020-05-01 10:22:00-03","MO","MOBOT","2839086","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"José Campos de la Cruz","Campos de la Cruz 1043","1988","9","21","Peru","Madre de Dios","Manu","Pakitza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"694","2017-06-16 08:59:00-03","MO","MOBOT","2839641","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Arnaldo López M.","López Miranda 8959","1981",NA,NA,"Peru","Cajamarca","Jaén","Jaén-Bellavista Km. 27. Borde carretera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","3251724","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 11606","1996","4","17","Peru","Loreto","Maynas","Dtto. Indiana. Rio Amazonas; Quebrada de Yanayacu hasta el caserio de Falcon, en terreno bajo inundable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","3277018","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","A. Krapovickas",NA,NA,NA,"Genevieve Bourdy","Bourdy 2159","1998","9","24","Bolivia","Santa Cruz","Cordillera","Aguarati Izozog, estancia del Cerro Colorado, al pie del cerro mismo, 27 km al Sur de la pista de avion de Rancho Viejo.","-62.46666","-19.25",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2009-07-17 10:54:00-03","MO","MOBOT","3304283","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin",NA,NA,NA,"Hólguer Lugo S.","Lugo Sánchez 279","1968","8","12","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2013-11-13 21:27:00-02","MO","MOBOT","3331535","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Henry H. Rusby","Rusby 368","1921","7","25","Bolivia",NA,NA,"Canamina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1371.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2017-06-16 09:04:00-03","MO","MOBOT","3338543","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Jim Farfán","Farfán 1252","2006","10","23","Peru","Cusco","La Convención","Dist. Vilcabamba, Chuanquiri camino a Riobamba, Bosque secundario","-73.16944","-12.7875",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1009.00000000",NA,NA,NA,NA,NA,"3",NA,NA,NA
"700","2017-06-14 08:57:00-03","MO","MOBOT","3339422","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"L. Cárdenas","Cárdenas 0609","2006","7","22","Peru","Pasco","Oxapampa","Dist. Pozuzo. Sector Huampal. Pan de Azúcar y borde de carretera, cerca a lugar de observación de gallitos de las rocas. Bosque en recuperacio|n e intervenido","-75.58083","-10.18472",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,"3",NA,NA,NA
"701","2013-12-30 14:43:00-02","MO","MOBOT","3400700","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood",NA,NA,NA,"Euler Marín","Marín 1687","1991","10",NA,"Venezuela","Amazonas","Atabapo","5 km al Norte Rio Orinoco. Paisaje de lomeríos entre 16%-30% de pendiente de Litología Granítica.","-64.0333333","2.2333333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"702","2013-11-20 10:06:00-02","MO","MOBOT","3407752","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood",NA,NA,NA,"Juan H. Hunziker|Juan C. Gamerro|D. Rodríguez","Hunziker 12233","1992","2","10","Argentina","Jujuy","Ledesma","Ruta 83, Parque Nacional Calilequa, 7 km al W. del rio Aguas Negras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"930.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"703","2011-06-08 12:20:00-03","MO","MOBOT","3445246","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Manuel Rimachi Y.","Rimachi Y. 11606","1996","4","17","Peru","San Martín","San Martín","Dtto. Indiana. Rio Amazonas; Quebrada de Yanayacu hasta el caserio de Falcon, en terreno bajo inundable, corola morada, camote huasca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2018-04-07 05:24:00-03","MO","MOBOT","3466399","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J. Wood (OXF)",NA,NA,NA,"G.A. Parada|Ivan Linneo|A. Molina O.","Parada-Gutierrez 195","2007","7","25","Bolivia","Santa Cruz","Andrés Ibáñez","Monumento Natural Espejillos entre 500-1100 msnm con bosque hidrofítico chiquitano, Cerrado y sabanas abiertas, y pequeñas áreas con bosque Tucumano-Boliviano con helechos arbóreos.","-63.4463889","-17.8727778",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"705","2017-06-16 09:05:00-03","MO","MOBOT","3482695","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Jim Farfán","Farfán 1700","2007","10","16","Peru","Cusco","La Convención","Distrito Santa Ana, Localidad de Idma, camino a Santi. Áreas de cultivo.","-72.78027","-12.905",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1252.00000000",NA,NA,NA,NA,NA,"6",NA,NA,NA
"706","2017-06-14 09:04:00-03","MO","MOBOT","3490754","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 32395","2007","4","24","Peru","Pasco","Oxapampa","Distrito Villa Rica. Bosque de protección San Matías-San Carlos, Chatarra-Alto Cacazú. Bosque primario residual al borde de carretera.","-75.90638","-10.73166",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"550.00000000","850.00000000",NA,NA,NA,NA,"2",NA,NA,NA
"707","2017-06-14 09:04:00-03","MO","MOBOT","3490805","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Rodolfo Vásquez","Vásquez Martínez 32606","2007","8","9","Peru","Pasco","Oxapampa","Distrito Pozuzo. Parque Nacional Yanachaga-Chemillén, puesto Huampal. Bosque remanente en borde de carretera.","-75.5738889","-10.1830556",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1148.00000000",NA,NA,NA,NA,NA,"1",NA,NA,NA
"708","2008-05-27 22:02:00-03","MO","MOBOT","431268","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","S.S. Renner",NA,NA,NA,"L.B. Holm-Nielsen","Holm-Nielsen 19110","1979","8","13","Ecuador","Napo",NA,"Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.","-77.68333","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2008-05-27 22:02:00-03","MO","MOBOT","431284","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Daniel F. Austin",NA,NA,NA,"B. Løjtnant|Ulf Molau","Løjtnant 13458","1979","5","17","Ecuador","Pastaza",NA,"Montalva, withing the military camp. Fields, hedgerows, and lawns with small ditches.","-76.96666","-2.08333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2015-04-21 10:45:00-03","MO","MOBOT","432260","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"José Asunción Leveau","Asunción Leveau 14","1979","8","8","Peru","Amazonas","Condorcanqui","Monte del isla, la isla 1 km. bajo de La Poza, Río Santiago.","-78.67444","-5.90222",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"180.00000000",NA,NA,NA,NA,"1","3",NA,NA,NA
"711","2013-11-18 14:37:00-02","MO","MOBOT","432369","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Elsa M. Zardini|M. Vera","Zardini 39507","1994","6","16","Paraguay","Central",NA,"Tavarory. 2 km southeast from entrance, on Paraguay River. Gallery forest.","-57.55055","-25.47222",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"908","2",NA,NA,NA
"712","2011-06-08 12:01:00-03","MO","MOBOT","432394","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","A. McDonald (TX)",NA,NA,NA,"José Schunke V.","Schunke Vigo 9751","1977","6",NA,"Peru","San Martín","Lamas","Distrito Alonso de Alvarado, san Juán de Pacaizapa, km 72, carretera tarapoto Moyobamba.","-76.8","-6.21666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1000.00000000","1050.00000000",NA,NA,NA,"27","5",NA,NA,NA
"713","2014-12-02 20:25:00-02","MO","MOBOT","3420286","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"L.O. Adão Teixeira|et al.","Teixeira 555","1982","5","17","Brazil","Rondônia",NA,"Mpio de Ariquemes, Mineracao Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes. Mata sobre serra, abundancia de pedras, area aberta com total penetracao do sol.","-63.58333","-10.58333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2017-06-16 09:02:00-03","MO","MOBOT","432403","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"José Schunke V.","Schunke Vigo 10502","1978","8","19","Peru","Huánuco","Leoncio Prado","Dtto. José Crespo y Castillo; carretera a Cotomono, cerca a Aucayacu.","-76.11666","-8.95",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"500.00000000","580.00000000",NA,NA,NA,"61","5",NA,NA,NA
"715","2008-05-27 22:02:00-03","MO","MOBOT","432674","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (FAU)",NA,NA,NA,"David N. Smith|Alwyn H. Gentry|Robin Tredwell","Smith 2133","1982","7","16","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo-Juanjui road, 72 km S of Shumanza. Premontane wet forest.","-76.66666","-7.96666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"650.00000000",NA,NA,NA,NA,"82-125","3",NA,NA,NA
"716","2008-05-27 22:02:00-03","MO","MOBOT","432775","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (FAU)",NA,NA,NA,"Alwyn H. Gentry|Ghillean T. Prance","Gentry 16427","1976","6","27","Peru","Junín",NA,"Montayaco, W of San Ramon.","-75.33333","-11.13333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"900.00000000",NA,NA,NA,NA,"1000","1",NA,NA,NA
"717","2008-05-27 22:02:00-03","MO","MOBOT","432830","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy",NA,NA,NA,NA,"Benkt Sparre","Sparre 17479",NA,NA,NA,"Ecuador","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2008-05-27 22:02:00-03","MO","MOBOT","433098","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (FAU) December",NA,NA,NA,"James C. Solomon|Michael H. Nee","Solomon 12706","1984","10","31","Bolivia","La Paz","Nor Yungas","Serranía de Bella Vista, 16 km N of Carrasco (37 km N of Caranavi) on road to Palos Blancos. Montane wet forest. Trees to 25 m, some buttresed trunks.","-67.56666","-15.58333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1500.00000000",NA,NA,NA,NA,"84-112","4",NA,NA,NA
"719","2008-05-27 22:02:00-03","MO","MOBOT","433202","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","P. Wilkin (RNG)",NA,NA,NA,"James C. Solomon|Bruce A. Stein|Marie E. Uehling","Solomon 12005","1984","3","22","Bolivia","La Paz","Nor Yungas","5.2 km N of Yolosa on road to Coroico. Predominantly coffee/citrus/banana fields and disturbed second growth.","-67.71666","-16.18333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1600.00000000",NA,NA,NA,NA,"84-49","4",NA,NA,NA
"720","2008-05-27 22:02:00-03","MO","MOBOT","433258","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. Austin (FAU)",NA,NA,NA,"Alwyn H. Gentry|Camilo Díaz S.|O. L. Phillips","Gentry 63546","1988","7","10","Peru","Pasco","Oxapampa","7 km N of Cacazu, 47 km N of Villa Rica on Carretera Marginal.","-75.08333","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"640.00000000",NA,NA,NA,NA,"88-265","3",NA,NA,NA
"721","2008-05-27 22:02:00-03","MO","MOBOT","433981","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. Austin",NA,NA,NA,"James C. Solomon","Solomon 3361","1977","7","1","Peru","Huánuco",NA,"Tingo Maria. Hills west side of Rio Huauaga.","-75.98333","-9.3",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"700.00000000",NA,NA,NA,NA,"246","3",NA,NA,NA
"722","2008-05-27 22:02:00-03","MO","MOBOT","434390","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (FAU)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|E. J. Kennelly|M. C. Gnerre","Lewis 14189","1988","8","1","Ecuador","Pastaza",NA,"Tsurakú (Pitirishca), km 51 south on road from Puyo to Macas. Vicinity of village, including pastures and mostly disturbed and secondary forests.","-77.8","-1.85",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"800.00000000",NA,NA,NA,NA,"12","2",NA,NA,NA
"723","2011-06-09 17:51:00-03","MO","MOBOT","434429","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. F. Austin (FAU)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 2989","1987","12","12","Ecuador","Napo",NA,"Entre el Río Pucuno y el Cacerío de Guamaní. Bosque primario y borde de carretera. Bosque pluvial Premontano. Carretera Hollín-Loreto-Coca.","-77.43333","-0.76666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1200.00000000",NA,NA,NA,NA,"87-53","3",NA,NA,NA
"724","2008-05-27 22:02:00-03","MO","MOBOT","434516","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (FAU)",NA,NA,NA,"Martín E. Timaná|H. Astete","Timaná 584","1990","7","15","Peru","Cusco","Quispicanchis","Dist. Camanti. Maniri, 8 km oeste de Quincemil. A lo largo de la carretera entre Quince mil y Maniri. Bosque de colinas bajas; muy levemente perturbado; cubierto de neblinas frecuentemente. Principalmente vegetaø ción heliófita.","-70.8","-13.28333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"720.00000000",NA,NA,NA,NA,"3","5",NA,NA,NA
"725","2019-01-02 10:05:00-02","MO","MOBOT","434751","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D. Austin (FAU)",NA,NA,NA,"Percy Núñez V.|W. Duellman|L. Trueb","Núñez Vargas 11116","1989","7","18","Peru","Madre de Dios","Tambopata","Cusco Amazónico Reserve. 15 km NE of Puerto Maldonado in the Madre de Dios River.","-69.05","-12.5333333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"185.00000000",NA,NA,NA,NA,"38","4",NA,NA,NA
"726","2017-06-16 09:03:00-03","MO","MOBOT","434758","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Percy Núñez V.|J. Arque|Flavio Luna","Núñez Vargas 8259","1987","10","16","Peru","Cusco","La Convención","Quillabamba, Mandor.","-72.73333","-12.88333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1200.00000000",NA,NA,NA,NA,"87-33","5",NA,NA,NA
"727","2015-04-21 10:45:00-03","MO","MOBOT","435081","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Thomas B. Croat","Croat 17442","1972","6","31","Peru","Loreto",NA,"Iquitos, west edge of city.","-73.247222","-3.748056",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"225","1",NA,NA,NA
"728","2008-05-27 22:02:00-03","MO","MOBOT","435146","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (USF)",NA,NA,NA,"Thomas B. Croat","Croat 18042","1972","7","11","Peru","Loreto",NA,"Quebrada Shanuce, above Yurimanguas; disturbed forest.","-76.08333","-5.91666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"247","2",NA,NA,NA
"729","2015-04-21 10:44:00-03","MO","MOBOT","435233","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Percy Núñez V.","Núñez Vargas 14107","1991","8","10","Peru","Cusco","Quispicanchis","Hills around Río Araza between Pande Azucar and Quince Mil Airport. Forests 292 km from Cusco.","-70.75","-13.21666",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"643.00000000",NA,NA,NA,NA,"97","2",NA,NA,NA
"730","2015-04-21 10:45:00-03","MO","MOBOT","787173","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Martín E. Timaná","Timaná 867","1990","9","3","Peru","Cusco","Quispicanchis","Camanti, Maniri. Carretera entre camino al Garrote y Puente Maniri. Principalmente bosque heliófito secundario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"720.00000000",NA,NA,NA,NA,"16","7",NA,NA,NA
"731","2013-11-13 21:28:00-02","MO","MOBOT","939339","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","J.R.I. Wood (OXF)",NA,NA,NA,"Timothy J. Killeen|Jean Wellens","Killeen 6343","1994","5","13","Bolivia","Santa Cruz","Velasco","Reserva Forestal Bajo Paraguá. Laja granítica grande cerca de caminos Moira-Cerro Pelao.","-61.4925","-14.60583",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"732","2012-02-05 05:07:00-02","MO","MOBOT","431276","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","Austin, D. F. (FAU)",NA,NA,NA,"Ramón Andrade","Andrade 33117","1980","8","1","Ecuador","Napo",NA,"Right margin of Río San Miguel, upstream from Puerto el Carmen de Putumayo.","-75.86666","0.08333",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2008-10-30 03:33:00-02","MO","MOBOT","805872","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","ramosissima","Ipomoea ramosissima","(Poir.) Choisy","D.F. Austin (ARIZ)",NA,NA,NA,"Marko Lewis","Lewis 38011","1990","11","16","Bolivia","Beni","Gral. Ballivian","Isla de Taita (EBB) - - Estacion Biologica Beni in the savannahs and forest edges of Isla de Taita, 1500 m NE of El Porvenir.","-66.5","-14.5",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"280.00000000",NA,NA,NA,NA,"87","6",NA,NA,NA
