"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"624","2020-09-12 05:00:02-03","US","US","3387148","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","68462","1998","10","12","South America - Neotropics","Brazil","Ubaitaba","Orizó, arredores",NA,NA,NA,NA,"US01875691","US01875691_01 US01875691_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"625","2020-09-12 05:00:02-03","US","US","3359723","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Cremers, G.","G. Cremers, J.-J. de Granville & F. Crozier","13842","1995","3","27","South America - Neotropics","French Guiana",NA,"Mont Grand Matoury, Ile de Cayenne","-52.35","4.86",NA,NA,"US00695021",NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"626","2020-09-12 05:00:02-03","US","US","3435529","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Kupper, W.","M. J. Jansen-Jacobs, B. Welle, P. Haripersaud, O. Muller & M. van der Zee","5697","1999","9","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rewa River, near Corona Falls, Upper Essequibo Region","-58.66","3.16",NA,NA,"US00723691",NA,NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"627","2020-09-12 05:00:02-03","US","US","3204717","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Cremers, G.","G. Cremers & M. Hoff","11353","1990","2","9","South America - Neotropics","French Guiana",NA,"Route de l'Acarouany, Bassin de la Mana","-53.85","5.56",NA,NA,"US00468867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"628","2020-09-12 05:00:02-03","US","US","3138174","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"I. Cordeiro, J. A. Silva, G. T. Prance, O. Huber, J. M. Pires & E. S. Silva","257","1985","7","20","South America - Neotropics","Brazil","Barcelos","Margem do Rio Aracá, pouco abaixo da foz do Rio Jauari","-63.42","0.42",NA,NA,"US01875686","US01875686_01 US01875686_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"629","2020-09-12 05:00:02-03","US","US","1473618","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"B. J. Pickel","2427","1930","9","12","South America - Neotropics","Brazil",NA,"Tapera",NA,NA,NA,NA,"US01875689","US01875689_01 US01875689_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"630","2020-09-12 05:00:02-03","US","US","2169783","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Cowan, R. S.","R. S. Cowan","39000","1954","12","27","South America - Neotropics","Suriname",NA,"Adjoema Kondre Hill #1, road to Adjoema Kondre Village","-54.25","5.6",NA,NA,"US00468874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"631","2020-09-12 05:00:02-03","US","US","3103294","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Feuillet, C.","C. Feuillet","2902","1985","12","1","South America - Neotropics","French Guiana",NA,"Montagne de Kaw, Piste de Degrad Lalanne, Piste Roura/Kaw, PK 27","-52.15","4.55",NA,NA,"US00468871",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"632","2020-09-12 05:00:02-03","US","US","3554761","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"C. Zaandam","BW 6566","1924","8","1","South America - Neotropics","Suriname","Brokopondo","Brownsberg","-55.21","4.88",NA,NA,"US00998661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"633","2020-09-12 05:00:02-03","US","US","3378215","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Clarke, H. D., University of North Carolina (Asheville)","H. D. Clarke","1564","1996","4","3","South America - Neotropics","Guyana","Potaro-Siparuni","Iwokrama Rainforest Reserve; Surama, transect heading NW from Karupukari-Annai road, km 0.8","-59","4.23333",NA,NA,"US00626263",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"634","2020-09-12 05:00:02-03","US","US","3305635","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","3188","1992","10","30","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.08",NA,NA,"US00468865",NA,NA,"150","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"635","2020-09-12 05:00:02-03","US","US","2936791","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lindeman, J. C.","J. C. Lindeman, E. A. Mennega & Students","77 31","1977","2","16","South America - Neotropics","Suriname","Brokopondo","Brownsberg Nature Reserve","-55.21","4.88",NA,NA,"US00468872",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"636","2020-09-12 05:00:02-03","US","US","2514774","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"G. T. Prance & N. Silva","58938","1964","8","29","South America - Neotropics","Brazil",NA,"Between Paragominas and Gurupi, Belém - Brasília, km 161-250",NA,NA,NA,NA,"US01875693","US01875693_01 US01875693_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"637","2020-09-12 05:00:02-03","US","US","1459754","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Killip, E. P.","Ll. Williams","11613","1939","3","28","South America - Neotropics","Venezuela","Bolívar","Temblador, Medio Caura","-64.9","6.98",NA,NA,"US00695019","US00695019_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"638","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Allen, W. C., (UNITED STATES)","T. McDowell, D. Gopaul & J. Bowdre","4212","1991","4","4","South America - Neotropics","Guyana","Barima-Waini","Edge of airstrip, Baramita","-60.4667","7.36667",NA,NA,NA,NA,NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"639","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Dodge, J. E.","K. M. Redden, K. J. Wurdack, A. Rodriguez, C. Perry, P. Ragnauth, H. James & H. Simon","6184","2008","9","26","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","CI concession. Himara Creek to boundary end","-58.105","3.361",NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"640","2020-09-12 05:00:02-03","US","US","2592483","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"W. A. Archer","7691","1942","10","19","South America - Neotropics","Brazil","Belém","South forest of the I.A.N.",NA,NA,NA,NA,"US01875683","US01875683_01 US01875683_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"641","2020-09-12 05:00:02-03","US","US","2949685","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"A. P. Duarte & E. Pereira","4743","1959","4","15","South America - Neotropics","Brazil","Rio de Janeiro","Jacarepaguá, Pau Ferro",NA,NA,NA,NA,"US01875696","US01875696_01 US01875696_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"642","2020-09-12 05:00:02-03","US","US","1055553","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"P. K. Dusén","238","1902","3","30","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US01875690","US01875690_01 US01875690_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"643","2020-09-12 05:00:02-03","US","US","3692765","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"E. Sanoja, J. Ayala & O. Martínez","4005","1993","2","4","South America - Neotropics","Venezuela","Bolivar","Via el Palmar hacia Campamento Rio Grande y alrededores.",NA,NA,NA,NA,"US01908848","US01908848_01","Padre Chieng",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"644","2020-09-12 05:00:02-03","US","US","3205211","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Goldberg, A., (US), NMNH","M. Hoff","5941","1989","11","19","South America - Neotropics","French Guiana",NA,"Saut Takari-Tanté, Bassin du Sinnamary","-52.93","4.61",NA,NA,"US00468864",NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"645","2020-09-12 05:00:02-03","US","US","2788320","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"A. H. Gentry","12555","1974","11","6","South America - Neotropics","Ecuador","Napo","Near turnoff from Coca-Los Aucas Road at Km. 14, road more or less parallelling Napo River.",NA,NA,NA,NA,"US03372880","US03372880_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"646","2020-09-12 05:00:02-03","US","US","3470340","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"M. Plotkin, B. Hoffman, M. G. M. v. Roosmalen & F. Van Troon","1343","1998","7","16","South America - Neotropics","Suriname","Sipaliwini","Sipaliwini Region. Vicinity of Kajana village on Gran Rio.","-55.67","3.58",NA,NA,"US00800091",NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"647","2020-09-12 05:00:02-03","US","US","1483004","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lanjouw, J.","Collector illegible","6788","1925","2","19","South America - Neotropics","Suriname","Brokopondo","Brownsberg, Forest Reserve","-55.21","4.88",NA,NA,"US00468873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"648","2020-09-12 05:00:02-03","US","US","3052899","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"G. T. Prance, A. Fernandes & J. Cardoso","30422","1987","11","11","South America - Neotropics","Brazil",NA,"50 minutes below Tauari","-49.75","-0.8",NA,NA,"US01875687","US01875687_01 US01875687_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"649","2020-09-12 05:00:02-03","US","US","2467312","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Steyermark, J. A., (VEN)","J. A. Steyermark","89080","1961","2","5","South America - Neotropics","Venezuela","Bolívar","Cerro El Picacho, N of Las Nieves & Las Chicharras, 45 km N of Tumeremo, Altiplanicie de Nuria","-61.21","7.61",NA,NA,"US00695020",NA,NA,"600","650",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"650","2020-09-12 05:00:02-03","US","US","1953431","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"R. E. Schultes","8672","1947","9","1","South America - Neotropics","Brazil","Manaus","Estrada do Aleixo, km 5.",NA,NA,NA,NA,"US01875685","US01875685_01 US01875685_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"651","2020-09-12 05:00:02-03","US","US","17254","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US01875697","US01875697_01 US01875697_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"652","2020-09-12 05:00:02-03","US","US","3238947","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"G. Hatschbach & J. M. Silva","48728","1984","12","8","South America - Neotropics","Brazil","Nova Viçosa","87",NA,NA,NA,NA,"US01875692","US01875692_01 US01875692_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"653","2020-09-12 05:00:02-03","US","US","2592484","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"A. W. Archer","7776","1942","11","6","South America - Neotropics","Brazil","Belém","Northeast woods of IAN",NA,NA,NA,NA,"US01875682","US01875682_01 US01875682_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"654","2020-09-12 05:00:02-03","US","US","3285798","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Mori, S. A.","R. Oldeman","B 2211","1969","2","25","South America - Neotropics","French Guiana",NA,"Crique Ipoucin, Approuague, au camp Salvat","-52.28","4.15",NA,NA,"US00468866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"655","2020-09-12 05:00:02-03","US","US","1483278","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"P. K. Dusén","238","1902","3","30","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"US01875698","US01875698_01 US01875698_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"656","2020-09-12 05:00:02-03","US","US","3653784","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Doerga, S.",NA,"18154","2010","3","18","South America - Neotropics","Suriname",NA,"Nassau Mountains, Plateau A",NA,NA,NA,NA,"US01252606","US01252606_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"657","2020-09-12 05:00:02-03","US","US","3494603","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Poncy, O.; Barrabé, L.","O. Poncy, L. Barrabé, P. Petronelli, L. Blanc & J. Jourget","1755","2004","2","26","South America - Neotropics","French Guiana",NA,"Sinnamary, Station de Recherche Expérimental de Paracou. Camp bosquet central","-52.91","5.26",NA,NA,"US00904772",NA,NA,"20","80",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"658","2020-09-12 05:00:02-03","US","US","3523693","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Houchin, R.","M. J. Jansen-Jacobs, J. Behari-Ramdas, A. Grant, G. Ramharrakh, H. ter Steege, O. Bánki, F. Van Troon & R. Ho Tsoi","6213","2003","1","25","South America - Neotropics","Suriname","Marowijne","Nassau Mts., Plateau C","-54.6","4.81",NA,NA,"US00942734","US00942734_01",NA,"500","550",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"659","2020-09-12 05:00:02-03","US","US","2845085","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"N. T. Silva","1217","1968","10","15","South America - Neotropics","Brazil","Almeirim","Rio Jarí, Planalto B.",NA,NA,NA,NA,"US01875719","US01875719_01 US01875719_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"660","2020-09-12 05:00:02-03","US","US","2845084","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"N. T. Silva","1416","1968","11","15","South America - Neotropics","Brazil","Almeirim","Rio Jarí, Planalto B",NA,NA,NA,NA,"US01875718","US01875718_01 US01875718_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"661","2020-09-12 05:00:02-03","US","US","2845078","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","5952","1968","7","13","South America - Neotropics","Brazil",NA,"Basin of Rio Madeira. 0-3 km W of Rio Madeira along Abunã to Rio Branco",NA,NA,NA,NA,"US01875712","US01875712_01 US01875712_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"662","2020-09-12 05:00:02-03","US","US","2845079","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6568","1968","7","27","South America - Neotropics","Brazil",NA,"1 km south of Ribeirão, road Abunã - Guajará-Mirim",NA,NA,NA,NA,"US01875713","US01875713_01 US01875713_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"663","2020-09-12 05:00:02-03","US","US","2845080","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"G. T. Prance, D. Philcox, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","5214","1968","6","25","South America - Neotropics","Brazil",NA,"Between Jaciparaná and Rio Madeira.",NA,NA,NA,NA,"US01875714","US01875714_01 US01875714_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"664","2020-09-12 05:00:02-03","US","US","2845082","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"M. Silva & R. Souza","2238","1969","8","13","South America - Neotropics","Brazil","Santarém","Mujui dos Campos.",NA,NA,NA,NA,"US01875716","US01875716_01 US01875716_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"665","2020-09-12 05:00:02-03","US","US","3260746","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"C. A. Cid Ferreira, J. L. Zarucchi, S. R. Hill, S. R. Hill, B. W. Nelson & J. L. Santos","4129","1983","7","14","South America - Neotropics","Brazil","Maués","Rio Parauarí, margem direita, próximo ao lugar chamado Água Mineral","-57.92","-4.67",NA,NA,"US01875708","US01875708_01 US01875708_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"666","2020-09-12 05:00:02-03","US","US","2845075","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"G. T. Prance, P. Maas, A. A. Atchley, W. C. Steward, D. B. Woolcott & D. F. Coêlho","14447","1971","7","20","South America - Neotropics","Brazil",NA,"Rio Curuquetê, 30 km abive mouth of Rio Coti.",NA,NA,NA,NA,"US01875711","US01875711_01 US01875711_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"667","2020-09-12 05:00:02-03","US","US","3074772","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"O. Huber & S. S. Tillett","6423","1982","5","29","South America - Neotropics","Venezuela","Amazonas","T. F. Amazonas, Dptº Atabapo: Río Puruname (afluente derecho (oriental) del Río Orinoco). Bosque ribereño a aprox. 40 km (en línea recta) desde la boca.","-66.3","3.42",NA,NA,"US00695015","US00695015_01",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"668","2020-09-12 05:00:02-03","US","US","2845083","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"P. B. Cavalcante","2468","1970","2","20","South America - Neotropics","Brazil",NA,"Parque Nacional do Tumucumaque, Rio Parú de Oeste, Missão Tiriyo. Arredores da Missão","-55.75","2.33",NA,NA,"US01875717","US01875717_01 US01875717_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"669","2020-09-12 05:00:02-03","US","US","3035264","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"J. J. Wurdack & L. S. Adderley","43119","1959","6","22","South America - Neotropics","Venezuela","Amazonas","Río Orinoco, Tama-Tama, just above","-65.83","3.15",NA,NA,"US00695016",NA,NA,"125","150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"670","2020-09-12 05:00:02-03","US","US","2819526","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"S. A. Mori, G. T. Prance, R. J. Hill & D. Popp","9213","1977","3","4","South America - Neotropics","Peru","Loreto","Peruvian Amazonia. Department of Loreto. Río Marañon. Río Atacuarí. Vicinity of Isla Tigre, at Colombian border.",NA,NA,NA,NA,"US03372881","US03372881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"671","2020-09-12 05:00:02-03","US","US","2684805","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"W. A. Egler & H. S. Irwin","50972","1961","9","16","South America - Neotropics","Brazil","Macapá","20 minutes downriver from Porto Platón.","-51.37","0.73",NA,NA,"US01875709","US01875709_01 US01875709_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"672","2020-09-12 05:00:02-03","US","US","2800224","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"A. H. Gentry & A. Pinheiro","13113","1974","12","7","South America - Neotropics","Brazil","Belém","IPEAN grounds.",NA,NA,NA,NA,"US01875722","US01875722_01 US01875722_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"673","2020-09-12 05:00:02-03","US","US","2701444","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"J. M. Pires & P. B. Cavalcante","52544","1962","8","21","South America - Neotropics","Brazil","Calçoene",NA,"-50.92","2.5",NA,NA,"US01875723","US01875723_01 US01875723_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"674","2020-09-12 05:00:02-03","US","US","3074771","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.","Steyermark, J. A., (VEN)","O. Huber & S. S. Tillett","6423","1982","5","29","South America - Neotropics","Venezuela","Amazonas","Río Puruname","-66.3","3.41",NA,NA,"US00695014","US00695014_01","Atabapo","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"675","2020-09-12 05:00:02-03","US","US","3035368","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Gouania","frangulifolia","Gouania frangulifolia","(Willd. ex Roem. & Schult.) Radlk.",NA,"J. J. Wurdack & L. S. Adderley","43005","1959","6","16","South America - Neotropics","Venezuela","Amazonas","Santa Barbara, just below; left bank of Río Orinoco",NA,NA,NA,NA,"US00695017",NA,NA,"125","150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
