"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","locality","coordinatePrecision","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"286","2020-06-15 15:30:42-03","UNESP-RC","HRCB","27050","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Nave, A.G.","Ferretti, A.","1996","12","18","Brasil","São Paulo","Cunha","-45.044167","-23.256944","45º02'39W","23º15'25S",NA,NA,NA,NA,"Árvore de 4m; casca grossa, rendilhada, espinhos no caule e nos ramos.","1996","12","18","Núcleo Cunha, Trilha da bacia experimental B à Cachoeira",NA,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-06-15 15:30:42-03","UNESP-RC","HRCB","50140","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Lombardi, J.A.","Lombardi","2008","08","20","Brasil","São Paulo","Jundiaí","-46.933333","-23.216667","46º56'W","23º13'S","800","800",NA,NA,"árvore ca. 3 m, sem folhas, cálice verde-arrozeado, corola vermelha.","2008","08",NA,"Junto ao portão para o clube dos Passarinheiros",NA,NA,NA,NA,"7452",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-06-15 15:30:42-03","UNESP-RC","HRCB","36616","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Martins S.","Carrasco, P.G.","2000","08","06","Brasil","São Paulo","Ilha Comprida","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,NA,NA,"Cor do fruto verde; cor da flor vermelha, ornamental.","2002","01",NA,"Arredores da vila de pedrinhas- cemitério","49747","auto",NA,NA,"172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-06-15 15:30:42-03","UNESP-RC","HRCB","6491","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Martins, M.V.","Garcia, F.C.P.","1986","07","22","Brasil","São Paulo","Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,NA,"Arbusto ou pequena árvore até 2,50m de altura. Flores vermelhas, frutos verdes.","2011","01",NA,"Arredores do Campus Bela Vista","21773","auto",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-06-17 15:25:08-03","UNESP-RC","HRCB","31378","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews ",NA,"Castro, S. L. R.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-06-15 15:30:42-03","UNESP-RC","HRCB","10954","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews.","Martins, M.V.","Garcia, F.C.P.","1989","09","02","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Árvore - 7m de altura, flores vermelhas, frutos verdes.","2011","01",NA,"Picinguaba, trilha do Morro do Corsario","34265","auto",NA,NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-11-24 14:10:51-02","UFLA","ESAL","17955","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,"árvore; 6,m; ;; floresta",NA,NA,NA,"Reserva Indígena do Povo Maxacalis","16711","auto",NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-11-24 14:10:51-02","UFLA","ESAL","15846","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Richieri Sartori","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,NA,NA,"árvore; 3,5 m; ;; floresta",NA,NA,NA,"Bairro dos Farias","17674","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2017-11-24 14:10:51-02","UFLA","ESAL","20650","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","E. Van den Berg; A . C. Silva","Silva, AC; Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,"arvoreta; 5, m; ;; floresta",NA,NA,NA,"Poços de Caldas","23696","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-05-14 15:50:09-03","FUVATES","HVAT","5836","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","E. Freitas","F. Bruxel","2019","09","10","Brasil","Rio Grande do Sul","Lajeado","-51.996389","-29.475556","51º59'47''W","29º28'32''S",NA,NA,"HVAT00005836",NA,"Arbórea","2019","09","10","Jardim do Cedro, próximo ao Wickert vidros. Beira de jardim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2014-11-06 16:17:24-02","UFPB","EAN","5266","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"L. P. Félix; G. V. Dornelas","1990","03","01","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Árvore pequena aculeada, cultivada, frutos enegrecidos na deiscência, sementes escuras com nervação castanho - claro, coleta sem flor.",NA,NA,NA,"CCA - Campus II, UFPB","15425","auto",NA,NA,"2750",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2014-11-06 16:17:24-02","UFPB","EAN","1456","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","J. Rougan",NA,"1955","08","15","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Belas flores ornamentais, flores vermelhas.","1990","05","19",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2014-11-06 16:17:24-02","UFPB","EAN","3121","S","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","L. P. Félix","L. P. Félix; G. V. Dornelas","1986","10","10","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,NA,NA,"Arbóreo, cultivada, flores vermelhas.Habitat: Terrestre","1992","05","13","CCA - Campus II, UFPB","15425","auto",NA,NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-25 10:12:04-03","CVRD","CVRD","6514","PreservedSpecimen","Plantae","Fabaceae","Erythrina","cf. speciosa","Erythrina cf. speciosa","Andrews","Haroldo C. de Lima","Folli, D.A.","2000","05","30","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD006514",NA,"P. 118 - P. 01 <ll>dwc_commonname:</ll> Eritrina rosa","2003","03","08","Área do Arboreto","48094","auto","Magnoliophyta","Fabales","3625","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"300","2020-09-12 05:00:02-03","US","US","2684771","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Margarete","1961","8","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02339293","US02339293_01",NA,NA,NA,NA,"Est. Guanabara, Horto do Museu Nacional.",NA,NA,NA,"Rosales","111215","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","272586","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"N. Silva","1964","7","11","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"US02339303","US02339303_01",NA,NA,NA,NA,"New Brazilian Highways, Itabuna, Rio Branco, felled forest.",NA,NA,NA,"Rosales","58369","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","2643136","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","1966","7","8","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"1000",NA,"US02339306","US02339306_01",NA,NA,NA,NA,"The Planalto do Brasil, gallery margin, adjacent to wet campo, gallery forest, Rio Torto, ca. 10 km. N. of Brasilia, D.F.",NA,NA,NA,"Rosales","18085","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","1280246","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"P. K. Dusén","1910","9","7","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US02339291","US02339291_01",NA,NA,NA,NA,"Brasilienses, Morretes in subpaludosis. [interpreted]",NA,NA,NA,"Rosales","10212","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","2426898","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"H. Veloso",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"US02339302","US02339302_01",NA,NA,NA,NA,"Municipio de Urussuca, Bahia.",NA,NA,NA,"Rosales","03","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","2820582","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Margarete","1961","8","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02339297","US02339297_01",NA,NA,NA,NA,"Est. da Guanabara, Horto do Museu Nacional.",NA,NA,NA,"Rosales","111215","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","920193","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"H. M. Curran","1915","11",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"6",NA,"US02339292","US02339292_01",NA,NA,NA,NA,"Botanical Garden and vicinity.",NA,NA,NA,"Rosales","315","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","2644433","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"E. P. Heringer",NA,NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US02339301","US02339301_01",NA,NA,NA,NA,"Granja do Torto, Brasilia, Brejo.",NA,NA,NA,"Rosales","8885/1079","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","1421583","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"J. W. Harshberger","1927","7","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US02339295","US02339295_01",NA,NA,NA,NA,"Negro Shanty-town, Ipanema.",NA,NA,NA,"Rosales","844","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","2535512","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"-- Reitz & Klein, --","1956","8","3","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"20",NA,"US02339290","US02339290_01",NA,NA,NA,NA,"Piloes, Palhoca, Banhado.",NA,NA,NA,"Rosales","3533","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","2617635","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"J. P. P. Carauta","1969","7","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02339307","US02339307_01",NA,NA,NA,NA,"Municipio de Peuso [interpreted] Alegre, Vilarde Sertaozinho, serra da Pomba.",NA,NA,NA,"Rosales","870","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","2536582","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"G. Hatschbach","1967","7","25","Brazil","Paraná",NA,NA,NA,NA,NA,"10",NA,"US02339288","US02339288_01",NA,NA,NA,NA,"Rio Cambara (Mun. Paranagua).",NA,NA,NA,"Rosales","16798","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","2282890","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Hatschbach, --","1959","8","17","Brazil","Paraná",NA,NA,NA,NA,NA,"3","5","US02339289","US02339289_01",NA,NA,NA,NA,"Mun. Paranagua, Matinhos",NA,NA,NA,"Rosales","6212","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","2643127","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","1965","9","18","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"975",NA,"US02339305","US02339305_01",NA,NA,NA,NA,"The Planalto do Brasil, gallery forest and adjacent marshy campo, Rio Torto, immediately N. of Brasilia, D.F.",NA,NA,NA,"Rosales","8428","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","762526","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"J. N. Rose & P. G. Russell","1915","7","20","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US02339298","US02339298_01",NA,NA,NA,NA,"Nietheroy.",NA,NA,NA,"Rosales","20319","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","2403527","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"-- Reitz & Klein, --","1959","8","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"350",NA,"US02339287","US02339287_01",NA,NA,NA,NA,"Morro Spitzkopf, Blumenau, beira de regato.",NA,NA,NA,"Rosales","8970","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","293110","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Riedel, --","1832","1",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02339299","US02339299_01",NA,NA,NA,NA,"R. Zan",NA,NA,NA,"Rosales","456","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","2820583","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Pessoal do Horto Florestal","1927","6","28","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"US02339296","US02339296_01",NA,NA,NA,NA,"Est. da Guanabara, Horto Florestal (cultivada).",NA,NA,NA,"Rosales","111900","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"318","2020-09-12 05:00:02-03","US","US","2248487","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"M. Barreto","1939","8","21","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02339300","US02339300_01",NA,NA,NA,NA,"Cult. at Estacao Exp.  Bello Horizonte.",NA,NA,NA,"Rosales","8668","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"319","2020-09-12 05:00:02-03","US","US","2643128","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","1965","9","18","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"975",NA,"US02339304","US02339304_01",NA,NA,NA,NA,"The Planalto do Brasil, gallery forest and adjacent marshy campo, Rio Torto, immediately N. of Brasilia, D.F.",NA,NA,NA,"Rosales","8428","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"320","2020-09-12 05:00:02-03","US","US","3251489","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"D. Alvarenga","1992","8","3","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"US02339308","US02339308_01",NA,NA,NA,NA,"Nucleo Bandeirante; Barra do Corrego Riacho Fundo com Corrego Vicente Pires.",NA,NA,NA,"Rosales","0850","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"321","2020-09-12 05:00:02-03","US","US","1829190","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"L. Tatto","1941","6",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US02339294","US02339294_01",NA,NA,NA,NA,"Cult. in the H. Florestal da Gavea.",NA,NA,NA,"Rosales","23","South America",NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"322","2020-09-02 16:27:53-03","Cenargen","CEN","25717","PreservedSpecimen","Plantae","Fabaceae Faboideae","Erythrina","speciosa","Erythrina speciosa","Andrews","M. Ventrichi Martins","Benedito Alísio da Silva Pereira","1995","08","13","Brasil","GO","SAO DOMINGOS","-46.333333","-13.666666","-46.333333","-13.666666","600","600","CEN00025717","CEN00025717","Árvore com ramos compridos espalhados entre as árvores e arbustos da comunidade. Mata parcialmente antropizada. Doação: Herbário da Reserva Ecológica do IBGE.","2018","01",NA,"Estrada Terra Ronca/São Domingos, Km 01.",NA,NA,NA,NA,"2826",NA,"Unicata",NA,NA,NA,NA,"1",NA,NA
"323","2019-12-09 17:29:56-03","UFPR","EFC","4877","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews",NA,"Ziller, S.R.; Maschio, W.","1995","08","02","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004877",NA,"__COMMOM_NAME__: Corticeira de banhado",NA,NA,NA,NA,"24916","auto",NA,NA,"855",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-12-09 17:29:56-03","UFPR","EFC","13233","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Völtz, R.R.","Völtz, R.R.; et al.","2014","10","06","Brasil","Paraná","Curitiba","-49.2404","-25.4481","-49.2404","-25.4481",NA,NA,"EFC013233","EFC013233","Arvoreta 4m alt.; flores escarlates; frutos verdes; borda de capoeira, junto a macega. __COMMOM_NAME__: Mulungo-do-litoral","2014","10","06","Capão do Cifloma",NA,NA,NA,NA,"399",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-12-09 17:29:56-03","UFPR","EFC","4361","PreservedSpecimen","Plantae","Fabaceae","Erythrina","speciosa","Erythrina speciosa","Andrews","Silva, S.M.","Lima, R.X.","1993","06","17","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"EFC004361",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:22:20-03","USP","SPF","105679","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Bastos, EB","1994","09","05","Brasil","São Paulo","Pariquera-Açu","-47.88775","-24.622917","-47.88775","-24.622917",NA,NA,"SPF00105679",NA,NA,"2011","03",NA,"Estação Experimental do IAC",NA,NA,NA,NA,"EBB7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:22:20-03","USP","SPF","122090","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Ferretti, AR","1996","12","18","Brasil","São Paulo","Cunha","-45.044167","-23.256944","-45.044167","-23.256944",NA,NA,"SPF00122090",NA,NA,"2011","03",NA,"Estação Experimental da Serra do Mar, Núcleo Cunha. Trilha da bacia experimental B à Cachoeira.",NA,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:22:20-03","USP","SPF","154436","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Mendonça, FB","2002","09","27","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00154436",NA,NA,"2011","03",NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:22:20-03","USP","SPF","159775","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Mendonça, FB","2003","08","23","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00159775",NA,NA,"2011","03",NA,"Cidade Universitária Armando de Salles Oliveira",NA,NA,NA,NA,"278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-15 18:27:51-03","USP","SPF","225663","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Motta, LB","Furlan, CM","2015","10","25","Brasil","São Paulo","São Paulo","-46.720556","-23.563333","-46.720556","-23.563333","744","744","SPF00225663",NA,"Árvore de até 7 m alt., inflorescência em racemos terminais com flores vermelho vistosas, folhas compostas geralmente trifolioladas. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.","2015","10","30","Cidade Universitária Armando de Salles Oliveira, Próximo à Casa de Cultura Japonesa.",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:22:20-03","USP","SPF","10556","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Hoehne, W","1938","08",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00010556",NA,NA,"2011","03",NA,NA,"53584","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:22:20-03","USP","SPF","78029","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Marchini, S","1993","07","07","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00078029",NA,NA,"2011","01",NA,"Cidade Universitária Armando de Salles Oliveira","53584","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:22:20-03","USP","SPF","177041","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Oliveira, RS","2002","04","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00177041",NA,NA,"2011","03",NA,"Cidade Universitária Armando de Salles Oliveira, CEPEUSP. Velódromo.","53584","auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:22:20-03","USP","SPF","61767","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Vitta, FA","1988","08","25","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00061767",NA,NA,"2011","03",NA,"Cidade Universitária Armando de Salles Oliveira, IBUSP.","53584","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-15 18:27:51-03","USP","SPF","225213","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Oliveira, EC","Oliveira, EC","2012","10","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00225213",NA,"Caída dentro do lago no caminho sentido Sobre-as-Ondas, caiu com ventos fortes no final de semana. Madeira na xiloteca SPFw.","2013",NA,NA,"Cidade Universitária Armando de Salles Oliveira, Instituto de Biociências. Jardim do departamento de botânica.","53584","auto",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-13 11:22:20-03","USP","SPF","176702","PreservedSpecimen","Plantae","Leguminosae","Erythrina","speciosa","Erythrina speciosa","Andrews","Martins, MV","Marchini, S","1993","07","07","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00176702",NA,NA,"2011","03",NA,"Cidade Universitária Armando de Salles Oliveira, Jardim do Departamento de Botânica do Instituto de Biociências da USP.","53584","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
