"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet","relatedCatalogItem"
"315","2020-07-23 12:00:02-03","CEPLAC","CEPEC","142534","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"Sem Informação","Fernandes, M.H.","2014","11","09","Brasil","Bahia","CÂNDIDO SALES","Conglomerado BA_1338-1-5-2","-41.219722","-15.480278","41W13'11","15S28'49",NA,NA,NA,NA,"Duplicatas: RB","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-23 12:00:03-03","CEPLAC","CEPEC","142617","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"Sem Informação","Fernandes, M.H.","2014","12","04","Brasil","Bahia","PORTO SEGURO","Conglomerado BA_1392","-39.419722","-16.560278","39W25'11","16S33'37",NA,NA,NA,NA,"Duplicatas: RB","245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-07-23 12:00:02-03","CEPLAC","CEPEC","36399","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"F. S. Espírito-Santo","A. Gentry","1985","02","08","Brasil","Bahia",NA,"BR-101, próx. ao cruzamento do Rio Aliança.",NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"49960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"318","2020-07-23 12:00:03-03","CEPLAC","CEPEC","36406","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"F. S. Espírito-Santo","A. Gentry","1985","02","08","Brasil","Bahia",NA,"2Km ao N do cruzamento do Rio Pardo.","-39.466667","-15.583333","39W28'0","15S35'0",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pau-d'arco-amarelo, ipê-amarelo-verdadeiro","49954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"319","2020-07-23 12:00:03-03","CEPLAC","CEPEC","44127","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"F. S. Espírito-Santo","L. A. Mattos-Silva","1988","10","26","Brasil","Bahia","CANAVIEIRAS","Estrada Canavieiras/Pimenteiras/Ouricana/Sta. M. Eterna. Ramal entr. 1Km após Pimenteiras à esquerda. Margem do Rio Salsa.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ipê-amarelo, pau-d'arco-amarelo","2613",NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"320","2020-08-11 15:54:03-03","CEPLAC","CEPEC","40633","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus",NA,"F. S. Espírito-Santo","B. A. S. Pereira","1980","03","24","Brasil","Distrito Federal","BRASÍLIA","Reserva Ecologica do IBGE. Abaixo da ponte do Corujão.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Ipê-amarelo, pau-d'arco-amarelo","1135",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"18/03/2011"
"321","2019-11-12 17:14:47-03","URICER","HPBR","579","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","MILESI, T. R.","GHIDINI, M. V.","1985","09","25","Brasil","PR","São José",NA,NA,NA,NA,NA,NA,NA,"HPBR000579",NA,"10m de altura, árvore de ocorrência isolada",NA,NA,NA,NA,NA,NA,NA,"2013","12","03",NA,"1",NA,NA,NA,NA
"322","2019-04-02 09:30:49-03","URICER","HPBR","239","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","VANZO, M. A.","VANZO, M. A.","1984","10","04","Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR000239",NA,"7m de altura, árvore, flores amarelas, folhas compostas, caule rugoso",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"323","2019-11-12 17:14:47-03","URICER","HPBR","2717","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","MILESI, T. R.","PAIM, M. S.","1987","10","26","Brasil","RS","Erechim","FAPES","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR002717",NA,"3m de altura, planta caducifolia, floresce geralmente antes da brotação, flores amarelas",NA,NA,NA,NA,NA,"46790","auto","2013","12","03",NA,"1",NA,NA,NA,NA
"324","2019-11-12 17:14:47-03","URICER","HPBR","6265","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","MILESI, T. R.",NA,NA,NA,NA,"Brasil","RS","Ponte Preta","LINHA QUATRO","-52.4880981445312","-27.6539001464844",NA,NA,NA,NA,"HPBR006265",NA,NA,NA,NA,NA,NA,NA,"8757","auto","2013","12","03",NA,"1",NA,NA,NA,NA
"325","2019-04-02 09:30:49-03","URICER","HPBR","7290","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sand.) Sand.","BUTZKE, A.","BUTZKE, A. et al","1993","11","19","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HPBR007290",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"326","2019-11-13 16:04:31-03","UNISANTA","HUSC","2109","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Martins, S.E.","Lima, E.S.; Martins, S.E.","1999","10","16","Brasil","São Paulo","Bertioga","São Lourenço, Beira de estrada (Rio-Santos)","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Árvore com 6m de altura, flores amarelas, sem folhas; Floresta alta de Restinga úmida","2","Magnoliophyta",NA,NA,NA,"37616","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 16:04:31-03","UNISANTA","HUSC","3912","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Sampaio, P.S.P.; Martins, S.E.","2000","10","24","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55(Rio-Santos) km 211,5. Fazenda família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"Árvore com 4m de altura, flores amarelas, frutos verdes imaturos. Beira de estrada; Restinga","543","Magnoliophyta",NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 16:04:31-03","UNISANTA","HUSC","8474","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Sugiyama, M.","Scolari, G.O.; Nakasato, M.V.","2007","05","06","Brasil","São Paulo","Peruíbe","Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Árvore com 6,81m de altura; Trecho de floresta alta de restinga","58","Magnoliophyta",NA,NA,NA,"21922","auto","2007","08","30",NA,NA,NA,NA,NA,NA
"329","2019-11-13 16:04:31-03","UNISANTA","HUSC","10659","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Scolari, G.O.; Gonzales, P.","2006","08","18","Brasil","São Paulo","Santos","Jardim Botânico Municipal de Santos Chico Mendes.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,"Árvore com aproximadamente 5m de altura. Flores amarelas com odor adocicado.","28","Magnoliophyta",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2016-12-19 13:51:20-02","PERD","PERD","21","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"?",NA,NA,NA,"Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Terreno CAF.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Área degradada.","s.n.",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-11-12 17:00:22-03","UEL","FUEL","34501","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","Almeida, RF","Bertoni, JEA","1986","02","27","Brasil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vassununga","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,"FUEL009951",NA,NA,"439","Tracheophyta","Lamiales",NA,NA,"24893","auto","2010","03","04",NA,NA,NA,NA,NA,NA
"332","2019-11-01 14:55:22-03","UnB","UB","177812","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Soares-Silva, LH","Soares-Silva, LH","2002","01","13","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,"Árvore 13m. Caule castanho, fino, liso com placas finas; súber com embira em forma de papel com estrias concêntricas castanho claro (creme), córtex marfim.; Mata de galeria","1258","Dicotyledoneae",NA,"Southern America",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 14:55:22-03","UnB","UB","118857","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Farias, R","Schiavini, I","1989","08","15","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"Flores amarelas.; Árvore 10m.; Mata de galeria","210","Dicotyledoneae",NA,"Southern America",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 14:55:22-03","UnB","UB","13538","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Walter, BMT; Amaral, AS","1994","08","09","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília. Córrego da Onça","-47.916667","-15.95","-47.916667","-15.95","1060","1060",NA,NA,"Casca branca. Cálice verde com pulvurulência castanha; corola amarela. Tubo interno da corola apresenta em um dos lados listras vermelhas e pelos alvos. Ovário verde; estilete amarelo claro. Filetes cremes na base e amarelos nos 2/3 superiores. Anter","2205","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 14:55:22-03","UnB","UB","20536","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Farias, R","Pott, A",NA,NA,NA,"Brasil","Mato Grosso do Sul","Miranda","Miranda","-56.645","-20.135","-56.645","-20.135",NA,NA,NA,NA,".","7596","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 14:55:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Oliveira, ALR","Moura, EO","2017","09","26","Brasil","Bahia","Serra Dourada",NA,"-43.739722","-12.78","-43.739722","-12.78",NA,NA,"UB0129815","UB0129815","Medições na subunidade completa. Conglomerado BA-832. Subunidade 1. Subparcela 2. Indivíduo 2; Árvore, altura 6,5m, DAP 25cm. Base reta. Casca de cor externa acinzentada, grossa, rugosa; Pastagem. Solo argiloso, marrom","IFN-83215981.2","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"2018","05","21",NA,NA,NA,NA,NA,NA
"337","2019-11-01 14:55:22-03","UnB","UB","20975","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Farias, R","Martin, R","1965","07",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,".","433","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 14:55:22-03","UnB","UB","20976","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Gentry, AH","Heringer, EP","1961","10",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,".","8878","Dicotyledoneae",NA,"Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 14:55:36-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Gentry, A","Ratter, JA; et al.","1976","10","07","Brasil","Distrito Federal",NA,"Fazenda Água limpa (Uni8versity of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower",NA,NA,NA,NA,NA,NA,NA,NA,"Sapling on florr of swanpy gallery forest. Vegetative ecological vouder","3730","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 14:55:36-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Gentry, A","Heringer, EP","1965","08","31","Brasil","Distrito Federal","Brasília","Lado sul da cidade; Jardim Zoológico","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Arbusto de 4 m alt. Flores amarelas","10520","Dicotyledoneae",NA,"Southern America",NA,"70570","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-10-03 10:03:27-03","UFSCar","SORO","1420","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Coelho, S.; Castello, A. C. D.","2012","07","06","Brasil","São Paulo","Sorocaba","Parque Natural Municipal Corredores da Biodiversidade","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"909",NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-05-06 11:54:29-03","UFU","HUFU","2720","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Vargas, B.C.","Schiavini, I.","1989","06","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00002978","HUFU00002978","Árvore, ca. de 15 m.; Mata de galeria.","291",NA,NA,NA,NA,"58223","auto","2008","01","17",NA,NA,NA,NA,NA,NA
"343","2019-05-06 11:54:29-03","UFU","HUFU","68117","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Sampaio, D.S.; Vitorino, L.","2013","10","04","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Plantas coletadas na praça Campo Alegre.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"HUFU00002975","HUFU00002975","Árvore de pequeno porte com flores amarelas e com frutos verdes e glabros.","s.n",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-05-06 11:54:29-03","UFU","HUFU","2291","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Vargas, B.C.","Schiavini, I.","1989","08","15","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Riacho do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00002980","HUFU00002980","Árvore, ca. 10 m. Flores amarelas.; Mata de galeria.","210",NA,NA,NA,NA,"58223","auto","2008","01","17",NA,NA,NA,NA,NA,NA
"345","2019-05-06 11:54:29-03","UFU","HUFU","68116","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Sampaio, D.S.; Vitorino, L.","2013","10","05","Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"HUFU00002974","HUFU00002974","Árvore com flores amarelas e frutos verdes e glabros.","s.n",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-05-06 11:54:33-03","UFU","HUFU","13699","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Mota, A.L.P.","1992","08","31","Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Barra de terra.",NA,NA,NA,NA,NA,NA,"HUFU00003399","HUFU00003399","Flores amarelas.","1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-03 15:27:39-03","MN","R-TIPOS","12385","PreservedSpecimen","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Bureau & K. Schum.",NA,"Glaziou, A.F.M.","1878","08","25","Brasil","Rio de Janeiro","Petrópolis","Serra da Estrela","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"R000012385","R000012385_001",NA,"9533",NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA
"348","2020-08-20 14:56:41-03","UFSC","FLOR","60845","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","Pagnocca, T.S.","Pagnocca, T.S.","2016","08","02","Brasil","Santa Catarina","Florianópolis",NA,"-48.479444","-27.598889","48º28'46''W","27º35'56''S",NA,NA,"FLOR0060845","FLOR0060845","Árvore de 10 a 15 metros de altura, possui folhas opostas e flores amarelas. O fruto é do tipo cápsula, cilíndrico e muito longos","45",NA,"Lamiales",NA,NA,NA,NA,"2016","10","15",NA,NA,NA,NA,NA,NA
"349","2020-08-20 14:56:43-03","UFSC","FLOR","1297","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1966","10","18","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0001297",NA,"arvoreta, flor amarela, 15m altura. Flor da mesma árvore Klein & Souza Sob. 6825a.","6825",NA,"Lamiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-08-20 14:56:43-03","UFSC","FLOR","1298","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","1966","12","22","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0001298",NA,"arvoreta, flor amarela, 15m altura. Folhas colhidas da árvore Klein & Souza Sob. 6825.","6825a",NA,"Lamiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-08-20 14:56:43-03","UFSC","FLOR","2238","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Klein, R.M.","1969","11","19","Brasil","Santa Catarina","Florianópolis","Santo Antônio, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0002238",NA,"árvore, flor amarela, 12m altura. Fruto da mesma árvore sob Klein & Bresolin 8504 (FLOR 2237).","8443",NA,"Lamiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-08-20 14:56:43-03","UFSC","FLOR","2237","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Klein, R.M.; Bresolin, A.","1969","12","17","Brasil","Santa Catarina","Florianópolis","Santo Antônio, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0002237",NA,"árvore, Fruto Imaturo, verde, 12m altura. Mesma planta de Klein 8443 (FLOR 2238).","8504",NA,"Lamiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2018-08-03 22:13:44-03","UFMT","UFMT","1857","S","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Heringer, E.P.","1941","07","19","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental do Café.","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,"Árvore. Flores amarelas.; Beira de estrada. Terra seca.","660",NA,NA,NA,NA,"10350","auto","2008","10","22",NA,NA,NA,NA,NA,NA
"354","2021-03-04 15:43:38-03","IF","SPSF","29201","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","R.F.Almeida","J.B.Baitello","2001","10","31","Brasil","SP","São Paulo","bairro de Vila Rosa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: frente ao Colegio Rui Barbosa&nf;;","1101","Magnoliophyta","Lamiales","América do Sul",NA,"53584","auto","2010","03","04","Magnoliopsida",NA,NA,NA,NA,NA
"355","2021-03-04 15:43:38-03","IF","SPSF","00150","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","R.F.Almeida","M.Koscinski","1937","09","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;","112","Magnoliophyta","Lamiales","América do Sul",NA,"53584","auto","2010","03","04","Magnoliopsida",NA,NA,NA,NA,NA
"356","2021-03-04 15:43:38-03","IF","SPSF","37508","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","G.A.D.C. Franco","F. A. R. D. P. Arzolla & J. A. Pastore & F.E.S.P.Vilela","2007","10","09","Brasil","SP","Embu-Guaçu","Parque da Várzea do Embu-Guaçu","-46.811944","-23.823611",NA,NA,"740","740",NA,NA,"COLETA: Árvore, 4 metros de altura, flores amarelas.; GEOGRAFIA: Vegetação de Várzea.;","1132","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"357","2021-03-04 15:43:38-03","IF","SPSF","37515","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","G. A. D. C. Franco","F. A. R. D. P. Arzolla & J. A. Pastore & F.E.S.P.Vilela","2007","10","09","Brasil","SP","Embu-Guaçu","Parque da Várzea do Embu-Guaçu","-46.813333","-23.823056",NA,NA,"735","735",NA,NA,"COLETA: Arvoreta, 4 metros de altura, frutos verdes.; GEOGRAFIA: Vegetação de Várzea.;","1139","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"2007","11","13","Magnoliopsida",NA,NA,NA,NA,NA
"358","2021-03-04 15:43:38-03","IF","SPSF","49139","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","G.M. Marcusso","G.M. Marcusso","2013","08","20","Brasil","SP","Botucatu","Escola do Meio Ambiente","-48.458611","-22.926944",NA,NA,"850","850",NA,NA,"COLETA: Árvore com aprox. 5m de altura.; GEOGRAFIA: Floresta Paludosa.;","198","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"2013","08","20","Magnoliopsida",NA,NA,NA,NA,NA
"359","2021-03-04 15:43:38-03","IF","SPSF","03475","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","R.F.Almeida","D.Bento Pickel","1949","10","27","Brasil","SP","Pirassununga","Fazenda Santa Teresa da Bela Cruz","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales","América do Sul",NA,"24621","auto","2010","03","04","Magnoliopsida",NA,NA,NA,NA,NA
"360","2021-03-04 15:43:38-03","IF","SPSF","25266","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","R.F.Almeida","J.E.A.Bertoni","1986","02","27","Brasil","SP","Santa Rita do Passa Quatro","Parque Estadual da Vassununga","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: umido&nf;;","439","Magnoliophyta","Lamiales","América do Sul",NA,"24893","auto","2010","03","04","Magnoliopsida",NA,NA,NA,NA,NA
"361","2021-03-04 15:43:38-03","IF","SPSF","11683","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","R.F.Almeida","A.L.K.M. Albernaz","1987","08","04","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales","América do Sul",NA,"54606","auto","2010","03","04","Magnoliopsida",NA,NA,NA,NA,NA
"362","2021-03-04 15:43:38-03","IF","SPSF","10572","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","R.F.Almeida","J.B.Baitello","1986","08","28","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","194","Magnoliophyta","Lamiales","América do Sul",NA,"54606","auto","2010","03","04","Magnoliopsida",NA,NA,NA,NA,NA
"363","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Schenk, H",NA,NA,NA,"?",NA,NA,"in provincia Santa Catharina prope Blumenau",NA,NA,NA,NA,NA,NA,NA,NA,NA,"467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-11 17:08:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Stephan, MD",NA,NA,NA,"?",NA,NA,"prope Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
