"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"239","2019-11-13 11:31:26-03","USP","SPF","103015","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Leitão Filho, HF","33134","1995","02","09",NA,"Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.392083","-24.646639",NA,NA,"SPF00103015",NA,NA,NA,"2005",NA,NA,"-48.392083","-24.646639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:31:26-03","USP","SPF","103017","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Sartori, A","32675","1995","02","10",NA,"Brasil","São Paulo","Eldorado",NA,"-48.392083","-24.646639",NA,NA,"SPF00103017",NA,NA,NA,"1997",NA,NA,"-48.392083","-24.646639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:31:26-03","USP","SPF","164434","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","França, GS","França, GS","473","2004","01","07",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.539444","-19.806111",NA,NA,"SPF00164434",NA,"247","247",NA,NA,NA,"-42.539444","-19.806111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:31:26-03","USP","SPF","196506","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Freitas, HS","109","2008","10","09",NA,"Brasil","São Paulo","Areias",NA,"-44.726944","-22.640833",NA,NA,"SPF00196506",NA,"813","813","2009",NA,NA,"-44.726944","-22.640833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:31:26-03","USP","SPF","196507","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Freitas, HS","108","2007","12","18",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,NA,"SPF00196507",NA,"504","504","2009",NA,NA,"-44.656667","-22.642778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:31:26-03","USP","SPF","45325","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Cid Ferreira, CA","6283","1985","09","29",NA,"Brasil","Mato Grosso","Alta Floresta",NA,"-56.833333","-10.25",NA,NA,"SPF00045325",NA,NA,NA,"1997",NA,NA,"-56.833333","-10.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:31:26-03","USP","SPF","81244","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Kallunki, JA","408","1993","02","01",NA,"Brasil","Bahia","Aurelino Leal",NA,"-39.383333","-14.333333",NA,NA,"SPF00081244",NA,NA,NA,"1994",NA,NA,"-39.383333","-14.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-13 11:31:26-03","USP","SPF","184627","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Coelho, RLG","Viana, PL","3468","2007","12","15",NA,"Brasil","Pará","Parauapebas","Serra do Tarzan.","-50.099444","-6.320556",NA,NA,"SPF00184627",NA,"750","750","2014",NA,NA,"-50.099444","-6.320556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-13 11:31:26-03","USP","SPF","68145","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Simão-Bianchini, R","234","1989","10","24",NA,"Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292",NA,NA,"SPF00068145",NA,NA,NA,"1993",NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:31:26-03","USP","SPF","68265","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Mello-Silva, R","51","1989","10","22",NA,"Brasil","Minas Gerais","Maria da Fé",NA,"-45.375301361084","-22.3080997467041",NA,NA,"SPF00068265",NA,"1278","1278","1993",NA,NA,NA,NA,"21815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-13 11:31:26-03","USP","SPF","96533","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Baitello, JB","421","1994","03","28",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"SPF00096533",NA,NA,NA,"1997",NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:31:26-03","USP","SPF","30504","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Pirani, JR","137","1982","09","28",NA,"Brasil","São Paulo","Glicério",NA,"-50.2099990844727","-21.3799991607666",NA,NA,"SPF00030504",NA,NA,NA,"1997",NA,NA,NA,NA,"27579","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-13 11:31:26-03","USP","SPF","32297","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Pagano, SN","270","1980","12","10",NA,"Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,"SPF00032297",NA,NA,NA,"2005",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2014-04-04 18:28:37-03","PNFM","IRAI","2563","S","Plantae","Magnoliophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","595","2009","10","10",NA,"Brasil","Paraná","Céu Azul","Trilha para Cachoeira Jacutinga",NA,NA,NA,"Arbusto, 2.4 m, flor alvacenta, beira do rio. Floresta Estacional Semidecidual","IRAI00002563",NA,NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-02 09:07:45-03","UNITINS","HUTO","5638","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferruci, M.S.","Silva, R.A.G.","s.n.","1998","10","15",NA,"Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,"Árvore com cerca de 5 m de altura. Flores cremes.","HUTO005638",NA,NA,NA,"2002",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-25 13:53:34-03","UNIVILLE","JOI","3699","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","J. Cordeiro","D.S. Nascimento","254","2005","11","08",NA,"Brasil","Paraná","Curitiba","Jardim Botânico Municipal.","-49.2731018066406","-25.4277992248535",NA,"; HABITAT: capão com araucária; HABITO: Árvore","JOI003699",NA,NA,NA,"1905","06","28",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-10-07 09:37:04-03","UEFS","HUEFS","111479","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","R.L.S.Coelho","Harley, R.M.","55435","2005","01","23",NA,"Brasil","Bahia","Rio de Contas","7,9 Km Marcolino Moura, e 2,3 Km da Fazenda Teixeira, em direção de Rio de Contas. Trilha do vale do Rio Baeta.","-41.75","-13.6",NA,"Floresta mesófila alta, nas encostas do vale.","HUEFS0111479","HUEFS0111479","700","1000","2014","06",NA,"41W45'","13S36'",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"256","2019-10-07 09:37:04-03","UEFS","HUEFS","126146","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","R.L.S.Coelho","Melo, P.A.de","142","2006","11","24",NA,"Brasil","Bahia","Mundo Novo","Fazenda Jequitibá.","-40.483333","-12.033333",NA,"Beira de estrada","HUEFS0126146","HUEFS0126146","604","604","2014","06",NA,"40W29'0''","12S2'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"257","2019-10-07 09:37:04-03","UEFS","HUEFS","59725","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","R.L.S.Coelho","Oliveira, R.P.","799","2002","04","24",NA,"Brasil","Bahia","Jaguaquara","Estrada para Apuarema 5,7 Km de Jaguaquara.","-39.930833","-13.58",NA,"Mata degradada.","HUEFS0059725","HUEFS0059725","808","808","2014","06",NA,"39W55'51''","13S34'48''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"258","2019-10-07 09:37:04-03","UEFS","HUEFS","84577","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"França, G.S.","473","2004","01","07",NA,"Brasil","Minas Gerais","Dionísio","Lagoa dos Patos (Mumbaça), Pq. Estadual do Rio Doce.","-42.539444","-19.806111",NA,"Floresta estacional semidecidual submontana.","HUEFS0084577","HUEFS0084577","247","247",NA,NA,NA,"42W32'22''","19S48'22''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"259","2019-10-07 09:37:04-03","UEFS","HUEFS","97905","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","Cardoso, D.","739","2005","07","14",NA,"Brasil","Bahia","Senhor do Bonfim","Fazenda Passaginha. Subida da Serra da Maravilha.","-40.206111","-10.378611",NA,"Mata estacional semidecídua em transição com caatinga.","HUEFS0097905","HUEFS0097905","600","700","2006","12",NA,"40W12'22''","10S22'43''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"260","2019-10-07 09:37:04-03","UEFS","HUEFS","67939","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","Queiroz, L.P.de","7494","2003","01","08",NA,"Brasil","Minas Gerais","Riacho da Cruz","Entrocamento da estrada para Januária.","-44.247778","-15.2875",NA,"Floresta estacional degradada.","HUEFS0067939","HUEFS0067939","539","539","2008","02",NA,"44W14'52''","15S17'15''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"261","2019-10-07 09:37:04-03","UEFS","HUEFS","140904","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Rodrigues, R.R.",NA,"1990","11","13",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande.","-50.4136009216309","-24.5093994140625",NA,NA,"HUEFS0140904","HUEFS0140904",NA,NA,NA,NA,NA,NA,NA,"56988","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"262","2019-10-07 09:37:04-03","UEFS","HUEFS","83056","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Hatschbach, G.","74241","2002","11","15",NA,"Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus, início da rodovia para Mouraria do Sul","-56.4818992614746","-21.1210994720459",NA,NA,"HUEFS0083056","HUEFS0083056",NA,NA,NA,NA,NA,NA,NA,"71352","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"263","2019-10-07 09:37:04-03","UEFS","HUEFS","19772","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","M.S.Ferrucci","França, F.","1188","1995","05","27",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.5233001708984","-12.771900177002",NA,NA,"HUEFS0019772","HUEFS0019772",NA,NA,"2008","02",NA,NA,NA,"25196","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"264","2019-10-07 09:37:04-03","UEFS","HUEFS","234411","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Andrade, I.M.","3095","2007","06","15",NA,"Brasil","Ceará","Pacujá","Serrinha.","-40.6974983215332","-3.98805999755859",NA,NA,"HUEFS0234411","HUEFS0234411",NA,NA,NA,NA,NA,NA,NA,"6701","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"265","2019-09-04 18:55:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,NA,"S. Moore","616","1891",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"266","2017-04-21 09:39:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,"RRC ID Flag","R. B. Foster","13435","1989","10","27","South America","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"13435",NA,NA,NA,NA
"267","2020-04-17 15:00:37-03","F","FMNH-SEEDPLANTS","V0542931F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,NA,NA,"1261",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0542931F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"268","2020-04-17 15:00:52-03","F","FMNH-SEEDPLANTS","V0542937F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,NA,"G. Bondar","2391","1987","9","6","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0542937F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"269","2020-03-03 13:35:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus pilosus",NA,NA,"B. León","2989","1991","9","12","South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2989",NA,"pilosus",NA,NA
"270","2019-11-08 15:14:51-03","F","FMNH-SEEDPLANTS","V0043066F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus pilosus",NA,NA,"G. Klug","3783","1934","10",NA,"South America","Peru","San Martín",NA,"Juan Jui, Alto Río Huallaga",NA,NA,NA,NA,"V0043066F","V0043066F_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"pilosus","Holotype",NA
"271","2019-01-25 15:46:53-02","IAC","IAC","36779","S","Plantae",NA,NA,"Sapindaceae-4.Sapindoideae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","R.L.G. Coelho","F. Chung et al.","43","1997","12","11",NA,"Brasil","São Paulo","Itararé","estrada de Itararé a Bom Sucesso","-49.3317","-24.1125",NA,"Identificação apud ESA 40522 (SpLink)!",NA,NA,NA,NA,"2014","06","30","-49.3317","-24.1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-23 12:21:50-03","CEPLAC","CEPEC","107307","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,"R. Perdiz","Amorim, A. M.","4383","2004","10","29",NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,"835","835",NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-07-23 12:21:50-03","CEPLAC","CEPEC","128788","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus",NA,"Sem Informação","Perdiz, R. de O.","750","2011","05","06",NA,"Brasil","Bahia","arataca","Parque Nacional Serra das Lontras. Trilha do Talhão. Início da trilha, após plantações de seringueira e cacaueiro.","-39.351667","-15.179444",NA,"Fotos. Amostra de DNA.",NA,NA,NA,NA,NA,NA,NA,"39W21'6","15S10'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-11-04 17:30:47-03","UEM","HUEM","22699","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Rosado","47","2011","11","21",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Área em torno da sede da Estação Ecológica do Caiuá.","-52.877278","-22.622389",NA,"Subarbustiva, cerca de 0,5 m de altura, flores de coloração branca.","HUEM000021897",NA,NA,NA,"2011","12","02","-52.877278","-22.622389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-04 17:30:47-03","UEM","HUEM","22700","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Rosado; Romagnolo, MB; Marttos, L","48","2011","11","22",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Estrada para o ribeirão Conceição, borda.","-52.893611","-22.598889",NA,"Arvoreta, rara, cerca de 2,0 m de altura, botões florais de coloração branca, flores de coloração branca esverdeada.","HUEM000021900",NA,"304","304","2019","08","20","-52.893611","-22.598889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-11-04 17:30:47-03","UEM","HUEM","25070","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Romagnolo, MB","3377","2012","10","16",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, estrada do trapiche","-52.864806","-22.613583",NA,"Arvoreta, 1,5m; botões florais de coloração verde.; Floresta Estacional Semidecidual.","HUEM000012521","HUEM000012521","533","533","2016","08",NA,"-52.864806","-22.613583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-04 17:30:47-03","UEM","HUEM","25090","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Rosado; Romagnolo, MB; Candido, J; Belan, H","211","2012","10","31",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha do trapiche, lado esquerdo, próximo à margem do reservatório da UHE Rosana.","-52.863556","-22.608639",NA,"Arvoreta, cerca de 2,5 m, pouco comum, cerca de 2,0 m da margem, solo seco sujeito a alagamento, botões florais de coloração branca, flores perfumadas de coloração branca.","HUEM000021898",NA,NA,NA,"2019","08","20","-52.863556","-22.608639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-11-04 17:30:47-03","UEM","HUEM","25091","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Rosado; Romagnolo, MB; Silva, VL; Belan, H","212","2012","10","31",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da arara.","-52.863667","-22.609722",NA,"Arbuto, cerca de 2,0 m, rara, borda da trilha, flores perfumadas de coloração branca.","HUEM000021899",NA,NA,NA,"2019","08","20","-52.863667","-22.609722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-11-04 17:30:47-03","UEM","HUEM","9111","S","Plantae",NA,NA,"Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Rosado","Rosa, CILF; colaboradores","202","2002","02","22",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, trilha do Paranapanema.","-52.8596992492676","-22.656400680542",NA,"arvoreta até 2,0 m de altura; frutos arredondados vermelhos.","HUEM000012525","HUEM000012525",NA,NA,"2016","12","12",NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-12 17:03:19-03","UEL","FUEL","38338","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","T.I.N. de Azevedo","T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","234","2005","11","09",NA,"Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira da foz do ribeirão Var, beira da foz do ribeirão Varanal","-50.58975","-24.337056",NA,NA,"FUEL018372",NA,NA,NA,"2006",NA,NA,"-50.58975","-24.337056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-11-12 17:03:19-03","UEL","FUEL","42189","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.",NA,"Juliana S. Carneiro; et al.","580",NA,NA,NA,NA,"Brasil","Paraná","Lupionópolis","Mata São Pedro","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-12 17:03:19-03","UEL","FUEL","37062","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Rosa, CILF; et al.","202","2002","02","22",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-11-12 17:03:19-03","UEL","FUEL","9054","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Soares-Silva, LH","229","1989","08","30",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-12 17:03:19-03","UEL","FUEL","28767","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Francisco, EM; et al.","s.n.","1998","11","25",NA,"Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-12 17:03:19-03","UEL","FUEL","23535","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Kaczmarech, R","s.n.","1991","10","19",NA,"Brasil","Paraná","Ponta Grossa","Mata Boca da Ronda","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-11-12 17:03:19-03","UEL","FUEL","23875","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Silva, RAG; et al.","s.n.","1998","10","15",NA,"Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-11-12 17:03:19-03","UEL","FUEL","14230","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Antonucci, G; et al.","s.n.","1994","11","04",NA,"Brasil","Paraná","Tibagi","Canion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-12 17:03:19-03","UEL","FUEL","10970","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Silva, SM; et al.","s.n.","1990","05","14",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-12 17:03:19-03","UEL","FUEL","11002","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Rodrigues, RR; et al.","s.n.","1990","11","13",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-12 17:03:19-03","UEL","FUEL","27015","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Sapindaceae","Allophylus","semidentatus","Allophylus semidentatus","(Miq.) Radlk.","Ferrucci, MS","Dias, MC; Medri, C","s.n.","1999","11","11",NA,"Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, rio Barrinha","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
