"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"435","2020-11-04 17:29:23-03","UEM","HUEM","1057","S","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","J.M.Margarida; colaboradores","03","1987","11","19","Brasil","Porto Rico","rio Paraná, Base de Pesquisa da Universidade Estadual de Maringá-UEM.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000026248",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Arbóreo. Flor coloração roxa.",NA,NA,"18063","auto",NA,NA,NA,NA,NA
"436","2020-11-04 17:29:23-03","UEM","HUEM","18498","S","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","S.Rodrigues","46","1992","11","26","Brasil","Porto Rico","rio Paraná, Base de Pesquisa da Universidade Estadual de Maringá-UEM. Solo seco.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"HUEM000026243",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Arbóreo. Flor coloração roxa. Frequente.",NA,NA,"18063","auto",NA,NA,NA,NA,NA
"437","2020-11-04 17:29:23-03","UEM","HUEM","17035","Extra","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","A.C. Fontana","s.n.","2004","01","13","Brasil","São João do Ivaí","rio Ivaí, margem esquerda","-51.8180999755859","-23.9799995422363",NA,NA,NA,NA,"HUEM000026235",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Porte arbóreo com 5 ou 6 m de altura; solo seco; cerca de 10 m do leito do rio, frutos de coloração marrom.",NA,NA,"16608","auto",NA,NA,NA,NA,NA
"438","2020-11-04 17:29:23-03","UEM","HUEM","18505","S","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","Ma.C. Souza; D.Miola","03","2002","03","03","Brasil","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"HUEM000026246",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Arbórea, cerca de 15,0m de altura. Flor coloração lilás. Fruto coloração marrom, aveludado.",NA,NA,"25063","auto",NA,NA,NA,NA,NA
"439","2020-11-04 17:29:23-03","UEM","HUEM","18529","S","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","E.C.Albuquerque","82","2001","02","17","Brasil","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"HUEM000026251",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Arbóreo. Material vegetativo.",NA,NA,"25063","auto",NA,NA,NA,NA,NA
"440","2020-11-04 17:29:23-03","UEM","HUEM","18530","S","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","E.C.Albuquerque","83","2001","02","15","Brasil","São Pedro do Paraná","ribeirão São Pedro, Solo seco.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"HUEM000026245",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Arbóreo. Material vegetativo.",NA,NA,"25063","auto",NA,NA,NA,NA,NA
"441","2020-11-04 17:29:23-03","UEM","HUEM","18506","S","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","In Flora do Brasil","E.C.Albuquerque","81","2001","02","15","Brasil","São Pedro do Paraná","ribeirão São Pedro, Solo seco.","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,"HUEM000026241",NA,"2020","02","18","Paraná",NA,NA,NA,NA,"Material vegetativo.",NA,NA,"25063","auto",NA,NA,NA,NA,NA
"442","2019-07-02 15:55:41-03","UEM","HUEM","12698","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Flávia, Sara, Alex","Ana Lúcia","127","2002","10","30","Brasil","Maringá","Parque do Ingá, atrás da quadra de exercícios, na praça","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018989",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Árvore de 10m; com frutos secos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-07-02 15:55:41-03","UEM","HUEM","28662","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","E.D. Mauri","E.D. Mauri","s.n.","2012","03","22","Brasil","Maringá","Parque do Ingá.","-51.930653","-23.428267","-51.930653","-23.428267",NA,NA,"HUEM000018981",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Arbórea, 10m de altura; frutos marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-11-04 17:29:27-03","UEM","HUEM","12954","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Orfrini, AC","79",NA,NA,NA,"Brasil","Maringá","Câmpus sede da Universidade Estadual de Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005630","HUEM000005630",NA,NA,NA,"Paraná",NA,NA,NA,NA,"Árvore de até 10 m. de altura; folhas compostas imparipinadas; inflorescências em panículas terminais; flores roxas",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"445","2020-11-04 17:29:27-03","UEM","HUEM","146","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Mantovani, W","Dutra, ME; et al.","167","1984","03","23","Brasil","Maringá","Câmpus UEM, próximo ao G56","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005629","HUEM000005629","1986","06",NA,"Paraná",NA,NA,NA,NA,"Árvore nativa com aproximadamente 7 m de altura, fuste liso. Folhas alternas espiraladas. Flores compiscuas, cor lilas; fruto muito jovem, pequeno e médio.",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"446","2020-11-04 17:29:27-03","UEM","HUEM","73","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Ma.C.Souza","Moscheta, IS; et al.","87","1981","04","07","Brasil","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000005628","HUEM000005628","1989","04",NA,"Paraná",NA,NA,NA,NA,"Arvorezinha nativa com aproximadamente 9 m de altura, com 1,4 com de diâmetro, copa de 7 a 9 m.",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"447","2019-07-03 20:06:28-03","UEM","HUEM","1099","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Ma.C.Souza-Stevaux","N.T. Kokubo","s.n.","1988","01","07","Brasil","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018990",NA,"1989","04",NA,"Paraná",NA,NA,NA,NA,"Arbórea cerca de 15,0 m de altura. Primeira ramificação a 1,0 m do solo. Flores roxas.; Espécime número 432",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"448","2019-07-03 20:06:28-03","UEM","HUEM","1103","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Ma.C.Souza-Stevaux","Irenice Silva","s.n.","1988","01","19","Brasil","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018985",NA,"1988",NA,NA,"Paraná",NA,NA,NA,NA,"Arbórea cerca de 11,0 m de altura. Flores rosadas. Frutos aveludados.; Projeto Leguminosas. Espécime 334.",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"449","2019-07-03 20:06:28-03","UEM","HUEM","1112","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Ma.C.Souza-Stevaux","N.T. Kokubo","334","1987","08","19","Brasil","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018986",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Arbórea com aproximadamente 10,0 m de altura. Perímetro à altura de 1,30 m, 89,0 cm de diâmetro.",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"450","2020-11-04 17:29:27-03","UEM","HUEM","12919","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Moreira, ALOR","53","2001","12","28","Brasil","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018982",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Flor lilás. Inflorescência axial. Folha imparipinada composta. Folíolo grande. Fruto vagem. 13 m.",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"451","2019-07-03 20:06:28-03","UEM","HUEM","14170","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Ma.C.Souza","E.D. Mauri; col.","13","2007","12","14","Brasil","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018992",NA,"2007","12",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"452","2019-07-03 20:06:28-03","UEM","HUEM","613","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","W. Mantovani","Natal H. Aguiar; Irenice Silva; Ma.C.Souza-Stevaux; Julio Seiji Mizuguti; M.C.J. de Morais","s.n.","1986","05","05","Brasil","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018991",NA,"1986","06",NA,"Paraná",NA,NA,NA,NA,"Arbórea com aproximadamente 12,0 m de altura. Tronco com 80 cm de circunferência. Possue somente frutos de coloração marron aveludados.; Espécime número 334",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"453","2019-07-03 20:06:28-03","UEM","HUEM","1098","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Ma.C.Souza-Stevaux","J.C.Stevaux","s.n.","1987","12","26","Brasil","Maringá","Parque do Ingá, Pista que contorna o lago.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018983",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Arbórea.; Projeto Leguminosas Especíme nº 423",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"454","2020-11-04 17:29:27-03","UEM","HUEM","9967","S","Plantae","Leguminosae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Moreira, ALOR; Jorge","143","2003","01","17","Brasil","Maringá","Parque do Ingá., trilha lateral à administração","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"HUEM000018984",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,"Árvore, aprox. 20m altura; inflorescência em cacho; flores de col. creme",NA,NA,"19250","auto",NA,NA,NA,NA,NA
"455","2021-03-10 11:38:36-03","UNILA","EVB","1351","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lima, L.C.P.; Calambás, L.F.","Lima, L.C.P.","811","2016","12","08","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo a polícia ambiental. Parque Nacional do Iguaçu","-54.476111","-25.623056","54º28'34''W","25º37'23''S","191","191","EVB001351","EVB001351","2017","12","13","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2021-03-10 11:38:36-03","UNILA","EVB","1734","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Menezes, M.","Lima, L.C.P.; Calambas, L.; Huergo, E.M.; Garrido, F.","858","2016","12","14","Brasil","Foz do Iguaçu","Avenida Tarquínio Joslin dos Santos. próximo à Unila.","-54.563889","-25.467222","54º33'50''W","25º28'2''S",NA,NA,"EVB001734","EVB001734",NA,NA,NA,"Paraná",NA,NA,NA,NA,"Fruto marrom.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-03-10 11:38:36-03","UNILA","EVB","1380","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lima, L.C.P.","Lima, L.C.P.","882","2017","02","13","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu. Frente polícia ambiental. Parque Nacional do Iguaçu","-54.475833","-25.623056","54º28'33''W","25º37'23''S","181","181","EVB001380","EVB001380","2017","07","04","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-10 11:38:36-03","UNILA","EVB","4240","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lima, L.C.P.","Souza, M.A.; Munaro, I. O.; Ichikawa, G. N.; Fusiger, F.A.; Vieira, H.T. P.; Guaca, Y.C. C.","40","2019","03","10","Brasil","Foz do Iguaçu","Avenida Araucária.","-54.558333","-25.503333","54º33'30''W","25º30'12''S",NA,NA,"EVB004240",NA,"2019","05","03","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-03-10 11:38:36-03","UNILA","EVB","2839","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Da Silva, D.R.","Da Silva, D.R.; Piva, J.; Machado, C.","227","2018","03","21","Brasil","Planalto","Estrada a esquerda do Córrego Ariranha.","-53.639167","-25.673333","53º38'21''W","25º40'24''S","323","323","EVB002839","EVB002839","2018","04","10","Paraná",NA,NA,NA,NA,"Legumes pubescentes, bege-esverdeados, ferrugíneos quando desidratados. Folhas verde-discolores, cartáceas. Habitat: Árvore remanescente em pastagem. Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-10 11:38:36-03","UNILA","EVB","257","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Calambás, L.F.","Botelho, A.","251","1979","09","20","Brasil","Foz do Iguaçu","Fundos do Clube Floresta.","-54.586111","-25.448889","54º35'10''W","25º26'56''S",NA,NA,"EVB000257","EVB000257","2017","09","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-03-10 11:38:36-03","UNILA","EVB","4310","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Munaro, I. O.","Menezes, M. G. S.","17","2019","12","11","Brasil","Foz do Iguaçu","Avenida Tancredo Neves. Próximo à ponte do Canal da Piracema. Refúgio Biológico Bela Vista","-54.583056","-25.432222","54º34'59''W","25º25'56''S",NA,NA,"EVB004310",NA,"2019","12","11","Paraná",NA,NA,NA,NA,"Flor lilás-rosada, fruto imaturo verde Habitat: Borda de Floresta Estacional Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-03-10 11:38:36-03","UNILA","EVB","2192","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Caxambu, M.G.","Caxambu, M.G.; Siqueira, E.L.; de Araújo, C.C.","7710","2016","12","16","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu. Próximo às Cataratas do Iguaçu. Parque Nacional do Iguaçu","-54.432222","-25.692778","54º25'56''W","25º41'34''S","178","178","EVB002192","EVB002192","2017","01","09","Paraná",NA,NA,NA,NA,"Flor com cálice verde-acizentado e corola arroxeada. Habitat: Floresta Estacional Semidecidual Submontana. Relevo suave-ondulado Habito: Arvoreta. Ripária e heliófita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-03-10 11:38:36-03","UNILA","EVB","2229","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Caxambu, M.G.","Siqueira, E.L.; Moreira Santos, T.","2356","2017","10","25","Brasil","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen. Estação Ecológica Municipal Reinaldo Petrechen","-51.958333","-24.367778","51º57'30''W","24º22'4''S","633","633","EVB002229","EVB002229","2017","11","09","Paraná",NA,NA,NA,NA,"Flores rosadas. Habitat: Relevo ondulado. Floresta Estacional Semidecidual Submontana Habito: Árvore. Heliófita",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-03-10 11:38:36-03","UNILA","EVB","1717","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Calambás, L.F.","Lima, L.C.P.; Calambas, L.; Huergo, E.M.; Garrido, F.","838","2016","12","14","Brasil","Foz do Iguaçu","Avenida Tarquínio Joslin dos Santos. próximo à Unila.","-54.576389","-25.4625","54º34'35''W","25º27'45''S","194","194","EVB001717","EVB001717","2017","03","10","Paraná",NA,NA,NA,NA,"Flor esverdeada, com estames brancos. Fruto maduro marrom. Habitat: Beira do mato Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2021-03-10 11:38:36-03","UNILA","EVB","3094","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Ferneda Rocha, L.C.","Ferneda Rocha, L.C.","433","2018","02","20","Brasil","Capanema","Mata ciliar rio Iguaçu.","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,"EVB003094","EVB003094",NA,NA,NA,"Paraná",NA,NA,NA,NA,"Frutos imaturos. Habitat: Floresta Estacional semidecidual. Habito: Árvore",NA,NA,"23753","auto",NA,NA,NA,NA,NA
"466","2021-03-10 11:38:36-03","UNILA","EVB","1263","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lima, L.C.P.","Lima, L.C.P.; Arcain, B.A.; Perez, C.L.C.","706","2015","12","12","Brasil","Foz do Iguaçu","Avenida Guaraqueçaba. Próximo à escola municipal.","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"EVB001263","EVB001263","2017","06","04","Paraná",NA,NA,NA,NA,"Flor azulado claro. Fruto verde imaturo.",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"467","2021-03-10 11:38:36-03","UNILA","EVB","3109","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Rauber, C.R.","Rauber, C.R.; Hentz Jr, E.J.; Hammes, J.K.","265","2018","12","02","Brasil","Foz do Iguaçu","Parque Nacional do Iguaçu. Escola Parque. Parque Nacional do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"EVB003109","EVB003109","2019","01","09","Paraná",NA,NA,NA,NA,"Cálice vináceo, corola lilás. Caule castanho, folha verde discolor.",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"468","2021-03-10 11:38:36-03","UNILA","EVB","2072","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Butzke, A.","Butzke, A.; et al.","354","1993","12","29","Brasil","Erexim","BR 153.","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"EVB002072","EVB002072",NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA
"469","2020-11-12 16:59:24-03","UEL","FUEL","35923","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lovato, MC","Lovato, MC; et al.","288","2003","06","12","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-11-12 16:59:24-03","UEL","FUEL","35924","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lovato, MC","Slusarski, SR; et al.","318","2003","05","29","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-11-12 16:59:24-03","UEL","FUEL","36053","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Lovato, MC","Lovato, MC; et al.","361","2003","03","28","Brasil","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-11-12 16:59:24-03","UEL","FUEL","37936","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","T.I.N. de Azevedo","T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","62","2005","04","19","Brasil","Telêmaco Borba","Fazenda Monte Alegre, beira do riacho Varanal, pon, beira do riacho Varanal, ponto 2","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,"FUEL018352",NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-11-12 16:59:24-03","UEL","FUEL","37990","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","T.I.N. de Azevedo","T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","116","2005","04","20","Brasil","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal, à beira do ribeirão Varanal - foz","-50.58975","-24.337056","-50.58975","-24.337056",NA,NA,"FUEL018351",NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-11-12 16:59:24-03","UEL","FUEL","39370","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Matos, WH","Matos, WH","40","2005","12","14","Brasil","Londrina","Fazenda Santa Catarina, Stª Catarina","-51.233333","-23.383333","-51.233333","-23.383333",NA,NA,NA,NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-11-12 16:59:24-03","UEL","FUEL","42389","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Queiroz, LP","Marestoni, TM; Cervigne, NS; Francisco, EM","25","2004","03","20","Brasil","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,"2012","09","18","Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-11-12 16:59:25-03","UEL","FUEL","50698","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Cardoso, CMV","Cardoso, CMV; Ferreira Jr, M; Francisco, EM","1997","2012","07","25","Brasil","Cornélio Procópio","Mata São Francisco","-50.572694","-23.1495","-50.572694","-23.1495","526","526",NA,NA,"2012","07","25","Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-11-12 16:59:25-03","UEL","FUEL","53649","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","de Campos, A","de Campos, A; Montanher, DR","32","2019","01","24","Brasil","Londrina","Parque Estadual Mata dos Godoy, margem do Ribeirão dos Apertados","-51.25","-23.45","-51.25","-23.45",NA,NA,"FUEL018721",NA,"2019",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-11-12 16:59:24-03","UEL","FUEL","26052","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Cloclet, FA","Ferreira, JA; et al.","s.n.","1998","04","02","Brasil","Assaí","Fazenda São Francisco","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA
"479","2020-11-12 16:59:24-03","UEL","FUEL","20912","PreservedSpecimen","Plantae","Leguminosae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","Dias, MC","Souza, LRM; Francisco, EM","s.n.","1997","12","09","Brasil","Assaí","Fazenda São Francisco-Beira da estrada, Beira da estrada","-50.8414001464844","-23.3733005523682",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"Paraná","Tracheophyta","Fabales",NA,NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA
