"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","sex"
"705","2020-04-29 16:29:56-03","UFVJM","HDJF","4801","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Moreira, SN","Moreira, SN; Pereira, E","2016","07","17","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.418889","-18.912222","-43.418889","-18.912222","718","718",NA,"HDJF004801","HDJF004801_01","2016","05","19","1980",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-04-29 16:29:56-03","UFVJM","HDJF","1569","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Machado, ELM","Otoni, TJO; Machado, ELM","2013","02","18","Brasil","Minas Gerais","Diamantina","Campus JK (UFVJM), próximo ao córrego do soberbo","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"HDJF001569","HDJF001569_01","2013","02","18","2",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"707","2020-04-29 16:29:56-03","UFVJM","HDJF","560","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Santos, RM","Oliveira, PA; Amaral, WG","2010","05","27","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","-43.5875","-18.198611","-43.5875","-18.198611",NA,NA,NA,"HDJF000560","HDJF000560_01","2011","09","29","s.n.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-04-29 16:29:56-03","UFVJM","HDJF","555","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Santos, RM","Oliveira, PA; Amaral, WG","2010","05","27","Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri (PEB), próximo à cascalheira e do campus JK e à MGT 367.","-43.5875","-18.198611","-43.5875","-18.198611",NA,NA,NA,"HDJF000555","HDJF000555_01","2011","09","29","s.n.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-04-29 16:29:56-03","UFVJM","HDJF","1568","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Machado, ELM","Otoni, TJO; Machado, ELM","2013","02","18","Brasil","Minas Gerais","Diamantina","Campus JK (UFVJM), próximo ao córrego do soberbo","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"HDJF001568","HDJF001568_01","2013","02","18","2",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"710","2019-01-25 15:41:44-02","IAC","IAC","22952","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","J.B. Baitello","H.F. Leitão Filho","1970","09","16","Brasil","São Paulo","Ubatuba","Estrada Ubatuba-Caraguatatuba, km 226, praia da Cocanha","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"1998","03","26","1055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-01-25 15:41:45-02","IAC","IAC","32160","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","J.B. Baitello","R.B. Torres","1991","10","06","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L7, P13","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"1991","10","06","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2019-01-25 15:41:45-02","IAC","IAC","42622","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","J.E.A. Bertoni & A. Geremias","J.E.A. Bertoni & A. Geremias","2002","11","07","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra da Terra Roxa, L8 - P24","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"2002","11","07","833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2019-01-25 15:35:12-02","IAC","IAC","43576","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","N.M. Ivanauskas et al.","N.M. Ivanauskas; A. Gomes & S. Dias Filho","1996","04","10","Brasil","São Paulo","Registro",NA,"-47.866667","-24.433333","-47.866667","-24.433333",NA,NA,NA,NA,NA,"1996","04","10","935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2019-01-25 15:41:45-02","IAC","IAC","43577","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","N.M. Ivanauskas et al.","N.M. Ivanauskas; A. Gomes & S. Dias Filho","1996","03","21","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.600001","-47.866667","-24.600001",NA,NA,"Coordenadas do material: 24°36#?#S 47°52#?#W",NA,NA,"1996","03","21","936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2019-06-24 08:12:59-03","IAC","IAC","50317","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","10","13","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"subparcela 56 , indivíduo I 1103.",NA,NA,"2007","10","13","494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2019-10-03 14:21:02-03","IAC","IAC","57327","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","P.L.R. Moraes","P.L.R. Moraes; D.A. Folli; M.C. Vergne & M.A.V. Cruz","2014","06","23","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro com Baldo Faé","-40.0722","-19.3911","-40.0722","-19.3911",NA,NA,NA,NA,NA,"2014","06","23","3699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2019-01-25 15:41:44-02","IAC","IAC","8191","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","P.L.R. Moraes","E.P. Heringer","1946","11","25","Brasil","Minas Gerais","Piau","Fazenda Boaventura","-43.3228","-21.5094","-43.3228","-21.5094",NA,NA,NA,NA,NA,"2001","11","25","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2019-01-25 15:41:45-02","IAC","IAC","17002","S","Plantae","Lauraceae","Aniba","gardneri","Aniba gardneri","(Meisn.) Mez","C.F. Nardin","A.F.M. Glaziou",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantas recebidas da Universidade da California, Berkeley, Estados Unidos",NA,NA,"2004","02","14","12118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-07-23 12:09:28-03","CEPLAC","CEPEC","105576","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"Pedro Moraes","T. Jost","1996","04","23","Brasil","Bahia","esplanada","Fazenda do Bu. Mata do Fundão II.","-37.733333","-12.01","37W44'0","12S0'36",NA,NA,NA,NA,NA,NA,NA,NA,"267",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2008",NA,NA,NA,NA,NA
"720","2020-07-23 12:09:28-03","CEPLAC","CEPEC","111772","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"P. L. R. de Moraes","Amorim, A. M.","2006","04","22","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Povoado de Talismã, Fazenda Duas Barras, Reserva Alto Cariri. Trilha do sul que sai em Santa Maria do Salto.","-40.054444","-16.403611","40W3'16","16S24'13","950","950",NA,NA,NA,NA,NA,NA,"5877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-07-23 12:09:28-03","CEPLAC","CEPEC","81164","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"P. Fiaschi","J. G. Jardim","1999","01","16","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, ntrada ca. 7,5Km Faz. Teimoso, 1,5Km a E da entrada. RPPN Serra do Teimoso. Árvore 637.","-39.583333","-15.166667","39W35'","15S10'",NA,NA,"<ll>dwc_commonname:</ll> Louro",NA,NA,NA,NA,NA,"1945",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"722","2020-07-23 12:09:28-03","CEPLAC","CEPEC","146949","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"S. V. A. Pessoa","S. de V. A. Pessoa","2006","10","24","Brasil","Rio de Janeiro","silva jardim","Fazenda Santa Helena. Fragmento mais, próximo a sede da Fazenda.","-42.347778","-22.525833","42W20'52","22S31'33",NA,NA,NA,NA,NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-07-23 12:09:28-03","CEPLAC","CEPEC","63076","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"H. van der Werff","H. Q. B. Fernandes","1990","05","28","Brasil","Espírito Santo","IBIRAÇU","Est. Eco. Morro da Vargem. Trilha do mirante 1.","-40.383333","-19.883333","40W23'","19S53'",NA,NA,NA,NA,NA,NA,NA,NA,"2950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA,NA,NA,NA
"724","2020-07-23 12:09:28-03","CEPLAC","CEPEC","84806","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"P. Fiaschi","J. G. Jardim","2000","01","14","Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da etrada. RPPN Serra do Teimoso. Parcela 24. Árvore675.","-39.536111","-15.160278","39W32'10","15S9'37",NA,NA,"<ll>dwc_commonname:</ll> Louro",NA,NA,NA,NA,NA,"2336",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA,NA,NA,NA
"725","2020-07-23 12:09:28-03","CEPLAC","CEPEC","123207","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"P. Moraes","Amorim, A. M.","2008","08","18","Brasil","Bahia","CAIRÚ","Ilha de Boipeba. Arquipélago do Município de Cairu; APA Tinharé/Boipeba.",NA,"-13.619444","38W55'80","13S37'10","50","50",NA,NA,NA,NA,NA,NA,"7655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-07-23 12:09:28-03","CEPLAC","CEPEC","124920","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"P. Moraes","R. Reis","1994","05","10","Brasil","Rio de Janeiro","PARATY","Rio do Meros, estra que corre pelo lado esquerdo. APA-CAIRUÇU.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA,NA,NA,NA,NA,"34470","auto",NA,"03/02/2009",NA,NA,NA,NA,NA
"727","2020-07-23 12:09:28-03","CEPLAC","CEPEC","122059","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"C. Luchiari","C. Luchiari","1994","04","14","Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Est. Juturnaíba, direita Km 7.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"352",NA,NA,NA,NA,NA,NA,"29995","auto",NA,"30/01/1994",NA,NA,NA,NA,NA
"728","2020-07-23 12:09:28-03","CEPLAC","CEPEC","154020","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,NA,"P.L.R. de Moraes",NA,NA,NA,"Brasil","São Paulo","SÃO MIGUEL ARCANJO",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"4112",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-07-23 12:09:28-03","CEPLAC","CEPEC","154116","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula",NA,"Sem Informação","P.L.R. de Moraes",NA,NA,NA,"Brasil","São Paulo","SÃO MIGUEL ARCANJO",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"4118",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"730","2009-11-26 13:51:06-02","INPA","INPAW","1266","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","W.A. Rodrigues","Rodrigues, W.A.","1961","07",NA,"Brasil","Amap&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-11-19 14:06:19-03","Unimontes","MCMG","1363","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Luz,G.R. | Mota,G.S. | Mota,N.M. | Oliveira,M.H. | Silva,D.L. | Souza,S.R. |",NA,NA,NA,"Brasil","Minas Gerais","Januária","APA do Rio PandeirosVereda Pindaibal","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"732","2020-11-19 14:06:19-03","Unimontes","MCMG","5826","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez(A./R.)",NA,"Oliveira,O.S .; Tolentino, G.S.","2017","03","21","Brasil","Minas Gerais","Mariana","Monsenhor Horta","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"733","2020-09-22 13:48:39-03","USP","SPFW","3435","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees;Mart.) Mez","Tomy Fisher","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","2007","12","21","Brasil","Santa Catarina",NA,NA,"-48.895889","-26.450192","48º53'45,2''W","26º27'0,69''S",NA,NA,NA,NA,NA,NA,NA,NA,"746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2019-11-13 16:04:46-03","UNISANTA","HUSC","1648","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Nicolau, S.A.","Martins, S.E.; Sampaio, P.S.P.; Lima, E.S.","1999","03","11","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Árvore, 7m alt., botões florais creme, frutos verdes imaturos.; Floresta de restinga Umida",NA,NA,"1999","05",NA,"395",NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"735","2020-11-04 17:29:13-03","UEM","HUEM","31500","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","Mez","Brotto, ML","Silva, JM","2016","07","15","Brasil","Paraná","Guaratuba","Balneário Eliane.","-48.583333","-25.911389","-48.583333","-25.911389",NA,NA,"Árvore com 4 m de altura; frutos imaturos.; Floresta Ombrófila Densa das Terras Baixas","HUEM000011363","HUEM000011363","2016","11","22","9362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-11-04 17:29:13-03","UEM","HUEM","2229","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","Mez","Moraes, PLR","Menacci, PC; Zipparro, V","1989","08",NA,"Brasil","São Paulo","Rio Claro","Mata ciliar do Ribeirão Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Porte arbóreo.; Mata Mesófila Semidecídua.","HUEM000004876","HUEM000004876","2001","07","25","11",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA
"737","2020-11-04 17:29:13-03","UEM","HUEM","2230","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","Mez","Moraes, PLR","Menacci, PC; Zipparro, V","1989","08",NA,"Brasil","São Paulo","Rio Claro","Mata ciliar do Ribeirão Claro","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Porte arbóreo.; Mata Mesófila Semidecídua.","HUEM000004875","HUEM000004875","2001","07","25","10",NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA,NA,NA
"738","2021-03-10 11:38:43-03","UNILA","EVB","2202","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Lima, L.C.P.","Lima, L.C.P.; Oliveira, A.; Paredes, A.; Bogado, D.M.; González, Y.; Jesus, G.; Huergo, E.M.; Neves, B.C.","2018","04","13","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.578611","-25.443333","54º34'43''W","25º26'36''S","179","179","Flor branca. Habitat: Campo úmido Habito: Arbórea","EVB002202","EVB002202","2018","05","28","1041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","2016-08-23 10:59:37-03","NHMLondon","NHM-LONDON-BOT","BM000603222","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Ítalo de Vattimo; b.1928; Vattimo","Johann Ehrenfried Pohl; b.1746; d.1800; J.E.Pohl",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/cd9375b4b2b671547d4d526478e9715854c96bb4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1974",NA,NA,"5605","Type",NA,NA,"NHMUK:ecatalogue:4983016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","2016-08-23 10:59:37-03","NHMLondon","NHM-LONDON-BOT","BM000603229","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"George Gardner; b.1812; d.1849; Gardner","1840","10",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/5383abfb8bf3afbd69a1a007c79c9a7bfbe31279/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"5156","Type",NA,NA,"NHMUK:ecatalogue:4983050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2016-08-23 10:59:37-03","NHMLondon","NHM-LONDON-BOT","BM000993895","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Ítalo de Vattimo; b.1928; Vattimo","Anon.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/043045e5b6f47045874d808364763648a45558e5/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"1974",NA,NA,"S.N.","Type",NA,NA,"NHMUK:ecatalogue:565228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-11-12 17:00:37-03","UEL","FUEL","38562","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Hayashi, AH","Sampaio, D; et al.","1999","01","06","Brasil","São Paulo","Iguape","Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. João caçador, no Km 78 da rodovia Pariqueraiguape","-47.7","-24.783333","-47.7","-24.783333",NA,NA,NA,"FUEL006422",NA,NA,NA,NA,"83",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-11-12 17:00:37-03","UEL","FUEL","47119","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Brotto, ML","Brotto, ML","2009","03","19","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.555833","-25.590278","-48.555833","-25.590278","17","17",NA,"FUEL006421",NA,"2009","03","19","320",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-11-12 17:00:37-03","UEL","FUEL","55335","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Brotto, ML","Silva, JM","2016","07","15","Brasil","Paraná","Guaratuba","Baldenário Eliane","-48.583333","-25.914167","-48.583333","-25.914167","10","10",NA,"FUEL055335",NA,"2016","11","22","9362",NA,NA,NA,NA,"Tracheophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-11-12 17:00:37-03","UEL","FUEL","23478","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Baitello, JB","Baitello, JB","1989","08","07","Brasil","Paraná","Paranaguá","Fazenda do Meio, entre Paranaguá e Matinhos, Firma Labra","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL006424",NA,"1989",NA,NA,"318",NA,NA,NA,NA,"Tracheophyta","Laurales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"746","2020-11-12 17:00:37-03","UEL","FUEL","51245","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Korte, A","Korte, A; Kniess, A","2010","05","14","Brasil","Santa Catarina","Indaial","Warnow Alto, 27.000000 S 49.135100 W","-49.2317008972168","-26.8978004455566",NA,NA,"357","357",NA,"FUEL006425",NA,"2010","05","14","3211",NA,NA,NA,NA,"Tracheophyta","Laurales","29534","auto",NA,NA,NA,NA,NA,NA,NA
"747","2020-11-12 17:00:37-03","UEL","FUEL","50815","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Klemz, G","Klemz, G; Doerner, W","2012","01","10","Brasil","Santa Catarina","Jaraguá do Sul","Jaraguá 89, 26.302300 S 49.091600 W","-49.0666999816895","-26.4860992431641",NA,NA,"68","68",NA,"FUEL006423",NA,"2012","01","10","76",NA,NA,NA,NA,"Tracheophyta","Laurales","33840","auto",NA,NA,NA,NA,NA,NA,NA
"748","2020-11-12 17:00:37-03","UEL","FUEL","51153","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Verdi, M","Verdi, M; Tomazi, AL; Klemz, G","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça","Estação Cocal, 28.370900 S 49.135600 W","-49.2099990844727","-28.6508007049561",NA,NA,"50","50",NA,"FUEL006427",NA,"2009","12","02","3329",NA,NA,NA,NA,"Tracheophyta","Laurales","13986","auto",NA,NA,NA,NA,NA,NA,NA
"749","2020-11-12 17:00:37-03","UEL","FUEL","51207","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Verdi, M","Verdi, M; Klettenberg, DH; Klemz, G","2010","01","27","Brasil","Santa Catarina","Treviso","Cirenaica, 28.314500 S 49.295000 W","-49.4575004577637","-28.5156002044678",NA,NA,"197","197",NA,"FUEL006426",NA,"2010","03","15","3411",NA,NA,NA,NA,"Tracheophyta","Laurales","11745","auto",NA,NA,NA,NA,NA,NA,NA
"750","2020-11-12 17:00:37-03","UEL","FUEL","11195","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Ness & Mart.) Mez","Baitello, JB","Meira Neto, JAA; Grombone, MT; Bernacci, LC","1988","11","24","Brasil","São Paulo","Atibaia","Pico da Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"FUEL006420",NA,"1999","10","13","21564",NA,NA,NA,NA,"Tracheophyta","Laurales","21675","auto",NA,NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:01:56-03","UnB","UB","150011","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Hatschbach, G","Lindeman, JC","1967","01","02","Brasil","Paraná",NA,"behind Pontal do Sul",NA,NA,NA,NA,NA,NA,"Tree 9cm diam., 7m tall, leaves pale green beneath, flower pale yellow; Restinga",NA,NA,"1967",NA,NA,"15604",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-11-01 15:01:56-03","UnB","UB","150012","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Teixeira, BC; Teixeira, B","Heringer, EP; Eiten, G","1975","09","18","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Tree 8m tall, flowers orange; Low secondary forest",NA,NA,"1980",NA,NA,"15084",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"753","2019-11-01 15:01:56-03","UnB","UB","150014","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & C. Mart.) Mez","Moraes, PLR","Glaziou, AM",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"12118",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
