"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"917","2020-10-01 14:16:42-03","JBB","HEPH","9780","S","Plantae","Dicotyledon","Fabales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, AMS da","Bucci, FFB","202","1994","03","Southern America","Brasil","Tocantins",NA,NA,NA,NA,"18","Palmas","Serra de Lajeado","-48.095833","-10.253611",NA,NA,NA,NA,NA,"1994",NA,NA,"-48.095833","-10.253611",NA,NA,NA,NA,NA,NA
"918","2020-10-01 14:16:42-03","JBB","HEPH","9705","S","Plantae","Dicotyledon","Fabales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata parvifolia","(Ducke) Vaz","Vaz, AMF","Bucci, FFB","126","1994","03","Southern America","Brasil","Tocantins",NA,NA,NA,NA,"17","Palmas","Serra do Lajeado.Cachoeira do Córrego Taquarussu","-48.190556","-10.304722",NA,NA,"parvifolia",NA,NA,"1994",NA,NA,"-48.190556","-10.304722",NA,NA,NA,NA,NA,NA
"919","2020-10-01 14:16:42-03","JBB","HEPH","4662","S","Plantae","Dicotyledon","Fabales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, AMS da","Rodrigues, W","4349","1962","12","Southern America","Brasil","Acre",NA,"Madeira amarelada,",NA,NA,"01","Rio Branco","Rio Surucum Propriedade do Sr. Pedro Pereira","-67.8099975585938","-9.9747200012207",NA,NA,NA,"178770","auto","1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2020-10-01 14:16:42-03","JBB","HEPH","11823","S","Plantae","Dicotyledon","Fabales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Bucci, FFB","Proença, CEB","1160","1994","05","Southern America","Brasil","Goiás",NA,NA,NA,NA,"20","Alto Paraíso de Goiás","GO 239 a 20km de Alto Paraíso na estrada para Nova Roma","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2020-10-01 14:16:42-03","JBB","HEPH","10730","S","Plantae","Dicotyledon","Fabales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, AMS da","Ramos, AE","1080","1994","12","Southern America","Brasil","Goiás",NA,"CAP.17,5cm.Esteril.2-22-1.",NA,NA,"20","Serranópolis","Fazenda Coqueiro de Propriedade de Fernandes Gabriel da Silva","-51.9622001647949","-18.3061008453369",NA,NA,NA,"86936","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-10-01 14:16:42-03","JBB","HEPH","19168","S","Plantae","Dicotyledon","Fabales","Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, AMS da","Hatschbach, G","73410","2002","05","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"24","Porto Murtinho","Fazenda Nossa Senhora do Perpétuo Socorro","-57.8824996948242","-21.6989002227783",NA,NA,NA,"185577","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-12-11 11:35:40-03","UFMG","BHCB","189745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Quaresma, AS; Brina, AE; Oliveira, CT","642","2017","08","Southern America","Brasil","Minas Gerais",NA,"Floresta Estacional Semidecidual","BHCB189745",NA,"14","Mariana","Fazenda Itacolomy","-43.396389","-19.009167","831","831",NA,NA,NA,"2017","08",NA,"-43.396389","-19.009167",NA,NA,NA,NA,NA,NA
"924","2020-12-11 11:35:40-03","UFMG","BHCB","188969","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Brina, AE","s.n.","2016","05","Southern America","Brasil","Minas Gerais",NA,"Floresta Estacional Semidecidual, Mata Atlântica","BHCB188969",NA,"10","Itatiaiuçu","Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão","-44.740369","-20.277539",NA,NA,NA,NA,NA,NA,NA,NA,"-44.740369","-20.277539",NA,NA,NA,NA,NA,NA
"925","2020-12-11 11:35:40-03","UFMG","BHCB","142751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Gontijo, FD; Almeida, TE; Megale, ME","164","2010","04","Southern America","Brasil","Pará",NA,"Arbusto; Aceiro, borda de mata, caminho para a mata seca","BHCB021862",NA,"30","Canaã dos Carajás","Racha placa, Oeste da Fazenda Carajás","-50.373206","-6.502556","284","284",NA,NA,NA,"2015","09","03","-50.373206","-6.502556",NA,NA,NA,NA,NA,NA
"926","2020-12-11 11:35:40-03","UFMG","BHCB","169408","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Portugal-Santana, A","10","2012",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"BHCB014367",NA,NA,"Belo Horizonte","Parque Estadual Serra Verde, Trilha da Mata","-43.958611","-19.791111","839","839",NA,NA,NA,"2013",NA,NA,"-43.958611","-19.791111",NA,NA,NA,NA,NA,NA
"927","2020-12-11 11:35:40-03","UFMG","BHCB","71384","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4839","2002","05","Southern America","Brasil","Minas Gerais",NA,"PRENSADO EM ÁLCOOL. Cerrado. Arbusto, ca. 3 m, folhas cartáceas, cálice esverdeado, corola, estames e pistilo branco, frutos imaturos verdes",NA,NA,"19","Januária","distrito de Tejuco, margens do Rio Pandeiros",NA,"-15.666528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-15.666528",NA,NA,NA,NA,NA,NA
"928","2020-12-11 11:35:40-03","UFMG","BHCB","35562","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,"Barro Alto",NA,"-48.9157981872559","-14.9708003997803",NA,NA,NA,"39532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2020-12-11 11:35:40-03","UFMG","BHCB","76422","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Hatschbach, G","73162","2002","05","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"20","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-12-11 11:35:40-03","UFMG","BHCB","76425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Hatschbach, G","73363","2002","05","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"23","Porto Murtinho",NA,"-57.8824996948242","-21.6989002227783",NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-12-11 11:35:40-03","UFMG","BHCB","27637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Bocaiúva",NA,"-43.814998626709","-17.1077995300293",NA,NA,NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2020-12-11 11:35:40-03","UFMG","BHCB","22426","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Costa, LVC","s.n.","1992","10","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-12-11 11:35:40-03","UFMG","BHCB","22139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Costa, LVC","s.n.","1990","08","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"19","Manga",NA,"-43.932201385498","-14.7558002471924",NA,NA,NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-12-11 11:35:40-03","UFMG","BHCB","33533","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-12-11 11:35:40-03","UFMG","BHCB","37147","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-12-11 11:35:40-03","UFMG","BHCB","161588","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Santos, KM","s.n.","2010","05","Southern America","Brasil","Minas Gerais",NA,"Flor rosa, com odor forte.; Cerrado.","BHCB004953",NA,"01","Divinópolis","Porto Velho","-44.8838996887207","-20.1389007568359",NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2020-12-11 11:35:40-03","UFMG","BHCB","37795","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Salino, A; Stehmann, JR","3328","1997","07","Southern America","Brasil","Minas Gerais",NA,"Árvore ca de 3 metros de altura, frutos imaturos verdes","BHCB001050","BHCB001050","02","Januária","Vale do Rio Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2021-03-24 17:17:01-03","UFMA","MAR","8655","S","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"FIGUEIREDO, N.",NA,"2000","06",NA,"Brasil","Maranhão",NA,NA,NA,NA,"06","Urbano Santos",NA,"-43.403333","-3.208056",NA,NA,NA,NA,NA,"2016","01","18","43º24'12W","03º12'29S",NA,NA,NA,NA,NA,NA
"939","2021-03-24 17:17:01-03","UFMA","MAR","8660","S","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,NA,"598","2000","06",NA,"Brasil","Maranhão",NA,NA,NA,NA,"06","Urbano Santos",NA,"-43.403333","-3.208056",NA,NA,NA,NA,NA,"2016","01","18","43º24'12W","03º12'29S",NA,NA,NA,NA,NA,NA
"940","2021-03-24 17:17:01-03","UFMA","MAR","8656","S","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"FIGUEIREDO, N.",NA,"2000","10",NA,"Brasil","Maranhão",NA,NA,NA,NA,"06","Urbano Santos",NA,"-43.403333","-3.208056",NA,NA,NA,NA,NA,"2016","01","18","43º24'12W","03º12'29S",NA,NA,NA,NA,NA,NA
"941","2020-03-11 09:00:53-03","URCA","HCDAL","321","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Silva, M A P","HCDAL321","1996","05",NA,"Brasil","Ceará",NA,NA,NA,NA,"23","Barbalha","Arajara, Chapada do Araripe","-39.30419921875","-7.31111001968384",NA,NA,NA,"22868","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-03-11 09:00:53-03","URCA","HCDAL","12722","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Linhares, K. .V.","Silva, I. .V.","s.n.","2016","11",NA,"Brasil","Ceará",NA,"Arbóreo ca. 3m; flor de cor branca.",NA,NA,"02","Barbalha","Sitio Melo, Chapada do Araripe.","-39.30419921875","-7.31111001968384",NA,NA,NA,"22868","auto","2017","06","09",NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-11-12 14:39:00-03","URCA","HCDAL","3434","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Kerntopf, M.R.","HCDAL3434","2007","08",NA,"Brasil","Ceará",NA,"Flor de cor branca; fruto verde.",NA,NA,"22","Crato","Proximidades do LPPN.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-11-12 14:39:00-03","URCA","HCDAL","3435","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Kerntopf, M.R.","HCDAL3435","2007","08",NA,"Brasil","Ceará",NA,"Flor de cor vermelha; fruto verde.",NA,NA,"22","Crato","Proximidades do LPPN.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-03-11 09:00:54-03","URCA","HCDAL","8270","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Morais- Mendonça, A C A","Ferreira-Junior, W. .S.","18","2012","03",NA,"Brasil","Ceará",NA,"Arbóreo.",NA,NA,"06","Crato","Sitio Brea","-39.4094009399414","-7.23416996002197",NA,NA,NA,"30071","auto","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-03-11 09:00:53-03","URCA","HCDAL","1824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Kerntoph, M. .R.","HCDAL1824","2002","07",NA,"Brasil","Ceará",NA,NA,NA,NA,"23","Fortaleza","Campus do PICI","-38.543098449707","-3.71722006797791",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-03-11 09:00:27-03","URCA","HCDAL","6571","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Lozano, A.","35",NA,NA,NA,"Brasil","Ceará",NA,"Arbusto ca. 1,70m; fruto verde imaturo.; Carrasco",NA,NA,NA,"Jardim","Cacimbas","-39.2980995178223","-7.58249998092651",NA,NA,NA,"26671","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-11-12 14:39:00-03","URCA","HCDAL","3104","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Vieira Junior, F.N.","HCDAL3104","2007","06",NA,"Brasil","Ceará",NA,"Árvore ca. 5m; flor branca-verde; fruto imaturo verde.; Caatinga",NA,NA,"05","Juazeiro do Norte","Sítio Carás do Umari","-39.315299987793","-7.21305990219116",NA,NA,NA,"15239","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2021-02-11 17:18:56-03","UFPR","UPCB","46378","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, A.M.S. da","Hatschbach, G.","72953","2002","05",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto 3m, pétalas verdes, estames alvos. Solo calcário, encosta do morro..",NA,NA,"15","Bodoquena","Rod. Bodoquena a Morraria do Sul, Serra da Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,NA,"47684","auto","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"950","2021-02-11 17:18:56-03","UFPR","UPCB","87444","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, A.M.S. da F.","Labiak, P.H. et al.","5922","2015","03",NA,"Brasil","Tocantins",NA,"Arbusto 2 m. Flores vináceas..",NA,NA,"06","Natividade","Serra de Natividade. Estrada para as torres. Cerrado rupestre.","-47.70079","-11.694212","350","800",NA,NA,NA,"2015","09",NA,"-47.700790","-11.694212",NA,NA,NA,NA,NA,NA
"951","2021-02-11 17:18:55-03","UFPR","UPCB","46377","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Fonseca Vaz, A.M.S. da","Hatschbach, G.","73410","2002","05",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto 3m, flor alva. Cerrado..",NA,NA,"24","Porto Murtinho","Fazenda Nossa Senhora do Perpétuo Socorro","-57.8824996948242","-21.6989002227783",NA,NA,NA,"185577","auto","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"952","2008-05-27 22:02:00-03","MO","MOBOT","89598","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Torres (MEXU)","Elsa M. Zardini|et al.","Zardini 4089","1988","1","South America","Paraguay","Amambay",NA,NA,NA,NA,"6",NA,"Parque Nacional Cerro Corá. Cerrado camino al Cerro Muralla.","-57.96666","-22.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","4",NA,NA
"953","2009-11-16 15:05:00-02","MO","MOBOT","3227535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","N. Cuello","Nidia Cuello","Cuello A. 565","1989","1","South America","Venezuela","Amazonas",NA,NA,NA,NA,"24",NA,"Depto. Atures. bosque de rebalse al oie de la serrania San Borja","-67.36666","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2011-10-27 17:38:00-02","MO","MOBOT","3231297","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Anibal Castillo|A. Capobianco","Castillo 1825","1985","1","South America","Venezuela","Anzoátegui",NA,NA,NA,NA,"15",NA,"Distrito Simón Rodriguez; Mun. El Tigre. Bosque Seco detrás del Hato San Sebastian.","-64.85","8.89166","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2009-08-21 07:03:00-03","MO","MOBOT","2216655","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Émile Hassler","Hassler 5380",NA,NA,"South America","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,"Reserva Natural del Bosque Mbaracayu.","-55.33333","-23.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2010-11-23 06:39:00-02","MO","MOBOT","3227664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","A.M.S. da Fonseca V.","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","Jansen-Jacobs 2239","1991","1","South America","Guyana","Rupununi",NA,NA,NA,NA,"25",NA,"Eastern Kanuku Mountains, NE of Warimure. Forest along creek.","-59.33333","3.08333","200.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2008-05-27 22:02:00-03","MO","MOBOT","102589","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Guillen (USZ)","Alwyn H. Gentry|Alan Perry|Lourdes Vargas","Gentry 77558","1992","6","South America","Bolivia","Beni",NA,NA,NA,NA,"29","Vaca Diez","Riberalto, disturbed second growth forest near town.","-66.13333","-11","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"958","5",NA,NA
"958","2012-08-18 05:19:00-03","MO","MOBOT","3227120","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Angela M.S. da Fonseca Vaz","João Murça Pires","Pires 51053","1961","9","South America","Brazil","Amapá",NA,NA,NA,NA,"18",NA,"Rio Araguari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2008-05-27 22:02:00-03","MO","MOBOT","100214","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Angela M.S. da Fonseca Vas (RB)","Percy Núñez V.|et al.","Núñez Vargas 9648","1988","8","South America","Peru","Madre de Dios",NA,NA,NA,NA,"9","Tambopata","Puerto Pardo (menor) de la Marina de Guerra del Peru en la confluencia del Río Heath al Río Madre de Dios en la frontera con Bolivia. Colectado con: D. Ricalde, T. Parker, W. Wust, W. Wither, C. Walton, K. Rosemberg, P. Marra (LSU), D. Cruz, I. Acosta, A. Osorio.","-68.66666","-12.5","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1",NA,NA
"960","2016-08-03 05:22:00-03","MO","MOBOT","100464844","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","E. Renjifo (LPB)","T. E. Boza E.|E. Renjifo|R. Villegas","Boza Espinoza 2700","2012","3","South America","Bolivia","La Paz",NA,NA,NA,NA,"6","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, Sumpulo, entre la senda Keara – Sumpulo.","-68.7727778","-14.5832223","1017.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"961","2008-05-27 22:02:00-03","MO","MOBOT","104401","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Torres (MEXU)","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7027","1982","2","South America","Paraguay","Amambay",NA,NA,NA,NA,"17",NA,"Parque Nacional Cerro Corá. Vicinity of Cerro Muralla.","-56.05","-22.65","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274","4",NA,NA
"962","2011-02-17 10:19:00-02","MO","MOBOT","1127359","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Fortunato (BAB)","Elsa M. Zardini|W. Cardozo","Zardini 45048","1996","6","South America","Paraguay","Amambay",NA,NA,NA,NA,"13",NA,"Estancia Sereno (buffer zone of Parque Nacional Cerro Corá). Cerrado scrub on sandy soil (red).","-56.0433333","-22.6194445","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1063","4",NA,NA
"963","2008-05-27 22:02:00-03","MO","MOBOT","1284476","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","J. Greppi (BAB)","Elsa M. Zardini|Isabelino Chaparro","Zardini 48646","1998","6","South America","Paraguay","Canindeyú",NA,NA,NA,NA,"11",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokay. Cerrado forest and cerrado scrub.","-55.47916","-23.99444","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1143","4",NA,NA
"964","2013-10-05 06:32:00-03","MO","MOBOT","1320685","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","FVG","Ronald L. Liesner|Ángel C. González","Liesner 11266","1981","4","South America","Venezuela","Bolívar",NA,NA,NA,NA,"4",NA,"Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.","-63.11666","7.58333","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA,NA
"965","2013-10-05 06:32:00-03","MO","MOBOT","1345949","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R.Wunderlin","Ronald L. Liesner|Ángel C. González","Liesner 10139","1980","4","South America","Venezuela","Yaracuy",NA,NA,NA,NA,"6",NA,"Sierra de Aroa. Parque Nacional Yurubi. 0-2 km N of north edge of San Felipe along Río Yurubi. Deciduous forest.","-68.75","10.36666","500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144",NA,NA,NA
"966","2008-05-27 22:02:00-03","MO","MOBOT","1425262","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Michael J.G. Hopkins|et al.","Hopkins 45",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"Velasco","San Ignacio","-60.96666","-16.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2018-04-23 08:14:00-03","MO","MOBOT","101040876","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"C.A. Figueiredo","Figueiredo 414","1994","7","South America","Brazil","Acre",NA,NA,NA,NA,"31","Rio Branco","Fazenda Experimental Catauba.","-67.6166667","-10.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"968","2008-05-27 22:02:00-03","MO","MOBOT","1520612","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Barneby","Michael H. Nee","Nee 40615",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2008-05-27 22:02:00-03","MO","MOBOT","1524062","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Barneby","Michael H. Nee","Nee 40832",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2008-05-27 22:02:00-03","MO","MOBOT","1527798","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Barneby","Michael H. Nee","Nee 41066",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5","375.00000000","425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
