"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1657","2019-10-07 09:23:44-03","UEFS","HUEFS","177752","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Melo, E.","2011","08","18","Brasil","Ceará","Missão Velha","Margem do Rio Solaman. APA Cachoeira da Missão Velha.","-39.143889","-7.2225",NA,NA,"HUEFS0177752",NA,"Angiospermae","Brassicales","10213",NA,NA,"HUEFS0177752","342","342",NA,"39W8'38''","7S13'21''",NA,"Rosanae",NA,NA,NA,NA
"1658","2019-10-07 09:23:44-03","UEFS","HUEFS","178014","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","M.L.Guedes",NA,NA,NA,"Melo, E.","2011","10","21","Brasil","Bahia","Curaçá","Atrás da Serra da Natividade.","-39.608611","-9.059444",NA,"Caatinga.","HUEFS0178014",NA,"Angiospermae","Brassicales","10475",NA,NA,"HUEFS0178014","440","440",NA,"39W36'31''","9S3'34''",NA,"Rosanae",NA,NA,NA,NA
"1659","2019-10-07 09:23:44-03","UEFS","HUEFS","178094","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","J.Luber","2019","03",NA,"Melo, E.","2011","11","03","Brasil","Bahia","Maracás","Estrada para Marcionílio Souza, ca. 12,6 km da cidade.","-40.52","-13.327778",NA,"Mata de cipó.","HUEFS0178094",NA,"Angiospermae","Brassicales","10555",NA,NA,"HUEFS0178094 HUEFS0178094_e1","915","915",NA,"40W31'12''","13S19'40''",NA,"Rosanae",NA,NA,NA,NA
"1660","2019-10-07 09:23:44-03","UEFS","HUEFS","179890","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Melo, E.","2011","11","13","Brasil","Bahia","Rodelas","Dunas do Sorobabel.","-38.720556","-8.896389",NA,NA,"HUEFS0179890",NA,"Angiospermae","Brassicales","10701",NA,NA,"HUEFS0179890","352","352",NA,"38W43'14''","8S53'47''",NA,"Rosanae",NA,NA,NA,NA
"1661","2019-10-07 09:23:44-03","UEFS","HUEFS","182692","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Melo, E.","2012","03","06","Brasil","Paraíba","Pilões","Serra do Espinho.","-35.579722","-6.886389",NA,"Mata, beira da estrada.","HUEFS0182692",NA,"Angiospermae","Brassicales","10973",NA,NA,"HUEFS0182692","260","260",NA,"35W34'47''","6S53'11''",NA,"Rosanae",NA,NA,NA,NA
"1662","2019-10-07 09:23:44-03","UEFS","HUEFS","182740","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Melo, E.","2012","03","07","Brasil","Paraíba","Pilões","Brejo Paraibano.","-35.627778","-6.896667",NA,"Mata de capoeira, beira da estrada.","HUEFS0182740",NA,"Angiospermae","Brassicales","11021",NA,NA,"HUEFS0182740","450","450",NA,"35W37'40''","6S53'48''",NA,"Rosanae",NA,NA,NA,NA
"1663","2019-10-07 09:23:44-03","UEFS","HUEFS","182789","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Melo, E.","2012","03","08","Brasil","Paraíba","Alagoa Nova","Brejo Paraibano. Fazenda Sr. José Roberto.","-35.759722","-7.078611",NA,"Vegetação aquática e mata ciliar, rio seco.","HUEFS0182789",NA,"Angiospermae","Brassicales","11070",NA,NA,"HUEFS0182789","416","416",NA,"35W45'35''","7S4'43''",NA,"Rosanae",NA,NA,NA,NA
"1664","2019-10-07 09:23:44-03","UEFS","HUEFS","188648","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Matos, E.N.de","2011","11","28","Brasil","Bahia","Conde","Sítio do Conde-Fazenda Fundão","-37.586389","-11.871111",NA,"Restinga. Floresta.","HUEFS0188648",NA,"Angiospermae","Brassicales","2490",NA,NA,"HUEFS0188648",NA,NA,NA,"37W35'11''","11S52'16''",NA,"Rosanae",NA,NA,NA,NA
"1665","2019-10-07 09:23:44-03","UEFS","HUEFS","188953","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Machado, R.F.","2010","12","18","Brasil","Bahia","Feira de Santana","Ba 052, após o entroncamneto com a BR 116, ca. 2 km em direção a Morro do Chapéu.","-38.966667","-12.25",NA,"Vegetação de Caatinga. Bastante antropizada.","HUEFS0188953",NA,"Angiospermae","Brassicales","582",NA,NA,"HUEFS0188953",NA,NA,NA,"38W58'","12S15'",NA,"Rosanae",NA,NA,NA,NA
"1666","2019-10-07 09:23:44-03","UEFS","HUEFS","21791","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Thomas, W.W.","1992","01","22","Brasil","Sergipe","Socorro",NA,"-37.2","-10.633333",NA,NA,"HUEFS0021791",NA,"Angiospermae","Brassicales","8891",NA,NA,"HUEFS0021791",NA,NA,NA,"37W12'","10S38'",NA,"Rosanae",NA,NA,NA,NA
"1667","2019-10-07 09:23:44-03","UEFS","HUEFS","190165","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Melo, E.","2012","10","12","Brasil","Bahia","Milagres","Rio Ribeirão.","-39.901667","-12.929167",NA,NA,"HUEFS0190165",NA,"Angiospermae","Brassicales","11547",NA,NA,"HUEFS0190165","480","480",NA,"39W54'6''","12S55'45''",NA,"Rosanae",NA,NA,NA,NA
"1668","2019-10-07 09:23:44-03","UEFS","HUEFS","205756","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","J.Luber","2019","03",NA,"Aurino, A.N.B.","2006","03","24","Brasil","Paraíba","Tenório","Sítio Várzea do Cariri. Obs.: Geo-referenciamento da Coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 100.000 Datum - Sad 69). Sede do Município.","-36.629167","-6.941944",NA,NA,"HUEFS0205756",NA,"Angiospermae","Brassicales","19",NA,NA,"HUEFS0205756 HUEFS0205756_e1","610","610",NA,"36W37'45''","6S56'31''",NA,"Rosanae",NA,NA,NA,NA
"1669","2019-10-07 09:23:44-03","UEFS","HUEFS","209097","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","J.Luber","2019","03",NA,"Silva, L.R.","2013","03","28","Brasil","Pernambuco",NA,"Ilha de Santo Aleixo.",NA,NA,NA,NA,"HUEFS0209097",NA,"Angiospermae","Brassicales","375",NA,NA,"HUEFS0209097 HUEFS0209097_e1",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1670","2019-10-07 09:23:44-03","UEFS","HUEFS","213206","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Ribeiro, A.","2014","01","01","Brasil","Rio Grande do Norte","São Bento do Norte",NA,"-35.933889","-5.055",NA,"Restinga.","HUEFS0213206",NA,"Angiospermae","Brassicales","345",NA,NA,"HUEFS0213206","5","5",NA,"35W56'2''","5S3'18''",NA,"Rosanae",NA,NA,NA,NA
"1671","2019-10-07 09:23:44-03","UEFS","HUEFS","215346","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Aona, L.Y.S.","2015","02","07","Brasil","Bahia","Contendas do Sincorá","Estrada vicinal de Contendas do Sincorá para Pameiras. Beira da estrad.","-41.115","-13.8225",NA,NA,"HUEFS0215346",NA,"Angiospermae","Brassicales","3939",NA,NA,"HUEFS0215346","351","351",NA,"41W6'54''","13S49'21''",NA,"Rosanae",NA,NA,NA,NA
"1672","2019-10-07 09:23:44-03","UEFS","HUEFS","222306","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Ribeiro, A.","2014","01","01","Brasil","Rio Grande do Norte","São Bento do Norte",NA,"-35.933889","-5.055",NA,NA,"HUEFS0222306",NA,"Angiospermae","Brassicales","345",NA,NA,NA,"5","5",NA,"35W56'2''","5S3'18''",NA,"Rosanae",NA,NA,NA,NA
"1673","2019-10-07 09:23:44-03","UEFS","HUEFS","223375","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Guedes, M.L.","2015","06","12","Brasil","Bahia","Ipupiara","Chapada Diamantina, entrada para caminho para o Rio Verde.","-42.3675","-11.758333",NA,"Mata.","HUEFS0223375",NA,"Angiospermae","Brassicales","23551",NA,NA,"HUEFS0223375","674","674",NA,"42W22'3''","11S45'30''",NA,"Rosanae",NA,NA,NA,NA
"1674","2019-10-07 09:23:44-03","UEFS","HUEFS","22610","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Melo, E.","1996","02","25","Brasil","Bahia","Itatim","Morro do Agenor.","-39.7","-12.716667",NA,"Interior da mata da encosta do inselberg.","HUEFS0022610",NA,"Angiospermae","Brassicales","1499",NA,NA,"HUEFS0022610","310","430",NA,"39W42'","12S43'",NA,"Rosanae",NA,NA,NA,NA
"1675","2019-10-07 09:23:44-03","UEFS","HUEFS","227918","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","J.Luber","2019","03",NA,"Melo, E.","2016","11","02","Brasil","Bahia","Feira de Santana","Ipuaçu. Rio Jacuípe, Fazenda Morro Branco.","-39.04","-12.244167",NA,"Mata ciliar do rio Jacuípe.","HUEFS0227918",NA,"Angiospermae","Brassicales","13370",NA,NA,"HUEFS0227918 HUEFS0227918_e1","120","120",NA,"39W2'24''","12S14'39''",NA,"Rosanae",NA,NA,NA,NA
"1676","2019-10-07 09:23:44-03","UEFS","HUEFS","229757","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Souza, E.B.","2016","08","12","Brasil","Ceará","Sobral","Fazenda Experimental da UVA (FAEX).","-40.304444","-3.6175",NA,"Vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","HUEFS0229757",NA,"Angiospermae","Brassicales","4335",NA,NA,"HUEFS0229757","55","55",NA,"40W18'16''","3S37'3''",NA,"Rosanae",NA,NA,NA,NA
"1677","2019-10-07 09:23:44-03","UEFS","HUEFS","230917","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Fontana, A.P.","2014","11","26","Brasil","Paraíba","São João do Rio do Peixe","Rio do Peixe.","-38.431389","-6.734444",NA,"Savana Estépica","HUEFS0230917",NA,"Angiospermae","Brassicales","8865",NA,NA,"HUEFS0230917","243","243",NA,"38W25'53''","6S44'4''",NA,"Rosanae",NA,NA,NA,NA
"1678","2019-10-07 09:23:44-03","UEFS","HUEFS","230918","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Fontana, A.P.","2015","08","12","Brasil","Pernambuco","Flores","Serra do Boqueirão, margens da Br 340.","-37.863889","-8.077778",NA,"Savana Estépica","HUEFS0230918",NA,"Angiospermae","Brassicales","8326",NA,NA,"HUEFS0230918","800","800",NA,"37W51'50''","8S4'40''",NA,"Rosanae",NA,NA,NA,NA
"1679","2019-10-07 09:23:44-03","UEFS","HUEFS","230919","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Fontana, A.P.","2014","03","19","Brasil","Pernambuco","Serrita","Flona Negreiros, leito seco.","-39.411944","-7.973333",NA,"Savana Estépica","HUEFS0230919",NA,"Angiospermae","Brassicales","7923",NA,NA,"HUEFS0230919","420","420",NA,"39W24'43''","7S58'24''",NA,"Rosanae",NA,NA,NA,NA
"1680","2019-10-07 09:23:44-03","UEFS","HUEFS","230920","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Fontana, A.P.","2014","10","02","Brasil","Paraíba","Conceição","Açude da ladeira.","-38.520556","-7.544722",NA,"Savana Estépica","HUEFS0230920",NA,"Angiospermae","Brassicales","8640",NA,NA,"HUEFS0230920","401","401",NA,"38W31'14''","7S32'41''",NA,"Rosanae",NA,NA,NA,NA
"1681","2019-10-07 09:23:44-03","UEFS","HUEFS","230921","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Fontana, A.P.","2014","11","25","Brasil","Paraíba","Poço de José de Moura","Torrões.","-38.478889","-6.616111",NA,"Savana Estépica","HUEFS0230921",NA,"Angiospermae","Brassicales","8780",NA,NA,"HUEFS0230921","274","274",NA,"38W28'44''","6S36'58''",NA,"Rosanae",NA,NA,NA,NA
"1682","2019-10-07 09:23:44-03","UEFS","HUEFS","23295","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"França, F.","1996","07","20","Brasil","Bahia","Itatim","Morro do Agenor.","-39.766667","-12.7",NA,"Encosta com vegetação arbustivo-arbórea, solo arenoso, rico em humus e desagragado com blocos de rochas de diversos tamanhos.","HUEFS0023295",NA,"Angiospermae","Brassicales","1724",NA,NA,"HUEFS0023295","310","430",NA,"39W46'","12S42'",NA,"Rosanae",NA,NA,NA,NA
"1683","2019-10-07 09:23:44-03","UEFS","HUEFS","233371","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","P.W.Moonlight","2017","11",NA,"Moonlight, P.W.","2017","03","16","Brasil","Pernambuco","Petrolina","EMBRAPA research station, 10km SW from Lagoa Grande on BR428 to Petrolina. Around 2km as the crow flies from the road, 100m SE of EMBRAPA flux tower and around permanent plot.","-40.319722","-9.046944",NA,"Very dry Caatinga undergoing drought. Canopy ca. 2.5-4m with emergent trees to 6m. Dense shrubby layer. Sapium, Manihot, Haspidospermim, Croton, Cnidosculus spp. Abundant. Occasional cacti spp. and Bromeliaceae in herb layer. Crystalline rocks in sand.","HUEFS0233371",NA,"Angiospermae","Brassicales","418",NA,NA,"HUEFS0233371","386","386",NA,"40W19'11''","9S2'49''",NA,"Rosanae",NA,NA,NA,NA
"1684","2019-10-07 09:23:44-03","UEFS","HUEFS","233456","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","L.P.de Queiroz","2019","05",NA,"Ramos, D.M.","2018","02","06","Brasil","PE","São João",NA,"-36.41","-8.81",NA,"Caatinga","HUEFS0233456",NA,"Angiospermae","Brassicales","156",NA,NA,NA,"680","680",NA,"36W24'36''","8S48'36''",NA,"Rosanae",NA,NA,NA,NA
"1685","2019-10-07 09:23:44-03","UEFS","HUEFS","233462","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","P.W.Moonlight","2017","11",NA,"Moonlight, P.W.","2017","03","22","Brasil","Pernambuco","São João","Nordeste Project Supersite 3.","-36.406111","-8.81",NA,"Caatinga with canopy ca. 3.5m high with abundant arboreal cacti. Abundant shrubs (mainly Mimosa spp.), mostly branching from the base. Heavily grazed (cows and horses) with little to no ground cover. Signs of possible felling. Sand over sandstone substate","HUEFS0233462",NA,"Angiospermae","Brassicales","509",NA,NA,"HUEFS0233462","680","680",NA,"36W24'22''","8S48'36''",NA,"Rosanae",NA,NA,NA,NA
"1686","2019-10-07 09:23:44-03","UEFS","HUEFS","233495","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","L.P.de Queiroz","2019","05",NA,"Ramos, D.M.","2018","02","06","Brasil","PE","São João",NA,"-36.41","-8.81",NA,"Caatinga","HUEFS0233495",NA,"Angiospermae","Brassicales","159",NA,NA,NA,"680","680",NA,"36W24'36''","8S48'36''",NA,"Rosanae",NA,NA,NA,NA
"1687","2019-10-07 09:23:44-03","UEFS","HUEFS","235645","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","L.P.Queiroz","2018","02",NA,"Mizushima, M.","2017","04","18","Brasil","Piauí","Buriti dos Lopes",NA,"-41.866944","-3.175",NA,"Caatinga","HUEFS0235645",NA,"Angiospermae","Brassicales","173",NA,NA,"HUEFS0235645 HUEFS0235645_e1",NA,NA,NA,"41W52'1''","3S10'30''",NA,"Rosanae",NA,NA,NA,NA
"1688","2019-10-07 09:23:44-03","UEFS","HUEFS","241498","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","E.B.Souza & F.F.Araújo","2017","11",NA,"Souza, E.B.","2017","11","08","Brasil","Ceará","Sobral","Taperuaba. Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).","-40.006389","-4.068056",NA,"Área de Caatinga em transição para Floresta Seca, com afloramentos graníticos, solos areno-argilosos e pequenos cursos d'água.","HUEFS0241498",NA,"Angiospermae","Brassicales","4840",NA,NA,"HUEFS0241498","230","230",NA,"40W0'23''","4S4'5''",NA,"Rosanae",NA,NA,NA,NA
"1689","2019-10-07 09:23:44-03","UEFS","HUEFS","242057","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Roque, A.A.","2018","02","07","Brasil","Rio Grande do Norte","Tibau do Sul","Parque Estadual Mata de Pipa. Caminho do Galhardo.","-35","-6",NA,"Mata Atlântica.","HUEFS0242057",NA,"Angiospermae","Brassicales","2225",NA,NA,"HUEFS0242057",NA,NA,NA,"35W","6S",NA,"Rosanae",NA,NA,NA,NA
"1690","2019-10-07 09:23:44-03","UEFS","HUEFS","251204","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Külkamp, J.","2019","03","22","Brasil","Rio de Janeiro","Saquarema","Reserva Natural de Massambaba. Interiro da reserva.","-42.456944","-22.927222",NA,NA,"HUEFS0251204",NA,"Angiospermae","Brassicales","770",NA,NA,"HUEFS0251204",NA,NA,NA,"42W27'25''","22S55'38''",NA,"Rosanae",NA,NA,NA,NA
"1691","2019-10-07 09:23:44-03","UEFS","HUEFS","25211","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Melo, E.","1996","12","14","Brasil","Bahia","Itatim","Morro da Quixaba.","-39.783333","-12.733333",NA,"Encosta Piemont arbustivo-arbórea.","HUEFS0025211",NA,"Angiospermae","Brassicales","1873",NA,NA,"HUEFS0025211","300","300",NA,"39W47'","12S44'",NA,"Rosanae",NA,NA,NA,NA
"1692","2019-10-07 09:23:44-03","UEFS","HUEFS","28784","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Hind, D.J.N.","1996","11","21","Brasil","Bahia","Mucugê","Brejo de Cima","-41.564444","-13.316111",NA,NA,"HUEFS0028784",NA,"Angiospermae","Brassicales","PCD4546",NA,NA,"HUEFS0028784","860","860",NA,"41W33'52''","13S18'58''",NA,"Rosanae",NA,NA,NA,NA
"1693","2019-10-07 09:23:44-03","UEFS","HUEFS","236953","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Fontana, A.P.",NA,NA,NA,"Brasil","Alagoas","Mata Grande","Afloramentos quartizíticos na base da Serra do Parafuso. Caatinga Arbustiva Arbórea Densa. Solo arenoso.",NA,"-8.9",NA,"Planossolo Háplico Eutrófico","HUEFS0236953",NA,"Angiospermae","Brassicales","9853",NA,NA,"HUEFS0236953","478","478",NA,NA,"8S54'",NA,"Rosanae",NA,NA,NA,NA
"1694","2019-10-07 09:23:44-03","UEFS","HUEFS","36267","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Melo, E.","1999","02","14","Brasil","Bahia","Antônio Cardoso","Km 20 W Feira de Santana na BR 116 para Paraguaçu.","-39.114444","-12.360833",NA,"Mata semisecundária.","HUEFS0036267",NA,"Angiospermae","Brassicales","2600",NA,NA,"HUEFS0036267","165","165",NA,"39W6'52''","12S21'39''",NA,"Rosanae",NA,NA,NA,NA
"1695","2019-10-07 09:23:44-03","UEFS","HUEFS","38119","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Miranda, A.M.","1993","06","01","Brasil","Pernambuco",NA,"Arquipélago de Fernando de Noronha, Ilha da Rata.","-32.425","-3.836111",NA,NA,"HUEFS0038119",NA,"Angiospermae","Brassicales","826",NA,NA,"HUEFS0038119",NA,NA,NA,"32W25'30''","3S50'10''",NA,"Rosanae",NA,NA,NA,NA
"1696","2019-10-07 09:23:44-03","UEFS","HUEFS","720","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Grupo Pedra do Cavalo","1980","08",NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0000720",NA,"Angiospermae","Brassicales","621",NA,NA,"HUEFS0000720 HUEFS0000720_01","40","120",NA,"39W5'","12S32'",NA,"Rosanae",NA,NA,NA,NA
"1697","2019-10-07 09:23:44-03","UEFS","HUEFS","41259","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Melo, E.","1999","11","16","Brasil","Bahia","Morro do Chapéu","A.P.A. Gruta dos Brejões.","-41.432778","-11.012778",NA,"Caatinga antropizada.","HUEFS0041259",NA,"Angiospermae","Brassicales","3105",NA,NA,"HUEFS0041259",NA,NA,NA,"41W25'58''","11S0'46''",NA,"Rosanae",NA,NA,NA,NA
"1698","2019-10-07 09:23:44-03","UEFS","HUEFS","719","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Grupo Pedra do Cavalo","1980","11",NA,"Brasil","Bahia","Cachoeira",NA,"-39.083333","-12.533333",NA,NA,"HUEFS0000719",NA,"Angiospermae","Brassicales","926",NA,NA,"HUEFS0000719","40","120",NA,"39W5'","12S32'",NA,"Rosanae",NA,NA,NA,NA
"1699","2019-10-07 09:23:44-03","UEFS","HUEFS","6233","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Bichara, C.C.","1981","12","17","Brasil","Bahia","Santa Brígida",NA,"-38.483333","-9.333333",NA,NA,"HUEFS0006233",NA,"Angiospermae","Brassicales",NA,NA,NA,"HUEFS0006233",NA,NA,NA,"38W29'","9S20'",NA,"Rosanae",NA,NA,NA,NA
"1700","2019-10-07 09:23:44-03","UEFS","HUEFS","6232","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Guedes, M.L.S.","1983","12","06","Brasil","Bahia","Santa Brígida","Estação ecológica do Raso da Catarina, Próximo à sede.","-38.483333","-9.333333",NA,NA,"HUEFS0006232",NA,"Angiospermae","Brassicales","860",NA,NA,"HUEFS0006232",NA,NA,NA,"38W29'","9S20'",NA,"Rosanae",NA,NA,NA,NA
"1701","2019-10-07 09:23:44-03","UEFS","HUEFS","69504","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Silva, F.H.M.","2003","02","16","Brasil","Bahia","Canudos","Estação Biológica de Canudos","-39.15","-10.016667",NA,"Solo arenoso.","HUEFS0069504",NA,"Angiospermae","Brassicales","314",NA,NA,"HUEFS0069504",NA,NA,NA,"39W9'","10S1'",NA,"Rosanae",NA,NA,NA,NA
"1702","2019-10-07 09:23:44-03","UEFS","HUEFS","70264","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Soares, A.E.","2000","09","13","Brasil","Tocantins","Ipueiras",NA,"-48.464722","-11.233333",NA,"Mata","HUEFS0070264",NA,"Angiospermae","Brassicales","951",NA,NA,"HUEFS0070264",NA,NA,NA,"48W27'53''","11S14'0''",NA,"Rosanae",NA,NA,NA,NA
"1703","2019-10-07 09:23:44-03","UEFS","HUEFS","71038","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Santos, A.K.A.","2003","04","08","Brasil","Bahia","Feira de Santana","Fazenda Jibóia. Estrada do Feijão.Feira de Santana - Anguera.","-39.060833","-12.271944",NA,NA,"HUEFS0071038",NA,"Angiospermae","Brassicales","62",NA,NA,"HUEFS0071038","270","270",NA,"39W3'39''","12S16'19''",NA,"Rosanae",NA,NA,NA,NA
"1704","2019-10-07 09:23:44-03","UEFS","HUEFS","77161","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","R.L.Soares Neto","2014","04",NA,"Carvalho-Sobrinho, J.G.de","2003","12","02","Brasil","Bahia","Feira de Santana","Ipuaçú. Inselberg em caatinga.","-38.966667","-12.25",NA,NA,"HUEFS0077161",NA,"Angiospermae","Brassicales","142",NA,NA,"HUEFS0077161",NA,NA,NA,"38W58'","12S15'",NA,"Rosanae",NA,NA,NA,NA
