"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"148","2013-10-05 06:35:00-03","MO","MOBOT","1945049","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ronald L. Liesner|Ángel C. González","Liesner 5655","1978","7","26","South America","Venezuela","Bolívar",NA,"Near Macarapato on Río Paragua. Forest along river and savannah.","-63.16666","6.81666",NA,NA,NA,NA,"200.00000000",NA,"G.Carnevali & I.Ramirez (FVG 2003)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"489",NA,NA,NA
"149","2009-10-21 21:10:00-02","MO","MOBOT","2833556","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121301","1980","2","18","South America","Venezuela","Sucre",NA,"Distrito Benítez: swamp forest with standing water, east of Los Pozotes, between Guaraúnos and Ajíes.","-63.11666","10.50138",NA,NA,NA,NA,"5.00000000",NA,"Dunsterville",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2014-02-25 05:40:00-03","MO","MOBOT","2833679","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ángel Fernández","Fernández 3820","1987","2",NA,"South America","Venezuela","Delta Amacuro",NA,"Dpto Antonio Diaz Isla Curiapo, entre canos Obaruvaca, y Naguabanoco.","-61.06666","8.51666",NA,NA,NA,NA,"0E8",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-12-04 16:24:00-02","MO","MOBOT","2833701","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gert G. Hatschbach|J.M. Silva","Hatschbach 50408","1986","6","15","South America","Brazil","Minas Gerais",NA,"Itaobim, rod p/ Almendora.",NA,NA,NA,NA,NA,NA,NA,NA,"A. Chillány",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2009-12-04 17:12:00-02","MO","MOBOT","2833794","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49122","1985","3","16","South America","Brazil","Mato Grosso do Sul",NA,"Campestre (mun. Antonio João).",NA,NA,NA,NA,NA,NA,NA,NA,"A. Ghillány",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2013-10-05 06:35:00-03","MO","MOBOT","2833840","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gerrit Davidse|Ángel C. González","Davidse 14864A","1978","3","5","South America","Venezuela","Apure",NA,"Distrito Muñoz, Caño Setenta near its junction with the Bruzal-San Fernano Highway. Gallery forest grading into deciduous savanna forest and open savanna.","-69.31666","7.86666",NA,NA,NA,NA,"90.00000000",NA,"C. Dodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2014-02-25 05:40:00-03","MO","MOBOT","2833871","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ángel Fernández|Elio Sanoja","Fernández 5152","1989","3",NA,"South America","Venezuela","Bolívar",NA,"Municipio Sucre. Río Caura, Jabillal.","-64.91666","7",NA,NA,NA,NA,"70.00000000",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-11-16 15:05:00-02","MO","MOBOT","2833909","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Nidia Cuello","Cuello A. 343","1989","1","18","South America","Venezuela","Amazonas",NA,"Dpto. Atures. Inmediaciones a la Comunidad ''Las Pavas'' a 23 Km al SE de Pto. Ayacucho por la carretera hacia El Gavilán. Areas boscosas entre agloramientos graníticos.","-67.45916","5.58527",NA,NA,NA,NA,"160.00000000",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-11-16 15:05:00-02","MO","MOBOT","2833930","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Nidia Cuello","Cuello A. 526","1989","1","23","South America","Venezuela","Bolívar",NA,"Dtto. Cedeño. Municipio Foráneo La Urbana. Vegetación entre afloramientos grániticos al pie del cerro ''El Gavilan'' y sabanas adyacentes.","-67.21166","6.22722",NA,NA,NA,NA,"60.00000000",NA,"G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-09-04 04:40:00-03","MO","MOBOT","2835450","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Herbert H. Smith","Smith 2353","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-06-09 17:35:00-03","MO","MOBOT","676191","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Elsa M. Zardini|Tulio Tillería","Zardini 35512","1992","3","13","South America","Paraguay","Central",NA,"Estero del Ypoá: Puerto Guyratí-Villa Oliva, 4.5 km S of Puerto Guyratí on trail to Paraguay River. Savanna and patches of forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,"E. A. Christensen (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","815",NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","994444","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Percy Núñez V.|O. L. Phillips","Núñez Vargas 15624","1994","8","17","South America","Peru","Madre de Dios","Tambopata","Cusco Amazonico Tourist Lodge. 15 km NE from Puerto Maldonado.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,"E.A. Christenson (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","114",NA,NA,NA
"160","2009-07-21 23:34:00-03","MO","MOBOT","2482277","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Per Dusén","Dusén 8710",NA,NA,NA,"South America","Brazil","Paraná",NA,"Piraquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-06-22 05:25:00-03","MO","MOBOT","2834016","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Lyman B. Smith|Pe. Raulino Reitz","Smith 12429","1964","10","12","South America","Brazil","Santa Catarina",NA,"Mun. Catanduvas: Forest east of Catanduvas.","-51.75","-27.15",NA,NA,NA,NA,"700.00000000","800.00000000","Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","2834139","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","R. Kummrow","Kummrow 2502","1984","11","8","South America","Brazil","Paraná",NA,"Roca Nova (mun. Piraquara).",NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-01-25 12:14:00-02","MO","MOBOT","2834143","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","M. Rossato","Rossato 3401","1987","9","29","South America","Brazil",NA,NA,"RS-Caxias do Sul-Campus da UCS.",NA,NA,NA,NA,NA,NA,"750.00000000",NA,"Stephen F. Smithem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:19:44-03","INPA","INPA","115428","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Revilla, J","8691","1983","10","14","Southern America","Brasil","Pará",NA,"Rio Tocantins",NA,NA,NA,NA,"INPA0115428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-20 15:00:15-03","FUVATES","HVAT","286","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","A. Jasper","s.n.","1999","10","02",NA,"Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667",NA,"Coletada na sede do Ibama","HVAT00000286",NA,NA,NA,"J. B. Castro","2017","05","25","52º7'27''W","28º55'36''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-07 11:44:47-03","FUVATES","HVAT","2445","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","R. Wasun","s.n.","2001","10","21",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.583611","-29.448056",NA,"Coletada sobre troncos no interior da mata.","HVAT00002445",NA,NA,NA,"J. B. Castro","2017","05","25","-50º35'1''W","-29º26'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-07 11:44:47-03","FUVATES","HVAT","1213","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","E. Freitas","s.n.","2003","10","04",NA,"Brasil","Rio Grande do Sul","Arvorezinha",NA,"-52.175278","-28.872222",NA,NA,"HVAT00001213",NA,NA,NA,"J. B. Castro","2017","05","25","-52º10'31''W","-28º52'20''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-07 11:44:47-03","FUVATES","HVAT","390","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","E. Freitas","s.n.","2000","09","21",NA,"Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333",NA,"Coletada em area de mata nativva, nas proxidades do E. C. XV de Novembro.","HVAT00000390",NA,NA,NA,"J. B. Castro","2017","05","25","-52º16'7''W","-29º22'60''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-07 11:44:47-03","FUVATES","HVAT","1002","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","E. Freitas","s.n.","2002","09","30",NA,"Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333",NA,NA,"HVAT00001002",NA,NA,NA,"J. B. Castro","2017","05","25","-52º16'7''W","-29º22'60''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-20 15:00:15-03","FUVATES","HVAT","442","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","E. Freitas","s.n.","2000","10","21",NA,"Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333",NA,"As flores são grandes, maiores do que os outros espécimes encontrados em Sério e Ilópolis.","HVAT00000442",NA,NA,NA,"J. B. Castro","2017","05","25","52º16'7''W","29º22'60''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-01-26 14:12:44-03","CPACT","ECT","1722","PreservedSpecimen","Plantae","Embryophyta",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","T.Perleberg","285","2008","09","13",NA,"Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz, Morro Quilongongo. Nome comum: orquídea. Altitude obida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056",NA,NA,"ECT0001722","ECT0001722","223","223","T.E.C.Meneguzzo","2020","09","22","52º32'30''W","31º24'29''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2014-11-06 16:18:34-02","UFPB","EAN","4007","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.","L. P. Felix ; G. V. Dornelas","928","1987","12","03",NA,"Brasil","Paraíba","Piravá - Areia",NA,NA,NA,NA,"Herbáceo; flores amarelas..Habitat: Epífita",NA,NA,NA,NA,"L. P. Felix & G. V. Dornelas","1987","12","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-11-06 16:18:34-02","UFPB","EAN","7237","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.",NA,"5463","1992","11","01",NA,"Brasil","Rio Grande do Norte","Baía Formosa",NA,"-35.0078","-6.36944",NA,"Erva; flores amarelas. Em restinga arbustiva. Ocasional..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18872","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2016-06-27 15:29:07-03","UFPB","EAN","2448","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.","L. P. Felix ; G. V. Dornelas","22","1985","10","28",NA,"Brasil","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,"Flor marrom.Habitat: Tronco de árvore",NA,NA,"500","500",NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2014-11-06 16:18:30-02","UFPB","EAN","10440","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.","M. F. O. Pires ; L. P. Felix","154","2004","08","30",NA,"Brasil","Maranhão","Encantado - Grajau",NA,NA,NA,NA,"Flores amarelas, maculada de marrom. Cerradão..Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2016-06-27 16:10:13-03","UFPB","EAN","12003","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.",NA,"640","1997","06","20",NA,"Brasil",NA,NA,NA,"-49.053056","-14.220556",NA,"Labelo amarelo com manchas violáceas na base, sépalas amarelas com manchas violaceas..",NA,NA,NA,NA,"S. P. C. da Silva",NA,NA,NA,"49° 3' 11''W","14° 13' 14''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2014-11-06 16:18:30-02","UFPB","EAN","19293","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.",NA,"13948","2012","10","02",NA,"Brasil","Paraíba","Piravá - Areia",NA,NA,NA,NA,"Flores amarelas.Habitat: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2014-11-06 16:18:34-02","UFPB","EAN","3793","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.","L. P. Felix ; G. V. Dornelas","760","1987","09","26",NA,"Brasil","Ceará",NA,"Dunas da Prainha - 20 Km de Fortaleza",NA,NA,NA,"Herbácea; flores amarelas. Mantida no orquidário.Habitat: Epífita",NA,NA,NA,NA,"L. P. Felix & G. V. Dornelas","1987","09","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2014-11-06 16:18:34-02","UFPB","EAN","6115","S","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","Sw.",NA,"3239","1990","08","25",NA,"Brasil","Bahia",NA,"Morro do Chapéu",NA,NA,NA,"Erva; flores amarelas. Ocasional em vegetação de carrasco..Habitat: Terrestre, pedregosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 11:50:03-03","UFPE","UFP","73601","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Pessoa, E; Melo, A","974","2012","08","22",NA,"Brasil","Roraima","Caracaraí",NA,"-61.354167","0.977778",NA,"Epífita com flores amarelas pintalgadas de marrom.","UFP073601",NA,NA,NA,"Pessoa, E","2012","08",NA,"-61.354167","0.977778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 11:50:09-03","UFPE","UFP","23979","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Schlindwein, C","s.n.","1993","10","19",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"UFP023979",NA,NA,NA,"Nunes, VF",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","1197920","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","H. F. Pittier","11294","1923","12","27","South America - Neotropics","Venezuela","Guarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cetzal-Ix, W. R.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","600392","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Herbert H. Smith","2353","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cetzal-Ix, W. R.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","1233513","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","J. Saer","110","1923","12",NA,"South America - Neotropics","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cetzal-Ix, W. R.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2121446","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","F. D. Smith","205","1952","1","15","South America - Neotropics","Venezuela","Monagas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cetzal-Ix, W. R.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","3472","1990","3","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,"100","110","Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","987202","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","H. F. Pittier","7073","1917","4","5","South America - Neotropics","Venezuela","Miranda",NA,NA,NA,NA,NA,NA,NA,NA,"400","800",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","3472","1990","3","6","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","3468560","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","N. L. Cuello","526","1989","1","23","South America - Neotropics","Venezuela","Bolívar","Cedeño",NA,NA,NA,NA,NA,NA,NA,"60",NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","3146036","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","G. Hatschbach & J. M. Silva","50408","1986","6","15","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00076379","US00076379_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","3070570","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","152","1985","2","11","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","120",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","3068040","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"R. A. Wasum","2071","1986","10","5","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00026110","US00026110_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","3090708","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"M. Rossato","3401","1987","10","29","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00026107","US00026107_01","750","750",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","2982283","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"R. Reitz & R. M. Klein","5403","1957","10","24","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00026111","US00026111_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","3074350","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"R. A. Wasum","2285","1986","11","8","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00026108","US00026108_01","750","750",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","3068041","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"R. A. Wasum","2071","1986","10","5","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US00026109","US00026109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","2983374","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"R. Reitz & R. M. Klein","5403","1957","10","24","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00026112","US00026112_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","2552804","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"L. B. Smith & R. Reitz","12429","1964","10","12","South America","Brazil","Santa Catarina","Catanduvas",NA,"-51.6617012023926","-27.0706005096436",NA,NA,"US00026114","US00026114_01","700","800",NA,NA,NA,NA,NA,NA,"16067","auto","Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","2841264","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Oncidium","concolor","Oncidium concolor",NA,"R. Reitz & R. M. Klein","13416","1962","10","24","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US00026113","US00026113_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA,NA
"200","2020-09-02 16:34:53-03","Cenargen","CEN","82940","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","Ernestino de S. Gomes Guarino","1136","2006","09","19",NA,"Brasil","SC","ANITA GARIBALDI","Estrada entre Anita Garibaldi e a cachoeira do Arroz, cerca de 600 m antes.","-51.1300010681152","-27.6891994476318","Unicata","Labelos amarelo, com rachados preto.","CEN00082940","CEN00082940","887","887","T. E. C. Meneguzzo","2014","03",NA,NA,NA,"23768","auto",NA,NA,NA,"1",NA,NA,NA,NA
"201","2020-09-02 16:34:53-03","Cenargen","CEN","66185","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","Aécio Amaral-Santos","2646","2005","08","31",NA,"Brasil","SC","ANITA GARIBALDI","Estrada que liga a vila Petry - Balsa, Anita - Pinhal da Serra.","-51.1300010681152","-27.6891994476318","Exsicatas","Botões florais verdes. Área de influência direta.","CEN00066185","CEN00066185",NA,NA,"T. E. C. Meneguzzo","2014",NA,NA,NA,NA,"23768","auto",NA,NA,NA,"3",NA,NA,NA,NA
