"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"769","2014-03-26 20:21:00-03","MO","MOBOT","2994530","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Maria S. Ferrucci","I.M. Vavrek","Vavrek 1982","1981","South America","Paraguay","Asuncioñ. Parque Nacional Tte. Enciso. a 5 km d eN.O. de la Adm. Exp. descubierto, suelo arcilloso al costado de la Ruta, veg. Común en areas disturbias/pastoso.",NA,NA,NA,NA,"9","21","Nueva Asuncion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2010-12-12 07:30:00-02","MO","MOBOT","2994568","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Maria S. Ferrucci","Santiago López-Palacios","López-Palacios 2113","1968","South America","Venezuela","Ejido. L aEnfadosa.",NA,NA,NA,NA,NA,NA,"Mérida",NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2012-05-02 09:36:00-03","MO","MOBOT","2994616","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Maria S. Ferrucci","F. Javier Fernández Casas|J. Molero","Fernández Casas 4305","1980","South America","Paraguay","Entre Teniente Martinez y madrejon, cerca de Madrejoncito, en bosque espiinoso denso.",NA,NA,NA,NA,"9",NA,"Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"772","2009-09-18 22:23:00-03","MO","MOBOT","2994651","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Maria S. Ferrucci","Carol A. Todzia|Bruce A. Stein","Todzia 2720","1985","South America","Peru","Km 352 La Oroya-Huanaco rd. About 4 km above San Ramon. Carretera central. Dry shrub land dominated by Dodonea.",NA,NA,NA,NA,"3","1","Huánuco",NA,NA,NA,"2800.00000000","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","2009-12-03 09:26:00-02","MO","MOBOT","2994741","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Nelson Ramírez","Ramírez 2648","1989","South America","Venezuela","Municicpio Vargas. parroquia Catia la Mar. Escuela Naval.",NA,NA,NA,NA,NA,NA,"Distrito Federal",NA,"-67.03333","10.6","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2016-11-15 05:15:00-02","MO","MOBOT","2994742","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci","Antonio C. Krapovickas|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45332","1994","South America","Argentina","Ruta Transchacho, 55 km NW de La Patria.",NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2015-07-26 05:59:00-03","MO","MOBOT","2994743","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Maria S. Ferrucci","F.J. Breteler","Breteler 3258","1963","South America","Venezuela","30 km S.W. of Merida along road to San Cristobal. Inan dalong a dry river-bed with small trees and shrubs. lateritic soil with rocks.",NA,NA,NA,NA,NA,NA,"Mérida",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2010-04-29 13:36:00-03","MO","MOBOT","3249993","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M. Serrano (HSB)","Ariel Lliully|E. Portal","Lliully 729","2006","South America","Bolivia","Pied de monte de la Serranía del Incahuasi, por el camino hacia l comuni comunidad de Arrayan, bosques húmedos Tucumano-Boliviano, sobresalen plantans volubles y arbustos espinosos, varias especies de Solanum en lugares abiertos, Tecoma stans y Enterolobium contortisiliquum en el estrato arbóreo.",NA,NA,NA,NA,"2","17","Chuquisaca","Luis Calvo","-63.7377777","-19.8797223","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"777","2015-02-28 16:54:00-03","MO","MOBOT","3251008","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Steven R. King","King 307","1982","South America","Peru","Chincheros. High trail from Chinchero center to Urquillos, through community of Perga Kachun, 1/4 km. from Urquillos.",NA,NA,NA,NA,"2","16","Cusco","Urubamba","-72.05","-13.38333","3000.00000000","3300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2014-04-10 05:40:00-03","MO","MOBOT","3251034","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Ramón Ferreyra","Ferreyra 1408","1946","South America","Peru","Lomas de Cápac.",NA,NA,NA,NA,"10","18","Arequipa","Caraveli",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2009-08-25 17:32:00-03","MO","MOBOT","3268209","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"James L. Luteyn","Luteyn 11448","1985","South America","Peru","13 km NE of Balsas along road to Leimebamba.",NA,NA,NA,NA,"2","16","Amazonas",NA,"-77.91666","-6.83333","1460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2008-05-27 22:02:00-03","MO","MOBOT","3286305","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Nelson Ramírez","Ramírez 2647","1989","South America","Venezuela","Municipio Vargas, Parroquia Catia la Mar. Escuela Naval. Vegetacion costera (espinal).",NA,NA,NA,NA,"2","14","Distrito Federal",NA,"-67.03333","10.6","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2009-12-04 16:52:00-02","MO","MOBOT","3312323","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S. Ferrucci","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 45068","1982","South America","Brazil","Rod BR-116; 3 km N de Milagres.",NA,NA,NA,NA,"7","16","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2014-01-22 12:08:00-02","MO","MOBOT","3324393","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","N. Hensold","Segundo Leiva G.|P. Chuna|J. Cadle","Leiva González 1313","1994","South America","Peru","Ruta Huahuaya-Tamborapa. Borde de carretera, entre arbustos.",NA,NA,NA,NA,"8","3","Cajamarca","Jaén",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2011-04-06 17:13:00-03","MO","MOBOT","3324473","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","N. Hensold","Abundio Sagástegui A.|Segundo Leiva G.|Victor Quipuscoa S.","Sagástegui Alva 15932","1997","South America","Peru","Abajo de Llama. Borde de carretera.",NA,NA,NA,NA,"3","17","Cajamarca","Chota",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2008-05-27 22:02:00-03","MO","MOBOT","3406675","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","I. Cordeiro","I. Cordeiro","Cordeiro 1149","1992","South America","Brazil","Presidente Epitácio, Reserva Estadual Lagoa Sao Paulo.",NA,NA,NA,NA,"11","23","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2013-07-28 05:59:00-03","MO","MOBOT","3407739","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Acevedo-Rdgz.","Gunnar Wilhelm Harling|Lennart Andersson","Harling 18166","1980","South America","Ecuador","Between Celica and El Empalme on the Catacocha-Nacara Road, 1-2 km above El Empalme, deciduous forest.",NA,NA,NA,NA,NA,NA,"Loja",NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2011-04-17 12:17:00-03","MO","MOBOT","3407864","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Pedro Acevedo-Rodríguez|Douglas C. Daly","Acevedo-Rodríguez 1627","1987","South America","Ecuador","Carretera de Ibarra a Salinas, ca 10 km S. de Salinas, area perturbada a orillas de carretera. elev ca. 1000m.",NA,NA,NA,NA,"5","6","Imbabura","Ibarra","-78.13333","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2014-04-10 05:40:00-03","MO","MOBOT","3415872","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Ramón Ferreyra","Ferreyra 13793","1959","South America","Venezuela","Lomas d.. rocoso.",NA,NA,NA,NA,"7","27",NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2014-04-10 05:40:00-03","MO","MOBOT","3416095","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Ramón Ferreyra","Ferreyra 18342","1974","South America","Peru","Cerca a Canta. Ladera.",NA,NA,NA,NA,"4","18","Lima","Canta",NA,NA,"2700.00000000","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2014-04-10 05:40:00-03","MO","MOBOT","3416100","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Ramón Ferreyra","Ferreyra 7262","1950","South America","Peru","Cerca a Yaso, carretera Lima Canta.",NA,NA,NA,NA,"5","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2010-04-27 21:49:00-03","MO","MOBOT","3416118","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Emma Cerrate|Filomeno Encarnación|M. A. Ferreyra","Cerrate 5231","1972","South America","Peru","Portachuelo de Olmps.",NA,NA,NA,NA,"7","1","Lambayeque","Lambayeque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2014-04-10 05:40:00-03","MO","MOBOT","3416128","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Ramón Ferreyra","Ferreyra 11613","1955","South America","Peru","Lomas de Ilo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2013-06-28 15:26:00-03","MO","MOBOT","3426103","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M. Nee (NY)","J. Balcázar","Balcázar S. 1","1993","South America","Bolivia","San Rafaelito, río San Rafael. Bosque de transición a bosque nublado; presencia de Nogal (Juglans spp.) muy notable.",NA,NA,NA,NA,"2","25","Santa Cruz","Florida","-63.88333","-18.05","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2015-04-21 05:44:00-03","MO","MOBOT","3433591","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M. Nee (NY)","Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 324","2006","South America","Bolivia","Camino hacia Boyuibe, entrando a mano derecha hacia palmarito. Afloramiento de rocas. Bosque seco de 7 m de altura el dosel, abundante una especie de leguminosa llamada retama que es alimento esencial de los chivos.",NA,NA,NA,NA,"6","10","Santa Cruz","Cordillera","-63.48611","-20.13694","500.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2011-02-25 13:49:00-03","MO","MOBOT","3452643","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M. S. Ferrucci","Isidoro M. Sánchez V.","Sánchez Vega 4035","1986","South America","Peru","Al sur oeste de la localidad de Magdalena, en el lugar llamado El Guayabo. Ladera que converge al rio Magdalena, cerca a la carretera a Cajamarca.",NA,NA,NA,NA,"5","10","Cajamarca","Contumazá",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2012-04-07 05:12:00-03","MO","MOBOT","3453426","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","S. Ferrucci","Carlos Saravia T.","Saravia Toledo 11764","1993","South America","Bolivia","Ruta Boyuibe-Hito Villazón, transchaco, 93 km E de Boyuibe.",NA,NA,NA,NA,"4","12","Santa Cruz","Cordillera","-62.41666","-20.43333","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2015-04-21 05:44:00-03","MO","MOBOT","3496658","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Ivan Linneo","Linneo Foronda 982","2007","South America","Bolivia","Localidad de Paicho Norte, en los alrededores de la casa de la familia Perales Velásquez. Colinas áridas con fondos d valles; predominan las Mimosaceas.",NA,NA,NA,NA,"2","19","Tarija","Mendez","-64.9475","-21.12777","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2008-05-27 22:02:00-03","MO","MOBOT","885032","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|M. Vera","Zardini 40384","1994","South America","Paraguay","Laguna Capitán. Salt lake and forest along border.",NA,NA,NA,NA,"8","9","Presidente Hayes",NA,"-59.67555","-22.53944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"933","4",NA,NA
"798","2008-05-27 22:02:00-03","MO","MOBOT","885067","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 40406","1994","South America","Paraguay","Between Laguna Capitán and Cruce to Loma Plata. Dry forest.",NA,NA,NA,NA,"8","9","Presidente Hayes",NA,"-59.7","-22.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"934","4",NA,NA
"799","2008-05-27 22:02:00-03","MO","MOBOT","911882","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Miguel Bang","Bang 987","1891","South America","Bolivia","Vicinity of Cochabamba.",NA,NA,NA,NA,NA,NA,"Cochabamba",NA,"-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"800","2008-05-27 22:02:00-03","MO","MOBOT","950598","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Erik Asplund","Asplund 20435","1956","South America","Ecuador",NA,NA,NA,NA,NA,"5","4","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2008-05-27 22:02:00-03","MO","MOBOT","950599","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Erik Asplund","Asplund 5220","1939","South America","Ecuador",NA,NA,NA,NA,NA,"3","6","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2008-05-27 22:02:00-03","MO","MOBOT","950600","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Erik Asplund","Asplund 5685","1939","South America","Ecuador",NA,NA,NA,NA,NA,"4","13","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2008-05-27 22:02:00-03","MO","MOBOT","961007","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|M. Vera","Zardini 40928","1994","South America","Paraguay","Parque Nacional San Luis de la Sierra. Savanna woodland on limestone.",NA,NA,NA,NA,"9","15","Concepción",NA,"-57.34138","-22.6725","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"953","5",NA,NA
"804","2008-05-27 22:02:00-03","MO","MOBOT","987011","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 42455","1995","South America","Paraguay","(ex Nueva Asunción Department). Between Parque Nacional Teniente Agripino Enciso and Nueva Asunción. Dry forest - dunes.",NA,NA,NA,NA,"1","27","Boquerón",NA,"-61.81305","-20.95277","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"996","4",NA,NA
"805","2012-09-14 17:30:00-03","MO","MOBOT","2993820","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Maria S. Ferrucci","Orlando Marulanda","Marulanda 919","1989","South America","Colombia","Municipio Juan de Acosta; Vegetacion al borde de la carretera, cerca a arroyo Cascabal.",NA,NA,NA,NA,"4","7","Atlántico",NA,"-75.13333","10.35166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2016-08-29 16:09:00-03","MO","MOBOT","886804","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo-Rdgz.","Elsa M. Zardini|Leongino Guerrero","Zardini 39208","1994","South America","Paraguay","Boquerón (ex Nueva Asunción). Parque Nacional Teniente Agripino Enciso Eastern Area, Km 680. Dry forest.",NA,NA,NA,NA,"5","24","Boquerón",NA,"-61.65","-21.2","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"942","2",NA,NA
"807","2011-06-09 17:35:00-03","MO","MOBOT","886795","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|Tulio Tillería","Zardini 39201","1994","South America","Paraguay","Boquerón (ex Nueva Asunción). Parque Nacional Teniente Agripino Enciso Western Area around Picada 104, Km 694. Dry forest.",NA,NA,NA,NA,"5","24","Boquerón",NA,"-61.73333","-21.05","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"941","4",NA,NA
"808","2008-05-27 22:02:00-03","MO","MOBOT","986789","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|A. Acosta","Zardini 42270","1995","South America","Paraguay","(ex Nueva Asunción Department). Between Parque Nacional Teniente Agripino Enciso and Nueva Asunción. Dunes.",NA,NA,NA,NA,"1","27","Boquerón",NA,"-61.84083","-20.90583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"992","4",NA,NA
"809","2008-05-27 22:02:00-03","MO","MOBOT","171183","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 37918","1994","South America","Paraguay","(ex Nueva Asunción) Parque Nacional Teniente Agripino Enciso. Eastern Area. Dry forest.",NA,NA,NA,NA,"1","19","Boquerón",NA,"-61.65","-21.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"867","4",NA,NA
"810","2008-05-27 22:02:00-03","MO","MOBOT","1316695","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|N. Duarte","Zardini 49944","1998","South America","Paraguay","Parque Nacional Teniente Agripino Enciso. Dry forest.",NA,NA,NA,NA,"12","14","Boquerón",NA,"-61.65722","-21.21027","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1163","4",NA,NA
"811","2008-05-27 22:02:00-03","MO","MOBOT","1315883","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|N. Duarte","Zardini 49679","1998","South America","Paraguay","Proposed National Park Medanos del Chaco. Ephemerals on dunes.",NA,NA,NA,NA,"12","12","Boquerón",NA,"-61.96027","-20.68416","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1161","4",NA,NA
"812","2008-05-27 22:02:00-03","MO","MOBOT","1315835","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","P. Acevedo (US)","Elsa M. Zardini|N. Duarte","Zardini 49644","1998","South America","Paraguay","Proposed National Park Medanos del Chaco. Ephemerals on dunes.",NA,NA,NA,NA,"12","12","Boquerón",NA,"-61.96027","-20.68416","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1161","4",NA,NA
"813","2009-07-13 12:29:00-03","MO","MOBOT","2992270","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S. Ferruci","Anibal Castillo","Castillo 2547","1987","South America","Brazil","Municipio Vargas. Catia la Mar. Bosque dle centro de adiestramiento Naval.",NA,NA,NA,NA,"11","14","Distrito Federal",NA,"-67.03333","-10.60833","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2009-07-13 12:29:00-03","MO","MOBOT","2992039","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","A. Castello","Anibal Castillo","Castillo 2806","1988","South America","Brazil","Municipio Vargas. Catia la Mar. Bosque muy seco del Centro de Adiestramiento. Naval.",NA,NA,NA,NA,"3","16","Distrito Federal",NA,"-67.03333","-10.60833","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-02-22 12:43:00-03","MO","MOBOT","3359375","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M. Nee","don't use","Balcázar 349","1995","South America","Bolivia","Estancia Buena Vista, 6 km NW del pueblo. Vegetación en transición de monte seco a subalpino con presencia, de Dodonea, Viscosa, y Tipuana sp.",NA,NA,NA,NA,"2","18","Santa Cruz","Manuel Maria Caballero","-64.6622222","-18.055","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"816","2013-12-30 10:59:00-02","MO","MOBOT","2991060","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.F. Agra","M. de F. Agra|M.R. Barbosa|S.C. Cabral|R.A. Pontes","Agra 5037","1998","South America","Brazil","Municipiod e de Matureia, Pico do Jabre, m Vegetacao arbustivo-arborea, semicaducifolia, subxerofitica.",NA,NA,NA,NA,"2","7","Paraíba",NA,"-37.4258334","-7.1861111","800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"817","2013-12-30 10:56:00-02","MO","MOBOT","2991352","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.F. Agra","M. de F. Agra|S.C. Cabral|P.C. Medeiros|W. Barros","Agra 4089","1997","South America","Brazil","Municipio de de Matureia, Pico do Jabre. Vegetacao arbustivo-arbórea, semicaducifolia, subxerofitica, com elementos da caatinga e da mata umida. Picada em direcao.",NA,NA,NA,NA,"7","12","Paraíba",NA,"-37.4313889","-7.1861111","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"818","2012-03-28 16:37:00-03","MO","MOBOT","2991172","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.F. Agen","M. de F. Agra|S.C. Cabral|P.C. Medeiros|W. Barros","Agra 4103","1997","South America","Brazil","Municipio de de Maturéia, Pico do Jabre. Vegetacao arbustivo-arborea, semicaducifolia, subxerofitica, comelementos da caatinga e da mata umida. Picada em direcao Oeste.",NA,NA,NA,NA,"7","12","Paraíba",NA,"-37.43138","-7.18611","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2008-05-27 22:02:00-03","MO","MOBOT","171718","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum angustisectum","(Griseb.) Radlk.","D. Brunner (MO)","David R. Brunner","Brunner 1624","1986","South America","Paraguay","Fortín Nueva Asuncion. Bosque al termino norte del aeropista militar y alrededores. Bosque xerofítico espinoso muy abierto, de hasta 10 m de altura. Suelo muy arenoso.",NA,NA,NA,NA,"3","24","Nueva Asuncion",NA,"-61.93333","-20.71666",NA,NA,"angustisectum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","3",NA,NA
"820","2008-05-27 22:02:00-03","MO","MOBOT","2502738","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum angustisectum","(Griseb.) Radlk.","Foster's catalog note file","Karl Fiebrig","Fiebrig 3047","1904","South America","Bolivia","west of Tairija",NA,NA,NA,NA,"2",NA,"Tarija","Cercado",NA,NA,"2900.00000000",NA,"angustisectum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
