"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"145","2021-01-26 13:56:39-03","IMA","MAC","14979","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","M.A.B.L.Machado","130","2001","11","28",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Bloco Gotejo 3, mata em encosta.","-36.276389","-10.005",NA,NA,NA,"Árvore planta com ca. de 4m de alt. Frutos verdes imaturos.; Mata Atlântica","MAC0014979","MAC0014979","-36.276389","-10.005",NA,NA,"2009","02","28",NA,NA,NA,NA,NA
"146","2021-01-26 13:56:39-03","IMA","MAC","14997","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","M.A.B.L.Machado","148","2001","12","13",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Sede do Poção, mata em encosta.","-36.2975","-10.016389",NA,NA,NA,"Árvore com ca. de 4m de alt. Flores brancas esverdeadas. Frutos verdes imaturos.; Mata Atlântica","MAC0014997","MAC0014997","-36.2975","-10.016389",NA,NA,"2009","03","29",NA,NA,NA,NA,NA
"147","2021-01-26 13:56:39-03","IMA","MAC","22048","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","M.A.B.L.Machado","564","2005","02","22",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe - Fazenda Capiatã A. Lagoa da Silveira.","-36.271111","-9.9875",NA,NA,NA,"Flores amarelas Frutos imaturos verdes; Mata Atlântica - Borda da Mata - Encosta.","MAC0022048","MAC0022048","-36.271111","-9.9875",NA,NA,"2009","02","28",NA,NA,NA,NA,NA
"148","2021-01-26 13:56:39-03","IMA","MAC","62198","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","M.C.S.Mota; E.C.O.Chagas; C.B.A.Leite","11605","2012","06","21",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã.","-36.285278","-10.225833",NA,NA,NA,"Árvore ca. 5 m de alt. Fruto marrom.; Mata Atlântica.","MAC0062198","MAC0062198","-36.285278","-10.225833",NA,NA,"2012","06","21",NA,NA,NA,NA,NA
"149","2021-02-25 10:13:02-03","CVRD","CVRD","14162","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"J.E.Q. Faria","2530","2012","03","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.058333","-19.136667","45","45",NA,"<ll>dwc_commonname:</ll> Guamirim ferro","CVRD014162",NA,"40°03'30,0W","19°08'12,0S",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"150","2021-02-25 10:13:02-03","CVRD","CVRD","1075","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Marcos Sobral","Folli, D.A.","480","1983","12","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim ferro","CVRD001075",NA,NA,NA,"48094","auto","1988","01","01","Magnoliopsida",NA,NA,NA,NA
"151","2021-02-25 10:13:02-03","CVRD","CVRD","739","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Graziela M. Barroso","Silva, I.A.","231","1981","01","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim ferro","CVRD000739",NA,NA,NA,"48094","auto","1990","07","17","Magnoliopsida",NA,NA,NA,NA
"152","2021-02-25 10:13:02-03","CVRD","CVRD","11268","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Domingos A. Folli","Folli, D.A.","6065","2008","05","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim ferro","CVRD011268",NA,NA,NA,"48094","auto","2008","05","13","Magnoliopsida",NA,NA,NA,NA
"153","2021-02-25 10:13:02-03","CVRD","CVRD","1005","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Graziela M. Barroso","Folli, D.A.","419","1983","01","21","América do Sul","BRASIL","ES","Linhares","Localizada ao lado do Viveiro próximo ao barracão de encher saquinho.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim ferro","CVRD001005","CVRD001005",NA,NA,"48094","auto","1990","07","17","Magnoliopsida",NA,NA,NA,NA
"154","2021-02-25 10:13:02-03","CVRD","CVRD","8686","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Domingos A. Folli","Folli, D.A.","4819","2004","04","14","América do Sul","BRASIL","ES","Linhares","Trilha do pequí","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Guamirim ferro","CVRD008686","CVRD008686",NA,NA,"48094","auto","2004","04","14","Magnoliopsida",NA,NA,NA,NA
"155","2020-09-12 05:00:02-03","US","US","2535424","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. M. Klein","1391","1955","5","25","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","50",NA,NA,NA,"US01897615","US01897615_01 US01897615_02",NA,NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"156","2020-09-12 05:00:02-03","US","US","2538322","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. Reitz & Klein, --","4482","1957","6","22","South America - Neotropics","Brazil","Santa Catarina","Três Barras","Três Barras, Garuva, S. Francisco do Sul","-50.3222007751465","-26.1063995361328","60",NA,NA,NA,"US01897613","US01897613_01 US01897613_02",NA,NA,"22564","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"157","2020-09-12 05:00:02-03","US","US","1934152","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"T. Ibarrola","1740","1944","12","18","South America","Argentina","Corrientes",NA,"Provincia Corrientes. Dep. San Martin. La Cruz (al Este).",NA,NA,NA,NA,NA,NA,"US03054346",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"158","2020-09-12 05:00:02-03","US","US","2580121","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"O. Handro",NA,"1934","12","22","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01897620","US01897620_01 US01897620_02",NA,NA,"53584","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"159","2020-09-12 05:00:02-03","US","US","2706573","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach & O. A. Guimarães","19496","1968","7","12","South America - Neotropics","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708","150",NA,NA,NA,"US01897607","US01897607_01 US01897607_02",NA,NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"160","2020-09-12 05:00:02-03","US","US","2564682","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach","15513","1966","12","15","South America - Neotropics","Brazil","Paraná","Mariópolis",NA,"-52.5586013793945","-26.354700088501",NA,NA,NA,NA,"US01294010","US01294010_01",NA,NA,"13466","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"161","2020-09-12 05:00:02-03","US","US","2705781","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach","19727","1968","9","17","South America - Neotropics","Brazil","Paraná","Morretes","Rio Sagrado de Cima","-48.834400177002","-25.476900100708","200",NA,NA,NA,"US01897606","US01897606_01 US01897606_02",NA,NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"162","2020-09-12 05:00:02-03","US","US","3204401","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach & J. M. Silva","53530","1989","10","14","South America - Neotropics","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596","50","100",NA,NA,"US01897603","US01897603_01 US01897603_02",NA,NA,"41937","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"163","2020-09-12 05:00:02-03","US","US","2403558","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. Reitz & Klein, --","9006","1959","9","4","South America - Neotropics","Brazil","Santa Catarina","Jacinto Machado","Sanga da Areia","-49.763599395752","-28.9974994659424","200",NA,NA,NA,"US01897611","US01897611_01 US01897611_02",NA,NA,"23999","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"164","2020-09-12 05:00:02-03","US","US","1954357","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,NA,"1040","1943","9","20","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US01897618","US01897618_01 US01897618_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"165","2020-09-12 05:00:02-03","US","US","2403247","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. Reitz & Klein, --","7106","1958","9","12","South America - Neotropics","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621","600",NA,NA,NA,"US01897612","US01897612_01 US01897612_02",NA,NA,"15163","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"166","2020-09-12 05:00:02-03","US","US","3204402","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach & J. M. Silva","53527","1989","10","14","South America - Neotropics","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596","30","50",NA,NA,"US01897604","US01897604_01 US01897604_02",NA,NA,"41937","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"167","2020-09-12 05:00:02-03","US","US","1573097","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"P. Jörgensen","4516","1931","10",NA,"South America","Paraguay",NA,NA,"In thickets Villarica.",NA,NA,NA,NA,NA,NA,"US03054347","US03054347_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"168","2020-09-12 05:00:02-03","US","US","2841292","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. Reitz & Klein, --","18047","1967","3","9","South America - Neotropics","Brazil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949","450",NA,NA,NA,"US01897609","US01897609_01 US01897609_02",NA,NA,"18275","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"169","2020-09-12 05:00:02-03","US","US","2141774","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. Reitz","5115","1952","12","23","South America - Neotropics","Brazil","Santa Catarina","Florianópolis","Lagoa de Conceição","-48.5491981506348","-27.596700668335","5",NA,NA,NA,"US01897601","US01897601_01 US01897601_02",NA,NA,"27000","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"170","2020-09-12 05:00:02-03","US","US","2705931","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach","20360","1968","11","21","South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076","100",NA,NA,NA,"US01897605","US01897605_01 US01897605_02",NA,NA,"37295","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","2708120","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"G. Hatschbach & O. A. Guimarães","19496","1968","7","12","South America - Neotropics","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708","150",NA,NA,NA,"US01897608","US01897608_01 US01897608_02",NA,NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","2859959","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"O. Handro",NA,"1934","10","3","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01897619","US01897619_01 US01897619_02",NA,NA,"53584","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","2141707","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. Reitz","4132","1951","7","27","South America - Neotropics","Brazil","Santa Catarina","Brusque","Mata Malucher","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01897617","US01897617_01 US01897617_02",NA,NA,"19684","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","2535425","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. M. Klein","1324","1955","4","22","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","20",NA,NA,NA,"US01897616","US01897616_01 US01897616_02",NA,NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","2141610","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. M. Klein","494","1953","4","3","South America - Neotropics","Brazil","Santa Catarina","Palhoça","Anitápolis, Palhoça","-48.6678009033203","-27.645299911499","450",NA,NA,NA,"US01897602","US01897602_01 US01897602_02",NA,NA,"31105","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2535423","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D. Legrand",NA,"R. M. Klein","1648","1955","10","7","South America - Neotropics","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385","250",NA,NA,NA,"US01897614","US01897614_01 US01897614_02",NA,NA,"27253","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2019-11-13 11:26:41-03","USP","SPF","205732","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Mazine, FF; Valdemarin, KS","Perdiz, RO","954","2011","09","12",NA,"Brasil","Bahia","Arataca","Parque Nacional da Serra das Lontras","-39.381389","-15.204167","551","551",NA,NA,"SPF00205732",NA,"-39.381389","-15.204167",NA,NA,"2018","06",NA,NA,NA,NA,NA,NA
"178","2019-11-13 11:26:41-03","USP","SPF","192697","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Lima, HC","4340","1991","11","21",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,NA,NA,"SPF00192697",NA,"-42.833333","-22.433333",NA,NA,"2013","02",NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:26:41-03","USP","SPF","30263","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, D","Hatschbach, G","19727","1968","09","17",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SPF00030263",NA,NA,NA,"30514","auto","1974",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:26:41-03","USP","SPF","153324","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Kawasaki, ML","Silva, JM","3227","2000","11","23",NA,"Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"SPF00153324",NA,NA,NA,"41885","auto","2001",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-13 11:26:41-03","USP","SPF","144027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Rapini, A","896","2000","11","11",NA,"Brasil","São Paulo","Cubatão","Parque Estadual da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,"SPF00144027",NA,NA,NA,"15123","auto","2013","02",NA,NA,NA,NA,NA,NA
"182","2019-11-13 11:26:41-03","USP","SPF","46610","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Gonzaga, L","s.n.","1941","10",NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00046610",NA,NA,NA,"53584","auto","2013","02",NA,NA,NA,NA,NA,NA
"183","2019-11-13 11:26:41-03","USP","SPF","85746","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, D","Handro, O","s.n.","1934","10","03",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00085746",NA,NA,NA,"53584","auto","1959","07",NA,NA,NA,NA,NA,NA
"184","2019-11-13 11:26:41-03","USP","SPF","46618","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Faria, JEQ","Prado, PP","s.n.","1983","12","09",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00046618",NA,NA,NA,"53584","auto","2013","02",NA,NA,NA,NA,NA,NA
"185","2021-03-04 11:17:34-03","UEFS","HUEFS","163248","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","M.Sobral","Funch, R.","623","2005","02","06",NA,"Brasil","Bahia","Mucugê","Chapadinha","-41.1525","-13.223611",NA,NA,NA,"Floresta secundária.","HUEFS0163248","HUEFS0163248","41W9'9''","13S13'25''",NA,NA,"2012","04",NA,"Rosanae",NA,NA,NA,NA
"186","2021-03-04 11:17:34-03","UEFS","HUEFS","163243","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","M.Sobral","Funch, R.","604","2005","02","06",NA,"Brasil","Bahia","Mucugê","Chapadinha","-41.1525","-13.223611",NA,NA,NA,"Floresta secundária.","HUEFS0163243","HUEFS0163243","41W9'9''","13S13'25''",NA,NA,"2012","04",NA,"Rosanae",NA,NA,NA,NA
"187","2021-03-04 11:17:34-03","UEFS","HUEFS","163242","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","M.Sobral","Funch, R.","601","2005","02","06",NA,"Brasil","Bahia","Mucugê","Chapadinha","-41.1525","-13.223611",NA,NA,NA,"Floresta secundária.","HUEFS0163242","HUEFS0163242","41W9'9''","13S13'25''",NA,NA,"2012","04",NA,"Rosanae",NA,NA,NA,NA
"188","2021-03-04 11:17:34-03","UEFS","HUEFS","163133","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","A.Stadnik","Funch, R.","198","2005","02","06",NA,"Brasil","Bahia","Mucugê","Chapadinha","-41.1525","-13.223611",NA,NA,NA,"Floresta secundária.","HUEFS0163133","HUEFS0163133","41W9'9''","13S13'25''",NA,NA,"2018","01",NA,"Rosanae",NA,NA,NA,NA
"189","2021-03-04 11:17:34-03","UEFS","HUEFS","163238","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","M.Sobral","Funch, R.","594","2005","02","06",NA,"Brasil","Bahia","Mucugê","Chapadinha","-41.1525","-13.223611",NA,NA,NA,"Floresta secundária.","HUEFS0163238","HUEFS0163238","41W9'9''","13S13'25''",NA,NA,"2012","04",NA,"Rosanae",NA,NA,NA,NA
"190","2021-03-04 11:17:34-03","UEFS","HUEFS","184333","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","A.Stadnik","Perdiz, R. de O.","954","2011","09","12",NA,"Brasil","Bahia","Arataca","PARNA de Serra das Lontras. Trilha do mirante de Seu Artur.","-39.381389","-15.204167",NA,NA,NA,"Floresta Ombrófila Densa Montana.","HUEFS0184333","HUEFS0184333","39W22'53''","15S12'15''",NA,NA,"2018","01",NA,"Rosanae",NA,NA,NA,NA
"191","2021-03-04 11:17:34-03","UEFS","HUEFS","170026","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","M.Sobral","Costa, G.","483","2011","02","13",NA,"Brasil","Bahia","Monte Santo","Subida para a Serra pela Trilha do Simão.","-39.3328018188477","-10.4378004074097",NA,NA,NA,NA,"HUEFS0170026","HUEFS0170026",NA,NA,"74832","auto","2012","04",NA,"Rosanae",NA,NA,NA,NA
"192","2019-06-11 12:49:47-03","F","FMNH-SEEDPLANTS","V0348881F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana",NA,"RRC ID Flag","G. G. Hatschbach","19496","1968","7","12","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0348881F","V0348881F_01 V0348881F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"19496",NA,NA
"193","2019-09-04 18:24:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana",NA,NA,"A. Glaziou","17661",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"194","2019-01-23 11:01:30-02","F","FMNH-SEEDPLANTS","V0065629F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana",NA,NA,"A. Glaziou","17661",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065629F","V0065629F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"195","2019-09-04 18:17:01-03","F","FMNH-SEEDPLANTS","V0065630F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana",NA,NA,"A. Glaziou","17661",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065630F","V0065630F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"196","2019-01-25 15:35:32-02","IAC","IAC","43201","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz; M. Siqueira; V.S. Ramos & E. Furlan","3494","2000","11","07",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho, indivíduo Z 58.1","-47.091717","-23.761081",NA,NA,NA,NA,NA,NA,"-47.091717","-23.761081",NA,NA,"2000","11","07",NA,NA,NA,NA,NA
