"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"513","2020-09-12 05:00:02-03","US","US","2526866","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"E. Pereira","1967","2","22","Brazil","Rio de Janeiro","Cabo Frio","Armação do Burro","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"US01914246","US01914246_01",NA,NA,NA,"10552",NA,"Bromeliales","40069","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"514","2020-09-12 05:00:02-03","US","US","2534148","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. da Vinha","1968","4","12","Brazil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"US01914243","US01914243_01",NA,NA,NA,"177",NA,"Bromeliales","61245","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"515","2020-09-12 05:00:02-03","US","US","2104963","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"L. Smith & R. Reitz","1952","2","25","Brazil","Santa Catarina","Laguna","Laguna.orro Pau do Sinal","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,"US01914236","US01914236_01",NA,NA,NA,"5946",NA,"Bromeliales","21199","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"516","2020-09-12 05:00:02-03","US","US","3367601","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"W. W. Thomas, J. Jardim, A. Amorim, J. Jardim & S. Sant'Ana","1992","11","15","Brazil","Bahia","Itacaré","Campo Cheiroso, 14 Km north of Serra Grande of road to Itacaré","-39.07","-14.37",NA,NA,NA,NA,NA,"US01914232","US01914232_01",NA,NA,NA,"9504",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"517","2020-09-12 05:00:02-03","US","US","1902346","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"457",NA,NA,"US00956280","US00956280_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"518","2020-09-12 05:00:02-03","US","US","1952410","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"M. B. Foster",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914241","US01914241_01",NA,NA,NA,"2407",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"519","2020-09-12 05:00:02-03","US","US","2526868","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"E. Pereira","1967","2","22","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara, Jardin Botanico, nativa","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01914219","US01914219_01",NA,NA,NA,"10551",NA,"Bromeliales","57442","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"520","2020-09-12 05:00:02-03","US","US","3368034","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"B. Hoffman","1992","2","1","Guyana","Essequibo Isl-W. Demerara",NA,"Arawak Amerindian land; Pokerero River for 2 km above confluence with Kamuni River","-58.3167","6.56667",NA,NA,"2","6",NA,"US00618525",NA,NA,NA,NA,"958",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"521","2020-09-12 05:00:02-03","US","US","2562864","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","1969","1","20","Brazil","Minas Gerais",NA,"Ca. 20 Km SW of Diamantina",NA,NA,NA,NA,"1200",NA,NA,"US01914258","US01914258_01",NA,NA,NA,"22310",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"522","2020-09-12 05:00:02-03","US","US","1952409","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"M. B. Foster","1948","10","9","Brazil","Paraíba","Campina Grande",NA,"-35.8810997009277","-7.23055982589722",NA,NA,"533",NA,NA,"US01914240","US01914240_01",NA,NA,NA,"2407",NA,"Bromeliales","41577","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"523","2020-09-12 05:00:02-03","US","US","2827792","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"W. Durland","1977","4","2","Brazil","Bahia","Itabuna","CEPLAC","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"US01914224","US01914224_01",NA,NA,NA,"1",NA,"Bromeliales","30592","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"524","2020-09-12 05:00:02-03","US","US","2854488","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. A. Mori, R. M. King, A. M. Carvalho & A. Euponino","1979","7","6","Brazil","Bahia",NA,"Porto Seguro. Rod. BR 500, 18,7km ao N de S.C. de Cabrália","-39.03","-16.33",NA,NA,NA,NA,NA,"US01914252","US01914252_01",NA,NA,NA,"12131",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"525","2020-09-12 05:00:02-03","US","US","1952438","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"M. B. Foster",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914239","US01914239_01",NA,NA,NA,"2442",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"526","2020-09-12 05:00:02-03","US","US","2534146","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. Vinha","1968","4","12","Brazil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"US01914221","US01914221_01",NA,NA,NA,"176",NA,"Bromeliales","61245","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"527","2020-09-12 05:00:02-03","US","US","1952437","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"M. B. Foster","1948","10","18","Brazil","Bahia",NA,"Milagres toaracas",NA,NA,NA,NA,"488",NA,NA,"US01914238","US01914238_01",NA,NA,NA,"2442",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"528","2020-09-12 05:00:02-03","US","US","2519278","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"R. P. Belém & M. Magalhães","1965","3","25","Brazil","Bahia","Ilhéus","Centro de Pesquisas do Cacau, CEPLAC, CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"US01914244","US01914244_01",NA,NA,NA,"526",NA,"Bromeliales","61245","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"529","2020-09-12 05:00:02-03","US","US","1902345","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"450","450",NA,"US00091207","US00091207_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"530","2020-09-12 05:00:02-03","US","US","2173794","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"L. Smith & R. Reitz","1952","2","21","Brazil","Paraná","Guaratuba","Low coast forest","-48.6","-25.9",NA,NA,"2",NA,NA,"US01914250","US01914250_01",NA,NA,NA,"5725",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"531","2020-09-12 05:00:02-03","US","US","2851621","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"J. P. P. Carauta, R. Oliveira, M. C. Vianna & R. Oliveira","1977","4","18","Brazil","Rio de Janeiro","Silva Jardim","Poço d´Anta, perto dos alagados do Rio São João","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,"US01914225","US01914225_01",NA,NA,NA,"2430",NA,"Bromeliales","29995","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"532","2020-09-12 05:00:02-03","US","US","1902347","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"457",NA,NA,"US00956281","US00956281_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"533","2020-09-12 05:00:02-03","US","US","2904882","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. A. Mori, T. S. Santos, Silva, L. A. M., T. S. Santos & A. Ribeiro","1979","6","12","Brazil","Bahia","Maraú","Maraú, 45-50km a leste Ubaitaba","-39.02","-14.18",NA,NA,"50",NA,NA,"US01914227","US01914227_01",NA,NA,NA,"11959",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"534","2020-09-12 05:00:02-03","US","US","209883","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"A. F. Regnell","1905","1","14","Brazil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"US01914242","US01914242_01",NA,NA,NA,"s.n.",NA,"Bromeliales","26836","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"535","2020-09-12 05:00:02-03","US","US","2027871","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"R. Reitz","1950","3","25","Brazil","Santa Catarina","Florianópolis","Cacupé","-48.5491981506348","-27.596700668335",NA,NA,"15",NA,NA,"US01914237","US01914237_01",NA,NA,NA,"3520",NA,"Bromeliales","27000","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"536","2020-09-12 05:00:02-03","US","US","2141941","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"L. Smith, G. Machline, S. L. O. Silva, G. Machline & J. Augusto","1952","4","11","Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari, próximo à Guaratiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01914233","US01914233_01",NA,NA,NA,"6536",NA,"Bromeliales","57442","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"537","2020-09-12 05:00:02-03","US","US","2141943","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"L. Smith, G. Machline, S. L. O. Silva, G. Machline & J. Augusto","1952","4","11","Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari, near Guaratiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01914235","US01914235_01",NA,NA,NA,"6536",NA,"Bromeliales","57442","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"538","2020-09-12 05:00:02-03","US","US","3374489","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"T. Henkel & R. Williams","1993","5","6","Guyana","Cuyuni-Mazaruni",NA,"2-4 km W of Essequibo River from juncture with Kamwatta Creek","-58.7833","6.43333",NA,NA,"5",NA,NA,"US00612629",NA,NA,NA,NA,"2048",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"539","2020-09-12 05:00:02-03","US","US","2534147","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. G. Vinha",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914220","US01914220_01",NA,NA,NA,"176",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"540","2020-09-12 05:00:02-03","US","US","2904881","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. A. Mori, T. S. Santos, Silva, L. A. M., T. S. Santos & A. Ribeiro","1979","6","12","Brazil","Bahia","Maraú","Ubaitaba","-39.02","-14.18",NA,NA,"50",NA,NA,"US01914226","US01914226_01",NA,NA,NA,"11959",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"541","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.","Gouda, E. J.","H. D. Clarke & J. Rhodes","2004","3","10","Suriname",NA,NA,"Central Suriname Nature Reserve, Coppename River, Driefoetoe Sula (= 'three foot rapids')","-56.5068","4.61164",NA,NA,"50","75",NA,NA,NA,NA,NA,NA,"11370",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"542","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Hollowell, A. James & V. James","2000","5","16","Guyana","Barima-Waini",NA,"Along Aruka near mouth of Kissing Rock creek","-59.7589","8.21111",NA,NA,"2","10",NA,NA,NA,NA,NA,NA,"387",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"543","2020-09-12 05:00:02-03","US","US","2534140","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"S. G. Vinha",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914256","US01914256_01",NA,NA,NA,"161",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"544","2020-09-12 05:00:02-03","US","US","3015759","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"Hatschbach, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914228","US01914228_01",NA,NA,NA,"47771",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"545","2020-09-12 05:00:02-03","US","US","1902695","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.","Smith, L. B., (US), NMNH","B. Maguire & D. B. Fanshawe","1944","5","23","Guyana","Cuyuni-Mazaruni",NA,"Mazaruni Forest Station, vic.","-58.65","6.4",NA,NA,NA,NA,NA,"US00654693",NA,NA,NA,NA,"23579",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"546","2020-09-12 05:00:02-03","US","US","2775558","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"J. P. P. Carauta","1973","5","18","Brazil","Rio de Janeiro","Rio de Janeiro","Base da pedra de Itaúna, Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01914222","US01914222_01",NA,NA,NA,"1619",NA,"Bromeliales","57442","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"547","2020-09-12 05:00:02-03","US","US","2526830","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"M. Magalhães","1965","4",NA,"Brazil","Bahia","Itabuna","Área da CEPEG","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,"US01914230","US01914230_01",NA,NA,NA,"37915",NA,"Bromeliales","30592","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"548","2020-09-12 05:00:02-03","US","US","2173793","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"L. Smith & R. Reitz","1952","2","21","Brazil","Paraná","Guaratuba","Low coastal forest","-48.6","-25.9",NA,NA,"2",NA,NA,"US01914249","US01914249_01",NA,NA,NA,"5725",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"549","2020-09-12 05:00:02-03","US","US","2584766A","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"R. P. Belém","1968","5","3","Brazil","Bahia","Maraú","Margem de Igarapé","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"US01914254","US01914254_01",NA,NA,NA,"3495",NA,"Bromeliales","47076","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"550","2020-09-12 05:00:02-03","US","US","3075059","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"N. Santos, O. Roppa & Cidney","1964","5","23","Brazil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, R. de Itapeba, Pedra de Itauna","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01914245","US01914245_01",NA,NA,NA,"5584",NA,"Bromeliales","57442","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"551","2020-09-12 05:00:02-03","US","US","2121300","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"C. Freire","1924","10",NA,"Brazil","Espírito Santo",NA,"Bananal",NA,NA,NA,NA,NA,NA,NA,"US01914251","US01914251_01",NA,NA,NA,"47",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"552","2020-09-12 05:00:02-03","US","US","2270364","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"A. Abendroth","1959","1","5","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"US01914248","US01914248_01",NA,NA,NA,"102",NA,"Bromeliales","38539","1","auto",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"553","2020-09-12 05:00:02-03","US","US","2568593","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult. f.) Wittm.",NA,"L. Smith & E. L. McWilliams","1968","2","1","Brazil","Rio de Janeiro",NA,"7 km south of Rio Claro by Rio Piraí",NA,NA,NA,NA,NA,NA,NA,"US01914218","US01914218_01",NA,NA,NA,"15347",NA,"Bromeliales",NA,"1",NA,NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"554","2020-09-12 05:00:02-03","US","US","1902348","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"457",NA,NA,"US00956282","US00956282_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"555","2020-09-12 05:00:02-03","US","US","1902346","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"457",NA,NA,"US00956280","US00956280_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"556","2020-09-12 05:00:02-03","US","US","1902345","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"450","450",NA,"US00091207","US00091207_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"557","2020-09-12 05:00:02-03","US","US","1902347","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera rubra","L.B. Sm.",NA,"M. B. Foster & R. C. Foster","1939","7","8","Brazil","Espírito Santo",NA,"Itapemirim.",NA,NA,NA,NA,"457",NA,NA,"US00956281","US00956281_01",NA,NA,NA,"166",NA,"Bromeliales",NA,"1",NA,"Holotype","South America - Neotropics",NA,"rubra","Monocotyledonae",NA,NA,NA
"558","2021-03-25 13:51:53-03","UNIVILLE","JOI","6464","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Mancinelli, W. S.","Meirelles, J.","2007","08","14","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: borda da mata; HABITO: Árvore","JOI006464",NA,"2007","08","14","58",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"559","2021-03-25 13:51:53-03","UNIVILLE","JOI","1879","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Mancinelli, W. S.","Elaine Cristine Spitzner","2006","05","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Cação.","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","; HABITAT: restinga; HABITO: rupícola, terrestre","JOI001879",NA,"2006","06","29","65",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-03-25 13:51:53-03","UNIVILLE","JOI","2417","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","Guilherme do Amaral","Guilherme do Amaral","2006","03","17","Brasil","Santa Catarina","São Francisco do Sul","Ilha Queimada.","-48.6380996704102","-26.2432994842529",NA,NA,"3","3","; HABITAT: restinga; HABITO: epífita, terrestre","JOI002417",NA,"2006","08","24","74",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-10-07 09:20:42-03","UEFS","HUEFS","71394","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera var. rubra","L.B.Sm.",NA,"Hatschbach, G.","1998","10","13","Brasil","Bahia","Valença","Bom Jardim","-39.0731010437012","-13.3703002929688",NA,NA,NA,NA,NA,"HUEFS0071394","HUEFS0071394",NA,NA,NA,"68507","Angiospermae","Poales","43634",NA,"auto",NA,NA,NA,"var. rubra","Lilianae",NA,NA,NA
"562","2019-10-07 09:20:42-03","UEFS","HUEFS","183125","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.","R.C.Forzza","Matos, E.N.de","2011","08","30","Brasil","Bahia","Caravelas","Baixa Verde (Norte do Aeroporto).","-39.245","-17.614444","39W14'42''","17S36'52''",NA,NA,"Campestre e moitas.","HUEFS0183125","HUEFS0183125","2012","11",NA,"514","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"563","2019-10-07 09:20:42-03","UEFS","HUEFS","177082","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Coelho, A.G.","2011","03","21","Brasil","Bahia","Ituberá","Reserva da Michelin.Vila 5.","-39.203889","-13.820833","39W12'14''","13S49'15''",NA,NA,NA,"HUEFS0177082","HUEFS0177082 HUEFS0177082_01",NA,NA,NA,"42","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"564","2019-10-07 09:20:42-03","UEFS","HUEFS","109230","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","procera","Vriesea procera","(Mart. ex Schult. & Schult.f.) Wittm.",NA,"Martinelli, G.","1999","05","16","Brasil","Bahia","Porto Seguro","estrada em construção em Pindorama e Trancoso (BA 001).","-39.124167","-16.562778","39W7'27''","16S33'46''",NA,"50","Restinga aberta em ilhas.","HUEFS0109230","HUEFS0109230",NA,NA,NA,"15459","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
