"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","verbatimLongitude","verbatimLatitude","barcode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","class","relatedCatalogItem","fieldNumber","preparationType","typeStatus"
"188","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","10473",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","W. P. Lopes; E. Bausen & W. Pizziolo","1999","05","12","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Altura 2,5m. Eixo floral arroxeado. Frutos imaturos verdes.",NA,"J.R.Pirani/Jan.2002",NA,NA,NA,"685","40W40'53","19S48'20","MBML010473",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11513",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; et al","2000","01","19","Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,NA,"arbusto 1,5m, frutos jovens de cor verde. Interior de mata.",NA,"J.R.Pirani/Jan.2002",NA,NA,NA,"577","40W47'45","19S53'14","MBML011513",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11791",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; et al","2000","01","06","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778",NA,NA,"Arbusto de 3m, botões florais, flores rosadas, drutos imaturos de cor verde, borda de mata, terreno rochoso.",NA,"J.R.Pirani/Jan.2002",NA,NA,NA,"484","40W48'53","19S53'52","MBML011791",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","12506",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; et al","2000","04","27","Brasil","Espírito Santo","Santa Teresa","Várzea Alegre","-40.795833","-19.887222",NA,NA,"Arbusto 1,5m, botões florais, flores lilas, frutos cor verde. Interior de mata.",NA,"J.R.Pirani/Jan.2002",NA,NA,NA,"942","40W47'45","19S53'14","MBML012506",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","12905",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; et al","2000","06","13","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778",NA,NA,"Arbusto de 3m, fruto imaturo de cor verde. Interior de mata, meio sombra.",NA,"J.R.Pirani/Jan.2002",NA,NA,NA,"1104","40W48'53","19S53'52","MBML012905",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","21037",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","P. Fiaschi; et al","2003","04","12","Brasil","Espírito Santo","Santa Teresa","25 de Agosto","-40.613333","-19.831667",NA,NA,"Arvoreta ca. 3,5m alt. Folhas discolores, face adaxial verde-escura, abaxial verde-clara. Frutos imaturos verde-escuros.",NA,"M. Groppo/09-04-2008",NA,NA,NA,"1469","40W36'48","19S49'54","MBML021037",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","23241",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. P. Fontana; et al","2003","12","20","Brasil","Espírito Santo","São Roque do Canaã","Misterioso","-40.739444","-19.760833",NA,NA,"Arbusto, umbrófila, folhas discolor c/parte abaxial verde claro e adaxial verde escuro, flores lilás.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"642","40W44'22","19S45'39","MBML023241",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","25716",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. Kollmann; et al","2006","02","23","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Arbusto 2m na sombra. Flores rosas.",NA,"C.P. Bruniera/09-04-2008",NA,NA,NA,"8669","40W40'53","19S48'20","MBML025716",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27011",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2006","06","06","Brasil","Espírito Santo","Águia Branca","Águas Claras, Escola Agroecológica","-40.825833","-18.890278",NA,NA,"Arvoreta 4m, flores lilás, frutos imaturos verdes. Interior de mata.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"2381","40W49'33","18S53'25","MBML027011","300","300",NA,"MBML027011",NA,NA,NA,NA,NA
"197","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27754",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","08","08","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.:Virloni, Mata, trilha do corrego Caioaba.","-40.470556","-20.059167",NA,NA,"Arbusto 4m de alt. Frutos verdes. Mata fundo de vale.",NA,"M. Groppo/20-08-2015",NA,NA,NA,"1212","40W28'14","20S3'33","MBML027754","150","150",NA,NA,NA,NA,NA,NA,NA
"198","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27894",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","2006","02","01","Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278",NA,NA,"Arbusto 2,5m de alt. Flores lilás , frutos velhos marrons e frutos verdes. Mata.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"556","40W49'33","18S53'25","MBML027894","300","300",NA,NA,NA,NA,NA,NA,NA
"199","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28361",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","2006","02","01","Brasil","Espírito Santo","Águia Branca","Aguas Claras, Escola Agroecológica.","-40.825833","-18.890278",NA,NA,"Arbusto 2m de alt. Frutos verdes",NA,"V. Demuner/24-08-2007",NA,NA,NA,"549","40W49'33","18S53'25","MBML028361","300","300",NA,NA,NA,NA,NA,NA,NA
"200","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28450",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","2006","04","17","Brasil","Espírito Santo","Colatina","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau.","-40.558611","-19.348056",NA,NA,"Arbusto 4m de alt. Flores lilás. Mata ciliar.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"780","40W33'31","19S20'53","MBML028450","150","150",NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","29314",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","2007","03","15","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Dona Maria.","-40.432222","-20.093889",NA,NA,"Arbusto 2m, flores rosadas. Interior de mata.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"3203","40W25'56","20S5'38","MBML029314","150","150",NA,NA,NA,NA,NA,NA,NA
"202","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","29397",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; T. Cruz, M. Belizário, Elias Bausen e J. Rossini","2007","03","14","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (paredão das bananeiras).","-40.438333","-20.103889",NA,NA,"Arbusto 1m, corola externa rosa, interna branca. Interior de mata.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"3156","40W26'18","20S6'14","MBML029397","230","230",NA,NA,NA,NA,NA,NA,NA
"203","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","29967",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; T. Cruz, R. R. Vervloet, M. Belisario e Elias Bausen.","2007","04","25","Brasil","Espírito Santo","Rio Bananal","Alto Bananal, propr.: Jonas Graci","-40.416389","-19.248889",NA,NA,"Arbusto 2m botões florais, flores lilás, frutos verdes. Borda de mata.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"3777","40W24'59","19S14'56","MBML029967","300","300",NA,NA,NA,NA,NA,NA,NA
"204","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","31152",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","17","Brasil","Espírito Santo","Águia Branca","Rochedo. Prop. Ailton Corteleti","-40.801583","-18.955833",NA,NA,"Arbusto 4m, frutos imaturos de cor verde.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"3258","40W48'5,7","18S57'21","MBML031152","250","250",NA,NA,NA,NA,NA,NA,NA
"205","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","31522",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","08","30","Brasil","Espírito Santo","Santa Leopoldina","Colina Verde, Morro do Agudo, D. Maria","-40.43","-20.095556",NA,NA,"Arbusto 3m, flores de cor lilás. Frutos jóvens. Ambiente Rupestre.",NA,"C.P. Bruniera/09-04-2008",NA,NA,NA,"3357","40W25'48","20S5'44","MBML031522","150","150",NA,NA,NA,NA,NA,NA,NA
"206","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","31671",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","09","13","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio","-40.514167","-19.351944",NA,NA,"Arbusto 3m, frutos imaturos de cor verde. Fundo de vale.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"3493","40W30'51","19S21'7","MBML031671","150","150",NA,NA,NA,NA,NA,NA,NA
"207","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","31692",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2007","09","11","Brasil","Espírito Santo","Colatina","Alto moacir. Prop. Lalau","-40.558611","-19.343611",NA,NA,"Arbusto 3m, frutos jóvens de cor verde e frutos secos abertos. Ambiente rupestre.",NA,"C.P. Bruniera/09-04-2008",NA,NA,NA,"3407","40W33'31","19S20'37","MBML031692","200","200",NA,NA,NA,NA,NA,NA,NA
"208","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","32890",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","V. Demuner; T. A. Cruz, M.Belizário.","2008","01","28","Brasil","Espírito Santo","Santa Leopoldina","Morro Agudo, propr.: Dona Maria","-40.428889","-20.0975",NA,NA,"Arbusto 4m botões florais e flores rosas, frutos verdes. Interior de mata, fundo de vale.",NA,"C.P. Bruniera/09-IV-2008",NA,NA,NA,"4881","40W25'44","20S5'51","MBML032890","135","135",NA,NA,NA,NA,NA,NA,NA
"209","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","33320",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. Kollmann; L. Magnago","2008","03","05","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional de Pacotuba","-41.291944","-20.739722",NA,NA,"Arbusto 2m. Flores rosas.",NA,"C.P. Bruniera/09-04-2008",NA,NA,NA,"10726","41W17'31","20S44'23","MBML033320",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","3358",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","H. Q. Boudet Fernandes","1986","02","20","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,NA,"Arbusto 4m, diâmetro de 3cm, cálice rosa-choque, corola rosa-lilacina, estames e estiletes brancos, estigmas amarelos, frutos verdes, ciófila, mata, grota.",NA,"J. R. Pirani 16/10/1992",NA,NA,NA,"1863","40W40'53","19S48'20","MBML003358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","36707",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. M. Amorim; et al","2008","07","16","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.432778","-18.7825",NA,NA,NA,NA,"J.R. Pirani/2010",NA,NA,NA,"7511","40W25'58","18S46'57","MBML036707",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","36787",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. M. Amorim; et al","2008","07","18","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,NA,NA,"J.R. Pirani/2010",NA,NA,NA,"7548","40W26'38","18S46'37","MBML036787",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","38016",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","St.-Hil.","A. M. Assis; Valdir G. Demuner","2008","01","25","Brasil","Espírito Santo","Itapemirim","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","-41.045556","-20.931667",NA,NA,"Arbusto 1,5 m. Botões brancos e rosas. Frutos verdes. Interior da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.",NA,"C.P. Bruniera/09-04-2008",NA,NA,NA,"1371","41W2'44","20S55'54","MBML038016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","38629",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","R. C. Forzza; A.M.Amorim, C.N.Fraga & L.Daneu","2009","04","14","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Arvoreta 2-3 m alt., frequente, grande florada. Flores com cálice, corola e gineceu róseos, estames alvos. Frutos verdes.",NA,"J.R. Pirani/2010",NA,NA,NA,"5513","40W25'58","18S46'57","MBML038629",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","40813",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","A. P. Fontana; L. Kollmann, V. Manhães, D. Couto & K. Suhett","2008","09","01","Brasil","Espírito Santo","Alegre","São João do Norte, PCH Santa Fé, Vazão Reduzida, fragmento de estágio inicial, parcela 17","-41.496306","-20.683417",NA,NA,"Arbusto, 2m, na sombra, fruto secos",NA,"A.P. Fontana","2009","02","04","5488","41W29'46,7","20S41'0,3","MBML040813","215","215",NA,NA,NA,NA,NA,NA,NA
"216","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41790",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St. Hil.","A. M. Assis; V. G. Demuner","2008","04","25","Brasil","Espírito Santo","Nova Venécia","Serra de Cima (Torre 101/1 - LT 230 Kv Mascarenhas x Verona)","-40.479667","-18.780528",NA,NA,"Arbusto 1 m. Flores lilás. Borda. Floresta Ombrofila Densa #?# estagio medio de regeneração.",NA,NA,NA,NA,NA,"1530","40W28'46,8","18S46'49,9","MBML041790","120","120",NA,NA,NA,NA,NA,NA,NA
"217","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41812",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St. Hil.","A. M. Assis; V. G. Demuner","2008","04","25","Brasil","Espírito Santo","Nova Venécia","Serra de Cima (Torre 98/3 - LT 230 Kv Mascarenhas x Verona)","-40.482222","-18.796333",NA,NA,"Arbusto 2 m. Flor lilas. Frutos verdes e secos. Floresta Ombrofila Densa #?# estagio medio de regeneração.",NA,NA,NA,NA,NA,"1506","40W28'56","18S47'46,8","MBML041812","163","163",NA,NA,NA,NA,NA,NA,NA
"218","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45810",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","J. Gurtler; Felipe Zamborlini Saiter, Monique Perini, José (sogro Felipe)","2011","12","22","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.67225","-19.808833",NA,NA,"Arvoredo com inflorescências alvas(Brancas), solo profundo.",NA,NA,NA,NA,NA,"19","40W40'20,1","19S48'31,8","MBML045810","227","227",NA,NA,NA,NA,NA,NA,NA
"219","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46017",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","J. Gurtler; Monique Perini, Wellinton Prates","2012","01","21","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.674361","-19.806472",NA,NA,"Arbusto, folhas alternas, inflorescência rósea (2mts. Aprox.) possível cálice concrecido",NA,NA,NA,NA,NA,"55","40W40'27,7","19S48'23,3","MBML046017","228","228",NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46018",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","J. Gurtler","2012","02","08","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.691917","-19.804694",NA,NA,"Arvoredo (4,0 mts aprox.) com sinais de inflorescência/infrutescências terminais, apresentando frutos secos. (deicentes, sem apresentar sementes) em solo profundo.",NA,NA,NA,NA,NA,"79","40W41'30,9","19S48'16,9","MBML046018","227","227",NA,NA,NA,NA,NA,NA,NA
"221","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46026",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","J. Gurtler; Monique Perini, Wellinton Prates","2012","01","21","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.674833","-19.806806",NA,NA,"Arbusto folhas alternas, inflorescência rosea (3 mts. Aprox.) possível cálice concrecido.",NA,NA,NA,NA,NA,"54","40W40'29,4","19S48'24,5","MBML046026","231","231",NA,NA,NA,NA,NA,NA,NA
"222","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46027",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","J. Gurtler","2012","01","05","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.670806","-19.809167",NA,NA,"Arvoredo de porte pequeno (2,5 mts aprox.), inflorescência terminal vinhática (roxa/vinha).",NA,NA,NA,NA,NA,"40","40W40'14,9","19S48'33","MBML046027","271","271",NA,NA,NA,NA,NA,NA,NA
"223","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46056",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","J. Gurtler; Cátia Simon, Wesley Dondoni Colombo","2012","02","22","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.670389","-19.809917",NA,NA,"Arbusto (1,2mts aprox.), flores róseas/vinháticas",NA,NA,NA,NA,NA,"113","40W40'13,4","19S48'35,7","MBML046056","271","271",NA,NA,NA,NA,NA,NA,NA
"224","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46715",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. M. Assis; M.D.S. Demuner & R. S. Cribari","2009","11","28","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros","-40.435833","-18.7825",NA,NA,"Arbusto 2m, frutos verdes",NA,"A. M. Assis",NA,NA,NA,"2281","40W26'9","18S46'57","MBML046715","190","190",NA,NA,NA,NA,NA,NA,NA
"225","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","47052",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. M. Assis; M.D.S. Demuner & M. B. Redighieri","2010","04","25","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - propriedade Maurilio Bravin. Floresta em estágio médio","-40.430139","-18.753194",NA,NA,"Arbusto 4m, flor lilás, fruto verde",NA,"J. Gurtler/2018",NA,NA,NA,"2421","40W25'48,5","18S45'11,5","MBML047052","90","90",NA,NA,NA,NA,NA,NA,NA
"226","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","47482",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. M. Assis; M.D.S.Demuner & R. S. Cribari","2009","11","28","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Fazenda Santa Rita. Trilha dos motoqueiros","-40.435833","-18.782361",NA,NA,"Arbusto 2m, frutos verdes",NA,"A.A. Assis",NA,NA,NA,"2281","40W26'9","18S46'56,5","MBML047482","190","190",NA,NA,NA,NA,NA,NA,NA
"227","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","52629",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. P. Fontana; S.M. Venzel & L.N. Lima","2005","12","08","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, Cachoeira do Strutz, propriedade do Sr. Marcos Strutz. Mata ciliar no Rio Santa Maria do Rio Doce","-40.728889","-19.835",NA,NA,"Arbusto, ca. 3m. Flores lilás. Frutos secos.",NA,"A.P. Fontana-15/12/2005",NA,NA,NA,"1854","40W43'44","19S50'6","MBML052629","196","196",NA,NA,NA,NA,NA,NA,NA
"228","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","40810",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","V.C. Manhães; D.R. Couto; A.P. Fontana; L.J.C. Kollmann","2009","01","28","Brasil","Espírito Santo","Alegre","Parcela 8","-41.5331001281738","-20.763599395752","26101",NA,"Arbusto em sombra, pouco abundante. Folha verde. Flor de corola rosa.","auto","A.P.Fontana","2009","05","13","211",NA,NA,"MBML040810",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","36822",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","L. Kollmann; L. Magnago","2008","05","28","Brasil","Espírito Santo","Boa Esperança",NA,"-40.2957992553711","-18.5400009155273","25415",NA,"Arbusto 2m, frutos verdes.","auto",NA,NA,NA,NA,"11191",NA,NA,"MBML036822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","36574",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","Vell.","L. Kollmann; L. Magnago","2008","05","28","Brasil","Espírito Santo","Boa Esperança",NA,"-40.2957992553711","-18.5400009155273","25415",NA,"Arbusto 2m, frutos verdes.","auto","L. Kollmann/28-05-2008",NA,NA,NA,"11196",NA,NA,"MBML036574",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","38332",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. P. Fontana; et al","2009","01","13","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","J.R. Pirani/2010",NA,NA,NA,"5758",NA,NA,"MBML038332",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","45346",NA,"Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","A. P. Fontana; W. S. da Silva","2005","08","11","Brasil","Espírito Santo","Santa Teresa","Cabeceira do 25 de Julho, propriedade de Geraldo Pretti, Sítio Recanto Feliz, Floresta Estacional Semidecidual","-40.6002998352051","-19.9356002807617","23813",NA,"Arbusto, 1,8m, umbrófilo, flores lilás, frutos verdes","auto","M. Groppo/10-04-2008",NA,NA,NA,"1655",NA,NA,"MBML045346",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-06-10 10:11:37-03","FZB-BH","BHZB","6359","S","Plantae",NA,NA,"Rutaceae","Almeidea","cf. rubra","Almeidea cf. rubra",NA,"Ordones, J. et al.","2006","09","17","Brasil","MG","Marliéria","Pq. Estadual do Rio Doce - Mumbaça","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto",NA,NA,NA,NA,"1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-09 10:13:53-03","UENF","HUENF","8364","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A. St.-Hil. ex G. Don","Nascimento, M. T.","1995","11","10","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão - Trilha MP Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,NA,NA,NA,NA,NA,NA,NA,"112","41º5'40''W","21º23'29''S","HUENF00008368","39","39",NA,NA,NA,NA,NA,NA,NA
