"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"258","2020-06-12 12:01:01-03","UFPI","TEPB","20401","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","T.B. Cavalcanti","1693","1995","08","08",NA,"Brasil",NA,NA,"Árvore 15m de altura, fruto verde (imaturo), frutos maduros vináceos, substrato areno-pedregoso Ambiente: Cerrado",NA,"Goiás","Ipameri","Margem esquerda do rio corumba, 1km da ponte são bento","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"Cavalcanti","102542","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-06-12 11:54:05-03","UFPI","TEPB","14433","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","J.D.P. Sena",NA,"2001","11","03",NA,"Brasil",NA,NA,"Árvore",NA,"Maranhão","Caxias",NA,"-43.3560981750488","-4.85889005661011",NA,NA,"140","140",NA,NA,"Allemão",NA,NA,NA,"72086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-06-12 12:02:40-03","UFPI","TEPB","29065","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","C. Carvalho","114","2013","02","23",NA,"Brasil",NA,NA,"Arbusto, frequência baixa, substrato pedregoso Ambiente: Ecótono Cerrado/caatinga <ll>dwc_commonname:</ll> mutamba",NA,"Piauí","Assunção do Piauí","Comunidade Quilombola Sítio Velho","-41.0393981933594","-5.86556005477905",NA,NA,NA,NA,NA,NA,"Allem.",NA,NA,NA,"38637","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-06-12 12:02:40-03","UFPI","TEPB","12883","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","M. R. Mesquita","243","1999","01","08",NA,"Brasil",NA,NA,"Árvore de mais ou menos 5 m, pouco frequente, solo pedregoso. Ambiente: Caatinga <ll>dwc_commonname:</ll> Pequiá roxo",NA,"Piauí","Bocaina","Reservatório de Bocaina","-41.3224983215332","-6.94250011444092",NA,NA,NA,NA,NA,NA,"Alemão",NA,NA,NA,"16504","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-04-05 09:18:09-03","UFPI","TEPB","32050","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Santina Barbosa",NA,"2017","05","26",NA,"Brasil",NA,NA,"Hábito de crescimento arbusto. Usos- fungicida, pano branco. Ambiente: Caatinga <ll>dwc_commonname:</ll> Aroeira",NA,"Piauí","Canto do Buriti","Propriedade rural do Sr. Albino.","-42.9444007873535","-8.10999965667725",NA,NA,"1065","1065",NA,NA,"M. Allemão.",NA,NA,NA,"120640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-06-12 12:02:40-03","UFPI","TEPB","29602","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","A. C. Batistel",NA,"2010","04","09",NA,"Brasil",NA,NA,"Ambiente: Mata <ll>dwc_commonname:</ll> Aroeira",NA,"Piauí","Currais","Quintal de casa","-44.4108009338379","-9.00693988800049",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"A. C. Batistel","79060","auto","2010","05","15",NA,NA,NA,NA,NA,NA
"264","2021-03-30 23:41:04-03","UFPI","TEPB","32300","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","ABREU, M. B.","30","2018","11","02",NA,"Brasil",NA,NA,"Ambiente: Ecótono (Caatinga/Cerrado) <ll>dwc_commonname:</ll> Aroeira",NA,"Piauí","Jatobá do Piauí","Mata","-41.817798614502","-4.77111005783081",NA,NA,NA,NA,NA,NA,"M.Allemão ",NA,NA,"Ruth Raquel","34271","auto","2018","11","02",NA,NA,NA,NA,NA,NA
"265","2021-03-26 15:10:22-03","UFPI","TEPB","22225","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","L. Santos","334","2006","09","25",NA,"Brasil",NA,NA,"árvore 8m, freqüência regular, sépalas marrons, início de frutificação, ausência de folhas no período da coleta, planta utilizada como medicamento (inflamação) e madeireira. Ambiente: Cerrado",NA,"Piauí","Monsenhor Gil","Fazenda Saquinho, atrás da casa do sr. Edzé","-42.6077995300293","-5.56416988372803",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"R. BARROS","20710","auto","2006","09","25",NA,NA,NA,NA,NA,NA
"266","2021-04-04 23:42:30-03","UFPI","TEPB","30996","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Gomes, T. M. F.","1","2016","07","17",NA,"Brasil",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Aroeira",NA,"Piauí","São João da Canabrava","Comunidade Bezerro Morto","-41.3431015014648","-6.81666994094849",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"Gomes, T. M. F.","34436","auto","2016","07","25",NA,NA,NA,NA,NA,NA
"267","2020-06-12 12:01:01-03","UFPI","TEPB","16938","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","M.R.A. Mendes","462","2000","08","16",NA,"Brasil",NA,NA,"Árvore, muito frequente, frutos imaturos, solo pedregoso Ambiente: Caatinga",NA,"Piauí","São José do Piauí","Estrada São José/Inhuma, Povoado abóbora","-41.4752998352051","-6.87166976928711",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"17188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-03 11:03:41-03","UFPI","TEPB","18262","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","M. R. A. Mendes","467","2001","03","25",NA,"Brasil",NA,NA,"material vegetativo Ambiente: Caatinga",NA,"Piauí","São José do Piauí","Morro do Baixo","-41.4752998352051","-6.87166976928711",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"17188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-04-02 01:59:58-03","UFPI","TEPB","883","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","EMPERAIRE, L.",NA,"1979","09","20",NA,"Brasil",NA,NA,"Ambiente: Caatinga",NA,"Piauí","São Raimundo Nonato",NA,"-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","45407","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"270","2021-04-02 01:59:58-03","UFPI","TEPB","95","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","FREIRE, F. M. T.",NA,"1979","06","20",NA,"Brasil",NA,NA,"Árvore, flor verde Ambiente: Caatinga arbórea rala",NA,"Piauí","São Raimundo Nonato","Moreira","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","45407","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"271","2021-04-06 14:38:32-03","UFPI","TEPB","156","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","EMPERAIRE, L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Ambiente: Caatinga arbórea",NA,"Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","45407","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"272","2021-04-02 01:59:58-03","UFPI","TEPB","6607","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","EMPERAIRE, L.","2137","1984","01","25",NA,"Brasil",NA,NA,"Arbre 12m Ambiente: Caatinga arbórea",NA,"Piauí","São Raimundo Nonato","Poço D'Anta","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","45407","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"273","2021-04-05 09:18:09-03","UFPI","TEPB","31068","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Neto, J.R.A","98","2016","05","11",NA,"Brasil",NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Aroeira",NA,"Piauí","Sigefredo Pacheco","Olho D'água da Fazenda","-41.7332992553711","-4.91388988494873",NA,NA,NA,NA,NA,NA,"M. Allemão",NA,NA,"Neto, J.R.A","39554","auto","2016","06","26",NA,NA,NA,NA,NA,NA
"274","2021-04-04 23:42:30-03","UFPI","TEPB","9896","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Luciana",NA,"1995","05","04",NA,"Brasil",NA,NA,"Árvore Ambiente: Mata secundária <ll>dwc_commonname:</ll> Jatoboi",NA,"Piauí","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","56344","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"275","2020-06-12 12:02:40-03","UFPI","TEPB","3450","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","F.J. da Luz",NA,"1984","05","31",NA,"Brasil",NA,NA,"Árvore, entrecasca em infusão utilizada no pós parto de animais Ambiente: Mata <ll>dwc_commonname:</ll> Mofungo",NA,"Piauí","Teresina","Satélite","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,"(Fr. All) Engl.",NA,NA,"Santin, D. A..","56344","auto","1986","07","19",NA,NA,NA,NA,NA,NA
"276","2021-03-23 17:08:47-03","UFPI","TEPB","25370","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","J. O. S. Oliveira",NA,"2007","08","02",NA,"Brasil",NA,NA,"Árvore, mais ou menos 9m, independente, flor esverdeada, fruto marrom imaturo, pouca frequencia, substrato argiloso. Usos: madeireiro e medicinal Ambiente: Caatinga <ll>dwc_commonname:</ll> Aroeira",NA,"Rio Grande do Norte","Mossoró","Assentamento Cabelo de Negro","-37.3442001342773","-5.1875","9421816W","65298S","85","85",NA,NA,"Fr. Allem",NA,NA,NA,"38979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-04-02 01:59:58-03","UFPI","TEPB","4913","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","FERNANDES, A.",NA,"1984","10","10",NA,"Brasil",NA,NA,"Árvore, flor parda clara Ambiente: Caatinga <ll>dwc_commonname:</ll> Tiririca",NA,"Rio Grande do Norte","Mossoró","Entre Mossoró e Açú","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","38979","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"278","2020-06-12 12:02:40-03","UFPI","TEPB","4871","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Matos",NA,"1979","09","12",NA,"Brasil",NA,NA,"Árvore <ll>dwc_commonname:</ll> taboca",NA,"Rio Grande do Norte","Mossoró","Estrada Mossoró a Natal","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"C. Correia","38979","auto","2008","04","14",NA,NA,NA,NA,NA,NA
"279","2020-11-19 10:22:31-03","CPAP","CPAP","21547","PreserverdSpecimen","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Almeida, A. M.","113","2010","07","22",NA,"Brasil",NA,NA,"Árvore 15m~. FLOR: amarela. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Pasto degradado. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Assentamento Taquaral - sítio Sr. Odair- lote-365 - trilha 2","-57.727222","-19.153611","57°43'38'' W","19°09'13'' S","102","102",NA,NA,"(M. Allemão) Engl.",NA,NA,"S. M. Salis",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-19 10:22:31-03","CPAP","CPAP","21553","PreserverdSpecimen","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Almeida, A. M.","119","2010","08","17",NA,"Brasil",NA,NA,"Árvore 8m~. FLOR: amarela. FRUTO: vermelho-redondinho. INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto degradado. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611","57°47'15'' W","19°06'31'' S","153","153",NA,NA,"(M. Allemão) Engl.",NA,NA,"S. M. Salis",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-11-19 10:22:31-03","CPAP","CPAP","21736","PreserverdSpecimen","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Jesus, E. M.","592","2009","07","21",NA,"Brasil",NA,NA,"Árvore 8m~. FLOR: início de florada.. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Beira de mata decídua. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611","57°47'15'' W","19°06'31'' S","153","153",NA,NA,"(M. Allemão) Engl.",NA,NA,"C. Urbanetz",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-19 10:22:31-03","CPAP","CPAP","12417","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ratter, J. A.","3242","1976","06","30",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Aroeira",NA,"MG","Januaria","Pandeiros 30km W de Januaria","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"(M. Allemão) Engl.",NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-11-19 10:22:31-03","CPAP","CPAP","22998","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pott, A.","9385","2001","09","14",NA,"Brasil",NA,NA,"Árvore. . Frequente.. Remanescente de Floresta decidual. Solo: litólico. Relevo: encosta superior.",NA,"MT","Poconé","Ilha do Caracará, parque Nacional do Pantanal (Ibama)","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"(M. Allemão) Engl.",NA,NA,"A. Pott; V. J. Pott","200792","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-19 10:22:31-03","CPAP","CPAP","10774","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mendes, C. R.","01","1993","01","13",NA,"Brasil",NA,NA,"Árvore. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Campo Grande","Base Aérea de Campo Grande","-54.65","-20.45","54°39' W","20°27' S","400","400",NA,NA,"(M. Allemão) Engl.",NA,NA,"A. Pott",NA,NA,"1993","01","26",NA,NA,NA,NA,NA,NA
"285","2020-11-19 10:22:31-03","CPAP","CPAP","10776","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mendes, C. R.","03","1993","01","14",NA,"Brasil",NA,NA,"Árvore. RELEVO: plano.",NA,"MS","Campo Grande","Saída para cidade de Rochedo","-54.65","-20.45","54°39' W","20°27' S","400","400",NA,NA,"(M. Allemão) Engl.",NA,NA,"A. Pott",NA,NA,"1993","01","26",NA,NA,NA,NA,NA,NA
"286","2020-11-19 10:22:31-03","CPAP","CPAP","13128","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mattos, P. P. de","30","1994","07","06",NA,"Brasil",NA,NA,"Arbóreo, 12m de altura. FLOR: não vista. FRUTO: não visto. INTERESSE: Medicinal; madeireira. FREQUÊNCIA: Pouco frequente. AMBIENTE: Cerradão. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia, Pantanal","-56.65","-18.983333","56°39' W","18°59' S","90","90",NA,NA,"(M. Allemão) Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-11-19 10:22:31-03","CPAP","CPAP","20381","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Assis, T. C.","150","2006","07","25",NA,"Brasil",NA,NA,"Árvore, 20 A 30 m de altura. FLOR: esverdeada. FRUTO: marron quando maduro. INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: levemente ondulado. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Ladário","Fazenda Banda Alta","-57.588611","-19.142778","57°35'19'' W","19°08'34'' S","109","109",NA,NA,"(M. Allemão) Engl.",NA,NA,"E. M. Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-19 10:22:31-03","CPAP","CPAP","24189","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pott, A.","13007","2005","08","12",NA,"Brasil",NA,NA,"Árvore 14m de altura. com flor esverdeada e amarelada, e fruto ausente. Frequência Ocasional.. Planta apícola, madeira, . Medicinal. Pastagem cultivada degradada em área de cerradão semidecídual. Solo: arenoso. Relevo: convexo em plano. <ll>dwc_commonname:</ll> A",NA,"MS","Corumbá","3Km S da sede da Fazenda Horizonte, sub-região da Nhecolândia, Pantanal.","-55.863056","-18.9575","55°51'47 W","18°57'27 S","120","120",NA,NA,"(M. Allemão) Engl.",NA,NA,"A. Pott; V. J. Pott",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-19 10:22:31-03","CPAP","CPAP","4294","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pott, A.","3808","1987","11","02",NA,"Brasil",NA,NA,"Árvore ereta. FLOR: não vista. FRUTO: castanho. INTERESSE: Madeira, Apícola.. FREQUÊNCIA: Dominante. AMBIENTE: Vegetação secundária arbustiva de beira de estrada. SUBSTRATO: solo calcimórfico bem drenado. RELEVO: inclinado suave. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Lampião Aceso, próximo entroncamento BR-262 e MS-228","-57.65","-19.016667","57°39' W","19°01' S","150","150",NA,NA,"(M. Allemão) Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-19 10:22:31-03","CPAP","CPAP","8432","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Silva, M. P. da","31","1989","06","01",NA,"Brasil",NA,NA,"Arbóreo, 9m de altura. FLOR: não visto. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Mata. SUBSTRATO: solo vértico. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Fazenda do Dr. Claudionor Duarte; a esquerda na estrada para Forte Coimbra, Pantanal - ponto 3 - planta 3.11","-57.516667","-19.533333","57°31' W","19°32' S",NA,NA,NA,NA,"(M. Allemão) Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-19 10:22:31-03","CPAP","CPAP","8938","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Salis, S. M.","481","1991","09","09",NA,"Brasil",NA,NA,"Arbóreo, 6m de altura. FLOR: não vista. FRUTO: avermelhada. INTERESSE: Madeira; apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Beira de caapão. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Aroeira",NA,"MT","Poconé","Capão, próximo ao curral da fazenda Carandá Comprido","-56.433333","-16.166667","56°26' W","16°10' S","114","114",NA,NA,"(M. Allemão) Engl.",NA,NA,"S. M. Salis",NA,NA,"1991","09",NA,NA,NA,NA,NA,NA,NA
"292","2020-11-19 10:22:31-03","CPAP","CPAP","10110","PreserverdSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Cervi, A. C.","3381","1991","08","25",NA,"Brasil",NA,NA,"Árvore com 7m de altura. FLOR: esverdeada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo calcário. RELEVO: . <ll>dwc_commonname:</ll> Aroeira",NA,"MS","Corumbá","Br-262 - próximo a Lagoa do Jacadigo","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"(M. Allemão) Engl.",NA,NA,"A. Pott","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2014-10-27 19:15:11-02","UNICAP","HUCPE","245","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Lima, D. .P.","13141","1973","05","07",NA,"Brasil",NA,NA,"Árvore de grande porte, mais ou menos 12m de altura por 30cm de largura. Pétalas esverdeadas, com perfume agradável. Casca escamosa, madeira dura.",NA,"Bahia","Morro do Chapéu","Matas da Fazenda Olho D'agua.","-41.166122","-11.532525","-41.166122","-11.532525",NA,NA,NA,NA,"Engler.",NA,NA,"E. Tavares",NA,NA,"1973","09",NA,NA,NA,NA,NA,NA,NA
"294","2019-02-15 11:32:35-02","IPA","IPA","75270","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Paiva, F.","6077","1970","03","03","Southern America","Brasil",NA,NA,"Material estéril.","IPA0075270","Ceará","AracatÍ","Fazenda Quinderé","-37.7696990966797","-4.56166982650757",NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Serpa, F.G.","56389","auto","1970","04","07",NA,NA,NA,NA,NA,NA
"295","2019-02-15 11:32:35-02","IPA","IPA","75059","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Sobrinho, J.S.","92","1965","09","14","Southern America","Brasil",NA,NA,"Árvore grande porte. Flores em cacho pequenissímas cor amarelo-vermelho escuro. Perfumadas","IPA0075059","Rio Grande do Norte","São Rafael","Fazenda Canaã.","-36.9206008911133","-5.79943990707397",NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Tavares, S.","19506","auto","1966",NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-02-15 11:32:35-02","IPA","IPA","74510","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Carvalho, G.H. de; Tavares, S.; Tavares, S.","58","1968","09","04","Southern America","Brasil",NA,NA,"Árvore ca. de 8m. de altura por 0,15 de diâmetro. Flores com cálice vermelho, pétalas verde amareladas, perfume agradável e leve. Filetes brancos e anteras amarelas. Não tem folhas nesta época.","IPA0074510","Pernambuco",NA,"Fazenda Boi Morto, a 14Km. de Salgueiro, na margem da estrada entre Cabrobó e Belém.",NA,NA,NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Tavares, S.",NA,NA,"1969","07","03",NA,NA,NA,NA,NA,NA
"297","2019-02-15 11:32:35-02","IPA","IPA","75288","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Lima, D.P.","13141","1973","05","07","Southern America","Brasil",NA,NA,"Árvore de grande porte não tem reina e nem látex.","IPA0075288","Bahia","Morro do Chapéu","Fazenda olho d'água, Facundo ambas.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Mercês, P.F.F. das","98143","auto","2010","07","06",NA,NA,NA,NA,NA,NA
"298","2019-02-15 11:32:35-02","IPA","IPA","75286","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Monteiro, M.T.","23702","1973","07","26","Southern America","Brasil",NA,NA,"Flores esverdeadas, sem perfume.Madeira dura com resina amarelada.","IPA0075286","Bahia","Remanso","Fazenda Altamira","-42.0814018249512","-9.62166976928711",NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Tavares, S.","75033","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-02-15 11:32:35-02","IPA","IPA","75271","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Paiva, F.","6083","1970","03","05","Southern America","Brasil",NA,NA,"Material estéril","IPA0075271","Ceará","Jaguaruana","Fazenda Serra D' Santa","-37.7811012268066","-4.83388996124268",NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Serpa, F.G.","24669","auto","1970","04","07",NA,NA,NA,NA,NA,NA
"300","2019-02-15 11:32:35-02","IPA","IPA","75289","S","Plantae","Anacardiaceae","Astronium","urundeuva","Astronium urundeuva","Lima, D.P.","12645","1969","05","14","Southern America","Brasil",NA,NA,"Árvore de grande porte. Pocua resina esbranquiçada.","IPA0075289","Pernambuco","São Bento do Una","Fazenda Lagoa da Pedra","-36.4444007873535","-8.522780418396",NA,NA,NA,NA,"Plantae",NA,"(Allemão) Engl.",NA,NA,"Neves, M.A.","19936","auto","1969","11","26",NA,NA,NA,NA,NA,NA
