"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","locality","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"748","2019-11-01 14:53:32-03","UnB","UB","182664","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Munhoz, CBR; et al.","3971","2008","05","09","Southern America","Brasil",NA,NA,"Arbusto 0,7m. Botões florais alvos.; Vereda",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.9","-15.930833","1100","1100",NA,"Reserva Ecológica do IBGE (RECOR)","Fonseca, ML",NA,NA,NA,"-47.9","-15.930833","2008","07",NA,NA,NA,NA,NA,NA
"749","2019-11-01 14:53:32-03","UnB","UB","183268","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Munhoz, CBR; Eugênio, CUO; Corrêa, ACG","4233","2008","06","13","Southern America","Brasil",NA,NA,"Subarbusto ca. 1m. Flor com sépalas verdes e pétalas roxas. Botões florais; Vereda",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.847222","-15.8725",NA,NA,NA,"Jardim Botânico de Brasília","Fonseca, ML",NA,NA,NA,"-47.847222","-15.8725","2008","07",NA,NA,NA,NA,NA,NA
"750","2019-11-01 14:53:32-03","UnB","UB","184576","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P","4067","2008","05","16","Southern America","Brasil",NA,NA,"Erva ca. 0,7m. Botões florais alvacentos; Vereda",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.847222","-15.8725",NA,NA,NA,"Jardim Botânico de Brasília","Fonseca, ML",NA,NA,NA,"-47.847222","-15.8725","2008","07",NA,NA,NA,NA,NA,NA
"751","2019-11-01 14:53:32-03","UnB","UB","19305","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Proença, CEB; Andrade, MC; Barros, MLS; Ferreira, LNC; Dias, AR; Martins, RC","3161","2006","02","18","Southern America","Brasil",NA,NA,"Uso: medicinal e artesanato.&nf;Parte usada: flor (xarope para gripe) inflorescência (artesanato).; Subarbusto; Cerrado.",NA,"Dicotyledoneae",NA,"DC.","Goiás","Padre Bernardo","-48.249444","-15.626667",NA,NA,NA,"Assentamento da Reforma Agrária Colônia I","Proença, CEB",NA,NA,NA,"-48.249444","-15.626667","2006","02",NA,NA,NA,NA,NA,NA
"752","2019-11-01 14:53:32-03","UnB","UB","19412","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Teles, AM; Radel, G; Galeão, P; Amaral, A","231","2003","07","24","Southern America","Brasil",NA,NA,"Capítulos com flores liláses.; SubArbusto 1,5m; Solo: Solo latossolo.",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.885167","-15.913","1020","1020",NA,"Parque Olhos D#?#Água","Teles, AM",NA,NA,NA,"-47.885167","-15.913","2003","12","24",NA,NA,NA,NA,NA
"753","2019-11-01 14:53:32-03","UnB","UB","202215","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Martins, CR","1353","2014","08","20","Southern America","Brasil",NA,NA,"Indivíduo com 60cm; Latossolo. Cerrado ralo",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.926611","-15.731389",NA,NA,NA,"Parque Nacional de Brasília - ao lado da antiga pista de pouso de ultra leve proxima a administração do Parque","Martins, CR",NA,NA,NA,"-47.926611","-15.731389",NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-11-01 14:53:32-03","UnB","UB","206967","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Chaves, DA; Gonçalves, MF","20","2013","08","12","Southern America","Brasil",NA,NA,"Complexo Rupestre",NA,"Dicotyledoneae",NA,"DC.","Minas Gerais",NA,"-43.787683","-17.922183","1315","1315",NA,"Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, passando pela casa de apoio, sentido Curimataí","Chaves, DA",NA,NA,NA,"-43.787683","-17.922183","2014","01","27",NA,NA,NA,NA,NA
"755","2019-11-01 14:53:32-03","UnB","UB","206982","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Chaves, DA","36","2013","08","14","Southern America","Brasil",NA,NA,"Complexo Rupestre",NA,"Dicotyledoneae",NA,"DC.","Minas Gerais",NA,"-43.91095","-18.5874","1245","1245",NA,"Cadeia do Espinhaço: Gouveia sentido Curvelo","Chaves, DA",NA,NA,NA,"-43.91095","-18.5874","2014","01","25",NA,NA,NA,NA,NA
"756","2019-11-01 14:53:32-03","UnB","UB","215766","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Dias, EBA; Santos, AA; Silveira, AM; Nogueira, LMG","34","2006","08","24","Southern America","Brasil",NA,NA,"Arbusto com 1,2m de altura. Flor roxa; Campo de murundus. Relevo ondulado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-48.072222","-15.683889","1224","1224",NA,"Parque Nacional de Brasília.","Bringel, JBA",NA,NA,NA,"-48.072222","-15.683889",NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-11-01 14:53:32-03","UnB","UB","23179","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Montoro, GR; Proença, CEB; Turma de Botânica de Campo","25","2006","09","13","Southern America","Brasil",NA,NA,"Grande pedúnculo floral com inflorescências do tipo capítulo.; Herbácea 1,4m. Flor amarela; Cerrado antropizado. Solo: Solo latossolo.",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.856111","-15.765833","1012","1012",NA,"Campus da Universidade de Brasília, Centro Olímpico","Proença, CEB",NA,NA,NA,"-47.856111","-15.765833","2006","09","13",NA,NA,NA,NA,NA
"758","2019-11-01 14:53:32-03","UnB","UB","25189","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Eiten, G","878","1979","12","22","Southern America","Brasil",NA,NA,"Typical cerrado with laterite soil",NA,"Dicotyledoneae",NA,"DC.","Goiás","Cristalina","-47.6136","-16.7686","1230","1230",NA,"Cristalina, 5mi S of Cristalina","Calago, K",NA,NA,NA,"-47.6136","-16.7686","2000","02","20",NA,NA,NA,NA,NA
"759","2019-11-01 14:53:32-03","UnB","UB","25190","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Martinelli, G","748","1980","10","17","Southern America","Brasil",NA,NA,"Perennial herb with wood base. Flowers purple; Cleared cerrado with quartzite outcrops",NA,"Dicotyledoneae",NA,"DC.","Goiás","Cristalina","-47.6136","-16.7686",NA,NA,NA,"Cristalina, 12km south of Cristalina towards Belo Horizonte","MacLeish, NFF",NA,NA,NA,"-47.6136","-16.7686","1982",NA,NA,NA,NA,NA,NA,NA
"760","2019-11-01 14:53:32-03","UnB","UB","25191","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Irwin, HS","9955","1965","11","05","Southern America","Brasil",NA,NA,"Subshrub 1,5m. Heads magenta; Creek bank",NA,"Dicotyledoneae",NA,"DC.","Goiás",NA,NA,NA,"1175","1175",NA,"6km S of Cristalina","MacLeish, NFF",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"761","2019-11-01 14:53:32-03","UnB","UB","25202","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Irwin, HS","13732","1966","03","07","Southern America","Brasil",NA,NA,"Subshrub 1,5m In bud; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Goiás",NA,NA,NA,"1200","1200",NA,"Ca. 10km S of Cristalina","MacLeish, NFF",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"762","2019-11-01 14:53:32-03","UnB","UB","25203","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pires, JM","57901","1964","06","07","Southern America","Brasil",NA,NA,"Arbusto 1-1,5m. Flores lilás; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Goiás",NA,NA,NA,NA,NA,NA,"30 km S de Goiânia","MacLeish, NFF",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 14:53:32-03","UnB","UB","25266","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Eiten, G","882","1979","12","23","Southern America","Brasil",NA,NA,"Cerrado-campo.",NA,"Dicotyledoneae",NA,"DC.","Goiás","Luziânia","-47.9503","-16.2525",NA,NA,NA,"Luziânia, 8 km S of Luziania at Fazenda of Prof. Ezechias P. Heringer.","Siniscalchi, CM",NA,NA,NA,"-47.9503","-16.2525","2013","11",NA,NA,NA,NA,NA,NA
"764","2019-11-01 14:53:32-03","UnB","UB","37457","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Heringer, EP","12836","1973","08","08","Southern America","Brasil",NA,NA,"Flores azuis, vistosa; Solo sob cerrado vermelho",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,NA,NA,NA,NA,NA,"Chapada da Contagem","Calago, K",NA,NA,NA,NA,NA,"2001","12","04",NA,NA,NA,NA,NA
"765","2019-11-01 14:53:32-03","UnB","UB","37458","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Moreira, AG","s.n.","1982","04","20","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,"-47.55","-15.566667",NA,NA,NA,"Brasília/Formosa","Calago, K",NA,NA,NA,"-47.55","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-01 14:53:32-03","UnB","UB","37508","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Júnior, VCB","1","1999","07","10","Southern America","Brasil",NA,NA,"Folhas simples, ápice do limbo mucronado; flores roxas",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.866667","-15.883333",NA,NA,NA,"Universidade de Brasília, Centro Olímpico","Calago, K",NA,NA,NA,"-47.866667","-15.883333","2001","12","04",NA,NA,NA,NA,NA
"767","2019-11-01 14:53:32-03","UnB","UB","37511","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ratter, JA","3164","1976","06","14","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.916667","-15.95",NA,NA,NA,"Fazenda Água Limpa, Fazenda Água Limpa","Calago, K",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-11-01 14:53:32-03","UnB","UB","37515","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ratter, JA","3372","1976","08","04","Southern America","Brasil",NA,NA,"Perennial herb; shoots 1,5m. Florets blue-purple; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.916667","-15.95",NA,NA,NA,"Fazenda Água Limpa, Fazenda Água Limpa","Calago, K",NA,NA,NA,"-47.916667","-15.95","2001","12","04",NA,NA,NA,NA,NA
"769","2019-11-01 14:53:32-03","UnB","UB","25205","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Duarte, AP","8282","1964","07","14","Southern America","Brasil",NA,NA,"Campo plano. Solo areno-argiloso",NA,"Dicotyledoneae",NA,"DC.","Goiás","Goiás Velho","-50.25","-17.75",NA,NA,NA,NA,"MacLeish, NFF",NA,NA,NA,"-50.25","-17.75","1982",NA,NA,NA,NA,NA,NA,NA
"770","2019-11-01 14:53:32-03","UnB","UB","37516","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Orlandi, D","1","1999","07","12","Southern America","Brasil",NA,NA,"Herbácea 1m. Caule piloso; flores com ápice roxo, folhas verde claro acinzentado; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,"Estação Ecológica de Águas Emendadas, margem direita do Córrego Monteiro","Calago, K",NA,NA,NA,NA,NA,"2001","12","04",NA,NA,NA,NA,NA
"771","2019-11-01 14:53:32-03","UnB","UB","38232","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lindoso, DP; Proença, CEB; Turma de Vegetação do Cerrado","4","2007","05","26","Southern America","Brasil",NA,NA,"FOTO.; Arbusto. Flor lilás; .",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,"-47.95","-15.6",NA,NA,NA,"Núcleo Rural Lago Oeste, em frente à Rua 15. Beira da cerca do Parque Nacional de Brasília","Proença, CEB",NA,NA,NA,"-47.95","-15.6","2007","06",NA,NA,NA,NA,NA,NA
"772","2019-11-01 14:53:32-03","UnB","UB","38273","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Malta, EA; Proença, CEB; Turma de Vegetação do Cerrado","19","2007","05","26","Southern America","Brasil",NA,NA,"caule e folhas com pelos macios esbranquiçados&nf;botão esbranquiçado&nf;pendão alongado; .",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,"-47.95","-15.6",NA,NA,NA,"Núcleo Rural Lago Oeste, em frente à Rua 15. Beira da cerca do Parque Nacional de Brasília","Proença, CEB",NA,NA,NA,"-47.95","-15.6","2007","06",NA,NA,NA,NA,NA,NA
"773","2019-11-01 14:53:32-03","UnB","UB","38291","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Zanatta, MRV; Proença, CEB; Turma de Vegetação do Cerrado","73","2007","05","26","Southern America","Brasil",NA,NA,"FOTO.; Erva 1,5m. Flor lilás; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,"-47.95","-15.6",NA,NA,NA,"Núcleo Rural Lago Oeste, em frente à Rua 15. Beira da cerca do Parque Nacional de Brasília","Proença, CEB",NA,NA,NA,"-47.95","-15.6","2007","06",NA,NA,NA,NA,NA,NA
"774","2019-11-01 14:53:32-03","UnB","UB","38314","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Dias, ACE; Proença, CEB; Turma de Vegetação do Cerrado","6","2007","05","26","Southern America","Brasil",NA,NA,"foto.; Arbusto 1,5m. Flor roxa; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,"-47.95","-15.6",NA,NA,NA,"Núcleo Rural Lago Oeste, em frente à Rua 15. Beira da cerca do Parque Nacional de Brasília","Proença, CEB",NA,NA,NA,"-47.95","-15.6","2007","06",NA,NA,NA,NA,NA,NA
"775","2019-11-01 14:53:32-03","UnB","UB","88989","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Santos, FM","102","2003","09","25","Southern America","Brasil",NA,NA,"Arbusto 0,7m. Fruto cinza, seco",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Riacho Fundo","-47.509333","-14.072694","1448","1448",NA,"Fazenda Sucupira","Incógnito",NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-11-01 14:53:32-03","UnB","UB","8536","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Proença, CEB; Silva, AP; Ribeiro, JF","1957","1998","02","23","Southern America","Brasil",NA,NA,"Arbusto 1,2m. Flor roxa; Cerrado ralo.",NA,"Dicotyledoneae",NA,"DC.","Goiás","Cristalina","-47.666667","-16.75",NA,NA,NA,"Linda Serra dos Topázios","Proença, CEB",NA,NA,NA,"-47.666667","-16.75","1998",NA,NA,NA,NA,NA,NA,NA
"777","2019-11-01 14:53:32-03","UnB","UB","8932","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Barros, MAG","77","1989","04","10","Southern America","Brasil",NA,NA,"Arbusto 1m; Cerrado pouco perturbado.",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.916667","-15.966667",NA,NA,NA,"Fazenda Água Limpa Campo Experimental da (UnB)","Teles, AM; Nakajima, JN",NA,NA,NA,"-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-11-01 14:53:32-03","UnB","UB","97027","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Irwin, HS","5202","1964","08","16","Southern America","Brasil",NA,NA,"Erect shrub 1,5m. Leaves firmly coriaceous; Cerrado and fields, limestone slopes",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,NA,NA,"700","1000",NA,"Chapada da Contagem, ca. 20km E of Brasília","MacLeish, NFF",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"779","2019-11-01 14:53:32-03","UnB","UB","97051","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","César, HL","284","1979","05","24","Southern America","Brasil",NA,NA,"Campo sujo",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.933333","-15.95",NA,NA,NA,"Fazenda Água Limpa - Universidade de Brasília","Calago, K",NA,NA,NA,"-47.933333","-15.95","2000","02","12",NA,NA,NA,NA,NA
"780","2019-11-01 14:53:32-03","UnB","UB","97030","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lima, ILP","s.n.","2004","06","22","Southern America","Brasil",NA,NA,"Subarbusto 1m. Flores pequenas em capítulos roxos; Cerrado sensu stricto perturbado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.933333","-15.766667",NA,NA,NA,"Campus Universitário de Brasília - Centro Olímpico","Proença, CEB",NA,NA,NA,"-47.933333","-15.766667","2004",NA,NA,NA,NA,NA,NA,NA
"781","2019-11-01 14:53:32-03","UnB","UB","97039","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Kirkbride Junior, JH","3514","1980","06","10","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Cabeças roxas; Cerrao s.s",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.95","-15.95",NA,NA,NA,"Fazenda Água Limpa - Universidade de Brasília","Calago, K",NA,NA,NA,"-47.95","-15.95","2000","02","11",NA,NA,NA,NA,NA
"782","2019-11-01 14:53:32-03","UnB","UB","97049","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Heringer, EP","8449","1961","06","29","Southern America","Brasil",NA,NA,"Arbusto; Cerrado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Guará",NA,NA,NA,NA,NA,"Horto do Guará","MacLeish, NFF",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"783","2019-11-01 14:53:32-03","UnB","UB","97050","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ratter, JA","3164","1976","06","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.916667","-15.95",NA,NA,NA,"Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília","Calago, K",NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-11-01 14:53:32-03","UnB","UB","97053","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Júnior, AFC","9","1999","07","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.866667","-15.883333",NA,NA,NA,"Campus Universitário de Brasília - Centro Olímpico","Calago, K",NA,NA,NA,"-47.866667","-15.883333","2000","02","11",NA,NA,NA,NA,NA
"785","2019-11-01 14:53:32-03","UnB","UB","97054","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Moreira, AG","s.n.","1980","04","20","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Inflorescência amarelada; Cerrado perturbado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.55","-15.566667",NA,NA,NA,"BR-020, Brasília/Formosa","Calago, K",NA,NA,NA,"-47.55","-15.566667","2001","12","04",NA,NA,NA,NA,NA
"786","2019-11-01 14:53:32-03","UnB","UB","97055","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Costa, EA","14a","1981","10","20","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Inflorescência em umbella; Mata cauducifolia. Solo calcáreo",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.966667","-15.516667","800","850",NA,"Rio Salinas","Calago, K",NA,NA,NA,"-47.966667","-15.516667","2000","02","11",NA,NA,NA,NA,NA
"787","2019-11-01 14:53:32-03","UnB","UB","97057","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Mendonça, RC","135","1980","07","29","Southern America","Brasil",NA,NA,"Arbusto 1,6m. Flores e botões florais roxos; folhas pilosas, coriáceas, esbranquiçadas; haste floral pilosa e esbranquiçada; Cerrado com solo bem drenado",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-48.033333","-15.55",NA,NA,NA,NA,"Calago, K",NA,NA,NA,"-48.033333","-15.55","2000","02","11",NA,NA,NA,NA,NA
"788","2019-11-01 14:53:32-03","UnB","UB","97059","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Dambrós, LA","124","1979","06","30","Southern America","Brasil",NA,NA,"Erva ereta 2m. Inflorescência azul; folhas aveludadas verde-cinza; Solo argiloso",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-48.033333","-15.6",NA,NA,NA,"Parque Nacional de Brasília","Calago, K",NA,NA,NA,"-48.033333","-15.6","2000","02","12",NA,NA,NA,NA,NA
"789","2019-11-01 14:53:32-03","UnB","UB","97060","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Irwin, HS","5068","1964","08","13","Southern America","Brasil",NA,NA,"Subshrub 1,5m Corolla red-violet; Cerrado and fields, limestone slopes",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,NA,NA,NA,NA,NA,"Chapada da Contagem, ca. 20km E of Brasília","Calago, K",NA,NA,NA,NA,NA,"2000","02","12",NA,NA,NA,NA,NA
"790","2019-11-01 14:53:32-03","UnB","UB","97061","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Irwin, HS","7975","1965","09","04","Southern America","Brasil",NA,NA,"Subshrub 2m. Heads bright magenta; Cerrado (not burned)",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal",NA,NA,NA,"1000","1000",NA,"Chapada da Contagem","MacLeish, NFF",NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"791","2019-11-01 14:53:32-03","UnB","UB","98040","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ribeiro, R","6","2004","11","25","Southern America","Brasil",NA,NA,"Arbusto; Campo de murundus",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.613333","-15.545778",NA,NA,NA,"Águas Emendadas","Bringel, JBA",NA,NA,NA,"-47.613333","-15.545778","2009","03",NA,NA,NA,NA,NA,NA
"792","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Goodland, R","928",NA,NA,NA,"Southern America","Brasil",NA,NA,"This number series probably exclusive to the McGill University Expedition (1967-1968)",NA,"Dicotyledoneae",NA,"DC.","Minas Gerais",NA,NA,NA,NA,NA,NA,"Região do Triângulo mineiro","Coleman, JR",NA,NA,NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"793","2020-07-29 09:03:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Norrana, K; Martins, AC; Lopes, IS; Santos, BG; Aguiar, AJC","74","2019","06","24","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1m. Corola roxa. Amostra em sílica; Campo sujo",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.870278","-15.951667","1138","1138",NA,"Reserva Ecológica do IBGE (Parcelas projeto Fogo)","Fonseca, ML",NA,NA,NA,"-47.870278","-15.951667","2019","08","19",NA,NA,NA,NA,NA
"794","2020-07-29 09:03:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Projeto Barcode Cerrado; Proença, CEB; Vasconcelos, TNC; Araújo, LT; Marques, NM","RBS 7_54","2019","12","23","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); ca. 1m; Cerrado ralo",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.882239","-15.941111",NA,NA,NA,"Reserva Ecológica do IBGE","Bringel, JBA",NA,NA,NA,"-47.882239","-15.941111","2020","01","16",NA,NA,NA,NA,NA
"795","2019-11-01 14:53:32-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Goodland, R","290866s.n.2",NA,NA,NA,"Southern America","Brasil",NA,NA,"This number series probably exclusive to the McGill University Expedition (1967-1968)",NA,"Dicotyledoneae",NA,"DC.","Minas Gerais",NA,NA,NA,NA,NA,NA,"Local incerto; provavelmente Minas Gerais ou Mato Grosso do Sul","Coleman, JR",NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"796","2020-07-29 09:03:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Projeto Barcode Cerrado; Proença, CEB; Martins, AC; Vasconcelos, TNC; Pinheiro, JDS; Santos, BG; Farinas","RBS _41","2019","09","19","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Subarbusto, ca. 1,3m. Frutos imaturos. Amostra em silica; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"DC.","Distrito Federal","Brasília","-47.871944","-15.95",NA,NA,NA,"Reserva Ecológica do IBGE","Bringel, JBA",NA,NA,NA,"-47.871944","-15.95","2020","01","16",NA,NA,NA,NA,NA
