"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"45","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","21419","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Amaral Jr., A.","Christianini, S.R.","381","1996","10","10","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba.",NA,NA,"9999","9999",NA,NA,"BOTU021419","BOTU021419","Erva terrestre prostada, cerca de 0,20m de altura, caule avermelhado, folhas coriáceas, brácteas brancas e flores alaranjadas. Habitat: duna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996","10","10",NA,NA,NA,NA
"46","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","11401","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears",NA,"Guimarães, M.I.T.M.","81-24483","1983","04","24","Brasil","São Paulo","Bertioga","À 3Km da colônia de férias do SESC.","-46.116667","-23.75","46°7'w","23°45's",NA,NA,"BOTU011401","BOTU011401","Formação de dunas. Erva rasteira, espécie psamohalófita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","3877","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears",NA,"Costa, M.J.","2","1973","09","02","Brasil","São Paulo","Peruíbe","Praia do Jardim Marcia, a mais ou menos 200m da praia.",NA,NA,"9999","9999",NA,NA,"BOTU003877","BOTU003877","Solo arenoso, úmido. Planta rasteira, herbácea, caule vermelho. Flores pequenas, brancas, não vistosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","19085","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears",NA,"Amaral Jr., A.","30","1993","03","15","Brasil","São Paulo","Ubatuba","Praia Dura.",NA,NA,"9999","9999",NA,NA,"BOTU019085","BOTU019085","Dunas. Herbácea, ramos arroxeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","24020","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Batista, H.P.","Pacca, L.","4","2003","11","12","Brasil","Bahia","Camaçari","Praia de Arembepe.","-38.175","-12.758333","38°10'30w","12°45'30s",NA,NA,"BOTU024020","BOTU024020","Trepadeira herbácea; caule vinho; flores brancas. Solo arenoso. Planície costeira com dunas. Restinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","01",NA,NA,NA,NA,NA
"50","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","19556","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears",NA,NA,"37","1994","09","20","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar. Núcleo Picinguaba.",NA,NA,"9999","9999",NA,NA,"BOTU019556","BOTU019556","Dunas. Flores brancas, estolão vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","916","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","167","2013","09","12","Brasil","Piauí","Parnaíba","Lagoa da Prata","-41.783478","-2.974861","41°47'00,52''W","02°58'29,50''S",NA,NA,"HDELTA000916",NA,"Flor branca; caule e folhas avermelhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","09","26",NA,NA,NA,NA
"52","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","664","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","04","2012","08","15","Brasil","Piauí","Parnaíba","Lagoa da Prata","-41.783944","-2.97725","41°47'02,20''W","02°58'38,10''S",NA,NA,"HDELTA000664",NA,"Caule vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","02","05",NA,NA,NA,NA
"53","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","1736","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Vieira, I. R.","Lima","41","2013","05","02","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"HDELTA001736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","14",NA,NA,NA,NA
"54","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","890","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","30","2012","09","10","Brasil","Piauí","Parnaíba","Lagoa do Bebedouro","-41.766903","-2.924861","41°46'00,85''W","02°55'29,50''S",NA,NA,"HDELTA000890",NA,"Folhas opostas; inflorescencia cimosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","1017","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","80","2012","12","10","Brasil","Piauí","Parnaíba","Lagoa da Prata","-41.767017","-2.917939","41°46'01,26''W","02°55'04,58''S",NA,NA,"HDELTA001017",NA,"Erva anfibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","12","20",NA,NA,NA,NA
"56","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","4229","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Lemos, J.R.","Pereira, V.S.; Lima, F.M.","77","2015","08","09","Brasil","Piauí","Luis Correia","Pontal do Anel","-41.6669006347656","-2.87916994094849",NA,NA,NA,NA,"HDELTA004229",NA,NA,NA,NA,NA,NA,NA,NA,"59685","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","854","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","179","2013","11","27","Brasil","Piauí","Parnaíba","Lagoa do Bebedouro","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"HDELTA000854",NA,"Caule avermelhado",NA,NA,NA,NA,NA,NA,"25571","auto",NA,"2013","01","13",NA,NA,NA,NA
"58","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","612","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","112","2013","04","04","Brasil","Piauí","Parnaíba","Lagoa do Bebedouro","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"HDELTA000612",NA,"Caule vermelho",NA,NA,NA,NA,NA,NA,"25571","auto",NA,"2013","04","22",NA,NA,NA,NA
"59","2021-01-06 11:41:49-03","UFPI-MRV","HDELTA","839","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"Lima, A.A.","47","2012","09","21","Brasil","Piauí","Parnaíba","Lagoa do Bebedouro","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"HDELTA000839",NA,"Sem estípulas, caule pouco vermelhado",NA,NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-13 09:18:43-03","UFRJ","RFA","21344","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","J.C. Siqueira","C.M. Rizzini","262","1985","11","21","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia. Restinga, próximo a praia.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA17657",NA,"Herbácea, folhas carnosas; Inflorescência rosa pálido, caule róseo. Frequente.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:28:43-03","UFRJ","RFA","19579","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","J. C. Siqueira","Cézio Pereira","900","1978","07","22","Brasil","Espírito Santo","Aracruz","Próximo a praia.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"RFA16430",NA,"Flores alvas",NA,NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:28:43-03","UFRJ","RFA","5641","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"P. Occhioni","377","1945","10","03","Brasil","Rio de Janeiro","Rio de Janeiro","Praia da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA25821",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:18:43-03","UFRJ","RFA","42341","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","C.Y G. Manão","S.A. da Silvaq","s.n.","2015","05","16","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba (Macaé, Carapebus e Quissamã), encontrada próximo a lagoa","-41.6875","-22.2975","41º41'15''W","22º17'51''S",NA,NA,"RFA36257",NA,"Herbácea, caule em tom avermelhado; Inflorescência de cor marfim, cerca de 10 cm de distância do solo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","25",NA,NA,NA,NA
"64","2020-11-13 09:18:43-03","UFRJ","RFA","33530","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","L. P. Sartori","R.C. Lopes; Tatiana U. P. Konno, Luísa Pinho Sartori 1","337","2007","09","29","Brasil","Rio de Janeiro","Macaé","Restinga de Jurubatiba, Lagoa de Cabiúnas","-41.681667","-22.294444","41º40'54''W","22º17'40''S",NA,NA,"RFA21876",NA,"Erva rasteira; folhas carnosas, verdes. Inflorescência em glomérulo; flores com pétalas e sépalas brancas, estames amarelos, muito abundante na região",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","24",NA,NA,NA,NA
"65","2020-06-29 11:28:43-03","UFRJ","RFA","38532","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"N. C. Machado; T. U. P. Konno","129","2010","08","26","Brasil","Rio de Janeiro","Quissamã","PARNA Restinga de Jurubatiba, próximo a lagoa Garças. Poça 28 (barra da lagoa)","-41.241944","-22.103611","41º14'31''W","22º6'13''S",NA,NA,"RFA33527",NA,"Erva ca. de 15 cm de altura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:28:43-03","UFRJ","RFA","38580","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"N. C. Machado; T. U. P. Konno","178","2010","05","21","Brasil","Rio de Janeiro","Quissamã","Parque Nacional da Restinga de Jurubatiba. Próximo a lagoa Garças. Poça 28 (barra da lagoa)","-41.241944","-22.103611","41º14'31''W","22º6'13''S",NA,NA,"RFA33843",NA,"Erva prostrada, inflorescência alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:28:43-03","UFRJ","RFA","21873","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"A.A.M. Barros; K. Tanizaki 23; A.L. Carvalho","91","1997","09","05","Brasil","Rio de Janeiro","Macaé","Barra de São João","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"RFA35708",NA,"Erva rasteira. Caule em estolão. Flores brancas",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:28:43-03","UFRJ","RFA","21366","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","C.Y'G. Manão","Paulo Nunes",NA,"1979","10","00","Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Restinga, próximo a praia.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA17676",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"2017","12","07",NA,NA,NA,NA
"69","2020-06-29 11:28:43-03","UFRJ","RFA","8986","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"P. Occhioni","3782","1969","07","00","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia. Sobre as dunas, próximo ao mar.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA27823",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:28:43-03","UFRJ","RFA","18838","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears",NA,"P. Occhioni","8397","1977","11","25","Brasil","Santa Catarina","Laguna","Campo seco.","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"RFA15795",NA,"Flores alvas",NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:28:43-03","UFRJ","RFA","26352","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides commersonii","(A.St.-Hil.) Mears",NA,"Daniela Barros de Oliveira",NA,"1999","11","00","Brasil","Rio de Janeiro","Rio das Ostras","Praia da Costa Azul","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"RFA19669",NA,"Folhas ovadas ou obovadas",NA,NA,NA,NA,NA,"commersonii","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:18:43-03","UFRJ","RFA","26353","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides portulacoides","( A.St.-Hil. ) Mears",NA,"Daniela Barros de Oliveira","s.n.","1999","11","00","Brasil","Rio de Janeiro","Rio das Ostras","Praia da Costa Azul","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"RFA19670",NA,"Folhas espatulada ou lineares",NA,NA,NA,NA,NA,"portulacoides","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:18:46-03","UFRJ","RFA","23222","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A.St.-Hil.",NA,"Cezio Pereira; Fernando Agarez e Joanito V. Azevedo","s.n.","1989","11","21","Brasil","Rio de Janeiro","Paraty",NA,"-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"RFA18949",NA,NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:10:24-03","UTFPR","DVPR","836","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Estevan, DA","Dias, MC","s.n.","2006","11","03","Brasil","Paraná","Guaraqueçaba","Ilha de Superagui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"DVPR000836","DVPR000836","Planta prostrada, caule avermelhados, inflorescência cremes.; Praina arenosa, em duna exterior.",NA,NA,NA,"Magnoliophyta",NA,NA,"37295","auto",NA,"2007",NA,NA,NA,NA,NA,NA
"75","2019-11-19 15:43:02-03","UNEB","HUNEB","12348","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears",NA,"Guedes, M.L.","14588","2009","02","11","Brasil","Bahia","Belmonte","Extremo Sul, Barra","-38.866667","-15.85","38W52'0''","15S51'0''",NA,NA,"HUNEB0012348",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"76","2019-11-19 15:43:02-03","UNEB","HUNEB","13684","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","St. -Hil.",NA,"Guedes, M.L.","18143","2011","06","05","Brasil","Bahia","Camaçari","Litoral Norte, Guarajuba, cond. Recanto do Sol.","-38.107778","-14.689444","38W6'28''","14S41'22''",NA,NA,"HUNEB0013684",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"77","2019-11-19 15:43:02-03","UNEB","HUNEB","13690","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(St. Hil.) Mears",NA,"Guedes, M.L.","18156","2011","06","05","Brasil","Bahia","Camaçari","Litoral Norte, Guarajuba, cond. Recanto do Sol.","-38.107778","-14.689444","38W6'28''","14S41'22''",NA,NA,"HUNEB0013690",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"78","2019-11-19 15:43:02-03","UNEB","HUNEB","5601","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","St. -Hil.",NA,"Guedes, M.L.","2505HRB30699","1991","12","17","Brasil","Bahia","Vera Cruz","Cacha Pregos Bom Jardim.","-38.6086006164551","-12.9603004455566",NA,NA,NA,NA,"HUNEB0005601",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,"27816","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"79","2021-03-30 12:33:14-03","EAO","IAN","182386","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Costa Neto, SV","Costa Neto, SV; Ferreira, MC; Vieira, IM","425","2001","04","12","Brasil","Amapá","Pracuúba","Manguezal; rio Sucuriju.","-50.7914009094238","1.74333000183105",NA,NA,NA,NA,"IAN182386",NA,"Erva com cerca de 20cm de altura. Inflorescência globosa brancas.","Southern America",NA,NA,"Dicotiledônea",NA,NA,"146317","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:33:14-03","EAO","IAN","79381","PreservedSpecimen","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","(St.-Hil.) Mears","Andrade-Lima, D de","Andrade-Lima, D de","273","1947","09",NA,"Brasil","Pernambuco",NA,"Praia da Boa Viagem.",NA,NA,NA,NA,NA,NA,"IAN079381",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2013-07-03 10:23:58-03","EBDA","BAH","4333","S","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","(A.St.-Hil.) Moq.","Luzimar G. Fernandez","Oliveira, E.L.P.G. de","568","1982","11","11","Brasil","Bahia","Itaberaba","Pasto Buffel - Faz. Serra da Monta.","-40.3069","-12.5275",NA,NA,NA,NA,NA,NA,"Erva de flor branca pouco frequente",NA,NA,NA,NA,NA,NA,"39857","auto",NA,"1983","01",NA,NA,NA,NA,NA
"82","2013-07-03 10:23:58-03","EBDA","BAH","506","S","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","(A.St.-Hil.) Moq.","Clotildes F. da Costa","Clotildes F. da Costa",NA,"1954","03","20","Brasil","Bahia","Salvador","Armação.","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,"1955","08",NA,NA,NA,NA,NA
"83","2020-01-20 14:40:07-03","UPM","MACK","11","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears)","A. V. G. Sousa","C. A. Bernardes; B. L. Louro","s/n",NA,NA,NA,"Brasil","SP","Bertioga","Praia do Indaiá","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-01-20 14:40:07-03","UPM","MACK","12","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears)","A. C. Crestani","A. C. V. Crestani","10",NA,NA,NA,"Brasil","SP","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:26:22-03","PUCPR","HUCP","7139","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil) Mears","Jaszczerski, JC","Monteiro, JM","010","1987","01","23","Brasil","Paraná","Curitiba","ADEA","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-12-04 15:26:22-03","PUCPR","HUCP","16207","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides",NA,"Cervi, AC","Cervi, AC","8323","2002","10","29","Brasil","Santa Catarina","Navegantes","Praia de Navegantes","-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,NA,"24562","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-04 15:26:23-03","PUCPR","HUCP","22405","S","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","A. St. Hil.","Bohrer, P","Bohrer, P","017","2011","11","18","Brasil","Santa Catarina","Barra do Saí",NA,NA,NA,NA,NA,NA,NA,"HUCP00005154","HUCP00005154",NA,NA,NA,NA,"Monocotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:08:14-03","UFBA","ALCB","024397","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Guedes, ML","Guedes, ML; Bautista, HP","2505","1991","12","17","Brasil","Bahia",NA,"Distrito de Cacha Pregos, Bom Jardim.","-38.6","-12.95","-38.6","-12.95",NA,NA,NA,NA,"Reptante, caule estolonífero avermelhado, flores paleáceas cremes.; Solo: Quartzoso.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"1991","12",NA,NA,NA,NA,NA
"89","2019-10-09 11:08:14-03","UFBA","ALCB","01110","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Guedes, ML","Noblick, LR","1028","1979","03","17","Brasil","Bahia",NA,"Boca do Rio - Jardim de Allah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"1979","03",NA,NA,NA,NA,NA
"90","2021-02-08 21:31:36-03","UFBA","ALCB","01127","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Senna, LR","Pinto, GCP","s/n","1972","02",NA,"Brasil","Bahia",NA,"BR-BA. Coroa do Curral.","-39.066667","-13.366667","-39.066667","-13.366667",NA,NA,NA,NA,"Flora pioneira.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"2005","09",NA,NA,NA,NA,NA
